year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.23469,122,568,0.19981,0.26958
2002,Baden-Wuerttemberg,Couple with children,Just Right,0.66306,408,568,0.62416,0.70197
2002,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.06546,38,568,0.04510,0.08582
2002,Bavaria,Single-person household,A Bit Too Small,0.10854,40,371,0.07684,0.14024
2002,Bavaria,Single-person household,Just Right,0.73048,279,371,0.68527,0.77570
2002,Bavaria,Single-person household,A Bit Too Large,0.12544,52,371,0.09169,0.15919
2002,Bavaria,Couple without children,A Bit Too Small,0.10570,54,518,0.07920,0.13221
2002,Bavaria,Couple without children,Just Right,0.72845,393,518,0.69011,0.76679
2002,Bavaria,Couple without children,A Bit Too Large,0.12983,71,518,0.10085,0.15880
2002,Bavaria,Single parent,Just Right,0.67879,74,74,0.57167,0.78590
2002,Bavaria,Couple with children,A Bit Too Small,0.20182,124,619,0.17018,0.23347
2002,Bavaria,Couple with children,Just Right,0.70590,452,619,0.66997,0.74182
2002,Bavaria,Couple with children,A Bit Too Large,0.06012,43,619,0.04138,0.07887
2002,Berlin,Single-person household,A Bit Too Small,0.20491,37,164,0.14295,0.26688
2002,Berlin,Single-person household,Just Right,0.67444,127,164,0.60251,0.74638
2002,Berlin,Couple without children,Just Right,0.72533,88,88,0.63154,0.81913
2002,Berlin,Couple with children,A Bit Too Small,0.27645,36,123,0.19709,0.35581
2002,Berlin,Couple with children,Just Right,0.62492,87,123,0.53901,0.71083
2002,Brandenburg,Single-person household,Just Right,0.74119,91,91,0.65070,0.83167
2002,Brandenburg,Couple without children,Just Right,0.80410,136,136,0.73714,0.87105
2002,Brandenburg,Couple with children,A Bit Too Small,0.18193,31,150,0.11998,0.24387
2002,Brandenburg,Couple with children,Just Right,0.76200,119,150,0.69362,0.83038
2002,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.77490,56,56,0.66452,0.88528
2002,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.80750,71,71,0.71514,0.89986
2002,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.76708,66,66,0.66432,0.86984
2002,Saxony,Single-person household,Just Right,0.81068,164,164,0.75053,0.87082
2002,Saxony,Couple without children,Just Right,0.76102,218,254,0.70847,0.81357
2002,Saxony,Couple without children,A Bit Too Large,0.12553,36,254,0.08470,0.16635
2002,Saxony,Single parent,Just Right,0.63896,35,35,0.47752,0.80041
2002,Saxony,Couple with children,A Bit Too Small,0.14099,44,269,0.09932,0.18265
2002,Saxony,Couple with children,Just Right,0.73053,225,269,0.67741,0.78365
2002,Saxony-Anhalt,Single-person household,Just Right,0.76481,93,93,0.67815,0.85148
2002,Saxony-Anhalt,Couple without children,Just Right,0.76352,136,136,0.69184,0.83520
2002,Saxony-Anhalt,Couple with children,Just Right,0.77615,130,130,0.70422,0.84808
2002,Thuringa,Single-person household,Just Right,0.85593,102,102,0.78744,0.92441
2002,Thuringa,Couple without children,Just Right,0.83183,118,118,0.76406,0.89960
2002,Thuringa,Couple with children,A Bit Too Small,0.15148,36,177,0.09851,0.20445
2002,Thuringa,Couple with children,Just Right,0.79929,141,177,0.74012,0.85847
2003,Schleswig-Holstein,Single-person household,Just Right,0.74050,68,68,0.63553,0.84547
2003,Schleswig-Holstein,Couple without children,Just Right,0.82794,108,108,0.75642,0.89945
2003,Schleswig-Holstein,Couple with children,Just Right,0.75780,90,90,0.66880,0.84681
2003,Hamburg,Single-person household,Just Right,0.53502,41,41,0.38045,0.68959
2003,Hamburg,Couple without children,Just Right,0.78791,39,39,0.65793,0.91788
2003,Lower Saxony,Single-person household,Just Right,0.64181,139,177,0.57097,0.71265
2003,Lower Saxony,Single-person household,A Bit Too Large,0.19489,38,177,0.13637,0.25341
2003,Lower Saxony,Couple without children,Just Right,0.66993,220,285,0.61524,0.72462
2003,Lower Saxony,Couple without children,A Bit Too Large,0.23983,65,285,0.19017,0.28949
2003,Lower Saxony,Single parent,Just Right,0.65530,46,46,0.51644,0.79417
2003,Lower Saxony,Couple with children,A Bit Too Small,0.23820,70,333,0.19237,0.28402
2003,Lower Saxony,Couple with children,Just Right,0.66972,263,333,0.61913,0.72031
2003,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.10135,65,584,0.07685,0.12585
2003,North Rhine-Westphalia,Single-person household,Just Right,0.71937,440,584,0.68290,0.75584
2003,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.12380,79,584,0.09706,0.15053
2003,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.09574,78,807,0.07543,0.11605
2003,North Rhine-Westphalia,Couple without children,Just Right,0.73943,610,807,0.70912,0.76973
2003,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14426,119,807,0.12001,0.16852
2003,North Rhine-Westphalia,Single parent,Just Right,0.67443,92,92,0.57816,0.77071
2003,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.20996,167,848,0.18253,0.23739
2003,North Rhine-Westphalia,Couple with children,Just Right,0.69470,629,848,0.66369,0.72572
2003,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.06209,52,848,0.04583,0.07834
2003,Hesse,Single-person household,Just Right,0.71716,122,122,0.63691,0.79741
2003,Hesse,Couple without children,A Bit Too Small,0.12789,41,280,0.08870,0.16708
2003,Hesse,Couple without children,Just Right,0.71800,196,280,0.66520,0.77080
2003,Hesse,Couple without children,A Bit Too Large,0.13595,43,280,0.09573,0.17617
2003,Hesse,Couple with children,A Bit Too Small,0.28445,75,256,0.22907,0.33982
2003,Hesse,Couple with children,Just Right,0.58826,181,256,0.52785,0.64866
2003,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.61785,112,149,0.53956,0.69614
2003,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.20836,37,149,0.14293,0.27379
2003,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.63946,142,198,0.57241,0.70651
2003,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.21692,56,198,0.15936,0.27447
2003,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.71217,36,36,0.56217,0.86217
2003,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.12464,37,233,0.08214,0.16715
2003,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.79269,196,233,0.74053,0.84486
2003,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.13130,34,301,0.09308,0.16951
2003,Baden-Wuerttemberg,Single-person household,Just Right,0.72980,232,301,0.67955,0.78005
2003,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.11630,35,301,0.08002,0.15257
2003,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.07859,43,411,0.05254,0.10463
2003,Baden-Wuerttemberg,Couple without children,Just Right,0.76627,307,411,0.72531,0.80724
2003,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.13724,61,411,0.10393,0.17055
2003,Baden-Wuerttemberg,Single parent,Just Right,0.62392,53,53,0.49225,0.75558
2003,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.24658,115,538,0.21012,0.28303
2003,Baden-Wuerttemberg,Couple with children,Just Right,0.65179,388,538,0.61149,0.69208
2003,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.06658,35,538,0.04550,0.08767
2003,Bavaria,Single-person household,A Bit Too Small,0.11321,41,363,0.08057,0.14585
2003,Bavaria,Single-person household,Just Right,0.71090,269,363,0.66420,0.75760
2003,Bavaria,Single-person household,A Bit Too Large,0.13352,53,363,0.09848,0.16856
2003,Bavaria,Couple without children,A Bit Too Small,0.12919,59,507,0.09996,0.15841
2003,Bavaria,Couple without children,Just Right,0.72312,373,507,0.68413,0.76210
2003,Bavaria,Couple without children,A Bit Too Large,0.12987,75,507,0.10058,0.15916
2003,Bavaria,Single parent,Just Right,0.64951,69,69,0.53611,0.76292
2003,Bavaria,Couple with children,A Bit Too Small,0.17950,111,595,0.14863,0.21036
2003,Bavaria,Couple with children,Just Right,0.74287,448,595,0.70772,0.77802
2003,Bavaria,Couple with children,A Bit Too Large,0.04567,36,595,0.02888,0.06246
2003,Berlin,Single-person household,A Bit Too Small,0.19233,36,162,0.13145,0.25321
2003,Berlin,Single-person household,Just Right,0.65462,126,162,0.58117,0.72807
2003,Berlin,Couple without children,Just Right,0.76673,88,88,0.67786,0.85560
2003,Berlin,Couple with children,A Bit Too Small,0.25604,35,121,0.17795,0.33414
2003,Berlin,Couple with children,Just Right,0.64956,86,121,0.56420,0.73493
2003,Brandenburg,Single-person household,Just Right,0.72764,83,83,0.63129,0.82400
2003,Brandenburg,Couple without children,Just Right,0.77207,139,139,0.70208,0.84206
2003,Brandenburg,Couple with children,A Bit Too Small,0.21293,33,144,0.14583,0.28003
2003,Brandenburg,Couple with children,Just Right,0.68753,111,144,0.61156,0.76350
2003,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.78675,56,56,0.67850,0.89501
2003,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.79695,73,73,0.70403,0.88987
2003,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.87206,72,72,0.79437,0.94976
2003,Saxony,Single-person household,Just Right,0.83572,171,171,0.78002,0.89142
2003,Saxony,Couple without children,Just Right,0.79150,240,271,0.74304,0.83995
2003,Saxony,Couple without children,A Bit Too Large,0.09398,31,271,0.05917,0.12879
2003,Saxony,Single parent,Just Right,0.72184,40,40,0.58121,0.86248
2003,Saxony,Couple with children,A Bit Too Small,0.16413,44,250,0.11813,0.21014
2003,Saxony,Couple with children,Just Right,0.74828,206,250,0.69437,0.80219
2003,Saxony-Anhalt,Single-person household,Just Right,0.77702,90,90,0.69054,0.86350
2003,Saxony-Anhalt,Couple without children,Just Right,0.79951,140,140,0.73295,0.86607
2003,Saxony-Anhalt,Couple with children,Just Right,0.69789,115,115,0.61360,0.78218
2003,Thuringa,Single-person household,Just Right,0.82175,97,97,0.74519,0.89831
2003,Thuringa,Couple without children,Just Right,0.79566,120,120,0.72321,0.86810
2003,Thuringa,Couple with children,A Bit Too Small,0.19639,31,159,0.13445,0.25834
2003,Thuringa,Couple with children,Just Right,0.68930,128,159,0.61713,0.76146
2004,Schleswig-Holstein,Single-person household,Just Right,0.76816,68,68,0.66711,0.86921
2004,Schleswig-Holstein,Couple without children,Just Right,0.80727,108,108,0.73254,0.88201
2004,Schleswig-Holstein,Couple with children,Just Right,0.74349,92,92,0.65377,0.83322
2004,Hamburg,Single-person household,Just Right,0.60813,42,42,0.45870,0.75756
2004,Hamburg,Couple without children,Just Right,0.82205,43,43,0.70638,0.93773
2004,Lower Saxony,Single-person household,Just Right,0.65310,153,188,0.58487,0.72132
2004,Lower Saxony,Single-person household,A Bit Too Large,0.16702,35,188,0.11356,0.22048
2004,Lower Saxony,Couple without children,Just Right,0.70223,233,296,0.65005,0.75441
2004,Lower Saxony,Couple without children,A Bit Too Large,0.24461,63,296,0.19556,0.29366
2004,Lower Saxony,Single parent,Just Right,0.78131,45,45,0.65917,0.90345
2004,Lower Saxony,Couple with children,A Bit Too Small,0.20945,57,320,0.16480,0.25411
2004,Lower Saxony,Couple with children,Just Right,0.67344,263,320,0.62198,0.72491
2004,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09347,57,553,0.06919,0.11776
2004,North Rhine-Westphalia,Single-person household,Just Right,0.74810,425,553,0.71189,0.78432
2004,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.11831,71,553,0.09136,0.14525
2004,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07888,75,831,0.06054,0.09722
2004,North Rhine-Westphalia,Couple without children,Just Right,0.76015,624,831,0.73110,0.78920
2004,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14552,132,831,0.12153,0.16951
2004,North Rhine-Westphalia,Single parent,Just Right,0.69531,92,92,0.60074,0.78988
2004,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.19392,144,807,0.16662,0.22122
2004,North Rhine-Westphalia,Couple with children,Just Right,0.72041,612,807,0.68943,0.75139
2004,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.05785,51,807,0.04173,0.07397
2004,Hesse,Single-person household,Just Right,0.68738,126,126,0.60611,0.76864
2004,Hesse,Couple without children,A Bit Too Small,0.11376,34,268,0.07567,0.15185
2004,Hesse,Couple without children,Just Right,0.73278,194,268,0.67970,0.78586
2004,Hesse,Couple without children,A Bit Too Large,0.12518,40,268,0.08549,0.16488
2004,Hesse,Couple with children,A Bit Too Small,0.24548,64,235,0.19034,0.30062
2004,Hesse,Couple with children,Just Right,0.63238,171,235,0.57060,0.69416
2004,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.67193,126,163,0.59963,0.74423
2004,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.17626,37,163,0.11758,0.23494
2004,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.68389,137,185,0.61670,0.75107
2004,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.21546,48,185,0.15605,0.27487
2004,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.73151,32,32,0.57550,0.88752
2004,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.17247,48,227,0.12322,0.22173
2004,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.72783,179,227,0.66980,0.78586
2004,Baden-Wuerttemberg,Single-person household,Just Right,0.77165,231,273,0.72176,0.82154
2004,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.11736,42,273,0.07911,0.15560
2004,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.11197,49,407,0.08130,0.14265
2004,Baden-Wuerttemberg,Couple without children,Just Right,0.72253,301,407,0.67898,0.76609
2004,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.13761,57,407,0.10410,0.17112
2004,Baden-Wuerttemberg,Single parent,Just Right,0.64212,54,54,0.51306,0.77118
2004,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.19516,100,470,0.15929,0.23103
2004,Baden-Wuerttemberg,Couple with children,Just Right,0.68089,370,470,0.63870,0.72308
2004,Bavaria,Single-person household,A Bit Too Small,0.12240,43,362,0.08859,0.15621
2004,Bavaria,Single-person household,Just Right,0.70391,265,362,0.65682,0.75101
2004,Bavaria,Single-person household,A Bit Too Large,0.14038,54,362,0.10454,0.17621
2004,Bavaria,Couple without children,A Bit Too Small,0.08596,45,501,0.06139,0.11053
2004,Bavaria,Couple without children,Just Right,0.73669,379,501,0.69808,0.77529
2004,Bavaria,Couple without children,A Bit Too Large,0.14319,77,501,0.11249,0.17389
2004,Bavaria,Single parent,Just Right,0.65630,60,60,0.53511,0.77749
2004,Bavaria,Couple with children,A Bit Too Small,0.17462,102,574,0.14354,0.20571
2004,Bavaria,Couple with children,Just Right,0.70696,432,574,0.66969,0.74423
2004,Bavaria,Couple with children,A Bit Too Large,0.09134,40,574,0.06775,0.11492
2004,Berlin,Single-person household,Just Right,0.72236,135,135,0.64654,0.79819
2004,Berlin,Couple without children,Just Right,0.74279,90,90,0.65198,0.83360
2004,Berlin,Couple with children,A Bit Too Small,0.30242,31,109,0.21580,0.38905
2004,Berlin,Couple with children,Just Right,0.56698,78,109,0.47353,0.66043
2004,Brandenburg,Single-person household,Just Right,0.73141,83,83,0.63548,0.82735
2004,Brandenburg,Couple without children,Just Right,0.79503,146,146,0.72933,0.86074
2004,Brandenburg,Couple with children,Just Right,0.79736,112,112,0.72258,0.87214
2004,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.76002,53,53,0.64395,0.87610
2004,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.81156,70,70,0.71929,0.90383
2004,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.80758,66,66,0.71174,0.90341
2004,Saxony,Single-person household,Just Right,0.83156,164,164,0.77410,0.88901
2004,Saxony,Couple without children,Just Right,0.79114,227,259,0.74153,0.84074
2004,Saxony,Couple without children,A Bit Too Large,0.08185,32,259,0.04840,0.11530
2004,Saxony,Single parent,Just Right,0.63481,36,36,0.47529,0.79433
2004,Saxony,Couple with children,A Bit Too Small,0.16845,38,227,0.11966,0.21725
2004,Saxony,Couple with children,Just Right,0.69018,189,227,0.62989,0.75047
2004,Saxony-Anhalt,Single-person household,Just Right,0.75375,84,84,0.66107,0.84644
2004,Saxony-Anhalt,Couple without children,Just Right,0.81659,136,136,0.75131,0.88188
2004,Saxony-Anhalt,Couple with children,Just Right,0.75626,122,122,0.67976,0.83276
2004,Thuringa,Single-person household,Just Right,0.86061,99,99,0.79203,0.92918
2004,Thuringa,Couple without children,Just Right,0.80135,124,124,0.73083,0.87186
2004,Thuringa,Couple with children,A Bit Too Small,0.26004,40,163,0.19249,0.32759
2004,Thuringa,Couple with children,Just Right,0.68085,123,163,0.60906,0.75263
2005,Schleswig-Holstein,Single-person household,Just Right,0.73906,65,65,0.63147,0.84665
2005,Schleswig-Holstein,Couple without children,Just Right,0.79809,108,108,0.72202,0.87415
2005,Schleswig-Holstein,Couple with children,Just Right,0.70651,86,86,0.60970,0.80331
2005,Hamburg,Single-person household,Just Right,0.66356,45,45,0.52395,0.80317
2005,Hamburg,Couple without children,Just Right,0.79589,37,37,0.66423,0.92755
2005,Lower Saxony,Single-person household,Just Right,0.62071,139,182,0.55002,0.69140
2005,Lower Saxony,Single-person household,A Bit Too Large,0.19738,43,182,0.13940,0.25537
2005,Lower Saxony,Couple without children,Just Right,0.67647,227,291,0.62263,0.73032
2005,Lower Saxony,Couple without children,A Bit Too Large,0.22970,64,291,0.18129,0.27811
