year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.65633,171,252,0.59758,0.71509
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Intermediate School Degree,0.18392,39,252,0.13599,0.23185
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Other Degree,0.15975,42,252,0.11442,0.20507
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.57513,432,768,0.54014,0.61011
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.27453,254,768,0.24295,0.30611
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Upper Secondary Degree,0.05491,37,768,0.03879,0.07103
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.07290,45,768,0.05450,0.09130
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Technical School Degree,0.37852,41,88,0.27661,0.48044
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Upper Secondary Degree,0.44449,47,88,0.34007,0.54891
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Secondary School Degree,0.36349,33,76,0.25463,0.47236
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Intermediate School Degree,0.31918,43,76,0.21368,0.42468
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Technical School Degree,0.17682,44,210,0.12509,0.22854
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.63882,166,210,0.57370,0.70395
2011,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.91251,35,35,0.81754,1.00749
2011,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.60304,261,440,0.55727,0.64881
2011,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.20260,95,440,0.16500,0.24020
2011,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.19436,84,440,0.15735,0.23138
2011,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.46537,689,1572,0.44070,0.49003
2011,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.37892,706,1572,0.35493,0.40291
2011,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.06743,81,1572,0.05503,0.07983
2011,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.06940,96,1572,0.05683,0.08197
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Technical School Degree,0.28662,70,238,0.22905,0.34419
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46703,124,238,0.40351,0.53055
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Other Degree,0.15104,44,238,0.10545,0.19663
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.28947,66,225,0.23008,0.34886
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.38948,94,225,0.32563,0.45334
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Technical School Degree,0.11720,33,225,0.07508,0.15933
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Upper Secondary Degree,0.14484,32,225,0.09875,0.19093
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Intermediate School Degree,0.09639,65,787,0.07576,0.11702
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Technical School Degree,0.12773,80,787,0.10439,0.15107
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.66829,580,787,0.63538,0.70121
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Other Degree,0.08716,62,787,0.06744,0.10688
2011,Bavaria,Primary Level,"Dropout, No School Degree",0.86837,40,40,0.76227,0.97448
2011,Bavaria,Lower Secondary Level,Secondary School Degree,0.67269,323,491,0.63115,0.71424
2011,Bavaria,Lower Secondary Level,Intermediate School Degree,0.19423,112,491,0.15920,0.22926
2011,Bavaria,Lower Secondary Level,Other Degree,0.13308,56,491,0.10300,0.16315
2011,Bavaria,Upper Secondary Level,Secondary School Degree,0.56089,1197,2279,0.54051,0.58127
2011,Bavaria,Upper Secondary Level,Intermediate School Degree,0.31846,881,2279,0.29933,0.33759
2011,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04035,102,2279,0.03227,0.04843
2011,Bavaria,Upper Secondary Level,Other Degree,0.05878,99,2279,0.04912,0.06844
2011,Bavaria,Post-secondary Non-tertiary Level,Technical School Degree,0.22623,76,253,0.17457,0.27789
2011,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49578,128,253,0.43405,0.55751
2011,Bavaria,Post-secondary Non-tertiary Level,Other Degree,0.21146,49,253,0.16104,0.26188
2011,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.38377,111,296,0.32827,0.43926
2011,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.31791,114,296,0.26477,0.37105
2011,Bavaria,First Stage of Tertiary Education,Technical School Degree,0.13388,37,296,0.09502,0.17274
2011,Bavaria,First Stage of Tertiary Education,Upper Secondary Degree,0.10676,34,296,0.07152,0.14200
2011,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.06426,64,844,0.04771,0.08082
2011,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.17515,141,844,0.14949,0.20081
2011,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.65436,563,844,0.62226,0.68646
2011,Bavaria,Second Stage of Tertiary Education,Other Degree,0.08758,76,844,0.06849,0.10666
2011,Berlin,Lower Secondary Level,Secondary School Degree,0.55903,34,68,0.44014,0.67792
2011,Berlin,Lower Secondary Level,Intermediate School Degree,0.37025,34,68,0.25463,0.48588
2011,Berlin,Upper Secondary Level,Secondary School Degree,0.31550,111,373,0.26828,0.36273
2011,Berlin,Upper Secondary Level,Intermediate School Degree,0.52696,214,373,0.47622,0.57769
2011,Berlin,Upper Secondary Level,Upper Secondary Degree,0.11787,48,373,0.08511,0.15064
2011,Berlin,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.60326,36,36,0.44118,0.76534
2011,Berlin,First Stage of Tertiary Education,Intermediate School Degree,0.45913,33,33,0.28646,0.63179
2011,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.14417,51,340,0.10678,0.18156
2011,Berlin,Second Stage of Tertiary Education,Technical School Degree,0.11994,31,340,0.08535,0.15452
2011,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.62681,258,340,0.57533,0.67830
2011,Brandenburg,Lower Secondary Level,Secondary School Degree,0.54654,46,89,0.44252,0.65055
2011,Brandenburg,Lower Secondary Level,Intermediate School Degree,0.37333,43,89,0.27227,0.47439
2011,Brandenburg,Upper Secondary Level,Secondary School Degree,0.34133,173,521,0.30057,0.38208
2011,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.59716,348,521,0.55500,0.63931
2011,Brandenburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58204,38,38,0.42311,0.74097
2011,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.61557,42,42,0.46666,0.76447
2011,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.33161,86,237,0.27155,0.39168
2011,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.42912,151,237,0.36597,0.49227
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.28211,85,309,0.23185,0.33237
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.66218,224,309,0.60936,0.71500
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Intermediate School Degree,0.62468,36,36,0.46426,0.78510
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.36130,59,140,0.28144,0.44116
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.48440,81,140,0.40132,0.56748
2011,Saxony,Lower Secondary Level,Secondary School Degree,0.59870,59,101,0.50263,0.69477
2011,Saxony,Lower Secondary Level,Intermediate School Degree,0.36293,42,101,0.26868,0.45717
2011,Saxony,Upper Secondary Level,Secondary School Degree,0.28525,275,986,0.25705,0.31345
2011,Saxony,Upper Secondary Level,Intermediate School Degree,0.62651,657,986,0.59630,0.65672
2011,Saxony,Upper Secondary Level,Upper Secondary Degree,0.05355,54,986,0.03949,0.06761
2011,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.74121,68,68,0.63634,0.84609
2011,Saxony,First Stage of Tertiary Education,Secondary School Degree,0.19361,31,124,0.12378,0.26344
2011,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.70069,93,124,0.61976,0.78162
2011,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.31776,118,403,0.27225,0.36328
2011,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.54689,285,403,0.49823,0.59555
2011,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.72738,56,56,0.60970,0.84507
2011,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.34212,193,574,0.30328,0.38097
2011,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.52672,346,574,0.48584,0.56760
2011,Saxony-Anhalt,Upper Secondary Level,Upper Secondary Degree,0.08984,35,574,0.06643,0.11326
2011,Saxony-Anhalt,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.84911,37,37,0.73218,0.96604
2011,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.74699,62,62,0.63790,0.85609
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.26630,65,212,0.20666,0.32595
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.55209,147,212,0.48499,0.61919
2011,Thuringa,Lower Secondary Level,Secondary School Degree,0.66656,32,32,0.50060,0.83252
2011,Thuringa,Upper Secondary Level,Secondary School Degree,0.39328,240,619,0.35477,0.43179
2011,Thuringa,Upper Secondary Level,Intermediate School Degree,0.54964,379,619,0.51041,0.58886
2011,Thuringa,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.91991,37,37,0.83125,1.00858
2011,Thuringa,First Stage of Tertiary Education,Intermediate School Degree,0.54769,48,48,0.40540,0.68999
2011,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.25696,62,204,0.19685,0.31707
2011,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.55052,142,204,0.48209,0.61895
2012,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.58304,71,112,0.49132,0.67477
2012,Schleswig-Holstein,Lower Secondary Level,Intermediate School Degree,0.34837,41,112,0.25973,0.43700
2012,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.45964,215,441,0.41307,0.50620
2012,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.41242,226,441,0.36643,0.45842
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.57782,49,49,0.43809,0.71754
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.61460,101,101,0.51921,0.70999
2012,Hamburg,Upper Secondary Level,Secondary School Degree,0.41455,64,144,0.33380,0.49529
2012,Hamburg,Upper Secondary Level,Intermediate School Degree,0.41522,80,144,0.33445,0.49598
2012,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.73141,101,101,0.64454,0.81828
2012,Lower Saxony,Primary Level,"Dropout, No School Degree",0.81693,33,33,0.68294,0.95092
2012,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.65273,199,337,0.60183,0.70364
2012,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.26691,107,337,0.21961,0.31420
2012,Lower Saxony,Lower Secondary Level,Other Degree,0.08036,31,337,0.05129,0.10943
2012,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.43321,534,1289,0.40615,0.46028
2012,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.45092,626,1289,0.42374,0.47809
2012,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.05542,72,1289,0.04293,0.06792
2012,Lower Saxony,Upper Secondary Level,Other Degree,0.04606,57,1289,0.03461,0.05751
2012,Lower Saxony,Post-secondary Non-tertiary Level,Technical School Degree,0.33063,60,151,0.25535,0.40592
2012,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53505,91,151,0.45523,0.61487
2012,Lower Saxony,First Stage of Tertiary Education,Secondary School Degree,0.21980,34,104,0.13983,0.29978
2012,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.49363,70,104,0.39708,0.59019
2012,Lower Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.05517,31,468,0.03446,0.07588
2012,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.15401,64,468,0.12127,0.18674
2012,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.68787,342,468,0.64585,0.72990
2012,Lower Saxony,Second Stage of Tertiary Education,Other Degree,0.08524,31,468,0.05991,0.11056
2012,Bremen,Upper Secondary Level,Secondary School Degree,0.52731,33,70,0.40950,0.64511
2012,Bremen,Upper Secondary Level,Intermediate School Degree,0.25596,37,70,0.15299,0.35893
2012,Bremen,Second Stage of Tertiary Education,Upper Secondary Degree,0.64671,46,46,0.50705,0.78637
2012,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.83611,95,95,0.76128,0.91095
2012,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.52682,398,720,0.49033,0.56332
2012,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.25917,181,720,0.22714,0.29120
2012,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.21401,141,720,0.18403,0.24399
2012,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.49256,1102,2394,0.47253,0.51260
2012,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.32973,898,2394,0.31090,0.34857
2012,North Rhine-Westphalia,Upper Secondary Level,Technical School Degree,0.01879,53,2394,0.01335,0.02423
2012,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.07414,159,2394,0.06364,0.08464
2012,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.07875,182,2394,0.06796,0.08954
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.38678,222,552,0.34611,0.42744
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.42871,262,552,0.38739,0.47003
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Other Degree,0.15282,68,552,0.12277,0.18286
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.27309,70,300,0.22259,0.32359
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.29647,103,300,0.24470,0.34824
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Technical School Degree,0.17966,61,300,0.13615,0.22318
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.20358,66,300,0.15794,0.24922
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Intermediate School Degree,0.05408,56,1118,0.04082,0.06735
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.13440,125,1118,0.11440,0.15440
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.66856,831,1118,0.64095,0.69617
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Degree,0.11287,106,1118,0.09431,0.13143
2012,Hesse,Lower Secondary Level,Secondary School Degree,0.62329,121,176,0.55150,0.69509
2012,Hesse,Lower Secondary Level,Intermediate School Degree,0.18989,55,176,0.13178,0.24800
2012,Hesse,Upper Secondary Level,Secondary School Degree,0.41749,308,794,0.38317,0.45181
2012,Hesse,Upper Secondary Level,Intermediate School Degree,0.39553,371,794,0.36149,0.42956
2012,Hesse,Upper Secondary Level,Upper Secondary Degree,0.07496,56,794,0.05663,0.09329
2012,Hesse,Upper Secondary Level,Other Degree,0.08154,59,794,0.06249,0.10058
2012,Hesse,Post-secondary Non-tertiary Level,Technical School Degree,0.27090,42,134,0.19536,0.34643
2012,Hesse,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56912,92,134,0.48495,0.65328
2012,Hesse,First Stage of Tertiary Education,Intermediate School Degree,0.43131,38,38,0.27173,0.59089
2012,Hesse,Second Stage of Tertiary Education,Intermediate School Degree,0.08197,36,510,0.05813,0.10580
2012,Hesse,Second Stage of Tertiary Education,Technical School Degree,0.08842,52,510,0.06376,0.11309
2012,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.71919,371,510,0.68015,0.75823
2012,Hesse,Second Stage of Tertiary Education,Other Degree,0.10240,51,510,0.07606,0.12874
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.65887,157,230,0.59747,0.72027
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Intermediate School Degree,0.16825,35,230,0.11979,0.21670
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Other Degree,0.17288,38,230,0.12391,0.22186
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.55829,420,764,0.52305,0.59352
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.29271,258,764,0.26043,0.32500
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Upper Secondary Degree,0.06745,43,764,0.04965,0.08524
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.06208,43,764,0.04496,0.07920
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Technical School Degree,0.29370,37,94,0.20113,0.38627
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58700,57,94,0.48693,0.68707
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Secondary School Degree,0.38511,34,70,0.27028,0.49993
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Intermediate School Degree,0.28631,36,70,0.17965,0.39297
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Technical School Degree,0.16361,42,220,0.11461,0.21260
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.66470,178,220,0.60218,0.72723
