"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Hauptschulabschluss","2000","Realschulabschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Hamburg","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Niedersachsen","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Bremen","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Hessen","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Bayern","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Saarland","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Berlin","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Brandenburg","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Sachsen","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","Thueringen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Hamburg","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Niedersachsen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Bremen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Hessen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Bayern","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Saarland","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Berlin","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Brandenburg","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Sachsen","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","Thueringen","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Hamburg","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Niedersachsen","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Bremen","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Hessen","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Bayern","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Saarland","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Berlin","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Brandenburg","31","0.138132098450479","0.0965895808902244","0.179674616010733"
"Hauptschulabschluss","2000","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Sachsen","37","0.139864615622247","0.104759549751425","0.174969681493069"
"Hauptschulabschluss","2000","AkademikerInnen","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","Thueringen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Hamburg","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Bremen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Hessen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Bayern","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Saarland","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Berlin","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Brandenburg","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Sachsen","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","Thueringen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Hamburg","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Niedersachsen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Bremen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Hessen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Bayern","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Saarland","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Berlin","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Brandenburg","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Sachsen","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","Thueringen","","","",""
"Realschulabschluss","2000","Realschulabschluss","Schleswig-Holstein","174","0.997235910281897","0.989457262824745","1.00501455773905"
"Realschulabschluss","2000","Realschulabschluss","Hamburg","76","0.988670831535365","0.965031912858912","1.01230975021182"
"Realschulabschluss","2000","Realschulabschluss","Niedersachsen","558","0.997843378260176","0.994001246477976","1.00168551004238"
"Realschulabschluss","2000","Realschulabschluss","Bremen","42","1","1","1"
"Realschulabschluss","2000","Realschulabschluss","Nordrhein-Westfalen","1039","0.996953582727326","0.993607425100859","1.00029974035379"
"Realschulabschluss","2000","Realschulabschluss","Hessen","397","0.996248078701482","0.990241638421844","1.00225451898112"
"Realschulabschluss","2000","Realschulabschluss","Rheinland-Pfalz,Saarland","219","1","1","1"
"Realschulabschluss","2000","Realschulabschluss","Baden-Wuerttemberg","586","0.998668583392358","0.995718755218476","1.00161841156624"
"Realschulabschluss","2000","Realschulabschluss","Bayern","758","0.996509415319762","0.992321861539306","1.00069696910022"
"Realschulabschluss","2000","Realschulabschluss","Saarland","70","1","1","1"
"Realschulabschluss","2000","Realschulabschluss","Berlin","249","0.985248927671836","0.970393929178343","1.00010392616533"
"Realschulabschluss","2000","Realschulabschluss","Brandenburg","369","0.988927116294337","0.978307564506667","0.999546668082007"
"Realschulabschluss","2000","Realschulabschluss","Mecklenburg-Vorpommern","230","0.987254602017949","0.97285132165254","1.00165788238336"
"Realschulabschluss","2000","Realschulabschluss","Sachsen","715","0.986279035305731","0.977805375345544","0.994752695265919"
"Realschulabschluss","2000","Realschulabschluss","Sachsen-Anhalt","358","0.995246756652475","0.988131979909856","1.00236153339509"
"Realschulabschluss","2000","Realschulabschluss","Thueringen","430","0.977368895231191","0.963392808184967","0.991344982277415"
"Realschulabschluss","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Hamburg","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Niedersachsen","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Bremen","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Hessen","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Bayern","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Saarland","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Berlin","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Brandenburg","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Sachsen","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","Thueringen","","","",""
"Realschulabschluss","2000","AkademikerInnen","Schleswig-Holstein","","","",""
"Realschulabschluss","2000","AkademikerInnen","Hamburg","","","",""
"Realschulabschluss","2000","AkademikerInnen","Niedersachsen","","","",""
"Realschulabschluss","2000","AkademikerInnen","Bremen","","","",""
"Realschulabschluss","2000","AkademikerInnen","Nordrhein-Westfalen","55","0.0746806746722921","0.0551370271498375","0.0942243221947467"
"Realschulabschluss","2000","AkademikerInnen","Hessen","","","",""
"Realschulabschluss","2000","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2000","AkademikerInnen","Baden-Wuerttemberg","30","0.0665362342644619","0.0423836126203599","0.0906888559085638"
"Realschulabschluss","2000","AkademikerInnen","Bayern","51","0.110891759206113","0.0825344778727916","0.139249040539435"
"Realschulabschluss","2000","AkademikerInnen","Saarland","","","",""
"Realschulabschluss","2000","AkademikerInnen","Berlin","45","0.191677057002752","0.141457877970022","0.241896236035483"
"Realschulabschluss","2000","AkademikerInnen","Brandenburg","101","0.3764986906405","0.318164177975105","0.434833203305895"
"Realschulabschluss","2000","AkademikerInnen","Mecklenburg-Vorpommern","42","0.29687137622645","0.216456055141271","0.377286697311628"
"Realschulabschluss","2000","AkademikerInnen","Sachsen","124","0.317724625182855","0.270601103023529","0.364848147342181"
"Realschulabschluss","2000","AkademikerInnen","Sachsen-Anhalt","85","0.335537413433338","0.274778522061322","0.396296304805355"
"Realschulabschluss","2000","AkademikerInnen","Thueringen","63","0.315246538515997","0.246409631532162","0.384083445499833"
"Fachhochschulreife","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Hamburg","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Bremen","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Hessen","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Bayern","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Saarland","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Berlin","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Brandenburg","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Sachsen","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","Thueringen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Hamburg","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Niedersachsen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Bremen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Hessen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Bayern","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Saarland","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Berlin","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Sachsen","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","Thueringen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Hamburg","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Niedersachsen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Bremen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Hessen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Bayern","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Saarland","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Berlin","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Sachsen","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2000","Realschulabschluss","Thueringen","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Hamburg","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Niedersachsen","43","0.202316785046807","0.147722446577647","0.256911123515968"
"Fachhochschulreife","2000","(Fach-)Abitur","Bremen","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Nordrhein-Westfalen","219","0.314132057550468","0.279218863238744","0.349045251862191"
"Fachhochschulreife","2000","(Fach-)Abitur","Hessen","38","0.194088780129652","0.13913907464529","0.249038485614015"
"Fachhochschulreife","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Baden-Wuerttemberg","61","0.20060724536429","0.156799693289807","0.244414797438773"
"Fachhochschulreife","2000","(Fach-)Abitur","Bayern","71","0.255011785922542","0.205273374488168","0.304750197356917"
"Fachhochschulreife","2000","(Fach-)Abitur","Saarland","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Berlin","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Brandenburg","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Sachsen","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","Thueringen","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Schleswig-Holstein","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Hamburg","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Niedersachsen","48","0.217170362924443","0.164786982547505","0.269553743301382"
"Fachhochschulreife","2000","AkademikerInnen","Bremen","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Nordrhein-Westfalen","107","0.181181586292804","0.152545971089695","0.209817201495913"
"Fachhochschulreife","2000","AkademikerInnen","Hessen","31","0.0958791470842751","0.0607601962553458","0.130998097913204"
"Fachhochschulreife","2000","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Baden-Wuerttemberg","58","0.144909608884739","0.110794949281078","0.179024268488399"
"Fachhochschulreife","2000","AkademikerInnen","Bayern","90","0.191806132194898","0.156249005695355","0.22736325869444"
"Fachhochschulreife","2000","AkademikerInnen","Saarland","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Berlin","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Brandenburg","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2000","AkademikerInnen","Sachsen","","","",""
