"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","(noch) kein Abschluss","464","0.799440949912086","0.767374638415937","0.831507261408236"
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1986","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1986","16-34 Jahre alt","(noch) kein Abschluss","196","0.63165481282128","0.585246962975016","0.678062662667543"
"Noch kein Abschluss","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1986","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1986","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1986","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1986","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1986","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1986","35-65 Jahre alt","(noch) kein Abschluss","135","0.200559050087914","0.168492738591764","0.232625361584063"
"Keine Schule besucht","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1986","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1986","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1986","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1986","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1986","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1987","16-34 Jahre alt","Hauptschulabschluss","1575","0.938124799779467","0.927077212675183","0.949172386883752"
"Hauptschulabschluss","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1987","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1987","35-65 Jahre alt","Hauptschulabschluss","2726","0.94992435181269","0.942619035698185","0.957229667927194"
"Hauptschulabschluss","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1987","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1987","35-65 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1987","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1987","66 und älter","Hauptschulabschluss","789","0.995843325942082","0.99137381452278","1.00031283736138"
"Hauptschulabschluss","1987","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1987","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1987","66 und älter","AkademikerInnen","","","",""
"Realschulabschluss","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1987","16-34 Jahre alt","Realschulabschluss","966","1","1","1"
"Realschulabschluss","1987","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Realschulabschluss","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1987","35-65 Jahre alt","Realschulabschluss","633","1","1","1"
"Realschulabschluss","1987","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1987","35-65 Jahre alt","AkademikerInnen","49","0.107790818636654","0.0796644360507525","0.135917201222556"
"Realschulabschluss","1987","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1987","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1987","66 und älter","Realschulabschluss","166","1","1","1"
"Realschulabschluss","1987","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1987","66 und älter","AkademikerInnen","","","",""
"Fachhochschulreife","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1987","16-34 Jahre alt","(Fach-)Abitur","117","0.250646742419494","0.213991568853961","0.287301915985027"
"Fachhochschulreife","1987","16-34 Jahre alt","AkademikerInnen","36","0.164737870241568","0.115269302714071","0.214206437769066"
"Fachhochschulreife","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1987","35-65 Jahre alt","(Fach-)Abitur","44","0.287047657853821","0.225420779132485","0.348674536575157"
"Fachhochschulreife","1987","35-65 Jahre alt","AkademikerInnen","71","0.175390424351897","0.140898551458929","0.209882297244865"
"Fachhochschulreife","1987","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1987","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","1987","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","1987","66 und älter","(Fach-)Abitur","","","",""
"Fachhochschulreife","1987","66 und älter","AkademikerInnen","","","",""
"Abitur","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","1987","16-34 Jahre alt","(Fach-)Abitur","336","0.711096457744839","0.672760912977079","0.7494320025126"
"Abitur","1987","16-34 Jahre alt","AkademikerInnen","163","0.778196325286073","0.722791170590721","0.833601479981424"
"Abitur","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","1987","35-65 Jahre alt","(Fach-)Abitur","77","0.569958002805597","0.502514552295959","0.637401453315234"
"Abitur","1987","35-65 Jahre alt","AkademikerInnen","297","0.661709445386181","0.618798483105972","0.70462040766639"
"Abitur","1987","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","1987","66 und älter","Hauptschulabschluss","","","",""
"Abitur","1987","66 und älter","Realschulabschluss","","","",""
"Abitur","1987","66 und älter","(Fach-)Abitur","31","0.715731503037005","0.582452668620236","0.849010337453774"
"Abitur","1987","66 und älter","AkademikerInnen","37","0.652969832955336","0.530461884367704","0.775477781542967"
"Anderer Abschluss","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1987","16-34 Jahre alt","Hauptschulabschluss","252","0.0618752002205325","0.0508276131162484","0.0729227873248166"
"Anderer Abschluss","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1987","16-34 Jahre alt","(Fach-)Abitur","66","0.0322046555997098","0.01727285980196","0.0471364513974596"
"Anderer Abschluss","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1987","35-65 Jahre alt","Hauptschulabschluss","698","0.0500756481873105","0.0427703320728063","0.0573809643018147"
"Anderer Abschluss","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1987","35-65 Jahre alt","(Fach-)Abitur","85","0.141666159066757","0.0941628246081108","0.189169493525403"
"Anderer Abschluss","1987","35-65 Jahre alt","AkademikerInnen","36","0.0205399634983502","0.00767576167868199","0.0334041653180184"
"Anderer Abschluss","1987","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1987","66 und älter","Hauptschulabschluss","","","",""
"Anderer Abschluss","1987","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","1987","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","1987","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","(noch) kein Abschluss","171","0.336842143992364","0.289935165546311","0.383749122438416"
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","(noch) kein Abschluss","462","0.789643138382125","0.756977490718799","0.822308786045451"
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1987","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1987","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1987","16-34 Jahre alt","(noch) kein Abschluss","198","0.64223400462613","0.594660848380211","0.689807160872048"
"Noch kein Abschluss","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1987","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1987","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1987","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1987","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1987","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1987","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1987","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1987","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","(noch) kein Abschluss","136","0.210356861617875","0.177691213954549","0.243022509281201"
"Keine Schule besucht","1987","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1987","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1987","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1987","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1987","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1987","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1987","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","Hauptschulabschluss","1528","0.944585417331631","0.933893691267979","0.955277143395283"
"Hauptschulabschluss","1988","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1988","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1988","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1988","35-65 Jahre alt","Hauptschulabschluss","2574","0.95225117924423","0.944913398123531","0.959588960364929"
"Hauptschulabschluss","1988","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1988","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1988","35-65 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1988","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1988","66 und älter","Hauptschulabschluss","765","0.996344089245366","0.99208946891329","1.00059870957744"
"Hauptschulabschluss","1988","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1988","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1988","66 und älter","AkademikerInnen","","","",""
"Realschulabschluss","1988","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1988","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1988","16-34 Jahre alt","Realschulabschluss","920","1","1","1"
"Realschulabschluss","1988","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1988","16-34 Jahre alt","AkademikerInnen","","","",""
"Realschulabschluss","1988","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1988","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1988","35-65 Jahre alt","Realschulabschluss","623","1","1","1"
"Realschulabschluss","1988","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1988","35-65 Jahre alt","AkademikerInnen","45","0.103672392353834","0.0752538431345251","0.132090941573142"
"Realschulabschluss","1988","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1988","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1988","66 und älter","Realschulabschluss","161","1","1","1"
"Realschulabschluss","1988","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1988","66 und älter","AkademikerInnen","","","",""
"Fachhochschulreife","1988","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1988","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1988","16-34 Jahre alt","Realschulabschluss","","","",""
