year,bula_h,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Bavaria,Rural regions,Other Degree,0.02104,66,676,0.01021,0.03187
1989,Berlin,Urban regions,Secondary School Degree,0.41355,129,276,0.35535,0.47176
1989,Berlin,Urban regions,Intermediate School Degree,0.19487,61,276,0.14806,0.24169
1989,Berlin,Urban regions,Upper Secondary Degree,0.13172,42,276,0.09175,0.17169
1989,Berlin,Urban regions,Other Degree,0.04035,44,276,0.01709,0.06361
1990,Schleswig-Holstein,Urban regions,Secondary School Degree,0.41569,68,101,0.31909,0.51228
1990,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.19758,33,101,0.11954,0.27562
1990,Schleswig-Holstein,Rural regions,Secondary School Degree,0.52281,86,119,0.43268,0.61293
1990,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.18201,33,119,0.11239,0.25163
1990,Hamburg,Urban regions,Secondary School Degree,0.47129,74,109,0.37714,0.56543
1990,Hamburg,Urban regions,Intermediate School Degree,0.22523,35,109,0.14644,0.30401
1990,Lower Saxony,Urban regions,Secondary School Degree,0.46524,230,430,0.41804,0.51244
1990,Lower Saxony,Urban regions,Intermediate School Degree,0.20591,105,430,0.16765,0.24418
1990,Lower Saxony,Urban regions,Upper Secondary Degree,0.12734,63,430,0.09579,0.15888
1990,Lower Saxony,Urban regions,Other Degree,0.01653,32,430,0.00446,0.02859
1990,Lower Saxony,Rural regions,Secondary School Degree,0.50245,271,425,0.45485,0.55004
1990,Lower Saxony,Rural regions,Intermediate School Degree,0.18819,112,425,0.15098,0.22539
1990,Lower Saxony,Rural regions,Upper Secondary Degree,0.06789,42,425,0.04395,0.09184
1990,Bremen,Urban regions,Secondary School Degree,0.52391,57,57,0.39310,0.65472
1990,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.43706,1108,2420,0.41730,0.45683
1990,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.16570,430,2420,0.15089,0.18052
1990,North Rhine-Westphalia,Urban regions,Technical School Degree,0.03336,90,2420,0.02620,0.04051
1990,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.10579,276,2420,0.09353,0.11805
1990,North Rhine-Westphalia,Urban regions,Other Degree,0.02656,254,2420,0.02016,0.03297
1990,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02047,160,2420,0.01483,0.02612
1990,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01603,63,2420,0.01102,0.02103
1990,North Rhine-Westphalia,Urban regions,No School Attended,0.00396,39,2420,0.00146,0.00646
1990,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.40259,37,37,0.24238,0.56279
1990,Hesse,Urban regions,Secondary School Degree,0.42938,349,769,0.39437,0.46439
1990,Hesse,Urban regions,Intermediate School Degree,0.16316,140,769,0.13703,0.18929
1990,Hesse,Urban regions,Upper Secondary Degree,0.12705,92,769,0.10350,0.15061
1990,Hesse,Urban regions,Other Degree,0.03382,126,769,0.02104,0.04661
1990,Hesse,Urban regions,"Dropout, No School Degree",0.01923,62,769,0.00951,0.02894
1990,Hesse,Rural regions,Secondary School Degree,0.48762,67,67,0.36703,0.60822
1990,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.55064,330,525,0.50805,0.59323
1990,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.14429,79,525,0.11420,0.17438
1990,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.07057,45,525,0.04864,0.09250
1990,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.02383,39,525,0.01077,0.03690
1990,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01955,32,525,0.00770,0.03141
1990,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.66576,83,83,0.56366,0.76786
1990,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.45308,713,1501,0.42789,0.47827
1990,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.16616,240,1501,0.14732,0.18500
1990,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.02690,37,1501,0.01871,0.03509
1990,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.08706,119,1501,0.07279,0.10132
1990,Baden-Wuerttemberg,Urban regions,Other Degree,0.03473,227,1501,0.02546,0.04399
1990,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01973,130,1501,0.01269,0.02677
1990,Baden-Wuerttemberg,Urban regions,No School Attended,0.00395,35,1501,0.00077,0.00712
1990,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.51925,122,159,0.44134,0.59715
1990,Baden-Wuerttemberg,Rural regions,Other Degree,0.04096,37,159,0.01006,0.07187
1990,Bavaria,Urban regions,Secondary School Degree,0.42784,362,767,0.39280,0.46288
1990,Bavaria,Urban regions,Intermediate School Degree,0.20156,165,767,0.17315,0.22997
1990,Bavaria,Urban regions,Technical School Degree,0.03710,33,767,0.02371,0.05048
1990,Bavaria,Urban regions,Upper Secondary Degree,0.12935,109,767,0.10558,0.15311
1990,Bavaria,Urban regions,Other Degree,0.03219,98,767,0.01969,0.04468
1990,Bavaria,Rural regions,Secondary School Degree,0.53704,447,687,0.49973,0.57436
1990,Bavaria,Rural regions,Intermediate School Degree,0.13937,133,687,0.11345,0.16529
1990,Bavaria,Rural regions,Upper Secondary Degree,0.04769,40,687,0.03174,0.06363
1990,Bavaria,Rural regions,Other Degree,0.02198,67,687,0.01101,0.03295
1990,Berlin,Urban regions,Secondary School Degree,0.32452,183,545,0.28517,0.36386
1990,Berlin,Urban regions,Intermediate School Degree,0.25510,205,545,0.21847,0.29173
1990,Berlin,Urban regions,Upper Secondary Degree,0.14595,111,545,0.11628,0.17562
1990,Berlin,Urban regions,Other Degree,0.02784,46,545,0.01402,0.04166
1990,Brandenburg,Urban regions,Intermediate School Degree,0.42442,35,35,0.25829,0.59056
1990,Brandenburg,Rural regions,Secondary School Degree,0.33332,252,630,0.29648,0.37016
1990,Brandenburg,Rural regions,Intermediate School Degree,0.33741,305,630,0.30046,0.37436
1990,Brandenburg,Rural regions,Upper Secondary Degree,0.07392,73,630,0.05347,0.09436
1990,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.31525,159,422,0.27086,0.35963
1990,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.35738,215,422,0.31160,0.40316
1990,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.07638,48,422,0.05101,0.10175
1990,Saxony,Urban regions,Secondary School Degree,0.34643,272,675,0.31050,0.38235
1990,Saxony,Urban regions,Intermediate School Degree,0.29703,287,675,0.26253,0.33153
1990,Saxony,Urban regions,Upper Secondary Degree,0.12141,116,675,0.09675,0.14606
1990,Saxony,Rural regions,Secondary School Degree,0.39497,276,608,0.35608,0.43385
1990,Saxony,Rural regions,Intermediate School Degree,0.32198,286,608,0.28481,0.35915
1990,Saxony,Rural regions,Upper Secondary Degree,0.05027,46,608,0.03288,0.06765
1990,Saxony-Anhalt,Urban regions,Secondary School Degree,0.36803,68,141,0.28815,0.44792
1990,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.32373,73,141,0.24622,0.40123
1990,Saxony-Anhalt,Rural regions,Secondary School Degree,0.38006,263,616,0.34169,0.41842
1990,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.32412,290,616,0.28713,0.36112
1990,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.07101,63,616,0.05071,0.09130
1990,Thuringa,Urban regions,Secondary School Degree,0.36945,90,180,0.29874,0.44016
1990,Thuringa,Urban regions,Intermediate School Degree,0.31087,90,180,0.24306,0.37868
1990,Thuringa,Rural regions,Secondary School Degree,0.39759,226,511,0.35512,0.44007
1990,Thuringa,Rural regions,Intermediate School Degree,0.32953,247,511,0.28873,0.37032
1990,Thuringa,Rural regions,Upper Secondary Degree,0.04673,38,511,0.02841,0.06505
1991,Schleswig-Holstein,Urban regions,Secondary School Degree,0.37363,69,104,0.28020,0.46705
1991,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.19669,35,104,0.11992,0.27345
1991,Schleswig-Holstein,Rural regions,Secondary School Degree,0.47922,87,123,0.39057,0.56786
1991,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.17766,36,123,0.10983,0.24548
1991,Hamburg,Urban regions,Secondary School Degree,0.46389,71,104,0.36758,0.56020
1991,Hamburg,Urban regions,Intermediate School Degree,0.21969,33,104,0.13973,0.29965
1991,Lower Saxony,Urban regions,Secondary School Degree,0.45611,225,393,0.40680,0.50542
1991,Lower Saxony,Urban regions,Intermediate School Degree,0.19863,102,393,0.15913,0.23812
1991,Lower Saxony,Urban regions,Upper Secondary Degree,0.13081,66,393,0.09743,0.16419
1991,Lower Saxony,Rural regions,Secondary School Degree,0.48361,269,427,0.43615,0.53106
1991,Lower Saxony,Rural regions,Intermediate School Degree,0.18563,114,427,0.14871,0.22255
1991,Lower Saxony,Rural regions,Upper Secondary Degree,0.07497,44,427,0.04996,0.09998
1991,Bremen,Urban regions,Secondary School Degree,0.55696,55,55,0.42447,0.68945
1991,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.42585,1085,2414,0.40613,0.44558
1991,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.16826,446,2414,0.15333,0.18318
1991,North Rhine-Westphalia,Urban regions,Technical School Degree,0.03363,95,2414,0.02643,0.04082
1991,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.11197,291,2414,0.09939,0.12455
1991,North Rhine-Westphalia,Urban regions,Other Degree,0.02943,252,2414,0.02269,0.03618
1991,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02012,151,2414,0.01451,0.02572
1991,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01491,57,2414,0.01008,0.01975
1991,North Rhine-Westphalia,Urban regions,No School Attended,0.00408,37,2414,0.00153,0.00662
1991,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.40165,36,36,0.23924,0.56406
1991,Hesse,Urban regions,Secondary School Degree,0.42808,338,777,0.39327,0.46290
1991,Hesse,Urban regions,Intermediate School Degree,0.16044,137,777,0.13461,0.18626
1991,Hesse,Urban regions,Technical School Degree,0.03528,32,777,0.02230,0.04826
1991,Hesse,Urban regions,Upper Secondary Degree,0.12150,88,777,0.09851,0.14449
1991,Hesse,Urban regions,Other Degree,0.03594,119,777,0.02285,0.04904
1991,Hesse,Urban regions,"Dropout, No School Degree",0.02160,63,777,0.01137,0.03183
1991,Hesse,Rural regions,Secondary School Degree,0.48600,68,68,0.36632,0.60568
1991,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.53415,324,517,0.49111,0.57719
1991,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.14806,80,517,0.11742,0.17871
1991,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.06583,43,517,0.04443,0.08722
1991,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.02595,38,517,0.01223,0.03967
1991,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01987,32,517,0.00783,0.03192
1991,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.66784,88,88,0.56887,0.76681
1991,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.43557,699,1496,0.41043,0.46070
1991,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.16260,243,1496,0.14390,0.18131
1991,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.03176,39,1496,0.02287,0.04065
1991,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.09212,120,1496,0.07746,0.10677
1991,Baden-Wuerttemberg,Urban regions,Other Degree,0.03750,228,1496,0.02787,0.04713
1991,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.02200,135,1496,0.01456,0.02943
1991,Baden-Wuerttemberg,Urban regions,No School Attended,0.00425,32,1496,0.00095,0.00755
1991,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.52223,120,189,0.45082,0.59363
1991,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.13654,31,189,0.08745,0.18562
1991,Baden-Wuerttemberg,Rural regions,Other Degree,0.04523,38,189,0.01553,0.07494
1991,Bavaria,Urban regions,Secondary School Degree,0.41225,352,756,0.37714,0.44736
1991,Bavaria,Urban regions,Intermediate School Degree,0.20571,167,756,0.17687,0.23454
1991,Bavaria,Urban regions,Technical School Degree,0.03594,31,756,0.02266,0.04922
1991,Bavaria,Urban regions,Upper Secondary Degree,0.12899,111,756,0.10508,0.15290
1991,Bavaria,Urban regions,Other Degree,0.03356,95,756,0.02071,0.04641
1991,Bavaria,Rural regions,Secondary School Degree,0.51225,442,690,0.47493,0.54957
1991,Bavaria,Rural regions,Intermediate School Degree,0.13986,137,690,0.11396,0.16576
1991,Bavaria,Rural regions,Upper Secondary Degree,0.05766,47,690,0.04026,0.07507
1991,Bavaria,Rural regions,Other Degree,0.02072,64,690,0.01008,0.03136
1991,Berlin,Urban regions,Secondary School Degree,0.30523,175,525,0.26580,0.34466
1991,Berlin,Urban regions,Intermediate School Degree,0.29087,204,525,0.25199,0.32976
1991,Berlin,Urban regions,Upper Secondary Degree,0.13774,100,525,0.10823,0.16725
1991,Berlin,Urban regions,Other Degree,0.03342,46,525,0.01803,0.04881
1991,Brandenburg,Rural regions,Secondary School Degree,0.35558,242,607,0.31746,0.39369
1991,Brandenburg,Rural regions,Intermediate School Degree,0.35382,297,607,0.31575,0.39189
1991,Brandenburg,Rural regions,Upper Secondary Degree,0.07153,68,607,0.05101,0.09204
1991,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.32823,146,392,0.28169,0.37478
1991,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.35918,205,392,0.31162,0.40673
1991,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.07320,41,392,0.04738,0.09902
1991,Saxony,Urban regions,Secondary School Degree,0.34251,228,599,0.30448,0.38055
1991,Saxony,Urban regions,Intermediate School Degree,0.30923,263,599,0.27218,0.34627
1991,Saxony,Urban regions,Upper Secondary Degree,0.12762,108,599,0.10088,0.15437
1991,Saxony,Rural regions,Secondary School Degree,0.41380,248,569,0.37330,0.45431
1991,Saxony,Rural regions,Intermediate School Degree,0.33608,277,569,0.29723,0.37492
1991,Saxony,Rural regions,Upper Secondary Degree,0.05251,44,569,0.03417,0.07086
1991,Saxony-Anhalt,Urban regions,Secondary School Degree,0.38806,67,145,0.30846,0.46765
1991,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.35782,78,145,0.27953,0.43612
1991,Saxony-Anhalt,Rural regions,Secondary School Degree,0.39340,248,591,0.35398,0.43282
1991,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.32728,282,591,0.28942,0.36514
1991,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.07626,61,591,0.05484,0.09768
1991,Thuringa,Urban regions,Secondary School Degree,0.37353,79,165,0.29949,0.44756
1991,Thuringa,Urban regions,Intermediate School Degree,0.32451,86,165,0.25285,0.39616
1991,Thuringa,Rural regions,Secondary School Degree,0.40767,206,477,0.36353,0.45182
1991,Thuringa,Rural regions,Intermediate School Degree,0.34093,238,477,0.29835,0.38351
1991,Thuringa,Rural regions,Upper Secondary Degree,0.04145,33,477,0.02354,0.05936
1992,Schleswig-Holstein,Urban regions,Secondary School Degree,0.38902,72,103,0.29441,0.48363
1992,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.18346,31,103,0.10834,0.25857
1992,Schleswig-Holstein,Rural regions,Secondary School Degree,0.48320,72,104,0.38670,0.57971
1992,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.18407,32,104,0.10922,0.25891
1992,Hamburg,Urban regions,Secondary School Degree,0.44818,64,96,0.34817,0.54818
1992,Hamburg,Urban regions,Intermediate School Degree,0.22910,32,96,0.14459,0.31361
1992,Lower Saxony,Urban regions,Secondary School Degree,0.43582,214,420,0.38834,0.48330
1992,Lower Saxony,Urban regions,Intermediate School Degree,0.19363,106,420,0.15579,0.23146
1992,Lower Saxony,Urban regions,Upper Secondary Degree,0.14110,68,420,0.10777,0.17444
1992,Lower Saxony,Urban regions,Other Degree,0.02139,32,420,0.00754,0.03525
1992,Lower Saxony,Rural regions,Secondary School Degree,0.46663,259,427,0.41925,0.51400
1992,Lower Saxony,Rural regions,Intermediate School Degree,0.19380,123,427,0.15627,0.23134
1992,Lower Saxony,Rural regions,Upper Secondary Degree,0.07124,45,427,0.04681,0.09566
1992,Bremen,Urban regions,Secondary School Degree,0.59582,56,56,0.46613,0.72552
1992,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.41981,1079,2393,0.40003,0.43959
1992,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.16919,449,2393,0.15417,0.18422
1992,North Rhine-Westphalia,Urban regions,Technical School Degree,0.03326,93,2393,0.02607,0.04045
1992,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.11533,298,2393,0.10253,0.12813
1992,North Rhine-Westphalia,Urban regions,Other Degree,0.03118,241,2393,0.02422,0.03815
1992,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02082,150,2393,0.01509,0.02654
1992,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01181,48,2393,0.00748,0.01614
1992,North Rhine-Westphalia,Urban regions,No School Attended,0.00415,35,2393,0.00158,0.00673
1992,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.39491,34,34,0.22812,0.56169
1992,Hesse,Urban regions,Secondary School Degree,0.42430,331,756,0.38904,0.45955
1992,Hesse,Urban regions,Intermediate School Degree,0.15877,136,756,0.13270,0.18484
1992,Hesse,Urban regions,Technical School Degree,0.03514,31,756,0.02201,0.04828
1992,Hesse,Urban regions,Upper Secondary Degree,0.12647,86,756,0.10276,0.15018
1992,Hesse,Urban regions,Other Degree,0.03937,115,756,0.02550,0.05324
1992,Hesse,Urban regions,"Dropout, No School Degree",0.02231,57,756,0.01178,0.03285
1992,Hesse,Rural regions,Secondary School Degree,0.45812,66,66,0.33699,0.57925
1992,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.52280,321,483,0.47821,0.56739
1992,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.15366,84,483,0.12146,0.18585
1992,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.06372,41,483,0.04192,0.08553
1992,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.02605,37,483,0.01183,0.04028
1992,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.66225,80,80,0.55796,0.76655
1992,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.42501,670,1425,0.39933,0.45069
1992,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.15826,239,1425,0.13930,0.17722
1992,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.03292,43,1425,0.02365,0.04218
1992,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.09132,117,1425,0.07636,0.10629
1992,Baden-Wuerttemberg,Urban regions,Other Degree,0.04244,225,1425,0.03197,0.05291
1992,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.02372,131,1425,0.01582,0.03163
1992,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.50033,112,185,0.42809,0.57258
1992,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.13766,32,185,0.08788,0.18745
1992,Baden-Wuerttemberg,Rural regions,Other Degree,0.04560,41,185,0.01546,0.07575
