year,bula_h,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Thuringa,2nd Quintile,Secondary School Degree,0.31823,81,204,0.25416,0.38231
1992,Thuringa,2nd Quintile,Intermediate School Degree,0.36460,123,204,0.29839,0.43081
1992,Thuringa,3rd Quintile,Secondary School Degree,0.29737,34,93,0.20396,0.39078
1992,Thuringa,3rd Quintile,Intermediate School Degree,0.43494,59,93,0.33363,0.53624
1993,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.58718,40,40,0.43266,0.74171
1993,Lower Saxony,1st Quintile,Secondary School Degree,0.50738,86,86,0.40110,0.61367
1993,Lower Saxony,2nd Quintile,Secondary School Degree,0.45035,88,127,0.36348,0.53723
1993,Lower Saxony,2nd Quintile,Intermediate School Degree,0.18141,39,127,0.11413,0.24870
1993,Lower Saxony,3rd Quintile,Secondary School Degree,0.47597,109,167,0.40000,0.55195
1993,Lower Saxony,3rd Quintile,Intermediate School Degree,0.18329,58,167,0.12443,0.24215
1993,Lower Saxony,4th Quintile,Secondary School Degree,0.43814,95,149,0.35821,0.51808
1993,Lower Saxony,4th Quintile,Intermediate School Degree,0.24059,54,149,0.17173,0.30946
1993,Lower Saxony,5th Quintile,Secondary School Degree,0.30788,81,209,0.24515,0.37062
1993,Lower Saxony,5th Quintile,Intermediate School Degree,0.28012,77,209,0.21909,0.34114
1993,Lower Saxony,5th Quintile,Upper Secondary Degree,0.21255,51,209,0.15696,0.26815
1993,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.38832,169,360,0.33790,0.43874
1993,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.10172,45,360,0.07045,0.13299
1993,North Rhine-Westphalia,1st Quintile,Upper Secondary Degree,0.07764,36,360,0.04996,0.10532
1993,North Rhine-Westphalia,1st Quintile,Other Degree,0.06145,75,360,0.03661,0.08630
1993,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.03609,35,360,0.01679,0.05538
1993,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.48599,254,431,0.43874,0.53323
1993,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.09877,64,431,0.07057,0.12697
1993,North Rhine-Westphalia,2nd Quintile,Other Degree,0.04291,69,431,0.02375,0.06206
1993,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.03075,44,431,0.01443,0.04706
1993,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.44340,202,414,0.39548,0.49131
1993,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.16643,88,414,0.13051,0.20235
1993,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.08651,47,414,0.05940,0.11362
1993,North Rhine-Westphalia,3rd Quintile,Other Degree,0.02516,44,414,0.01006,0.04026
1993,North Rhine-Westphalia,3rd Quintile,"Dropout, No School Degree",0.02657,33,414,0.01106,0.04208
1993,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.44728,253,476,0.40256,0.49199
1993,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.20251,121,476,0.16637,0.23865
1993,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.11412,70,476,0.08552,0.14271
1993,North Rhine-Westphalia,4th Quintile,Other Degree,0.02328,32,476,0.00972,0.03685
1993,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.31207,202,526,0.27244,0.35171
1993,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.25298,156,526,0.21579,0.29016
1993,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.06524,38,526,0.04412,0.08637
1993,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.20467,130,526,0.17016,0.23918
1993,Hesse,1st Quintile,Secondary School Degree,0.46527,67,67,0.34493,0.58561
1993,Hesse,2nd Quintile,Secondary School Degree,0.46945,65,100,0.37114,0.56776
1993,Hesse,2nd Quintile,Other Degree,0.06826,35,100,0.01858,0.11794
1993,Hesse,3rd Quintile,Secondary School Degree,0.54246,88,88,0.43777,0.64714
1993,Hesse,4th Quintile,Secondary School Degree,0.38090,68,103,0.28666,0.47514
1993,Hesse,4th Quintile,Intermediate School Degree,0.14676,35,103,0.07808,0.21543
1993,Hesse,5th Quintile,Secondary School Degree,0.34366,109,235,0.28281,0.40452
1993,Hesse,5th Quintile,Intermediate School Degree,0.22227,68,235,0.16900,0.27555
1993,Hesse,5th Quintile,Upper Secondary Degree,0.24025,58,235,0.18551,0.29499
1993,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.67552,76,76,0.56957,0.78148
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.52479,64,64,0.40147,0.64811
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.50828,94,94,0.40667,0.60989
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.50794,88,119,0.41773,0.59814
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Intermediate School Degree,0.18761,31,119,0.11717,0.25805
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.50782,69,69,0.38899,0.62664
1993,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.43202,116,210,0.36486,0.49918
1993,Baden-Wuerttemberg,1st Quintile,Other Degree,0.06823,49,210,0.03404,0.10241
1993,Baden-Wuerttemberg,1st Quintile,"Dropout, No School Degree",0.05763,45,210,0.02604,0.08923
1993,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.43796,126,238,0.37479,0.50112
1993,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.12587,35,238,0.08364,0.16811
1993,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.03676,44,238,0.01281,0.06072
1993,Baden-Wuerttemberg,2nd Quintile,"Dropout, No School Degree",0.03605,33,238,0.01232,0.05978
1993,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.47800,192,363,0.42654,0.52946
1993,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.14154,60,363,0.10563,0.17745
1993,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.06082,71,363,0.03620,0.08544
1993,Baden-Wuerttemberg,3rd Quintile,"Dropout, No School Degree",0.02863,40,363,0.01145,0.04580
1993,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.43565,205,389,0.38631,0.48499
1993,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.18361,79,389,0.14508,0.22213
1993,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.09583,39,389,0.06654,0.12512
1993,Baden-Wuerttemberg,4th Quintile,Other Degree,0.04481,66,389,0.02422,0.06539
1993,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.37277,150,303,0.31824,0.42731
1993,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.23248,86,303,0.18484,0.28012
1993,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.18946,67,303,0.14526,0.23365
1993,Bavaria,1st Quintile,Secondary School Degree,0.58855,113,113,0.49742,0.67969
1993,Bavaria,2nd Quintile,Secondary School Degree,0.49570,151,195,0.42535,0.56606
1993,Bavaria,2nd Quintile,Intermediate School Degree,0.13900,44,195,0.09032,0.18769
1993,Bavaria,3rd Quintile,Secondary School Degree,0.45523,164,259,0.39446,0.51600
1993,Bavaria,3rd Quintile,Intermediate School Degree,0.17250,56,259,0.12640,0.21860
1993,Bavaria,3rd Quintile,Other Degree,0.04072,39,259,0.01661,0.06484
1993,Bavaria,4th Quintile,Secondary School Degree,0.43505,202,388,0.38565,0.48444
1993,Bavaria,4th Quintile,Intermediate School Degree,0.20787,99,388,0.16744,0.24830
1993,Bavaria,4th Quintile,Upper Secondary Degree,0.09567,45,388,0.06636,0.12498
1993,Bavaria,4th Quintile,Other Degree,0.02780,42,388,0.01142,0.04417
1993,Bavaria,5th Quintile,Secondary School Degree,0.31258,141,353,0.26415,0.36100
1993,Bavaria,5th Quintile,Intermediate School Degree,0.27968,129,353,0.23279,0.32657
1993,Bavaria,5th Quintile,Upper Secondary Degree,0.21067,83,353,0.16807,0.25327
1993,Berlin,1st Quintile,Secondary School Degree,0.21278,36,73,0.11824,0.30732
1993,Berlin,1st Quintile,Intermediate School Degree,0.28403,37,73,0.17986,0.38819
1993,Berlin,3rd Quintile,Secondary School Degree,0.29788,37,99,0.20733,0.38842
1993,Berlin,3rd Quintile,Intermediate School Degree,0.32980,62,99,0.23671,0.42288
1993,Berlin,4th Quintile,Secondary School Degree,0.34287,45,92,0.24534,0.44040
1993,Berlin,4th Quintile,Intermediate School Degree,0.27134,47,92,0.17998,0.36270
1993,Brandenburg,1st Quintile,Secondary School Degree,0.47694,94,171,0.40185,0.55202
1993,Brandenburg,1st Quintile,Intermediate School Degree,0.25788,77,171,0.19211,0.32364
1993,Brandenburg,2nd Quintile,Secondary School Degree,0.27636,61,153,0.20527,0.34745
1993,Brandenburg,2nd Quintile,Intermediate School Degree,0.40188,92,153,0.32393,0.47982
1993,Brandenburg,3rd Quintile,Intermediate School Degree,0.35114,60,60,0.22934,0.47294
1993,Brandenburg,4th Quintile,Secondary School Degree,0.32256,33,85,0.22260,0.42253
1993,Brandenburg,4th Quintile,Intermediate School Degree,0.46377,52,85,0.35712,0.57042
1993,Mecklenburg-Western Pomerania,1st Quintile,Secondary School Degree,0.42136,55,101,0.32458,0.51814
1993,Mecklenburg-Western Pomerania,1st Quintile,Intermediate School Degree,0.25673,46,101,0.17111,0.34235
1993,Mecklenburg-Western Pomerania,2nd Quintile,Secondary School Degree,0.29899,50,125,0.21841,0.37957
1993,Mecklenburg-Western Pomerania,2nd Quintile,Intermediate School Degree,0.42986,75,125,0.34273,0.51700
1993,Mecklenburg-Western Pomerania,3rd Quintile,Intermediate School Degree,0.34509,49,49,0.21060,0.47958
1993,Saxony,1st Quintile,Secondary School Degree,0.47793,189,344,0.42507,0.53079
1993,Saxony,1st Quintile,Intermediate School Degree,0.27270,155,344,0.22557,0.31984
1993,Saxony,2nd Quintile,Secondary School Degree,0.35442,140,348,0.30409,0.40475
1993,Saxony,2nd Quintile,Intermediate School Degree,0.35365,170,348,0.30334,0.40395
1993,Saxony,2nd Quintile,Upper Secondary Degree,0.07091,38,348,0.04390,0.09792
1993,Saxony,3rd Quintile,Secondary School Degree,0.26934,65,210,0.20920,0.32948
1993,Saxony,3rd Quintile,Intermediate School Degree,0.39911,108,210,0.33271,0.46550
1993,Saxony,3rd Quintile,Upper Secondary Degree,0.14172,37,210,0.09443,0.18900
1993,Saxony,4th Quintile,Intermediate School Degree,0.35024,51,83,0.24699,0.45350
1993,Saxony,4th Quintile,Upper Secondary Degree,0.25584,32,83,0.16140,0.35029
1993,Saxony-Anhalt,1st Quintile,Secondary School Degree,0.53366,122,203,0.46486,0.60245
1993,Saxony-Anhalt,1st Quintile,Intermediate School Degree,0.24049,81,203,0.18155,0.29943
1993,Saxony-Anhalt,2nd Quintile,Secondary School Degree,0.36165,104,228,0.29915,0.42416
1993,Saxony-Anhalt,2nd Quintile,Intermediate School Degree,0.39186,124,228,0.32836,0.45537
1993,Saxony-Anhalt,3rd Quintile,Secondary School Degree,0.26582,36,110,0.18288,0.34875
1993,Saxony-Anhalt,3rd Quintile,Intermediate School Degree,0.39539,74,110,0.30360,0.48718
1993,Saxony-Anhalt,4th Quintile,Intermediate School Degree,0.46255,44,44,0.31352,0.61158
1993,Thuringa,1st Quintile,Secondary School Degree,0.46208,97,181,0.38925,0.53492
1993,Thuringa,1st Quintile,Intermediate School Degree,0.28799,84,181,0.22184,0.35415
1993,Thuringa,2nd Quintile,Secondary School Degree,0.35115,92,213,0.28690,0.41541
1993,Thuringa,2nd Quintile,Intermediate School Degree,0.35059,121,213,0.28636,0.41482
1993,Thuringa,3rd Quintile,Secondary School Degree,0.35821,61,142,0.27907,0.43735
1993,Thuringa,3rd Quintile,Intermediate School Degree,0.38112,81,142,0.30095,0.46128
1994,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.44135,31,31,0.26366,0.61903
1994,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.63712,33,33,0.47052,0.80372
1994,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.40435,35,35,0.23939,0.56932
1994,Lower Saxony,1st Quintile,Secondary School Degree,0.49561,94,94,0.39399,0.59722
1994,Lower Saxony,2nd Quintile,Secondary School Degree,0.49597,84,84,0.38841,0.60354
1994,Lower Saxony,3rd Quintile,Secondary School Degree,0.47629,98,148,0.39555,0.55703
1994,Lower Saxony,3rd Quintile,Intermediate School Degree,0.20937,50,148,0.14360,0.27515
1994,Lower Saxony,4th Quintile,Secondary School Degree,0.46466,115,182,0.39200,0.53732
1994,Lower Saxony,4th Quintile,Intermediate School Degree,0.23153,67,182,0.17008,0.29299
1994,Lower Saxony,5th Quintile,Secondary School Degree,0.29059,69,199,0.22734,0.35383
1994,Lower Saxony,5th Quintile,Intermediate School Degree,0.28566,77,199,0.22274,0.34858
1994,Lower Saxony,5th Quintile,Upper Secondary Degree,0.23841,53,199,0.17906,0.29777
1994,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.42297,205,410,0.37509,0.47085
1994,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.08973,49,410,0.06203,0.11743
1994,North Rhine-Westphalia,1st Quintile,Upper Secondary Degree,0.06027,39,410,0.03721,0.08334
1994,North Rhine-Westphalia,1st Quintile,Other Degree,0.05976,76,410,0.03679,0.08273
1994,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.04616,41,410,0.02582,0.06650
1994,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.46053,240,404,0.41186,0.50919
1994,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.11442,68,404,0.08334,0.14550
1994,North Rhine-Westphalia,2nd Quintile,Other Degree,0.03499,51,404,0.01705,0.05293
1994,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.03458,45,404,0.01674,0.05242
1994,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.46348,206,392,0.41405,0.51291
1994,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.16141,92,392,0.12494,0.19788
1994,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.06432,40,392,0.04000,0.08863
1994,North Rhine-Westphalia,3rd Quintile,Other Degree,0.03837,54,392,0.01933,0.05740
1994,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.40247,217,418,0.35540,0.44954
1994,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.19790,115,418,0.15965,0.23614
1994,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.15270,86,418,0.11817,0.18722
1994,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.30708,182,485,0.26599,0.34818
1994,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.25009,137,485,0.21151,0.28867
1994,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.07190,42,485,0.04889,0.09491
1994,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.21325,124,485,0.17675,0.24974
1994,Hesse,1st Quintile,Secondary School Degree,0.39646,56,56,0.26718,0.52574
1994,Hesse,2nd Quintile,Secondary School Degree,0.52023,64,95,0.41924,0.62123
1994,Hesse,2nd Quintile,Intermediate School Degree,0.15211,31,95,0.07951,0.22471
1994,Hesse,3rd Quintile,Secondary School Degree,0.51909,102,138,0.43542,0.60275
1994,Hesse,3rd Quintile,Other Degree,0.07276,36,138,0.02927,0.11626
1994,Hesse,4th Quintile,Secondary School Degree,0.40782,74,106,0.31382,0.50182
1994,Hesse,4th Quintile,Intermediate School Degree,0.14487,32,106,0.07755,0.21220
1994,Hesse,5th Quintile,Secondary School Degree,0.31007,86,209,0.24721,0.37292
1994,Hesse,5th Quintile,Intermediate School Degree,0.23185,66,209,0.17450,0.28920
1994,Hesse,5th Quintile,Upper Secondary Degree,0.24205,57,209,0.18384,0.30026
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.56868,77,77,0.45734,0.68003
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.48686,78,78,0.37522,0.59850
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.50571,69,69,0.38688,0.62455
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.49297,81,118,0.40238,0.58356
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Intermediate School Degree,0.22050,37,118,0.14538,0.29563
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.46421,67,67,0.34389,0.58453
1994,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.46799,118,210,0.40034,0.53564
1994,Baden-Wuerttemberg,1st Quintile,Other Degree,0.05407,49,210,0.02341,0.08473
1994,Baden-Wuerttemberg,1st Quintile,"Dropout, No School Degree",0.05446,43,210,0.02370,0.08523
1994,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.45987,143,229,0.39518,0.52457
1994,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.11283,36,229,0.07176,0.15390
1994,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.05310,50,229,0.02400,0.08221
1994,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.44142,161,300,0.38514,0.49770
1994,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.14070,53,300,0.10129,0.18011
1994,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.04930,54,300,0.02476,0.07384
1994,Baden-Wuerttemberg,3rd Quintile,"Dropout, No School Degree",0.02402,32,300,0.00666,0.04137
1994,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.42497,166,325,0.37114,0.47880
1994,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.16581,67,325,0.12532,0.20631
1994,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.11981,38,325,0.08445,0.15517
1994,Baden-Wuerttemberg,4th Quintile,Other Degree,0.04601,54,325,0.02320,0.06882
1994,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.35833,164,323,0.30595,0.41070
1994,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.23595,98,323,0.18957,0.28233
1994,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.15850,61,323,0.11861,0.19839
1994,Bavaria,1st Quintile,Secondary School Degree,0.50014,100,132,0.41452,0.58577
1994,Bavaria,1st Quintile,Other Degree,0.04118,32,132,0.00715,0.07521
1994,Bavaria,2nd Quintile,Secondary School Degree,0.46226,143,185,0.39022,0.53430
1994,Bavaria,2nd Quintile,Intermediate School Degree,0.15202,42,185,0.10014,0.20389
1994,Bavaria,3rd Quintile,Secondary School Degree,0.50690,183,266,0.44671,0.56710
1994,Bavaria,3rd Quintile,Intermediate School Degree,0.12662,50,266,0.08658,0.16666
1994,Bavaria,3rd Quintile,Other Degree,0.02771,33,266,0.00795,0.04747
1994,Bavaria,4th Quintile,Secondary School Degree,0.38154,165,305,0.32693,0.43615
1994,Bavaria,4th Quintile,Intermediate School Degree,0.22134,90,305,0.17467,0.26801
1994,Bavaria,4th Quintile,Upper Secondary Degree,0.12268,50,305,0.08580,0.15956
1994,Bavaria,5th Quintile,Secondary School Degree,0.32635,160,369,0.27845,0.37426
1994,Bavaria,5th Quintile,Intermediate School Degree,0.27056,126,369,0.22517,0.31595
1994,Bavaria,5th Quintile,Upper Secondary Degree,0.21592,83,369,0.17388,0.25796
1994,Berlin,1st Quintile,Secondary School Degree,0.25995,33,33,0.10798,0.41193
1994,Berlin,2nd Quintile,Intermediate School Degree,0.27440,33,33,0.11980,0.42901
1994,Berlin,3rd Quintile,Secondary School Degree,0.36101,33,76,0.25231,0.46971
1994,Berlin,3rd Quintile,Intermediate School Degree,0.24457,43,76,0.14729,0.34185
1994,Berlin,4th Quintile,Secondary School Degree,0.26901,32,85,0.17418,0.36384
1994,Berlin,4th Quintile,Intermediate School Degree,0.35124,53,85,0.24915,0.45332
1994,Berlin,5th Quintile,Intermediate School Degree,0.34505,40,73,0.23524,0.45486
1994,Berlin,5th Quintile,Upper Secondary Degree,0.22521,33,73,0.12872,0.32170
1994,Brandenburg,1st Quintile,Secondary School Degree,0.46799,68,129,0.38155,0.55444
1994,Brandenburg,1st Quintile,Intermediate School Degree,0.27428,61,129,0.19699,0.35158
1994,Brandenburg,2nd Quintile,Secondary School Degree,0.33286,65,141,0.25480,0.41092
1994,Brandenburg,2nd Quintile,Intermediate School Degree,0.33463,76,141,0.25646,0.41279
1994,Brandenburg,3rd Quintile,Secondary School Degree,0.25670,38,111,0.17507,0.33833
1994,Brandenburg,3rd Quintile,Intermediate School Degree,0.39231,73,111,0.30106,0.48355
1994,Brandenburg,4th Quintile,Intermediate School Degree,0.39383,41,41,0.24241,0.54524
1994,Mecklenburg-Western Pomerania,1st Quintile,Secondary School Degree,0.40711,51,92,0.30617,0.50806
1994,Mecklenburg-Western Pomerania,1st Quintile,Intermediate School Degree,0.29767,41,92,0.20373,0.39162
1994,Mecklenburg-Western Pomerania,2nd Quintile,Secondary School Degree,0.28748,45,122,0.20684,0.36812
1994,Mecklenburg-Western Pomerania,2nd Quintile,Intermediate School Degree,0.38327,77,122,0.29664,0.46990
