"pgpsbil","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Abitur","1990","16-34 Jahre alt","Bayern","78","0.150069674071615","0.121227461325917","0.178911886817313"
"Abitur","1990","16-34 Jahre alt","Saarland","","","",""
"Abitur","1990","16-34 Jahre alt","Berlin","49","0.216571888464025","0.163795364877604","0.269348412050446"
"Abitur","1990","16-34 Jahre alt","Brandenburg","38","0.133477403651983","0.0943354125929578","0.172619394711009"
"Abitur","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Abitur","1990","16-34 Jahre alt","Sachsen","76","0.153202938009366","0.121344053673503","0.185061822345229"
"Abitur","1990","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Abitur","1990","16-34 Jahre alt","Thueringen","","","",""
"Abitur","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Abitur","1990","35-65 Jahre alt","Hamburg","","","",""
"Abitur","1990","35-65 Jahre alt","Niedersachsen","42","0.0911235555582284","0.0657970655445357","0.116450045571921"
"Abitur","1990","35-65 Jahre alt","Bremen","","","",""
"Abitur","1990","35-65 Jahre alt","Nordrhein-Westfalen","116","0.100865395631534","0.084513830163711","0.117216961099357"
"Abitur","1990","35-65 Jahre alt","Hessen","39","0.110200231969622","0.082916094373569","0.137484369565676"
"Abitur","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1990","35-65 Jahre alt","Baden-Wuerttemberg","54","0.0922829426744433","0.0732575698457522","0.111308315503134"
"Abitur","1990","35-65 Jahre alt","Bayern","54","0.0862948892489436","0.0666768188004383","0.105912959697449"
"Abitur","1990","35-65 Jahre alt","Saarland","","","",""
"Abitur","1990","35-65 Jahre alt","Berlin","61","0.192212155346026","0.149240121309074","0.235184189382979"
"Abitur","1990","35-65 Jahre alt","Brandenburg","55","0.138576928170989","0.103746733171965","0.173407123170013"
"Abitur","1990","35-65 Jahre alt","Mecklenburg-Vorpommern","38","0.138297676641473","0.0967342612075581","0.179861092075387"
"Abitur","1990","35-65 Jahre alt","Sachsen","87","0.117353175167662","0.0936296464435556","0.141076703891768"
"Abitur","1990","35-65 Jahre alt","Sachsen-Anhalt","56","0.128934550436101","0.0969222346573247","0.160946866214876"
"Abitur","1990","35-65 Jahre alt","Thueringen","31","0.0615225040397926","0.0374579600044027","0.0855870480751826"
"Abitur","1990","66 und älter","Schleswig-Holstein","","","",""
"Abitur","1990","66 und älter","Hamburg","","","",""
"Abitur","1990","66 und älter","Niedersachsen","","","",""
"Abitur","1990","66 und älter","Bremen","","","",""
"Abitur","1990","66 und älter","Nordrhein-Westfalen","","","",""
"Abitur","1990","66 und älter","Hessen","","","",""
"Abitur","1990","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Abitur","1990","66 und älter","Baden-Wuerttemberg","","","",""
"Abitur","1990","66 und älter","Bayern","","","",""
"Abitur","1990","66 und älter","Saarland","","","",""
"Abitur","1990","66 und älter","Berlin","","","",""
"Abitur","1990","66 und älter","Brandenburg","","","",""
"Abitur","1990","66 und älter","Mecklenburg-Vorpommern","","","",""
"Abitur","1990","66 und älter","Sachsen","","","",""
"Abitur","1990","66 und älter","Sachsen-Anhalt","","","",""
"Abitur","1990","66 und älter","Thueringen","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Hamburg","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Bremen","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Nordrhein-Westfalen","71","0.0275075623872854","0.0171613439289234","0.0378537808456475"
"Anderer Abschluss","1990","16-34 Jahre alt","Hessen","30","0.0346143038824622","0.0155177505465448","0.0537108572183796"
"Anderer Abschluss","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Baden-Wuerttemberg","70","0.0428669796322948","0.0279781389557383","0.0577558203088513"
"Anderer Abschluss","1990","16-34 Jahre alt","Bayern","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Saarland","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Berlin","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Brandenburg","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Sachsen","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1990","16-34 Jahre alt","Thueringen","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Hamburg","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Niedersachsen","47","0.0326746205311538","0.017028782851956","0.0483204582103516"
"Anderer Abschluss","1990","35-65 Jahre alt","Bremen","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Nordrhein-Westfalen","182","0.0435468727790542","0.0324656875310459","0.0546280580270625"
"Anderer Abschluss","1990","35-65 Jahre alt","Hessen","106","0.0575645021893639","0.0372701110125707","0.0778588933661571"
"Anderer Abschluss","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Baden-Wuerttemberg","194","0.0597805865462557","0.0441961213451264","0.075365051747385"
"Anderer Abschluss","1990","35-65 Jahre alt","Bayern","142","0.0545642851115154","0.03869596467759","0.0704326055454408"
"Anderer Abschluss","1990","35-65 Jahre alt","Saarland","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Berlin","31","0.0410730839912489","0.019430045043855","0.0627161229386428"
"Anderer Abschluss","1990","35-65 Jahre alt","Brandenburg","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Sachsen","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1990","35-65 Jahre alt","Thueringen","","","",""
"Anderer Abschluss","1990","66 und älter","Schleswig-Holstein","","","",""
"Anderer Abschluss","1990","66 und älter","Hamburg","","","",""
"Anderer Abschluss","1990","66 und älter","Niedersachsen","","","",""
"Anderer Abschluss","1990","66 und älter","Bremen","","","",""
"Anderer Abschluss","1990","66 und älter","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1990","66 und älter","Hessen","","","",""
"Anderer Abschluss","1990","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1990","66 und älter","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1990","66 und älter","Bayern","","","",""
"Anderer Abschluss","1990","66 und älter","Saarland","","","",""
"Anderer Abschluss","1990","66 und älter","Berlin","","","",""
"Anderer Abschluss","1990","66 und älter","Brandenburg","","","",""
"Anderer Abschluss","1990","66 und älter","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1990","66 und älter","Sachsen","","","",""
"Anderer Abschluss","1990","66 und älter","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1990","66 und älter","Thueringen","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Nordrhein-Westfalen","41","0.0268630898609253","0.0166354028421944","0.0370907768796561"
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Hessen","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Baden-Wuerttemberg","33","0.0223656618663377","0.0114965917190157","0.0332347320136597"
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Bayern","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1990","16-34 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Nordrhein-Westfalen","119","0.0294271395377386","0.0202509161180648","0.0386033629574125"
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Hessen","52","0.0250662273845562","0.0114453564551103","0.038687098314002"
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Baden-Wuerttemberg","111","0.0309209700803926","0.0195419893034236","0.0422999508573617"
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Bayern","39","0.013908652394262","0.00572660811285071","0.0220906966756732"
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1990","35-65 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Hamburg","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Bremen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Hessen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Bayern","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Saarland","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Berlin","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Brandenburg","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Sachsen","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1990","66 und älter","Thueringen","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Hamburg","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Bremen","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Nordrhein-Westfalen","63","0.0574016754742643","0.0426874268237529","0.0721159241247757"
"Noch kein Abschluss","1990","16-34 Jahre alt","Hessen","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Bayern","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Saarland","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Berlin","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Brandenburg","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Sachsen","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1990","16-34 Jahre alt","Thueringen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Hamburg","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Niedersachsen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Bremen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Hessen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Bayern","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Saarland","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Berlin","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Brandenburg","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Sachsen","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1990","35-65 Jahre alt","Thueringen","","","",""
"Noch kein Abschluss","1990","66 und älter","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1990","66 und älter","Hamburg","","","",""
"Noch kein Abschluss","1990","66 und älter","Niedersachsen","","","",""
"Noch kein Abschluss","1990","66 und älter","Bremen","","","",""
"Noch kein Abschluss","1990","66 und älter","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1990","66 und älter","Hessen","","","",""
"Noch kein Abschluss","1990","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1990","66 und älter","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1990","66 und älter","Bayern","","","",""
"Noch kein Abschluss","1990","66 und älter","Saarland","","","",""
"Noch kein Abschluss","1990","66 und älter","Berlin","","","",""
"Noch kein Abschluss","1990","66 und älter","Brandenburg","","","",""
"Noch kein Abschluss","1990","66 und älter","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1990","66 und älter","Sachsen","","","",""
"Noch kein Abschluss","1990","66 und älter","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1990","66 und älter","Thueringen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Bremen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Hessen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Bayern","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Saarland","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Berlin","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Brandenburg","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Sachsen","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1990","16-34 Jahre alt","Thueringen","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Bremen","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Nordrhein-Westfalen","34","0.00781262871844081","0.00303215072269072","0.0125931067141909"
"Keine Schule besucht","1990","35-65 Jahre alt","Hessen","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Baden-Wuerttemberg","37","0.00848949528319564","0.00245853031092589","0.0145204602554654"
"Keine Schule besucht","1990","35-65 Jahre alt","Bayern","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Saarland","","","",""
"Keine Schule besucht","1990","35-65 Jahre alt","Berlin","","","",""
