"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Untermieter","2007","Bayern","1","","","",""
"Untermieter","2007","Bayern","2","","","",""
"Untermieter","2007","Bayern","3","","","",""
"Untermieter","2007","Bayern","4","","","",""
"Untermieter","2007","Bayern","5","","","",""
"Untermieter","2007","Saarland","1","","","",""
"Untermieter","2007","Saarland","2","","","",""
"Untermieter","2007","Saarland","3","","","",""
"Untermieter","2007","Saarland","4","","","",""
"Untermieter","2007","Saarland","5","","","",""
"Untermieter","2007","Berlin","1","","","",""
"Untermieter","2007","Berlin","2","","","",""
"Untermieter","2007","Berlin","3","","","",""
"Untermieter","2007","Berlin","4","","","",""
"Untermieter","2007","Berlin","5","","","",""
"Untermieter","2007","Brandenburg","1","","","",""
"Untermieter","2007","Brandenburg","2","","","",""
"Untermieter","2007","Brandenburg","3","","","",""
"Untermieter","2007","Brandenburg","4","","","",""
"Untermieter","2007","Brandenburg","5","","","",""
"Untermieter","2007","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","2007","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","2007","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","2007","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","2007","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","2007","Sachsen","1","","","",""
"Untermieter","2007","Sachsen","2","","","",""
"Untermieter","2007","Sachsen","3","","","",""
"Untermieter","2007","Sachsen","4","","","",""
"Untermieter","2007","Sachsen","5","","","",""
"Untermieter","2007","Sachsen-Anhalt","1","","","",""
"Untermieter","2007","Sachsen-Anhalt","2","","","",""
"Untermieter","2007","Sachsen-Anhalt","3","","","",""
"Untermieter","2007","Sachsen-Anhalt","4","","","",""
"Untermieter","2007","Sachsen-Anhalt","5","","","",""
"Untermieter","2007","Thüringen","1","","","",""
"Untermieter","2007","Thüringen","2","","","",""
"Untermieter","2007","Thüringen","3","","","",""
"Untermieter","2007","Thüringen","4","","","",""
"Untermieter","2007","Thüringen","5","","","",""
"Mieter","2007","Schleswig-Holstein","1","","","",""
"Mieter","2007","Schleswig-Holstein","2","","","",""
"Mieter","2007","Schleswig-Holstein","3","","","",""
"Mieter","2007","Schleswig-Holstein","4","","","",""
"Mieter","2007","Schleswig-Holstein","5","","","",""
"Mieter","2007","Hamburg","1","","","",""
"Mieter","2007","Hamburg","2","","","",""
"Mieter","2007","Hamburg","3","","","",""
"Mieter","2007","Hamburg","4","","","",""
"Mieter","2007","Hamburg","5","","","",""
"Mieter","2007","Niedersachsen","1","","","",""
"Mieter","2007","Niedersachsen","2","","","",""
"Mieter","2007","Niedersachsen","3","","","",""
"Mieter","2007","Niedersachsen","4","","","",""
"Mieter","2007","Niedersachsen","5","","","",""
"Mieter","2007","Bremen","1","","","",""
"Mieter","2007","Bremen","2","","","",""
"Mieter","2007","Bremen","3","","","",""
"Mieter","2007","Bremen","4","","","",""
"Mieter","2007","Bremen","5","","","",""
"Mieter","2007","Nordrhein-Westfalen","1","","","",""
"Mieter","2007","Nordrhein-Westfalen","2","","","",""
"Mieter","2007","Nordrhein-Westfalen","3","","","",""
"Mieter","2007","Nordrhein-Westfalen","4","","","",""
"Mieter","2007","Nordrhein-Westfalen","5","","","",""
"Mieter","2007","Hessen","1","","","",""
"Mieter","2007","Hessen","2","","","",""
"Mieter","2007","Hessen","3","","","",""
"Mieter","2007","Hessen","4","","","",""
"Mieter","2007","Hessen","5","","","",""
"Mieter","2007","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","2007","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","2007","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","2007","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","2007","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","2007","Baden-Württemberg","1","","","",""
"Mieter","2007","Baden-Württemberg","2","","","",""
"Mieter","2007","Baden-Württemberg","3","","","",""
"Mieter","2007","Baden-Württemberg","4","","","",""
"Mieter","2007","Baden-Württemberg","5","","","",""
"Mieter","2007","Bayern","1","","","",""
"Mieter","2007","Bayern","2","","","",""
"Mieter","2007","Bayern","3","","","",""
"Mieter","2007","Bayern","4","","","",""
"Mieter","2007","Bayern","5","","","",""
"Mieter","2007","Saarland","1","","","",""
"Mieter","2007","Saarland","2","","","",""
"Mieter","2007","Saarland","3","","","",""
"Mieter","2007","Saarland","4","","","",""
"Mieter","2007","Saarland","5","","","",""
"Mieter","2007","Berlin","1","","","",""
"Mieter","2007","Berlin","2","","","",""
"Mieter","2007","Berlin","3","","","",""
"Mieter","2007","Berlin","4","","","",""
"Mieter","2007","Berlin","5","","","",""
"Mieter","2007","Brandenburg","1","","","",""
"Mieter","2007","Brandenburg","2","","","",""
"Mieter","2007","Brandenburg","3","","","",""
"Mieter","2007","Brandenburg","4","","","",""
"Mieter","2007","Brandenburg","5","","","",""
"Mieter","2007","Mecklenburg-Vorpommern","1","","","",""
"Mieter","2007","Mecklenburg-Vorpommern","2","","","",""
"Mieter","2007","Mecklenburg-Vorpommern","3","","","",""
"Mieter","2007","Mecklenburg-Vorpommern","4","","","",""
"Mieter","2007","Mecklenburg-Vorpommern","5","","","",""
"Mieter","2007","Sachsen","1","","","",""
"Mieter","2007","Sachsen","2","","","",""
"Mieter","2007","Sachsen","3","","","",""
"Mieter","2007","Sachsen","4","","","",""
"Mieter","2007","Sachsen","5","","","",""
"Mieter","2007","Sachsen-Anhalt","1","","","",""
"Mieter","2007","Sachsen-Anhalt","2","","","",""
"Mieter","2007","Sachsen-Anhalt","3","","","",""
"Mieter","2007","Sachsen-Anhalt","4","","","",""
"Mieter","2007","Sachsen-Anhalt","5","","","",""
"Mieter","2007","Thüringen","1","","","",""
"Mieter","2007","Thüringen","2","","","",""
"Mieter","2007","Thüringen","3","","","",""
"Mieter","2007","Thüringen","4","","","",""
"Mieter","2007","Thüringen","5","","","",""
"Eigentuemer","2008","Schleswig-Holstein","1","","","",""
"Eigentuemer","2008","Schleswig-Holstein","2","47","0.358182152961897","0.276077019917852","0.440287286005942"
"Eigentuemer","2008","Schleswig-Holstein","3","101","0.564795552664152","0.489601732050299","0.639989373278005"
"Eigentuemer","2008","Schleswig-Holstein","4","117","0.621892356818262","0.552391105213846","0.691393608422678"
"Eigentuemer","2008","Schleswig-Holstein","5","181","0.772909993457737","0.719231090066451","0.826588896849024"
"Eigentuemer","2008","Hamburg","1","","","",""
"Eigentuemer","2008","Hamburg","2","","","",""
"Eigentuemer","2008","Hamburg","3","","","",""
"Eigentuemer","2008","Hamburg","4","","","",""
"Eigentuemer","2008","Hamburg","5","83","0.426272537884627","0.344354306052392","0.508190769716862"
"Eigentuemer","2008","Niedersachsen","1","","","",""
"Eigentuemer","2008","Niedersachsen","2","113","0.345213547157051","0.29176879626592","0.398658298048182"
"Eigentuemer","2008","Niedersachsen","3","356","0.532864396659232","0.493749884441961","0.571978908876503"
"Eigentuemer","2008","Niedersachsen","4","483","0.653609664006061","0.617363570017936","0.689855757994186"
"Eigentuemer","2008","Niedersachsen","5","548","0.730467692762606","0.697018883359085","0.763916502166128"
"Eigentuemer","2008","Bremen","1","","","",""
"Eigentuemer","2008","Bremen","2","","","",""
"Eigentuemer","2008","Bremen","3","","","",""
"Eigentuemer","2008","Bremen","4","","","",""
"Eigentuemer","2008","Bremen","5","","","",""
"Eigentuemer","2008","Nordrhein-Westfalen","1","","","",""
"Eigentuemer","2008","Nordrhein-Westfalen","2","218","0.294157960513855","0.261868451828614","0.326447469199096"
"Eigentuemer","2008","Nordrhein-Westfalen","3","499","0.316457385617233","0.290868127472545","0.34204664376192"
"Eigentuemer","2008","Nordrhein-Westfalen","4","788","0.543682508924995","0.517535444148506","0.569829573701485"
"Eigentuemer","2008","Nordrhein-Westfalen","5","1191","0.605702664738151","0.582354771637558","0.629050557838743"
"Eigentuemer","2008","Hessen","1","","","",""
"Eigentuemer","2008","Hessen","2","69","0.252690539024836","0.195005316091018","0.310375761958654"
"Eigentuemer","2008","Hessen","3","205","0.460290132849844","0.411075302577823","0.509504963121864"
"Eigentuemer","2008","Hessen","4","249","0.525578109061975","0.479695998529439","0.571460219594511"
"Eigentuemer","2008","Hessen","5","460","0.664142526471775","0.62800118031858","0.700283872624969"
"Eigentuemer","2008","Rheinland-Pfalz,Saarland","1","","","",""
"Eigentuemer","2008","Rheinland-Pfalz,Saarland","2","60","0.256680082364583","0.19373726231585","0.319622902413316"
"Eigentuemer","2008","Rheinland-Pfalz,Saarland","3","166","0.497765823189824","0.442285821873947","0.553245824505701"
"Eigentuemer","2008","Rheinland-Pfalz,Saarland","4","203","0.669588181087376","0.617228267560806","0.721948094613946"
"Eigentuemer","2008","Rheinland-Pfalz,Saarland","5","258","0.671258816880198","0.62147283273518","0.721044801025216"
"Eigentuemer","2008","Baden-Württemberg","1","","","",""
"Eigentuemer","2008","Baden-Württemberg","2","99","0.3283819109387","0.276520584617594","0.380243237259805"
"Eigentuemer","2008","Baden-Württemberg","3","391","0.522505083431614","0.487063308911687","0.557946857951541"
"Eigentuemer","2008","Baden-Württemberg","4","596","0.619211052830642","0.587918662303731","0.650503443357554"
"Eigentuemer","2008","Baden-Württemberg","5","764","0.644175590970932","0.615959910521478","0.672391271420385"
"Eigentuemer","2008","Bayern","1","","","",""
"Eigentuemer","2008","Bayern","2","214","0.420419970933298","0.376488514966077","0.464351426900519"
"Eigentuemer","2008","Bayern","3","531","0.496774657964766","0.465390769510849","0.528158546418683"
"Eigentuemer","2008","Bayern","4","676","0.62200623792337","0.592691472757363","0.651321003089377"
"Eigentuemer","2008","Bayern","5","871","0.669663576503592","0.642747877983599","0.696579275023585"
"Eigentuemer","2008","Saarland","1","","","",""
"Eigentuemer","2008","Saarland","2","","","",""
"Eigentuemer","2008","Saarland","3","59","0.656636245669889","0.557428311748651","0.755844179591127"
"Eigentuemer","2008","Saarland","4","52","0.688354370188398","0.580619703034466","0.796089037342331"
"Eigentuemer","2008","Saarland","5","81","0.864317322381476","0.792357965047424","0.936276679715527"
"Eigentuemer","2008","Berlin","1","","","",""
"Eigentuemer","2008","Berlin","2","","","",""
"Eigentuemer","2008","Berlin","3","","","",""
"Eigentuemer","2008","Berlin","4","51","0.14649748003318","0.102310123767328","0.190684836299032"
"Eigentuemer","2008","Berlin","5","121","0.345819106443351","0.288444522719567","0.403193690167135"
"Eigentuemer","2008","Brandenburg","1","","","",""
"Eigentuemer","2008","Brandenburg","2","61","0.210358917555396","0.160530526903089","0.260187308207704"
"Eigentuemer","2008","Brandenburg","3","140","0.422263540089533","0.36692291530604","0.477604164873026"
"Eigentuemer","2008","Brandenburg","4","167","0.579867719607035","0.522763968885014","0.636971470329057"
"Eigentuemer","2008","Brandenburg","5","113","0.477678553657158","0.405109877962122","0.550247229352194"
"Eigentuemer","2008","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","2008","Mecklenburg-Vorpommern","2","43","0.337326297678337","0.259286972965503","0.415365622391172"
"Eigentuemer","2008","Mecklenburg-Vorpommern","3","89","0.457795506740578","0.385808105035975","0.529782908445181"
"Eigentuemer","2008","Mecklenburg-Vorpommern","4","106","0.618859648158213","0.54360615778121","0.694113138535217"
"Eigentuemer","2008","Mecklenburg-Vorpommern","5","79","0.768099548241334","0.686593651334177","0.84960544514849"
"Eigentuemer","2008","Sachsen","1","","","",""
"Eigentuemer","2008","Sachsen","2","125","0.374187755091821","0.321577158750912","0.426798351432731"
"Eigentuemer","2008","Sachsen","3","295","0.367584384482214","0.330083540005218","0.40508522895921"
"Eigentuemer","2008","Sachsen","4","226","0.344220382203692","0.302741210901692","0.385699553505693"
"Eigentuemer","2008","Sachsen","5","166","0.432081422504195","0.374870667142684","0.489292177865707"
"Eigentuemer","2008","Sachsen-Anhalt","1","","","",""
"Eigentuemer","2008","Sachsen-Anhalt","2","64","0.325390155278339","0.259630530383091","0.391149780173587"
"Eigentuemer","2008","Sachsen-Anhalt","3","161","0.45797588273774","0.403472157769722","0.512479607705759"
"Eigentuemer","2008","Sachsen-Anhalt","4","168","0.514119459900862","0.456296020986682","0.571942898815043"
"Eigentuemer","2008","Sachsen-Anhalt","5","126","0.740562952423562","0.675246584427482","0.805879320419641"
"Eigentuemer","2008","Thüringen","1","","","",""
"Eigentuemer","2008","Thüringen","2","100","0.351053336067049","0.295345717768812","0.406760954365287"
"Eigentuemer","2008","Thüringen","3","247","0.562616086529909","0.513757829052817","0.611474344007001"
"Eigentuemer","2008","Thüringen","4","144","0.499655457332713","0.436789598142944","0.562521316522482"
"Eigentuemer","2008","Thüringen","5","120","0.643943002742389","0.568070248026899","0.71981575745788"
"Hauptmieter","2008","Schleswig-Holstein","1","","","",""
"Hauptmieter","2008","Schleswig-Holstein","2","81","0.608655097850048","0.525079803364694","0.692230392335403"
"Hauptmieter","2008","Schleswig-Holstein","3","61","0.39670116468294","0.322503909984529","0.470898419381351"
"Hauptmieter","2008","Schleswig-Holstein","4","69","0.365854807390615","0.296818743335383","0.434890871445847"
"Hauptmieter","2008","Schleswig-Holstein","5","53","0.227090006542263","0.173411103150976","0.280768909933549"
"Hauptmieter","2008","Hamburg","1","","","",""
"Hauptmieter","2008","Hamburg","2","41","0.930089193830152","0.854743886764449","1.00543450089586"
"Hauptmieter","2008","Hamburg","3","68","0.911507602145585","0.848479545183839","0.97453565910733"
"Hauptmieter","2008","Hamburg","4","82","0.753437283535137","0.670601367714651","0.836273199355624"
"Hauptmieter","2008","Hamburg","5","53","0.560233343127068","0.478012921659018","0.642453764595118"
"Hauptmieter","2008","Niedersachsen","1","","","",""
"Hauptmieter","2008","Niedersachsen","2","177","0.592906052854711","0.53767903869625","0.648133067013173"
"Hauptmieter","2008","Niedersachsen","3","264","0.455205518621831","0.41616386613579","0.494247171107872"
"Hauptmieter","2008","Niedersachsen","4","165","0.314753227132097","0.279375682173034","0.35013077209116"
"Hauptmieter","2008","Niedersachsen","5","125","0.261200043234045","0.228085040444273","0.294315046023817"
"Hauptmieter","2008","Bremen","1","","","",""
"Hauptmieter","2008","Bremen","2","","","",""
"Hauptmieter","2008","Bremen","3","","","",""
"Hauptmieter","2008","Bremen","4","","","",""
"Hauptmieter","2008","Bremen","5","37","0.656870026907056","0.542333192967863","0.771406860846249"
"Hauptmieter","2008","Nordrhein-Westfalen","1","","","",""
"Hauptmieter","2008","Nordrhein-Westfalen","2","526","0.680882889479364","0.647851364135569","0.71391441482316"
"Hauptmieter","2008","Nordrhein-Westfalen","3","753","0.665181586429895","0.639216363456167","0.691146809403622"
"Hauptmieter","2008","Nordrhein-Westfalen","4","586","0.445746262869884","0.41965381199054","0.471838713749227"
"Hauptmieter","2008","Nordrhein-Westfalen","5","485","0.38543205525363","0.362179809706974","0.408684300800286"
"Hauptmieter","2008","Hessen","1","","","",""
"Hauptmieter","2008","Hessen","2","147","0.733677620232632","0.674999483939935","0.792355756525329"
"Hauptmieter","2008","Hessen","3","180","0.493106407567178","0.443740320622764","0.542472494511592"
"Hauptmieter","2008","Hessen","4","206","0.474421890938025","0.428539780405489","0.520304001470561"
"Hauptmieter","2008","Hessen","5","187","0.323084324947416","0.287297645700198","0.358871004194634"
"Hauptmieter","2008","Rheinland-Pfalz,Saarland","1","","","",""
"Hauptmieter","2008","Rheinland-Pfalz,Saarland","2","111","0.618654561297413","0.548663010776648","0.688646111818177"
"Hauptmieter","2008","Rheinland-Pfalz,Saarland","3","143","0.490703421372771","0.435232456982053","0.546174385763489"
"Hauptmieter","2008","Rheinland-Pfalz,Saarland","4","107","0.330411818912624","0.278051905386054","0.382771732439194"
"Hauptmieter","2008","Rheinland-Pfalz,Saarland","5","80","0.31644881219055","0.267157282724423","0.365740341656678"
"Hauptmieter","2008","Baden-Württemberg","1","","","",""
"Hauptmieter","2008","Baden-Württemberg","2","202","0.634386636688744","0.581202653850272","0.687570619527215"
"Hauptmieter","2008","Baden-Württemberg","3","364","0.464705707155757","0.429316475662302","0.500094938649212"
"Hauptmieter","2008","Baden-Württemberg","4","310","0.360928300949093","0.329978170349842","0.391878431548344"
