"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","2007","(Ehe-)Paar ohne Kind(er)","2","246","0.376621197788868","0.339655022508669","0.413587373069066"
"Eigentuemer","2007","(Ehe-)Paar ohne Kind(er)","3","892","0.466330892689357","0.443561536144853","0.48910024923386"
"Eigentuemer","2007","(Ehe-)Paar ohne Kind(er)","4","1130","0.515823288015199","0.494930968064365","0.536715607966032"
"Eigentuemer","2007","(Ehe-)Paar ohne Kind(er)","5","2074","0.645875720069931","0.628903036953136","0.662848403186726"
"Eigentuemer","2007","Alleinerziehende","1","","","",""
"Eigentuemer","2007","Alleinerziehende","2","123","0.130064459238779","0.105942607324328","0.154186311153231"
"Eigentuemer","2007","Alleinerziehende","3","183","0.246401021212431","0.211452156722614","0.281349885702249"
"Eigentuemer","2007","Alleinerziehende","4","94","0.296184885696388","0.242123950971838","0.350245820420937"
"Eigentuemer","2007","Alleinerziehende","5","118","0.666256273254683","0.595162436944833","0.737350109564533"
"Eigentuemer","2007","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2007","Paar mit Kind(ern)","2","777","0.35004948711597","0.329376353905655","0.370722620326284"
"Eigentuemer","2007","Paar mit Kind(ern)","3","2401","0.532198891710922","0.517206672803252","0.547191110618592"
"Eigentuemer","2007","Paar mit Kind(ern)","4","2558","0.657993487281788","0.642808362799265","0.67317861176431"
"Eigentuemer","2007","Paar mit Kind(ern)","5","2682","0.7374214877827","0.722403551714346","0.752439423851054"
"Eigentuemer","2007","Sonstige","1","","","",""
"Eigentuemer","2007","Sonstige","2","94","0.48116922897297","0.408177504487746","0.554160953458193"
"Eigentuemer","2007","Sonstige","3","125","0.59793243016174","0.528214117525369","0.667650742798112"
"Eigentuemer","2007","Sonstige","4","134","0.775951786898218","0.711745331495539","0.840158242300898"
"Eigentuemer","2007","Sonstige","5","71","0.665115787207523","0.568677354719522","0.761554219695525"
"Hauptmieter","2007","1-Pers.-HH","1","","","",""
"Hauptmieter","2007","1-Pers.-HH","2","544","0.746128126457884","0.714337737418425","0.777918515497343"
"Hauptmieter","2007","1-Pers.-HH","3","577","0.710556457655291","0.679306095267453","0.741806820043128"
"Hauptmieter","2007","1-Pers.-HH","4","520","0.661190231252176","0.628330795141783","0.694049667362569"
"Hauptmieter","2007","1-Pers.-HH","5","441","0.591995189366648","0.55776752766365","0.626222851069646"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","2","394","0.583583347965147","0.545974362950357","0.621192332979938"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","3","908","0.501462636842868","0.478641578628974","0.524283695056762"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","4","1034","0.46621564067928","0.445360621736138","0.487070659622423"
"Hauptmieter","2007","(Ehe-)Paar ohne Kind(er)","5","936","0.336475712823225","0.319706856475033","0.353244569171416"
"Hauptmieter","2007","Alleinerziehende","1","","","",""
"Hauptmieter","2007","Alleinerziehende","2","610","0.859848885182404","0.834954744775734","0.884743025589074"
"Hauptmieter","2007","Alleinerziehende","3","394","0.734768314002719","0.698964476264083","0.770572151741356"
"Hauptmieter","2007","Alleinerziehende","4","178","0.679655706807812","0.624406532828844","0.73490488078678"
"Hauptmieter","2007","Alleinerziehende","5","49","0.317287246230028","0.247117476003008","0.387457016457048"
"Hauptmieter","2007","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2007","Paar mit Kind(ern)","2","1239","0.632750707118012","0.611857830548389","0.653643583687635"
"Hauptmieter","2007","Paar mit Kind(ern)","3","1796","0.44944736242721","0.43450094350323","0.464393781351191"
"Hauptmieter","2007","Paar mit Kind(ern)","4","1158","0.334529424492347","0.319426120588121","0.349632728396574"
"Hauptmieter","2007","Paar mit Kind(ern)","5","609","0.261927733730606","0.246921802516824","0.276933664944389"
"Hauptmieter","2007","Sonstige","1","","","",""
"Hauptmieter","2007","Sonstige","2","79","0.493863312765026","0.420825269407705","0.566901356122346"
"Hauptmieter","2007","Sonstige","3","57","0.328874474259374","0.262072660771647","0.395676287747101"
"Hauptmieter","2007","Sonstige","4","","","",""
"Hauptmieter","2007","Sonstige","5","","","",""
"Untermieter","2007","1-Pers.-HH","1","","","",""
"Untermieter","2007","1-Pers.-HH","2","51","0.0631006771629582","0.0453405809052682","0.0808607734206482"
"Untermieter","2007","1-Pers.-HH","3","","","",""
"Untermieter","2007","1-Pers.-HH","4","33","0.0438690138185452","0.0296504227948089","0.0580876048422815"
"Untermieter","2007","1-Pers.-HH","5","","","",""
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","3","44","0.0322064704677751","0.024148409367039","0.0402645315685112"
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","4","34","0.0179610713055209","0.0124088762193818","0.0235132663916601"
"Untermieter","2007","(Ehe-)Paar ohne Kind(er)","5","38","0.0174776376951065","0.012827018718518","0.022128256671695"
"Untermieter","2007","Alleinerziehende","1","","","",""
"Untermieter","2007","Alleinerziehende","2","","","",""
"Untermieter","2007","Alleinerziehende","3","","","",""
"Untermieter","2007","Alleinerziehende","4","","","",""
"Untermieter","2007","Alleinerziehende","5","","","",""
"Untermieter","2007","Paar mit Kind(ern)","1","","","",""
"Untermieter","2007","Paar mit Kind(ern)","2","","","",""
"Untermieter","2007","Paar mit Kind(ern)","3","58","0.0183537458618677","0.0143206534563666","0.0223868382673688"
"Untermieter","2007","Paar mit Kind(ern)","4","33","0.00747708822586495","0.00471951601504026","0.0102346604366896"
"Untermieter","2007","Paar mit Kind(ern)","5","","","",""
"Untermieter","2007","Sonstige","1","","","",""
"Untermieter","2007","Sonstige","2","","","",""
"Untermieter","2007","Sonstige","3","","","",""
"Untermieter","2007","Sonstige","4","","","",""
"Untermieter","2007","Sonstige","5","","","",""
"Mieter","2007","1-Pers.-HH","1","","","",""
"Mieter","2007","1-Pers.-HH","2","","","",""
"Mieter","2007","1-Pers.-HH","3","","","",""
"Mieter","2007","1-Pers.-HH","4","","","",""
"Mieter","2007","1-Pers.-HH","5","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2007","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2007","Alleinerziehende","1","","","",""
"Mieter","2007","Alleinerziehende","2","","","",""
"Mieter","2007","Alleinerziehende","3","","","",""
"Mieter","2007","Alleinerziehende","4","","","",""
"Mieter","2007","Alleinerziehende","5","","","",""
"Mieter","2007","Paar mit Kind(ern)","1","","","",""
"Mieter","2007","Paar mit Kind(ern)","2","","","",""
"Mieter","2007","Paar mit Kind(ern)","3","","","",""
"Mieter","2007","Paar mit Kind(ern)","4","","","",""
"Mieter","2007","Paar mit Kind(ern)","5","","","",""
"Mieter","2007","Sonstige","1","","","",""
"Mieter","2007","Sonstige","2","","","",""
"Mieter","2007","Sonstige","3","","","",""
"Mieter","2007","Sonstige","4","","","",""
"Mieter","2007","Sonstige","5","","","",""
"Eigentuemer","2008","1-Pers.-HH","1","","","",""
"Eigentuemer","2008","1-Pers.-HH","2","126","0.193613131772291","0.163760701867797","0.223465561676785"
"Eigentuemer","2008","1-Pers.-HH","3","201","0.254831227946401","0.224501735395171","0.285160720497631"
"Eigentuemer","2008","1-Pers.-HH","4","236","0.312533826931356","0.279114318813076","0.345953335049637"
"Eigentuemer","2008","1-Pers.-HH","5","341","0.405499469664395","0.371304929435949","0.43969400989284"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","2","252","0.409113089630351","0.371715989812528","0.446510189448173"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","3","764","0.439646105707755","0.415401341454273","0.463890869961237"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","4","1148","0.54238986411204","0.52122254391421","0.563557184309871"
"Eigentuemer","2008","(Ehe-)Paar ohne Kind(er)","5","2060","0.643709960827794","0.626758428158227","0.660661493497361"
"Eigentuemer","2008","Alleinerziehende","1","","","",""
"Eigentuemer","2008","Alleinerziehende","2","104","0.12942862038531","0.104400604553423","0.154456636217198"
"Eigentuemer","2008","Alleinerziehende","3","159","0.230725024220682","0.195924799664573","0.265525248776791"
"Eigentuemer","2008","Alleinerziehende","4","126","0.394373381675243","0.337129991029264","0.451616772321222"
"Eigentuemer","2008","Alleinerziehende","5","110","0.551886293191012","0.479237106529748","0.624535479852276"
"Eigentuemer","2008","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2008","Paar mit Kind(ern)","2","708","0.405971236738493","0.382783582179094","0.429158891297892"
"Eigentuemer","2008","Paar mit Kind(ern)","3","2067","0.529317136326477","0.513084190408349","0.545550082244604"
"Eigentuemer","2008","Paar mit Kind(ern)","4","2436","0.657181620979555","0.64172378761827","0.672639454340839"
"Eigentuemer","2008","Paar mit Kind(ern)","5","2600","0.75687229544554","0.741972164308298","0.771772426582781"
"Eigentuemer","2008","Sonstige","1","","","",""
"Eigentuemer","2008","Sonstige","2","48","0.380468645543196","0.297010737116045","0.463926553970346"
"Eigentuemer","2008","Sonstige","3","92","0.669255408574168","0.593199712755498","0.745311104392839"
"Eigentuemer","2008","Sonstige","4","129","0.73073507103919","0.661127630789446","0.800342511288933"
"Eigentuemer","2008","Sonstige","5","80","0.701259471162701","0.613292859483068","0.789226082842334"
"Hauptmieter","2008","1-Pers.-HH","1","","","",""
"Hauptmieter","2008","1-Pers.-HH","2","500","0.736625818986727","0.703348324017329","0.769903313956126"
"Hauptmieter","2008","1-Pers.-HH","3","554","0.702349291691894","0.670526261419998","0.734172321963791"
"Hauptmieter","2008","1-Pers.-HH","4","487","0.660318324235487","0.626172420927756","0.694464227543219"
"Hauptmieter","2008","1-Pers.-HH","5","432","0.569699262750524","0.535217109789381","0.604181415711667"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","2","392","0.55055539846351","0.512719622238668","0.588391174688352"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","3","802","0.518907274329117","0.494501396801849","0.543313151856385"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","4","936","0.437909827565599","0.416830457847034","0.458989197284164"
"Hauptmieter","2008","(Ehe-)Paar ohne Kind(er)","5","964","0.341446561228432","0.324661655813167","0.358231466643696"
"Hauptmieter","2008","Alleinerziehende","1","","","",""
"Hauptmieter","2008","Alleinerziehende","2","580","0.862124913119053","0.836418761514557","0.88783106472355"
"Hauptmieter","2008","Alleinerziehende","3","401","0.767697314681443","0.732814138663672","0.802580490699213"
"Hauptmieter","2008","Alleinerziehende","4","152","0.598322392798346","0.540900763054212","0.65574402254248"
"Hauptmieter","2008","Alleinerziehende","5","68","0.437182838080964","0.364718044917511","0.509647631244416"
"Hauptmieter","2008","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2008","Paar mit Kind(ern)","2","972","0.5600405024146","0.536602450100171","0.583478554729029"
"Hauptmieter","2008","Paar mit Kind(ern)","3","1531","0.452253431063012","0.436066819712382","0.468440042413643"
"Hauptmieter","2008","Paar mit Kind(ern)","4","1154","0.335390277978962","0.320014664683629","0.350765891274296"
"Hauptmieter","2008","Paar mit Kind(ern)","5","578","0.240214915795655","0.22537583742229","0.255053994169021"
"Hauptmieter","2008","Sonstige","1","","","",""
"Hauptmieter","2008","Sonstige","2","72","0.526904993554777","0.441079412150481","0.612730574959074"
"Hauptmieter","2008","Sonstige","3","48","0.299108305994333","0.225091708498678","0.373124903489988"
"Hauptmieter","2008","Sonstige","4","","","",""
"Hauptmieter","2008","Sonstige","5","","","",""
"Untermieter","2008","1-Pers.-HH","1","","","",""
"Untermieter","2008","1-Pers.-HH","2","47","0.0697610492409816","0.0505148790880539","0.0890072193939094"
"Untermieter","2008","1-Pers.-HH","3","38","0.0428194803617045","0.0287288922728177","0.0569100684505914"
"Untermieter","2008","1-Pers.-HH","4","","","",""
"Untermieter","2008","1-Pers.-HH","5","","","",""
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","3","44","0.0414466199631279","0.0317104563393921","0.0511827835868637"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","4","44","0.0197003083223607","0.0137958749827564","0.025604741661965"
"Untermieter","2008","(Ehe-)Paar ohne Kind(er)","5","40","0.0146852569825596","0.0104274077266013","0.0189431062385178"
"Untermieter","2008","Alleinerziehende","1","","","",""
"Untermieter","2008","Alleinerziehende","2","","","",""
"Untermieter","2008","Alleinerziehende","3","","","",""
"Untermieter","2008","Alleinerziehende","4","","","",""
"Untermieter","2008","Alleinerziehende","5","","","",""
"Untermieter","2008","Paar mit Kind(ern)","1","","","",""
"Untermieter","2008","Paar mit Kind(ern)","2","43","0.0339882608469071","0.025432450963525","0.0425440707302891"
"Untermieter","2008","Paar mit Kind(ern)","3","34","0.0184294326105109","0.0140553002838773","0.0228035649371445"
"Untermieter","2008","Paar mit Kind(ern)","4","32","0.00742810104148301","0.00463173668931747","0.0102244653936486"
"Untermieter","2008","Paar mit Kind(ern)","5","","","",""
"Untermieter","2008","Sonstige","1","","","",""
"Untermieter","2008","Sonstige","2","","","",""
"Untermieter","2008","Sonstige","3","","","",""
"Untermieter","2008","Sonstige","4","","","",""
"Untermieter","2008","Sonstige","5","","","",""
"Mieter","2008","1-Pers.-HH","1","","","",""
"Mieter","2008","1-Pers.-HH","2","","","",""
"Mieter","2008","1-Pers.-HH","3","","","",""
"Mieter","2008","1-Pers.-HH","4","","","",""
"Mieter","2008","1-Pers.-HH","5","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2008","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2008","Alleinerziehende","1","","","",""
"Mieter","2008","Alleinerziehende","2","","","",""
"Mieter","2008","Alleinerziehende","3","","","",""
"Mieter","2008","Alleinerziehende","4","","","",""
"Mieter","2008","Alleinerziehende","5","","","",""
"Mieter","2008","Paar mit Kind(ern)","1","","","",""
"Mieter","2008","Paar mit Kind(ern)","2","","","",""
"Mieter","2008","Paar mit Kind(ern)","3","","","",""
"Mieter","2008","Paar mit Kind(ern)","4","","","",""
"Mieter","2008","Paar mit Kind(ern)","5","","","",""
"Mieter","2008","Sonstige","1","","","",""
"Mieter","2008","Sonstige","2","","","",""
"Mieter","2008","Sonstige","3","","","",""
"Mieter","2008","Sonstige","4","","","",""
"Mieter","2008","Sonstige","5","","","",""
"Eigentuemer","2009","1-Pers.-HH","1","","","",""
"Eigentuemer","2009","1-Pers.-HH","2","106","0.180822309998695","0.150204874614152","0.211439745383238"
"Eigentuemer","2009","1-Pers.-HH","3","183","0.267002189637675","0.234732986397229","0.29927139287812"
"Eigentuemer","2009","1-Pers.-HH","4","235","0.300646447482524","0.267564098321938","0.33372879664311"
"Eigentuemer","2009","1-Pers.-HH","5","347","0.426968138219433","0.392541182860468","0.461395093578397"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","2","234","0.357521119764855","0.320214685527014","0.394827554002696"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","3","728","0.47459494270478","0.449391718802134","0.499798166607426"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","4","1088","0.563338227176415","0.541634224971946","0.585042229380885"
"Eigentuemer","2009","(Ehe-)Paar ohne Kind(er)","5","1954","0.626737730878153","0.609289962759149","0.644185498997156"
"Eigentuemer","2009","Alleinerziehende","1","","","",""
"Eigentuemer","2009","Alleinerziehende","2","90","0.129415233367564","0.102422112442805","0.156408354292323"
"Eigentuemer","2009","Alleinerziehende","3","190","0.256295272646884","0.219674935480355","0.292915609813412"
"Eigentuemer","2009","Alleinerziehende","4","89","0.322432251991021","0.266050089528553","0.37881441445349"
"Eigentuemer","2009","Alleinerziehende","5","114","0.528071443129357","0.456135374933492","0.600007511325222"
"Eigentuemer","2009","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2009","Paar mit Kind(ern)","2","545","0.384010874688478","0.35951215223303","0.408509597143927"
"Eigentuemer","2009","Paar mit Kind(ern)","3","1868","0.54257341122655","0.525513918982482","0.559632903470619"
"Eigentuemer","2009","Paar mit Kind(ern)","4","2354","0.700652064822462","0.685143735169092","0.716160394475832"
"Eigentuemer","2009","Paar mit Kind(ern)","5","2480","0.748302042794583","0.732995124783023","0.763608960806143"
"Eigentuemer","2009","Sonstige","1","","","",""
"Eigentuemer","2009","Sonstige","2","39","0.459597911111929","0.357761822578407","0.561433999645452"
"Eigentuemer","2009","Sonstige","3","92","0.636980154237143","0.558439415873686","0.7155208926006"
