"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2013","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2013","Hauptschule","Baden-Württemberg","","","",""
"Ja","2013","Hauptschule","Bayern","","","",""
"Ja","2013","Hauptschule","Saarland","","","",""
"Ja","2013","Hauptschule","Berlin","","","",""
"Ja","2013","Hauptschule","Brandenburg","","","",""
"Ja","2013","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2013","Hauptschule","Sachsen","","","",""
"Ja","2013","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2013","Hauptschule","Thüringen","","","",""
"Ja","2013","Realschule","Schleswig-Holstein","","","",""
"Ja","2013","Realschule","Hamburg","","","",""
"Ja","2013","Realschule","Niedersachsen","","","",""
"Ja","2013","Realschule","Bremen","","","",""
"Ja","2013","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2013","Realschule","Hessen","","","",""
"Ja","2013","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2013","Realschule","Baden-Württemberg","","","",""
"Ja","2013","Realschule","Bayern","","","",""
"Ja","2013","Realschule","Saarland","","","",""
"Ja","2013","Realschule","Berlin","","","",""
"Ja","2013","Realschule","Brandenburg","","","",""
"Ja","2013","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2013","Realschule","Sachsen","","","",""
"Ja","2013","Realschule","Sachsen-Anhalt","","","",""
"Ja","2013","Realschule","Thüringen","","","",""
"Ja","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2013","(Fach-)Abitur","Hamburg","","","",""
"Ja","2013","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2013","(Fach-)Abitur","Bremen","","","",""
"Ja","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2013","(Fach-)Abitur","Hessen","","","",""
"Ja","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2013","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2013","(Fach-)Abitur","Bayern","","","",""
"Ja","2013","(Fach-)Abitur","Saarland","","","",""
"Ja","2013","(Fach-)Abitur","Berlin","","","",""
"Ja","2013","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2013","(Fach-)Abitur","Sachsen","","","",""
"Ja","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2013","(Fach-)Abitur","Thüringen","","","",""
"Ja","2013","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2013","AkademikerIn","Hamburg","","","",""
"Ja","2013","AkademikerIn","Niedersachsen","","","",""
"Ja","2013","AkademikerIn","Bremen","","","",""
"Ja","2013","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2013","AkademikerIn","Hessen","","","",""
"Ja","2013","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2013","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2013","AkademikerIn","Bayern","","","",""
"Ja","2013","AkademikerIn","Saarland","","","",""
"Ja","2013","AkademikerIn","Berlin","","","",""
"Ja","2013","AkademikerIn","Brandenburg","","","",""
"Ja","2013","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2013","AkademikerIn","Sachsen","","","",""
"Ja","2013","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2013","AkademikerIn","Thüringen","","","",""
"Nein","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2013","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2013","(noch) kein Abschluss","Bremen","","","",""
"Nein","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2013","(noch) kein Abschluss","Hessen","","","",""
"Nein","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2013","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2013","(noch) kein Abschluss","Bayern","","","",""
"Nein","2013","(noch) kein Abschluss","Saarland","","","",""
"Nein","2013","(noch) kein Abschluss","Berlin","","","",""
"Nein","2013","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2013","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2013","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2013","Hauptschule","Hamburg","","","",""
"Nein","2013","Hauptschule","Niedersachsen","","","",""
"Nein","2013","Hauptschule","Bremen","","","",""
"Nein","2013","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2013","Hauptschule","Hessen","","","",""
"Nein","2013","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2013","Hauptschule","Baden-Württemberg","","","",""
"Nein","2013","Hauptschule","Bayern","","","",""
"Nein","2013","Hauptschule","Saarland","","","",""
"Nein","2013","Hauptschule","Berlin","","","",""
"Nein","2013","Hauptschule","Brandenburg","","","",""
"Nein","2013","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2013","Hauptschule","Sachsen","","","",""
"Nein","2013","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2013","Hauptschule","Thüringen","","","",""
"Nein","2013","Realschule","Schleswig-Holstein","","","",""
"Nein","2013","Realschule","Hamburg","","","",""
"Nein","2013","Realschule","Niedersachsen","","","",""
"Nein","2013","Realschule","Bremen","","","",""
"Nein","2013","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2013","Realschule","Hessen","","","",""
"Nein","2013","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2013","Realschule","Baden-Württemberg","","","",""
"Nein","2013","Realschule","Bayern","","","",""
"Nein","2013","Realschule","Saarland","","","",""
"Nein","2013","Realschule","Berlin","","","",""
"Nein","2013","Realschule","Brandenburg","","","",""
"Nein","2013","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2013","Realschule","Sachsen","","","",""
"Nein","2013","Realschule","Sachsen-Anhalt","","","",""
"Nein","2013","Realschule","Thüringen","","","",""
"Nein","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2013","(Fach-)Abitur","Hamburg","","","",""
"Nein","2013","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2013","(Fach-)Abitur","Bremen","","","",""
"Nein","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2013","(Fach-)Abitur","Hessen","","","",""
"Nein","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2013","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2013","(Fach-)Abitur","Bayern","","","",""
"Nein","2013","(Fach-)Abitur","Saarland","","","",""
"Nein","2013","(Fach-)Abitur","Berlin","","","",""
"Nein","2013","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2013","(Fach-)Abitur","Sachsen","","","",""
"Nein","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2013","(Fach-)Abitur","Thüringen","","","",""
"Nein","2013","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2013","AkademikerIn","Hamburg","","","",""
"Nein","2013","AkademikerIn","Niedersachsen","","","",""
"Nein","2013","AkademikerIn","Bremen","","","",""
"Nein","2013","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2013","AkademikerIn","Hessen","","","",""
"Nein","2013","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2013","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2013","AkademikerIn","Bayern","","","",""
"Nein","2013","AkademikerIn","Saarland","","","",""
"Nein","2013","AkademikerIn","Berlin","","","",""
"Nein","2013","AkademikerIn","Brandenburg","","","",""
"Nein","2013","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2013","AkademikerIn","Sachsen","","","",""
"Nein","2013","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2013","AkademikerIn","Thüringen","","","",""
"Ja","2014","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"Ja","2014","(noch) kein Abschluss","Hamburg","4","","",""
"Ja","2014","(noch) kein Abschluss","Niedersachsen","49","0.322731192870383","0.240772675571501","0.404689710169265"
"Ja","2014","(noch) kein Abschluss","Bremen","5","","",""
"Ja","2014","(noch) kein Abschluss","Nordrhein-Westfalen","89","0.309334749574521","0.253996062414951","0.36467343673409"
"Ja","2014","(noch) kein Abschluss","Hessen","24","","",""
"Ja","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Ja","2014","(noch) kein Abschluss","Baden-Württemberg","25","","",""
"Ja","2014","(noch) kein Abschluss","Bayern","40","0.326621673881295","0.251065614323057","0.402177733439533"
"Ja","2014","(noch) kein Abschluss","Saarland","","","",""
"Ja","2014","(noch) kein Abschluss","Berlin","12","","",""
"Ja","2014","(noch) kein Abschluss","Brandenburg","8","","",""
"Ja","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Ja","2014","(noch) kein Abschluss","Sachsen","6","","",""
"Ja","2014","(noch) kein Abschluss","Sachsen-Anhalt","12","","",""
"Ja","2014","(noch) kein Abschluss","Thüringen","5","","",""
"Ja","2014","Hauptschule","Schleswig-Holstein","103","0.330398255971803","0.277611456314716","0.383185055628891"
"Ja","2014","Hauptschule","Hamburg","33","0.36703765495451","0.26959964347967","0.464475666429351"
"Ja","2014","Hauptschule","Niedersachsen","289","0.298209898578237","0.26680235772736","0.329617439429114"
"Ja","2014","Hauptschule","Bremen","19","","",""
"Ja","2014","Hauptschule","Nordrhein-Westfalen","614","0.314941496557282","0.293501288185927","0.336381704928637"
"Ja","2014","Hauptschule","Hessen","167","0.325752303753846","0.284256561778141","0.367248045729551"
"Ja","2014","Hauptschule","Rheinland-Pfalz,Saarland","223","0.310940148506106","0.275706452679241","0.34617384433297"
"Ja","2014","Hauptschule","Baden-Württemberg","294","0.239903326964022","0.21365871440753","0.266147939520513"
"Ja","2014","Hauptschule","Bayern","499","0.295315910369209","0.272984200050166","0.317647620688253"
"Ja","2014","Hauptschule","Saarland","","","",""
"Ja","2014","Hauptschule","Berlin","65","0.373945828986608","0.298018854389779","0.449872803583437"
"Ja","2014","Hauptschule","Brandenburg","84","0.37626446840614","0.315726563868959","0.436802372943322"
"Ja","2014","Hauptschule","Mecklenburg-Vorpommern","50","0.425230313220025","0.33487406147642","0.51558656496363"
"Ja","2014","Hauptschule","Sachsen","83","0.261703618541563","0.213315504709183","0.310091732373943"
"Ja","2014","Hauptschule","Sachsen-Anhalt","91","0.307684655487402","0.250813411472152","0.364555899502652"
"Ja","2014","Hauptschule","Thüringen","78","0.290952272919286","0.235529678777544","0.346374867061029"
"Ja","2014","Realschule","Schleswig-Holstein","84","0.293414303894452","0.236745334788393","0.350083273000511"
"Ja","2014","Realschule","Hamburg","26","","",""
"Ja","2014","Realschule","Niedersachsen","226","0.312882541905862","0.279108350126498","0.346656733685227"
"Ja","2014","Realschule","Bremen","17","","",""
"Ja","2014","Realschule","Nordrhein-Westfalen","347","0.31724538151075","0.28971723960229","0.34477352341921"
"Ja","2014","Realschule","Hessen","116","0.293882294859917","0.248901695100901","0.338862894618933"
"Ja","2014","Realschule","Rheinland-Pfalz,Saarland","89","0.241077541192159","0.193385497787964","0.288769584596354"
"Ja","2014","Realschule","Baden-Württemberg","186","0.253921468444582","0.22270888098643","0.285134055902734"
"Ja","2014","Realschule","Bayern","261","0.282264829253918","0.254141868570245","0.310387789937591"
"Ja","2014","Realschule","Saarland","","","",""
"Ja","2014","Realschule","Berlin","84","0.372532432443536","0.312237987714757","0.432826877172315"
"Ja","2014","Realschule","Brandenburg","136","0.402453534913283","0.350856224071143","0.454050845755423"
"Ja","2014","Realschule","Mecklenburg-Vorpommern","85","0.345001081688884","0.282469109861655","0.407533053516112"
"Ja","2014","Realschule","Sachsen","205","0.292614460282173","0.258061365030961","0.327167555533385"
"Ja","2014","Realschule","Sachsen-Anhalt","153","0.39968843637106","0.349088964143389","0.450287908598731"
"Ja","2014","Realschule","Thüringen","127","0.322409253913395","0.276139995388298","0.368678512438493"
"Ja","2014","(Fach-)Abitur","Schleswig-Holstein","30","0.188558234703911","0.123058545705654","0.254057923702168"
"Ja","2014","(Fach-)Abitur","Hamburg","22","","",""
"Ja","2014","(Fach-)Abitur","Niedersachsen","83","0.22149282016778","0.177675109734519","0.26531053060104"
"Ja","2014","(Fach-)Abitur","Bremen","5","","",""
"Ja","2014","(Fach-)Abitur","Nordrhein-Westfalen","319","0.296039029512119","0.269171292137701","0.322906766886537"
"Ja","2014","(Fach-)Abitur","Hessen","71","0.257679746309263","0.210057334841152","0.305302157777374"
"Ja","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","59","0.269389370274084","0.212788213076397","0.32599052747177"
"Ja","2014","(Fach-)Abitur","Baden-Württemberg","102","0.193685909671788","0.157611538725704","0.229760280617873"
"Ja","2014","(Fach-)Abitur","Bayern","139","0.200801918313128","0.168394817100687","0.23320901952557"
"Ja","2014","(Fach-)Abitur","Saarland","","","",""
"Ja","2014","(Fach-)Abitur","Berlin","52","0.332981251738507","0.257812293976383","0.408150209500632"
"Ja","2014","(Fach-)Abitur","Brandenburg","34","0.318354548813469","0.235352233664758","0.40135686396218"
"Ja","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","11","","",""
"Ja","2014","(Fach-)Abitur","Sachsen","30","0.194635371490705","0.128338204981177","0.260932538000233"
"Ja","2014","(Fach-)Abitur","Sachsen-Anhalt","19","","",""
"Ja","2014","(Fach-)Abitur","Thüringen","25","","",""
"Ja","2014","AkademikerIn","Schleswig-Holstein","26","","",""
"Ja","2014","AkademikerIn","Hamburg","19","","",""
"Ja","2014","AkademikerIn","Niedersachsen","90","0.169519141229545","0.136826725121734","0.202211557337357"
"Ja","2014","AkademikerIn","Bremen","6","","",""
"Ja","2014","AkademikerIn","Nordrhein-Westfalen","198","0.181546550077131","0.159354502996303","0.203738597157959"
"Ja","2014","AkademikerIn","Hessen","88","0.190581440604457","0.15711210149126","0.224050779717653"
"Ja","2014","AkademikerIn","Rheinland-Pfalz,Saarland","44","0.140776795080874","0.099445199179126","0.182108390982622"
"Ja","2014","AkademikerIn","Baden-Württemberg","109","0.162786480078826","0.137172685149363","0.188400275008289"
"Ja","2014","AkademikerIn","Bayern","128","0.156208514813926","0.133134256327134","0.179282773300719"
"Ja","2014","AkademikerIn","Saarland","","","",""
"Ja","2014","AkademikerIn","Berlin","79","0.208319633159894","0.167541659437877","0.24909760688191"
"Ja","2014","AkademikerIn","Brandenburg","35","0.145206969858552","0.102300535346601","0.188113404370503"
"Ja","2014","AkademikerIn","Mecklenburg-Vorpommern","26","","",""
"Ja","2014","AkademikerIn","Sachsen","57","0.133517354744301","0.101663658828832","0.165371050659771"
"Ja","2014","AkademikerIn","Sachsen-Anhalt","40","0.181161441720352","0.129916588834744","0.23240629460596"
"Ja","2014","AkademikerIn","Thüringen","35","0.166729514247897","0.117363816958797","0.216095211536997"
"Nein","2014","(noch) kein Abschluss","Schleswig-Holstein","33","0.685263233301615","0.55388303066953","0.816643435933699"
"Nein","2014","(noch) kein Abschluss","Hamburg","11","","",""
"Nein","2014","(noch) kein Abschluss","Niedersachsen","76","0.677268807129617","0.595310289830735","0.759227324428499"
"Nein","2014","(noch) kein Abschluss","Bremen","14","","",""
"Nein","2014","(noch) kein Abschluss","Nordrhein-Westfalen","179","0.690665250425479","0.63532656326591","0.746003937585049"
"Nein","2014","(noch) kein Abschluss","Hessen","71","0.722521305738091","0.632483181554857","0.812559429921324"
"Nein","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","25","","",""
"Nein","2014","(noch) kein Abschluss","Baden-Württemberg","75","0.817607792331282","0.741920365263033","0.893295219399532"
"Nein","2014","(noch) kein Abschluss","Bayern","108","0.673378326118705","0.597822266560467","0.748934385676943"
"Nein","2014","(noch) kein Abschluss","Saarland","","","",""
"Nein","2014","(noch) kein Abschluss","Berlin","20","","",""
"Nein","2014","(noch) kein Abschluss","Brandenburg","11","","",""
"Nein","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","12","","",""
"Nein","2014","(noch) kein Abschluss","Sachsen","14","","",""
"Nein","2014","(noch) kein Abschluss","Sachsen-Anhalt","20","","",""
"Nein","2014","(noch) kein Abschluss","Thüringen","8","","",""
"Nein","2014","Hauptschule","Schleswig-Holstein","202","0.669601744028197","0.616814944371109","0.722388543685284"
"Nein","2014","Hauptschule","Hamburg","61","0.63296234504549","0.535524333570649","0.73040035652033"
"Nein","2014","Hauptschule","Niedersachsen","526","0.701790101421763","0.670382560570886","0.73319764227264"
"Nein","2014","Hauptschule","Bremen","38","0.769226439729802","0.659848235224014","0.87860464423559"
"Nein","2014","Hauptschule","Nordrhein-Westfalen","1189","0.685058503442718","0.663618295071363","0.706498711814073"
"Nein","2014","Hauptschule","Hessen","323","0.674247696246154","0.632751954270449","0.715743438221859"
"Nein","2014","Hauptschule","Rheinland-Pfalz,Saarland","440","0.689059851493894","0.65382615566703","0.724293547320759"
"Nein","2014","Hauptschule","Baden-Württemberg","723","0.760096673035978","0.733852060479486","0.78634128559247"
"Nein","2014","Hauptschule","Bayern","1104","0.704684089630791","0.682352379311747","0.727015799949834"
"Nein","2014","Hauptschule","Saarland","","","",""
