year,quintil_oecd_hh,regtyp,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,4th Quintile,Urban regions,3 rooms,0.30516,538,1885,0.28437,0.32595
2014,4th Quintile,Urban regions,4 rooms,0.21385,424,1885,0.19533,0.23236
2014,4th Quintile,Urban regions,5 rooms,0.14549,350,1885,0.12957,0.16141
2014,4th Quintile,Urban regions,6 rooms,0.08136,213,1885,0.06902,0.09371
2014,4th Quintile,Urban regions,7 rooms,0.03686,97,1885,0.02835,0.04537
2014,4th Quintile,Urban regions,8 rooms,0.01873,46,1885,0.01261,0.02486
2014,4th Quintile,Rural regions,2 rooms,0.13310,72,949,0.11148,0.15472
2014,4th Quintile,Rural regions,3 rooms,0.24455,213,949,0.21719,0.27191
2014,4th Quintile,Rural regions,4 rooms,0.21981,216,949,0.19345,0.24617
2014,4th Quintile,Rural regions,5 rooms,0.17121,205,949,0.14723,0.19519
2014,4th Quintile,Rural regions,6 rooms,0.11169,133,949,0.09164,0.13174
2014,4th Quintile,Rural regions,7 rooms,0.05547,67,949,0.04090,0.07004
2014,4th Quintile,Rural regions,8 rooms,0.03649,43,949,0.02456,0.04843
2014,5th Quintile,Urban regions,2 rooms,0.11042,168,2217,0.09737,0.12347
2014,5th Quintile,Urban regions,3 rooms,0.23643,455,2217,0.21874,0.25412
2014,5th Quintile,Urban regions,4 rooms,0.21324,475,2217,0.19619,0.23030
2014,5th Quintile,Urban regions,5 rooms,0.19636,477,2217,0.17982,0.21290
2014,5th Quintile,Urban regions,6 rooms,0.11111,330,2217,0.09803,0.12420
2014,5th Quintile,Urban regions,7 rooms,0.06069,168,2217,0.05075,0.07063
2014,5th Quintile,Urban regions,8 rooms,0.04038,100,2217,0.03219,0.04858
2014,5th Quintile,Urban regions,9 rooms,0.01136,44,2217,0.00695,0.01577
2014,5th Quintile,Rural regions,2 rooms,0.07536,31,715,0.05600,0.09472
2014,5th Quintile,Rural regions,3 rooms,0.15537,91,715,0.12880,0.18194
2014,5th Quintile,Rural regions,4 rooms,0.19595,163,715,0.16683,0.22506
2014,5th Quintile,Rural regions,5 rooms,0.25491,175,715,0.22294,0.28687
2014,5th Quintile,Rural regions,6 rooms,0.14145,134,715,0.11589,0.16701
2014,5th Quintile,Rural regions,7 rooms,0.07114,75,715,0.05229,0.09000
2014,5th Quintile,Rural regions,8 rooms,0.04524,46,715,0.02999,0.06048
2015,1st Quintile,Urban regions,1 room,0.12020,204,2300,0.10691,0.13350
2015,1st Quintile,Urban regions,2 rooms,0.33759,559,2300,0.31826,0.35692
2015,1st Quintile,Urban regions,3 rooms,0.32949,896,2300,0.31028,0.34871
2015,1st Quintile,Urban regions,4 rooms,0.12143,373,2300,0.10808,0.13479
2015,1st Quintile,Urban regions,5 rooms,0.05762,158,2300,0.04810,0.06715
2015,1st Quintile,Urban regions,6 rooms,0.01867,74,2300,0.01314,0.02421
2015,1st Quintile,Urban regions,7 rooms,0.01336,36,2300,0.00867,0.01805
2015,1st Quintile,Rural regions,1 room,0.06618,56,1213,0.05219,0.08018
2015,1st Quintile,Rural regions,2 rooms,0.34271,268,1213,0.31599,0.36943
2015,1st Quintile,Rural regions,3 rooms,0.32903,429,1213,0.30258,0.35549
2015,1st Quintile,Rural regions,4 rooms,0.16133,282,1213,0.14062,0.18204
2015,1st Quintile,Rural regions,5 rooms,0.05678,98,1213,0.04375,0.06981
2015,1st Quintile,Rural regions,6 rooms,0.01752,49,1213,0.01013,0.02490
2015,1st Quintile,Rural regions,7 rooms,0.01551,31,1213,0.00855,0.02246
2015,2nd Quintile,Urban regions,1 room,0.04036,63,2030,0.03180,0.04892
2015,2nd Quintile,Urban regions,2 rooms,0.25679,386,2030,0.23778,0.27579
2015,2nd Quintile,Urban regions,3 rooms,0.36712,789,2030,0.34615,0.38810
2015,2nd Quintile,Urban regions,4 rooms,0.17984,424,2030,0.16313,0.19655
2015,2nd Quintile,Urban regions,5 rooms,0.06781,191,2030,0.05687,0.07875
2015,2nd Quintile,Urban regions,6 rooms,0.05216,123,2030,0.04248,0.06183
2015,2nd Quintile,Urban regions,7 rooms,0.02614,54,2030,0.01920,0.03308
2015,2nd Quintile,Rural regions,2 rooms,0.21342,198,1263,0.19082,0.23603
2015,2nd Quintile,Rural regions,3 rooms,0.36529,444,1263,0.33872,0.39185
2015,2nd Quintile,Rural regions,4 rooms,0.20745,308,1263,0.18508,0.22982
2015,2nd Quintile,Rural regions,5 rooms,0.08755,143,1263,0.07195,0.10314
2015,2nd Quintile,Rural regions,6 rooms,0.06553,107,1263,0.05188,0.07919
2015,2nd Quintile,Rural regions,7 rooms,0.02468,63,1263,0.01612,0.03324
2015,3rd Quintile,Urban regions,1 room,0.02377,41,1860,0.01684,0.03069
2015,3rd Quintile,Urban regions,2 rooms,0.17873,283,1860,0.16131,0.19615
2015,3rd Quintile,Urban regions,3 rooms,0.34971,630,1860,0.32804,0.37139
2015,3rd Quintile,Urban regions,4 rooms,0.18865,398,1860,0.17086,0.20643
2015,3rd Quintile,Urban regions,5 rooms,0.14469,298,1860,0.12870,0.16068
2015,3rd Quintile,Urban regions,6 rooms,0.07062,146,1860,0.05897,0.08226
2015,3rd Quintile,Urban regions,7 rooms,0.02496,64,1860,0.01787,0.03206
2015,3rd Quintile,Rural regions,2 rooms,0.11068,100,1074,0.09191,0.12946
2015,3rd Quintile,Rural regions,3 rooms,0.29331,303,1074,0.26607,0.32055
2015,3rd Quintile,Rural regions,4 rooms,0.21346,231,1074,0.18894,0.23798
2015,3rd Quintile,Rural regions,5 rooms,0.15904,207,1074,0.13716,0.18093
2015,3rd Quintile,Rural regions,6 rooms,0.10588,133,1074,0.08747,0.12429
2015,3rd Quintile,Rural regions,7 rooms,0.05896,68,1074,0.04487,0.07306
2015,3rd Quintile,Rural regions,8 rooms,0.01737,32,1074,0.00955,0.02519
2015,4th Quintile,Urban regions,2 rooms,0.16989,232,1806,0.15257,0.18722
2015,4th Quintile,Urban regions,3 rooms,0.29781,526,1806,0.27671,0.31890
2015,4th Quintile,Urban regions,4 rooms,0.21042,381,1806,0.19161,0.22922
2015,4th Quintile,Urban regions,5 rooms,0.15870,323,1806,0.14184,0.17556
2015,4th Quintile,Urban regions,6 rooms,0.07776,206,1806,0.06540,0.09011
2015,4th Quintile,Urban regions,7 rooms,0.04233,98,1806,0.03304,0.05162
2015,4th Quintile,Urban regions,8 rooms,0.01132,40,1806,0.00644,0.01620
2015,4th Quintile,Rural regions,2 rooms,0.10267,62,903,0.08286,0.12248
2015,4th Quintile,Rural regions,3 rooms,0.22551,192,903,0.19824,0.25279
2015,4th Quintile,Rural regions,4 rooms,0.23504,212,903,0.20736,0.26271
2015,4th Quintile,Rural regions,5 rooms,0.20556,221,903,0.17919,0.23194
2015,4th Quintile,Rural regions,6 rooms,0.11989,141,903,0.09869,0.14109
2015,4th Quintile,Rural regions,7 rooms,0.05335,75,903,0.03868,0.06801
2015,5th Quintile,Urban regions,2 rooms,0.09572,162,2190,0.08340,0.10805
2015,5th Quintile,Urban regions,3 rooms,0.23134,449,2190,0.21367,0.24900
2015,5th Quintile,Urban regions,4 rooms,0.21072,467,2190,0.19364,0.22780
2015,5th Quintile,Urban regions,5 rooms,0.19479,472,2190,0.17820,0.21138
2015,5th Quintile,Urban regions,6 rooms,0.12698,338,2190,0.11303,0.14092
2015,5th Quintile,Urban regions,7 rooms,0.05979,150,2190,0.04986,0.06972
2015,5th Quintile,Urban regions,8 rooms,0.04439,107,2190,0.03576,0.05302
2015,5th Quintile,Urban regions,9 rooms,0.01331,45,2190,0.00851,0.01811
2015,5th Quintile,Rural regions,3 rooms,0.15748,107,661,0.12969,0.18526
2015,5th Quintile,Rural regions,4 rooms,0.17648,139,661,0.14740,0.20557
2015,5th Quintile,Rural regions,5 rooms,0.23592,164,661,0.20352,0.26831
2015,5th Quintile,Rural regions,6 rooms,0.16862,136,661,0.14006,0.19719
2015,5th Quintile,Rural regions,7 rooms,0.08693,72,661,0.06544,0.10842
2015,5th Quintile,Rural regions,8 rooms,0.04687,43,661,0.03075,0.06300
2016,1st Quintile,Urban regions,1 room,0.12613,332,3388,0.11495,0.13731
2016,1st Quintile,Urban regions,2 rooms,0.36453,824,3388,0.34832,0.38074
2016,1st Quintile,Urban regions,3 rooms,0.32025,1308,3388,0.30453,0.33596
2016,1st Quintile,Urban regions,4 rooms,0.11117,621,3388,0.10058,0.12175
2016,1st Quintile,Urban regions,5 rooms,0.05547,219,3388,0.04776,0.06317
2016,1st Quintile,Urban regions,6 rooms,0.01182,84,3388,0.00818,0.01546
2016,1st Quintile,Rural regions,1 room,0.08041,103,1713,0.06753,0.09329
2016,1st Quintile,Rural regions,2 rooms,0.31877,382,1713,0.29669,0.34084
2016,1st Quintile,Rural regions,3 rooms,0.32909,658,1713,0.30683,0.35135
2016,1st Quintile,Rural regions,4 rooms,0.17079,396,1713,0.15297,0.18862
2016,1st Quintile,Rural regions,5 rooms,0.04787,121,1713,0.03776,0.05798
2016,1st Quintile,Rural regions,6 rooms,0.02556,53,1713,0.01809,0.03304
2016,2nd Quintile,Urban regions,1 room,0.04163,54,1810,0.03243,0.05084
2016,2nd Quintile,Urban regions,2 rooms,0.25062,339,1810,0.23065,0.27059
2016,2nd Quintile,Urban regions,3 rooms,0.37448,715,1810,0.35218,0.39679
2016,2nd Quintile,Urban regions,4 rooms,0.17177,364,1810,0.15439,0.18915
2016,2nd Quintile,Urban regions,5 rooms,0.07610,185,1810,0.06388,0.08832
2016,2nd Quintile,Urban regions,6 rooms,0.04655,103,1810,0.03684,0.05626
2016,2nd Quintile,Urban regions,7 rooms,0.02594,50,1810,0.01862,0.03327
2016,2nd Quintile,Rural regions,2 rooms,0.18675,173,1141,0.16413,0.20938
2016,2nd Quintile,Rural regions,3 rooms,0.34091,376,1141,0.31339,0.36842
2016,2nd Quintile,Rural regions,4 rooms,0.21373,269,1141,0.18994,0.23753
2016,2nd Quintile,Rural regions,5 rooms,0.11842,164,1141,0.09966,0.13717
2016,2nd Quintile,Rural regions,6 rooms,0.05978,97,1141,0.04602,0.07354
2016,2nd Quintile,Rural regions,7 rooms,0.04390,62,1141,0.03201,0.05579
2016,3rd Quintile,Urban regions,1 room,0.02380,38,1682,0.01652,0.03109
2016,3rd Quintile,Urban regions,2 rooms,0.17619,246,1682,0.15798,0.19441
2016,3rd Quintile,Urban regions,3 rooms,0.33380,546,1682,0.31125,0.35634
2016,3rd Quintile,Urban regions,4 rooms,0.21025,399,1682,0.19077,0.22973
2016,3rd Quintile,Urban regions,5 rooms,0.13027,241,1682,0.11418,0.14636
2016,3rd Quintile,Urban regions,6 rooms,0.07405,143,1682,0.06153,0.08657
2016,3rd Quintile,Urban regions,7 rooms,0.03800,69,1682,0.02886,0.04714
2016,3rd Quintile,Rural regions,2 rooms,0.09946,88,997,0.08087,0.11804
2016,3rd Quintile,Rural regions,3 rooms,0.31113,283,997,0.28238,0.33989
2016,3rd Quintile,Rural regions,4 rooms,0.21627,223,997,0.19070,0.24184
2016,3rd Quintile,Rural regions,5 rooms,0.15302,165,997,0.13067,0.17538
2016,3rd Quintile,Rural regions,6 rooms,0.10799,128,997,0.08872,0.12727
2016,3rd Quintile,Rural regions,7 rooms,0.05949,74,997,0.04480,0.07418
2016,3rd Quintile,Rural regions,8 rooms,0.02430,36,997,0.01474,0.03387
2016,4th Quintile,Urban regions,2 rooms,0.15595,212,1712,0.13876,0.17314
2016,4th Quintile,Urban regions,3 rooms,0.30385,485,1712,0.28206,0.32564
2016,4th Quintile,Urban regions,4 rooms,0.21616,373,1712,0.19665,0.23566
2016,4th Quintile,Urban regions,5 rooms,0.16851,321,1712,0.15077,0.18625
2016,4th Quintile,Urban regions,6 rooms,0.07885,203,1712,0.06608,0.09162
2016,4th Quintile,Urban regions,7 rooms,0.02676,81,1712,0.01912,0.03441
2016,4th Quintile,Urban regions,8 rooms,0.01337,37,1712,0.00793,0.01881
2016,4th Quintile,Rural regions,2 rooms,0.08555,54,876,0.06702,0.10409
2016,4th Quintile,Rural regions,3 rooms,0.25803,184,876,0.22904,0.28702
2016,4th Quintile,Rural regions,4 rooms,0.21473,202,876,0.18752,0.24194
2016,4th Quintile,Rural regions,5 rooms,0.21753,210,876,0.19019,0.24486
2016,4th Quintile,Rural regions,6 rooms,0.12310,130,876,0.10133,0.14486
2016,4th Quintile,Rural regions,7 rooms,0.04317,58,876,0.02970,0.05664
2016,4th Quintile,Rural regions,8 rooms,0.04473,38,876,0.03103,0.05842
2016,5th Quintile,Urban regions,2 rooms,0.09638,148,2037,0.08356,0.10920
2016,5th Quintile,Urban regions,3 rooms,0.21872,395,2037,0.20076,0.23667
2016,5th Quintile,Urban regions,4 rooms,0.20117,410,2037,0.18376,0.21859
2016,5th Quintile,Urban regions,5 rooms,0.19459,434,2037,0.17739,0.21178
2016,5th Quintile,Urban regions,6 rooms,0.13739,325,2037,0.12244,0.15235
2016,5th Quintile,Urban regions,7 rooms,0.07067,155,2037,0.05954,0.08181
2016,5th Quintile,Urban regions,8 rooms,0.04407,94,2037,0.03516,0.05299
2016,5th Quintile,Urban regions,9 rooms,0.01247,44,2037,0.00765,0.01728
2016,5th Quintile,Urban regions,10 or more rooms,0.01472,32,2037,0.00949,0.01995
2016,5th Quintile,Rural regions,3 rooms,0.13918,88,653,0.11261,0.16575
2016,5th Quintile,Rural regions,4 rooms,0.17695,123,653,0.14765,0.20624
2016,5th Quintile,Rural regions,5 rooms,0.21474,159,653,0.18322,0.24626
2016,5th Quintile,Rural regions,6 rooms,0.17772,126,653,0.14838,0.20707
2016,5th Quintile,Rural regions,7 rooms,0.09627,84,653,0.07363,0.11891
2016,5th Quintile,Rural regions,8 rooms,0.04964,41,653,0.03297,0.06631
2016,5th Quintile,Rural regions,10 or more rooms,0.04050,32,653,0.02537,0.05563
2017,1st Quintile,Urban regions,1 room,0.13164,359,3684,0.12072,0.14256
2017,1st Quintile,Urban regions,2 rooms,0.34848,880,3684,0.33309,0.36386
2017,1st Quintile,Urban regions,3 rooms,0.33271,1413,3684,0.31749,0.34793
2017,1st Quintile,Urban regions,4 rooms,0.10532,696,3684,0.09541,0.11524
2017,1st Quintile,Urban regions,5 rooms,0.04861,219,3684,0.04166,0.05555
2017,1st Quintile,Urban regions,6 rooms,0.01669,83,3684,0.01255,0.02083
2017,1st Quintile,Urban regions,7 rooms,0.00885,34,3684,0.00583,0.01188
2017,1st Quintile,Rural regions,1 room,0.07632,125,1917,0.06443,0.08821
2017,1st Quintile,Rural regions,2 rooms,0.36569,438,1917,0.34412,0.38725
2017,1st Quintile,Rural regions,3 rooms,0.30437,680,1917,0.28376,0.32497
2017,1st Quintile,Rural regions,4 rooms,0.14629,423,1917,0.13047,0.16212
2017,1st Quintile,Rural regions,5 rooms,0.05112,135,1917,0.04125,0.06098
2017,1st Quintile,Rural regions,6 rooms,0.03626,75,1917,0.02789,0.04463
2017,1st Quintile,Rural regions,7 rooms,0.01037,41,1917,0.00583,0.01490
2017,2nd Quintile,Urban regions,1 room,0.05116,67,1989,0.04148,0.06085
2017,2nd Quintile,Urban regions,2 rooms,0.24734,369,1989,0.22837,0.26630
2017,2nd Quintile,Urban regions,3 rooms,0.38107,769,1989,0.35972,0.40242
2017,2nd Quintile,Urban regions,4 rooms,0.15364,407,1989,0.13779,0.16950
2017,2nd Quintile,Urban regions,5 rooms,0.09259,223,1989,0.07985,0.10533
2017,2nd Quintile,Urban regions,6 rooms,0.04220,105,1989,0.03337,0.05104
2017,2nd Quintile,Urban regions,7 rooms,0.02078,49,1989,0.01451,0.02705
2017,2nd Quintile,Rural regions,2 rooms,0.18334,179,1236,0.16176,0.20492
2017,2nd Quintile,Rural regions,3 rooms,0.34726,413,1236,0.32071,0.37381
2017,2nd Quintile,Rural regions,4 rooms,0.19085,299,1236,0.16893,0.21276
2017,2nd Quintile,Rural regions,5 rooms,0.13361,185,1236,0.11463,0.15258
2017,2nd Quintile,Rural regions,6 rooms,0.06120,104,1236,0.04783,0.07457
2017,2nd Quintile,Rural regions,7 rooms,0.03399,56,1236,0.02388,0.04410
2017,3rd Quintile,Urban regions,1 room,0.02438,37,1890,0.01742,0.03133
2017,3rd Quintile,Urban regions,2 rooms,0.18620,289,1890,0.16864,0.20375
2017,3rd Quintile,Urban regions,3 rooms,0.32760,575,1890,0.30643,0.34876
2017,3rd Quintile,Urban regions,4 rooms,0.21848,439,1890,0.19984,0.23711
2017,3rd Quintile,Urban regions,5 rooms,0.12694,284,1890,0.11192,0.14195
2017,3rd Quintile,Urban regions,6 rooms,0.06963,150,1890,0.05815,0.08111
2017,3rd Quintile,Urban regions,7 rooms,0.03168,82,1890,0.02378,0.03957
2017,3rd Quintile,Urban regions,8 rooms,0.01001,34,1890,0.00552,0.01450
2017,3rd Quintile,Rural regions,2 rooms,0.10186,96,1172,0.08454,0.11919
2017,3rd Quintile,Rural regions,3 rooms,0.27107,297,1172,0.24561,0.29653
2017,3rd Quintile,Rural regions,4 rooms,0.25117,291,1172,0.22633,0.27601
2017,3rd Quintile,Rural regions,5 rooms,0.16760,217,1172,0.14620,0.18899
2017,3rd Quintile,Rural regions,6 rooms,0.10588,149,1172,0.08826,0.12351
2017,3rd Quintile,Rural regions,7 rooms,0.06402,85,1172,0.05000,0.07804
2017,3rd Quintile,Rural regions,8 rooms,0.01665,37,1172,0.00932,0.02397
2017,4th Quintile,Urban regions,2 rooms,0.13965,219,1957,0.12429,0.15501
2017,4th Quintile,Urban regions,3 rooms,0.28680,543,1957,0.26676,0.30685
2017,4th Quintile,Urban regions,4 rooms,0.22809,447,1957,0.20949,0.24668
2017,4th Quintile,Urban regions,5 rooms,0.17197,367,1957,0.15525,0.18869
2017,4th Quintile,Urban regions,6 rooms,0.09031,241,1957,0.07761,0.10301
2017,4th Quintile,Urban regions,7 rooms,0.03171,97,1957,0.02394,0.03947
2017,4th Quintile,Urban regions,8 rooms,0.01629,43,1957,0.01068,0.02190
2017,4th Quintile,Rural regions,2 rooms,0.10311,67,987,0.08413,0.12210
2017,4th Quintile,Rural regions,3 rooms,0.23239,209,987,0.20603,0.25875
2017,4th Quintile,Rural regions,4 rooms,0.18673,205,987,0.16241,0.21106
2017,4th Quintile,Rural regions,5 rooms,0.21209,236,987,0.18658,0.23761
2017,4th Quintile,Rural regions,6 rooms,0.13174,145,987,0.11063,0.15285
2017,4th Quintile,Rural regions,7 rooms,0.06819,84,987,0.05246,0.08392
2017,4th Quintile,Rural regions,8 rooms,0.02755,41,987,0.01734,0.03777
2017,5th Quintile,Urban regions,2 rooms,0.09164,159,2304,0.07985,0.10342
2017,5th Quintile,Urban regions,3 rooms,0.23237,464,2304,0.21512,0.24962
2017,5th Quintile,Urban regions,4 rooms,0.20744,482,2304,0.19088,0.22400
2017,5th Quintile,Urban regions,5 rooms,0.19661,477,2304,0.18038,0.21284
2017,5th Quintile,Urban regions,6 rooms,0.12843,358,2304,0.11477,0.14209
2017,5th Quintile,Urban regions,7 rooms,0.06675,177,2304,0.05655,0.07694
2017,5th Quintile,Urban regions,8 rooms,0.04156,110,2304,0.03340,0.04971
2017,5th Quintile,Urban regions,9 rooms,0.00990,42,2304,0.00586,0.01394
2017,5th Quintile,Urban regions,10 or more rooms,0.01312,35,2304,0.00847,0.01777
2017,5th Quintile,Rural regions,3 rooms,0.15471,106,697,0.12784,0.18157
2017,5th Quintile,Rural regions,4 rooms,0.20429,142,697,0.17433,0.23424
2017,5th Quintile,Rural regions,5 rooms,0.22491,188,697,0.19389,0.25593
2017,5th Quintile,Rural regions,6 rooms,0.17627,146,697,0.14796,0.20458
2017,5th Quintile,Rural regions,7 rooms,0.08067,74,697,0.06044,0.10091
2017,5th Quintile,Rural regions,8 rooms,0.04875,41,697,0.03275,0.06475
2018,Not included in this version of the questionnaire,Urban regions,2 rooms,0.41036,33,71,0.29513,0.52560
2018,Not included in this version of the questionnaire,Urban regions,3 rooms,0.28101,38,71,0.17571,0.38631
2018,1st Quintile,Urban regions,1 room,0.13481,366,3534,0.12354,0.14607
2018,1st Quintile,Urban regions,2 rooms,0.36591,911,3534,0.35003,0.38180
2018,1st Quintile,Urban regions,3 rooms,0.32033,1328,3534,0.30494,0.33572
2018,1st Quintile,Urban regions,4 rooms,0.10025,631,3534,0.09035,0.11015
2018,1st Quintile,Urban regions,5 rooms,0.04297,210,3534,0.03628,0.04966
2018,1st Quintile,Urban regions,6 rooms,0.01783,88,3534,0.01346,0.02219
2018,1st Quintile,Rural regions,1 room,0.08960,148,1754,0.07623,0.10297
2018,1st Quintile,Rural regions,2 rooms,0.34905,398,1754,0.32674,0.37136
2018,1st Quintile,Rural regions,3 rooms,0.30606,609,1754,0.28449,0.32764
2018,1st Quintile,Rural regions,4 rooms,0.15277,374,1754,0.13593,0.16961
2018,1st Quintile,Rural regions,5 rooms,0.05896,133,1754,0.04794,0.06999
2018,1st Quintile,Rural regions,6 rooms,0.02392,61,1754,0.01677,0.03107
2018,1st Quintile,Rural regions,7 rooms,0.01148,31,1754,0.00649,0.01646
2018,2nd Quintile,Urban regions,1 room,0.04635,91,2115,0.03739,0.05531
2018,2nd Quintile,Urban regions,2 rooms,0.26170,429,2115,0.24296,0.28043
2018,2nd Quintile,Urban regions,3 rooms,0.36523,784,2115,0.34471,0.38576
2018,2nd Quintile,Urban regions,4 rooms,0.17184,453,2115,0.15576,0.18792
2018,2nd Quintile,Urban regions,5 rooms,0.08948,209,2115,0.07731,0.10165
2018,2nd Quintile,Urban regions,6 rooms,0.04108,106,2115,0.03262,0.04955
2018,2nd Quintile,Urban regions,7 rooms,0.01482,43,2115,0.00967,0.01997
2018,2nd Quintile,Rural regions,2 rooms,0.18834,181,1231,0.16649,0.21020
2018,2nd Quintile,Rural regions,3 rooms,0.33294,408,1231,0.30660,0.35927
2018,2nd Quintile,Rural regions,4 rooms,0.18975,302,1231,0.16784,0.21166
2018,2nd Quintile,Rural regions,5 rooms,0.14516,189,1231,0.12548,0.16485
2018,2nd Quintile,Rural regions,6 rooms,0.07145,102,1231,0.05706,0.08585
2018,2nd Quintile,Rural regions,7 rooms,0.02798,49,1231,0.01876,0.03720
2018,3rd Quintile,Urban regions,1 room,0.02508,35,1854,0.01796,0.03220
2018,3rd Quintile,Urban regions,2 rooms,0.17462,300,1854,0.15733,0.19190
2018,3rd Quintile,Urban regions,3 rooms,0.32351,577,1854,0.30221,0.34481
2018,3rd Quintile,Urban regions,4 rooms,0.21486,438,1854,0.19616,0.23356
2018,3rd Quintile,Urban regions,5 rooms,0.12559,273,1854,0.11050,0.14068
2018,3rd Quintile,Urban regions,6 rooms,0.08960,145,1854,0.07660,0.10261
2018,3rd Quintile,Urban regions,7 rooms,0.03434,86,1854,0.02605,0.04263
2018,3rd Quintile,Rural regions,2 rooms,0.10521,98,1073,0.08684,0.12358
2018,3rd Quintile,Rural regions,3 rooms,0.28446,281,1073,0.25745,0.31147
2018,3rd Quintile,Rural regions,4 rooms,0.25535,271,1073,0.22925,0.28146
2018,3rd Quintile,Rural regions,5 rooms,0.14757,191,1073,0.12634,0.16881
2018,3rd Quintile,Rural regions,6 rooms,0.09288,127,1073,0.07550,0.11026
2018,3rd Quintile,Rural regions,7 rooms,0.06551,66,1073,0.05070,0.08032
2018,3rd Quintile,Rural regions,8 rooms,0.02433,39,1073,0.01510,0.03355
2018,4th Quintile,Urban regions,1 room,0.03457,38,1900,0.02635,0.04278
2018,4th Quintile,Urban regions,2 rooms,0.14132,214,1900,0.12565,0.15699
2018,4th Quintile,Urban regions,3 rooms,0.27517,516,1900,0.25508,0.29526
2018,4th Quintile,Urban regions,4 rooms,0.22191,423,1900,0.20322,0.24060
2018,4th Quintile,Urban regions,5 rooms,0.16894,348,1900,0.15209,0.18580
2018,4th Quintile,Urban regions,6 rooms,0.09313,225,1900,0.08006,0.10621
2018,4th Quintile,Urban regions,7 rooms,0.03693,95,1900,0.02844,0.04541
2018,4th Quintile,Urban regions,8 rooms,0.01557,41,1900,0.01000,0.02114
2018,4th Quintile,Rural regions,2 rooms,0.10706,72,928,0.08716,0.12696
2018,4th Quintile,Rural regions,3 rooms,0.21360,191,928,0.18722,0.23998
2018,4th Quintile,Rural regions,4 rooms,0.21039,209,928,0.18415,0.23663
2018,4th Quintile,Rural regions,5 rooms,0.22089,211,928,0.19418,0.24759
2018,4th Quintile,Rural regions,6 rooms,0.12382,129,928,0.10262,0.14502
2018,4th Quintile,Rural regions,7 rooms,0.07217,79,928,0.05551,0.08883
2018,4th Quintile,Rural regions,8 rooms,0.02193,37,928,0.01250,0.03135
2018,5th Quintile,Urban regions,2 rooms,0.09517,168,2199,0.08290,0.10744
2018,5th Quintile,Urban regions,3 rooms,0.22539,447,2199,0.20792,0.24286
2018,5th Quintile,Urban regions,4 rooms,0.21339,497,2199,0.19626,0.23052
2018,5th Quintile,Urban regions,5 rooms,0.19280,462,2199,0.17630,0.20929
2018,5th Quintile,Urban regions,6 rooms,0.13502,337,2199,0.12073,0.14931
2018,5th Quintile,Urban regions,7 rooms,0.07022,168,2199,0.05953,0.08090
2018,5th Quintile,Urban regions,8 rooms,0.03456,83,2199,0.02692,0.04220
2018,5th Quintile,Urban regions,9 rooms,0.01367,37,2199,0.00882,0.01853
2018,5th Quintile,Rural regions,3 rooms,0.13486,96,688,0.10932,0.16041
2018,5th Quintile,Rural regions,4 rooms,0.22052,158,688,0.18952,0.25152
2018,5th Quintile,Rural regions,5 rooms,0.20438,163,688,0.17423,0.23454
2018,5th Quintile,Rural regions,6 rooms,0.18380,146,688,0.15483,0.21276
2018,5th Quintile,Rural regions,7 rooms,0.08457,87,688,0.06377,0.10538
2018,5th Quintile,Rural regions,8 rooms,0.04267,38,688,0.02756,0.05778
2019,1st Quintile,No answer / don't know,2 rooms,0.35302,37,37,0.19690,0.50914
2019,1st Quintile,Urban regions,1 room,0.12131,339,3323,0.11021,0.13241
2019,1st Quintile,Urban regions,2 rooms,0.35932,845,3323,0.34300,0.37563
2019,1st Quintile,Urban regions,3 rooms,0.31582,1198,3323,0.30001,0.33163
2019,1st Quintile,Urban regions,4 rooms,0.11551,627,3323,0.10464,0.12638
2019,1st Quintile,Urban regions,5 rooms,0.05385,211,3323,0.04617,0.06153
2019,1st Quintile,Urban regions,6 rooms,0.01626,69,3323,0.01196,0.02056
2019,1st Quintile,Urban regions,7 rooms,0.00932,34,3323,0.00605,0.01258
2019,1st Quintile,Rural regions,1 room,0.06930,100,1545,0.05664,0.08197
2019,1st Quintile,Rural regions,2 rooms,0.36711,354,1545,0.34306,0.39115
2019,1st Quintile,Rural regions,3 rooms,0.30384,545,1545,0.28090,0.32678
2019,1st Quintile,Rural regions,4 rooms,0.13980,359,1545,0.12250,0.15710
2019,1st Quintile,Rural regions,5 rooms,0.07259,133,1545,0.05965,0.08554
2019,1st Quintile,Rural regions,6 rooms,0.02587,54,1545,0.01795,0.03379
2019,2nd Quintile,No answer / don't know,2 rooms,0.28978,31,31,0.12744,0.45212
2019,2nd Quintile,Urban regions,1 room,0.03777,57,1828,0.02903,0.04652
2019,2nd Quintile,Urban regions,2 rooms,0.26546,378,1828,0.24521,0.28571
2019,2nd Quintile,Urban regions,3 rooms,0.35767,677,1828,0.33569,0.37965
2019,2nd Quintile,Urban regions,4 rooms,0.15956,373,1828,0.14277,0.17635
2019,2nd Quintile,Urban regions,5 rooms,0.10021,196,1828,0.08644,0.11398
2019,2nd Quintile,Urban regions,6 rooms,0.04641,100,1828,0.03677,0.05606
2019,2nd Quintile,Urban regions,7 rooms,0.01788,47,1828,0.01180,0.02396
2019,2nd Quintile,Rural regions,2 rooms,0.19574,177,1163,0.17293,0.21856
2019,2nd Quintile,Rural regions,3 rooms,0.32228,383,1163,0.29541,0.34915
