year,quintil_oecd_hh,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,5th Quintile,Owner,6 rooms,0.17924,395,1986,0.16237,0.19611
2021,5th Quintile,Owner,7 rooms,0.08922,217,1986,0.07668,0.10176
2021,5th Quintile,Owner,8 rooms,0.05694,134,1986,0.04675,0.06714
2021,5th Quintile,Owner,9 rooms,0.01762,67,1986,0.01183,0.02340
2021,5th Quintile,Owner,10 or more rooms,0.01971,71,1986,0.01360,0.02583
2021,5th Quintile,Tenant,2 rooms,0.23084,136,678,0.19910,0.26258
2021,5th Quintile,Tenant,3 rooms,0.43547,282,678,0.39812,0.47282
2021,5th Quintile,Tenant,4 rooms,0.12141,132,678,0.09681,0.14602
2021,5th Quintile,Tenant,5 rooms,0.10604,87,678,0.08284,0.12923
2021,5th Quintile,Tenant,6 rooms,0.04424,41,678,0.02875,0.05973
2022,Not included in this version of the questionnaire,Tenant,1 room,0.14487,39,173,0.09227,0.19748
2022,Not included in this version of the questionnaire,Tenant,2 rooms,0.21830,70,173,0.15656,0.28003
2022,Not included in this version of the questionnaire,Tenant,3 rooms,0.48669,64,173,0.41199,0.56139
2022,1st Quintile,Owner,2 rooms,0.08474,39,943,0.06695,0.10252
2022,1st Quintile,Owner,3 rooms,0.15337,118,943,0.13035,0.17638
2022,1st Quintile,Owner,4 rooms,0.23221,222,943,0.20524,0.25917
2022,1st Quintile,Owner,5 rooms,0.22503,246,943,0.19836,0.25170
2022,1st Quintile,Owner,6 rooms,0.13793,159,943,0.11591,0.15995
2022,1st Quintile,Owner,7 rooms,0.09357,101,943,0.07497,0.11217
2022,1st Quintile,Owner,8 rooms,0.03779,58,943,0.02561,0.04996
2022,1st Quintile,Tenant,1 room,0.12801,548,4222,0.11793,0.13809
2022,1st Quintile,Tenant,2 rooms,0.31643,1103,4222,0.30240,0.33046
2022,1st Quintile,Tenant,3 rooms,0.33265,1455,4222,0.31844,0.34687
2022,1st Quintile,Tenant,4 rooms,0.13929,739,4222,0.12885,0.14974
2022,1st Quintile,Tenant,5 rooms,0.05406,240,4222,0.04724,0.06088
2022,1st Quintile,Tenant,6 rooms,0.01648,96,4222,0.01264,0.02032
2022,1st Quintile,Tenant,7 rooms,0.00603,41,4222,0.00369,0.00836
2022,2nd Quintile,Owner,2 rooms,0.06709,45,1071,0.05210,0.08208
2022,2nd Quintile,Owner,3 rooms,0.21192,169,1071,0.18743,0.23641
2022,2nd Quintile,Owner,4 rooms,0.25469,271,1071,0.22858,0.28079
2022,2nd Quintile,Owner,5 rooms,0.19771,265,1071,0.17385,0.22158
2022,2nd Quintile,Owner,6 rooms,0.14592,179,1071,0.12477,0.16707
2022,2nd Quintile,Owner,7 rooms,0.05444,81,1071,0.04085,0.06804
2022,2nd Quintile,Owner,8 rooms,0.03812,61,1071,0.02665,0.04960
2022,2nd Quintile,Tenant,1 room,0.06855,258,3025,0.05954,0.07755
2022,2nd Quintile,Tenant,2 rooms,0.28613,820,3025,0.27002,0.30224
2022,2nd Quintile,Tenant,3 rooms,0.39943,1151,3025,0.38197,0.41689
2022,2nd Quintile,Tenant,4 rooms,0.15911,541,3025,0.14607,0.17214
2022,2nd Quintile,Tenant,5 rooms,0.05439,165,3025,0.04631,0.06247
2022,2nd Quintile,Tenant,6 rooms,0.01958,59,3025,0.01464,0.02452
2022,2nd Quintile,Tenant,7 rooms,0.00678,31,3025,0.00386,0.00971
2022,3rd Quintile,Owner,2 rooms,0.07300,55,1352,0.05913,0.08687
2022,3rd Quintile,Owner,3 rooms,0.19137,208,1352,0.17040,0.21235
2022,3rd Quintile,Owner,4 rooms,0.26259,351,1352,0.23913,0.28606
2022,3rd Quintile,Owner,5 rooms,0.21834,338,1352,0.19631,0.24037
2022,3rd Quintile,Owner,6 rooms,0.14700,219,1352,0.12812,0.16589
2022,3rd Quintile,Owner,7 rooms,0.05072,120,1352,0.03902,0.06242
2022,3rd Quintile,Owner,8 rooms,0.02912,61,1352,0.02015,0.03808
2022,3rd Quintile,Tenant,1 room,0.03876,140,2016,0.03033,0.04718
2022,3rd Quintile,Tenant,2 rooms,0.30289,571,2016,0.28282,0.32295
2022,3rd Quintile,Tenant,3 rooms,0.41860,804,2016,0.39706,0.44014
2022,3rd Quintile,Tenant,4 rooms,0.14821,338,2016,0.13270,0.16373
2022,3rd Quintile,Tenant,5 rooms,0.05515,116,2016,0.04518,0.06512
2022,3rd Quintile,Tenant,6 rooms,0.01819,47,2016,0.01236,0.02403
2022,4th Quintile,Owner,2 rooms,0.03273,53,1750,0.02439,0.04107
2022,4th Quintile,Owner,3 rooms,0.19710,241,1750,0.17846,0.21574
2022,4th Quintile,Owner,4 rooms,0.23842,388,1750,0.21845,0.25839
2022,4th Quintile,Owner,5 rooms,0.22447,420,1750,0.20492,0.24402
2022,4th Quintile,Owner,6 rooms,0.15614,306,1750,0.13913,0.17315
2022,4th Quintile,Owner,7 rooms,0.08470,172,1750,0.07165,0.09775
2022,4th Quintile,Owner,8 rooms,0.03770,98,1750,0.02877,0.04663
2022,4th Quintile,Owner,9 rooms,0.01189,35,1750,0.00681,0.01697
2022,4th Quintile,Owner,10 or more rooms,0.01536,37,1750,0.00959,0.02112
2022,4th Quintile,Tenant,1 room,0.04298,125,1665,0.03323,0.05272
2022,4th Quintile,Tenant,2 rooms,0.27779,442,1665,0.25627,0.29931
2022,4th Quintile,Tenant,3 rooms,0.37224,594,1665,0.34901,0.39547
2022,4th Quintile,Tenant,4 rooms,0.19339,314,1665,0.17441,0.21236
2022,4th Quintile,Tenant,5 rooms,0.06523,141,1665,0.05336,0.07709
2022,4th Quintile,Tenant,6 rooms,0.03317,49,1665,0.02457,0.04178
2022,5th Quintile,Owner,2 rooms,0.03836,66,2574,0.03094,0.04578
2022,5th Quintile,Owner,3 rooms,0.18917,329,2574,0.17404,0.20430
2022,5th Quintile,Owner,4 rooms,0.20540,497,2574,0.18979,0.22101
2022,5th Quintile,Owner,5 rooms,0.22945,598,2574,0.21321,0.24570
2022,5th Quintile,Owner,6 rooms,0.15171,467,2574,0.13785,0.16557
2022,5th Quintile,Owner,7 rooms,0.09651,304,2574,0.08510,0.10792
2022,5th Quintile,Owner,8 rooms,0.04768,166,2574,0.03945,0.05592
2022,5th Quintile,Owner,9 rooms,0.01743,72,2574,0.01238,0.02249
2022,5th Quintile,Owner,10 or more rooms,0.02130,75,2574,0.01572,0.02688
2022,5th Quintile,Tenant,1 room,0.02167,54,1215,0.01348,0.02986
2022,5th Quintile,Tenant,2 rooms,0.23957,293,1215,0.21556,0.26358
2022,5th Quintile,Tenant,3 rooms,0.37403,439,1215,0.34681,0.40125
2022,5th Quintile,Tenant,4 rooms,0.18903,240,1215,0.16701,0.21106
2022,5th Quintile,Tenant,5 rooms,0.10069,124,1215,0.08376,0.11762
2022,5th Quintile,Tenant,6 rooms,0.03851,65,1215,0.02769,0.04934
