,Unnamed: 0,year,quintil_oecd_hh,rentown,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1233,1233,2009,1st Quintile,Owner,3 rooms,0.3926,81,9740,0.33347,0.45251
1234,1234,2009,1st Quintile,Owner,4 rooms,0.32142,71,9740,0.23527,0.38876
1235,1235,2009,1st Quintile,Owner,5 rooms,0.28597,63,9740,0.23052,0.34003
1236,1236,2009,1st Quintile,Tenant,1 room,0.10292,129,9740,0.09037,0.1168
1237,1237,2009,1st Quintile,Tenant,2 rooms,0.38967,503,9740,0.36484,0.41879
1238,1238,2009,1st Quintile,Tenant,3 rooms,0.34533,567,9740,0.32257,0.37119
1239,1239,2009,1st Quintile,Tenant,4 rooms,0.12279,206,9740,0.11015,0.13584
1240,1240,2009,1st Quintile,Tenant,5 rooms,0.0393,58,9740,0.03226,0.04599
1241,1241,2009,2nd Quintile,Owner,2 rooms,0.06109,34,9740,0.04662,0.07402
1242,1242,2009,2nd Quintile,Owner,3 rooms,0.26136,161,9740,0.22918,0.29577
1243,1243,2009,2nd Quintile,Owner,4 rooms,0.29667,196,9740,0.26658,0.33439
1244,1244,2009,2nd Quintile,Owner,5 rooms,0.21692,151,9740,0.18687,0.24685
1245,1245,2009,2nd Quintile,Owner,6 rooms,0.1204,87,9740,0.09884,0.14191
1246,1246,2009,2nd Quintile,Owner,7 rooms,0.04357,36,9740,0.03216,0.05651
1247,1247,2009,2nd Quintile,Tenant,1 room,0.04897,39,9740,0.04052,0.05847
1248,1248,2009,2nd Quintile,Tenant,2 rooms,0.31841,339,9740,0.2934,0.34135
1249,1249,2009,2nd Quintile,Tenant,3 rooms,0.44115,540,9740,0.41525,0.46911
1250,1250,2009,2nd Quintile,Tenant,4 rooms,0.15048,203,9740,0.13527,0.16778
1251,1251,2009,2nd Quintile,Tenant,5 rooms,0.04099,57,9740,0.03201,0.05049
1252,1252,2009,3rd Quintile,Owner,2 rooms,0.0623,43,9740,0.05117,0.07362
1253,1253,2009,3rd Quintile,Owner,3 rooms,0.21875,183,9740,0.19373,0.24135
1254,1254,2009,3rd Quintile,Owner,4 rooms,0.25438,242,9740,0.22834,0.28928
1255,1255,2009,3rd Quintile,Owner,5 rooms,0.2451,259,9740,0.22237,0.27204
1256,1256,2009,3rd Quintile,Owner,6 rooms,0.15165,161,9740,0.13217,0.17401
1257,1257,2009,3rd Quintile,Owner,7 rooms,0.06782,73,9740,0.05574,0.08147
1258,1258,2009,3rd Quintile,Tenant,2 rooms,0.29469,222,9740,0.26583,0.321
1259,1259,2009,3rd Quintile,Tenant,3 rooms,0.46837,435,9740,0.43242,0.50102
1260,1260,2009,3rd Quintile,Tenant,4 rooms,0.15457,166,9740,0.13394,0.17525
1261,1261,2009,3rd Quintile,Tenant,5 rooms,0.05489,52,9740,0.04195,0.07128
1262,1262,2009,3rd Quintile,Tenant,6 rooms,0.02748,32,9740,0.01924,0.03623
1263,1263,2009,4th Quintile,Owner,2 rooms,0.05567,48,9740,0.04399,0.06854
1264,1264,2009,4th Quintile,Owner,3 rooms,0.17141,188,9740,0.1556,0.19125
1265,1265,2009,4th Quintile,Owner,4 rooms,0.2766,330,9740,0.25383,0.30546
1266,1266,2009,4th Quintile,Owner,5 rooms,0.25749,321,9740,0.23079,0.28241
1267,1267,2009,4th Quintile,Owner,6 rooms,0.14014,195,9740,0.1256,0.15689
1268,1268,2009,4th Quintile,Owner,7 rooms,0.07081,106,9740,0.05512,0.08647
1269,1269,2009,4th Quintile,Owner,8 rooms,0.02788,34,9740,0.01819,0.03712
1270,1270,2009,4th Quintile,Tenant,2 rooms,0.33885,206,9740,0.30096,0.38218
1271,1271,2009,4th Quintile,Tenant,3 rooms,0.40653,316,9740,0.37492,0.44319
1272,1272,2009,4th Quintile,Tenant,4 rooms,0.1726,145,9740,0.14508,0.19946
1273,1273,2009,4th Quintile,Tenant,5 rooms,0.08202,54,9740,0.0664,0.09797
1274,1274,2009,5th Quintile,Owner,2 rooms,0.03281,41,9740,0.02597,0.04149
1275,1275,2009,5th Quintile,Owner,3 rooms,0.13056,177,9740,0.11484,0.15303
1276,1276,2009,5th Quintile,Owner,4 rooms,0.22926,404,9740,0.20724,0.25351
1277,1277,2009,5th Quintile,Owner,5 rooms,0.24936,451,9740,0.22523,0.27586
1278,1278,2009,5th Quintile,Owner,6 rooms,0.15366,316,9740,0.13804,0.17016
1279,1279,2009,5th Quintile,Owner,7 rooms,0.10345,204,9740,0.08738,0.12004
1280,1280,2009,5th Quintile,Owner,8 rooms,0.04944,108,9740,0.04037,0.06063
1281,1281,2009,5th Quintile,Owner,9 rooms,0.01628,48,9740,0.01131,0.02252
1282,1282,2009,5th Quintile,Owner,10 or more rooms,0.03518,50,9740,0.02626,0.04605
1283,1283,2009,5th Quintile,Tenant,2 rooms,0.24077,110,9740,0.20972,0.27337
1284,1284,2009,5th Quintile,Tenant,3 rooms,0.39647,240,9740,0.35573,0.44236
1285,1285,2009,5th Quintile,Tenant,4 rooms,0.23905,173,9740,0.2062,0.28061
1286,1286,2009,5th Quintile,Tenant,5 rooms,0.12371,86,9740,0.09649,0.15115
1287,1287,2010,1st Quintile,Owner,3 rooms,0.39223,108,13347,0.31957,0.47406
1288,1288,2010,1st Quintile,Owner,4 rooms,0.31026,119,13347,0.24905,0.38613
1289,1289,2010,1st Quintile,Owner,5 rooms,0.18688,93,13347,0.14796,0.24428
1290,1290,2010,1st Quintile,Owner,6 rooms,0.11063,60,13347,0.07925,0.15794
1291,1291,2010,1st Quintile,Tenant,1 room,0.10124,121,13347,0.08728,0.11569
1292,1292,2010,1st Quintile,Tenant,2 rooms,0.36586,602,13347,0.33877,0.38903
1293,1293,2010,1st Quintile,Tenant,3 rooms,0.36643,1211,13347,0.34246,0.393
1294,1294,2010,1st Quintile,Tenant,4 rooms,0.12176,570,13347,0.108,0.13594
1295,1295,2010,1st Quintile,Tenant,5 rooms,0.03599,123,13347,0.02592,0.04761
1296,1296,2010,1st Quintile,Tenant,6 rooms,0.00872,43,13347,0.00597,0.01194
1297,1297,2010,2nd Quintile,Owner,2 rooms,0.06042,36,13347,0.04671,0.07524
1298,1298,2010,2nd Quintile,Owner,3 rooms,0.24028,199,13347,0.20924,0.27811
1299,1299,2010,2nd Quintile,Owner,4 rooms,0.30783,294,13347,0.27121,0.34888
1300,1300,2010,2nd Quintile,Owner,5 rooms,0.2076,241,13347,0.17814,0.24249
1301,1301,2010,2nd Quintile,Owner,6 rooms,0.10369,160,13347,0.08488,0.12609
1302,1302,2010,2nd Quintile,Owner,7 rooms,0.05094,81,13347,0.03665,0.06562
1303,1303,2010,2nd Quintile,Owner,8 rooms,0.02923,43,13347,0.01651,0.04408
1304,1304,2010,2nd Quintile,Tenant,1 room,0.03516,38,13347,0.02516,0.04302
1305,1305,2010,2nd Quintile,Tenant,2 rooms,0.32249,351,13347,0.29245,0.3517
1306,1306,2010,2nd Quintile,Tenant,3 rooms,0.43771,825,13347,0.40685,0.47236
1307,1307,2010,2nd Quintile,Tenant,4 rooms,0.1393,406,13347,0.12328,0.15911
1308,1308,2010,2nd Quintile,Tenant,5 rooms,0.04598,115,13347,0.03463,0.05895
1309,1309,2010,2nd Quintile,Tenant,6 rooms,0.01936,48,13347,0.01078,0.02833
1310,1310,2010,3rd Quintile,Owner,2 rooms,0.06362,47,13347,0.04847,0.07904
1311,1311,2010,3rd Quintile,Owner,3 rooms,0.22378,225,13347,0.19616,0.24366
1312,1312,2010,3rd Quintile,Owner,4 rooms,0.27269,332,13347,0.24446,0.30251
1313,1313,2010,3rd Quintile,Owner,5 rooms,0.22921,342,13347,0.20401,0.25481
1314,1314,2010,3rd Quintile,Owner,6 rooms,0.12633,196,13347,0.10729,0.14771
1315,1315,2010,3rd Quintile,Owner,7 rooms,0.06214,108,13347,0.04936,0.0795
1316,1316,2010,3rd Quintile,Owner,8 rooms,0.02223,54,13347,0.01821,0.02668
1317,1317,2010,3rd Quintile,Tenant,2 rooms,0.29912,254,13347,0.27247,0.3253
1318,1318,2010,3rd Quintile,Tenant,3 rooms,0.4525,557,13347,0.41675,0.49071
1319,1319,2010,3rd Quintile,Tenant,4 rooms,0.15377,247,13347,0.13359,0.17772
1320,1320,2010,3rd Quintile,Tenant,5 rooms,0.06309,93,13347,0.04778,0.08013
1321,1321,2010,3rd Quintile,Tenant,6 rooms,0.03152,42,13347,0.02107,0.04536
1322,1322,2010,4th Quintile,Owner,2 rooms,0.04378,43,13347,0.03343,0.05466
1323,1323,2010,4th Quintile,Owner,3 rooms,0.18548,205,13347,0.16569,0.20977
1324,1324,2010,4th Quintile,Owner,4 rooms,0.25484,386,13347,0.22892,0.28766
1325,1325,2010,4th Quintile,Owner,5 rooms,0.25621,381,13347,0.22655,0.28144
1326,1326,2010,4th Quintile,Owner,6 rooms,0.15681,264,13347,0.13588,0.1828
1327,1327,2010,4th Quintile,Owner,7 rooms,0.06659,120,13347,0.05415,0.08196
1328,1328,2010,4th Quintile,Owner,8 rooms,0.03629,62,13347,0.02701,0.04822
1329,1329,2010,4th Quintile,Tenant,2 rooms,0.29478,177,13347,0.25208,0.33623
1330,1330,2010,4th Quintile,Tenant,3 rooms,0.42768,391,13347,0.38588,0.47863
1331,1331,2010,4th Quintile,Tenant,4 rooms,0.20978,209,13347,0.17762,0.239
1332,1332,2010,4th Quintile,Tenant,5 rooms,0.06775,91,13347,0.05321,0.08446
1333,1333,2010,5th Quintile,Owner,2 rooms,0.03462,35,13347,0.02663,0.04389
1334,1334,2010,5th Quintile,Owner,3 rooms,0.14507,192,13347,0.12568,0.16249
1335,1335,2010,5th Quintile,Owner,4 rooms,0.21574,400,13347,0.19385,0.23718
1336,1336,2010,5th Quintile,Owner,5 rooms,0.23988,484,13347,0.21784,0.2666
1337,1337,2010,5th Quintile,Owner,6 rooms,0.18789,402,13347,0.16621,0.21031
1338,1338,2010,5th Quintile,Owner,7 rooms,0.09387,216,13347,0.07851,0.11117
1339,1339,2010,5th Quintile,Owner,8 rooms,0.04311,102,13347,0.03329,0.05338
1340,1340,2010,5th Quintile,Owner,9 rooms,0.02156,58,13347,0.01616,0.02965
1341,1341,2010,5th Quintile,Owner,10 or more rooms,0.01826,45,13347,0.01225,0.02446
1342,1342,2010,5th Quintile,Tenant,2 rooms,0.23165,100,13347,0.19461,0.26626
1343,1343,2010,5th Quintile,Tenant,3 rooms,0.46198,306,13347,0.41668,0.50939
1344,1344,2010,5th Quintile,Tenant,4 rooms,0.21698,195,13347,0.18375,0.25524
1345,1345,2010,5th Quintile,Tenant,5 rooms,0.08939,99,13347,0.06867,0.10975
1346,1346,2011,1st Quintile,Owner,2 rooms,0.13617,36,16223,0.10677,0.16432
1347,1347,2011,1st Quintile,Owner,3 rooms,0.30099,115,16223,0.2494,0.35316
1348,1348,2011,1st Quintile,Owner,4 rooms,0.22766,135,16223,0.18942,0.26216
1349,1349,2011,1st Quintile,Owner,5 rooms,0.20222,122,16223,0.15824,0.24796
1350,1350,2011,1st Quintile,Owner,6 rooms,0.09299,81,16223,0.07387,0.11725
1351,1351,2011,1st Quintile,Owner,7 rooms,0.03997,37,16223,0.02912,0.04916
1352,1352,2011,1st Quintile,Tenant,1 room,0.10817,187,16223,0.09578,0.11938
1353,1353,2011,1st Quintile,Tenant,2 rooms,0.38347,748,16223,0.36267,0.4103
1354,1354,2011,1st Quintile,Tenant,3 rooms,0.36125,1342,16223,0.34413,0.38592
1355,1355,2011,1st Quintile,Tenant,4 rooms,0.10781,609,16223,0.09911,0.11911
1356,1356,2011,1st Quintile,Tenant,5 rooms,0.03158,148,16223,0.02466,0.03962
1357,1357,2011,1st Quintile,Tenant,6 rooms,0.00772,51,16223,0.00514,0.01162
1358,1358,2011,2nd Quintile,Owner,2 rooms,0.06574,47,16223,0.05388,0.07853
1359,1359,2011,2nd Quintile,Owner,3 rooms,0.26965,252,16223,0.23864,0.29456
1360,1360,2011,2nd Quintile,Owner,4 rooms,0.27661,355,16223,0.24291,0.3071
1361,1361,2011,2nd Quintile,Owner,5 rooms,0.21133,299,16223,0.184,0.23863
1362,1362,2011,2nd Quintile,Owner,6 rooms,0.09856,182,16223,0.08186,0.11693
1363,1363,2011,2nd Quintile,Owner,7 rooms,0.06006,100,16223,0.0485,0.0732
1364,1364,2011,2nd Quintile,Owner,8 rooms,0.01804,54,16223,0.01395,0.02298
1365,1365,2011,2nd Quintile,Tenant,1 room,0.05477,60,16223,0.04562,0.06516
1366,1366,2011,2nd Quintile,Tenant,2 rooms,0.31762,451,16223,0.29743,0.3413
1367,1367,2011,2nd Quintile,Tenant,3 rooms,0.4283,961,16223,0.39779,0.45736
1368,1368,2011,2nd Quintile,Tenant,4 rooms,0.12627,419,16223,0.11202,0.13911
1369,1369,2011,2nd Quintile,Tenant,5 rooms,0.05983,159,16223,0.04554,0.07352
1370,1370,2011,2nd Quintile,Tenant,6 rooms,0.01322,54,16223,0.00919,0.01785
1371,1371,2011,3rd Quintile,Owner,2 rooms,0.06831,55,16223,0.05766,0.0801
1372,1372,2011,3rd Quintile,Owner,3 rooms,0.19284,246,16223,0.17238,0.21639
1373,1373,2011,3rd Quintile,Owner,4 rooms,0.29054,424,16223,0.26422,0.31654
1374,1374,2011,3rd Quintile,Owner,5 rooms,0.23195,423,16223,0.20865,0.25625
1375,1375,2011,3rd Quintile,Owner,6 rooms,0.13867,266,16223,0.1212,0.15521
1376,1376,2011,3rd Quintile,Owner,7 rooms,0.0562,146,16223,0.04531,0.06643
1377,1377,2011,3rd Quintile,Owner,8 rooms,0.02148,60,16223,0.01529,0.02851
1378,1378,2011,3rd Quintile,Tenant,2 rooms,0.31066,326,16223,0.28557,0.33755
1379,1379,2011,3rd Quintile,Tenant,3 rooms,0.44393,684,16223,0.41113,0.47736
1380,1380,2011,3rd Quintile,Tenant,4 rooms,0.15721,301,16223,0.13825,0.18377
1381,1381,2011,3rd Quintile,Tenant,5 rooms,0.06262,117,16223,0.05046,0.0779
1382,1382,2011,3rd Quintile,Tenant,6 rooms,0.02558,63,16223,0.01874,0.03335
1383,1383,2011,4th Quintile,Owner,2 rooms,0.03858,48,16223,0.03175,0.04744
1384,1384,2011,4th Quintile,Owner,3 rooms,0.1891,232,16223,0.16989,0.20893
1385,1385,2011,4th Quintile,Owner,4 rooms,0.25415,442,16223,0.23246,0.27848
1386,1386,2011,4th Quintile,Owner,5 rooms,0.23604,443,16223,0.21258,0.25898
1387,1387,2011,4th Quintile,Owner,6 rooms,0.16452,373,16223,0.14649,0.18609
1388,1388,2011,4th Quintile,Owner,7 rooms,0.07603,173,16223,0.06377,0.08968
1389,1389,2011,4th Quintile,Owner,8 rooms,0.02904,82,16223,0.02275,0.03602
1390,1390,2011,4th Quintile,Owner,9 rooms,0.01254,35,16223,0.00833,0.01961
1391,1391,2011,4th Quintile,Tenant,2 rooms,0.27639,215,16223,0.24936,0.30669
1392,1392,2011,4th Quintile,Tenant,3 rooms,0.44266,503,16223,0.40453,0.47896
1393,1393,2011,4th Quintile,Tenant,4 rooms,0.16874,223,16223,0.14381,0.19938
1394,1394,2011,4th Quintile,Tenant,5 rooms,0.08444,127,16223,0.06847,0.10197
1395,1395,2011,4th Quintile,Tenant,6 rooms,0.02777,42,16223,0.01867,0.03957
1396,1396,2011,5th Quintile,Owner,2 rooms,0.03905,53,16223,0.03234,0.04705
1397,1397,2011,5th Quintile,Owner,3 rooms,0.15277,257,16223,0.13694,0.1705
1398,1398,2011,5th Quintile,Owner,4 rooms,0.21617,463,16223,0.19616,0.23364
1399,1399,2011,5th Quintile,Owner,5 rooms,0.23782,569,16223,0.2192,0.2579
1400,1400,2011,5th Quintile,Owner,6 rooms,0.17516,458,16223,0.15808,0.19143
1401,1401,2011,5th Quintile,Owner,7 rooms,0.07958,233,16223,0.06904,0.09337
1402,1402,2011,5th Quintile,Owner,8 rooms,0.06261,151,16223,0.05385,0.07412
1403,1403,2011,5th Quintile,Owner,9 rooms,0.0205,68,16223,0.01556,0.02708
1404,1404,2011,5th Quintile,Owner,10 or more rooms,0.01633,55,16223,0.01165,0.02199
1405,1405,2011,5th Quintile,Tenant,2 rooms,0.24272,130,16223,0.21264,0.27139
1406,1406,2011,5th Quintile,Tenant,3 rooms,0.39501,321,16223,0.36317,0.43047
1407,1407,2011,5th Quintile,Tenant,4 rooms,0.20322,230,16223,0.17705,0.22778
1408,1408,2011,5th Quintile,Tenant,5 rooms,0.10128,102,16223,0.0799,0.12223
1409,1409,2011,5th Quintile,Tenant,6 rooms,0.02815,47,16223,0.02104,0.03587
1410,1410,2011,5th Quintile,Tenant,7 rooms,0.02962,33,16223,0.01834,0.04452
1411,1411,2012,1st Quintile,Owner,2 rooms,0.12782,34,15945,0.09727,0.15616
1412,1412,2012,1st Quintile,Owner,3 rooms,0.30022,116,15945,0.24804,0.35936
1413,1413,2012,1st Quintile,Owner,4 rooms,0.23169,139,15945,0.19579,0.2773
1414,1414,2012,1st Quintile,Owner,5 rooms,0.22056,119,15945,0.17901,0.26789
1415,1415,2012,1st Quintile,Owner,6 rooms,0.07459,67,15945,0.05517,0.09817
1416,1416,2012,1st Quintile,Owner,7 rooms,0.04513,42,15945,0.03261,0.06196
1417,1417,2012,1st Quintile,Tenant,1 room,0.11482,218,15945,0.10537,0.12782
1418,1418,2012,1st Quintile,Tenant,2 rooms,0.39485,752,15945,0.37503,0.41509
1419,1419,2012,1st Quintile,Tenant,3 rooms,0.35129,1288,15945,0.33099,0.37002
1420,1420,2012,1st Quintile,Tenant,4 rooms,0.10448,585,15945,0.09511,0.1152
1421,1421,2012,1st Quintile,Tenant,5 rooms,0.02706,137,15945,0.02157,0.03435
1422,1422,2012,1st Quintile,Tenant,6 rooms,0.0075,58,15945,0.00548,0.01024
1423,1423,2012,2nd Quintile,Owner,2 rooms,0.07688,55,15945,0.0645,0.08895
1424,1424,2012,2nd Quintile,Owner,3 rooms,0.24404,214,15945,0.21859,0.26901
1425,1425,2012,2nd Quintile,Owner,4 rooms,0.28476,311,15945,0.25429,0.31508
1426,1426,2012,2nd Quintile,Owner,5 rooms,0.18711,250,15945,0.16249,0.21174
1427,1427,2012,2nd Quintile,Owner,6 rooms,0.11965,183,15945,0.1013,0.14434
1428,1428,2012,2nd Quintile,Owner,7 rooms,0.06705,98,15945,0.04964,0.08521
1429,1429,2012,2nd Quintile,Owner,8 rooms,0.0205,49,15945,0.01496,0.02687
1430,1430,2012,2nd Quintile,Tenant,1 room,0.05529,67,15945,0.04562,0.0644
1431,1431,2012,2nd Quintile,Tenant,2 rooms,0.29616,416,15945,0.27324,0.32156
1432,1432,2012,2nd Quintile,Tenant,3 rooms,0.44259,925,15945,0.41662,0.471
1433,1433,2012,2nd Quintile,Tenant,4 rooms,0.14107,426,15945,0.12509,0.15441
1434,1434,2012,2nd Quintile,Tenant,5 rooms,0.04989,148,15945,0.03817,0.06374
1435,1435,2012,2nd Quintile,Tenant,6 rooms,0.015,56,15945,0.00991,0.02152
1436,1436,2012,3rd Quintile,Owner,2 rooms,0.07244,66,15945,0.06107,0.08775
1437,1437,2012,3rd Quintile,Owner,3 rooms,0.20728,262,15945,0.1868,0.22867
1438,1438,2012,3rd Quintile,Owner,4 rooms,0.2799,416,15945,0.25189,0.30029
1439,1439,2012,3rd Quintile,Owner,5 rooms,0.21577,397,15945,0.19795,0.23561
1440,1440,2012,3rd Quintile,Owner,6 rooms,0.14181,285,15945,0.12471,0.15664
1441,1441,2012,3rd Quintile,Owner,7 rooms,0.0571,133,15945,0.04831,0.07039
1442,1442,2012,3rd Quintile,Owner,8 rooms,0.02569,69,15945,0.02021,0.03151
1443,1443,2012,3rd Quintile,Tenant,1 room,0.03995,36,15945,0.03158,0.05039
1444,1444,2012,3rd Quintile,Tenant,2 rooms,0.29023,319,15945,0.26104,0.31137
1445,1445,2012,3rd Quintile,Tenant,3 rooms,0.42309,685,15945,0.39261,0.44816
1446,1446,2012,3rd Quintile,Tenant,4 rooms,0.16045,319,15945,0.14041,0.18263
1447,1447,2012,3rd Quintile,Tenant,5 rooms,0.05741,118,15945,0.04418,0.07062
1448,1448,2012,3rd Quintile,Tenant,6 rooms,0.02888,57,15945,0.01929,0.0398
1449,1449,2012,4th Quintile,Owner,2 rooms,0.04093,50,15945,0.0333,0.04942
1450,1450,2012,4th Quintile,Owner,3 rooms,0.19409,259,15945,0.17262,0.2172
1451,1451,2012,4th Quintile,Owner,4 rooms,0.26575,450,15945,0.24051,0.28934
1452,1452,2012,4th Quintile,Owner,5 rooms,0.2308,472,15945,0.21436,0.25069
1453,1453,2012,4th Quintile,Owner,6 rooms,0.15305,343,15945,0.13439,0.17079
1454,1454,2012,4th Quintile,Owner,7 rooms,0.0687,166,15945,0.05732,0.07982
1455,1455,2012,4th Quintile,Owner,8 rooms,0.02978,74,15945,0.02295,0.03661
1456,1456,2012,4th Quintile,Owner,9 rooms,0.0169,40,15945,0.00992,0.02523
1457,1457,2012,4th Quintile,Tenant,2 rooms,0.25868,213,15945,0.23203,0.28711
1458,1458,2012,4th Quintile,Tenant,3 rooms,0.44875,479,15945,0.41088,0.48723
1459,1459,2012,4th Quintile,Tenant,4 rooms,0.20308,242,15945,0.17908,0.22939
1460,1460,2012,4th Quintile,Tenant,5 rooms,0.07437,106,15945,0.06283,0.08698
1461,1461,2012,4th Quintile,Tenant,6 rooms,0.01511,37,15945,0.0118,0.01827
1462,1462,2012,5th Quintile,Owner,2 rooms,0.03727,49,15945,0.03002,0.04477
1463,1463,2012,5th Quintile,Owner,3 rooms,0.14891,236,15945,0.13394,0.16384
1464,1464,2012,5th Quintile,Owner,4 rooms,0.20066,439,15945,0.18269,0.22087
1465,1465,2012,5th Quintile,Owner,5 rooms,0.26226,605,15945,0.24164,0.28012
1466,1466,2012,5th Quintile,Owner,6 rooms,0.1644,441,15945,0.14882,0.18172
1467,1467,2012,5th Quintile,Owner,7 rooms,0.09183,249,15945,0.08032,0.10255
1468,1468,2012,5th Quintile,Owner,8 rooms,0.05563,143,15945,0.04459,0.06648
1469,1469,2012,5th Quintile,Owner,9 rooms,0.01814,67,15945,0.01484,0.02238
1470,1470,2012,5th Quintile,Owner,10 or more rooms,0.0209,56,15945,0.0155,0.0281
1471,1471,2012,5th Quintile,Tenant,2 rooms,0.22517,126,15945,0.18595,0.25989
1472,1472,2012,5th Quintile,Tenant,3 rooms,0.40353,315,15945,0.36281,0.4394
1473,1473,2012,5th Quintile,Tenant,4 rooms,0.22386,224,15945,0.19635,0.25626
1474,1474,2012,5th Quintile,Tenant,5 rooms,0.10576,100,15945,0.08686,0.13544
1475,1475,2012,5th Quintile,Tenant,6 rooms,0.04168,49,15945,0.03109,0.05608
1476,1476,2013,1st Quintile,Owner,2 rooms,0.13468,41,17454,0.10717,0.16073
1477,1477,2013,1st Quintile,Owner,3 rooms,0.29337,120,17454,0.23479,0.34336
1478,1478,2013,1st Quintile,Owner,4 rooms,0.2762,145,17454,0.22594,0.34863
1479,1479,2013,1st Quintile,Owner,5 rooms,0.17618,110,17454,0.13711,0.2116
1480,1480,2013,1st Quintile,Owner,6 rooms,0.07284,83,17454,0.05439,0.09817
1481,1481,2013,1st Quintile,Owner,7 rooms,0.04674,42,17454,0.03334,0.06496
1482,1482,2013,1st Quintile,Tenant,1 room,0.10835,240,17454,0.09434,0.12107
1483,1483,2013,1st Quintile,Tenant,2 rooms,0.38567,867,17454,0.36282,0.4135
1484,1484,2013,1st Quintile,Tenant,3 rooms,0.36435,1535,17454,0.34185,0.38897
1485,1485,2013,1st Quintile,Tenant,4 rooms,0.10421,695,17454,0.09538,0.11515
1486,1486,2013,1st Quintile,Tenant,5 rooms,0.02559,172,17454,0.021,0.03193
1487,1487,2013,1st Quintile,Tenant,6 rooms,0.01183,70,17454,0.00797,0.01689
1488,1488,2013,2nd Quintile,Owner,2 rooms,0.07547,53,17454,0.06218,0.09172
1489,1489,2013,2nd Quintile,Owner,3 rooms,0.27119,235,17454,0.23803,0.30202
1490,1490,2013,2nd Quintile,Owner,4 rooms,0.25897,308,17454,0.22823,0.29469
1491,1491,2013,2nd Quintile,Owner,5 rooms,0.20354,295,17454,0.17788,0.2332
1492,1492,2013,2nd Quintile,Owner,6 rooms,0.09759,170,17454,0.0824,0.1145
1493,1493,2013,2nd Quintile,Owner,7 rooms,0.07472,107,17454,0.05723,0.09482
1494,1494,2013,2nd Quintile,Owner,8 rooms,0.01852,39,17454,0.01267,0.02708
1495,1495,2013,2nd Quintile,Tenant,1 room,0.07005,111,17454,0.05948,0.08135
1496,1496,2013,2nd Quintile,Tenant,2 rooms,0.32238,553,17454,0.30248,0.34703
1497,1497,2013,2nd Quintile,Tenant,3 rooms,0.40841,1132,17454,0.37695,0.43274
1498,1498,2013,2nd Quintile,Tenant,4 rooms,0.14215,577,17454,0.12919,0.15633
1499,1499,2013,2nd Quintile,Tenant,5 rooms,0.04078,173,17454,0.03223,0.05069
1500,1500,2013,2nd Quintile,Tenant,6 rooms,0.01623,44,17454,0.0094,0.02509
1501,1501,2013,3rd Quintile,Owner,2 rooms,0.05615,56,17454,0.04564,0.06931
1502,1502,2013,3rd Quintile,Owner,3 rooms,0.21492,285,17454,0.18631,0.24346
1503,1503,2013,3rd Quintile,Owner,4 rooms,0.2681,431,17454,0.24708,0.29205
1504,1504,2013,3rd Quintile,Owner,5 rooms,0.22234,413,17454,0.20085,0.24631
1505,1505,2013,3rd Quintile,Owner,6 rooms,0.1622,299,17454,0.13729,0.1843
1506,1506,2013,3rd Quintile,Owner,7 rooms,0.05029,119,17454,0.04104,0.05908
1507,1507,2013,3rd Quintile,Owner,8 rooms,0.026,67,17454,0.01951,0.03209
1508,1508,2013,3rd Quintile,Tenant,1 room,0.0393,33,17454,0.03019,0.04933
1509,1509,2013,3rd Quintile,Tenant,2 rooms,0.27517,349,17454,0.2484,0.3031
1510,1510,2013,3rd Quintile,Tenant,3 rooms,0.42776,748,17454,0.39475,0.45942
1511,1511,2013,3rd Quintile,Tenant,4 rooms,0.1725,338,17454,0.15075,0.19585
1512,1512,2013,3rd Quintile,Tenant,5 rooms,0.07043,138,17454,0.05759,0.08412
1513,1513,2013,3rd Quintile,Tenant,6 rooms,0.01483,51,17454,0.01058,0.02005
1514,1514,2013,4th Quintile,Owner,2 rooms,0.05562,60,17454,0.04641,0.06562
1515,1515,2013,4th Quintile,Owner,3 rooms,0.17744,225,17454,0.15551,0.19991
1516,1516,2013,4th Quintile,Owner,4 rooms,0.25291,432,17454,0.23003,0.27484
1517,1517,2013,4th Quintile,Owner,5 rooms,0.24996,478,17454,0.22929,0.27315
1518,1518,2013,4th Quintile,Owner,6 rooms,0.14735,333,17454,0.13025,0.16519
1519,1519,2013,4th Quintile,Owner,7 rooms,0.08269,174,17454,0.07034,0.09925
1520,1520,2013,4th Quintile,Owner,8 rooms,0.03403,81,17454,0.0266,0.04008
1521,1521,2013,4th Quintile,Tenant,2 rooms,0.27661,257,17454,0.24825,0.30714
1522,1522,2013,4th Quintile,Tenant,3 rooms,0.42503,523,17454,0.38776,0.47022
1523,1523,2013,4th Quintile,Tenant,4 rooms,0.18524,284,17454,0.16058,0.20624
1524,1524,2013,4th Quintile,Tenant,5 rooms,0.09484,137,17454,0.07937,0.11203
1525,1525,2013,4th Quintile,Tenant,6 rooms,0.01829,37,17454,0.01312,0.02447
1526,1526,2013,5th Quintile,Owner,2 rooms,0.03245,48,17454,0.02664,0.03883
1527,1527,2013,5th Quintile,Owner,3 rooms,0.15739,257,17454,0.1418,0.17501
1528,1528,2013,5th Quintile,Owner,4 rooms,0.20499,464,17454,0.18991,0.22303
1529,1529,2013,5th Quintile,Owner,5 rooms,0.25543,575,17454,0.23238,0.27429
1530,1530,2013,5th Quintile,Owner,6 rooms,0.169,469,17454,0.1539,0.18504
