year,bula_h,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Hesse,Owner,4 rooms,0.24345,122,520,0.20652,0.28037
2012,Hesse,Owner,5 rooms,0.20131,126,520,0.16682,0.23581
2012,Hesse,Owner,6 rooms,0.16782,104,520,0.13567,0.19997
2012,Hesse,Owner,7 rooms,0.05865,52,520,0.03843,0.07886
2012,Hesse,Owner,8 rooms,0.04983,38,520,0.03111,0.06855
2012,Hesse,Tenant,2 rooms,0.28774,112,526,0.24902,0.32647
2012,Hesse,Tenant,3 rooms,0.40759,247,526,0.36556,0.44963
2012,Hesse,Tenant,4 rooms,0.13936,120,526,0.10974,0.16899
2012,Hesse,Tenant,5 rooms,0.07356,47,526,0.05123,0.09589
2012,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.12722,49,445,0.09622,0.15821
2012,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.17566,93,445,0.14027,0.21106
2012,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.23222,121,445,0.19294,0.27150
2012,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.24085,125,445,0.20108,0.28063
2012,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.10874,57,445,0.07978,0.13769
2012,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.32048,101,344,0.27109,0.36986
2012,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.31726,156,344,0.26800,0.36651
2012,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.18943,87,344,0.14796,0.23090
2012,Baden-Wuerttemberg,Owner,2 rooms,0.04508,33,1012,0.03229,0.05787
2012,Baden-Wuerttemberg,Owner,3 rooms,0.18509,124,1012,0.16115,0.20903
2012,Baden-Wuerttemberg,Owner,4 rooms,0.23549,213,1012,0.20933,0.26164
2012,Baden-Wuerttemberg,Owner,5 rooms,0.23972,265,1012,0.21340,0.26604
2012,Baden-Wuerttemberg,Owner,6 rooms,0.14614,203,1012,0.12437,0.16792
2012,Baden-Wuerttemberg,Owner,7 rooms,0.08344,114,1012,0.06640,0.10049
2012,Baden-Wuerttemberg,Owner,8 rooms,0.03763,60,1012,0.02590,0.04936
2012,Baden-Wuerttemberg,Tenant,1 room,0.07337,38,825,0.05557,0.09117
2012,Baden-Wuerttemberg,Tenant,2 rooms,0.27080,156,825,0.24046,0.30114
2012,Baden-Wuerttemberg,Tenant,3 rooms,0.38903,331,825,0.35574,0.42232
2012,Baden-Wuerttemberg,Tenant,4 rooms,0.17275,199,825,0.14694,0.19856
2012,Baden-Wuerttemberg,Tenant,5 rooms,0.06124,69,825,0.04486,0.07761
2012,Baden-Wuerttemberg,Tenant,6 rooms,0.02211,32,825,0.01207,0.03216
2012,Bavaria,Owner,2 rooms,0.08015,60,1324,0.06552,0.09478
2012,Bavaria,Owner,3 rooms,0.20798,197,1324,0.18611,0.22985
2012,Bavaria,Owner,4 rooms,0.20909,253,1324,0.18717,0.23100
2012,Bavaria,Owner,5 rooms,0.21137,307,1324,0.18937,0.23337
2012,Bavaria,Owner,6 rooms,0.12442,235,1324,0.10664,0.14221
2012,Bavaria,Owner,7 rooms,0.08720,137,1324,0.07199,0.10240
2012,Bavaria,Owner,8 rooms,0.03538,65,1324,0.02543,0.04534
2012,Bavaria,Owner,9 rooms,0.01744,33,1324,0.01039,0.02450
2012,Bavaria,Owner,10 or more rooms,0.01691,37,1324,0.00996,0.02385
2012,Bavaria,Tenant,1 room,0.06387,45,1178,0.04990,0.07784
2012,Bavaria,Tenant,2 rooms,0.31244,253,1178,0.28596,0.33892
2012,Bavaria,Tenant,3 rooms,0.37157,477,1178,0.34396,0.39917
2012,Bavaria,Tenant,4 rooms,0.16641,250,1178,0.14514,0.18769
2012,Bavaria,Tenant,5 rooms,0.05388,103,1178,0.04098,0.06678
2012,Bavaria,Tenant,6 rooms,0.01902,50,1178,0.01121,0.02682
2012,Berlin,Owner,4 rooms,0.31129,44,77,0.20719,0.41539
2012,Berlin,Owner,5 rooms,0.17578,33,77,0.09021,0.26136
2012,Berlin,Tenant,1 room,0.10664,38,534,0.08044,0.13284
2012,Berlin,Tenant,2 rooms,0.39329,172,534,0.35182,0.43476
2012,Berlin,Tenant,3 rooms,0.35351,225,534,0.31292,0.39409
2012,Berlin,Tenant,4 rooms,0.11063,99,534,0.08400,0.13726
2012,Brandenburg,Owner,3 rooms,0.28084,69,253,0.22536,0.33633
2012,Brandenburg,Owner,4 rooms,0.29730,80,253,0.24087,0.35374
2012,Brandenburg,Owner,5 rooms,0.19028,67,253,0.14182,0.23874
2012,Brandenburg,Owner,6 rooms,0.11621,37,253,0.07664,0.15577
2012,Brandenburg,Tenant,2 rooms,0.38363,94,337,0.33164,0.43563
2012,Brandenburg,Tenant,3 rooms,0.40589,171,337,0.35339,0.45840
2012,Brandenburg,Tenant,4 rooms,0.11853,72,337,0.08397,0.15309
2012,Mecklenburg-Western Pomerania,Owner,4 rooms,0.30596,34,73,0.19952,0.41240
2012,Mecklenburg-Western Pomerania,Owner,5 rooms,0.24219,39,73,0.14323,0.34115
2012,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.39123,68,248,0.33037,0.45209
2012,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.36522,117,248,0.30517,0.42527
2012,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.16054,63,248,0.11476,0.20632
2012,Saxony,Owner,3 rooms,0.23413,77,326,0.18809,0.28017
2012,Saxony,Owner,4 rooms,0.31377,104,326,0.26332,0.36422
2012,Saxony,Owner,5 rooms,0.21112,85,326,0.16675,0.25549
2012,Saxony,Owner,6 rooms,0.11395,60,326,0.07941,0.14850
2012,Saxony,Tenant,1 room,0.06654,33,687,0.04789,0.08519
2012,Saxony,Tenant,2 rooms,0.30628,148,687,0.27179,0.34078
2012,Saxony,Tenant,3 rooms,0.47413,338,687,0.43677,0.51150
2012,Saxony,Tenant,4 rooms,0.10346,132,687,0.08067,0.12625
2012,Saxony,Tenant,5 rooms,0.03034,36,687,0.01750,0.04317
2012,Saxony-Anhalt,Owner,3 rooms,0.21293,48,227,0.15956,0.26630
2012,Saxony-Anhalt,Owner,4 rooms,0.41280,90,227,0.34861,0.47699
2012,Saxony-Anhalt,Owner,5 rooms,0.18983,58,227,0.13870,0.24096
2012,Saxony-Anhalt,Owner,6 rooms,0.06709,31,227,0.03447,0.09971
2012,Saxony-Anhalt,Tenant,2 rooms,0.34126,87,331,0.29010,0.39241
2012,Saxony-Anhalt,Tenant,3 rooms,0.42904,169,331,0.37564,0.48244
2012,Saxony-Anhalt,Tenant,4 rooms,0.11484,75,331,0.08044,0.14924
2012,Thuringa,Owner,3 rooms,0.18336,48,240,0.13430,0.23242
2012,Thuringa,Owner,4 rooms,0.32947,89,240,0.26988,0.38906
2012,Thuringa,Owner,5 rooms,0.19720,66,240,0.14676,0.24765
2012,Thuringa,Owner,6 rooms,0.11866,37,240,0.07766,0.15966
2012,Thuringa,Tenant,1 room,0.11690,36,339,0.08264,0.15115
2012,Thuringa,Tenant,2 rooms,0.31945,76,339,0.26974,0.36915
2012,Thuringa,Tenant,3 rooms,0.38526,157,339,0.33338,0.43715
2012,Thuringa,Tenant,4 rooms,0.13016,70,339,0.09428,0.16603
2013,Schleswig-Holstein,Owner,3 rooms,0.16410,42,241,0.11724,0.21096
2013,Schleswig-Holstein,Owner,4 rooms,0.24626,74,241,0.19175,0.30076
2013,Schleswig-Holstein,Owner,5 rooms,0.30746,82,241,0.24908,0.36584
2013,Schleswig-Holstein,Owner,6 rooms,0.16773,43,241,0.12046,0.21500
2013,Schleswig-Holstein,Tenant,2 rooms,0.32416,89,310,0.27197,0.37635
2013,Schleswig-Holstein,Tenant,3 rooms,0.36466,145,310,0.31100,0.41833
2013,Schleswig-Holstein,Tenant,4 rooms,0.13994,76,310,0.10125,0.17862
2013,Hamburg,Tenant,2 rooms,0.26627,55,240,0.21023,0.32231
2013,Hamburg,Tenant,3 rooms,0.47331,129,240,0.41001,0.53661
2013,Hamburg,Tenant,4 rooms,0.17360,56,240,0.12558,0.22162
2013,Lower Saxony,Owner,3 rooms,0.16675,80,761,0.14025,0.19325
2013,Lower Saxony,Owner,4 rooms,0.21837,177,761,0.18900,0.24774
2013,Lower Saxony,Owner,5 rooms,0.22638,192,761,0.19662,0.25613
2013,Lower Saxony,Owner,6 rooms,0.18335,169,761,0.15584,0.21086
2013,Lower Saxony,Owner,7 rooms,0.07608,92,761,0.05723,0.09493
2013,Lower Saxony,Owner,8 rooms,0.04166,51,761,0.02746,0.05587
2013,Lower Saxony,Tenant,2 rooms,0.24226,132,720,0.21094,0.27358
2013,Lower Saxony,Tenant,3 rooms,0.38388,298,720,0.34834,0.41943
2013,Lower Saxony,Tenant,4 rooms,0.18263,197,720,0.15439,0.21088
2013,Lower Saxony,Tenant,5 rooms,0.09730,93,720,0.07563,0.11896
2013,Bremen,Tenant,3 rooms,0.55069,51,51,0.41281,0.68856
2013,North Rhine-Westphalia,Owner,2 rooms,0.05274,48,1453,0.04124,0.06423
2013,North Rhine-Westphalia,Owner,3 rooms,0.21725,225,1453,0.19604,0.23846
2013,North Rhine-Westphalia,Owner,4 rooms,0.22949,344,1453,0.20786,0.25112
2013,North Rhine-Westphalia,Owner,5 rooms,0.24697,385,1453,0.22479,0.26915
2013,North Rhine-Westphalia,Owner,6 rooms,0.13031,255,1453,0.11299,0.14763
2013,North Rhine-Westphalia,Owner,7 rooms,0.06977,140,1453,0.05666,0.08287
2013,North Rhine-Westphalia,Owner,8 rooms,0.03104,56,1453,0.02212,0.03996
2013,North Rhine-Westphalia,Tenant,1 room,0.04441,70,2121,0.03564,0.05318
2013,North Rhine-Westphalia,Tenant,2 rooms,0.30550,416,2121,0.28589,0.32510
2013,North Rhine-Westphalia,Tenant,3 rooms,0.40598,976,2121,0.38508,0.42689
2013,North Rhine-Westphalia,Tenant,4 rooms,0.14986,430,2121,0.13466,0.16505
2013,North Rhine-Westphalia,Tenant,5 rooms,0.06613,170,2121,0.05555,0.07670
2013,North Rhine-Westphalia,Tenant,6 rooms,0.01407,59,2121,0.00906,0.01908
2013,Hesse,Owner,3 rooms,0.21081,86,535,0.17622,0.24541
2013,Hesse,Owner,4 rooms,0.24606,122,535,0.20953,0.28260
2013,Hesse,Owner,5 rooms,0.20303,127,535,0.16891,0.23715
2013,Hesse,Owner,6 rooms,0.16897,112,535,0.13719,0.20076
2013,Hesse,Owner,7 rooms,0.05274,50,535,0.03378,0.07170
2013,Hesse,Owner,8 rooms,0.05095,38,535,0.03230,0.06960
2013,Hesse,Tenant,2 rooms,0.31255,165,681,0.27771,0.34739
2013,Hesse,Tenant,3 rooms,0.38960,302,681,0.35295,0.42626
2013,Hesse,Tenant,4 rooms,0.14638,159,681,0.11981,0.17295
2013,Hesse,Tenant,5 rooms,0.07094,55,681,0.05165,0.09024
2013,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.12568,55,512,0.09694,0.15442
2013,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.17205,98,512,0.13932,0.20477
2013,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.26563,135,512,0.22734,0.30393
2013,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.24749,140,512,0.21008,0.28491
2013,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.08788,53,512,0.06333,0.11243
2013,"Rhineland-Palatinate, Saarland",Owner,8 rooms,0.04434,31,512,0.02649,0.06219
2013,"Rhineland-Palatinate, Saarland",Tenant,1 room,0.09914,31,460,0.07180,0.12648
2013,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.29559,105,460,0.25384,0.33733
2013,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.38425,193,460,0.33975,0.42875
2013,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.12989,98,460,0.09914,0.16065
2013,"Rhineland-Palatinate, Saarland",Tenant,5 rooms,0.04547,33,460,0.02641,0.06453
2013,Baden-Wuerttemberg,Owner,2 rooms,0.04864,33,1048,0.03561,0.06167
2013,Baden-Wuerttemberg,Owner,3 rooms,0.18387,133,1048,0.16040,0.20733
2013,Baden-Wuerttemberg,Owner,4 rooms,0.23678,234,1048,0.21103,0.26253
2013,Baden-Wuerttemberg,Owner,5 rooms,0.23888,278,1048,0.21305,0.26470
2013,Baden-Wuerttemberg,Owner,6 rooms,0.13747,196,1048,0.11661,0.15833
2013,Baden-Wuerttemberg,Owner,7 rooms,0.08387,112,1048,0.06708,0.10067
2013,Baden-Wuerttemberg,Owner,8 rooms,0.03922,62,1048,0.02747,0.05098
2013,Baden-Wuerttemberg,Tenant,1 room,0.07081,41,1022,0.05508,0.08655
2013,Baden-Wuerttemberg,Tenant,2 rooms,0.28596,205,1022,0.25825,0.31368
2013,Baden-Wuerttemberg,Tenant,3 rooms,0.36743,418,1022,0.33786,0.39700
2013,Baden-Wuerttemberg,Tenant,4 rooms,0.16956,240,1022,0.14654,0.19258
2013,Baden-Wuerttemberg,Tenant,5 rooms,0.07124,84,1022,0.05546,0.08702
2013,Baden-Wuerttemberg,Tenant,6 rooms,0.02752,34,1022,0.01749,0.03756
2013,Bavaria,Owner,2 rooms,0.07897,61,1314,0.06438,0.09356
2013,Bavaria,Owner,3 rooms,0.20381,205,1314,0.18202,0.22559
2013,Bavaria,Owner,4 rooms,0.20575,269,1314,0.18388,0.22761
2013,Bavaria,Owner,5 rooms,0.21799,309,1314,0.19566,0.24033
2013,Bavaria,Owner,6 rooms,0.12059,239,1314,0.10298,0.13821
2013,Bavaria,Owner,7 rooms,0.09359,131,1314,0.07784,0.10935
2013,Bavaria,Owner,8 rooms,0.03033,60,1314,0.02105,0.03960
2013,Bavaria,Owner,9 rooms,0.02368,40,1314,0.01545,0.03190
2013,Bavaria,Tenant,1 room,0.06154,57,1466,0.04923,0.07385
2013,Bavaria,Tenant,2 rooms,0.29466,313,1466,0.27132,0.31801
2013,Bavaria,Tenant,3 rooms,0.37703,592,1466,0.35221,0.40184
2013,Bavaria,Tenant,4 rooms,0.17574,331,1466,0.15625,0.19523
2013,Bavaria,Tenant,5 rooms,0.05419,123,1466,0.04260,0.06579
2013,Bavaria,Tenant,6 rooms,0.02276,50,1466,0.01513,0.03040
2013,Berlin,Owner,4 rooms,0.31489,42,42,0.17272,0.45707
2013,Berlin,Tenant,1 room,0.10823,49,605,0.08345,0.13300
2013,Berlin,Tenant,2 rooms,0.41503,193,605,0.37574,0.45433
2013,Berlin,Tenant,3 rooms,0.34050,257,605,0.30271,0.37829
2013,Berlin,Tenant,4 rooms,0.10251,106,605,0.07832,0.12669
2013,Brandenburg,Owner,3 rooms,0.26394,66,237,0.20770,0.32017
2013,Brandenburg,Owner,4 rooms,0.30002,75,237,0.24155,0.35849
2013,Brandenburg,Owner,5 rooms,0.16992,63,237,0.12200,0.21783
2013,Brandenburg,Owner,6 rooms,0.14367,33,237,0.09892,0.18842
2013,Brandenburg,Tenant,2 rooms,0.40553,93,356,0.35446,0.45661
2013,Brandenburg,Tenant,3 rooms,0.38822,169,356,0.33752,0.43891
2013,Brandenburg,Tenant,4 rooms,0.12553,94,356,0.09106,0.15999
2013,Mecklenburg-Western Pomerania,Owner,5 rooms,0.24859,34,34,0.10113,0.39605
2013,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.36655,65,238,0.30520,0.42790
2013,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.40656,123,238,0.34403,0.46910
2013,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.13270,50,238,0.08951,0.17589
2013,Saxony,Owner,3 rooms,0.23698,71,313,0.18979,0.28416
2013,Saxony,Owner,4 rooms,0.32765,101,313,0.27557,0.37973
2013,Saxony,Owner,5 rooms,0.18631,86,313,0.14310,0.22951
2013,Saxony,Owner,6 rooms,0.08954,55,313,0.05786,0.12122
2013,Saxony,Tenant,1 room,0.08654,35,673,0.06528,0.10780
2013,Saxony,Tenant,2 rooms,0.30586,149,673,0.27102,0.34069
2013,Saxony,Tenant,3 rooms,0.45750,323,673,0.41983,0.49517
2013,Saxony,Tenant,4 rooms,0.10636,131,673,0.08305,0.12967
2013,Saxony,Tenant,5 rooms,0.02852,35,673,0.01593,0.04110
2013,Saxony-Anhalt,Owner,3 rooms,0.27286,55,226,0.21465,0.33106
2013,Saxony-Anhalt,Owner,4 rooms,0.40072,85,226,0.33669,0.46476
2013,Saxony-Anhalt,Owner,5 rooms,0.14758,53,226,0.10124,0.19393
2013,Saxony-Anhalt,Owner,6 rooms,0.10018,33,226,0.06095,0.13941
2013,Saxony-Anhalt,Tenant,2 rooms,0.32735,93,351,0.27819,0.37651
2013,Saxony-Anhalt,Tenant,3 rooms,0.42992,166,351,0.37805,0.48178
2013,Saxony-Anhalt,Tenant,4 rooms,0.14901,92,351,0.11170,0.18632
2013,Thuringa,Owner,3 rooms,0.14882,43,240,0.10369,0.19394
2013,Thuringa,Owner,4 rooms,0.35694,97,240,0.29620,0.41768
2013,Thuringa,Owner,5 rooms,0.26244,68,240,0.20666,0.31822
2013,Thuringa,Owner,6 rooms,0.08043,32,240,0.04595,0.11491
2013,Thuringa,Tenant,2 rooms,0.35869,82,275,0.30190,0.41548
2013,Thuringa,Tenant,3 rooms,0.38301,139,275,0.32545,0.44057
2013,Thuringa,Tenant,4 rooms,0.09502,54,275,0.06030,0.12975
2014,Schleswig-Holstein,Owner,3 rooms,0.22594,46,229,0.17166,0.28023
2014,Schleswig-Holstein,Owner,4 rooms,0.27265,71,229,0.21485,0.33045
2014,Schleswig-Holstein,Owner,5 rooms,0.27131,80,229,0.21359,0.32902
2014,Schleswig-Holstein,Owner,6 rooms,0.12967,32,229,0.08606,0.17327
2014,Schleswig-Holstein,Tenant,2 rooms,0.33791,73,248,0.27892,0.39690
2014,Schleswig-Holstein,Tenant,3 rooms,0.36295,120,248,0.30298,0.42292
2014,Schleswig-Holstein,Tenant,4 rooms,0.12791,55,248,0.08626,0.16956
2014,Hamburg,Tenant,2 rooms,0.28598,44,181,0.21997,0.35200
2014,Hamburg,Tenant,3 rooms,0.44386,91,181,0.37128,0.51645
2014,Hamburg,Tenant,4 rooms,0.18578,46,181,0.12896,0.24259
2014,Lower Saxony,Owner,3 rooms,0.14482,79,709,0.11889,0.17074
2014,Lower Saxony,Owner,4 rooms,0.20622,155,709,0.17642,0.23602
2014,Lower Saxony,Owner,5 rooms,0.23977,175,709,0.20832,0.27122
2014,Lower Saxony,Owner,6 rooms,0.19507,162,709,0.16588,0.22426
2014,Lower Saxony,Owner,7 rooms,0.08847,92,709,0.06755,0.10939
2014,Lower Saxony,Owner,8 rooms,0.04470,46,709,0.02948,0.05992
2014,Lower Saxony,Tenant,2 rooms,0.24112,119,618,0.20737,0.27487
2014,Lower Saxony,Tenant,3 rooms,0.37701,250,618,0.33877,0.41525
2014,Lower Saxony,Tenant,4 rooms,0.19261,173,618,0.16149,0.22372
2014,Lower Saxony,Tenant,5 rooms,0.08408,76,618,0.06219,0.10598
2014,Bremen,Tenant,3 rooms,0.45806,40,40,0.30169,0.61443
2014,North Rhine-Westphalia,Owner,2 rooms,0.04458,39,1351,0.03357,0.05559
2014,North Rhine-Westphalia,Owner,3 rooms,0.21137,203,1351,0.18959,0.23315
2014,North Rhine-Westphalia,Owner,4 rooms,0.23940,313,1351,0.21664,0.26216
2014,North Rhine-Westphalia,Owner,5 rooms,0.23846,353,1351,0.21573,0.26120
2014,North Rhine-Westphalia,Owner,6 rooms,0.13175,224,1351,0.11371,0.14979
2014,North Rhine-Westphalia,Owner,7 rooms,0.07812,133,1351,0.06381,0.09244
2014,North Rhine-Westphalia,Owner,8 rooms,0.03349,55,1351,0.02389,0.04309
2014,North Rhine-Westphalia,Owner,9 rooms,0.01374,31,1351,0.00753,0.01995
2014,North Rhine-Westphalia,Tenant,1 room,0.04932,56,1817,0.03936,0.05928
2014,North Rhine-Westphalia,Tenant,2 rooms,0.30762,357,1817,0.28639,0.32884
2014,North Rhine-Westphalia,Tenant,3 rooms,0.40829,826,1817,0.38568,0.43090
2014,North Rhine-Westphalia,Tenant,4 rooms,0.14902,372,1817,0.13265,0.16540
2014,North Rhine-Westphalia,Tenant,5 rooms,0.05347,147,1817,0.04312,0.06381
2014,North Rhine-Westphalia,Tenant,6 rooms,0.02126,59,1817,0.01463,0.02790
2014,Hesse,Owner,3 rooms,0.18192,79,486,0.14759,0.21626
2014,Hesse,Owner,4 rooms,0.23286,104,486,0.19524,0.27047
2014,Hesse,Owner,5 rooms,0.23283,123,486,0.19521,0.27044
2014,Hesse,Owner,6 rooms,0.14691,97,486,0.11540,0.17842
2014,Hesse,Owner,7 rooms,0.06508,47,486,0.04313,0.08703
2014,Hesse,Owner,8 rooms,0.04113,36,486,0.02346,0.05880
2014,Hesse,Tenant,2 rooms,0.28406,119,551,0.24637,0.32175
2014,Hesse,Tenant,3 rooms,0.42004,262,551,0.37879,0.46129
2014,Hesse,Tenant,4 rooms,0.16330,127,551,0.13241,0.19420
2014,Hesse,Tenant,5 rooms,0.06442,43,551,0.04390,0.08494
2014,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.13880,53,430,0.10609,0.17152
2014,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.20397,88,430,0.16584,0.24210
2014,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.22119,120,430,0.18192,0.26047
2014,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.21474,113,430,0.17588,0.25360
2014,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.12657,56,430,0.09511,0.15803
2014,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.30553,98,359,0.25781,0.35325
2014,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.38234,173,359,0.33200,0.43268
2014,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.14639,88,359,0.10977,0.18301
2014,Baden-Wuerttemberg,Owner,3 rooms,0.18658,120,913,0.16129,0.21186
2014,Baden-Wuerttemberg,Owner,4 rooms,0.25231,209,913,0.22412,0.28050
2014,Baden-Wuerttemberg,Owner,5 rooms,0.23834,257,913,0.21069,0.26600
2014,Baden-Wuerttemberg,Owner,6 rooms,0.13403,175,913,0.11192,0.15614
2014,Baden-Wuerttemberg,Owner,7 rooms,0.07151,96,913,0.05479,0.08824
2014,Baden-Wuerttemberg,Owner,8 rooms,0.04998,56,913,0.03584,0.06412
2014,Baden-Wuerttemberg,Tenant,1 room,0.06818,32,811,0.05082,0.08554
2014,Baden-Wuerttemberg,Tenant,2 rooms,0.28516,167,811,0.25406,0.31625
2014,Baden-Wuerttemberg,Tenant,3 rooms,0.36719,341,811,0.33400,0.40039
2014,Baden-Wuerttemberg,Tenant,4 rooms,0.17239,195,811,0.14638,0.19840
2014,Baden-Wuerttemberg,Tenant,5 rooms,0.07532,76,811,0.05714,0.09349
2014,Bavaria,Owner,2 rooms,0.08547,64,1190,0.06958,0.10137
2014,Bavaria,Owner,3 rooms,0.19979,194,1190,0.17706,0.22252
2014,Bavaria,Owner,4 rooms,0.20983,243,1190,0.18669,0.23298
2014,Bavaria,Owner,5 rooms,0.21787,291,1190,0.19441,0.24134
2014,Bavaria,Owner,6 rooms,0.12031,216,1190,0.10182,0.13880
2014,Bavaria,Owner,7 rooms,0.08727,120,1190,0.07123,0.10331
2014,Bavaria,Owner,8 rooms,0.04055,62,1190,0.02933,0.05176
2014,Bavaria,Tenant,1 room,0.06431,52,1265,0.05079,0.07784
2014,Bavaria,Tenant,2 rooms,0.30155,284,1265,0.27625,0.32685
2014,Bavaria,Tenant,3 rooms,0.35778,495,1265,0.33135,0.38420
2014,Bavaria,Tenant,4 rooms,0.18754,294,1265,0.16602,0.20906
2014,Bavaria,Tenant,5 rooms,0.04836,91,1265,0.03653,0.06019
2014,Bavaria,Tenant,6 rooms,0.02376,49,1265,0.01536,0.03215
2014,Berlin,Owner,4 rooms,0.30667,36,36,0.15391,0.45944
2014,Berlin,Tenant,1 room,0.10176,40,507,0.07542,0.12810
2014,Berlin,Tenant,2 rooms,0.41808,164,507,0.37510,0.46105
2014,Berlin,Tenant,3 rooms,0.32767,214,507,0.28677,0.36856
2014,Berlin,Tenant,4 rooms,0.11501,89,507,0.08721,0.14281
2014,Brandenburg,Owner,3 rooms,0.30866,65,223,0.24790,0.36943
2014,Brandenburg,Owner,4 rooms,0.24820,68,223,0.19138,0.30502
2014,Brandenburg,Owner,5 rooms,0.18036,57,223,0.12979,0.23094
2014,Brandenburg,Owner,6 rooms,0.11361,33,223,0.07186,0.15535
2014,Brandenburg,Tenant,2 rooms,0.36667,84,327,0.31435,0.41898
2014,Brandenburg,Tenant,3 rooms,0.42837,161,327,0.37465,0.48209
2014,Brandenburg,Tenant,4 rooms,0.11989,82,327,0.08463,0.15515
2014,Mecklenburg-Western Pomerania,Owner,5 rooms,0.25970,31,31,0.10280,0.41661
2014,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.43338,71,223,0.36819,0.49857
2014,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.35628,109,223,0.29329,0.41928
2014,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.12504,43,223,0.08153,0.16856
2014,Saxony,Owner,3 rooms,0.26689,66,289,0.21580,0.31798
2014,Saxony,Owner,4 rooms,0.31466,96,289,0.26102,0.36829
2014,Saxony,Owner,5 rooms,0.19191,76,289,0.14643,0.23739
2014,Saxony,Owner,6 rooms,0.11316,51,289,0.07657,0.14975
2014,Saxony,Tenant,2 rooms,0.32498,140,558,0.28608,0.36388
2014,Saxony,Tenant,3 rooms,0.46865,298,558,0.42721,0.51009
2014,Saxony,Tenant,4 rooms,0.09986,120,558,0.07496,0.12476
2014,Saxony-Anhalt,Owner,3 rooms,0.30114,50,208,0.23864,0.36363
2014,Saxony-Anhalt,Owner,4 rooms,0.34533,80,208,0.28056,0.41010
2014,Saxony-Anhalt,Owner,5 rooms,0.12495,44,208,0.07990,0.17000
2014,Saxony-Anhalt,Owner,6 rooms,0.10244,34,208,0.06113,0.14375
2014,Saxony-Anhalt,Tenant,2 rooms,0.34120,88,321,0.28925,0.39314
2014,Saxony-Anhalt,Tenant,3 rooms,0.44608,163,321,0.39162,0.50055
2014,Saxony-Anhalt,Tenant,4 rooms,0.12427,70,321,0.08812,0.16041
2014,Thuringa,Owner,3 rooms,0.15074,45,234,0.10479,0.19668
2014,Thuringa,Owner,4 rooms,0.34092,78,234,0.28005,0.40179
2014,Thuringa,Owner,5 rooms,0.25757,74,234,0.20142,0.31372
2014,Thuringa,Owner,6 rooms,0.09789,37,234,0.05973,0.13605
2014,Thuringa,Tenant,2 rooms,0.33585,82,271,0.27952,0.39219
2014,Thuringa,Tenant,3 rooms,0.34493,132,271,0.28823,0.40163
2014,Thuringa,Tenant,4 rooms,0.13503,57,271,0.09426,0.17579
2015,Schleswig-Holstein,Owner,3 rooms,0.19070,38,227,0.13948,0.24192
2015,Schleswig-Holstein,Owner,4 rooms,0.26041,72,227,0.20319,0.31763
2015,Schleswig-Holstein,Owner,5 rooms,0.30792,77,227,0.24773,0.36810
2015,Schleswig-Holstein,Owner,6 rooms,0.17123,40,227,0.12212,0.22035
2015,Schleswig-Holstein,Tenant,2 rooms,0.32312,68,239,0.26371,0.38254
2015,Schleswig-Holstein,Tenant,3 rooms,0.35219,115,239,0.29151,0.41288
2015,Schleswig-Holstein,Tenant,4 rooms,0.14393,56,239,0.09933,0.18852
2015,Hamburg,Tenant,2 rooms,0.28409,53,187,0.21928,0.34891
2015,Hamburg,Tenant,3 rooms,0.43940,89,187,0.36807,0.51073
2015,Hamburg,Tenant,4 rooms,0.17160,45,187,0.11741,0.22578
2015,Lower Saxony,Owner,3 rooms,0.14411,76,692,0.11792,0.17029
