,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
276,276,1990,North Rhine-Westphalia,2nd Quintile,4 rooms,0.18372,62,4302,0.15451,0.21393
277,277,1990,North Rhine-Westphalia,3rd Quintile,2 rooms,0.32374,71,4302,0.28708,0.36692
278,278,1990,North Rhine-Westphalia,3rd Quintile,3 rooms,0.384,125,4302,0.3446,0.42421
279,279,1990,North Rhine-Westphalia,3rd Quintile,4 rooms,0.17518,58,4302,0.1481,0.20298
280,280,1990,North Rhine-Westphalia,3rd Quintile,5 rooms,0.11707,37,4302,0.10247,0.12772
281,281,1990,North Rhine-Westphalia,4th Quintile,2 rooms,0.35979,58,4302,0.3081,0.41788
282,282,1990,North Rhine-Westphalia,4th Quintile,3 rooms,0.39061,75,4302,0.34672,0.43743
283,283,1990,North Rhine-Westphalia,4th Quintile,4 rooms,0.24959,61,4302,0.2169,0.27861
284,284,1990,North Rhine-Westphalia,5th Quintile,2 rooms,0.22073,46,4302,0.18451,0.24912
285,285,1990,North Rhine-Westphalia,5th Quintile,3 rooms,0.39184,92,4302,0.34786,0.42745
286,286,1990,North Rhine-Westphalia,5th Quintile,4 rooms,0.23477,57,4302,0.21076,0.25733
287,287,1990,North Rhine-Westphalia,5th Quintile,5 rooms,0.15267,41,4302,0.13093,0.17213
288,288,1990,Hesse,2nd Quintile,3 rooms,1.0,49,4302,0.76801,1.29011
289,289,1990,Hesse,3rd Quintile,3 rooms,1.0,40,4302,0.76341,1.25728
290,290,1990,Hesse,4th Quintile,3 rooms,0.65506,51,4302,0.51429,0.77291
291,291,1990,Hesse,4th Quintile,4 rooms,0.34494,31,4302,0.26199,0.41621
292,292,1990,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.68534,84,4302,0.5464,0.80659
293,293,1990,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.31466,43,4302,0.24058,0.40043
294,294,1990,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.53248,73,4302,0.4372,0.65974
295,295,1990,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.46752,62,4302,0.37393,0.54676
296,296,1990,Baden-Wuerttemberg,4th Quintile,2 rooms,0.1775,33,4302,0.11405,0.23982
297,297,1990,Baden-Wuerttemberg,4th Quintile,3 rooms,0.48629,84,4302,0.38746,0.56272
298,298,1990,Baden-Wuerttemberg,4th Quintile,4 rooms,0.33621,40,4302,0.27986,0.3876
299,299,1990,Baden-Wuerttemberg,5th Quintile,3 rooms,0.57199,54,4302,0.47701,0.6661
300,300,1990,Baden-Wuerttemberg,5th Quintile,4 rooms,0.42801,42,4302,0.36253,0.48858
301,301,1990,Bavaria,2nd Quintile,2 rooms,0.31482,32,4302,0.25922,0.36867
302,302,1990,Bavaria,2nd Quintile,3 rooms,0.47075,62,4302,0.39209,0.55494
303,303,1990,Bavaria,2nd Quintile,4 rooms,0.21443,31,4302,0.16207,0.26555
304,304,1990,Bavaria,3rd Quintile,2 rooms,0.25224,35,4302,0.19029,0.317
305,305,1990,Bavaria,3rd Quintile,3 rooms,0.53324,72,4302,0.45874,0.59747
306,306,1990,Bavaria,3rd Quintile,4 rooms,0.21452,31,4302,0.16798,0.2524
307,307,1990,Bavaria,4th Quintile,3 rooms,0.62813,65,4302,0.53857,0.72281
308,308,1990,Bavaria,4th Quintile,4 rooms,0.37187,39,4302,0.3159,0.42955
309,309,1990,Bavaria,5th Quintile,2 rooms,0.21221,32,4302,0.16773,0.2482
310,310,1990,Bavaria,5th Quintile,3 rooms,0.29528,56,4302,0.26107,0.33545
311,311,1990,Bavaria,5th Quintile,4 rooms,0.30912,58,4302,0.27192,0.34139
312,312,1990,Bavaria,5th Quintile,5 rooms,0.18339,33,4302,0.1568,0.21419
313,313,1990,Berlin,1st Quintile,2 rooms,0.43124,46,4302,0.36247,0.51978
314,314,1990,Berlin,1st Quintile,3 rooms,0.39158,66,4302,0.3416,0.44276
315,315,1990,Berlin,1st Quintile,4 rooms,0.17718,33,4302,0.1533,0.20204
316,316,1990,Brandenburg,1st Quintile,2 rooms,0.25177,55,4302,0.22265,0.28716
317,317,1990,Brandenburg,1st Quintile,3 rooms,0.4781,168,4302,0.44474,0.52365
318,318,1990,Brandenburg,1st Quintile,4 rooms,0.17909,65,4302,0.15915,0.19819
319,319,1990,Brandenburg,1st Quintile,5 rooms,0.09104,35,4302,0.0769,0.10931
320,320,1990,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.31287,43,4302,0.26246,0.35617
321,321,1990,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.45843,86,4302,0.42425,0.49525
322,322,1990,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.2287,47,4302,0.20328,0.26112
323,323,1990,Saxony,1st Quintile,2 rooms,0.36572,171,4302,0.34448,0.39734
324,324,1990,Saxony,1st Quintile,3 rooms,0.40482,260,4302,0.38486,0.42658
325,325,1990,Saxony,1st Quintile,4 rooms,0.17288,141,4302,0.16108,0.18471
326,326,1990,Saxony,1st Quintile,5 rooms,0.05658,42,4302,0.04849,0.06511
327,327,1990,Saxony-Anhalt,1st Quintile,2 rooms,0.33116,84,4302,0.29895,0.36944
328,328,1990,Saxony-Anhalt,1st Quintile,3 rooms,0.41447,172,4302,0.37931,0.44842
329,329,1990,Saxony-Anhalt,1st Quintile,4 rooms,0.18229,80,4302,0.15959,0.20861
330,330,1990,Saxony-Anhalt,1st Quintile,5 rooms,0.07208,33,4302,0.05911,0.08754
331,331,1990,Thuringa,1st Quintile,2 rooms,0.28797,68,4302,0.25831,0.32381
332,332,1990,Thuringa,1st Quintile,3 rooms,0.42992,131,4302,0.39441,0.46334
333,333,1990,Thuringa,1st Quintile,4 rooms,0.20294,80,4302,0.18237,0.22933
334,334,1990,Thuringa,1st Quintile,5 rooms,0.07917,33,4302,0.06756,0.0901
335,335,1991,Lower Saxony,2nd Quintile,3 rooms,1.0,46,4316,0.78519,1.238
336,336,1991,Lower Saxony,3rd Quintile,3 rooms,1.0,45,4316,0.77746,1.20905
337,337,1991,Lower Saxony,4th Quintile,3 rooms,1.0,33,4316,0.81164,1.17309
338,338,1991,Lower Saxony,5th Quintile,3 rooms,1.0,31,4316,0.80092,1.19182
339,339,1991,North Rhine-Westphalia,2nd Quintile,2 rooms,0.3905,87,4316,0.34879,0.44077
340,340,1991,North Rhine-Westphalia,2nd Quintile,3 rooms,0.45345,141,4316,0.39897,0.51524
341,341,1991,North Rhine-Westphalia,2nd Quintile,4 rooms,0.15605,55,4316,0.12894,0.1802
342,342,1991,North Rhine-Westphalia,3rd Quintile,2 rooms,0.32943,65,4316,0.29124,0.36761
343,343,1991,North Rhine-Westphalia,3rd Quintile,3 rooms,0.37344,116,4316,0.32849,0.43347
344,344,1991,North Rhine-Westphalia,3rd Quintile,4 rooms,0.20432,67,4316,0.17329,0.23527
345,345,1991,North Rhine-Westphalia,3rd Quintile,5 rooms,0.09281,32,4316,0.07951,0.11176
346,346,1991,North Rhine-Westphalia,4th Quintile,2 rooms,0.27624,58,4316,0.23179,0.32281
347,347,1991,North Rhine-Westphalia,4th Quintile,3 rooms,0.36842,95,4316,0.3241,0.41208
348,348,1991,North Rhine-Westphalia,4th Quintile,4 rooms,0.22677,61,4316,0.19875,0.25693
349,349,1991,North Rhine-Westphalia,4th Quintile,5 rooms,0.12857,32,4316,0.11387,0.14488
350,350,1991,North Rhine-Westphalia,5th Quintile,2 rooms,0.22579,43,4316,0.18737,0.2607
351,351,1991,North Rhine-Westphalia,5th Quintile,3 rooms,0.3924,95,4316,0.35407,0.44202
352,352,1991,North Rhine-Westphalia,5th Quintile,4 rooms,0.20969,52,4316,0.18717,0.2371
353,353,1991,North Rhine-Westphalia,5th Quintile,5 rooms,0.17212,41,4316,0.14929,0.19857
354,354,1991,Hesse,2nd Quintile,3 rooms,1.0,45,4316,0.75028,1.29505
355,355,1991,Hesse,3rd Quintile,3 rooms,1.0,48,4316,0.79192,1.22123
356,356,1991,Hesse,4th Quintile,3 rooms,1.0,33,4316,0.70833,1.33937
357,357,1991,Hesse,5th Quintile,3 rooms,1.0,39,4316,0.79635,1.17681
358,358,1991,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.26109,34,4316,0.19382,0.34015
359,359,1991,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.53356,79,4316,0.43097,0.65853
360,360,1991,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.20535,34,4316,0.13807,0.26526
361,361,1991,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.22443,34,4316,0.14623,0.30133
362,362,1991,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.43077,68,4316,0.34871,0.51082
363,363,1991,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.3448,59,4316,0.29525,0.40255
364,364,1991,Baden-Wuerttemberg,4th Quintile,2 rooms,0.23195,40,4316,0.17136,0.2977
365,365,1991,Baden-Wuerttemberg,4th Quintile,3 rooms,0.41383,83,4316,0.3268,0.4955
366,366,1991,Baden-Wuerttemberg,4th Quintile,4 rooms,0.35422,54,4316,0.29902,0.41396
367,367,1991,Baden-Wuerttemberg,5th Quintile,3 rooms,0.46096,62,4316,0.39973,0.54141
368,368,1991,Baden-Wuerttemberg,5th Quintile,4 rooms,0.27123,33,4316,0.22776,0.32217
369,369,1991,Baden-Wuerttemberg,5th Quintile,5 rooms,0.2678,35,4316,0.23081,0.30101
370,370,1991,Bavaria,2nd Quintile,3 rooms,0.66647,62,4316,0.53969,0.78386
371,371,1991,Bavaria,2nd Quintile,4 rooms,0.33353,34,4316,0.27029,0.40151
372,372,1991,Bavaria,3rd Quintile,2 rooms,0.23323,34,4316,0.17011,0.29516
373,373,1991,Bavaria,3rd Quintile,3 rooms,0.51772,64,4316,0.43015,0.58415
374,374,1991,Bavaria,3rd Quintile,4 rooms,0.24906,38,4316,0.18747,0.30635
375,375,1991,Bavaria,4th Quintile,2 rooms,0.167,39,4316,0.12826,0.20125
376,376,1991,Bavaria,4th Quintile,3 rooms,0.35524,65,4316,0.30465,0.41022
377,377,1991,Bavaria,4th Quintile,4 rooms,0.29546,49,4316,0.25412,0.33753
378,378,1991,Bavaria,4th Quintile,5 rooms,0.1823,31,4316,0.15844,0.21446
379,379,1991,Bavaria,5th Quintile,3 rooms,0.36018,47,4316,0.29994,0.42272
380,380,1991,Bavaria,5th Quintile,4 rooms,0.36618,47,4316,0.31492,0.41437
381,381,1991,Bavaria,5th Quintile,5 rooms,0.27364,35,4316,0.23477,0.31459
382,382,1991,Berlin,1st Quintile,2 rooms,0.37734,35,4316,0.3248,0.43631
383,383,1991,Berlin,1st Quintile,3 rooms,0.41108,60,4316,0.37616,0.45278
384,384,1991,Berlin,1st Quintile,4 rooms,0.21158,33,4316,0.18333,0.24213
385,385,1991,Brandenburg,1st Quintile,2 rooms,0.22473,45,4316,0.19204,0.25235
386,386,1991,Brandenburg,1st Quintile,3 rooms,0.50392,164,4316,0.47202,0.54728
387,387,1991,Brandenburg,1st Quintile,4 rooms,0.17838,58,4316,0.15961,0.19559
388,388,1991,Brandenburg,1st Quintile,5 rooms,0.09297,33,4316,0.07915,0.11176
389,389,1991,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.3275,44,4316,0.28896,0.37289
390,390,1991,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.45227,83,4316,0.41203,0.49439
391,391,1991,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.22023,46,4316,0.19564,0.25435
392,392,1991,Saxony,1st Quintile,2 rooms,0.36347,149,4316,0.34323,0.3905
393,393,1991,Saxony,1st Quintile,3 rooms,0.39989,230,4316,0.37748,0.42719
394,394,1991,Saxony,1st Quintile,4 rooms,0.18219,136,4316,0.17207,0.19619
395,395,1991,Saxony,1st Quintile,5 rooms,0.05445,38,4316,0.0487,0.0621
396,396,1991,Saxony-Anhalt,1st Quintile,2 rooms,0.32567,78,4316,0.29016,0.36166
397,397,1991,Saxony-Anhalt,1st Quintile,3 rooms,0.39959,158,4316,0.36893,0.43003
398,398,1991,Saxony-Anhalt,1st Quintile,4 rooms,0.19369,81,4316,0.16915,0.2196
399,399,1991,Saxony-Anhalt,1st Quintile,5 rooms,0.08105,36,4316,0.06674,0.09911
400,400,1991,Thuringa,1st Quintile,2 rooms,0.28414,57,4316,0.24964,0.31787
401,401,1991,Thuringa,1st Quintile,3 rooms,0.43876,123,4316,0.3979,0.479
402,402,1991,Thuringa,1st Quintile,4 rooms,0.20302,76,4316,0.18029,0.2231
403,403,1991,Thuringa,1st Quintile,5 rooms,0.07409,33,4316,0.06423,0.08357
404,404,1992,Lower Saxony,2nd Quintile,3 rooms,1.0,31,3053,0.72429,1.2922
405,405,1992,Lower Saxony,3rd Quintile,3 rooms,1.0,40,3053,0.79104,1.20101
406,406,1992,Lower Saxony,4th Quintile,3 rooms,1.0,40,3053,0.82609,1.17328
407,407,1992,North Rhine-Westphalia,1st Quintile,2 rooms,0.45796,42,3053,0.361,0.55711
408,408,1992,North Rhine-Westphalia,1st Quintile,3 rooms,0.54204,68,3053,0.41746,0.65545
409,409,1992,North Rhine-Westphalia,2nd Quintile,2 rooms,0.35038,56,3053,0.29033,0.40154
410,410,1992,North Rhine-Westphalia,2nd Quintile,3 rooms,0.4585,110,3053,0.37474,0.53603
411,411,1992,North Rhine-Westphalia,2nd Quintile,4 rooms,0.19111,53,3053,0.15196,0.22788
412,412,1992,North Rhine-Westphalia,3rd Quintile,2 rooms,0.414,69,3053,0.35311,0.4683
413,413,1992,North Rhine-Westphalia,3rd Quintile,3 rooms,0.39529,96,3053,0.3445,0.44109
414,414,1992,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19071,53,3053,0.15767,0.22375
415,415,1992,North Rhine-Westphalia,4th Quintile,2 rooms,0.26203,50,3053,0.21365,0.30323
416,416,1992,North Rhine-Westphalia,4th Quintile,3 rooms,0.37643,83,3053,0.32146,0.43061
417,417,1992,North Rhine-Westphalia,4th Quintile,4 rooms,0.23527,52,3053,0.19961,0.26867
418,418,1992,North Rhine-Westphalia,4th Quintile,5 rooms,0.12628,31,3053,0.10947,0.14453
419,419,1992,North Rhine-Westphalia,5th Quintile,2 rooms,0.21479,43,3053,0.18106,0.24839
420,420,1992,North Rhine-Westphalia,5th Quintile,3 rooms,0.36034,87,3053,0.3138,0.40235
421,421,1992,North Rhine-Westphalia,5th Quintile,4 rooms,0.24325,60,3053,0.21356,0.27634
422,422,1992,North Rhine-Westphalia,5th Quintile,5 rooms,0.18162,45,3053,0.15534,0.20259
423,423,1992,Hesse,1st Quintile,3 rooms,1.0,31,3053,0.7347,1.2468
424,424,1992,Hesse,3rd Quintile,3 rooms,1.0,42,3053,0.72383,1.29929
425,425,1992,Hesse,4th Quintile,3 rooms,1.0,37,3053,0.77979,1.29205
426,426,1992,Hesse,5th Quintile,3 rooms,1.0,31,3053,0.77777,1.22732
427,427,1992,Baden-Wuerttemberg,1st Quintile,3 rooms,1.0,32,3053,0.68001,1.30246
428,428,1992,Baden-Wuerttemberg,2nd Quintile,3 rooms,1.0,73,3053,0.80833,1.20989
429,429,1992,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.61321,60,3053,0.4431,0.79785
430,430,1992,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.38679,38,3053,0.27064,0.47234
431,431,1992,Baden-Wuerttemberg,4th Quintile,2 rooms,0.19301,34,3053,0.1253,0.25438
432,432,1992,Baden-Wuerttemberg,4th Quintile,3 rooms,0.42885,76,3053,0.33979,0.5243
433,433,1992,Baden-Wuerttemberg,4th Quintile,4 rooms,0.37814,55,3053,0.3067,0.46117
434,434,1992,Baden-Wuerttemberg,5th Quintile,3 rooms,0.39418,53,3053,0.3235,0.45699
435,435,1992,Baden-Wuerttemberg,5th Quintile,4 rooms,0.34062,38,3053,0.2784,0.42876
436,436,1992,Baden-Wuerttemberg,5th Quintile,5 rooms,0.26519,35,3053,0.21745,0.31688
437,437,1992,Bavaria,1st Quintile,3 rooms,1.0,33,3053,0.7813,1.20861
438,438,1992,Bavaria,2nd Quintile,3 rooms,1.0,51,3053,0.8076,1.22116
439,439,1992,Bavaria,3rd Quintile,3 rooms,0.62022,56,3053,0.50574,0.73293
440,440,1992,Bavaria,3rd Quintile,4 rooms,0.37978,35,3053,0.30511,0.47114
441,441,1992,Bavaria,4th Quintile,2 rooms,0.28222,46,3053,0.23035,0.34358
442,442,1992,Bavaria,4th Quintile,3 rooms,0.43797,74,3053,0.38076,0.51376
443,443,1992,Bavaria,4th Quintile,4 rooms,0.27981,46,3053,0.23667,0.32225
444,444,1992,Bavaria,5th Quintile,3 rooms,0.51179,46,3053,0.43656,0.57997
445,445,1992,Bavaria,5th Quintile,4 rooms,0.48821,50,3053,0.43473,0.55572
446,446,1992,Brandenburg,1st Quintile,3 rooms,1.0,65,3053,0.90284,1.13455
447,447,1992,Brandenburg,2nd Quintile,3 rooms,1.0,54,3053,0.87918,1.12012
448,448,1992,Saxony,1st Quintile,2 rooms,0.47129,86,3053,0.42843,0.50972
449,449,1992,Saxony,1st Quintile,3 rooms,0.37885,93,3053,0.34387,0.42009
450,450,1992,Saxony,1st Quintile,4 rooms,0.14986,49,3053,0.13124,0.17118
451,451,1992,Saxony,2nd Quintile,3 rooms,0.64016,68,3053,0.59083,0.69366
452,452,1992,Saxony,2nd Quintile,4 rooms,0.35984,49,3053,0.32807,0.39274
453,453,1992,Saxony,3rd Quintile,3 rooms,1.0,37,3053,0.86311,1.16571
454,454,1992,Saxony-Anhalt,1st Quintile,2 rooms,0.48156,49,3053,0.43476,0.53635
455,455,1992,Saxony-Anhalt,1st Quintile,3 rooms,0.29982,44,3053,0.26496,0.34448
456,456,1992,Saxony-Anhalt,1st Quintile,4 rooms,0.21862,40,3053,0.17238,0.27208
457,457,1992,Saxony-Anhalt,2nd Quintile,3 rooms,1.0,62,3053,0.88831,1.14222
458,458,1992,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,35,3053,0.81888,1.25438
459,459,1992,Thuringa,1st Quintile,2 rooms,0.56451,43,3053,0.50857,0.61712
460,460,1992,Thuringa,1st Quintile,3 rooms,0.43549,51,3053,0.37086,0.4865
461,461,1992,Thuringa,2nd Quintile,3 rooms,1.0,47,3053,0.85252,1.16009
462,462,1993,Lower Saxony,2nd Quintile,3 rooms,1.0,33,3058,0.72806,1.32408
463,463,1993,Lower Saxony,3rd Quintile,3 rooms,1.0,42,3058,0.79852,1.21403
464,464,1993,Lower Saxony,4th Quintile,3 rooms,1.0,35,3058,0.7776,1.21261
465,465,1993,North Rhine-Westphalia,1st Quintile,2 rooms,0.44166,54,3058,0.36017,0.53419
466,466,1993,North Rhine-Westphalia,1st Quintile,3 rooms,0.55834,77,3058,0.45411,0.65779
467,467,1993,North Rhine-Westphalia,2nd Quintile,2 rooms,0.30983,54,3058,0.24677,0.36461
468,468,1993,North Rhine-Westphalia,2nd Quintile,3 rooms,0.51334,106,3058,0.43635,0.59899
469,469,1993,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17683,51,3058,0.14811,0.21123
470,470,1993,North Rhine-Westphalia,3rd Quintile,2 rooms,0.31282,43,3058,0.27619,0.35156
471,471,1993,North Rhine-Westphalia,3rd Quintile,3 rooms,0.38859,100,3058,0.33446,0.44955
472,472,1993,North Rhine-Westphalia,3rd Quintile,4 rooms,0.1542,39,3058,0.11967,0.19706
473,473,1993,North Rhine-Westphalia,3rd Quintile,5 rooms,0.14438,33,3058,0.12084,0.16471
474,474,1993,North Rhine-Westphalia,4th Quintile,2 rooms,0.27705,58,3058,0.2308,0.32331
475,475,1993,North Rhine-Westphalia,4th Quintile,3 rooms,0.35773,80,3058,0.31532,0.40181
476,476,1993,North Rhine-Westphalia,4th Quintile,4 rooms,0.24699,66,3058,0.20782,0.279
477,477,1993,North Rhine-Westphalia,4th Quintile,5 rooms,0.11823,31,3058,0.10099,0.13415
478,478,1993,North Rhine-Westphalia,5th Quintile,2 rooms,0.25185,47,3058,0.20963,0.28782
479,479,1993,North Rhine-Westphalia,5th Quintile,3 rooms,0.34431,90,3058,0.30158,0.39413
480,480,1993,North Rhine-Westphalia,5th Quintile,4 rooms,0.21859,54,3058,0.19118,0.25494
481,481,1993,North Rhine-Westphalia,5th Quintile,5 rooms,0.18526,46,3058,0.16278,0.21379
482,482,1993,Hesse,2nd Quintile,3 rooms,1.0,31,3058,0.72001,1.32312
483,483,1993,Hesse,3rd Quintile,3 rooms,1.0,35,3058,0.68435,1.27915
484,484,1993,Hesse,4th Quintile,3 rooms,1.0,33,3058,0.71559,1.42966
485,485,1993,Hesse,5th Quintile,3 rooms,1.0,40,3058,0.82638,1.21866
486,486,1993,Baden-Wuerttemberg,1st Quintile,3 rooms,1.0,41,3058,0.74176,1.29649
487,487,1993,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.63458,61,3058,0.45097,0.78432
488,488,1993,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.36542,33,3058,0.27743,0.47645
489,489,1993,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.63009,72,3058,0.48465,0.80371
490,490,1993,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.36991,36,3058,0.28359,0.47782
491,491,1993,Baden-Wuerttemberg,4th Quintile,2 rooms,0.19032,36,3058,0.13432,0.25019
492,492,1993,Baden-Wuerttemberg,4th Quintile,3 rooms,0.43432,72,3058,0.35479,0.50829
493,493,1993,Baden-Wuerttemberg,4th Quintile,4 rooms,0.37537,55,3058,0.30958,0.45437
494,494,1993,Baden-Wuerttemberg,5th Quintile,3 rooms,0.56962,53,3058,0.46554,0.69027
495,495,1993,Baden-Wuerttemberg,5th Quintile,4 rooms,0.43038,33,3058,0.33748,0.56362
496,496,1993,Bavaria,1st Quintile,3 rooms,1.0,40,3058,0.7732,1.24902
497,497,1993,Bavaria,2nd Quintile,3 rooms,0.61394,44,3058,0.49467,0.73769
498,498,1993,Bavaria,2nd Quintile,4 rooms,0.38606,33,3058,0.30607,0.47574
499,499,1993,Bavaria,3rd Quintile,2 rooms,0.23125,35,3058,0.15568,0.30964
500,500,1993,Bavaria,3rd Quintile,3 rooms,0.44885,54,3058,0.35419,0.54068
501,501,1993,Bavaria,3rd Quintile,4 rooms,0.31991,33,3058,0.25138,0.39323
502,502,1993,Bavaria,4th Quintile,2 rooms,0.28028,36,3058,0.22725,0.32717
503,503,1993,Bavaria,4th Quintile,3 rooms,0.49088,69,3058,0.42475,0.56025
504,504,1993,Bavaria,4th Quintile,4 rooms,0.22885,39,3058,0.1892,0.25921
505,505,1993,Bavaria,5th Quintile,3 rooms,0.34645,47,3058,0.29461,0.39457
506,506,1993,Bavaria,5th Quintile,4 rooms,0.42681,53,3058,0.37076,0.47699
507,507,1993,Bavaria,5th Quintile,5 rooms,0.22674,33,3058,0.1975,0.25894
508,508,1993,Berlin,1st Quintile,2 rooms,1.0,32,3058,0.8113,1.21609
509,509,1993,Berlin,3rd Quintile,3 rooms,1.0,32,3058,0.84498,1.1499
510,510,1993,Brandenburg,1st Quintile,3 rooms,1.0,42,3058,0.87101,1.14684
511,511,1993,Brandenburg,2nd Quintile,3 rooms,1.0,51,3058,0.87097,1.17693
512,512,1993,Saxony,1st Quintile,2 rooms,0.51967,64,3058,0.46743,0.57885
513,513,1993,Saxony,1st Quintile,3 rooms,0.48033,82,3058,0.4305,0.52491
514,514,1993,Saxony,2nd Quintile,2 rooms,0.32809,40,3058,0.28578,0.36856
515,515,1993,Saxony,2nd Quintile,3 rooms,0.4501,71,3058,0.40176,0.50313
516,516,1993,Saxony,2nd Quintile,4 rooms,0.22181,47,3058,0.20473,0.24515
517,517,1993,Saxony,3rd Quintile,3 rooms,1.0,39,3058,0.88159,1.14824
518,518,1993,Saxony-Anhalt,1st Quintile,2 rooms,0.58457,38,3058,0.49245,0.66668
519,519,1993,Saxony-Anhalt,1st Quintile,3 rooms,0.41543,34,3058,0.34067,0.47341
520,520,1993,Saxony-Anhalt,2nd Quintile,3 rooms,1.0,58,3058,0.89991,1.10794
521,521,1993,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,34,3058,0.84493,1.17483
522,522,1993,Thuringa,1st Quintile,3 rooms,1.0,35,3058,0.82722,1.15652
523,523,1993,Thuringa,2nd Quintile,3 rooms,0.58396,39,3058,0.48275,0.69001
524,524,1993,Thuringa,2nd Quintile,4 rooms,0.41604,34,3058,0.34925,0.47962
525,525,1994,Lower Saxony,1st Quintile,3 rooms,1.0,36,2803,0.72888,1.29937
526,526,1994,Lower Saxony,2nd Quintile,3 rooms,1.0,37,2803,0.76399,1.2543
527,527,1994,Lower Saxony,4th Quintile,3 rooms,1.0,37,2803,0.84002,1.13563
528,528,1994,Lower Saxony,5th Quintile,4 rooms,1.0,31,2803,0.7636,1.26232
529,529,1994,North Rhine-Westphalia,1st Quintile,2 rooms,0.53684,75,2803,0.44773,0.63434
530,530,1994,North Rhine-Westphalia,1st Quintile,3 rooms,0.46316,94,2803,0.373,0.55685
531,531,1994,North Rhine-Westphalia,2nd Quintile,2 rooms,0.27931,41,2803,0.2163,0.32921
532,532,1994,North Rhine-Westphalia,2nd Quintile,3 rooms,0.49554,102,2803,0.42538,0.57882
533,533,1994,North Rhine-Westphalia,2nd Quintile,4 rooms,0.22514,49,2803,0.17039,0.28506
534,534,1994,North Rhine-Westphalia,3rd Quintile,2 rooms,0.28337,47,2803,0.23325,0.33161
535,535,1994,North Rhine-Westphalia,3rd Quintile,3 rooms,0.4227,86,2803,0.36632,0.47823
536,536,1994,North Rhine-Westphalia,3rd Quintile,4 rooms,0.16463,51,2803,0.13665,0.19465
537,537,1994,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12929,31,2803,0.11398,0.14818
538,538,1994,North Rhine-Westphalia,4th Quintile,2 rooms,0.3087,56,2803,0.24855,0.36684
539,539,1994,North Rhine-Westphalia,4th Quintile,3 rooms,0.31696,75,2803,0.27255,0.37097
540,540,1994,North Rhine-Westphalia,4th Quintile,4 rooms,0.22959,48,2803,0.19225,0.27386
541,541,1994,North Rhine-Westphalia,4th Quintile,5 rooms,0.14475,31,2803,0.12378,0.16939
542,542,1994,North Rhine-Westphalia,5th Quintile,2 rooms,0.2153,33,2803,0.17922,0.25249
543,543,1994,North Rhine-Westphalia,5th Quintile,3 rooms,0.38695,84,2803,0.3419,0.43868
544,544,1994,North Rhine-Westphalia,5th Quintile,4 rooms,0.23597,53,2803,0.20057,0.27461
545,545,1994,North Rhine-Westphalia,5th Quintile,5 rooms,0.16178,36,2803,0.13337,0.19686
546,546,1994,Hesse,1st Quintile,3 rooms,1.0,32,2803,0.74399,1.28593
547,547,1994,Hesse,2nd Quintile,3 rooms,1.0,36,2803,0.73554,1.27597
548,548,1994,Hesse,5th Quintile,3 rooms,1.0,37,2803,0.83929,1.19877
549,549,1994,Baden-Wuerttemberg,1st Quintile,3 rooms,1.0,61,2803,0.75006,1.32074
550,550,1994,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.63535,52,2803,0.45785,0.85833
551,551,1994,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.36465,31,2803,0.27952,0.4346
552,552,1994,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.56117,70,2803,0.42773,0.67893
553,553,1994,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.43883,43,2803,0.34321,0.5747
554,554,1994,Baden-Wuerttemberg,4th Quintile,2 rooms,0.24047,37,2803,0.18427,0.29491
555,555,1994,Baden-Wuerttemberg,4th Quintile,3 rooms,0.43147,59,2803,0.34907,0.49953
556,556,1994,Baden-Wuerttemberg,4th Quintile,4 rooms,0.32806,42,2803,0.25398,0.40579
