,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1702,1702,2010,Single parent,1st Quintile,2 rooms,0.14588,128,12693,0.11947,0.17798
1703,1703,2010,Single parent,1st Quintile,3 rooms,0.53747,471,12693,0.4876,0.59615
1704,1704,2010,Single parent,1st Quintile,4 rooms,0.2327,195,12693,0.19302,0.26967
1705,1705,2010,Single parent,1st Quintile,5 rooms,0.08396,60,12693,0.06121,0.11766
1706,1706,2010,Single parent,2nd Quintile,2 rooms,0.10281,46,12693,0.08179,0.131
1707,1707,2010,Single parent,2nd Quintile,3 rooms,0.54863,198,12693,0.46771,0.65474
1708,1708,2010,Single parent,2nd Quintile,4 rooms,0.25932,101,12693,0.19709,0.33731
1709,1709,2010,Single parent,2nd Quintile,5 rooms,0.08924,40,12693,0.0637,0.11536
1710,1710,2010,Single parent,3rd Quintile,3 rooms,0.57594,109,12693,0.42574,0.73793
1711,1711,2010,Single parent,3rd Quintile,4 rooms,0.26844,58,12693,0.19274,0.40178
1712,1712,2010,Single parent,3rd Quintile,5 rooms,0.15562,41,12693,0.1157,0.20605
1713,1713,2010,Single parent,4th Quintile,3 rooms,0.6624,64,12693,0.43907,0.91366
1714,1714,2010,Single parent,4th Quintile,4 rooms,0.3376,43,12693,0.25073,0.42972
1715,1715,2010,Couple with children,1st Quintile,2 rooms,0.05497,65,12693,0.03992,0.07872
1716,1716,2010,Couple with children,1st Quintile,3 rooms,0.38217,471,12693,0.34176,0.42983
1717,1717,2010,Couple with children,1st Quintile,4 rooms,0.34601,384,12693,0.31151,0.38523
1718,1718,2010,Couple with children,1st Quintile,5 rooms,0.13511,119,12693,0.10272,0.19107
1719,1719,2010,Couple with children,1st Quintile,6 rooms,0.08174,71,12693,0.05961,0.11206
1720,1720,2010,Couple with children,2nd Quintile,2 rooms,0.01445,32,12693,0.01086,0.01846
1721,1721,2010,Couple with children,2nd Quintile,3 rooms,0.2949,378,12693,0.2476,0.34262
1722,1722,2010,Couple with children,2nd Quintile,4 rooms,0.31895,398,12693,0.27894,0.3764
1723,1723,2010,Couple with children,2nd Quintile,5 rooms,0.20252,233,12693,0.1612,0.24131
1724,1724,2010,Couple with children,2nd Quintile,6 rooms,0.09705,143,12693,0.07961,0.12399
1725,1725,2010,Couple with children,2nd Quintile,7 rooms,0.03734,63,12693,0.0268,0.05674
1726,1726,2010,Couple with children,2nd Quintile,8 rooms,0.03479,38,12693,0.01743,0.05924
1727,1727,2010,Couple with children,3rd Quintile,3 rooms,0.22534,249,12693,0.18847,0.26527
1728,1728,2010,Couple with children,3rd Quintile,4 rooms,0.26808,289,12693,0.22957,0.31334
1729,1729,2010,Couple with children,3rd Quintile,5 rooms,0.24839,271,12693,0.21063,0.28895
1730,1730,2010,Couple with children,3rd Quintile,6 rooms,0.14795,162,12693,0.1198,0.17875
1731,1731,2010,Couple with children,3rd Quintile,7 rooms,0.07856,93,12693,0.06016,0.10037
1732,1732,2010,Couple with children,3rd Quintile,8 rooms,0.03169,49,12693,0.02408,0.03941
1733,1733,2010,Couple with children,4th Quintile,3 rooms,0.14321,173,12693,0.11563,0.17566
1734,1734,2010,Couple with children,4th Quintile,4 rooms,0.26548,262,12693,0.22544,0.31575
1735,1735,2010,Couple with children,4th Quintile,5 rooms,0.31204,267,12693,0.26633,0.35638
1736,1736,2010,Couple with children,4th Quintile,6 rooms,0.17034,197,12693,0.13896,0.21018
1737,1737,2010,Couple with children,4th Quintile,7 rooms,0.07592,89,12693,0.055,0.10259
1738,1738,2010,Couple with children,4th Quintile,8 rooms,0.03301,42,12693,0.02051,0.04669
1739,1739,2010,Couple with children,5th Quintile,3 rooms,0.08356,92,12693,0.06458,0.10947
1740,1740,2010,Couple with children,5th Quintile,4 rooms,0.22871,200,12693,0.18997,0.26414
1741,1741,2010,Couple with children,5th Quintile,5 rooms,0.27821,245,12693,0.24102,0.33128
1742,1742,2010,Couple with children,5th Quintile,6 rooms,0.23509,210,12693,0.1962,0.28148
1743,1743,2010,Couple with children,5th Quintile,7 rooms,0.12852,129,12693,0.10167,0.15535
1744,1744,2010,Couple with children,5th Quintile,8 rooms,0.0459,56,12693,0.03235,0.06137
1745,1745,2011,Single-person household,1st Quintile,1 room,0.1624,182,15575,0.14695,0.17775
1746,1746,2011,Single-person household,1st Quintile,2 rooms,0.51524,481,15575,0.48758,0.54449
1747,1747,2011,Single-person household,1st Quintile,3 rooms,0.2686,262,15575,0.25007,0.2871
1748,1748,2011,Single-person household,1st Quintile,4 rooms,0.05376,61,15575,0.04505,0.06069
1749,1749,2011,Single-person household,2nd Quintile,1 room,0.07773,57,15575,0.06566,0.08998
1750,1750,2011,Single-person household,2nd Quintile,2 rooms,0.41783,300,15575,0.3882,0.44843
1751,1751,2011,Single-person household,2nd Quintile,3 rooms,0.34137,241,15575,0.31645,0.36577
1752,1752,2011,Single-person household,2nd Quintile,4 rooms,0.10111,66,15575,0.08746,0.11481
1753,1753,2011,Single-person household,2nd Quintile,5 rooms,0.06197,41,15575,0.04997,0.07359
1754,1754,2011,Single-person household,3rd Quintile,1 room,0.0613,31,15575,0.05094,0.07415
1755,1755,2011,Single-person household,3rd Quintile,2 rooms,0.37614,225,15575,0.34677,0.40346
1756,1756,2011,Single-person household,3rd Quintile,3 rooms,0.33087,211,15575,0.30155,0.35875
1757,1757,2011,Single-person household,3rd Quintile,4 rooms,0.15072,98,15575,0.13431,0.16519
1758,1758,2011,Single-person household,3rd Quintile,5 rooms,0.08096,51,15575,0.0696,0.0942
1759,1759,2011,Single-person household,4th Quintile,2 rooms,0.3421,170,15575,0.31182,0.37833
1760,1760,2011,Single-person household,4th Quintile,3 rooms,0.33782,174,15575,0.30384,0.37084
1761,1761,2011,Single-person household,4th Quintile,4 rooms,0.17518,94,15575,0.15521,0.19707
1762,1762,2011,Single-person household,4th Quintile,5 rooms,0.08211,42,15575,0.06609,0.09924
1763,1763,2011,Single-person household,4th Quintile,6 rooms,0.06279,31,15575,0.04834,0.07813
1764,1764,2011,Single-person household,5th Quintile,2 rooms,0.2529,108,15575,0.22298,0.28198
1765,1765,2011,Single-person household,5th Quintile,3 rooms,0.33966,171,15575,0.31001,0.37556
1766,1766,2011,Single-person household,5th Quintile,4 rooms,0.18833,110,15575,0.16549,0.20949
1767,1767,2011,Single-person household,5th Quintile,5 rooms,0.14432,75,15575,0.12281,0.16535
1768,1768,2011,Single-person household,5th Quintile,6 rooms,0.07478,48,15575,0.0584,0.09412
1769,1769,2011,Couple without children,1st Quintile,2 rooms,0.24332,116,15575,0.20611,0.28459
1770,1770,2011,Couple without children,1st Quintile,3 rooms,0.51935,225,15575,0.47371,0.58605
1771,1771,2011,Couple without children,1st Quintile,4 rooms,0.14277,62,15575,0.11635,0.17577
1772,1772,2011,Couple without children,1st Quintile,5 rooms,0.09455,31,15575,0.06974,0.12498
1773,1773,2011,Couple without children,2nd Quintile,2 rooms,0.14093,105,15575,0.1206,0.16478
1774,1774,2011,Couple without children,2nd Quintile,3 rooms,0.44992,331,15575,0.41004,0.49668
1775,1775,2011,Couple without children,2nd Quintile,4 rooms,0.24253,169,15575,0.21468,0.26453
1776,1776,2011,Couple without children,2nd Quintile,5 rooms,0.13125,87,15575,0.11096,0.15828
1777,1777,2011,Couple without children,2nd Quintile,6 rooms,0.03537,33,15575,0.02702,0.04651
1778,1778,2011,Couple without children,3rd Quintile,2 rooms,0.15349,105,15575,0.12876,0.17849
1779,1779,2011,Couple without children,3rd Quintile,3 rooms,0.40299,288,15575,0.36249,0.44206
1780,1780,2011,Couple without children,3rd Quintile,4 rooms,0.24852,186,15575,0.21764,0.27931
1781,1781,2011,Couple without children,3rd Quintile,5 rooms,0.12959,107,15575,0.11508,0.1477
1782,1782,2011,Couple without children,3rd Quintile,6 rooms,0.06541,61,15575,0.05317,0.07868
1783,1783,2011,Couple without children,4th Quintile,2 rooms,0.06742,65,15575,0.05295,0.08457
1784,1784,2011,Couple without children,4th Quintile,3 rooms,0.351,317,15575,0.3182,0.38111
1785,1785,2011,Couple without children,4th Quintile,4 rooms,0.25891,253,15575,0.22867,0.28487
1786,1786,2011,Couple without children,4th Quintile,5 rooms,0.18709,177,15575,0.16752,0.20791
1787,1787,2011,Couple without children,4th Quintile,6 rooms,0.08462,86,15575,0.06895,0.10022
1788,1788,2011,Couple without children,4th Quintile,7 rooms,0.05096,46,15575,0.03804,0.06644
1789,1789,2011,Couple without children,5th Quintile,2 rooms,0.05633,63,15575,0.04462,0.06973
1790,1790,2011,Couple without children,5th Quintile,3 rooms,0.25571,305,15575,0.2307,0.28098
1791,1791,2011,Couple without children,5th Quintile,4 rooms,0.24349,341,15575,0.21862,0.26832
1792,1792,2011,Couple without children,5th Quintile,5 rooms,0.21692,305,15575,0.19753,0.24293
1793,1793,2011,Couple without children,5th Quintile,6 rooms,0.12914,198,15575,0.11476,0.14677
1794,1794,2011,Couple without children,5th Quintile,7 rooms,0.05496,92,15575,0.0451,0.06562
1795,1795,2011,Couple without children,5th Quintile,8 rooms,0.04344,61,15575,0.03383,0.05273
1796,1796,2011,Single parent,1st Quintile,2 rooms,0.16035,138,15575,0.1388,0.19675
1797,1797,2011,Single parent,1st Quintile,3 rooms,0.56182,560,15575,0.52439,0.60456
1798,1798,2011,Single parent,1st Quintile,4 rooms,0.21295,233,15575,0.18712,0.24078
1799,1799,2011,Single parent,1st Quintile,5 rooms,0.06488,69,15575,0.0535,0.08142
1800,1800,2011,Single parent,2nd Quintile,2 rooms,0.14961,65,15575,0.12358,0.18257
1801,1801,2011,Single parent,2nd Quintile,3 rooms,0.54472,269,15575,0.49232,0.6159
1802,1802,2011,Single parent,2nd Quintile,4 rooms,0.21664,127,15575,0.18903,0.24813
1803,1803,2011,Single parent,2nd Quintile,5 rooms,0.08904,47,15575,0.06705,0.11362
1804,1804,2011,Single parent,3rd Quintile,2 rooms,0.11035,32,15575,0.07034,0.1529
1805,1805,2011,Single parent,3rd Quintile,3 rooms,0.46815,165,15575,0.40266,0.54772
1806,1806,2011,Single parent,3rd Quintile,4 rooms,0.28837,89,15575,0.22759,0.37067
1807,1807,2011,Single parent,3rd Quintile,5 rooms,0.13313,48,15575,0.09054,0.18929
1808,1808,2011,Single parent,4th Quintile,3 rooms,0.47766,70,15575,0.36148,0.61176
1809,1809,2011,Single parent,4th Quintile,4 rooms,0.28231,51,15575,0.207,0.39308
1810,1810,2011,Single parent,4th Quintile,5 rooms,0.24003,41,15575,0.1458,0.39343
1811,1811,2011,Single parent,5th Quintile,4 rooms,0.40214,34,15575,0.29797,0.50774
1812,1812,2011,Single parent,5th Quintile,5 rooms,0.59786,32,15575,0.4014,0.84713
1813,1813,2011,Couple with children,1st Quintile,2 rooms,0.03685,44,15575,0.02871,0.04524
1814,1814,2011,Couple with children,1st Quintile,3 rooms,0.40087,387,15575,0.35447,0.45097
1815,1815,2011,Couple with children,1st Quintile,4 rooms,0.34658,377,15575,0.30913,0.38682
1816,1816,2011,Couple with children,1st Quintile,5 rooms,0.12749,143,15575,0.10338,0.15576
1817,1817,2011,Couple with children,1st Quintile,6 rooms,0.05871,78,15575,0.04844,0.07228
1818,1818,2011,Couple with children,1st Quintile,7 rooms,0.02951,36,15575,0.02212,0.03915
1819,1819,2011,Couple with children,2nd Quintile,3 rooms,0.327,358,15575,0.28007,0.37322
1820,1820,2011,Couple with children,2nd Quintile,4 rooms,0.27706,403,15575,0.24296,0.3155
1821,1821,2011,Couple with children,2nd Quintile,5 rooms,0.2164,275,15575,0.18151,0.25418
1822,1822,2011,Couple with children,2nd Quintile,6 rooms,0.0848,152,15575,0.07175,0.0978
1823,1823,2011,Couple with children,2nd Quintile,7 rooms,0.06729,88,15575,0.05133,0.08835
1824,1824,2011,Couple with children,2nd Quintile,8 rooms,0.02745,49,15575,0.01822,0.04268
1825,1825,2011,Couple with children,3rd Quintile,3 rooms,0.20848,258,15575,0.17892,0.24102
1826,1826,2011,Couple with children,3rd Quintile,4 rooms,0.29236,342,15575,0.25542,0.3255
1827,1827,2011,Couple with children,3rd Quintile,5 rooms,0.25124,323,15575,0.21429,0.28568
1828,1828,2011,Couple with children,3rd Quintile,6 rooms,0.16338,213,15575,0.14022,0.19339
1829,1829,2011,Couple with children,3rd Quintile,7 rooms,0.05478,112,15575,0.04369,0.0675
1830,1830,2011,Couple with children,3rd Quintile,8 rooms,0.02977,56,15575,0.0199,0.04474
1831,1831,2011,Couple with children,4th Quintile,3 rooms,0.16805,168,15575,0.13837,0.19619
1832,1832,2011,Couple with children,4th Quintile,4 rooms,0.23095,260,15575,0.20198,0.27708
1833,1833,2011,Couple with children,4th Quintile,5 rooms,0.2752,305,15575,0.24742,0.31773
1834,1834,2011,Couple with children,4th Quintile,6 rooms,0.20359,271,15575,0.17444,0.23526
1835,1835,2011,Couple with children,4th Quintile,7 rooms,0.07912,122,15575,0.0619,0.09754
1836,1836,2011,Couple with children,4th Quintile,8 rooms,0.04309,64,15575,0.03145,0.05735
1837,1837,2011,Couple with children,5th Quintile,3 rooms,0.06245,74,15575,0.04804,0.07878
1838,1838,2011,Couple with children,5th Quintile,4 rooms,0.21347,201,15575,0.18334,0.24593
1839,1839,2011,Couple with children,5th Quintile,5 rooms,0.23829,254,15575,0.2028,0.27753
1840,1840,2011,Couple with children,5th Quintile,6 rooms,0.20989,237,15575,0.18225,0.2487
1841,1841,2011,Couple with children,5th Quintile,7 rooms,0.13624,149,15575,0.10147,0.16802
1842,1842,2011,Couple with children,5th Quintile,8 rooms,0.08638,85,15575,0.0629,0.10634
1843,1843,2011,Couple with children,5th Quintile,9 rooms,0.03057,41,15575,0.02022,0.04564
1844,1844,2011,Couple with children,5th Quintile,10 or more rooms,0.02271,35,15575,0.01464,0.03217
1845,1845,2012,Single-person household,1st Quintile,1 room,0.16106,202,15249,0.14216,0.17472
1846,1846,2012,Single-person household,1st Quintile,2 rooms,0.52614,522,15249,0.49848,0.55774
1847,1847,2012,Single-person household,1st Quintile,3 rooms,0.25552,277,15249,0.23511,0.27851
1848,1848,2012,Single-person household,1st Quintile,4 rooms,0.05729,62,15249,0.04638,0.06714
1849,1849,2012,Single-person household,2nd Quintile,1 room,0.09041,63,15249,0.07675,0.10428
1850,1850,2012,Single-person household,2nd Quintile,2 rooms,0.40974,289,15249,0.38027,0.4456
1851,1851,2012,Single-person household,2nd Quintile,3 rooms,0.38291,254,15249,0.35413,0.41522
1852,1852,2012,Single-person household,2nd Quintile,4 rooms,0.11693,78,15249,0.10456,0.13213
1853,1853,2012,Single-person household,3rd Quintile,1 room,0.05839,35,15249,0.04563,0.07082
1854,1854,2012,Single-person household,3rd Quintile,2 rooms,0.39172,240,15249,0.35794,0.41948
1855,1855,2012,Single-person household,3rd Quintile,3 rooms,0.34761,222,15249,0.32048,0.37783
1856,1856,2012,Single-person household,3rd Quintile,4 rooms,0.12675,84,15249,0.11367,0.14475
1857,1857,2012,Single-person household,3rd Quintile,5 rooms,0.07553,48,15249,0.06193,0.08825
1858,1858,2012,Single-person household,4th Quintile,2 rooms,0.28363,168,15249,0.25637,0.31503
1859,1859,2012,Single-person household,4th Quintile,3 rooms,0.38783,217,15249,0.35573,0.42346
1860,1860,2012,Single-person household,4th Quintile,4 rooms,0.18486,109,15249,0.16082,0.20791
1861,1861,2012,Single-person household,4th Quintile,5 rooms,0.09501,53,15249,0.08214,0.10696
1862,1862,2012,Single-person household,4th Quintile,6 rooms,0.04868,31,15249,0.03708,0.06046
1863,1863,2012,Single-person household,5th Quintile,2 rooms,0.25429,109,15249,0.22586,0.2862
1864,1864,2012,Single-person household,5th Quintile,3 rooms,0.35689,186,15249,0.32442,0.38792
1865,1865,2012,Single-person household,5th Quintile,4 rooms,0.17253,96,15249,0.15149,0.19718
1866,1866,2012,Single-person household,5th Quintile,5 rooms,0.15064,79,15249,0.12779,0.17346
1867,1867,2012,Single-person household,5th Quintile,6 rooms,0.06564,42,15249,0.05017,0.0809
1868,1868,2012,Couple without children,1st Quintile,2 rooms,0.27304,115,15249,0.22567,0.32942
1869,1869,2012,Couple without children,1st Quintile,3 rooms,0.59068,245,15249,0.52863,0.64597
1870,1870,2012,Couple without children,1st Quintile,4 rooms,0.13629,58,15249,0.11122,0.16394
1871,1871,2012,Couple without children,2nd Quintile,2 rooms,0.15537,98,15249,0.12751,0.18097
1872,1872,2012,Couple without children,2nd Quintile,3 rooms,0.44887,320,15249,0.40845,0.48357
1873,1873,2012,Couple without children,2nd Quintile,4 rooms,0.24233,161,15249,0.21032,0.27029
1874,1874,2012,Couple without children,2nd Quintile,5 rooms,0.10025,70,15249,0.08297,0.12082
1875,1875,2012,Couple without children,2nd Quintile,6 rooms,0.05319,38,15249,0.04207,0.06921
1876,1876,2012,Couple without children,3rd Quintile,2 rooms,0.13198,96,15249,0.10594,0.15387
1877,1877,2012,Couple without children,3rd Quintile,3 rooms,0.39388,336,15249,0.36115,0.43024
1878,1878,2012,Couple without children,3rd Quintile,4 rooms,0.2636,205,15249,0.23798,0.29185
1879,1879,2012,Couple without children,3rd Quintile,5 rooms,0.12567,111,15249,0.10955,0.14331
1880,1880,2012,Couple without children,3rd Quintile,6 rooms,0.08487,70,15249,0.06864,0.10094
1881,1881,2012,Couple without children,4th Quintile,2 rooms,0.0827,80,15249,0.06827,0.09799
1882,1882,2012,Couple without children,4th Quintile,3 rooms,0.323,286,15249,0.2803,0.35326
1883,1883,2012,Couple without children,4th Quintile,4 rooms,0.29474,267,15249,0.26193,0.32979
1884,1884,2012,Couple without children,4th Quintile,5 rooms,0.16618,172,15249,0.14806,0.18765
1885,1885,2012,Couple without children,4th Quintile,6 rooms,0.0914,90,15249,0.07014,0.11079
1886,1886,2012,Couple without children,4th Quintile,7 rooms,0.04198,45,15249,0.03193,0.05437
1887,1887,2012,Couple without children,5th Quintile,2 rooms,0.04838,57,15249,0.03489,0.06124
1888,1888,2012,Couple without children,5th Quintile,3 rooms,0.23801,288,15249,0.2153,0.26043
1889,1889,2012,Couple without children,5th Quintile,4 rooms,0.2336,334,15249,0.20382,0.25796
1890,1890,2012,Couple without children,5th Quintile,5 rooms,0.23451,338,15249,0.211,0.25698
1891,1891,2012,Couple without children,5th Quintile,6 rooms,0.13426,207,15249,0.11676,0.1501
1892,1892,2012,Couple without children,5th Quintile,7 rooms,0.07721,112,15249,0.06259,0.09146
1893,1893,2012,Couple without children,5th Quintile,8 rooms,0.03403,53,15249,0.02743,0.04195
1894,1894,2012,Single parent,1st Quintile,2 rooms,0.13595,110,15249,0.10943,0.16868
1895,1895,2012,Single parent,1st Quintile,3 rooms,0.58391,517,15249,0.53507,0.63615
1896,1896,2012,Single parent,1st Quintile,4 rooms,0.20448,232,15249,0.18478,0.22281
1897,1897,2012,Single parent,1st Quintile,5 rooms,0.07567,65,15249,0.05496,0.09815
1898,1898,2012,Single parent,2nd Quintile,2 rooms,0.11293,57,15249,0.08944,0.14263
1899,1899,2012,Single parent,2nd Quintile,3 rooms,0.50317,256,15249,0.44691,0.56432
1900,1900,2012,Single parent,2nd Quintile,4 rooms,0.2383,132,15249,0.19487,0.29952
1901,1901,2012,Single parent,2nd Quintile,5 rooms,0.05807,50,15249,0.046,0.07061
1902,1902,2012,Single parent,2nd Quintile,6 rooms,0.08753,31,15249,0.0634,0.11943
1903,1903,2012,Single parent,3rd Quintile,2 rooms,0.10988,35,15249,0.08319,0.13462
1904,1904,2012,Single parent,3rd Quintile,3 rooms,0.45494,148,15249,0.37369,0.55601
1905,1905,2012,Single parent,3rd Quintile,4 rooms,0.32828,95,15249,0.24741,0.44499
1906,1906,2012,Single parent,3rd Quintile,5 rooms,0.1069,40,15249,0.07998,0.13898
1907,1907,2012,Single parent,4th Quintile,3 rooms,0.46831,65,15249,0.36336,0.59366
1908,1908,2012,Single parent,4th Quintile,4 rooms,0.30936,55,15249,0.23702,0.43898
1909,1909,2012,Single parent,4th Quintile,5 rooms,0.22234,36,15249,0.15893,0.30291
