,Unnamed: 0,year,bula_h,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2313,2313,2018,Hesse,7 rooms,0.03061,47,17271,0.02162,0.04039
2314,2314,2018,Hesse,8 rooms,0.02874,34,17271,0.01773,0.03823
2315,2315,2018,"Rhineland-Palatinate, Saarland",1 room,0.02693,34,17271,0.01421,0.0421
2316,2316,2018,"Rhineland-Palatinate, Saarland",2 rooms,0.15528,163,17271,0.12485,0.18831
2317,2317,2018,"Rhineland-Palatinate, Saarland",3 rooms,0.26117,291,17271,0.22344,0.29901
2318,2318,2018,"Rhineland-Palatinate, Saarland",4 rooms,0.17667,202,17271,0.14457,0.21171
2319,2319,2018,"Rhineland-Palatinate, Saarland",5 rooms,0.15644,144,17271,0.13105,0.18893
2320,2320,2018,"Rhineland-Palatinate, Saarland",6 rooms,0.14672,123,17271,0.1214,0.17855
2321,2321,2018,"Rhineland-Palatinate, Saarland",7 rooms,0.0768,54,17271,0.05428,0.09839
2322,2322,2018,Baden-Wuerttemberg,1 room,0.04778,71,17271,0.03721,0.05814
2323,2323,2018,Baden-Wuerttemberg,2 rooms,0.15409,248,17271,0.13502,0.17461
2324,2324,2018,Baden-Wuerttemberg,3 rooms,0.26182,480,17271,0.23769,0.28665
2325,2325,2018,Baden-Wuerttemberg,4 rooms,0.22188,400,17271,0.19709,0.25154
2326,2326,2018,Baden-Wuerttemberg,5 rooms,0.14802,300,17271,0.13178,0.16553
2327,2327,2018,Baden-Wuerttemberg,6 rooms,0.09597,183,17271,0.07782,0.11253
2328,2328,2018,Baden-Wuerttemberg,7 rooms,0.05204,117,17271,0.04156,0.06232
2329,2329,2018,Baden-Wuerttemberg,8 rooms,0.01839,43,17271,0.01271,0.02661
2330,2330,2018,Bavaria,1 room,0.04282,107,17271,0.03348,0.05288
2331,2331,2018,Bavaria,2 rooms,0.18524,411,17271,0.16579,0.20583
2332,2332,2018,Bavaria,3 rooms,0.27114,709,17271,0.24958,0.29898
2333,2333,2018,Bavaria,4 rooms,0.19834,522,17271,0.1774,0.21961
2334,2334,2018,Bavaria,5 rooms,0.13623,383,17271,0.12027,0.15269
2335,2335,2018,Bavaria,6 rooms,0.09277,262,17271,0.0802,0.10699
2336,2336,2018,Bavaria,7 rooms,0.04756,128,17271,0.03856,0.05719
2337,2337,2018,Bavaria,8 rooms,0.01718,68,17271,0.0115,0.02411
2338,2338,2018,Bavaria,10 or more rooms,0.00874,32,17271,0.00598,0.01134
2339,2339,2018,Berlin,1 room,0.12705,91,17271,0.10623,0.14992
2340,2340,2018,Berlin,2 rooms,0.36573,222,17271,0.31361,0.41727
2341,2341,2018,Berlin,3 rooms,0.31367,267,17271,0.27624,0.35876
2342,2342,2018,Berlin,4 rooms,0.13563,131,17271,0.11312,0.16464
2343,2343,2018,Berlin,5 rooms,0.05792,47,17271,0.04061,0.07615
2344,2344,2018,Brandenburg,1 room,0.03947,49,17271,0.02542,0.05445
2345,2345,2018,Brandenburg,2 rooms,0.2159,105,17271,0.17541,0.26037
2346,2346,2018,Brandenburg,3 rooms,0.37567,259,17271,0.32459,0.42011
2347,2347,2018,Brandenburg,4 rooms,0.18953,153,17271,0.14955,0.23987
2348,2348,2018,Brandenburg,5 rooms,0.13278,86,17271,0.10355,0.16607
2349,2349,2018,Brandenburg,6 rooms,0.04665,41,17271,0.03436,0.05927
2350,2350,2018,Mecklenburg-Western Pomerania,2 rooms,0.33806,83,17271,0.26634,0.39783
2351,2351,2018,Mecklenburg-Western Pomerania,3 rooms,0.36577,142,17271,0.29617,0.44648
2352,2352,2018,Mecklenburg-Western Pomerania,4 rooms,0.17771,88,17271,0.13175,0.22436
2353,2353,2018,Mecklenburg-Western Pomerania,5 rooms,0.11846,40,17271,0.09019,0.15388
2354,2354,2018,Saxony,2 rooms,0.26029,183,17271,0.22534,0.29367
2355,2355,2018,Saxony,3 rooms,0.42471,396,17271,0.36873,0.48005
2356,2356,2018,Saxony,4 rooms,0.18513,243,17271,0.16128,0.2113
2357,2357,2018,Saxony,5 rooms,0.08801,114,17271,0.07213,0.10813
2358,2358,2018,Saxony,6 rooms,0.04187,56,17271,0.02991,0.05817
2359,2359,2018,Saxony-Anhalt,2 rooms,0.22903,102,17271,0.18298,0.27783
2360,2360,2018,Saxony-Anhalt,3 rooms,0.36862,211,17271,0.32113,0.42028
2361,2361,2018,Saxony-Anhalt,4 rooms,0.1994,156,17271,0.16776,0.23657
2362,2362,2018,Saxony-Anhalt,5 rooms,0.14765,75,17271,0.10855,0.19165
2363,2363,2018,Saxony-Anhalt,6 rooms,0.0553,36,17271,0.03826,0.07942
2364,2364,2018,Thuringa,1 room,0.04406,33,17271,0.03187,0.05948
2365,2365,2018,Thuringa,2 rooms,0.25348,105,17271,0.21173,0.30716
2366,2366,2018,Thuringa,3 rooms,0.29274,200,17271,0.2519,0.33914
2367,2367,2018,Thuringa,4 rooms,0.20694,137,17271,0.1638,0.25854
2368,2368,2018,Thuringa,5 rooms,0.13414,92,17271,0.09959,0.18263
2369,2369,2018,Thuringa,6 rooms,0.06863,53,17271,0.04425,0.10112
2370,2370,2019,Schleswig-Holstein,2 rooms,0.16763,93,17767,0.13042,0.21798
2371,2371,2019,Schleswig-Holstein,3 rooms,0.28555,181,17767,0.23294,0.34423
2372,2372,2019,Schleswig-Holstein,4 rooms,0.18903,160,17767,0.15225,0.23614
2373,2373,2019,Schleswig-Holstein,5 rooms,0.21379,137,17767,0.17776,0.25767
2374,2374,2019,Schleswig-Holstein,6 rooms,0.09513,59,17767,0.06225,0.13481
2375,2375,2019,Schleswig-Holstein,7 rooms,0.04886,40,17767,0.02945,0.07055
2376,2376,2019,Hamburg,2 rooms,0.27828,89,17767,0.22079,0.33783
2377,2377,2019,Hamburg,3 rooms,0.3855,133,17767,0.31577,0.45645
2378,2378,2019,Hamburg,4 rooms,0.24592,80,17767,0.17815,0.31089
2379,2379,2019,Hamburg,5 rooms,0.0903,42,17767,0.06271,0.12262
2380,2380,2019,Lower Saxony,1 room,0.02182,34,17767,0.0146,0.03155
2381,2381,2019,Lower Saxony,2 rooms,0.13879,194,17767,0.11655,0.16343
2382,2382,2019,Lower Saxony,3 rooms,0.2427,429,17767,0.2121,0.27066
2383,2383,2019,Lower Saxony,4 rooms,0.22579,382,17767,0.19327,0.25644
2384,2384,2019,Lower Saxony,5 rooms,0.17712,297,17767,0.15597,0.1981
2385,2385,2019,Lower Saxony,6 rooms,0.11187,198,17767,0.08991,0.13336
2386,2386,2019,Lower Saxony,7 rooms,0.05368,122,17767,0.04164,0.06554
2387,2387,2019,Lower Saxony,8 rooms,0.02822,69,17767,0.02204,0.03816
2388,2388,2019,Bremen,3 rooms,0.75187,61,17767,0.48996,1.00964
2389,2389,2019,Bremen,4 rooms,0.24813,37,17767,0.12735,0.39244
2390,2390,2019,North Rhine-Westphalia,1 room,0.03665,144,17767,0.02866,0.04628
2391,2391,2019,North Rhine-Westphalia,2 rooms,0.20499,604,17767,0.18312,0.22636
2392,2392,2019,North Rhine-Westphalia,3 rooms,0.30405,1086,17767,0.28025,0.33249
2393,2393,2019,North Rhine-Westphalia,4 rooms,0.17753,791,17767,0.1597,0.19311
2394,2394,2019,North Rhine-Westphalia,5 rooms,0.13182,545,17767,0.11497,0.14416
2395,2395,2019,North Rhine-Westphalia,6 rooms,0.0708,341,17767,0.06226,0.07923
2396,2396,2019,North Rhine-Westphalia,7 rooms,0.04119,183,17767,0.03262,0.05012
2397,2397,2019,North Rhine-Westphalia,8 rooms,0.02131,92,17767,0.01517,0.02867
2398,2398,2019,North Rhine-Westphalia,9 rooms,0.0067,46,17767,0.00459,0.00957
2399,2399,2019,North Rhine-Westphalia,10 or more rooms,0.00496,42,17767,0.00262,0.00734
2400,2400,2019,Hesse,1 room,0.02509,52,17767,0.01607,0.03461
2401,2401,2019,Hesse,2 rooms,0.19523,187,17767,0.16436,0.22837
2402,2402,2019,Hesse,3 rooms,0.30084,350,17767,0.2624,0.34548
2403,2403,2019,Hesse,4 rooms,0.16239,249,17767,0.13831,0.19174
2404,2404,2019,Hesse,5 rooms,0.1566,177,17767,0.12952,0.18359
2405,2405,2019,Hesse,6 rooms,0.10154,135,17767,0.08146,0.12096
2406,2406,2019,Hesse,7 rooms,0.03446,62,17767,0.02475,0.04676
2407,2407,2019,Hesse,8 rooms,0.02386,43,17767,0.01518,0.03395
2408,2408,2019,"Rhineland-Palatinate, Saarland",1 room,0.02742,36,17767,0.01426,0.04736
2409,2409,2019,"Rhineland-Palatinate, Saarland",2 rooms,0.14611,134,17767,0.12072,0.17737
2410,2410,2019,"Rhineland-Palatinate, Saarland",3 rooms,0.25843,269,17767,0.22144,0.29671
2411,2411,2019,"Rhineland-Palatinate, Saarland",4 rooms,0.17505,195,17767,0.14651,0.20605
2412,2412,2019,"Rhineland-Palatinate, Saarland",5 rooms,0.15892,163,17767,0.13287,0.19031
2413,2413,2019,"Rhineland-Palatinate, Saarland",6 rooms,0.14381,124,17767,0.12067,0.17085
2414,2414,2019,"Rhineland-Palatinate, Saarland",7 rooms,0.06996,63,17767,0.04624,0.09541
2415,2415,2019,"Rhineland-Palatinate, Saarland",8 rooms,0.0203,32,17767,0.0127,0.02962
2416,2416,2019,Baden-Wuerttemberg,1 room,0.05278,78,17767,0.0389,0.07055
2417,2417,2019,Baden-Wuerttemberg,2 rooms,0.1508,216,17767,0.1324,0.17093
2418,2418,2019,Baden-Wuerttemberg,3 rooms,0.24041,453,17767,0.21501,0.26494
2419,2419,2019,Baden-Wuerttemberg,4 rooms,0.22223,408,17767,0.19643,0.25054
2420,2420,2019,Baden-Wuerttemberg,5 rooms,0.1552,330,17767,0.13509,0.17801
2421,2421,2019,Baden-Wuerttemberg,6 rooms,0.09353,222,17767,0.07514,0.11055
2422,2422,2019,Baden-Wuerttemberg,7 rooms,0.05129,127,17767,0.04254,0.0613
2423,2423,2019,Baden-Wuerttemberg,8 rooms,0.02005,61,17767,0.01302,0.02822
2424,2424,2019,Baden-Wuerttemberg,9 rooms,0.01373,33,17767,0.00546,0.02256
2425,2425,2019,Bavaria,1 room,0.04107,105,17767,0.03174,0.05196
2426,2426,2019,Bavaria,2 rooms,0.18931,407,17767,0.17018,0.21437
2427,2427,2019,Bavaria,3 rooms,0.27143,702,17767,0.24919,0.30053
2428,2428,2019,Bavaria,4 rooms,0.18363,521,17767,0.1662,0.20443
2429,2429,2019,Bavaria,5 rooms,0.1355,417,17767,0.12106,0.1536
2430,2430,2019,Bavaria,6 rooms,0.08784,279,17767,0.07511,0.1066
2431,2431,2019,Bavaria,7 rooms,0.05509,175,17767,0.04342,0.06748
2432,2432,2019,Bavaria,8 rooms,0.01874,89,17767,0.01234,0.02682
2433,2433,2019,Bavaria,9 rooms,0.00804,40,17767,0.00454,0.01359
2434,2434,2019,Bavaria,10 or more rooms,0.00934,49,17767,0.00673,0.01316
2435,2435,2019,Berlin,1 room,0.11019,78,17767,0.08477,0.13635
2436,2436,2019,Berlin,2 rooms,0.34102,211,17767,0.29468,0.39341
2437,2437,2019,Berlin,3 rooms,0.32984,278,17767,0.28407,0.38293
2438,2438,2019,Berlin,4 rooms,0.14803,152,17767,0.11501,0.18409
2439,2439,2019,Berlin,5 rooms,0.07092,62,17767,0.04565,0.09953
2440,2440,2019,Brandenburg,1 room,0.03734,31,17767,0.02574,0.05401
2441,2441,2019,Brandenburg,2 rooms,0.20803,97,17767,0.16375,0.25145
2442,2442,2019,Brandenburg,3 rooms,0.36962,269,17767,0.32347,0.43764
2443,2443,2019,Brandenburg,4 rooms,0.20275,183,17767,0.15856,0.24706
2444,2444,2019,Brandenburg,5 rooms,0.13283,111,17767,0.09265,0.17722
2445,2445,2019,Brandenburg,6 rooms,0.04943,56,17767,0.03714,0.06739
2446,2446,2019,Mecklenburg-Western Pomerania,2 rooms,0.33627,82,17767,0.27305,0.39973
2447,2447,2019,Mecklenburg-Western Pomerania,3 rooms,0.35815,135,17767,0.28201,0.46307
2448,2448,2019,Mecklenburg-Western Pomerania,4 rooms,0.18127,91,17767,0.13659,0.24125
2449,2449,2019,Mecklenburg-Western Pomerania,5 rooms,0.12431,59,17767,0.08791,0.16745
2450,2450,2019,Saxony,2 rooms,0.25733,171,17767,0.22302,0.29126
2451,2451,2019,Saxony,3 rooms,0.42202,386,17767,0.38061,0.47785
2452,2452,2019,Saxony,4 rooms,0.20796,282,17767,0.1786,0.23729
2453,2453,2019,Saxony,5 rooms,0.06473,109,17767,0.05025,0.08195
2454,2454,2019,Saxony,6 rooms,0.04796,78,17767,0.03497,0.06137
2455,2455,2019,Saxony-Anhalt,2 rooms,0.26118,100,17767,0.21329,0.31623
2456,2456,2019,Saxony-Anhalt,3 rooms,0.30181,187,17767,0.25248,0.35021
2457,2457,2019,Saxony-Anhalt,4 rooms,0.2297,159,17767,0.18555,0.28379
2458,2458,2019,Saxony-Anhalt,5 rooms,0.15481,76,17767,0.1146,0.20276
2459,2459,2019,Saxony-Anhalt,6 rooms,0.05251,48,17767,0.03107,0.07672
2460,2460,2019,Thuringa,2 rooms,0.31102,113,17767,0.25111,0.37259
2461,2461,2019,Thuringa,3 rooms,0.2914,181,17767,0.23973,0.33704
2462,2462,2019,Thuringa,4 rooms,0.18356,123,17767,0.13529,0.2423
2463,2463,2019,Thuringa,5 rooms,0.14274,107,17767,0.09931,0.19627
2464,2464,2019,Thuringa,6 rooms,0.07127,58,17767,0.05224,0.09546
2465,2465,2020,Schleswig-Holstein,2 rooms,0.16075,104,18704,0.12623,0.2109
2466,2466,2020,Schleswig-Holstein,3 rooms,0.24852,177,18704,0.20603,0.30997
2467,2467,2020,Schleswig-Holstein,4 rooms,0.19874,152,18704,0.16511,0.24427
2468,2468,2020,Schleswig-Holstein,5 rooms,0.23101,121,18704,0.18845,0.28821
2469,2469,2020,Schleswig-Holstein,6 rooms,0.12077,60,18704,0.08454,0.16043
2470,2470,2020,Schleswig-Holstein,7 rooms,0.0402,31,18704,0.02455,0.06711
2471,2471,2020,Hamburg,2 rooms,0.27568,105,18704,0.20952,0.33
2472,2472,2020,Hamburg,3 rooms,0.38334,153,18704,0.30967,0.47516
2473,2473,2020,Hamburg,4 rooms,0.25194,80,18704,0.17565,0.31643
2474,2474,2020,Hamburg,5 rooms,0.08905,41,18704,0.06451,0.1215
2475,2475,2020,Lower Saxony,1 room,0.02152,57,18704,0.01255,0.03317
2476,2476,2020,Lower Saxony,2 rooms,0.14048,235,18704,0.11716,0.16994
2477,2477,2020,Lower Saxony,3 rooms,0.23467,473,18704,0.20437,0.26827
2478,2478,2020,Lower Saxony,4 rooms,0.20961,373,18704,0.18188,0.24491
2479,2479,2020,Lower Saxony,5 rooms,0.19305,284,18704,0.16386,0.21635
2480,2480,2020,Lower Saxony,6 rooms,0.10962,176,18704,0.09022,0.13255
2481,2481,2020,Lower Saxony,7 rooms,0.06136,109,18704,0.0503,0.07648
2482,2482,2020,Lower Saxony,8 rooms,0.02968,67,18704,0.02113,0.03884
2483,2483,2020,Bremen,2 rooms,0.19014,40,18704,0.08882,0.31483
2484,2484,2020,Bremen,3 rooms,0.60238,87,18704,0.37421,0.83364
2485,2485,2020,Bremen,4 rooms,0.20749,35,18704,0.10162,0.33288
2486,2486,2020,North Rhine-Westphalia,1 room,0.03236,234,18704,0.02345,0.0418
2487,2487,2020,North Rhine-Westphalia,2 rooms,0.20481,849,18704,0.18229,0.22718
2488,2488,2020,North Rhine-Westphalia,3 rooms,0.28671,1324,18704,0.2647,0.31429
2489,2489,2020,North Rhine-Westphalia,4 rooms,0.18764,824,18704,0.16959,0.2062
2490,2490,2020,North Rhine-Westphalia,5 rooms,0.13234,503,18704,0.11584,0.15103
2491,2491,2020,North Rhine-Westphalia,6 rooms,0.07738,305,18704,0.06815,0.08736
2492,2492,2020,North Rhine-Westphalia,7 rooms,0.04504,163,18704,0.03668,0.05367
2493,2493,2020,North Rhine-Westphalia,8 rooms,0.02225,89,18704,0.01681,0.02779
2494,2494,2020,North Rhine-Westphalia,9 rooms,0.00592,33,18704,0.00427,0.0079
2495,2495,2020,North Rhine-Westphalia,10 or more rooms,0.00555,39,18704,0.00374,0.00752
2496,2496,2020,Hesse,1 room,0.0244,101,18704,0.0155,0.03479
2497,2497,2020,Hesse,2 rooms,0.18996,228,18704,0.1553,0.2302
2498,2498,2020,Hesse,3 rooms,0.28224,372,18704,0.24211,0.3244
2499,2499,2020,Hesse,4 rooms,0.16665,237,18704,0.13563,0.19462
2500,2500,2020,Hesse,5 rooms,0.16126,164,18704,0.13427,0.19644
2501,2501,2020,Hesse,6 rooms,0.10428,119,18704,0.08578,0.12614
2502,2502,2020,Hesse,7 rooms,0.04521,58,18704,0.03498,0.05796
2503,2503,2020,Hesse,8 rooms,0.02599,35,18704,0.01909,0.03175
2504,2504,2020,"Rhineland-Palatinate, Saarland",1 room,0.02787,41,18704,0.0147,0.04078
2505,2505,2020,"Rhineland-Palatinate, Saarland",2 rooms,0.14662,165,18704,0.11786,0.18225
2506,2506,2020,"Rhineland-Palatinate, Saarland",3 rooms,0.23875,282,18704,0.20087,0.28102
2507,2507,2020,"Rhineland-Palatinate, Saarland",4 rooms,0.17554,181,18704,0.1431,0.20966
2508,2508,2020,"Rhineland-Palatinate, Saarland",5 rooms,0.15412,137,18704,0.12739,0.18843
2509,2509,2020,"Rhineland-Palatinate, Saarland",6 rooms,0.1622,129,18704,0.13427,0.192
2510,2510,2020,"Rhineland-Palatinate, Saarland",7 rooms,0.05816,52,18704,0.04272,0.07614
2511,2511,2020,"Rhineland-Palatinate, Saarland",8 rooms,0.03675,38,18704,0.02098,0.05248
2512,2512,2020,Baden-Wuerttemberg,1 room,0.04317,116,18704,0.03103,0.05643
2513,2513,2020,Baden-Wuerttemberg,2 rooms,0.15565,286,18704,0.13447,0.17916
2514,2514,2020,Baden-Wuerttemberg,3 rooms,0.23978,492,18704,0.21124,0.26433
2515,2515,2020,Baden-Wuerttemberg,4 rooms,0.2295,382,18704,0.19906,0.25277
2516,2516,2020,Baden-Wuerttemberg,5 rooms,0.13345,269,18704,0.10927,0.15519
2517,2517,2020,Baden-Wuerttemberg,6 rooms,0.1164,216,18704,0.09572,0.14021
2518,2518,2020,Baden-Wuerttemberg,7 rooms,0.05277,115,18704,0.04275,0.06168
2519,2519,2020,Baden-Wuerttemberg,8 rooms,0.02927,77,18704,0.02212,0.03777
2520,2520,2020,Bavaria,1 room,0.03777,178,18704,0.02845,0.04896
2521,2521,2020,Bavaria,2 rooms,0.18701,488,18704,0.16324,0.21136
2522,2522,2020,Bavaria,3 rooms,0.2721,760,18704,0.24846,0.29283
2523,2523,2020,Bavaria,4 rooms,0.18635,541,18704,0.16523,0.20471
2524,2524,2020,Bavaria,5 rooms,0.14359,381,18704,0.12975,0.16071
2525,2525,2020,Bavaria,6 rooms,0.08671,259,18704,0.0747,0.09987
2526,2526,2020,Bavaria,7 rooms,0.04373,140,18704,0.03471,0.05133
2527,2527,2020,Bavaria,8 rooms,0.02174,83,18704,0.0148,0.02966
2528,2528,2020,Bavaria,9 rooms,0.01083,41,18704,0.00571,0.01705
2529,2529,2020,Bavaria,10 or more rooms,0.01018,38,18704,0.00503,0.01642
2530,2530,2020,Berlin,1 room,0.09845,143,18704,0.07139,0.1272
2531,2531,2020,Berlin,2 rooms,0.34474,333,18704,0.28758,0.39975
2532,2532,2020,Berlin,3 rooms,0.34512,326,18704,0.28596,0.40099
2533,2533,2020,Berlin,4 rooms,0.13792,146,18704,0.10631,0.16489
2534,2534,2020,Berlin,5 rooms,0.07377,53,18704,0.04799,0.11074
2535,2535,2020,Brandenburg,1 room,0.03473,34,18704,0.02247,0.04852
2536,2536,2020,Brandenburg,2 rooms,0.17718,97,18704,0.13891,0.2134
2537,2537,2020,Brandenburg,3 rooms,0.37835,255,18704,0.32556,0.44079
2538,2538,2020,Brandenburg,4 rooms,0.21416,180,18704,0.17424,0.25423
2539,2539,2020,Brandenburg,5 rooms,0.11519,88,18704,0.08021,0.15404
2540,2540,2020,Brandenburg,6 rooms,0.08039,51,18704,0.05313,0.10823
2541,2541,2020,Mecklenburg-Western Pomerania,2 rooms,0.31792,72,18704,0.25705,0.3969
2542,2542,2020,Mecklenburg-Western Pomerania,3 rooms,0.34913,123,18704,0.26771,0.42766
2543,2543,2020,Mecklenburg-Western Pomerania,4 rooms,0.21317,72,18704,0.15265,0.28494
2544,2544,2020,Mecklenburg-Western Pomerania,5 rooms,0.11979,37,18704,0.08211,0.16919
2545,2545,2020,Saxony,1 room,0.03603,42,18704,0.02383,0.04999
2546,2546,2020,Saxony,2 rooms,0.23684,184,18704,0.20671,0.27657
2547,2547,2020,Saxony,3 rooms,0.39478,376,18704,0.33829,0.44807
2548,2548,2020,Saxony,4 rooms,0.21853,268,18704,0.19138,0.24964
2549,2549,2020,Saxony,5 rooms,0.05863,106,18704,0.04562,0.07522
2550,2550,2020,Saxony,6 rooms,0.05519,61,18704,0.04145,0.07083
2551,2551,2020,Saxony-Anhalt,2 rooms,0.24051,105,18704,0.18729,0.30828
2552,2552,2020,Saxony-Anhalt,3 rooms,0.33992,197,18704,0.29124,0.40541
2553,2553,2020,Saxony-Anhalt,4 rooms,0.21255,139,18704,0.16723,0.25855
2554,2554,2020,Saxony-Anhalt,5 rooms,0.13703,78,18704,0.10202,0.17458
2555,2555,2020,Saxony-Anhalt,6 rooms,0.07,48,18704,0.04822,0.10227
2556,2556,2020,Thuringa,2 rooms,0.30694,113,18704,0.23692,0.36555
2557,2557,2020,Thuringa,3 rooms,0.28052,189,18704,0.23307,0.33694
2558,2558,2020,Thuringa,4 rooms,0.18113,119,18704,0.13549,0.23418
2559,2559,2020,Thuringa,5 rooms,0.14872,90,18704,0.10036,0.21124
2560,2560,2020,Thuringa,6 rooms,0.0827,55,18704,0.05213,0.12387
2561,2561,2021,Schleswig-Holstein,2 rooms,0.12153,64,11852,0.07722,0.16576
2562,2562,2021,Schleswig-Holstein,3 rooms,0.3007,123,11852,0.22461,0.37648
2563,2563,2021,Schleswig-Holstein,4 rooms,0.21826,114,11852,0.16957,0.29102
2564,2564,2021,Schleswig-Holstein,5 rooms,0.2077,93,11852,0.16054,0.2605
2565,2565,2021,Schleswig-Holstein,6 rooms,0.1518,52,11852,0.10251,0.21145
2566,2566,2021,Hamburg,2 rooms,0.26972,74,11852,0.19399,0.3653
2567,2567,2021,Hamburg,3 rooms,0.35817,101,11852,0.26635,0.44972
2568,2568,2021,Hamburg,4 rooms,0.28557,55,11852,0.20274,0.37857
2569,2569,2021,Hamburg,5 rooms,0.08654,31,11852,0.05975,0.11881
2570,2570,2021,Lower Saxony,1 room,0.02612,39,11852,0.01535,0.03643
2571,2571,2021,Lower Saxony,2 rooms,0.16003,147,11852,0.13116,0.197
2572,2572,2021,Lower Saxony,3 rooms,0.22045,287,11852,0.18858,0.25803
2573,2573,2021,Lower Saxony,4 rooms,0.20552,238,11852,0.17614,0.24548
2574,2574,2021,Lower Saxony,5 rooms,0.19375,199,11852,0.1655,0.23057
2575,2575,2021,Lower Saxony,6 rooms,0.1009,135,11852,0.08083,0.12348
2576,2576,2021,Lower Saxony,7 rooms,0.05183,78,11852,0.03736,0.06883
2577,2577,2021,Lower Saxony,8 rooms,0.04142,53,11852,0.02555,0.05559
2578,2578,2021,Bremen,3 rooms,1.0,45,11852,0.58238,1.52074
2579,2579,2021,North Rhine-Westphalia,1 room,0.03654,98,11852,0.02528,0.04961
2580,2580,2021,North Rhine-Westphalia,2 rooms,0.19262,462,11852,0.16859,0.21702
2581,2581,2021,North Rhine-Westphalia,3 rooms,0.30335,774,11852,0.27586,0.33819
2582,2582,2021,North Rhine-Westphalia,4 rooms,0.18897,553,11852,0.1692,0.20903
2583,2583,2021,North Rhine-Westphalia,5 rooms,0.13769,366,11852,0.12092,0.15654
2584,2584,2021,North Rhine-Westphalia,6 rooms,0.08355,223,11852,0.07242,0.09501
2585,2585,2021,North Rhine-Westphalia,7 rooms,0.03744,106,11852,0.02773,0.04974
2586,2586,2021,North Rhine-Westphalia,8 rooms,0.01983,58,11852,0.01495,0.02519
2587,2587,2021,Hesse,1 room,0.03735,53,11852,0.02317,0.05665
2588,2588,2021,Hesse,2 rooms,0.21014,134,11852,0.16559,0.26066
2589,2589,2021,Hesse,3 rooms,0.2881,237,11852,0.23939,0.34857
2590,2590,2021,Hesse,4 rooms,0.14025,153,11852,0.10163,0.17009
2591,2591,2021,Hesse,5 rooms,0.17102,110,11852,0.13879,0.21282
2592,2592,2021,Hesse,6 rooms,0.10307,83,11852,0.07983,0.13178
2593,2593,2021,Hesse,7 rooms,0.05007,41,11852,0.03402,0.06973
2594,2594,2021,"Rhineland-Palatinate, Saarland",2 rooms,0.16581,100,11852,0.13003,0.21549
2595,2595,2021,"Rhineland-Palatinate, Saarland",3 rooms,0.26312,167,11852,0.21029,0.32437
2596,2596,2021,"Rhineland-Palatinate, Saarland",4 rooms,0.15399,104,11852,0.11577,0.19309
2597,2597,2021,"Rhineland-Palatinate, Saarland",5 rooms,0.1841,84,11852,0.1396,0.22341
2598,2598,2021,"Rhineland-Palatinate, Saarland",6 rooms,0.17853,85,11852,0.1382,0.21952
2599,2599,2021,"Rhineland-Palatinate, Saarland",7 rooms,0.05446,33,11852,0.03289,0.08095
2600,2600,2021,Baden-Wuerttemberg,1 room,0.05362,65,11852,0.0383,0.06993
2601,2601,2021,Baden-Wuerttemberg,2 rooms,0.15349,174,11852,0.12779,0.17813
2602,2602,2021,Baden-Wuerttemberg,3 rooms,0.24905,322,11852,0.22097,0.28452
2603,2603,2021,Baden-Wuerttemberg,4 rooms,0.2072,248,11852,0.17766,0.24142
2604,2604,2021,Baden-Wuerttemberg,5 rooms,0.14091,197,11852,0.11399,0.16606
2605,2605,2021,Baden-Wuerttemberg,6 rooms,0.10326,152,11852,0.08585,0.12785
2606,2606,2021,Baden-Wuerttemberg,7 rooms,0.06218,98,11852,0.04872,0.07444
2607,2607,2021,Baden-Wuerttemberg,8 rooms,0.0303,62,11852,0.01944,0.04454
2608,2608,2021,Bavaria,1 room,0.03622,81,11852,0.02665,0.04634
2609,2609,2021,Bavaria,2 rooms,0.19696,291,11852,0.16818,0.22272
2610,2610,2021,Bavaria,3 rooms,0.2836,493,11852,0.25429,0.31006
2611,2611,2021,Bavaria,4 rooms,0.17289,337,11852,0.14878,0.20036
2612,2612,2021,Bavaria,5 rooms,0.14922,274,11852,0.12833,0.17154
2613,2613,2021,Bavaria,6 rooms,0.08117,183,11852,0.06812,0.09723
2614,2614,2021,Bavaria,7 rooms,0.04163,98,11852,0.0322,0.05144
2615,2615,2021,Bavaria,8 rooms,0.02321,66,11852,0.0168,0.03386
2616,2616,2021,Bavaria,9 rooms,0.0151,33,11852,0.0077,0.02335
2617,2617,2021,Berlin,1 room,0.07353,73,11852,0.05474,0.09369
2618,2618,2021,Berlin,2 rooms,0.33505,185,11852,0.27397,0.39905
2619,2619,2021,Berlin,3 rooms,0.35842,213,11852,0.2932,0.43915
2620,2620,2021,Berlin,4 rooms,0.13945,112,11852,0.10402,0.18039
2621,2621,2021,Berlin,5 rooms,0.09354,40,11852,0.05951,0.14169
2622,2622,2021,Brandenburg,2 rooms,0.2074,66,11852,0.15592,0.24972
2623,2623,2021,Brandenburg,3 rooms,0.36921,153,11852,0.30743,0.45402
2624,2624,2021,Brandenburg,4 rooms,0.19762,116,11852,0.16111,0.24905
2625,2625,2021,Brandenburg,5 rooms,0.13184,62,11852,0.08553,0.184
2626,2626,2021,Brandenburg,6 rooms,0.09393,38,11852,0.05618,0.13871
2627,2627,2021,Mecklenburg-Western Pomerania,2 rooms,0.33118,53,11852,0.24842,0.41308
