year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Mecklenburg-Western Pomerania,East,2 rooms,0.28636,54,248,0.22999,0.34274
2002,Mecklenburg-Western Pomerania,East,3 rooms,0.35048,101,248,0.29098,0.40998
2002,Mecklenburg-Western Pomerania,East,4 rooms,0.20744,62,248,0.15687,0.25801
2002,Mecklenburg-Western Pomerania,East,5 rooms,0.07056,31,248,0.03862,0.10249
2002,Saxony,East,2 rooms,0.27137,175,790,0.24034,0.30240
2002,Saxony,East,3 rooms,0.36168,301,790,0.32815,0.39520
2002,Saxony,East,4 rooms,0.15280,161,790,0.12769,0.17791
2002,Saxony,East,5 rooms,0.10180,102,790,0.08070,0.12290
2002,Saxony,East,6 rooms,0.04401,51,790,0.02970,0.05832
2002,Saxony-Anhalt,East,2 rooms,0.23497,86,455,0.19597,0.27397
2002,Saxony-Anhalt,East,3 rooms,0.38041,181,455,0.33575,0.42507
2002,Saxony-Anhalt,East,4 rooms,0.19144,117,455,0.15525,0.22764
2002,Saxony-Anhalt,East,5 rooms,0.11131,71,455,0.08238,0.14024
2002,Thuringa,East,2 rooms,0.25970,89,454,0.21932,0.30007
2002,Thuringa,East,3 rooms,0.33898,164,454,0.29539,0.38257
2002,Thuringa,East,4 rooms,0.16527,91,454,0.13107,0.19947
2002,Thuringa,East,5 rooms,0.09890,66,454,0.07141,0.12639
2002,Thuringa,East,6 rooms,0.06229,44,454,0.04003,0.08454
2003,Schleswig-Holstein,West,2 rooms,0.19481,53,309,0.15058,0.23904
2003,Schleswig-Holstein,West,3 rooms,0.30949,103,309,0.25786,0.36112
2003,Schleswig-Holstein,West,4 rooms,0.18330,71,309,0.14009,0.22651
2003,Schleswig-Holstein,West,5 rooms,0.19595,82,309,0.15162,0.24028
2003,Hamburg,West,2 rooms,0.34909,51,137,0.26898,0.42921
2003,Hamburg,West,3 rooms,0.32816,52,137,0.24924,0.40707
2003,Hamburg,West,4 rooms,0.14280,34,137,0.08400,0.20161
2003,Lower Saxony,West,2 rooms,0.12192,93,936,0.10095,0.14289
2003,Lower Saxony,West,3 rooms,0.28124,239,936,0.25242,0.31006
2003,Lower Saxony,West,4 rooms,0.20582,217,936,0.17990,0.23173
2003,Lower Saxony,West,5 rooms,0.17893,175,936,0.15436,0.20350
2003,Lower Saxony,West,6 rooms,0.08587,103,936,0.06791,0.10382
2003,Lower Saxony,West,7 rooms,0.04853,65,936,0.03476,0.06231
2003,Lower Saxony,West,8 rooms,0.02667,44,936,0.01634,0.03700
2003,North Rhine-Westphalia,West,1 room,0.03580,57,2465,0.02847,0.04314
2003,North Rhine-Westphalia,West,2 rooms,0.21301,406,2465,0.19684,0.22917
2003,North Rhine-Westphalia,West,3 rooms,0.33997,770,2465,0.32127,0.35868
2003,North Rhine-Westphalia,West,4 rooms,0.17981,500,2465,0.16464,0.19497
2003,North Rhine-Westphalia,West,5 rooms,0.12469,373,2465,0.11165,0.13774
2003,North Rhine-Westphalia,West,6 rooms,0.06873,219,2465,0.05874,0.07872
2003,North Rhine-Westphalia,West,7 rooms,0.02099,102,2465,0.01533,0.02665
2003,North Rhine-Westphalia,West,8 rooms,0.00967,38,2465,0.00581,0.01354
2003,Hesse,West,2 rooms,0.19102,119,733,0.16254,0.21949
2003,Hesse,West,3 rooms,0.29396,218,733,0.26096,0.32697
2003,Hesse,West,4 rooms,0.19494,167,733,0.16624,0.22364
2003,Hesse,West,5 rooms,0.13053,126,733,0.10612,0.15493
2003,Hesse,West,6 rooms,0.07041,68,733,0.05188,0.08895
2003,Hesse,West,7 rooms,0.02871,35,733,0.01662,0.04081
2003,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15513,94,670,0.12770,0.18257
2003,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25318,155,670,0.22023,0.28613
2003,"Rhineland-Palatinate, Saarland",West,4 rooms,0.20304,158,670,0.17256,0.23352
2003,"Rhineland-Palatinate, Saarland",West,5 rooms,0.13970,112,670,0.11343,0.16597
2003,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11227,93,670,0.08835,0.13619
2003,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05936,58,670,0.04146,0.07727
2003,Baden-Wuerttemberg,West,1 room,0.03453,35,1385,0.02491,0.04416
2003,Baden-Wuerttemberg,West,2 rooms,0.17017,189,1385,0.15037,0.18997
2003,Baden-Wuerttemberg,West,3 rooms,0.29386,376,1385,0.26986,0.31786
2003,Baden-Wuerttemberg,West,4 rooms,0.22142,313,1385,0.19955,0.24330
2003,Baden-Wuerttemberg,West,5 rooms,0.13375,205,1385,0.11582,0.15169
2003,Baden-Wuerttemberg,West,6 rooms,0.07820,143,1385,0.06406,0.09235
2003,Baden-Wuerttemberg,West,7 rooms,0.04617,81,1385,0.03511,0.05722
2003,Baden-Wuerttemberg,West,8 rooms,0.01517,43,1385,0.00873,0.02161
2003,Bavaria,West,1 room,0.03936,40,1610,0.02986,0.04886
2003,Bavaria,West,2 rooms,0.19706,251,1610,0.17762,0.21650
2003,Bavaria,West,3 rooms,0.27289,401,1610,0.25113,0.29466
2003,Bavaria,West,4 rooms,0.19752,334,1610,0.17806,0.21697
2003,Bavaria,West,5 rooms,0.12891,248,1610,0.11253,0.14528
2003,Bavaria,West,6 rooms,0.08766,197,1610,0.07384,0.10148
2003,Bavaria,West,7 rooms,0.03881,92,1610,0.02937,0.04825
2003,Bavaria,West,8 rooms,0.02359,47,1610,0.01617,0.03101
2003,Berlin,West,2 rooms,0.33470,76,221,0.27234,0.39705
2003,Berlin,West,3 rooms,0.36003,94,221,0.29660,0.42346
2003,Berlin,West,4 rooms,0.14299,51,221,0.09673,0.18925
2003,Berlin,East,2 rooms,0.34033,61,180,0.27092,0.40974
2003,Berlin,East,3 rooms,0.37786,84,180,0.30683,0.44889
2003,Berlin,East,4 rooms,0.12475,35,180,0.07634,0.17316
2003,Brandenburg,East,2 rooms,0.21526,81,433,0.17650,0.25402
2003,Brandenburg,East,3 rooms,0.38894,195,433,0.34297,0.43491
2003,Brandenburg,East,4 rooms,0.19248,104,433,0.15530,0.22966
2003,Brandenburg,East,5 rooms,0.08220,53,433,0.05630,0.10811
2003,Mecklenburg-Western Pomerania,East,2 rooms,0.27888,55,248,0.22295,0.33481
2003,Mecklenburg-Western Pomerania,East,3 rooms,0.33626,98,248,0.27734,0.39518
2003,Mecklenburg-Western Pomerania,East,4 rooms,0.20907,61,248,0.15836,0.25978
2003,Mecklenburg-Western Pomerania,East,5 rooms,0.08986,34,248,0.05419,0.12552
2003,Saxony,East,2 rooms,0.27270,181,782,0.24147,0.30394
2003,Saxony,East,3 rooms,0.34540,290,782,0.31205,0.37875
2003,Saxony,East,4 rooms,0.18298,180,782,0.15587,0.21010
2003,Saxony,East,5 rooms,0.08206,82,782,0.06282,0.10131
2003,Saxony,East,6 rooms,0.03925,49,782,0.02563,0.05287
2003,Saxony-Anhalt,East,2 rooms,0.23242,86,461,0.19382,0.27102
2003,Saxony-Anhalt,East,3 rooms,0.35452,170,461,0.31080,0.39823
2003,Saxony-Anhalt,East,4 rooms,0.21038,110,461,0.17314,0.24763
2003,Saxony-Anhalt,East,5 rooms,0.10434,62,461,0.07641,0.13228
2003,Saxony-Anhalt,East,6 rooms,0.03438,33,461,0.01773,0.05103
2003,Thuringa,East,2 rooms,0.26510,89,422,0.22294,0.30726
2003,Thuringa,East,3 rooms,0.32995,158,422,0.28503,0.37486
2003,Thuringa,East,4 rooms,0.18652,103,422,0.14931,0.22372
2003,Thuringa,East,5 rooms,0.11119,72,422,0.08116,0.14121
2004,Schleswig-Holstein,West,2 rooms,0.18005,47,298,0.13635,0.22375
2004,Schleswig-Holstein,West,3 rooms,0.31085,97,298,0.25821,0.36349
2004,Schleswig-Holstein,West,4 rooms,0.19680,73,298,0.15159,0.24202
2004,Schleswig-Holstein,West,5 rooms,0.18109,81,298,0.13730,0.22489
2004,Hamburg,West,2 rooms,0.34120,46,138,0.26181,0.42059
2004,Hamburg,West,3 rooms,0.34300,57,138,0.26350,0.42249
2004,Hamburg,West,4 rooms,0.12369,35,138,0.06856,0.17882
2004,Lower Saxony,West,2 rooms,0.12079,97,938,0.09993,0.14166
2004,Lower Saxony,West,3 rooms,0.29608,247,938,0.26685,0.32532
2004,Lower Saxony,West,4 rooms,0.18725,199,938,0.16227,0.21223
2004,Lower Saxony,West,5 rooms,0.16953,167,938,0.14551,0.19356
2004,Lower Saxony,West,6 rooms,0.09756,121,938,0.07856,0.11656
2004,Lower Saxony,West,7 rooms,0.04863,64,938,0.03485,0.06240
2004,Lower Saxony,West,8 rooms,0.03225,43,938,0.02094,0.04357
2004,Bremen,West,3 rooms,0.38842,36,36,0.22695,0.54990
2004,North Rhine-Westphalia,West,1 room,0.02810,50,2383,0.02146,0.03473
2004,North Rhine-Westphalia,West,2 rooms,0.20540,379,2383,0.18917,0.22162
2004,North Rhine-Westphalia,West,3 rooms,0.33636,727,2383,0.31739,0.35533
2004,North Rhine-Westphalia,West,4 rooms,0.19163,510,2383,0.17583,0.20744
2004,North Rhine-Westphalia,West,5 rooms,0.12520,373,2383,0.11191,0.13849
2004,North Rhine-Westphalia,West,6 rooms,0.06552,204,2383,0.05558,0.07545
2004,North Rhine-Westphalia,West,7 rooms,0.02573,102,2383,0.01937,0.03209
2004,North Rhine-Westphalia,West,8 rooms,0.01123,38,2383,0.00700,0.01547
2004,Hesse,West,2 rooms,0.19120,116,717,0.16239,0.22000
2004,Hesse,West,3 rooms,0.29242,209,717,0.25910,0.32574
2004,Hesse,West,4 rooms,0.20578,172,717,0.17617,0.23539
2004,Hesse,West,5 rooms,0.13193,122,717,0.10714,0.15672
2004,Hesse,West,6 rooms,0.07490,66,717,0.05562,0.09418
2004,Hesse,West,7 rooms,0.02793,32,717,0.01586,0.04000
2004,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16711,93,642,0.13823,0.19600
2004,"Rhineland-Palatinate, Saarland",West,3 rooms,0.26253,156,642,0.22847,0.29660
2004,"Rhineland-Palatinate, Saarland",West,4 rooms,0.15837,126,642,0.13011,0.18663
2004,"Rhineland-Palatinate, Saarland",West,5 rooms,0.18221,130,642,0.15233,0.21209
2004,"Rhineland-Palatinate, Saarland",West,6 rooms,0.09593,89,642,0.07313,0.11873
2004,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05645,48,642,0.03859,0.07432
2004,Baden-Wuerttemberg,West,1 room,0.03343,31,1339,0.02380,0.04306
2004,Baden-Wuerttemberg,West,2 rooms,0.16025,179,1339,0.14060,0.17991
2004,Baden-Wuerttemberg,West,3 rooms,0.30435,378,1339,0.27970,0.32901
2004,Baden-Wuerttemberg,West,4 rooms,0.23006,308,1339,0.20751,0.25262
2004,Baden-Wuerttemberg,West,5 rooms,0.11820,189,1339,0.10090,0.13550
2004,Baden-Wuerttemberg,West,6 rooms,0.08403,139,1339,0.06916,0.09889
2004,Baden-Wuerttemberg,West,7 rooms,0.04695,79,1339,0.03561,0.05828
2004,Baden-Wuerttemberg,West,8 rooms,0.01597,36,1339,0.00926,0.02269
2004,Bavaria,West,1 room,0.04032,42,1562,0.03056,0.05008
2004,Bavaria,West,2 rooms,0.20307,233,1562,0.18311,0.22303
2004,Bavaria,West,3 rooms,0.27050,396,1562,0.24847,0.29254
2004,Bavaria,West,4 rooms,0.18336,325,1562,0.16417,0.20256
2004,Bavaria,West,5 rooms,0.14504,249,1562,0.12758,0.16251
2004,Bavaria,West,6 rooms,0.08840,198,1562,0.07432,0.10248
2004,Bavaria,West,7 rooms,0.04020,88,1562,0.03046,0.04995
2004,Bavaria,West,8 rooms,0.01350,31,1562,0.00778,0.01923
2004,Berlin,West,2 rooms,0.31244,70,218,0.25078,0.37411
2004,Berlin,West,3 rooms,0.36705,96,218,0.30292,0.43118
2004,Berlin,West,4 rooms,0.14323,52,218,0.09662,0.18984
2004,Berlin,East,2 rooms,0.34478,65,148,0.26794,0.42161
2004,Berlin,East,3 rooms,0.38375,83,148,0.30513,0.46236
2004,Brandenburg,East,2 rooms,0.20965,76,424,0.17085,0.24844
2004,Brandenburg,East,3 rooms,0.38075,183,424,0.33448,0.42703
2004,Brandenburg,East,4 rooms,0.19559,110,424,0.15779,0.23339
2004,Brandenburg,East,5 rooms,0.09367,55,424,0.06590,0.12144
2004,Mecklenburg-Western Pomerania,East,2 rooms,0.25740,52,252,0.20331,0.31148
2004,Mecklenburg-Western Pomerania,East,3 rooms,0.37128,100,252,0.31150,0.43105
2004,Mecklenburg-Western Pomerania,East,4 rooms,0.19074,62,252,0.14213,0.23934
2004,Mecklenburg-Western Pomerania,East,5 rooms,0.10471,38,252,0.06683,0.14259
2004,Saxony,East,2 rooms,0.28448,172,763,0.25245,0.31652
2004,Saxony,East,3 rooms,0.34363,286,763,0.30991,0.37735
2004,Saxony,East,4 rooms,0.17369,163,763,0.14679,0.20059
2004,Saxony,East,5 rooms,0.09474,95,763,0.07395,0.11554
2004,Saxony,East,6 rooms,0.03182,47,763,0.01936,0.04429
2004,Saxony-Anhalt,East,2 rooms,0.21382,79,450,0.17589,0.25174
2004,Saxony-Anhalt,East,3 rooms,0.34010,153,450,0.29628,0.38392
2004,Saxony-Anhalt,East,4 rooms,0.23147,125,450,0.19246,0.27049
2004,Saxony-Anhalt,East,5 rooms,0.09375,58,450,0.06679,0.12071
2004,Saxony-Anhalt,East,6 rooms,0.04971,35,450,0.02960,0.06981
2004,Thuringa,East,2 rooms,0.28138,100,447,0.23964,0.32311
2004,Thuringa,East,3 rooms,0.30866,149,447,0.26578,0.35153
2004,Thuringa,East,4 rooms,0.16832,98,447,0.13359,0.20304
2004,Thuringa,East,5 rooms,0.10082,62,447,0.07288,0.12876
2004,Thuringa,East,6 rooms,0.05855,38,447,0.03676,0.08033
2005,Schleswig-Holstein,West,2 rooms,0.20050,54,298,0.15497,0.24604
2005,Schleswig-Holstein,West,3 rooms,0.29604,96,298,0.24412,0.34795
2005,Schleswig-Holstein,West,4 rooms,0.18744,63,298,0.14305,0.23182
2005,Schleswig-Holstein,West,5 rooms,0.19769,85,298,0.15239,0.24298
2005,Hamburg,West,2 rooms,0.35133,48,133,0.26989,0.43277
2005,Hamburg,West,3 rooms,0.34189,53,133,0.26097,0.42281
2005,Hamburg,West,4 rooms,0.11736,32,133,0.06245,0.17227
2005,Lower Saxony,West,2 rooms,0.12752,98,898,0.10570,0.14935
2005,Lower Saxony,West,3 rooms,0.25899,230,898,0.23032,0.28766
2005,Lower Saxony,West,4 rooms,0.21093,200,898,0.18423,0.23763
2005,Lower Saxony,West,5 rooms,0.17467,159,898,0.14983,0.19952
2005,Lower Saxony,West,6 rooms,0.09257,105,898,0.07360,0.11154
2005,Lower Saxony,West,7 rooms,0.04832,64,898,0.03429,0.06236
2005,Lower Saxony,West,8 rooms,0.03349,42,898,0.02172,0.04527
2005,North Rhine-Westphalia,West,1 room,0.03129,54,2326,0.02421,0.03836
2005,North Rhine-Westphalia,West,2 rooms,0.21103,379,2326,0.19445,0.22762
2005,North Rhine-Westphalia,West,3 rooms,0.33743,724,2326,0.31821,0.35665
2005,North Rhine-Westphalia,West,4 rooms,0.18865,484,2326,0.17275,0.20456
2005,North Rhine-Westphalia,West,5 rooms,0.11837,350,2326,0.10524,0.13150
2005,North Rhine-Westphalia,West,6 rooms,0.07312,210,2326,0.06254,0.08371
2005,North Rhine-Westphalia,West,7 rooms,0.02064,81,2326,0.01486,0.02642
2005,North Rhine-Westphalia,West,8 rooms,0.01163,44,2326,0.00727,0.01599
2005,Hesse,West,2 rooms,0.20989,127,706,0.17983,0.23995
2005,Hesse,West,3 rooms,0.30654,214,706,0.27250,0.34057
2005,Hesse,West,4 rooms,0.17402,149,706,0.14603,0.20200
2005,Hesse,West,5 rooms,0.13955,126,706,0.11397,0.16513
2005,Hesse,West,6 rooms,0.07251,53,706,0.05337,0.09166
2005,Hesse,West,7 rooms,0.02355,37,706,0.01235,0.03474
2005,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16910,90,612,0.13937,0.19882
2005,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25947,149,612,0.22471,0.29423
2005,"Rhineland-Palatinate, Saarland",West,4 rooms,0.18870,134,612,0.15767,0.21972
2005,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15989,120,612,0.13083,0.18895
2005,"Rhineland-Palatinate, Saarland",West,6 rooms,0.10157,83,612,0.07762,0.12552
2005,"Rhineland-Palatinate, Saarland",West,7 rooms,0.03916,36,612,0.02378,0.05454
2005,Baden-Wuerttemberg,West,1 room,0.02790,32,1306,0.01897,0.03684
2005,Baden-Wuerttemberg,West,2 rooms,0.16028,174,1306,0.14038,0.18019
2005,Baden-Wuerttemberg,West,3 rooms,0.29306,356,1306,0.26837,0.31776
2005,Baden-Wuerttemberg,West,4 rooms,0.23864,312,1306,0.21551,0.26176
2005,Baden-Wuerttemberg,West,5 rooms,0.12601,184,1306,0.10800,0.14401
2005,Baden-Wuerttemberg,West,6 rooms,0.07184,123,1306,0.05783,0.08585
2005,Baden-Wuerttemberg,West,7 rooms,0.05838,86,1306,0.04566,0.07110
2005,Baden-Wuerttemberg,West,8 rooms,0.01713,39,1306,0.01009,0.02417
2005,Bavaria,West,1 room,0.03735,35,1508,0.02778,0.04692
2005,Bavaria,West,2 rooms,0.19321,223,1508,0.17328,0.21314
2005,Bavaria,West,3 rooms,0.28262,392,1508,0.25989,0.30536
2005,Bavaria,West,4 rooms,0.17191,293,1508,0.15286,0.19096
2005,Bavaria,West,5 rooms,0.15221,263,1508,0.13407,0.17035
2005,Bavaria,West,6 rooms,0.08309,177,1508,0.06915,0.09702
2005,Bavaria,West,7 rooms,0.03827,83,1508,0.02859,0.04796
2005,Bavaria,West,8 rooms,0.02557,42,1508,0.01760,0.03354
2005,Berlin,West,2 rooms,0.29889,65,206,0.23623,0.36156
2005,Berlin,West,3 rooms,0.38547,96,206,0.31884,0.45210
2005,Berlin,West,4 rooms,0.13244,45,206,0.08604,0.17884
2005,Berlin,East,2 rooms,0.34826,58,168,0.27600,0.42052
2005,Berlin,East,3 rooms,0.38879,76,168,0.31486,0.46273
2005,Berlin,East,4 rooms,0.12879,34,168,0.07799,0.17960
2005,Brandenburg,East,2 rooms,0.21801,82,411,0.17804,0.25797
2005,Brandenburg,East,3 rooms,0.35987,172,411,0.31341,0.40633
2005,Brandenburg,East,4 rooms,0.20633,103,411,0.16715,0.24550
2005,Brandenburg,East,5 rooms,0.10254,54,411,0.07318,0.13191
2005,Mecklenburg-Western Pomerania,East,2 rooms,0.28979,59,247,0.23310,0.34648
2005,Mecklenburg-Western Pomerania,East,3 rooms,0.35296,93,247,0.29324,0.41268
2005,Mecklenburg-Western Pomerania,East,4 rooms,0.19288,59,247,0.14358,0.24219
2005,Mecklenburg-Western Pomerania,East,5 rooms,0.10829,36,247,0.06946,0.14712
2005,Saxony,East,2 rooms,0.26053,166,753,0.22916,0.29190
2005,Saxony,East,3 rooms,0.35303,283,753,0.31888,0.38719
2005,Saxony,East,4 rooms,0.16766,163,753,0.14096,0.19436
2005,Saxony,East,5 rooms,0.10199,99,753,0.08036,0.12362
2005,Saxony,East,6 rooms,0.03225,42,753,0.01962,0.04488
2005,Saxony-Anhalt,East,2 rooms,0.20240,73,424,0.16411,0.24069
2005,Saxony-Anhalt,East,3 rooms,0.35457,160,424,0.30898,0.40016
2005,Saxony-Anhalt,East,4 rooms,0.24929,125,424,0.20806,0.29051
2005,Saxony-Anhalt,East,5 rooms,0.11529,66,424,0.08485,0.14572
2005,Thuringa,East,2 rooms,0.29667,98,439,0.25389,0.33945
2005,Thuringa,East,3 rooms,0.30030,138,439,0.25737,0.34323
2005,Thuringa,East,4 rooms,0.17482,101,439,0.13925,0.21039
2005,Thuringa,East,5 rooms,0.10292,66,439,0.07446,0.13138
2005,Thuringa,East,6 rooms,0.05898,36,439,0.03691,0.08104
2006,Schleswig-Holstein,West,2 rooms,0.19328,61,357,0.15226,0.23430
2006,Schleswig-Holstein,West,3 rooms,0.31935,105,357,0.27092,0.36778
2006,Schleswig-Holstein,West,4 rooms,0.18237,83,357,0.14225,0.22248
2006,Schleswig-Holstein,West,5 rooms,0.15526,71,357,0.11764,0.19288
2006,Schleswig-Holstein,West,6 rooms,0.07148,37,357,0.04472,0.09824
2006,Hamburg,West,2 rooms,0.35743,53,151,0.28074,0.43413
2006,Hamburg,West,3 rooms,0.33850,62,151,0.26277,0.41423
2006,Hamburg,West,4 rooms,0.13306,36,151,0.07870,0.18741
2006,Lower Saxony,West,2 rooms,0.13262,112,1020,0.11180,0.15345
2006,Lower Saxony,West,3 rooms,0.27557,253,1020,0.24813,0.30300
2006,Lower Saxony,West,4 rooms,0.21152,242,1020,0.18644,0.23659
2006,Lower Saxony,West,5 rooms,0.16048,175,1020,0.13794,0.18301
2006,Lower Saxony,West,6 rooms,0.09759,127,1020,0.07937,0.11582
2006,Lower Saxony,West,7 rooms,0.04596,67,1020,0.03311,0.05882
2006,Lower Saxony,West,8 rooms,0.02614,44,1020,0.01634,0.03594
2006,Bremen,West,3 rooms,0.34006,33,33,0.17592,0.50419
2006,North Rhine-Westphalia,West,1 room,0.03154,56,2493,0.02468,0.03840
2006,North Rhine-Westphalia,West,2 rooms,0.20656,404,2493,0.19066,0.22245
2006,North Rhine-Westphalia,West,3 rooms,0.34031,770,2493,0.32171,0.35891
2006,North Rhine-Westphalia,West,4 rooms,0.18717,517,2493,0.17186,0.20249
2006,North Rhine-Westphalia,West,5 rooms,0.13119,399,2493,0.11793,0.14445
2006,North Rhine-Westphalia,West,6 rooms,0.05897,196,2493,0.04972,0.06822
2006,North Rhine-Westphalia,West,7 rooms,0.02249,105,2493,0.01666,0.02831
2006,North Rhine-Westphalia,West,8 rooms,0.01281,46,2493,0.00840,0.01723
2006,Hesse,West,2 rooms,0.22646,136,781,0.19709,0.25583
2006,Hesse,West,3 rooms,0.26676,219,781,0.23572,0.29779
2006,Hesse,West,4 rooms,0.16973,166,781,0.14338,0.19607
2006,Hesse,West,5 rooms,0.15054,147,781,0.12545,0.17564
2006,Hesse,West,6 rooms,0.08135,77,781,0.06217,0.10054
2006,Hesse,West,7 rooms,0.02697,36,781,0.01560,0.03834
2006,"Rhineland-Palatinate, Saarland",West,2 rooms,0.17545,99,667,0.14656,0.20434
2006,"Rhineland-Palatinate, Saarland",West,3 rooms,0.26363,166,667,0.23017,0.29710
2006,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17777,139,667,0.14873,0.20681
2006,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15179,122,667,0.12454,0.17904
2006,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11405,95,667,0.08991,0.13819
2006,"Rhineland-Palatinate, Saarland",West,7 rooms,0.04448,46,667,0.02883,0.06014
2006,Baden-Wuerttemberg,West,1 room,0.03652,38,1449,0.02685,0.04618
2006,Baden-Wuerttemberg,West,2 rooms,0.17380,201,1449,0.15428,0.19331
2006,Baden-Wuerttemberg,West,3 rooms,0.28544,378,1449,0.26218,0.30871
2006,Baden-Wuerttemberg,West,4 rooms,0.22967,337,1449,0.20801,0.25134
2006,Baden-Wuerttemberg,West,5 rooms,0.11772,212,1449,0.10112,0.13432
2006,Baden-Wuerttemberg,West,6 rooms,0.07992,153,1449,0.06596,0.09389
2006,Baden-Wuerttemberg,West,7 rooms,0.04805,93,1449,0.03704,0.05907
2006,Baden-Wuerttemberg,West,8 rooms,0.01436,37,1449,0.00823,0.02049
2006,Bavaria,West,1 room,0.02997,37,1711,0.02189,0.03805
2006,Bavaria,West,2 rooms,0.20151,253,1711,0.18249,0.22052
2006,Bavaria,West,3 rooms,0.27648,415,1711,0.25528,0.29768
2006,Bavaria,West,4 rooms,0.18613,334,1711,0.16768,0.20458
2006,Bavaria,West,5 rooms,0.14939,304,1711,0.13250,0.16629
2006,Bavaria,West,6 rooms,0.07979,191,1711,0.06695,0.09263
2006,Bavaria,West,7 rooms,0.04463,102,1711,0.03484,0.05442
2006,Bavaria,West,8 rooms,0.01593,44,1711,0.01000,0.02187
2006,Bavaria,West,9 rooms,0.01165,31,1711,0.00657,0.01674
2006,Berlin,West,2 rooms,0.31569,70,219,0.25399,0.37739
2006,Berlin,West,3 rooms,0.38308,100,219,0.31854,0.44761
2006,Berlin,West,4 rooms,0.13259,49,219,0.08757,0.17761
2006,Berlin,East,2 rooms,0.33581,59,175,0.26564,0.40599
2006,Berlin,East,3 rooms,0.37222,82,175,0.30039,0.44405
2006,Berlin,East,4 rooms,0.14321,34,175,0.09116,0.19525
2006,Brandenburg,East,2 rooms,0.22876,92,458,0.19025,0.26727
2006,Brandenburg,East,3 rooms,0.37480,209,458,0.33042,0.41918
2006,Brandenburg,East,4 rooms,0.19005,98,458,0.15408,0.22602
2006,Brandenburg,East,5 rooms,0.09024,59,458,0.06397,0.11651
2006,Mecklenburg-Western Pomerania,East,2 rooms,0.28628,61,270,0.23227,0.34030
2006,Mecklenburg-Western Pomerania,East,3 rooms,0.30770,90,270,0.25255,0.36286
2006,Mecklenburg-Western Pomerania,East,4 rooms,0.22122,79,270,0.17162,0.27083
2006,Mecklenburg-Western Pomerania,East,5 rooms,0.11096,40,270,0.07343,0.14850
2006,Saxony,East,2 rooms,0.28548,195,815,0.25446,0.31651
2006,Saxony,East,3 rooms,0.36134,310,815,0.32834,0.39434
2006,Saxony,East,4 rooms,0.14923,173,815,0.12475,0.17371
2006,Saxony,East,5 rooms,0.10136,101,815,0.08063,0.12209
2006,Saxony,East,6 rooms,0.02505,36,815,0.01432,0.03579
2006,Saxony-Anhalt,East,2 rooms,0.25685,89,435,0.21574,0.29795
2006,Saxony-Anhalt,East,3 rooms,0.32021,160,435,0.27632,0.36411
2006,Saxony-Anhalt,East,4 rooms,0.21189,126,435,0.17344,0.25033
2006,Saxony-Anhalt,East,5 rooms,0.10008,60,435,0.07185,0.12832
2006,Thuringa,East,2 rooms,0.27727,106,476,0.23702,0.31753
2006,Thuringa,East,3 rooms,0.31688,154,476,0.27504,0.35872
2006,Thuringa,East,4 rooms,0.18635,117,476,0.15133,0.22137
2006,Thuringa,East,5 rooms,0.09420,64,476,0.06793,0.12047
2006,Thuringa,East,6 rooms,0.03534,35,476,0.01873,0.05194
2007,Schleswig-Holstein,West,2 rooms,0.17619,53,296,0.13272,0.21967
2007,Schleswig-Holstein,West,3 rooms,0.30248,94,296,0.25006,0.35489
2007,Schleswig-Holstein,West,4 rooms,0.19811,78,296,0.15263,0.24360
2007,Schleswig-Holstein,West,5 rooms,0.17132,71,296,0.12832,0.21431
2007,Hamburg,West,2 rooms,0.36487,55,148,0.28705,0.44269
2007,Hamburg,West,3 rooms,0.35884,62,148,0.28130,0.43638
2007,Hamburg,West,4 rooms,0.11334,31,148,0.06210,0.16459
2007,Lower Saxony,West,2 rooms,0.12935,97,960,0.10811,0.15059
2007,Lower Saxony,West,3 rooms,0.26692,236,960,0.23892,0.29492
