"pgisced97","year","bula_h","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","2007","Bremen","","","",""
"vocational + Abi","2007","Nordrhein-Westfalen","329","0.0812925824639611","0.0730472924261301","0.0895378725017922"
"vocational + Abi","2007","Hessen","107","0.0747610727617735","0.0609347910522483","0.0885873544712988"
"vocational + Abi","2007","Rheinland-Pfalz,Saarland","39","0.0488254579295561","0.0349900041947421","0.0626609116643701"
"vocational + Abi","2007","Baden-Wuerttemberg","147","0.055910694993305","0.0469064929922541","0.064914896994356"
"vocational + Abi","2007","Bayern","153","0.0557120992997809","0.0474811782003399","0.0639430203992219"
"vocational + Abi","2007","Saarland","","","",""
"vocational + Abi","2007","Berlin","36","0.0493368374328608","0.033899010082914","0.0647746647828076"
"vocational + Abi","2007","Brandenburg","32","0.0279308540269541","0.0169691287069625","0.0388925793469457"
"vocational + Abi","2007","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2007","Sachsen","55","0.0341469706678228","0.0250172411531099","0.0432767001825356"
"vocational + Abi","2007","Sachsen-Anhalt","33","0.0307375443481901","0.0193269324826701","0.04214815621371"
"vocational + Abi","2007","Thueringen","","","",""
"higher vocational","2007","Schleswig-Holstein","49","0.0739343431353425","0.0533873599075482","0.0944813263631369"
"higher vocational","2007","Hamburg","","","",""
"higher vocational","2007","Niedersachsen","116","0.0584614707889978","0.0477415124761544","0.0691814291018411"
"higher vocational","2007","Bremen","","","",""
"higher vocational","2007","Nordrhein-Westfalen","297","0.0658039358678214","0.0583233292458631","0.0732845424897797"
"higher vocational","2007","Hessen","85","0.0617483039901845","0.0490947393870102","0.0744018685933587"
"higher vocational","2007","Rheinland-Pfalz,Saarland","87","0.0966727075098833","0.077700640854433","0.115644774165334"
"higher vocational","2007","Baden-Wuerttemberg","185","0.0792654056065036","0.0686777375030843","0.089853073709923"
"higher vocational","2007","Bayern","232","0.0743709102230992","0.0649554509288531","0.0837863695173454"
"higher vocational","2007","Saarland","","","",""
"higher vocational","2007","Berlin","58","0.0754360715060956","0.0566106288086139","0.0942615142035774"
"higher vocational","2007","Brandenburg","66","0.0886530261861186","0.0697436636308894","0.107562388741348"
"higher vocational","2007","Mecklenburg-Vorpommern","43","0.0776775043146004","0.0544016694455544","0.100953339183646"
"higher vocational","2007","Sachsen","130","0.0831596788131004","0.0692783976457173","0.0970409599804835"
"higher vocational","2007","Sachsen-Anhalt","83","0.108971476867522","0.0883720149971269","0.129570938737916"
"higher vocational","2007","Thueringen","60","0.0784689751617713","0.0610642410124678","0.0958737093110747"
"higher education","2007","Schleswig-Holstein","108","0.137913230994549","0.110837354517826","0.164989107471272"
"higher education","2007","Hamburg","78","0.202059672710749","0.156316396598097","0.2478029488234"
"higher education","2007","Niedersachsen","313","0.141804054274303","0.125864479452804","0.157743629095802"
"higher education","2007","Bremen","34","0.167105177850447","0.106382051327204","0.22782830437369"
"higher education","2007","Nordrhein-Westfalen","844","0.169624373300074","0.158301066090368","0.18094768050978"
"higher education","2007","Hessen","332","0.197452140190103","0.176525134901034","0.218379145479172"
"higher education","2007","Rheinland-Pfalz,Saarland","142","0.103520276148431","0.0839623374105725","0.12307821488629"
"higher education","2007","Baden-Wuerttemberg","489","0.180646943811325","0.165569000942218","0.195724886680431"
"higher education","2007","Bayern","580","0.153995233013912","0.141042497188483","0.166947968839342"
"higher education","2007","Saarland","42","0.150368377288132","0.106061445429854","0.194675309146409"
"higher education","2007","Berlin","266","0.296874486427632","0.264306563650128","0.329442409205135"
"higher education","2007","Brandenburg","249","0.242511421705167","0.213998457318423","0.271024386091911"
"higher education","2007","Mecklenburg-Vorpommern","135","0.183721405032594","0.150045806913557","0.217397003151632"
"higher education","2007","Sachsen","380","0.224686977579583","0.203704643986853","0.245669311172314"
"higher education","2007","Sachsen-Anhalt","226","0.206392680506873","0.179637762057808","0.233147598955938"
"higher education","2007","Thueringen","184","0.133445521297877","0.111435859962669","0.155455182633084"
"in school","2008","Schleswig-Holstein","","","",""
"in school","2008","Hamburg","","","",""
"in school","2008","Niedersachsen","63","0.0307986441580635","0.0227269525123332","0.0388703358037937"
"in school","2008","Bremen","","","",""
"in school","2008","Nordrhein-Westfalen","115","0.0247990973234034","0.01993025799499","0.0296679366518168"
"in school","2008","Hessen","38","0.0279413522479824","0.0190473827118535","0.0368353217841112"
"in school","2008","Rheinland-Pfalz,Saarland","","","",""
"in school","2008","Baden-Wuerttemberg","76","0.0259189140923143","0.0194946983647768","0.0323431298198518"
"in school","2008","Bayern","68","0.0156568865199345","0.0110354453000045","0.0202783277398644"
"in school","2008","Saarland","","","",""
"in school","2008","Berlin","","","",""
"in school","2008","Brandenburg","","","",""
"in school","2008","Mecklenburg-Vorpommern","","","",""
"in school","2008","Sachsen","33","0.0192957208599567","0.0121758346236919","0.0264156070962216"
"in school","2008","Sachsen-Anhalt","","","",""
"in school","2008","Thueringen","","","",""
"inadequately","2008","Schleswig-Holstein","","","",""
"inadequately","2008","Hamburg","","","",""
"inadequately","2008","Niedersachsen","","","",""
"inadequately","2008","Bremen","","","",""
"inadequately","2008","Nordrhein-Westfalen","59","0.0189948894595787","0.0147210866575351","0.0232686922616222"
"inadequately","2008","Hessen","","","",""
"inadequately","2008","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2008","Baden-Wuerttemberg","38","0.0200262932418929","0.0143623139453046","0.0256902725384812"
"inadequately","2008","Bayern","","","",""
"inadequately","2008","Saarland","","","",""
"inadequately","2008","Berlin","","","",""
"inadequately","2008","Brandenburg","","","",""
"inadequately","2008","Mecklenburg-Vorpommern","","","",""
"inadequately","2008","Sachsen","","","",""
"inadequately","2008","Sachsen-Anhalt","","","",""
"inadequately","2008","Thueringen","","","",""
"general elemantary","2008","Schleswig-Holstein","62","0.101293238691214","0.076326265580016","0.126260211802413"
"general elemantary","2008","Hamburg","","","",""
"general elemantary","2008","Niedersachsen","214","0.145871155315407","0.129380490564175","0.16236182006664"
"general elemantary","2008","Bremen","","","",""
"general elemantary","2008","Nordrhein-Westfalen","480","0.140528329361482","0.129647595592063","0.151409063130901"
"general elemantary","2008","Hessen","141","0.131636529354201","0.113390655085481","0.149882403622922"
"general elemantary","2008","Rheinland-Pfalz,Saarland","139","0.190055434280648","0.16419178797989","0.215919080581406"
"general elemantary","2008","Baden-Wuerttemberg","318","0.14485368193782","0.130623870528679","0.159083493346961"
"general elemantary","2008","Bayern","322","0.141188395086246","0.128225561939116","0.154151228233377"
"general elemantary","2008","Saarland","32","0.163235204058739","0.114619092798045","0.211851315319432"
"general elemantary","2008","Berlin","51","0.101841163221179","0.0796572971680402","0.124025029274317"
"general elemantary","2008","Brandenburg","63","0.0992036529953937","0.0787555203886973","0.11965178560209"
"general elemantary","2008","Mecklenburg-Vorpommern","","","",""
"general elemantary","2008","Sachsen","85","0.065872026631973","0.0530331443527145","0.0787109089112316"
"general elemantary","2008","Sachsen-Anhalt","56","0.0774836636582897","0.0590944913234805","0.0958728359930989"
"general elemantary","2008","Thueringen","64","0.0869745894702833","0.0682708917678665","0.1056782871727"
"middle vocational","2008","Schleswig-Holstein","297","0.539403008686578","0.498156813650625","0.580649203722531"
"middle vocational","2008","Hamburg","116","0.47222430807522","0.414264822476071","0.530183793674369"
"middle vocational","2008","Niedersachsen","937","0.555936003566405","0.532723235128865","0.579148772003946"
"middle vocational","2008","Bremen","70","0.529621775615663","0.446043322646261","0.613200228585064"
"middle vocational","2008","Nordrhein-Westfalen","1910","0.506236927877631","0.490583960738514","0.521889895016748"
"middle vocational","2008","Hessen","627","0.494044955828108","0.467063530194498","0.521026381461717"
"middle vocational","2008","Rheinland-Pfalz,Saarland","454","0.523373640226907","0.490449312958028","0.556297967495785"
"middle vocational","2008","Baden-Wuerttemberg","1148","0.493600963366962","0.473387134033199","0.513814792700725"
"middle vocational","2008","Bayern","1454","0.543206041410243","0.524662445729981","0.561749637090505"
"middle vocational","2008","Saarland","112","0.542306698074463","0.476770481405309","0.607842914743616"
"middle vocational","2008","Berlin","287","0.440730704232056","0.404314378307964","0.477147030156148"
"middle vocational","2008","Brandenburg","407","0.530305038208948","0.496166309852418","0.564443766565478"
"middle vocational","2008","Mecklenburg-Vorpommern","247","0.592140737401104","0.548494054303236","0.635787420498972"
"middle vocational","2008","Sachsen","773","0.554819178800547","0.529096424402644","0.580541933198451"
"middle vocational","2008","Sachsen-Anhalt","425","0.53602974004428","0.501728518134574","0.570330961953985"
"middle vocational","2008","Thueringen","523","0.637736068122282","0.605833702595946","0.669638433648618"
"vocational + Abi","2008","Schleswig-Holstein","37","0.0931817778619645","0.0691275026360351","0.117236053087894"
"vocational + Abi","2008","Hamburg","","","",""
"vocational + Abi","2008","Niedersachsen","110","0.0572648862513102","0.046409861951021","0.0681199105515995"
"vocational + Abi","2008","Bremen","","","",""
"vocational + Abi","2008","Nordrhein-Westfalen","298","0.0768119544122827","0.0684747595332352","0.0851491492913303"
"vocational + Abi","2008","Hessen","98","0.071250678334193","0.0573681218327538","0.0851332348356322"
"vocational + Abi","2008","Rheinland-Pfalz,Saarland","38","0.0459499946962487","0.0321477329073934","0.059752256485104"
"vocational + Abi","2008","Baden-Wuerttemberg","139","0.0622881125604633","0.0525168326067743","0.0720593925141523"
"vocational + Abi","2008","Bayern","134","0.0509405853801398","0.0427553693791233","0.0591258013811563"
"vocational + Abi","2008","Saarland","","","",""
"vocational + Abi","2008","Berlin","39","0.0620540797961531","0.0443581635399364","0.0797499960523698"
"vocational + Abi","2008","Brandenburg","","","",""
"vocational + Abi","2008","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2008","Sachsen","59","0.0470610040354046","0.0361003452168789","0.0580216628539303"
"vocational + Abi","2008","Sachsen-Anhalt","31","0.0307183185390874","0.0188498741633288","0.042586762914846"
"vocational + Abi","2008","Thueringen","","","",""
"higher vocational","2008","Schleswig-Holstein","49","0.0750829775480326","0.053276335734711","0.0968896193613543"
"higher vocational","2008","Hamburg","","","",""
"higher vocational","2008","Niedersachsen","108","0.0548444022741102","0.044207637226511","0.0654811673217095"
"higher vocational","2008","Bremen","","","",""
"higher vocational","2008","Nordrhein-Westfalen","274","0.069593457867012","0.0616267105119219","0.077560205222102"
"higher vocational","2008","Hessen","78","0.0569819026970252","0.044471992840432","0.0694918125536183"
"higher vocational","2008","Rheinland-Pfalz,Saarland","78","0.0876119185973152","0.0689741740157069","0.106249663178923"
"higher vocational","2008","Baden-Wuerttemberg","171","0.0730820901477741","0.062559073037628","0.0836051072579203"
"higher vocational","2008","Bayern","213","0.0741101363649199","0.0643586695076958","0.083861603222144"
"higher vocational","2008","Saarland","","","",""
"higher vocational","2008","Berlin","52","0.0638674494752664","0.0459321990530073","0.0818026998975256"
"higher vocational","2008","Brandenburg","62","0.0866399284410485","0.0673976468436675","0.10588221003843"
"higher vocational","2008","Mecklenburg-Vorpommern","39","0.0657085462370499","0.0437028188787998","0.0877142735953001"
"higher vocational","2008","Sachsen","122","0.0835605345139842","0.0692377976981443","0.097883271329824"
"higher vocational","2008","Sachsen-Anhalt","74","0.108013594298102","0.0866640601423366","0.129363128453867"
"higher vocational","2008","Thueringen","57","0.081672811776644","0.0634955976402885","0.0998500259129994"
"higher education","2008","Schleswig-Holstein","91","0.14782007897597","0.118450411871171","0.177189746080769"
"higher education","2008","Hamburg","81","0.217556188681905","0.169655918627608","0.265456458736201"
