"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"in school","1985","66 und älter","Hessen","","","",""
"in school","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"in school","1985","66 und älter","Baden-Wuerttemberg","","","",""
"in school","1985","66 und älter","Bayern","","","",""
"in school","1985","66 und älter","Saarland","","","",""
"in school","1985","66 und älter","Berlin","","","",""
"in school","1985","66 und älter","Brandenburg","","","",""
"in school","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"in school","1985","66 und älter","Sachsen","","","",""
"in school","1985","66 und älter","Sachsen-Anhalt","","","",""
"in school","1985","66 und älter","Thueringen","","","",""
"inadequately","1985","16-34 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1985","16-34 Jahre alt","Hamburg","","","",""
"inadequately","1985","16-34 Jahre alt","Niedersachsen","","","",""
"inadequately","1985","16-34 Jahre alt","Bremen","","","",""
"inadequately","1985","16-34 Jahre alt","Nordrhein-Westfalen","80","0.0334315142293393","0.0230239255109422","0.0438391029477364"
"inadequately","1985","16-34 Jahre alt","Hessen","","","",""
"inadequately","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1985","16-34 Jahre alt","Baden-Wuerttemberg","59","0.0298812947068209","0.0179328071860467","0.041829782227595"
"inadequately","1985","16-34 Jahre alt","Bayern","","","",""
"inadequately","1985","16-34 Jahre alt","Saarland","","","",""
"inadequately","1985","16-34 Jahre alt","Berlin","","","",""
"inadequately","1985","16-34 Jahre alt","Brandenburg","","","",""
"inadequately","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1985","16-34 Jahre alt","Sachsen","","","",""
"inadequately","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1985","16-34 Jahre alt","Thueringen","","","",""
"inadequately","1985","35-65 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1985","35-65 Jahre alt","Hamburg","","","",""
"inadequately","1985","35-65 Jahre alt","Niedersachsen","","","",""
"inadequately","1985","35-65 Jahre alt","Bremen","","","",""
"inadequately","1985","35-65 Jahre alt","Nordrhein-Westfalen","171","0.0291799245143566","0.0207737348045173","0.0375861142241959"
"inadequately","1985","35-65 Jahre alt","Hessen","68","0.0288310037352599","0.0152713860758148","0.0423906213947051"
"inadequately","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","33","0.0216145719591767","0.00699331867990466","0.0362358252384488"
"inadequately","1985","35-65 Jahre alt","Baden-Wuerttemberg","188","0.0365884690112773","0.0253546798465509","0.0478222581760037"
"inadequately","1985","35-65 Jahre alt","Bayern","60","0.0168227002961835","0.00881560422990401","0.024829796362463"
"inadequately","1985","35-65 Jahre alt","Saarland","","","",""
"inadequately","1985","35-65 Jahre alt","Berlin","","","",""
"inadequately","1985","35-65 Jahre alt","Brandenburg","","","",""
"inadequately","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1985","35-65 Jahre alt","Sachsen","","","",""
"inadequately","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1985","35-65 Jahre alt","Thueringen","","","",""
"inadequately","1985","66 und älter","Schleswig-Holstein","","","",""
"inadequately","1985","66 und älter","Hamburg","","","",""
"inadequately","1985","66 und älter","Niedersachsen","","","",""
"inadequately","1985","66 und älter","Bremen","","","",""
"inadequately","1985","66 und älter","Nordrhein-Westfalen","","","",""
"inadequately","1985","66 und älter","Hessen","","","",""
"inadequately","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1985","66 und älter","Baden-Wuerttemberg","","","",""
"inadequately","1985","66 und älter","Bayern","","","",""
"inadequately","1985","66 und älter","Saarland","","","",""
"inadequately","1985","66 und älter","Berlin","","","",""
"inadequately","1985","66 und älter","Brandenburg","","","",""
"inadequately","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"inadequately","1985","66 und älter","Sachsen","","","",""
"inadequately","1985","66 und älter","Sachsen-Anhalt","","","",""
"inadequately","1985","66 und älter","Thueringen","","","",""
"general elemantary","1985","16-34 Jahre alt","Schleswig-Holstein","30","0.216429811251623","0.144808259985491","0.288051362517754"
"general elemantary","1985","16-34 Jahre alt","Hamburg","","","",""
"general elemantary","1985","16-34 Jahre alt","Niedersachsen","102","0.250791723230773","0.207771399856774","0.293812046604772"
"general elemantary","1985","16-34 Jahre alt","Bremen","","","",""
"general elemantary","1985","16-34 Jahre alt","Nordrhein-Westfalen","296","0.227306589014652","0.203042421302555","0.251570756726749"
"general elemantary","1985","16-34 Jahre alt","Hessen","132","0.205368829306037","0.167793164924222","0.242944493687852"
"general elemantary","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","91","0.296604025423815","0.244034076896257","0.349173973951374"
"general elemantary","1985","16-34 Jahre alt","Baden-Wuerttemberg","240","0.260015307604558","0.229232259866019","0.290798355343096"
"general elemantary","1985","16-34 Jahre alt","Bayern","191","0.25446554689168","0.222336777270605","0.286594316512755"
"general elemantary","1985","16-34 Jahre alt","Saarland","","","",""
"general elemantary","1985","16-34 Jahre alt","Berlin","34","0.237757668296685","0.161589893784668","0.313925442808703"
"general elemantary","1985","16-34 Jahre alt","Brandenburg","","","",""
"general elemantary","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","1985","16-34 Jahre alt","Sachsen","","","",""
"general elemantary","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"general elemantary","1985","16-34 Jahre alt","Thueringen","","","",""
"general elemantary","1985","35-65 Jahre alt","Schleswig-Holstein","38","0.195131446093574","0.138178298573882","0.252084593613267"
"general elemantary","1985","35-65 Jahre alt","Hamburg","","","",""
"general elemantary","1985","35-65 Jahre alt","Niedersachsen","150","0.273109202912061","0.236879666457476","0.309338739366646"
"general elemantary","1985","35-65 Jahre alt","Bremen","","","",""
"general elemantary","1985","35-65 Jahre alt","Nordrhein-Westfalen","374","0.238664350480957","0.217374648108875","0.25995405285304"
"general elemantary","1985","35-65 Jahre alt","Hessen","163","0.278883737070461","0.242543781022068","0.315223693118855"
"general elemantary","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","128","0.343116293712332","0.295383021350871","0.390849566073793"
"general elemantary","1985","35-65 Jahre alt","Baden-Wuerttemberg","288","0.287452393300199","0.260373049423108","0.314531737177289"
"general elemantary","1985","35-65 Jahre alt","Bayern","278","0.269649307757644","0.242019577740274","0.297279037775014"
"general elemantary","1985","35-65 Jahre alt","Saarland","","","",""
"general elemantary","1985","35-65 Jahre alt","Berlin","44","0.235145093004655","0.176516759301041","0.293773426708269"
"general elemantary","1985","35-65 Jahre alt","Brandenburg","","","",""
"general elemantary","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","1985","35-65 Jahre alt","Sachsen","","","",""
"general elemantary","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"general elemantary","1985","35-65 Jahre alt","Thueringen","","","",""
"general elemantary","1985","66 und älter","Schleswig-Holstein","","","",""
"general elemantary","1985","66 und älter","Hamburg","","","",""
"general elemantary","1985","66 und älter","Niedersachsen","57","0.456446669159489","0.369474776680272","0.543418561638705"
"general elemantary","1985","66 und älter","Bremen","","","",""
"general elemantary","1985","66 und älter","Nordrhein-Westfalen","90","0.367577844515794","0.308049196112328","0.42710649291926"
"general elemantary","1985","66 und älter","Hessen","32","0.335678331412594","0.241214982627297","0.430141680197892"
"general elemantary","1985","66 und älter","Rheinland-Pfalz,Saarland","47","0.492826357903772","0.39384341671631","0.591809299091233"
"general elemantary","1985","66 und älter","Baden-Wuerttemberg","80","0.441478963514747","0.369534509524877","0.513423417504616"
"general elemantary","1985","66 und älter","Bayern","72","0.370759760809482","0.304961038774478","0.436558482844487"
"general elemantary","1985","66 und älter","Saarland","","","",""
"general elemantary","1985","66 und älter","Berlin","","","",""
"general elemantary","1985","66 und älter","Brandenburg","","","",""
"general elemantary","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"general elemantary","1985","66 und älter","Sachsen","","","",""
"general elemantary","1985","66 und älter","Sachsen-Anhalt","","","",""
"general elemantary","1985","66 und älter","Thueringen","","","",""
"middle vocational","1985","16-34 Jahre alt","Schleswig-Holstein","73","0.586856205060954","0.50121895791882","0.672493452203089"
"middle vocational","1985","16-34 Jahre alt","Hamburg","36","0.421147249116205","0.317988090844669","0.524306407387741"
"middle vocational","1985","16-34 Jahre alt","Niedersachsen","194","0.507998692877679","0.458381725862855","0.557615659892503"
"middle vocational","1985","16-34 Jahre alt","Bremen","","","",""
"middle vocational","1985","16-34 Jahre alt","Nordrhein-Westfalen","522","0.482848237257391","0.453916793143973","0.511779681370809"
"middle vocational","1985","16-34 Jahre alt","Hessen","200","0.514937525997975","0.46845039802842","0.56142465396753"
"middle vocational","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","140","0.514031311725483","0.456507451381823","0.571555172069144"
"middle vocational","1985","16-34 Jahre alt","Baden-Wuerttemberg","358","0.505610513438063","0.470523738512163","0.540697288363963"
"middle vocational","1985","16-34 Jahre alt","Bayern","375","0.556722821162795","0.5200788157006","0.59336682662499"
"middle vocational","1985","16-34 Jahre alt","Saarland","","","",""
"middle vocational","1985","16-34 Jahre alt","Berlin","44","0.406226419738713","0.318354121433478","0.494098718043948"
"middle vocational","1985","16-34 Jahre alt","Brandenburg","","","",""
"middle vocational","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"middle vocational","1985","16-34 Jahre alt","Sachsen","","","",""
"middle vocational","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"middle vocational","1985","16-34 Jahre alt","Thueringen","","","",""
"middle vocational","1985","35-65 Jahre alt","Schleswig-Holstein","105","0.573667292531823","0.502595709369098","0.644738875694548"
"middle vocational","1985","35-65 Jahre alt","Hamburg","82","0.669071846590695","0.593005482197975","0.745138210983415"
"middle vocational","1985","35-65 Jahre alt","Niedersachsen","298","0.533045966170563","0.492478356291839","0.573613576049287"
"middle vocational","1985","35-65 Jahre alt","Bremen","34","0.589667443912517","0.46196999350053","0.717364894324505"
"middle vocational","1985","35-65 Jahre alt","Nordrhein-Westfalen","749","0.553195808252935","0.528365289640958","0.578026326864913"
"middle vocational","1985","35-65 Jahre alt","Hessen","273","0.526377039251482","0.485916189394657","0.566837889108308"
"middle vocational","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","176","0.512764619137961","0.462508988525085","0.563020249750837"
"middle vocational","1985","35-65 Jahre alt","Baden-Wuerttemberg","440","0.490078766476956","0.460167643281829","0.519989889672082"
"middle vocational","1985","35-65 Jahre alt","Bayern","471","0.512658746170653","0.481538570674506","0.543778921666799"
"middle vocational","1985","35-65 Jahre alt","Saarland","","","",""
"middle vocational","1985","35-65 Jahre alt","Berlin","95","0.48268951048198","0.413608348311501","0.551770672652459"
"middle vocational","1985","35-65 Jahre alt","Brandenburg","","","",""
"middle vocational","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"middle vocational","1985","35-65 Jahre alt","Sachsen","","","",""
"middle vocational","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"middle vocational","1985","35-65 Jahre alt","Thueringen","","","",""
"middle vocational","1985","66 und älter","Schleswig-Holstein","","","",""
"middle vocational","1985","66 und älter","Hamburg","","","",""
"middle vocational","1985","66 und älter","Niedersachsen","50","0.397494260504035","0.312044894708865","0.482943626299206"
"middle vocational","1985","66 und älter","Bremen","","","",""
"middle vocational","1985","66 und älter","Nordrhein-Westfalen","129","0.515887860544729","0.454185971365138","0.57758974972432"
"middle vocational","1985","66 und älter","Hessen","46","0.50211710373","0.402099007072518","0.602135200387483"
"middle vocational","1985","66 und älter","Rheinland-Pfalz,Saarland","40","0.409977846157656","0.312602411952688","0.507353280362624"
"middle vocational","1985","66 und älter","Baden-Wuerttemberg","68","0.381158067337025","0.310791725927498","0.451524408746552"
"middle vocational","1985","66 und älter","Bayern","98","0.463342533052097","0.395412380358733","0.531272685745461"
"middle vocational","1985","66 und älter","Saarland","","","",""
"middle vocational","1985","66 und älter","Berlin","","","",""
"middle vocational","1985","66 und älter","Brandenburg","","","",""
"middle vocational","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"middle vocational","1985","66 und älter","Sachsen","","","",""
"middle vocational","1985","66 und älter","Sachsen-Anhalt","","","",""
"middle vocational","1985","66 und älter","Thueringen","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Hamburg","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Niedersachsen","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Bremen","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Nordrhein-Westfalen","51","0.0487542576975836","0.0362859239317522","0.0612225914634151"
"vocational + Abi","1985","16-34 Jahre alt","Hessen","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Bayern","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Saarland","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Berlin","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Brandenburg","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Sachsen","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","1985","16-34 Jahre alt","Thueringen","","","",""
