year,quintil_oecd,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
1996,5. Quintil,Staedtischer Raum,inadequately,0.0006365372374283895,16862,0.0002558439930831558,0.0010172304817736232
1996,4. Quintil,Laendlicher Raum,inadequately,0.00031826861871419476,16862,4.9034982724999784e-05,0.0005875022547033897
1996,5. Quintil,Laendlicher Raum,in school,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,5. Quintil,Laendlicher Raum,inadequately,7.956715467854869e-05,16862,-5.506573408766873e-05,0.00021420004344476612
1997,2. Quintil,Staedtischer Raum,middle vocational,0.09414820225631036,16487,0.08969040981491659,0.09860599469770413
1997,3. Quintil,Staedtischer Raum,middle vocational,0.08822335849362876,16487,0.08389402265424448,0.09255269433301305
1997,2. Quintil,Laendlicher Raum,middle vocational,0.06728349971593214,16487,0.06345953066440489,0.0711074687674594
1997,4. Quintil,Staedtischer Raum,middle vocational,0.06484863241619998,16487,0.0610895952479017,0.06860766958449825
1997,3. Quintil,Laendlicher Raum,middle vocational,0.051943835727619514,16487,0.04855641380565369,0.05533125764958534
1997,1. Quintil,Staedtischer Raum,middle vocational,0.05145686226767308,16487,0.048084490493065464,0.05482923404228069
1997,1. Quintil,Laendlicher Raum,middle vocational,0.04066228390552715,16487,0.03764742566700398,0.043677142144050315
1997,1. Quintil,Staedtischer Raum,general elemantary,0.0399318237156075,16487,0.03694303054564747,0.04292061688556753
1997,2. Quintil,Staedtischer Raum,general elemantary,0.0399318237156075,16487,0.03694303054564747,0.04292061688556753
1997,5. Quintil,Staedtischer Raum,middle vocational,0.030354679003327653,16487,0.027735865764342605,0.032973492242312705
1997,4. Quintil,Laendlicher Raum,middle vocational,0.028731434136839543,16487,0.0261814729424376,0.03128139533124149
1997,3. Quintil,Staedtischer Raum,general elemantary,0.02751400048697346,16487,0.02501708523862466,0.030010915735322257
1997,5. Quintil,Staedtischer Raum,higher education,0.02556610664718773,16487,0.023156790777660315,0.027975422516715143
1997,4. Quintil,Staedtischer Raum,higher education,0.024267510753997242,16487,0.021918617661278582,0.026616403846715903
1997,3. Quintil,Staedtischer Raum,higher education,0.021670318967616266,16487,0.01944772301547501,0.02389291491975752
1997,1. Quintil,Laendlicher Raum,general elemantary,0.019722425127830533,16487,0.017599963026384936,0.02184488722927613
1997,2. Quintil,Laendlicher Raum,general elemantary,0.017531044558071585,16487,0.015527732674376604,0.019534356441766567
1997,3. Quintil,Laendlicher Raum,higher education,0.016151286421556693,16487,0.01422707418169669,0.018075498661416698
1997,4. Quintil,Staedtischer Raum,general elemantary,0.015177339501663827,16487,0.013311122707318664,0.01704355629600899
1997,2. Quintil,Laendlicher Raum,higher education,0.01347293239185131,16487,0.011713101972313206,0.015232762811389414
1997,4. Quintil,Laendlicher Raum,higher education,0.013148283418553688,16487,0.011409499033861813,0.014887067803245564
1997,2. Quintil,Staedtischer Raum,higher education,0.01258014771528285,16487,0.010878854970438605,0.014281440460127096
1997,1. Quintil,Staedtischer Raum,inadequately,0.011119227335443552,16487,0.00951858417377018,0.012719870497116923
1997,3. Quintil,Laendlicher Raum,general elemantary,0.010713416118821524,16487,0.0091419309054906,0.012284901332152447
1997,3. Quintil,Staedtischer Raum,higher vocational,0.010469929388848307,16487,0.008916213428619965,0.012023645349076649
1997,2. Quintil,Staedtischer Raum,inadequately,0.010388767145523902,16487,0.00884102158656631,0.011936512704481494
1997,4. Quintil,Staedtischer Raum,higher vocational,0.01006411817222628,16487,0.008540498226768294,0.011587738117684267
1997,2. Quintil,Staedtischer Raum,higher vocational,0.008765522279035792,16487,0.00734266168727438,0.010188382870797204
1997,5. Quintil,Laendlicher Raum,middle vocational,0.008035062089116142,16487,0.006672274933024027,0.009397849245208258
1997,2. Quintil,Laendlicher Raum,higher vocational,0.007466926385845305,16487,0.006152825581916715,0.008781027189773895
1997,3. Quintil,Staedtischer Raum,vocational + Abi,0.007223439655872088,16487,0.005930783453509825,0.008516095858234351
1997,5. Quintil,Laendlicher Raum,higher education,0.006817628439250061,16487,0.0055615509922945445,0.008073705886205576
1997,3. Quintil,Laendlicher Raum,higher vocational,0.006736466195925655,16487,0.005487836770342968,0.007985095621508342
1997,2. Quintil,Staedtischer Raum,vocational + Abi,0.006492979465952439,16487,0.005266973065995076,0.0077189858659098025
1997,3. Quintil,Staedtischer Raum,inadequately,0.006411817222628033,16487,0.005193447696064196,0.007630186749191871
1997,4. Quintil,Laendlicher Raum,general elemantary,0.006249492735979223,16487,0.005046546222231801,0.007452439249726644
1997,4. Quintil,Staedtischer Raum,vocational + Abi,0.005843681519357195,16487,0.004680209722184442,0.007007153316529948
1997,1. Quintil,Staedtischer Raum,higher education,0.0056001947893839785,16487,0.004461080409670106,0.006739309169097851
1997,5. Quintil,Staedtischer Raum,higher vocational,0.005519032546059573,16487,0.004388156596668902,0.006649908495450244
1997,4. Quintil,Laendlicher Raum,higher vocational,0.005113221329437546,16487,0.004024493365129855,0.006201949293745237
1997,1. Quintil,Staedtischer Raum,vocational + Abi,0.004950896842788734,16487,0.003879502256895311,0.006022291428682158
1997,5. Quintil,Staedtischer Raum,general elemantary,0.004869734599464329,16487,0.0038071148917580904,0.005932354307170568
1997,1. Quintil,Laendlicher Raum,higher education,0.0041392744095446795,16487,0.003159227949728995,0.005119320869360364
1997,3. Quintil,Laendlicher Raum,vocational + Abi,0.003165327489651814,16487,0.002307882741080728,0.0040227722382229
1997,1. Quintil,Staedtischer Raum,higher vocational,0.003003003003003003,16487,0.0021677653569548657,0.0038382406490511402
1997,3. Quintil,Staedtischer Raum,in school,0.002840678516354192,16487,0.0020282623208347744,0.00365309471187361
1997,4. Quintil,Staedtischer Raum,inadequately,0.0027595162730297863,16487,0.0019587575423616675,0.003560275003697905
1997,2. Quintil,Laendlicher Raum,inadequately,0.0027595162730297863,16487,0.0019587575423616675,0.003560275003697905
1997,5. Quintil,Staedtischer Raum,vocational + Abi,0.00251602954305657,16487,0.0017513207514230492,0.003280738334690091
1997,1. Quintil,Laendlicher Raum,inadequately,0.00251602954305657,16487,0.0017513207514230492,0.003280738334690091
1997,4. Quintil,Laendlicher Raum,vocational + Abi,0.002191380569758948,16487,0.0014775949712560101,0.002905166168261886
1997,1. Quintil,Laendlicher Raum,higher vocational,0.002191380569758948,16487,0.0014775949712560101,0.002905166168261886
1997,2. Quintil,Laendlicher Raum,vocational + Abi,0.0020290560831101373,16487,0.0013421597050384789,0.0027159524611817957
1997,2. Quintil,Staedtischer Raum,in school,0.0019478938397857316,16487,0.0012748482200000354,0.002620939459571428
1997,5. Quintil,Laendlicher Raum,higher vocational,0.0019478938397857316,16487,0.0012748482200000354,0.002620939459571428
1997,1. Quintil,Laendlicher Raum,vocational + Abi,0.0015420826231637042,16487,0.0009431141598911185,0.00214105108643629
1997,5. Quintil,Laendlicher Raum,general elemantary,0.0014609203798392988,16487,0.0008779035933199584,0.002043937166358639
1997,4. Quintil,Staedtischer Raum,in school,0.0013797581365148932,16487,0.0008131446377857053,0.001946371635244081
1997,1. Quintil,Staedtischer Raum,in school,0.0012174336498660824,16487,0.0006851496892478327,0.001749717610484332
1997,5. Quintil,Staedtischer Raum,in school,0.0011362714065416767,16487,0.0006220153526716455,0.001650527460411708
1997,3. Quintil,Laendlicher Raum,in school,0.0010551091632172713,16487,0.0005595394977179792,0.0015506788287165635
1997,1. Quintil,Laendlicher Raum,in school,0.0009739469198928658,16487,0.0004977996443627398,0.0014500941954229919
1997,2. Quintil,Laendlicher Raum,in school,0.0008927846765684603,16487,0.00043688985006017355,0.0013486795030767471
1997,4. Quintil,Laendlicher Raum,in school,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,5. Quintil,Staedtischer Raum,inadequately,0.0006492979465952439,16487,0.00026046216039846815,0.0010381337327920197
1997,5. Quintil,Laendlicher Raum,vocational + Abi,0.0006492979465952439,16487,0.00026046216039846815,0.0010381337327920197
1997,3. Quintil,Laendlicher Raum,inadequately,0.0005681357032708384,16487,0.00020439836079438238,0.0009318730457472944
1997,4. Quintil,Laendlicher Raum,inadequately,0.00024348672997321646,16487,5.326071685808463e-06,0.0004816473882606245
1997,5. Quintil,Laendlicher Raum,in school,0.00016232448664881097,16487,-3.214076961397235e-05,0.00035678974291159426
1997,5. Quintil,Laendlicher Raum,inadequately,8.116224332440549e-05,16487,-5.635103909364366e-05,0.00021867552574245463
1997,1. Quintil,-1,middle vocational,8.116224332440549e-05,16487,-5.635103909364366e-05,0.00021867552574245463
1998,2. Quintil,Staedtischer Raum,middle vocational,0.08816064496864735,18147,0.08403539568703161,0.0922858942502631
1998,3. Quintil,Staedtischer Raum,middle vocational,0.08375634517766498,18147,0.07972576095264658,0.08778692940268337
1998,2. Quintil,Laendlicher Raum,middle vocational,0.07054344580471783,18147,0.0668178431559643,0.07426904845347136
1998,4. Quintil,Staedtischer Raum,middle vocational,0.06748283069573006,18147,0.06383294960449276,0.07113271178696737
1998,1. Quintil,Staedtischer Raum,middle vocational,0.052926246640788294,18147,0.049668771572808086,0.0561837217087685
1998,3. Quintil,Laendlicher Raum,middle vocational,0.04829799940280681,18147,0.04517861631113529,0.05141738249447833
1998,2. Quintil,Staedtischer Raum,general elemantary,0.04292326067482831,18147,0.03997427009461275,0.04587225125504387
1998,1. Quintil,Laendlicher Raum,middle vocational,0.039787996416840846,18147,0.036944103417187485,0.042631889416494206
1998,1. Quintil,Staedtischer Raum,general elemantary,0.03665273215885339,18147,0.033918733712872726,0.03938673060483405
1998,5. Quintil,Staedtischer Raum,middle vocational,0.03396536279486414,18147,0.031329831789352176,0.0366008938003761
1998,5. Quintil,Staedtischer Raum,higher education,0.029561063003881755,18147,0.02709673914375979,0.03202538686400372
1998,4. Quintil,Laendlicher Raum,middle vocational,0.029486413854882054,18147,0.027025108821496016,0.03194771888826809
1998,4. Quintil,Staedtischer Raum,higher education,0.026500447894894,18147,0.02416350480264611,0.028837390987141887
1998,3. Quintil,Staedtischer Raum,general elemantary,0.02612720214989549,18147,0.023806329973012602,0.02844807432677838
1998,3. Quintil,Staedtischer Raum,higher education,0.01918483129292326,18147,0.01718898895612086,0.021180673629725665
1998,1. Quintil,Laendlicher Raum,general elemantary,0.018736936398925052,18147,0.016764079118549994,0.02070979367930011
1998,2. Quintil,Laendlicher Raum,general elemantary,0.017169304269931324,18147,0.015279271403817699,0.01905933713604495
1998,4. Quintil,Staedtischer Raum,general elemantary,0.015750970438936997,18147,0.01393938088576139,0.017562559992112602
1998,3. Quintil,Laendlicher Raum,higher education,0.015676321289937296,18147,0.013868961166827634,0.01748368141304696
1998,4. Quintil,Laendlicher Raum,higher education,0.013884741713944462,18147,0.012182244563082277,0.015587238864806646
1998,2. Quintil,Laendlicher Raum,higher education,0.012615706180949537,18147,0.010991831382206493,0.014239580979692582
1998,3. Quintil,Laendlicher Raum,general elemantary,0.012466407882950134,18147,0.010852048372005556,0.014080767393894711
1998,2. Quintil,Staedtischer Raum,higher education,0.01216781128695133,18147,0.010572661495898809,0.01376296107800385
1998,3. Quintil,Staedtischer Raum,higher vocational,0.010749477455957002,18147,0.009249100198554879,0.012249854713359125
1998,4. Quintil,Staedtischer Raum,higher vocational,0.010301582561958794,18147,0.008832463264457276,0.011770701859460312
1998,1. Quintil,Staedtischer Raum,inadequately,0.009779038518960883,18147,0.00834728655385743,0.011210790484064337
1998,2. Quintil,Staedtischer Raum,inadequately,0.009779038518960883,18147,0.00834728655385743,0.011210790484064337
1998,5. Quintil,Laendlicher Raum,middle vocational,0.009629740220961481,18147,0.008208852593535945,0.011050627848387017
1998,2. Quintil,Staedtischer Raum,higher vocational,0.008584652134965662,18147,0.007242373055496798,0.009926931214434526
1998,5. Quintil,Laendlicher Raum,higher education,0.0076888623469692444,18147,0.006417970400553547,0.008959754293384942
1998,3. Quintil,Staedtischer Raum,vocational + Abi,0.0075395640489698415,18147,0.0062809766750917834,0.0087981514228479
1998,2. Quintil,Laendlicher Raum,higher vocational,0.007166318303971335,18147,0.0059390487797341485,0.008393587828208522
1998,3. Quintil,Laendlicher Raum,higher vocational,0.006867721707972529,18147,0.005666111678348352,0.008069331737596705
1998,5. Quintil,Staedtischer Raum,general elemantary,0.006494475962974022,18147,0.00532575495208758,0.007663196973860464
1998,4. Quintil,Staedtischer Raum,vocational + Abi,0.006195879366975216,18147,0.005054170102798999,0.007337588631151434
1998,2. Quintil,Staedtischer Raum,vocational + Abi,0.005971931919976112,18147,0.004850919563666085,0.00709294427628614
1998,4. Quintil,Laendlicher Raum,general elemantary,0.005747984472977008,18147,0.0046480680542408835,0.006847900891713132
1998,1. Quintil,Staedtischer Raum,higher education,0.005449387876978203,18147,0.004378260901318333,0.006520514852638073
1998,5. Quintil,Staedtischer Raum,higher vocational,0.005374738727978501,18147,0.004310933615596932,0.006438543840360069
1998,4. Quintil,Laendlicher Raum,higher vocational,0.005225440429979098,18147,0.0041764357219571755,0.00627444513800102
1998,1. Quintil,Staedtischer Raum,vocational + Abi,0.00477754553598089,18147,0.0037742794024357065,0.005780811669526074
1998,3. Quintil,Staedtischer Raum,inadequately,0.004553598088981785,18147,0.003574018019503365,0.005533178158460206
1998,1. Quintil,Laendlicher Raum,higher education,0.00425500149298298,18147,0.0033079413123395093,0.0052020616736264515
1998,5. Quintil,Staedtischer Raum,vocational + Abi,0.0041057031949835775,18147,0.003175336726082542,0.005036069663884613
1998,1. Quintil,Staedtischer Raum,higher vocational,0.003135264257987459,18147,0.002321855500239379,0.003948673015735539
1998,3. Quintil,Laendlicher Raum,vocational + Abi,0.0029113168109883548,18147,0.00212740848101591,0.0036952251409607994
1998,1. Quintil,Laendlicher Raum,inadequately,0.0025380710659898475,18147,0.0018059992199621956,0.0032701429120174995
1998,2. Quintil,Staedtischer Raum,in school,0.0024634219169901465,18147,0.0017421691919535214,0.0031846746420267713
1998,4. Quintil,Staedtischer Raum,inadequately,0.002388772767990445,18147,0.0016785056072134278,0.0030990399287674623
1998,1. Quintil,Staedtischer Raum,in school,0.0023141236189907436,18147,0.001615016312017917,0.00301323092596357
1998,4. Quintil,Laendlicher Raum,vocational + Abi,0.0020901761719916393,18147,0.0014256826568307735,0.002754669687152505
1998,5. Quintil,Laendlicher Raum,higher vocational,0.0020901761719916393,18147,0.0014256826568307735,0.002754669687152505
1998,3. Quintil,Staedtischer Raum,in school,0.002015527022991938,18147,0.0013629829391235337,0.002668071106860342
1998,2. Quintil,Laendlicher Raum,vocational + Abi,0.0019408778739922366,18147,0.0013005080029243271,0.002581247745060146
1998,1. Quintil,Laendlicher Raum,higher vocational,0.0017169304269931322,18147,0.0011145694164807099,0.0023192914375055546
1998,2. Quintil,Laendlicher Raum,inadequately,0.001492982979994028,18147,0.0009312154406050525,0.0020547505193830038
1998,1. Quintil,Laendlicher Raum,vocational + Abi,0.001492982979994028,18147,0.0009312154406050525,0.0020547505193830038
1998,4. Quintil,Staedtischer Raum,in school,0.0013436846819946252,18147,0.0008107053585149372,0.0018766640054743132
