year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2020,Bremen,1st Quintile,No,1.00000,101,18519,1.00000,1.00000
2020,North Rhine-Westphalia,1st Quintile,Yes,0.06574,166,18519,0.06538,0.06610
2020,North Rhine-Westphalia,1st Quintile,No,0.93426,1460,18519,0.93390,0.93462
2020,North Rhine-Westphalia,2nd Quintile,No,1.00000,682,18519,1.00000,1.00000
2020,North Rhine-Westphalia,3rd Quintile,No,1.00000,562,18519,1.00000,1.00000
2020,North Rhine-Westphalia,4th Quintile,No,1.00000,570,18519,1.00000,1.00000
2020,North Rhine-Westphalia,5th Quintile,No,1.00000,761,18519,1.00000,1.00000
2020,Hesse,1st Quintile,No,1.00000,389,18519,1.00000,1.00000
2020,Hesse,2nd Quintile,No,1.00000,192,18519,1.00000,1.00000
2020,Hesse,3rd Quintile,No,1.00000,210,18519,1.00000,1.00000
2020,Hesse,4th Quintile,No,1.00000,200,18519,1.00000,1.00000
2020,Hesse,5th Quintile,No,1.00000,305,18519,1.00000,1.00000
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,351,18519,1.00000,1.00000
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,193,18519,1.00000,1.00000
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,154,18519,1.00000,1.00000
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,142,18519,1.00000,1.00000
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,173,18519,1.00000,1.00000
2020,Baden-Wuerttemberg,1st Quintile,Yes,0.07999,37,18519,0.07941,0.08056
2020,Baden-Wuerttemberg,1st Quintile,No,0.92001,468,18519,0.91944,0.92059
2020,Baden-Wuerttemberg,2nd Quintile,No,1.00000,288,18519,1.00000,1.00000
2020,Baden-Wuerttemberg,3rd Quintile,No,1.00000,298,18519,1.00000,1.00000
2020,Baden-Wuerttemberg,4th Quintile,No,1.00000,347,18519,1.00000,1.00000
2020,Baden-Wuerttemberg,5th Quintile,No,1.00000,500,18519,1.00000,1.00000
2020,Bavaria,1st Quintile,Yes,0.06816,47,18519,0.06767,0.06865
2020,Bavaria,1st Quintile,No,0.93184,613,18519,0.93135,0.93233
2020,Bavaria,2nd Quintile,No,1.00000,527,18519,1.00000,1.00000
2020,Bavaria,3rd Quintile,No,1.00000,482,18519,1.00000,1.00000
2020,Bavaria,4th Quintile,No,1.00000,504,18519,1.00000,1.00000
2020,Bavaria,5th Quintile,No,1.00000,659,18519,1.00000,1.00000
2020,Berlin,1st Quintile,No,1.00000,326,18519,1.00000,1.00000
2020,Berlin,2nd Quintile,No,1.00000,174,18519,1.00000,1.00000
2020,Berlin,3rd Quintile,No,1.00000,150,18519,1.00000,1.00000
2020,Berlin,4th Quintile,No,1.00000,138,18519,1.00000,1.00000
2020,Berlin,5th Quintile,No,1.00000,189,18519,1.00000,1.00000
2020,Brandenburg,1st Quintile,No,1.00000,197,18519,1.00000,1.00000
2020,Brandenburg,2nd Quintile,No,1.00000,168,18519,1.00000,1.00000
2020,Brandenburg,3rd Quintile,No,1.00000,133,18519,1.00000,1.00000
2020,Brandenburg,4th Quintile,No,1.00000,104,18519,1.00000,1.00000
2020,Brandenburg,5th Quintile,No,1.00000,118,18519,1.00000,1.00000
2020,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,118,18519,1.00000,1.00000
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,89,18519,1.00000,1.00000
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,53,18519,1.00000,1.00000
2020,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,41,18519,1.00000,1.00000
2020,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,55,18519,1.00000,1.00000
2020,Saxony,1st Quintile,No,1.00000,266,18519,1.00000,1.00000
2020,Saxony,2nd Quintile,No,1.00000,268,18519,1.00000,1.00000
2020,Saxony,3rd Quintile,No,1.00000,208,18519,1.00000,1.00000
2020,Saxony,4th Quintile,No,1.00000,147,18519,1.00000,1.00000
2020,Saxony,5th Quintile,No,1.00000,162,18519,1.00000,1.00000
2020,Saxony-Anhalt,1st Quintile,No,1.00000,192,18519,1.00000,1.00000
2020,Saxony-Anhalt,2nd Quintile,No,1.00000,115,18519,1.00000,1.00000
2020,Saxony-Anhalt,3rd Quintile,No,1.00000,112,18519,1.00000,1.00000
2020,Saxony-Anhalt,4th Quintile,No,1.00000,73,18519,1.00000,1.00000
2020,Saxony-Anhalt,5th Quintile,No,1.00000,95,18519,1.00000,1.00000
2020,Thuringa,1st Quintile,No,1.00000,181,18519,1.00000,1.00000
2020,Thuringa,2nd Quintile,No,1.00000,132,18519,1.00000,1.00000
2020,Thuringa,3rd Quintile,No,1.00000,113,18519,1.00000,1.00000
2020,Thuringa,4th Quintile,No,1.00000,83,18519,1.00000,1.00000
2020,Thuringa,5th Quintile,No,1.00000,87,18519,1.00000,1.00000
2021,Schleswig-Holstein,1st Quintile,No,1.00000,151,12140,1.00000,1.00000
2021,Schleswig-Holstein,2nd Quintile,No,1.00000,81,12140,1.00000,1.00000
2021,Schleswig-Holstein,3rd Quintile,No,1.00000,70,12140,1.00000,1.00000
2021,Schleswig-Holstein,4th Quintile,No,1.00000,90,12140,1.00000,1.00000
2021,Schleswig-Holstein,5th Quintile,No,1.00000,103,12140,1.00000,1.00000
2021,Hamburg,1st Quintile,No,1.00000,75,12140,1.00000,1.00000
2021,Hamburg,2nd Quintile,No,1.00000,45,12140,1.00000,1.00000
2021,Hamburg,3rd Quintile,No,1.00000,51,12140,1.00000,1.00000
2021,Hamburg,4th Quintile,No,1.00000,47,12140,1.00000,1.00000
2021,Hamburg,5th Quintile,No,1.00000,75,12140,1.00000,1.00000
2021,Lower Saxony,1st Quintile,Yes,0.12043,33,12140,0.11970,0.12116
2021,Lower Saxony,1st Quintile,No,0.87957,290,12140,0.87884,0.88030
2021,Lower Saxony,2nd Quintile,No,1.00000,218,12140,1.00000,1.00000
2021,Lower Saxony,3rd Quintile,No,1.00000,186,12140,1.00000,1.00000
2021,Lower Saxony,4th Quintile,No,1.00000,210,12140,1.00000,1.00000
2021,Lower Saxony,5th Quintile,No,1.00000,253,12140,1.00000,1.00000
2021,Bremen,1st Quintile,No,1.00000,37,12140,1.00000,1.00000
2021,North Rhine-Westphalia,1st Quintile,Yes,0.06535,80,12140,0.06499,0.06572
2021,North Rhine-Westphalia,1st Quintile,No,0.93465,716,12140,0.93428,0.93501
2021,North Rhine-Westphalia,2nd Quintile,No,1.00000,466,12140,1.00000,1.00000
2021,North Rhine-Westphalia,3rd Quintile,No,1.00000,413,12140,1.00000,1.00000
2021,North Rhine-Westphalia,4th Quintile,No,1.00000,418,12140,1.00000,1.00000
2021,North Rhine-Westphalia,5th Quintile,No,1.00000,546,12140,1.00000,1.00000
2021,Hesse,1st Quintile,Yes,0.07349,31,12140,0.07281,0.07417
2021,Hesse,1st Quintile,No,0.92651,209,12140,0.92583,0.92719
2021,Hesse,2nd Quintile,No,1.00000,126,12140,1.00000,1.00000
2021,Hesse,3rd Quintile,No,1.00000,118,12140,1.00000,1.00000
2021,Hesse,4th Quintile,No,1.00000,138,12140,1.00000,1.00000
2021,Hesse,5th Quintile,No,1.00000,214,12140,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,180,12140,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,118,12140,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,99,12140,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,93,12140,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,119,12140,1.00000,1.00000
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.11231,38,12140,0.11163,0.11298
2021,Baden-Wuerttemberg,1st Quintile,No,0.88769,226,12140,0.88702,0.88837
2021,Baden-Wuerttemberg,2nd Quintile,No,1.00000,209,12140,1.00000,1.00000
2021,Baden-Wuerttemberg,3rd Quintile,No,1.00000,211,12140,1.00000,1.00000
2021,Baden-Wuerttemberg,4th Quintile,No,1.00000,257,12140,1.00000,1.00000
2021,Baden-Wuerttemberg,5th Quintile,No,1.00000,378,12140,1.00000,1.00000
2021,Bavaria,1st Quintile,Yes,0.02336,34,12140,0.02307,0.02365
2021,Bavaria,1st Quintile,No,0.97664,304,12140,0.97635,0.97693
2021,Bavaria,2nd Quintile,No,1.00000,336,12140,1.00000,1.00000
2021,Bavaria,3rd Quintile,No,1.00000,329,12140,1.00000,1.00000
2021,Bavaria,4th Quintile,No,1.00000,373,12140,1.00000,1.00000
2021,Bavaria,5th Quintile,No,1.00000,462,12140,1.00000,1.00000
2021,Berlin,1st Quintile,No,1.00000,184,12140,1.00000,1.00000
2021,Berlin,2nd Quintile,No,1.00000,102,12140,1.00000,1.00000
2021,Berlin,3rd Quintile,No,1.00000,102,12140,1.00000,1.00000
2021,Berlin,4th Quintile,No,1.00000,104,12140,1.00000,1.00000
2021,Berlin,5th Quintile,No,1.00000,142,12140,1.00000,1.00000
2021,Brandenburg,1st Quintile,No,1.00000,111,12140,1.00000,1.00000
2021,Brandenburg,2nd Quintile,No,1.00000,97,12140,1.00000,1.00000
2021,Brandenburg,3rd Quintile,No,1.00000,95,12140,1.00000,1.00000
2021,Brandenburg,4th Quintile,No,1.00000,67,12140,1.00000,1.00000
2021,Brandenburg,5th Quintile,No,1.00000,94,12140,1.00000,1.00000
2021,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,71,12140,1.00000,1.00000
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,63,12140,1.00000,1.00000
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,46,12140,1.00000,1.00000
2021,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,41,12140,1.00000,1.00000
2021,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,40,12140,1.00000,1.00000
2021,Saxony,1st Quintile,No,1.00000,161,12140,1.00000,1.00000
2021,Saxony,2nd Quintile,No,1.00000,199,12140,1.00000,1.00000
2021,Saxony,3rd Quintile,No,1.00000,158,12140,1.00000,1.00000
2021,Saxony,4th Quintile,No,1.00000,111,12140,1.00000,1.00000
2021,Saxony,5th Quintile,No,1.00000,112,12140,1.00000,1.00000
2021,Saxony-Anhalt,1st Quintile,No,1.00000,114,12140,1.00000,1.00000
2021,Saxony-Anhalt,2nd Quintile,No,1.00000,98,12140,1.00000,1.00000
2021,Saxony-Anhalt,3rd Quintile,No,1.00000,63,12140,1.00000,1.00000
2021,Saxony-Anhalt,4th Quintile,No,1.00000,57,12140,1.00000,1.00000
2021,Saxony-Anhalt,5th Quintile,No,1.00000,55,12140,1.00000,1.00000
2021,Thuringa,1st Quintile,No,1.00000,113,12140,1.00000,1.00000
2021,Thuringa,2nd Quintile,No,1.00000,99,12140,1.00000,1.00000
2021,Thuringa,3rd Quintile,No,1.00000,61,12140,1.00000,1.00000
2021,Thuringa,4th Quintile,No,1.00000,65,12140,1.00000,1.00000
2021,Thuringa,5th Quintile,No,1.00000,59,12140,1.00000,1.00000
