year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.90619,222,222,0.86774,0.94463
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94921,235,235,0.92108,0.97734
2009,Baden-Wuerttemberg,1st Quintile,Germany,0.57276,154,192,0.50260,0.64291
2009,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.20190,38,192,0.14497,0.25883
2009,Baden-Wuerttemberg,2nd Quintile,Germany,0.73643,222,222,0.67834,0.79451
2009,Baden-Wuerttemberg,3rd Quintile,Germany,0.82712,323,355,0.78773,0.86651
2009,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.07609,32,355,0.04847,0.10371
2009,Baden-Wuerttemberg,4th Quintile,Germany,0.85222,420,420,0.81824,0.88620
2009,Baden-Wuerttemberg,5th Quintile,Germany,0.90566,669,669,0.88349,0.92782
2009,Bavaria,1st Quintile,Germany,0.72800,259,259,0.67370,0.78230
2009,Bavaria,2nd Quintile,Germany,0.80447,374,374,0.76422,0.84472
2009,Bavaria,3rd Quintile,Germany,0.86140,397,397,0.82737,0.89543
2009,Bavaria,4th Quintile,Germany,0.92643,568,568,0.90494,0.94792
2009,Bavaria,5th Quintile,Germany,0.91100,790,790,0.89113,0.93087
2009,Berlin,1st Quintile,Germany,0.83062,103,103,0.75782,0.90341
2009,Berlin,2nd Quintile,Germany,0.92006,128,128,0.87289,0.96723
2009,Berlin,3rd Quintile,Germany,0.92356,124,124,0.87660,0.97052
2009,Berlin,4th Quintile,Germany,0.96719,106,106,0.93312,1.00126
2009,Berlin,5th Quintile,Germany,0.94358,182,182,0.90996,0.97719
2009,Brandenburg,1st Quintile,Germany,0.93671,158,158,0.89863,0.97480
2009,Brandenburg,2nd Quintile,Germany,0.99399,153,153,0.98170,1.00628
2009,Brandenburg,3rd Quintile,Germany,0.99315,200,200,0.98170,1.00461
2009,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.98778,108,108,0.96696,1.00860
2009,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99483,85,85,0.97949,1.01017
2009,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.98179,82,82,0.95267,1.01091
2009,Saxony,1st Quintile,Germany,0.94749,255,255,0.92005,0.97492
2009,Saxony,2nd Quintile,Germany,0.98561,349,349,0.97310,0.99812
2009,Saxony,3rd Quintile,Germany,0.98568,332,332,0.97289,0.99848
2009,Saxony,4th Quintile,Germany,0.98582,252,252,0.97119,1.00044
2009,Saxony-Anhalt,1st Quintile,Germany,0.97827,139,139,0.95394,1.00259
2009,Saxony-Anhalt,2nd Quintile,Germany,0.96570,151,151,0.93657,0.99483
2009,Saxony-Anhalt,3rd Quintile,Germany,0.98444,195,195,0.96702,1.00186
2009,Saxony-Anhalt,4th Quintile,Germany,0.99041,149,149,0.97471,1.00611
2009,Thuringa,1st Quintile,Germany,0.96343,184,184,0.93624,0.99063
2009,Thuringa,2nd Quintile,Germany,0.98095,225,225,0.96304,0.99885
2009,Thuringa,3rd Quintile,Germany,0.98982,180,180,0.97512,1.00453
2009,Thuringa,4th Quintile,Germany,0.98950,123,123,0.97141,1.00759
2009,Thuringa,5th Quintile,Germany,0.99887,104,104,0.99237,1.00536
2010,Schleswig-Holstein,1st Quintile,Germany,0.85969,63,63,0.77324,0.94614
2010,Schleswig-Holstein,2nd Quintile,Germany,0.82298,79,79,0.73827,0.90768
2010,Schleswig-Holstein,3rd Quintile,Germany,0.89830,74,74,0.82896,0.96764
2010,Schleswig-Holstein,4th Quintile,Germany,0.98875,91,91,0.96695,1.01054
2010,Schleswig-Holstein,5th Quintile,Germany,0.96229,100,100,0.92477,0.99982
2010,Hamburg,1st Quintile,Germany,0.84762,38,38,0.73182,0.96342
2010,Hamburg,3rd Quintile,Germany,0.86444,49,49,0.76760,0.96129
2010,Hamburg,5th Quintile,Germany,0.94775,99,99,0.90370,0.99181
2010,Lower Saxony,1st Quintile,Germany,0.76137,178,178,0.69857,0.82416
2010,Lower Saxony,2nd Quintile,Germany,0.91487,224,224,0.87824,0.95150
2010,Lower Saxony,3rd Quintile,Germany,0.93735,277,277,0.90876,0.96594
2010,Lower Saxony,4th Quintile,Germany,0.96154,341,341,0.94110,0.98198
2010,Lower Saxony,5th Quintile,Germany,0.94372,396,396,0.92099,0.96645
2010,North Rhine-Westphalia,1st Quintile,Germany,0.69592,395,518,0.65626,0.73557
2010,North Rhine-Westphalia,1st Quintile,Southern Europe,0.07610,33,518,0.05324,0.09896
2010,North Rhine-Westphalia,1st Quintile,Western Asia,0.07473,48,518,0.05206,0.09739
2010,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.08239,42,518,0.05869,0.10609
2010,North Rhine-Westphalia,2nd Quintile,Germany,0.81027,471,471,0.77483,0.84572
2010,North Rhine-Westphalia,3rd Quintile,Germany,0.86796,509,509,0.83852,0.89740
2010,North Rhine-Westphalia,4th Quintile,Germany,0.89979,690,690,0.87737,0.92221
2010,North Rhine-Westphalia,5th Quintile,Germany,0.93490,949,949,0.91920,0.95061
2010,Hesse,1st Quintile,Germany,0.65890,111,111,0.57030,0.74749
2010,Hesse,2nd Quintile,Germany,0.67862,106,106,0.58930,0.76795
2010,Hesse,3rd Quintile,Germany,0.82957,163,163,0.77167,0.88747
2010,Hesse,4th Quintile,Germany,0.89559,233,233,0.85624,0.93494
2010,Hesse,5th Quintile,Germany,0.91440,383,383,0.88634,0.94246
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.72249,112,112,0.63919,0.80579
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.84108,163,163,0.78478,0.89738
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.84300,178,178,0.78940,0.89659
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.89313,191,191,0.84920,0.93706
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.91360,207,207,0.87523,0.95197
2010,Baden-Wuerttemberg,1st Quintile,Germany,0.61261,178,217,0.54764,0.67757
2010,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.27209,39,217,0.21274,0.33144
2010,Baden-Wuerttemberg,2nd Quintile,Germany,0.71058,171,171,0.64241,0.77875
2010,Baden-Wuerttemberg,3rd Quintile,Germany,0.75817,331,331,0.71197,0.80437
2010,Baden-Wuerttemberg,4th Quintile,Germany,0.85026,359,359,0.81330,0.88722
2010,Baden-Wuerttemberg,5th Quintile,Germany,0.94086,642,642,0.92259,0.95912
2010,Bavaria,1st Quintile,Germany,0.68284,220,220,0.62120,0.74447
2010,Bavaria,2nd Quintile,Germany,0.84626,354,354,0.80863,0.88389
2010,Bavaria,3rd Quintile,Germany,0.86036,425,425,0.82737,0.89335
2010,Bavaria,4th Quintile,Germany,0.87754,492,492,0.84854,0.90654
2010,Bavaria,5th Quintile,Germany,0.92507,719,719,0.90581,0.94433
2010,Berlin,1st Quintile,Germany,0.85911,94,94,0.78841,0.92982
2010,Berlin,2nd Quintile,Germany,0.94086,112,112,0.89698,0.98475
2010,Berlin,3rd Quintile,Germany,0.91171,123,123,0.86136,0.96205
2010,Berlin,4th Quintile,Germany,0.96650,125,125,0.93483,0.99817
2010,Berlin,5th Quintile,Germany,0.94533,154,154,0.90931,0.98135
2010,Brandenburg,1st Quintile,Germany,0.95934,126,126,0.92472,0.99396
2010,Brandenburg,2nd Quintile,Germany,0.98256,193,193,0.96404,1.00107
2010,Brandenburg,4th Quintile,Germany,0.98864,122,122,0.96975,1.00752
2010,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.97875,85,85,0.94791,1.00959
2010,Saxony,1st Quintile,Germany,0.95643,230,230,0.92999,0.98287
2010,Saxony,2nd Quintile,Germany,0.98140,334,334,0.96689,0.99591
2010,Saxony,3rd Quintile,Germany,0.97679,282,282,0.95918,0.99440
2010,Saxony,4th Quintile,Germany,0.98696,236,236,0.97246,1.00146
2010,Saxony-Anhalt,1st Quintile,Germany,0.98619,139,139,0.96672,1.00566
2010,Saxony-Anhalt,2nd Quintile,Germany,0.97336,176,176,0.94950,0.99722
2010,Saxony-Anhalt,3rd Quintile,Germany,0.99331,139,139,0.97971,1.00691
2010,Saxony-Anhalt,4th Quintile,Germany,0.98855,153,153,0.97164,1.00546
2010,Thuringa,1st Quintile,Germany,0.97983,175,175,0.95893,1.00072
2010,Thuringa,2nd Quintile,Germany,0.94930,196,196,0.91851,0.98009
2010,Thuringa,3rd Quintile,Germany,0.99276,160,160,0.97958,1.00594
2010,Thuringa,4th Quintile,Germany,0.99129,129,129,0.97519,1.00739
2010,Thuringa,5th Quintile,Germany,0.99859,88,88,0.99071,1.00647
2011,Schleswig-Holstein,1st Quintile,Germany,0.90578,125,125,0.85436,0.95720
2011,Schleswig-Holstein,2nd Quintile,Germany,0.70893,122,122,0.62799,0.78987
2011,Schleswig-Holstein,3rd Quintile,Germany,0.91341,115,115,0.86178,0.96504
2011,Schleswig-Holstein,4th Quintile,Germany,0.95483,129,129,0.91886,0.99081
2011,Schleswig-Holstein,5th Quintile,Germany,0.94438,138,138,0.90600,0.98276
2011,Hamburg,1st Quintile,Germany,0.83922,45,45,0.73068,0.94776
2011,Hamburg,2nd Quintile,Germany,0.73615,55,55,0.61861,0.85370
2011,Hamburg,3rd Quintile,Germany,0.94506,56,56,0.88484,1.00528
2011,Hamburg,4th Quintile,Germany,0.99297,47,47,0.96882,1.01712
2011,Hamburg,5th Quintile,Germany,0.93295,110,110,0.88599,0.97990
2011,Lower Saxony,1st Quintile,Germany,0.77271,352,352,0.72887,0.81655
2011,Lower Saxony,2nd Quintile,Germany,0.87033,296,296,0.83199,0.90867
2011,Lower Saxony,3rd Quintile,Germany,0.91455,387,387,0.88666,0.94244
2011,Lower Saxony,4th Quintile,Germany,0.97551,392,392,0.96019,0.99083
2011,Lower Saxony,5th Quintile,Germany,0.94451,436,436,0.92300,0.96603
2011,Bremen,1st Quintile,Germany,0.80927,38,38,0.68268,0.93587
2011,North Rhine-Westphalia,1st Quintile,Germany,0.69007,689,976,0.66104,0.71910
2011,North Rhine-Westphalia,1st Quintile,Southern Europe,0.07259,63,976,0.05630,0.08887
2011,North Rhine-Westphalia,1st Quintile,Central Asia,0.03013,42,976,0.01940,0.04086
2011,North Rhine-Westphalia,1st Quintile,Western Asia,0.10490,106,976,0.08567,0.12414
2011,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.06518,76,976,0.04968,0.08067
2011,North Rhine-Westphalia,2nd Quintile,Germany,0.80736,629,779,0.77965,0.83507
2011,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04873,31,779,0.03360,0.06386
2011,North Rhine-Westphalia,2nd Quintile,Central Asia,0.03720,35,779,0.02390,0.05050
2011,North Rhine-Westphalia,2nd Quintile,Western Asia,0.03732,37,779,0.02400,0.05064
2011,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.04553,47,779,0.03088,0.06018
2011,North Rhine-Westphalia,3rd Quintile,Germany,0.85865,665,701,0.83284,0.88446
2011,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.05359,36,701,0.03691,0.07028
2011,North Rhine-Westphalia,4th Quintile,Germany,0.87736,789,820,0.85489,0.89983
2011,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.06414,31,820,0.04736,0.08092
2011,North Rhine-Westphalia,5th Quintile,Germany,0.92100,1013,1013,0.90438,0.93762
2011,Hesse,1st Quintile,Germany,0.63333,161,161,0.55866,0.70800
2011,Hesse,2nd Quintile,Germany,0.68550,210,210,0.62255,0.74845
2011,Hesse,3rd Quintile,Germany,0.84873,242,242,0.80350,0.89397
2011,Hesse,4th Quintile,Germany,0.86289,253,253,0.82042,0.90536
2011,Hesse,5th Quintile,Germany,0.91716,415,415,0.89061,0.94371
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.75205,194,194,0.69113,0.81298
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.82824,232,232,0.77960,0.87688
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.84723,219,219,0.79948,0.89499
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.94072,226,226,0.90986,0.97158
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.91992,229,229,0.88469,0.95515
2011,Baden-Wuerttemberg,1st Quintile,Germany,0.63858,278,317,0.58562,0.69155
2011,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.15138,39,317,0.11186,0.19089
2011,Baden-Wuerttemberg,2nd Quintile,Germany,0.73269,364,433,0.69095,0.77442
2011,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.13342,35,433,0.10136,0.16549
2011,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.05393,34,433,0.03263,0.07523
2011,Baden-Wuerttemberg,3rd Quintile,Germany,0.79888,425,425,0.76072,0.83703
2011,Baden-Wuerttemberg,4th Quintile,Germany,0.86141,545,577,0.83320,0.88963
2011,Baden-Wuerttemberg,4th Quintile,Eastern Europe,0.04433,32,577,0.02752,0.06113
2011,Baden-Wuerttemberg,5th Quintile,Germany,0.92368,682,682,0.90374,0.94362
2011,Bavaria,1st Quintile,Germany,0.71639,412,453,0.67484,0.75795
2011,Bavaria,1st Quintile,Eastern Europe,0.10781,41,453,0.07922,0.13640
2011,Bavaria,2nd Quintile,Germany,0.78011,548,579,0.74634,0.81387
2011,Bavaria,2nd Quintile,Eastern Europe,0.06825,31,579,0.04769,0.08881
2011,Bavaria,3rd Quintile,Germany,0.88672,616,616,0.86167,0.91177
2011,Bavaria,4th Quintile,Germany,0.92800,599,599,0.90728,0.94872
2011,Bavaria,5th Quintile,Germany,0.90646,777,777,0.88597,0.92695
2011,Berlin,1st Quintile,Germany,0.87553,157,157,0.82372,0.92733
2011,Berlin,2nd Quintile,Germany,0.92838,127,127,0.88336,0.97341
2011,Berlin,3rd Quintile,Germany,0.94013,133,133,0.89966,0.98060
2011,Berlin,4th Quintile,Germany,0.97195,165,165,0.94668,0.99722
2011,Berlin,5th Quintile,Germany,0.94412,152,152,0.90748,0.98075
2011,Brandenburg,1st Quintile,Germany,0.95486,240,240,0.92853,0.98118
2011,Brandenburg,2nd Quintile,Germany,0.96988,205,205,0.94643,0.99334
2011,Brandenburg,3rd Quintile,Germany,0.99405,189,189,0.98306,1.00504
2011,Brandenburg,4th Quintile,Germany,0.99746,132,132,0.98883,1.00608
2011,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.98954,156,156,0.97352,1.00556
2011,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.99048,116,116,0.97272,1.00823
2011,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99075,92,92,0.97108,1.01042
2011,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.99284,93,93,0.97561,1.01007
2011,Saxony,1st Quintile,Germany,0.94588,414,414,0.92406,0.96770
2011,Saxony,2nd Quintile,Germany,0.98018,411,411,0.96669,0.99367
2011,Saxony,3rd Quintile,Germany,0.99063,348,348,0.98050,1.00077
2011,Saxony,4th Quintile,Germany,0.96019,223,223,0.93447,0.98591
2011,Saxony-Anhalt,1st Quintile,Germany,0.97769,255,255,0.95953,0.99585
2011,Saxony-Anhalt,2nd Quintile,Germany,0.98257,218,218,0.96516,0.99998
2011,Saxony-Anhalt,3rd Quintile,Germany,0.99716,151,151,0.98863,1.00568
2011,Saxony-Anhalt,4th Quintile,Germany,0.99128,133,133,0.97542,1.00714
2011,Thuringa,1st Quintile,Germany,0.95901,212,212,0.93225,0.98576
2011,Thuringa,2nd Quintile,Germany,0.97132,234,234,0.94988,0.99275
2011,Thuringa,3rd Quintile,Germany,0.98601,169,169,0.96825,1.00377
2011,Thuringa,4th Quintile,Germany,0.98799,149,149,0.97044,1.00554
2012,Schleswig-Holstein,1st Quintile,Germany,0.83914,196,196,0.78758,0.89071
2012,Schleswig-Holstein,2nd Quintile,Germany,0.80160,178,178,0.74285,0.86035
2012,Schleswig-Holstein,3rd Quintile,Germany,0.90974,115,115,0.85714,0.96235
2012,Schleswig-Holstein,4th Quintile,Germany,0.95737,161,161,0.92606,0.98867
2012,Schleswig-Holstein,5th Quintile,Germany,0.94511,142,142,0.90752,0.98271
2012,Hamburg,1st Quintile,Germany,0.77597,50,50,0.65922,0.89271
2012,Hamburg,2nd Quintile,Germany,0.74562,68,68,0.64133,0.84990
2012,Hamburg,3rd Quintile,Germany,0.95342,50,50,0.89441,1.01243
2012,Hamburg,4th Quintile,Germany,0.98600,70,70,0.95828,1.01372
2012,Hamburg,5th Quintile,Germany,0.93850,95,95,0.88993,0.98706
2012,Lower Saxony,1st Quintile,Germany,0.82846,412,412,0.79202,0.86491
2012,Lower Saxony,2nd Quintile,Germany,0.86372,399,399,0.83001,0.89743
2012,Lower Saxony,3rd Quintile,Germany,0.89263,453,453,0.86409,0.92117
2012,Lower Saxony,4th Quintile,Germany,0.92366,414,414,0.89805,0.94927
2012,Lower Saxony,5th Quintile,Germany,0.92631,456,456,0.90231,0.95032
2012,Bremen,1st Quintile,Germany,0.71866,45,45,0.58579,0.85152
2012,Bremen,5th Quintile,Germany,0.96728,31,31,0.90362,1.03094
2012,North Rhine-Westphalia,1st Quintile,Germany,0.67843,858,1179,0.65175,0.70510
2012,North Rhine-Westphalia,1st Quintile,Southern Europe,0.07040,71,1179,0.05579,0.08501
2012,North Rhine-Westphalia,1st Quintile,Central Asia,0.05154,62,1179,0.03891,0.06417
2012,North Rhine-Westphalia,1st Quintile,Western Asia,0.07951,94,1179,0.06406,0.09496
2012,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07899,94,1179,0.06359,0.09439
2012,North Rhine-Westphalia,2nd Quintile,Germany,0.79304,748,846,0.76573,0.82036
2012,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04985,37,846,0.03518,0.06453
2012,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.06417,61,846,0.04764,0.08069
2012,North Rhine-Westphalia,3rd Quintile,Germany,0.80965,763,802,0.78246,0.83684
2012,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.06684,39,802,0.04954,0.08414
2012,North Rhine-Westphalia,4th Quintile,Germany,0.88066,854,894,0.85940,0.90192
2012,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.06082,40,894,0.04514,0.07650
2012,North Rhine-Westphalia,5th Quintile,Germany,0.91546,1102,1102,0.89903,0.93189
2012,Hesse,1st Quintile,Germany,0.71643,231,267,0.66226,0.77060
2012,Hesse,1st Quintile,Western Asia,0.12721,36,267,0.08717,0.16726
2012,Hesse,2nd Quintile,Germany,0.68002,243,243,0.62125,0.73879
2012,Hesse,3rd Quintile,Germany,0.80708,255,255,0.75855,0.85561
2012,Hesse,4th Quintile,Germany,0.94038,312,312,0.91406,0.96670
2012,Hesse,5th Quintile,Germany,0.90458,453,453,0.87750,0.93167
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.80146,240,240,0.75088,0.85203
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.82275,276,276,0.77761,0.86788
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.81636,244,244,0.76768,0.86504
2012,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.93263,257,257,0.90192,0.96334
2012,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.89066,240,240,0.85109,0.93022
2012,Baden-Wuerttemberg,1st Quintile,Germany,0.58665,312,396,0.53808,0.63521
2012,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.12304,46,396,0.09064,0.15543
2012,Baden-Wuerttemberg,1st Quintile,Eastern Europe,0.16130,38,396,0.12502,0.19757
2012,Baden-Wuerttemberg,2nd Quintile,Germany,0.71538,482,560,0.67797,0.75279
2012,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.12538,37,560,0.09793,0.15283
2012,Baden-Wuerttemberg,2nd Quintile,Eastern Europe,0.06779,41,560,0.04695,0.08863
2012,Baden-Wuerttemberg,3rd Quintile,Germany,0.85742,501,532,0.82768,0.88716
2012,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.06042,31,532,0.04016,0.08069
2012,Baden-Wuerttemberg,4th Quintile,Germany,0.84903,589,589,0.82009,0.87797
2012,Baden-Wuerttemberg,5th Quintile,Germany,0.90630,756,756,0.88551,0.92708
2012,Bavaria,1st Quintile,Germany,0.72804,519,606,0.69259,0.76350
2012,Bavaria,1st Quintile,Southern Europe,0.05910,33,606,0.04031,0.07789
2012,Bavaria,1st Quintile,Eastern Europe,0.10630,54,606,0.08174,0.13086
2012,Bavaria,2nd Quintile,Germany,0.77709,638,679,0.74576,0.80842
2012,Bavaria,2nd Quintile,Eastern Europe,0.06827,41,679,0.04929,0.08725
2012,Bavaria,3rd Quintile,Germany,0.87457,773,804,0.85166,0.89748
2012,Bavaria,3rd Quintile,Eastern Europe,0.04440,31,804,0.03015,0.05865
2012,Bavaria,4th Quintile,Germany,0.89714,801,801,0.87609,0.91819
2012,Bavaria,5th Quintile,Germany,0.91337,877,877,0.89474,0.93199
2012,Berlin,1st Quintile,Germany,0.89105,185,185,0.84603,0.93607
2012,Berlin,2nd Quintile,Germany,0.94997,166,166,0.91671,0.98324
2012,Berlin,3rd Quintile,Germany,0.92291,147,147,0.87964,0.96618
2012,Berlin,4th Quintile,Germany,0.99341,164,164,0.98098,1.00583
2012,Berlin,5th Quintile,Germany,0.95368,192,192,0.92387,0.98349
2012,Brandenburg,1st Quintile,Germany,0.93386,253,253,0.90318,0.96455
2012,Brandenburg,2nd Quintile,Germany,0.97735,212,212,0.95727,0.99742
2012,Brandenburg,3rd Quintile,Germany,0.97721,218,218,0.95736,0.99707
2012,Brandenburg,4th Quintile,Germany,0.98517,179,179,0.96742,1.00293
2012,Brandenburg,5th Quintile,Germany,0.98737,148,148,0.96932,1.00542
2012,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.99031,167,167,0.97540,1.00521
2012,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.97229,128,128,0.94375,1.00084
2012,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.98779,117,117,0.96780,1.00778
2012,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.97977,93,93,0.95100,1.00854
2012,Saxony,1st Quintile,Germany,0.94306,433,433,0.92121,0.96491
2012,Saxony,2nd Quintile,Germany,0.97825,410,410,0.96411,0.99239
2012,Saxony,3rd Quintile,Germany,0.97774,393,393,0.96314,0.99235
2012,Saxony,4th Quintile,Germany,0.99881,278,278,0.99475,1.00287
2012,Saxony,5th Quintile,Germany,0.99815,166,166,0.99158,1.00471
2012,Saxony-Anhalt,1st Quintile,Germany,0.97662,285,285,0.95904,0.99419
2012,Saxony-Anhalt,2nd Quintile,Germany,0.96043,194,194,0.93292,0.98793
2012,Saxony-Anhalt,3rd Quintile,Germany,0.99577,169,169,0.98596,1.00558
2012,Saxony-Anhalt,4th Quintile,Germany,0.97896,172,172,0.95745,1.00047
2012,Saxony-Anhalt,5th Quintile,Germany,0.99549,138,138,0.98427,1.00671
2012,Thuringa,1st Quintile,Germany,0.97042,237,237,0.94880,0.99203
2012,Thuringa,2nd Quintile,Germany,0.94303,197,197,0.91058,0.97548
2012,Thuringa,3rd Quintile,Germany,0.99599,252,252,0.98818,1.00381
2012,Thuringa,4th Quintile,Germany,0.99326,168,168,0.98085,1.00567
2012,Thuringa,5th Quintile,Germany,0.98997,140,140,0.97340,1.00654
2013,Schleswig-Holstein,1st Quintile,Germany,0.89238,198,198,0.84911,0.93566
2013,Schleswig-Holstein,2nd Quintile,Germany,0.89208,158,158,0.84354,0.94062
2013,Schleswig-Holstein,3rd Quintile,Germany,0.94041,168,168,0.90451,0.97631
2013,Schleswig-Holstein,4th Quintile,Germany,0.96269,182,182,0.93508,0.99030
2013,Schleswig-Holstein,5th Quintile,Germany,0.96017,133,133,0.92680,0.99353
2013,Hamburg,1st Quintile,Germany,0.88088,41,41,0.78049,0.98127
2013,Hamburg,2nd Quintile,Germany,0.89760,84,84,0.83238,0.96283
2013,Hamburg,3rd Quintile,Germany,0.94829,69,69,0.89566,1.00092
2013,Hamburg,4th Quintile,Germany,0.97939,81,81,0.94825,1.01052
2013,Hamburg,5th Quintile,Germany,0.93576,95,95,0.88619,0.98532
2013,Lower Saxony,1st Quintile,Germany,0.86186,432,463,0.83040,0.89333
2013,Lower Saxony,1st Quintile,Eastern Europe,0.06563,31,463,0.04305,0.08821
2013,Lower Saxony,2nd Quintile,Germany,0.92100,419,419,0.89514,0.94686
2013,Lower Saxony,3rd Quintile,Germany,0.94905,420,420,0.92799,0.97010
2013,Lower Saxony,4th Quintile,Germany,0.94082,489,489,0.91988,0.96176
2013,Lower Saxony,5th Quintile,Germany,0.95753,541,541,0.94052,0.97454
