"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Teilzeitbeschaeftigung","1986","Bremen","","","",""
"Teilzeitbeschaeftigung","1986","Nordrhein-Westfalen","149","0.0510835850303451","0.0430300572958307","0.0591371127648595"
"Teilzeitbeschaeftigung","1986","Hessen","61","0.0657201144730743","0.0507606708765492","0.0806795580695994"
"Teilzeitbeschaeftigung","1986","Rheinland-Pfalz,Saarland","33","0.0451296756550682","0.0304862480245239","0.0597731032856124"
"Teilzeitbeschaeftigung","1986","Baden-Wuerttemberg","126","0.0688276693655621","0.0577519748693535","0.0799033638617707"
"Teilzeitbeschaeftigung","1986","Bayern","119","0.0639255576015219","0.052583854582166","0.0752672606208779"
"Teilzeitbeschaeftigung","1986","Saarland","","","",""
"Teilzeitbeschaeftigung","1986","Berlin","30","0.0675508648122357","0.0414435656088405","0.0936581640156309"
"Teilzeitbeschaeftigung","1986","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1986","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1986","Sachsen","","","",""
"Teilzeitbeschaeftigung","1986","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1986","Thueringen","","","",""
"Ausbildung/Lehre","1986","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1986","Hamburg","","","",""
"Ausbildung/Lehre","1986","Niedersachsen","45","0.0393781953132016","0.0279416412839943","0.050814749342409"
"Ausbildung/Lehre","1986","Bremen","","","",""
"Ausbildung/Lehre","1986","Nordrhein-Westfalen","90","0.0294733128103322","0.0232867459269719","0.0356598796936926"
"Ausbildung/Lehre","1986","Hessen","37","0.0356076508598361","0.0244203240470017","0.0467949776726705"
"Ausbildung/Lehre","1986","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","1986","Baden-Wuerttemberg","76","0.0339093481802761","0.0259908455467494","0.0418278508138028"
"Ausbildung/Lehre","1986","Bayern","58","0.0274075444682784","0.0198377109776813","0.0349773779588755"
"Ausbildung/Lehre","1986","Saarland","","","",""
"Ausbildung/Lehre","1986","Berlin","","","",""
"Ausbildung/Lehre","1986","Brandenburg","","","",""
"Ausbildung/Lehre","1986","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1986","Sachsen","","","",""
"Ausbildung/Lehre","1986","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1986","Thueringen","","","",""
"Geringfuegig erwerbstaetig","1986","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1986","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1986","Niedersachsen","30","0.0250938496466567","0.0158966394439296","0.0342910598493837"
"Geringfuegig erwerbstaetig","1986","Bremen","","","",""
"Geringfuegig erwerbstaetig","1986","Nordrhein-Westfalen","74","0.0271833658033535","0.0212349871903824","0.0331317444163246"
"Geringfuegig erwerbstaetig","1986","Hessen","37","0.0306568278651077","0.0202497172397359","0.0410639384904795"
"Geringfuegig erwerbstaetig","1986","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","Baden-Wuerttemberg","44","0.0227511836407173","0.0162277089873423","0.0292746582940924"
"Geringfuegig erwerbstaetig","1986","Bayern","56","0.0324914985938248","0.0242710014840778","0.0407119957035717"
"Geringfuegig erwerbstaetig","1986","Saarland","","","",""
"Geringfuegig erwerbstaetig","1986","Berlin","","","",""
"Geringfuegig erwerbstaetig","1986","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1986","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1986","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1986","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1986","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1986","Thueringen","","","",""
"Freiwilliger Wehrdienst","1986","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1986","Hamburg","","","",""
"Freiwilliger Wehrdienst","1986","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1986","Bremen","","","",""
"Freiwilliger Wehrdienst","1986","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1986","Hessen","","","",""
"Freiwilliger Wehrdienst","1986","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1986","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1986","Bayern","","","",""
"Freiwilliger Wehrdienst","1986","Saarland","","","",""
"Freiwilliger Wehrdienst","1986","Berlin","","","",""
"Freiwilliger Wehrdienst","1986","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1986","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1986","Sachsen","","","",""
"Freiwilliger Wehrdienst","1986","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1986","Thueringen","","","",""
"FSJ/FOeJ/BFD","1986","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1986","Hamburg","","","",""
"FSJ/FOeJ/BFD","1986","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1986","Bremen","","","",""
"FSJ/FOeJ/BFD","1986","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1986","Hessen","","","",""
"FSJ/FOeJ/BFD","1986","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1986","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1986","Bayern","","","",""
"FSJ/FOeJ/BFD","1986","Saarland","","","",""
"FSJ/FOeJ/BFD","1986","Berlin","","","",""
"FSJ/FOeJ/BFD","1986","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1986","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1986","Sachsen","","","",""
"FSJ/FOeJ/BFD","1986","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1986","Thueringen","","","",""
"Werkstatt fuer Behinderte","1986","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","1986","Hamburg","","","",""
"Werkstatt fuer Behinderte","1986","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","1986","Bremen","","","",""
"Werkstatt fuer Behinderte","1986","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","1986","Hessen","","","",""
"Werkstatt fuer Behinderte","1986","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","1986","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","1986","Bayern","","","",""
"Werkstatt fuer Behinderte","1986","Saarland","","","",""
"Werkstatt fuer Behinderte","1986","Berlin","","","",""
"Werkstatt fuer Behinderte","1986","Brandenburg","","","",""
"Werkstatt fuer Behinderte","1986","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","1986","Sachsen","","","",""
"Werkstatt fuer Behinderte","1986","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","1986","Thueringen","","","",""
"Nicht erwerbstaetig","1986","Schleswig-Holstein","128","0.420892261768084","0.367134554186606","0.474649969349562"
"Nicht erwerbstaetig","1986","Hamburg","111","0.491565738637511","0.430325578834168","0.552805898440854"
"Nicht erwerbstaetig","1986","Niedersachsen","491","0.490945832137263","0.461549723137401","0.520341941137124"
"Nicht erwerbstaetig","1986","Bremen","59","0.6347557514051","0.544363780190673","0.725147722619527"
"Nicht erwerbstaetig","1986","Nordrhein-Westfalen","1252","0.485861613308474","0.467579440742092","0.504143785874857"
"Nicht erwerbstaetig","1986","Hessen","417","0.458975951691932","0.428892266459887","0.489059636923977"
"Nicht erwerbstaetig","1986","Rheinland-Pfalz,Saarland","342","0.493351915354136","0.458084709504707","0.528619121203565"
"Nicht erwerbstaetig","1986","Baden-Wuerttemberg","691","0.405629020867815","0.384147367099871","0.42711067463576"
"Nicht erwerbstaetig","1986","Bayern","671","0.438621843551895","0.415614912143009","0.461628774960781"
"Nicht erwerbstaetig","1986","Saarland","","","",""
"Nicht erwerbstaetig","1986","Berlin","128","0.420469418786316","0.369119554414394","0.471819283158238"
"Nicht erwerbstaetig","1986","Brandenburg","","","",""
"Nicht erwerbstaetig","1986","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstaetig","1986","Sachsen","","","",""
"Nicht erwerbstaetig","1986","Sachsen-Anhalt","","","",""
"Nicht erwerbstaetig","1986","Thueringen","","","",""
"Betriebliches Praktikum","1986","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","1986","Hamburg","","","",""
"Betriebliches Praktikum","1986","Niedersachsen","","","",""
"Betriebliches Praktikum","1986","Bremen","","","",""
"Betriebliches Praktikum","1986","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","1986","Hessen","","","",""
"Betriebliches Praktikum","1986","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","1986","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","1986","Bayern","","","",""
"Betriebliches Praktikum","1986","Saarland","","","",""
"Betriebliches Praktikum","1986","Berlin","","","",""
"Betriebliches Praktikum","1986","Brandenburg","","","",""
"Betriebliches Praktikum","1986","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","1986","Sachsen","","","",""
"Betriebliches Praktikum","1986","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","1986","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1986","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1986","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1986","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1986","Bremen","","","",""
"Wehrpflicht/Zivildienst","1986","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1986","Hessen","","","",""
"Wehrpflicht/Zivildienst","1986","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1986","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1986","Bayern","","","",""
"Wehrpflicht/Zivildienst","1986","Saarland","","","",""
"Wehrpflicht/Zivildienst","1986","Berlin","","","",""
"Wehrpflicht/Zivildienst","1986","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1986","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1986","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1986","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1986","Thueringen","","","",""
"Voll erwerbstaetig","1987","Schleswig-Holstein","144","0.416031872557005","0.362444275333316","0.469619469780693"
"Voll erwerbstaetig","1987","Hamburg","101","0.410111006261764","0.34598565894545","0.474236353578078"
"Voll erwerbstaetig","1987","Niedersachsen","460","0.37493613636929","0.346431266890809","0.403441005847772"
"Voll erwerbstaetig","1987","Bremen","32","0.229047501674607","0.14709466441052","0.311000338938693"
"Voll erwerbstaetig","1987","Nordrhein-Westfalen","1280","0.414091328566956","0.395975760721981","0.43220689641193"
"Voll erwerbstaetig","1987","Hessen","513","0.407399778646359","0.377848441843552","0.436951115449165"
"Voll erwerbstaetig","1987","Rheinland-Pfalz,Saarland","335","0.390117442635436","0.355664722280489","0.424570162990384"
"Voll erwerbstaetig","1987","Baden-Wuerttemberg","1031","0.463624363812086","0.441653717112472","0.485595010511699"
"Voll erwerbstaetig","1987","Bayern","873","0.454581674630851","0.431165335096321","0.477998014165381"
"Voll erwerbstaetig","1987","Saarland","","","",""
"Voll erwerbstaetig","1987","Berlin","188","0.481770458358551","0.430509959902401","0.533030956814701"
"Voll erwerbstaetig","1987","Brandenburg","","","",""
"Voll erwerbstaetig","1987","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1987","Sachsen","","","",""
"Voll erwerbstaetig","1987","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1987","Thueringen","","","",""
"Teilzeitbeschaeftigung","1987","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1987","Hamburg","","","",""
"Teilzeitbeschaeftigung","1987","Niedersachsen","89","0.0793363049209539","0.0634228417118335","0.0952497681300743"
"Teilzeitbeschaeftigung","1987","Bremen","","","",""
"Teilzeitbeschaeftigung","1987","Nordrhein-Westfalen","160","0.0576428907922782","0.0490711396712322","0.0662146419133242"
"Teilzeitbeschaeftigung","1987","Hessen","70","0.0691413934771277","0.0538834235024907","0.0843993634517648"
"Teilzeitbeschaeftigung","1987","Rheinland-Pfalz,Saarland","34","0.0490056727976945","0.0337576030589906","0.0642537425363983"
"Teilzeitbeschaeftigung","1987","Baden-Wuerttemberg","137","0.0754736416052045","0.0638355305985933","0.0871117526118157"
"Teilzeitbeschaeftigung","1987","Bayern","130","0.0712885387002139","0.0591881745384399","0.083388902861988"
"Teilzeitbeschaeftigung","1987","Saarland","","","",""
"Teilzeitbeschaeftigung","1987","Berlin","","","",""
"Teilzeitbeschaeftigung","1987","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1987","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1987","Sachsen","","","",""
"Teilzeitbeschaeftigung","1987","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1987","Thueringen","","","",""
"Ausbildung/Lehre","1987","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","1987","Hamburg","","","",""
"Ausbildung/Lehre","1987","Niedersachsen","57","0.0464476270110452","0.0340558881710891","0.0588393658510014"
"Ausbildung/Lehre","1987","Bremen","","","",""
"Ausbildung/Lehre","1987","Nordrhein-Westfalen","103","0.0305537183245257","0.0242240226381553","0.036883414010896"
"Ausbildung/Lehre","1987","Hessen","43","0.0362750119030829","0.0250298380438567","0.0475201857623091"
"Ausbildung/Lehre","1987","Rheinland-Pfalz,Saarland","33","0.034421669225586","0.0215447358897245","0.0472986025614475"
"Ausbildung/Lehre","1987","Baden-Wuerttemberg","83","0.0376134717936915","0.0292310082725419","0.0459959353148411"
"Ausbildung/Lehre","1987","Bayern","74","0.0303537516332052","0.0222858418975194","0.038421661368891"
"Ausbildung/Lehre","1987","Saarland","","","",""
"Ausbildung/Lehre","1987","Berlin","","","",""
"Ausbildung/Lehre","1987","Brandenburg","","","",""
"Ausbildung/Lehre","1987","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","1987","Sachsen","","","",""
"Ausbildung/Lehre","1987","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","1987","Thueringen","","","",""
"Geringfuegig erwerbstaetig","1987","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","1987","Hamburg","","","",""
"Geringfuegig erwerbstaetig","1987","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","1987","Bremen","","","",""
"Geringfuegig erwerbstaetig","1987","Nordrhein-Westfalen","58","0.0200360637985694","0.0148825888331462","0.0251895387639925"
"Geringfuegig erwerbstaetig","1987","Hessen","","","",""
"Geringfuegig erwerbstaetig","1987","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1987","Baden-Wuerttemberg","36","0.0197004585091663","0.0135777616064575","0.0258231554118751"
"Geringfuegig erwerbstaetig","1987","Bayern","42","0.0252209784504798","0.0178473332900615","0.032594623610898"
"Geringfuegig erwerbstaetig","1987","Saarland","","","",""
"Geringfuegig erwerbstaetig","1987","Berlin","","","",""
"Geringfuegig erwerbstaetig","1987","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1987","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1987","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1987","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1987","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1987","Thueringen","","","",""
"Freiwilliger Wehrdienst","1987","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1987","Hamburg","","","",""
"Freiwilliger Wehrdienst","1987","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1987","Bremen","","","",""
"Freiwilliger Wehrdienst","1987","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1987","Hessen","","","",""
"Freiwilliger Wehrdienst","1987","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1987","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1987","Bayern","","","",""
"Freiwilliger Wehrdienst","1987","Saarland","","","",""
"Freiwilliger Wehrdienst","1987","Berlin","","","",""
"Freiwilliger Wehrdienst","1987","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1987","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1987","Sachsen","","","",""
"Freiwilliger Wehrdienst","1987","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1987","Thueringen","","","",""
"FSJ/FOeJ/BFD","1987","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1987","Hamburg","","","",""
"FSJ/FOeJ/BFD","1987","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1987","Bremen","","","",""
"FSJ/FOeJ/BFD","1987","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1987","Hessen","","","",""
"FSJ/FOeJ/BFD","1987","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1987","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1987","Bayern","","","",""
"FSJ/FOeJ/BFD","1987","Saarland","","","",""
