"plb0022_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","2003","AkademikerInnen","Brandenburg","100","0.466875367233588","0.40634926704295","0.527401467424225"
"Nicht erwerbstaetig","2003","AkademikerInnen","Mecklenburg-Vorpommern","43","0.374479938555882","0.293729768121782","0.455230108989981"
"Nicht erwerbstaetig","2003","AkademikerInnen","Sachsen","109","0.433836749375186","0.383808947336555","0.483864551413817"
"Nicht erwerbstaetig","2003","AkademikerInnen","Sachsen-Anhalt","69","0.430349685410842","0.365510283895243","0.49518908692644"
"Nicht erwerbstaetig","2003","AkademikerInnen","Thueringen","50","0.361043106314235","0.290084175070389","0.43200203755808"
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Hamburg","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Bremen","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Hessen","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Bayern","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Saarland","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Berlin","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Sachsen","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","Thueringen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Hamburg","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Bremen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Hessen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Bayern","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Saarland","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Berlin","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Sachsen","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","Thueringen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Hamburg","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Bremen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Hessen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Bayern","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Saarland","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Berlin","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Sachsen","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","Thueringen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Hamburg","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Bremen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Hessen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Bayern","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Saarland","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Berlin","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Brandenburg","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Sachsen","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","Thueringen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Hamburg","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Niedersachsen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Bremen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Hessen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Bayern","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Saarland","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Berlin","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Brandenburg","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Sachsen","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Bremen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Hessen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Bayern","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Berlin","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Bremen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Hessen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Bayern","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Saarland","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Berlin","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","Thueringen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Hamburg","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Niedersachsen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Bremen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Hessen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Bayern","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Saarland","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Berlin","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Brandenburg","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Sachsen","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","Thueringen","","","",""
"Voll erwerbstaetig","2004","Hauptschulabschluss","Schleswig-Holstein","83","0.30365616278951","0.2498913857572","0.357420939821819"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Hamburg","","","",""
"Voll erwerbstaetig","2004","Hauptschulabschluss","Niedersachsen","238","0.290028361048856","0.25731187841884","0.322744843678871"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","2004","Hauptschulabschluss","Nordrhein-Westfalen","540","0.285299349693819","0.264644395694864","0.305954303692774"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Hessen","158","0.275263989996813","0.236948228590056","0.313579751403569"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Rheinland-Pfalz,Saarland","167","0.313777180462664","0.273778462134134","0.353775898791194"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Baden-Wuerttemberg","402","0.334869337470815","0.307093095039811","0.362645579901818"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Bayern","493","0.342693607685605","0.317478782699693","0.367908432671516"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Saarland","44","0.295847631326835","0.22077678891734","0.37091847373633"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Berlin","39","0.25186114873965","0.182394850643875","0.321327446835425"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Brandenburg","30","0.0946040555292886","0.0579569905339938","0.131251120524583"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2004","Hauptschulabschluss","Sachsen","51","0.102770175896923","0.0727483420992987","0.132792009694548"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Sachsen-Anhalt","45","0.114044634094494","0.0769452340582344","0.151144034130753"
"Voll erwerbstaetig","2004","Hauptschulabschluss","Thueringen","45","0.136523916136272","0.096801407518747","0.176246424753796"
"Voll erwerbstaetig","2004","Realschulabschluss","Schleswig-Holstein","75","0.426851040934555","0.35183368000004","0.501868401869071"
"Voll erwerbstaetig","2004","Realschulabschluss","Hamburg","32","0.442632492149214","0.333790729411137","0.551474254887291"
"Voll erwerbstaetig","2004","Realschulabschluss","Niedersachsen","225","0.416358590464882","0.375010202427477","0.457706978502286"
"Voll erwerbstaetig","2004","Realschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","2004","Realschulabschluss","Nordrhein-Westfalen","398","0.439775002388866","0.407787985754793","0.47176201902294"
"Voll erwerbstaetig","2004","Realschulabschluss","Hessen","149","0.433167256280927","0.379785928850053","0.486548583711802"
"Voll erwerbstaetig","2004","Realschulabschluss","Rheinland-Pfalz,Saarland","82","0.416017180662705","0.34770647658199","0.48432788474342"
"Voll erwerbstaetig","2004","Realschulabschluss","Baden-Wuerttemberg","257","0.488352825691694","0.446840923358699","0.529864728024689"
"Voll erwerbstaetig","2004","Realschulabschluss","Bayern","303","0.488952339347614","0.45162711330254","0.526277565392689"
"Voll erwerbstaetig","2004","Realschulabschluss","Saarland","","","",""
"Voll erwerbstaetig","2004","Realschulabschluss","Berlin","109","0.416936879842439","0.353628226925655","0.480245532759224"
"Voll erwerbstaetig","2004","Realschulabschluss","Brandenburg","157","0.474057730948018","0.418111345598568","0.530004116297469"
"Voll erwerbstaetig","2004","Realschulabschluss","Mecklenburg-Vorpommern","100","0.418672616098874","0.351466223136954","0.485879009060794"
"Voll erwerbstaetig","2004","Realschulabschluss","Sachsen","338","0.561969235821981","0.522947115086296","0.600991356557666"
"Voll erwerbstaetig","2004","Realschulabschluss","Sachsen-Anhalt","154","0.430176160031258","0.374429320154168","0.485922999908349"
"Voll erwerbstaetig","2004","Realschulabschluss","Thueringen","200","0.499315924615679","0.448574427948861","0.550057421282497"
"Voll erwerbstaetig","2004","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","2004","(Fach-)Abitur","Hamburg","","","",""
"Voll erwerbstaetig","2004","(Fach-)Abitur","Niedersachsen","71","0.367367613286675","0.299177153202443","0.435558073370908"
"Voll erwerbstaetig","2004","(Fach-)Abitur","Bremen","","","",""
"Voll erwerbstaetig","2004","(Fach-)Abitur","Nordrhein-Westfalen","284","0.439780548770234","0.402307826606729","0.477253270933739"
