"erwst","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Teilzeit","1998","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","1998","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","1998","16-34 J.","(noch) kein Abschluss","363","0.870731659375828","0.838797652281405","0.902665666470251"
"Nicht erwerbstätig","1998","16-34 J.","Hauptschule","405","0.307307503279253","0.282492983367586","0.332122023190921"
"Nicht erwerbstätig","1998","16-34 J.","Realschule","435","0.27721249981645","0.255175869858333","0.299249129774567"
"Nicht erwerbstätig","1998","16-34 J.","(Fach-)Abitur","316","0.414529982094507","0.378866281320041","0.450193682868974"
"Nicht erwerbstätig","1998","16-34 J.","AkademikerIn","80","0.177517921180627","0.141895676696803","0.213140165664451"
"Nicht erwerbstätig","1998","35-65 J.","(noch) kein Abschluss","180","0.449916601337825","0.397572996102044","0.502260206573606"
"Nicht erwerbstätig","1998","35-65 J.","Hauptschule","1570","0.447094438220081","0.430837281387025","0.463351595053137"
"Nicht erwerbstätig","1998","35-65 J.","Realschule","392","0.263295866340801","0.24174253115748","0.284849201524122"
"Nicht erwerbstätig","1998","35-65 J.","(Fach-)Abitur","82","0.239474682351147","0.195633320099956","0.283316044602339"
"Nicht erwerbstätig","1998","35-65 J.","AkademikerIn","252","0.195358627751858","0.174154150901615","0.216563104602101"
"Nicht erwerbstätig","1998","66 und älter","(noch) kein Abschluss","53","1","1","1"
"Nicht erwerbstätig","1998","66 und älter","Hauptschule","1258","0.988282622542216","0.982375869844846","0.994189375239587"
"Nicht erwerbstätig","1998","66 und älter","Realschule","202","0.990383964772173","0.977057520002875","1.00371040954147"
"Nicht erwerbstätig","1998","66 und älter","(Fach-)Abitur","43","0.898049299561135","0.814178982458409","0.981919616663861"
"Nicht erwerbstätig","1998","66 und älter","AkademikerIn","174","0.943945531296295","0.910708841235291","0.977182221357298"
"Sonstiges","1998","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1998","16-34 J.","Hauptschule","171","0.128739780375632","0.110727057059705","0.146752503691558"
"Sonstiges","1998","16-34 J.","Realschule","235","0.135601190794445","0.118746441795825","0.152455939793064"
"Sonstiges","1998","16-34 J.","(Fach-)Abitur","96","0.131439051814719","0.106978938653345","0.155899164976092"
"Sonstiges","1998","16-34 J.","AkademikerIn","","","",""
"Sonstiges","1998","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1998","35-65 J.","Hauptschule","94","0.0235577940928039","0.0185986118902454","0.0285169762953625"
"Sonstiges","1998","35-65 J.","Realschule","44","0.0271718157066297","0.019215292911698","0.0351283385015615"
"Sonstiges","1998","35-65 J.","(Fach-)Abitur","","","",""
"Sonstiges","1998","35-65 J.","AkademikerIn","","","",""
"Sonstiges","1998","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","1998","66 und älter","Hauptschule","","","",""
"Sonstiges","1998","66 und älter","Realschule","","","",""
"Sonstiges","1998","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","1998","66 und älter","AkademikerIn","","","",""
"Vollzeit","1999","16-34 J.","(noch) kein Abschluss","40","0.0709986094730479","0.0459553696780662","0.0960418492680296"
"Vollzeit","1999","16-34 J.","Hauptschule","687","0.538117411299138","0.510709266912532","0.565525555685744"
"Vollzeit","1999","16-34 J.","Realschule","802","0.528775170974158","0.503680823515246","0.553869518433071"
"Vollzeit","1999","16-34 J.","(Fach-)Abitur","257","0.351969233568783","0.316815202088468","0.387123265049098"
"Vollzeit","1999","16-34 J.","AkademikerIn","297","0.725045830402568","0.682088535293389","0.768003125511747"
"Vollzeit","1999","35-65 J.","(noch) kein Abschluss","126","0.474362559063507","0.419990731148324","0.52873438697869"
"Vollzeit","1999","35-65 J.","Hauptschule","1523","0.438638210293687","0.422139676864599","0.455136743722774"
"Vollzeit","1999","35-65 J.","Realschule","973","0.558595714246903","0.534766092962909","0.582425335530898"
"Vollzeit","1999","35-65 J.","(Fach-)Abitur","220","0.577703339613879","0.527645332871802","0.627761346355955"
"Vollzeit","1999","35-65 J.","AkademikerIn","959","0.689213166703415","0.664506666297316","0.713919667109513"
"Vollzeit","1999","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","1999","66 und älter","Hauptschule","","","",""
"Vollzeit","1999","66 und älter","Realschule","","","",""
"Vollzeit","1999","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","1999","66 und älter","AkademikerIn","","","",""
"Teilzeit","1999","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1999","16-34 J.","Hauptschule","63","0.0476069454653929","0.0359006741846239","0.059313216746162"
"Teilzeit","1999","16-34 J.","Realschule","99","0.0742094652134091","0.0610325935502011","0.0873863368766171"
"Teilzeit","1999","16-34 J.","(Fach-)Abitur","59","0.0854768344016155","0.0648967787960253","0.106056890007206"
"Teilzeit","1999","16-34 J.","AkademikerIn","39","0.106411029971908","0.076743166907767","0.136078893036049"
"Teilzeit","1999","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1999","35-65 J.","Hauptschule","348","0.101490460479032","0.0914502077634352","0.111530713194628"
"Teilzeit","1999","35-65 J.","Realschule","241","0.139680418710466","0.123044463751584","0.156316373669348"
"Teilzeit","1999","35-65 J.","(Fach-)Abitur","49","0.147119359389663","0.111219617115219","0.183019101664107"
"Teilzeit","1999","35-65 J.","AkademikerIn","139","0.105330276795472","0.0889428362936621","0.121717717297282"
"Teilzeit","1999","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","1999","66 und älter","Hauptschule","","","",""
"Teilzeit","1999","66 und älter","Realschule","","","",""
"Teilzeit","1999","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","1999","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","1999","16-34 J.","(noch) kein Abschluss","317","0.783559223235211","0.743402074985362","0.823716371485059"
"Nicht erwerbstätig","1999","16-34 J.","Hauptschule","350","0.271738588063533","0.247282070174653","0.296195105952413"
"Nicht erwerbstätig","1999","16-34 J.","Realschule","383","0.253218367967193","0.231357333275078","0.275079402659309"
"Nicht erwerbstätig","1999","16-34 J.","(Fach-)Abitur","271","0.380338210285589","0.344603743081723","0.416072677489455"
"Nicht erwerbstätig","1999","16-34 J.","AkademikerIn","64","0.142338193489113","0.108722443685485","0.175953943292741"
"Nicht erwerbstätig","1999","35-65 J.","(noch) kein Abschluss","167","0.426704334531938","0.37284903542302","0.480559633640857"
"Nicht erwerbstätig","1999","35-65 J.","Hauptschule","1473","0.422396539421436","0.405973794193269","0.438819284649604"
"Nicht erwerbstätig","1999","35-65 J.","Realschule","396","0.260441689090012","0.239380080844181","0.281503297335843"
"Nicht erwerbstätig","1999","35-65 J.","(Fach-)Abitur","88","0.230734978096926","0.188037030407797","0.273432925786055"
"Nicht erwerbstätig","1999","35-65 J.","AkademikerIn","219","0.174007535771415","0.15376918047839","0.19424589106444"
"Nicht erwerbstätig","1999","66 und älter","(noch) kein Abschluss","62","0.984070405010524","0.953153695259028","1.01498711476202"
"Nicht erwerbstätig","1999","66 und älter","Hauptschule","1260","0.985894367032505","0.979431513687881","0.992357220377128"
"Nicht erwerbstätig","1999","66 und älter","Realschule","184","0.955800595761618","0.926803046644099","0.984798144879136"
"Nicht erwerbstätig","1999","66 und älter","(Fach-)Abitur","49","0.935554535294919","0.869448533622367","1.00166053696747"
"Nicht erwerbstätig","1999","66 und älter","AkademikerIn","185","0.934413816487527","0.899756425890492","0.969071207084561"
"Sonstiges","1999","16-34 J.","(noch) kein Abschluss","33","0.119439237376059","0.0878156900905534","0.151062784661565"
"Sonstiges","1999","16-34 J.","Hauptschule","171","0.142537055171936","0.123317342655998","0.161756767687875"
"Sonstiges","1999","16-34 J.","Realschule","236","0.143796995845239","0.126157361545469","0.161436630145009"
"Sonstiges","1999","16-34 J.","(Fach-)Abitur","122","0.182215721744012","0.153801401245851","0.210630042242174"
"Sonstiges","1999","16-34 J.","AkademikerIn","","","",""
"Sonstiges","1999","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1999","35-65 J.","Hauptschule","131","0.0374747898058454","0.0311601825255085","0.0437893970861823"
"Sonstiges","1999","35-65 J.","Realschule","58","0.0412821779526183","0.0317349614972126","0.050829394408024"
"Sonstiges","1999","35-65 J.","(Fach-)Abitur","","","",""
"Sonstiges","1999","35-65 J.","AkademikerIn","31","0.0314490207296981","0.0221321954620185","0.0407658459973777"
"Sonstiges","1999","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","1999","66 und älter","Hauptschule","","","",""
"Sonstiges","1999","66 und älter","Realschule","","","",""
"Sonstiges","1999","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","1999","66 und älter","AkademikerIn","","","",""
"Vollzeit","2000","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2000","16-34 J.","Hauptschule","910","0.502965151093306","0.480453577633593","0.525476724553019"
"Vollzeit","2000","16-34 J.","Realschule","1277","0.526863638699961","0.507458480521419","0.546268796878504"
"Vollzeit","2000","16-34 J.","(Fach-)Abitur","430","0.356228524798408","0.330306020437338","0.382151029159477"
"Vollzeit","2000","16-34 J.","AkademikerIn","510","0.679911565516357","0.646568895351204","0.71325423568151"
"Vollzeit","2000","35-65 J.","(noch) kein Abschluss","85","0.37488917236151","0.318085560829976","0.431692783893044"
"Vollzeit","2000","35-65 J.","Hauptschule","2621","0.432401012666088","0.420118923682514","0.444683101649662"
"Vollzeit","2000","35-65 J.","Realschule","1866","0.558211283769927","0.541379832197737","0.575042735342117"
"Vollzeit","2000","35-65 J.","(Fach-)Abitur","507","0.576594025409346","0.544096135127272","0.60909191569142"
"Vollzeit","2000","35-65 J.","AkademikerIn","1784","0.665093537930325","0.647117572324715","0.683069503535935"
"Vollzeit","2000","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2000","66 und älter","Hauptschule","","","",""
"Vollzeit","2000","66 und älter","Realschule","","","",""
"Vollzeit","2000","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2000","66 und älter","AkademikerIn","","","",""
"Teilzeit","2000","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2000","16-34 J.","Hauptschule","136","0.0687066271927702","0.0573176150789876","0.0800956393065527"
"Teilzeit","2000","16-34 J.","Realschule","183","0.0738017958984563","0.063640236894593","0.0839633549023196"
"Teilzeit","2000","16-34 J.","(Fach-)Abitur","108","0.0883992664520427","0.0730328213491871","0.103765711554898"
"Teilzeit","2000","16-34 J.","AkademikerIn","87","0.112231545700872","0.0896711611923194","0.134791930209424"
"Teilzeit","2000","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2000","35-65 J.","Hauptschule","700","0.118020677679072","0.110022034264353","0.126019321093791"
"Teilzeit","2000","35-65 J.","Realschule","535","0.153711437644474","0.141487045177562","0.165935830111385"
"Teilzeit","2000","35-65 J.","(Fach-)Abitur","118","0.13205167224704","0.109784734437625","0.154318610056455"
"Teilzeit","2000","35-65 J.","AkademikerIn","312","0.118694210480601","0.106375445204086","0.131012975757116"
"Teilzeit","2000","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2000","66 und älter","Hauptschule","","","",""
"Teilzeit","2000","66 und älter","Realschule","","","",""
"Teilzeit","2000","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2000","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2000","16-34 J.","(noch) kein Abschluss","480","0.845213270711718","0.815255872461368","0.875170668962068"
"Nicht erwerbstätig","2000","16-34 J.","Hauptschule","581","0.291317770612591","0.270860261933583","0.311775279291599"
"Nicht erwerbstätig","2000","16-34 J.","Realschule","669","0.243970103959981","0.227277937721409","0.260662270198553"
"Nicht erwerbstätig","2000","16-34 J.","(Fach-)Abitur","543","0.382358944749526","0.356053209160992","0.408664680338061"
"Nicht erwerbstätig","2000","16-34 J.","AkademikerIn","126","0.160930030981896","0.134666276675235","0.187193785288557"
"Nicht erwerbstätig","2000","35-65 J.","(noch) kein Abschluss","160","0.498642787913687","0.439973016823057","0.557312559004316"
"Nicht erwerbstätig","2000","35-65 J.","Hauptschule","2683","0.409794086581246","0.397601588268455","0.421986584894038"
"Nicht erwerbstätig","2000","35-65 J.","Realschule","824","0.251397604485723","0.236694090789554","0.266101118181893"
"Nicht erwerbstätig","2000","35-65 J.","(Fach-)Abitur","226","0.246968156543207","0.218604072799303","0.275332240287111"
"Nicht erwerbstätig","2000","35-65 J.","AkademikerIn","503","0.193561350663861","0.178513166784091","0.208609534543632"
"Nicht erwerbstätig","2000","66 und älter","(noch) kein Abschluss","77","0.954743879538406","0.90890683076554","1.00058092831127"
"Nicht erwerbstätig","2000","66 und älter","Hauptschule","2493","0.982844067974802","0.977788217113362","0.987899918836242"
"Nicht erwerbstätig","2000","66 und älter","Realschule","387","0.964787958453823","0.94677037242066","0.982805544486987"
"Nicht erwerbstätig","2000","66 und älter","(Fach-)Abitur","147","0.948375779849344","0.913315178979178","0.98343638071951"
"Nicht erwerbstätig","2000","66 und älter","AkademikerIn","389","0.920128034881482","0.894077134261187","0.946178935501778"
"Sonstiges","2000","16-34 J.","(noch) kein Abschluss","50","0.0973749323927538","0.0728204175636839","0.121929447221824"
"Sonstiges","2000","16-34 J.","Hauptschule","268","0.137010451101333","0.12152859237597","0.152492309826696"
"Sonstiges","2000","16-34 J.","Realschule","414","0.155364461441601","0.14128501992272","0.169443902960482"
"Sonstiges","2000","16-34 J.","(Fach-)Abitur","230","0.173013264000023","0.152537707372252","0.193488820627794"
"Sonstiges","2000","16-34 J.","AkademikerIn","","","",""
"Sonstiges","2000","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2000","35-65 J.","Hauptschule","246","0.0397842230735941","0.0349386188217471","0.0446298273254412"
"Sonstiges","2000","35-65 J.","Realschule","119","0.036679674099876","0.0303085941833969","0.043050754016355"
"Sonstiges","2000","35-65 J.","(Fach-)Abitur","37","0.0443861458004074","0.0308402869924922","0.0579320046083226"
"Sonstiges","2000","35-65 J.","AkademikerIn","49","0.0226509009252129","0.0169838554277301","0.0283179464226957"
"Sonstiges","2000","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2000","66 und älter","Hauptschule","","","",""
"Sonstiges","2000","66 und älter","Realschule","","","",""
"Sonstiges","2000","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2000","66 und älter","AkademikerIn","","","",""
"Vollzeit","2001","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2001","16-34 J.","Hauptschule","758","0.507139652556856","0.482330523651346","0.531948781462366"
"Vollzeit","2001","16-34 J.","Realschule","1085","0.518229991893825","0.497312530891144","0.539147452896507"
"Vollzeit","2001","16-34 J.","(Fach-)Abitur","374","0.331757117170866","0.304982876311853","0.358531358029879"
"Vollzeit","2001","16-34 J.","AkademikerIn","435","0.685571923974377","0.649259483303412","0.721884364645342"
"Vollzeit","2001","35-65 J.","(noch) kein Abschluss","61","0.36564620578198","0.298732072147672","0.432560339416288"
"Vollzeit","2001","35-65 J.","Hauptschule","2336","0.438990865286592","0.425856409708726","0.452125320864457"
"Vollzeit","2001","35-65 J.","Realschule","1780","0.55833743893357","0.541105013108709","0.575569864758431"
"Vollzeit","2001","35-65 J.","(Fach-)Abitur","486","0.556390840084022","0.523566425197176","0.589215254970869"
"Vollzeit","2001","35-65 J.","AkademikerIn","1675","0.660040295001858","0.641471785962977","0.678608804040739"
"Vollzeit","2001","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2001","66 und älter","Hauptschule","","","",""
"Vollzeit","2001","66 und älter","Realschule","","","",""
"Vollzeit","2001","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2001","66 und älter","AkademikerIn","","","",""
"Teilzeit","2001","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2001","16-34 J.","Hauptschule","100","0.0612532595658867","0.0493538718560537","0.0731526472757197"
