"erwst","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","2004","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2004","Berlin","Westdeutschland","181","0.465124029990136","0.418251931803778","0.511996128176493"
"nicht erwerbstätig","2004","Berlin","Ostdeutschland","162","0.449129905397733","0.398447430505871","0.499812380289595"
"nicht erwerbstätig","2004","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Brandenburg","Ostdeutschland","447","0.537266399096952","0.504745347959125","0.56978745023478"
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","Ostdeutschland","239","0.524684390256731","0.481385401715186","0.567983378798277"
"nicht erwerbstätig","2004","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Sachsen","Ostdeutschland","711","0.51570467973195","0.490992237281704","0.540417122182197"
"nicht erwerbstätig","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Sachsen-Anhalt","Ostdeutschland","456","0.579336893729568","0.547489049094987","0.61118473836415"
"nicht erwerbstätig","2004","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2004","Thueringen","Ostdeutschland","452","0.533621388950897","0.501814725501534","0.56542805240026"
"Andere","2004","Schleswig-Holstein","Westdeutschland","48","0.0693224273629872","0.0500750510680438","0.0885698036579307"
"Andere","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Andere","2004","Hamburg","Westdeutschland","","","",""
"Andere","2004","Hamburg","Ostdeutschland","","","",""
"Andere","2004","Niedersachsen","Westdeutschland","142","0.0642566774517817","0.0531871287622544","0.0753262261413091"
"Andere","2004","Niedersachsen","Ostdeutschland","","","",""
"Andere","2004","Bremen","Westdeutschland","","","",""
"Andere","2004","Bremen","Ostdeutschland","","","",""
"Andere","2004","Nordrhein-Westfalen","Westdeutschland","317","0.067233641485762","0.0599515441979201","0.0745157387736038"
"Andere","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Andere","2004","Hessen","Westdeutschland","106","0.0700544144645141","0.0568805866395502","0.0832282422894781"
"Andere","2004","Hessen","Ostdeutschland","","","",""
"Andere","2004","Rheinland-Pfalz,Saarland","Westdeutschland","92","0.0705218217248754","0.0566257945213857","0.084417848928365"
"Andere","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Andere","2004","Baden-Wuerttemberg","Westdeutschland","192","0.0689418608852854","0.0592127281496474","0.0786709936209235"
"Andere","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Andere","2004","Bayern","Westdeutschland","241","0.0719118673095125","0.0627359532936485","0.0810877813253764"
"Andere","2004","Bayern","Ostdeutschland","","","",""
"Andere","2004","Berlin","Westdeutschland","","","",""
"Andere","2004","Berlin","Ostdeutschland","38","0.131200796205554","0.0967994711066744","0.165602121304433"
"Andere","2004","Brandenburg","Westdeutschland","","","",""
"Andere","2004","Brandenburg","Ostdeutschland","60","0.0686323560584223","0.0521420299976804","0.0851226821191642"
"Andere","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Andere","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Andere","2004","Sachsen","Westdeutschland","","","",""
"Andere","2004","Sachsen","Ostdeutschland","91","0.0540737544936937","0.042890147456184","0.0652573615312034"
"Andere","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Andere","2004","Sachsen-Anhalt","Ostdeutschland","50","0.0496856925794716","0.0356673538948594","0.0637040312640837"
"Andere","2004","Thueringen","Westdeutschland","","","",""
"Andere","2004","Thueringen","Ostdeutschland","64","0.0728863614699813","0.0563125724154982","0.0894601505244645"
"voll erwerbstätig","2005","Schleswig-Holstein","Westdeutschland","241","0.377449606093802","0.340068807406329","0.414830404781275"
"voll erwerbstätig","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Hamburg","Westdeutschland","107","0.382491544647725","0.326265243219572","0.438717846075879"
"voll erwerbstätig","2005","Hamburg","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Niedersachsen","Westdeutschland","657","0.353346629453446","0.331159114213186","0.375534144693707"
"voll erwerbstätig","2005","Niedersachsen","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Bremen","Westdeutschland","51","0.292395090300096","0.218612802084385","0.366177378515806"
"voll erwerbstätig","2005","Bremen","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Nordrhein-Westfalen","Westdeutschland","1647","0.364922109579188","0.350632563556001","0.379211655602375"
"voll erwerbstätig","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Hessen","Westdeutschland","570","0.403488921488311","0.377491510093146","0.429486332883476"
"voll erwerbstätig","2005","Hessen","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Rheinland-Pfalz,Saarland","Westdeutschland","442","0.33798113052051","0.311653082601727","0.364309178439293"
"voll erwerbstätig","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Baden-Wuerttemberg","Westdeutschland","1029","0.397479862772036","0.378369129282428","0.416590596261645"
"voll erwerbstätig","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Bayern","Westdeutschland","1177","0.392825372713021","0.375047468724762","0.41060327670128"
"voll erwerbstätig","2005","Bayern","Ostdeutschland","","","",""
"voll erwerbstätig","2005","Berlin","Westdeutschland","162","0.337758074048873","0.292145532601233","0.383370615496513"
"voll erwerbstätig","2005","Berlin","Ostdeutschland","137","0.40421913317521","0.35220914593977","0.45622912041065"
"voll erwerbstätig","2005","Brandenburg","Westdeutschland","","","",""
"voll erwerbstätig","2005","Brandenburg","Ostdeutschland","314","0.335065256628896","0.303914542296104","0.366215970961689"
"voll erwerbstätig","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"voll erwerbstätig","2005","Mecklenburg-Vorpommern","Ostdeutschland","188","0.326441583747269","0.285422438712267","0.367460728782272"
"voll erwerbstätig","2005","Sachsen","Westdeutschland","","","",""
"voll erwerbstätig","2005","Sachsen","Ostdeutschland","605","0.349818621942607","0.325874752645382","0.373762491239833"
"voll erwerbstätig","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"voll erwerbstätig","2005","Sachsen-Anhalt","Ostdeutschland","342","0.328216895555974","0.297470862385864","0.358962928726085"
"voll erwerbstätig","2005","Thueringen","Westdeutschland","","","",""
"voll erwerbstätig","2005","Thueringen","Ostdeutschland","315","0.294391991149351","0.264465624999015","0.324318357299687"
"Teilzeit","2005","Schleswig-Holstein","Westdeutschland","68","0.10435292394314","0.0807778751949878","0.127927972691293"
"Teilzeit","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"Teilzeit","2005","Hamburg","Westdeutschland","31","0.0930906543292092","0.0594749571527763","0.126706351505642"
"Teilzeit","2005","Hamburg","Ostdeutschland","","","",""
"Teilzeit","2005","Niedersachsen","Westdeutschland","199","0.0880559213858778","0.0749025886589539","0.101209254112802"
"Teilzeit","2005","Niedersachsen","Ostdeutschland","","","",""
"Teilzeit","2005","Bremen","Westdeutschland","","","",""
"Teilzeit","2005","Bremen","Ostdeutschland","","","",""
"Teilzeit","2005","Nordrhein-Westfalen","Westdeutschland","473","0.100497698718552","0.0915731956277204","0.109422201809384"
"Teilzeit","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Teilzeit","2005","Hessen","Westdeutschland","162","0.108205988688876","0.091744732766892","0.124667244610861"
"Teilzeit","2005","Hessen","Ostdeutschland","","","",""
"Teilzeit","2005","Rheinland-Pfalz,Saarland","Westdeutschland","135","0.099160220932531","0.0825249541926218","0.11579548767244"
"Teilzeit","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Teilzeit","2005","Baden-Wuerttemberg","Westdeutschland","247","0.0947553946356902","0.0833182147366204","0.10619257453476"
"Teilzeit","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Teilzeit","2005","Bayern","Westdeutschland","327","0.0950691011157121","0.084392048426307","0.105746153805117"
"Teilzeit","2005","Bayern","Ostdeutschland","","","",""
"Teilzeit","2005","Berlin","Westdeutschland","39","0.118158886389032","0.0870272871396588","0.149290485638406"
"Teilzeit","2005","Berlin","Ostdeutschland","","","",""
"Teilzeit","2005","Brandenburg","Westdeutschland","","","",""
"Teilzeit","2005","Brandenburg","Ostdeutschland","78","0.08502109466235","0.0666141085181889","0.103428080806511"
"Teilzeit","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Teilzeit","2005","Mecklenburg-Vorpommern","Ostdeutschland","38","0.0936946865680774","0.0682034456870564","0.119185927449098"
"Teilzeit","2005","Sachsen","Westdeutschland","","","",""
"Teilzeit","2005","Sachsen","Ostdeutschland","117","0.0634062440376931","0.0511714334422552","0.0756410546331309"
"Teilzeit","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"Teilzeit","2005","Sachsen-Anhalt","Ostdeutschland","62","0.0655540786535907","0.0493482578823256","0.0817598994248557"
"Teilzeit","2005","Thueringen","Westdeutschland","","","",""
"Teilzeit","2005","Thueringen","Ostdeutschland","71","0.066134420158352","0.0498164851759883","0.0824523551407156"
"nicht erwerbstätig","2005","Schleswig-Holstein","Westdeutschland","287","0.449838140297884","0.411475789774451","0.488200490821317"
"nicht erwerbstätig","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Hamburg","Westdeutschland","128","0.447049185129309","0.389527970561601","0.504570399697017"
"nicht erwerbstätig","2005","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Niedersachsen","Westdeutschland","790","0.480954790651973","0.457763381369292","0.504146199934654"
"nicht erwerbstätig","2005","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Bremen","Westdeutschland","69","0.572856285882257","0.492618023638638","0.653094548125876"
"nicht erwerbstätig","2005","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Westdeutschland","1928","0.462821415188614","0.448021101687755","0.477621728689474"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Hessen","Westdeutschland","524","0.403281080631065","0.377285838305932","0.429276322956198"
"nicht erwerbstätig","2005","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Westdeutschland","554","0.464841060903252","0.437080330893779","0.492601790912725"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Westdeutschland","1063","0.438501338713006","0.419124013344905","0.457878664081108"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Bayern","Westdeutschland","1150","0.43643567066195","0.41838240174967","0.45448893957423"
"nicht erwerbstätig","2005","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2005","Berlin","Westdeutschland","189","0.478544927279056","0.43036758126473","0.526722273293381"
"nicht erwerbstätig","2005","Berlin","Ostdeutschland","151","0.462204899758185","0.409365152568228","0.515044646948143"
"nicht erwerbstätig","2005","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Brandenburg","Ostdeutschland","436","0.521549385838061","0.488582336670553","0.554516435005569"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","Ostdeutschland","242","0.522879111223408","0.479186188769567","0.566572033677248"
"nicht erwerbstätig","2005","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Sachsen","Ostdeutschland","711","0.528410813636801","0.503348372216235","0.553473255057366"
"nicht erwerbstätig","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Sachsen-Anhalt","Ostdeutschland","449","0.566011153833911","0.533558825227212","0.598463482440611"
"nicht erwerbstätig","2005","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2005","Thueringen","Ostdeutschland","454","0.574541928948392","0.54207819380845","0.607005664088335"
"Andere","2005","Schleswig-Holstein","Westdeutschland","50","0.0683593296651737","0.0488987868781177","0.0878198724522298"
"Andere","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"Andere","2005","Hamburg","Westdeutschland","","","",""
"Andere","2005","Hamburg","Ostdeutschland","","","",""
"Andere","2005","Niedersachsen","Westdeutschland","137","0.0776426585087026","0.0652212105964229","0.0900641064209823"
"Andere","2005","Niedersachsen","Ostdeutschland","","","",""
"Andere","2005","Bremen","Westdeutschland","","","",""
"Andere","2005","Bremen","Ostdeutschland","","","",""
"Andere","2005","Nordrhein-Westfalen","Westdeutschland","312","0.0717587765136457","0.0640980001415532","0.0794195528857381"
"Andere","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Andere","2005","Hessen","Westdeutschland","112","0.0850240091917476","0.0702437965834821","0.0998042218000131"
"Andere","2005","Hessen","Ostdeutschland","","","",""
"Andere","2005","Rheinland-Pfalz,Saarland","Westdeutschland","109","0.098017587643707","0.0814679576716742","0.11456721761574"
"Andere","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Andere","2005","Baden-Wuerttemberg","Westdeutschland","180","0.0692634038792671","0.0593482532145803","0.079178554543954"
"Andere","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Andere","2005","Bayern","Westdeutschland","245","0.0756698555093168","0.0660426776804133","0.0852970333382203"
"Andere","2005","Bayern","Ostdeutschland","","","",""
"Andere","2005","Berlin","Westdeutschland","","","",""
"Andere","2005","Berlin","Ostdeutschland","","","",""
"Andere","2005","Brandenburg","Westdeutschland","","","",""
"Andere","2005","Brandenburg","Ostdeutschland","54","0.0583642628706929","0.0428928930596928","0.073835632681693"
"Andere","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Andere","2005","Mecklenburg-Vorpommern","Ostdeutschland","34","0.0569846184612456","0.0367061830821469","0.0772630538403443"
"Andere","2005","Sachsen","Westdeutschland","","","",""
"Andere","2005","Sachsen","Ostdeutschland","91","0.0583643203828987","0.0465944744780508","0.0701341662877466"
"Andere","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"Andere","2005","Sachsen-Anhalt","Ostdeutschland","43","0.0402178719565236","0.0273534594050104","0.0530822845080368"
"Andere","2005","Thueringen","Westdeutschland","","","",""
"Andere","2005","Thueringen","Ostdeutschland","51","0.0649316597439049","0.048752380619731","0.0811109388680787"
"voll erwerbstätig","2006","Schleswig-Holstein","Westdeutschland","234","0.346536333717911","0.310743316068175","0.382329351367648"
"voll erwerbstätig","2006","Schleswig-Holstein","Ostdeutschland","","","",""
"voll erwerbstätig","2006","Hamburg","Westdeutschland","112","0.368796273868287","0.31482571161044","0.422766836126134"
"voll erwerbstätig","2006","Hamburg","Ostdeutschland","","","",""
"voll erwerbstätig","2006","Niedersachsen","Westdeutschland","715","0.353130346659367","0.332120842147394","0.374139851171341"
"voll erwerbstätig","2006","Niedersachsen","Ostdeutschland","","","",""
"voll erwerbstätig","2006","Bremen","Westdeutschland","54","0.30928808640359","0.234057549874127","0.384518622933053"
"voll erwerbstätig","2006","Bremen","Ostdeutschland","","","",""
"voll erwerbstätig","2006","Nordrhein-Westfalen","Westdeutschland","1680","0.358289724381087","0.344446686407054","0.372132762355119"
"voll erwerbstätig","2006","Nordrhein-Westfalen","Ostdeutschland","","","",""
"voll erwerbstätig","2006","Hessen","Westdeutschland","593","0.389006799094102","0.364359724159453","0.413653874028752"
"voll erwerbstätig","2006","Hessen","Ostdeutschland","","","",""
