"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Staedtischer Raum","879","0.402336340881599","0.381728071814045","0.422944609949153"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Laendlicher Raum","79","0.39708164692881","0.331678594106966","0.462484699750654"
"nicht erwerbstätig","2008","Bayern","Staedtischer Raum","536","0.412539359886706","0.385716626356779","0.439362093416633"
"nicht erwerbstätig","2008","Bayern","Laendlicher Raum","564","0.385613356301207","0.360989579731916","0.410237132870498"
"nicht erwerbstätig","2008","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2008","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Berlin","Staedtischer Raum","305","0.429876601795481","0.393890299679243","0.465862903911718"
"nicht erwerbstätig","2008","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Brandenburg","Staedtischer Raum","23","","",""
"nicht erwerbstätig","2008","Brandenburg","Laendlicher Raum","408","0.530710826646079","0.495276853917703","0.566144799374455"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","28","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","211","","",""
"nicht erwerbstätig","2008","Sachsen","Staedtischer Raum","330","0.483986805673401","0.447882720236897","0.520090891109904"
"nicht erwerbstätig","2008","Sachsen","Laendlicher Raum","294","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","Staedtischer Raum","81","0.565735113950009","0.489875593691776","0.641594634208241"
"nicht erwerbstätig","2008","Sachsen-Anhalt","Laendlicher Raum","284","","",""
"nicht erwerbstätig","2008","Thueringen","Staedtischer Raum","136","","",""
"nicht erwerbstätig","2008","Thueringen","Laendlicher Raum","291","","",""
"Andere","2008","Schleswig-Holstein","Staedtischer Raum","16","","",""
"Andere","2008","Schleswig-Holstein","Laendlicher Raum","39","0.123041152689172","0.0878130170290458","0.158269288349298"
"Andere","2008","Hamburg","Staedtischer Raum","15","","",""
"Andere","2008","Hamburg","Laendlicher Raum","","","",""
"Andere","2008","Niedersachsen","Staedtischer Raum","57","0.0707659605501892","0.0534245984715213","0.0881073226288571"
"Andere","2008","Niedersachsen","Laendlicher Raum","83","0.0916559981883306","0.0730916491592647","0.110220347217397"
"Andere","2008","Bremen","Staedtischer Raum","12","","",""
"Andere","2008","Bremen","Laendlicher Raum","","","",""
"Andere","2008","Nordrhein-Westfalen","Staedtischer Raum","317","0.0816135937125713","0.0729925021617843","0.0902346852633582"
"Andere","2008","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Andere","2008","Hessen","Staedtischer Raum","105","","",""
"Andere","2008","Hessen","Laendlicher Raum","11","","",""
"Andere","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","62","0.101140604340117","0.0807384624332736","0.12154274624696"
"Andere","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","16","","",""
"Andere","2008","Baden-Wuerttemberg","Staedtischer Raum","176","","",""
"Andere","2008","Baden-Wuerttemberg","Laendlicher Raum","22","","",""
"Andere","2008","Bayern","Staedtischer Raum","90","0.0749162946639075","0.0605726468564073","0.0892599424714076"
"Andere","2008","Bayern","Laendlicher Raum","151","","",""
"Andere","2008","Saarland","Staedtischer Raum","","","",""
"Andere","2008","Saarland","Laendlicher Raum","","","",""
"Andere","2008","Berlin","Staedtischer Raum","46","0.0697590193298759","0.0512416707130947","0.0882763679466571"
"Andere","2008","Berlin","Laendlicher Raum","","","",""
"Andere","2008","Brandenburg","Staedtischer Raum","4","0.0790062404729055","0.0148922694517552","0.143120211494056"
"Andere","2008","Brandenburg","Laendlicher Raum","43","0.0660505528454185","0.0484157536600592","0.0836853520307778"
"Andere","2008","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Andere","2008","Mecklenburg-Vorpommern","Laendlicher Raum","24","","",""
"Andere","2008","Sachsen","Staedtischer Raum","54","0.0871165295363286","0.0667429594049915","0.107490099667666"
"Andere","2008","Sachsen","Laendlicher Raum","42","0.061884857705517","0.0441617781060237","0.0796079373050102"
"Andere","2008","Sachsen-Anhalt","Staedtischer Raum","10","","",""
"Andere","2008","Sachsen-Anhalt","Laendlicher Raum","46","0.072929821710286","0.0530622849310586","0.0927973584895133"
"Andere","2008","Thueringen","Staedtischer Raum","21","","",""
"Andere","2008","Thueringen","Laendlicher Raum","41","0.0601373533790716","0.0413783457801269","0.0788963609780163"
"voll erwerbstätig","2009","Schleswig-Holstein","Staedtischer Raum","59","0.313788402464436","0.249638273582881","0.377938531345991"
"voll erwerbstätig","2009","Schleswig-Holstein","Laendlicher Raum","105","","",""
"voll erwerbstätig","2009","Hamburg","Staedtischer Raum","109","","",""
"voll erwerbstätig","2009","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2009","Niedersachsen","Staedtischer Raum","280","","",""
"voll erwerbstätig","2009","Niedersachsen","Laendlicher Raum","324","0.390348878353319","0.358025911193236","0.422671845513402"
"voll erwerbstätig","2009","Bremen","Staedtischer Raum","39","0.248512144856127","0.171192071036328","0.325832218675927"
"voll erwerbstätig","2009","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2009","Nordrhein-Westfalen","Staedtischer Raum","1326","","",""
"voll erwerbstätig","2009","Nordrhein-Westfalen","Laendlicher Raum","32","0.296674531920455","0.210920776757031","0.382428287083878"
"voll erwerbstätig","2009","Hessen","Staedtischer Raum","406","0.400748504955813","0.370526176397113","0.430970833514513"
"voll erwerbstätig","2009","Hessen","Laendlicher Raum","84","0.3581620123621","0.295091831946255","0.421232192777946"
"voll erwerbstätig","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","285","","",""
"voll erwerbstätig","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","97","0.395251135244462","0.335126102404562","0.455376168084362"
"voll erwerbstätig","2009","Baden-Wuerttemberg","Staedtischer Raum","777","0.405570930016623","0.383755684633877","0.427386175399368"
"voll erwerbstätig","2009","Baden-Wuerttemberg","Laendlicher Raum","78","0.410799473235595","0.341209931125074","0.480389015346115"
"voll erwerbstätig","2009","Bayern","Staedtischer Raum","485","0.423734657329748","0.395971999161093","0.451497315498404"
"voll erwerbstätig","2009","Bayern","Laendlicher Raum","574","0.422553742854548","0.396978382733633","0.448129102975463"
"voll erwerbstätig","2009","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2009","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2009","Berlin","Staedtischer Raum","280","","",""
"voll erwerbstätig","2009","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2009","Brandenburg","Staedtischer Raum","31","0.485357509891592","0.363857836784399","0.606857182998785"
"voll erwerbstätig","2009","Brandenburg","Laendlicher Raum","257","","",""
"voll erwerbstätig","2009","Mecklenburg-Vorpommern","Staedtischer Raum","26","","",""
"voll erwerbstätig","2009","Mecklenburg-Vorpommern","Laendlicher Raum","158","","",""
"voll erwerbstätig","2009","Sachsen","Staedtischer Raum","266","","",""
"voll erwerbstätig","2009","Sachsen","Laendlicher Raum","288","","",""
"voll erwerbstätig","2009","Sachsen-Anhalt","Staedtischer Raum","55","0.317256183851634","0.242275194079452","0.392237173623817"
"voll erwerbstätig","2009","Sachsen-Anhalt","Laendlicher Raum","266","","",""
"voll erwerbstätig","2009","Thueringen","Staedtischer Raum","82","0.373039679959388","0.312728592804343","0.433350767114434"
"voll erwerbstätig","2009","Thueringen","Laendlicher Raum","208","","",""
"Teilzeit","2009","Schleswig-Holstein","Staedtischer Raum","25","","",""
"Teilzeit","2009","Schleswig-Holstein","Laendlicher Raum","33","0.0921161740010926","0.0603315106196244","0.123900837382561"
"Teilzeit","2009","Hamburg","Staedtischer Raum","28","","",""
"Teilzeit","2009","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2009","Niedersachsen","Staedtischer Raum","105","","",""
"Teilzeit","2009","Niedersachsen","Laendlicher Raum","108","","",""
"Teilzeit","2009","Bremen","Staedtischer Raum","14","","",""
"Teilzeit","2009","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2009","Nordrhein-Westfalen","Staedtischer Raum","408","0.106996591472638","0.0968682239351634","0.117124959010112"
"Teilzeit","2009","Nordrhein-Westfalen","Laendlicher Raum","13","","",""
"Teilzeit","2009","Hessen","Staedtischer Raum","125","","",""
"Teilzeit","2009","Hessen","Laendlicher Raum","23","","",""
"Teilzeit","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","86","0.0870584593622351","0.067449036453674","0.106667882270796"
"Teilzeit","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","24","","",""
"Teilzeit","2009","Baden-Wuerttemberg","Staedtischer Raum","212","","",""
"Teilzeit","2009","Baden-Wuerttemberg","Laendlicher Raum","20","","",""
"Teilzeit","2009","Bayern","Staedtischer Raum","131","","",""
"Teilzeit","2009","Bayern","Laendlicher Raum","186","","",""
"Teilzeit","2009","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2009","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2009","Berlin","Staedtischer Raum","79","0.111230162436803","0.087837788634073","0.134622536239533"
"Teilzeit","2009","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2009","Brandenburg","Staedtischer Raum","8","0.089203664152638","0.0199100207066407","0.158497307598635"
"Teilzeit","2009","Brandenburg","Laendlicher Raum","58","0.0746241906435205","0.0555744840667254","0.0936738972203156"
"Teilzeit","2009","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Teilzeit","2009","Mecklenburg-Vorpommern","Laendlicher Raum","36","0.0959606553176329","0.0676229740544967","0.124298336580769"
"Teilzeit","2009","Sachsen","Staedtischer Raum","67","0.0771323789049442","0.0573253302012623","0.0969394276086262"
"Teilzeit","2009","Sachsen","Laendlicher Raum","71","0.096035169803479","0.0738570785834278","0.11821326102353"
"Teilzeit","2009","Sachsen-Anhalt","Staedtischer Raum","8","0.0480248961515805","0.0135769569527773","0.0824728353503838"
"Teilzeit","2009","Sachsen-Anhalt","Laendlicher Raum","43","0.0675377161905609","0.0478635242072578","0.087211908173864"
"Teilzeit","2009","Thueringen","Staedtischer Raum","23","","",""
"Teilzeit","2009","Thueringen","Laendlicher Raum","52","0.0785488204158854","0.056672915665119","0.100424725166652"
"nicht erwerbstätig","2009","Schleswig-Holstein","Staedtischer Raum","101","","",""
"nicht erwerbstätig","2009","Schleswig-Holstein","Laendlicher Raum","145","","",""
"nicht erwerbstätig","2009","Hamburg","Staedtischer Raum","113","","",""
"nicht erwerbstätig","2009","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Niedersachsen","Staedtischer Raum","344","0.454478277386302","0.419422481683002","0.489534073089603"
"nicht erwerbstätig","2009","Niedersachsen","Laendlicher Raum","374","0.440742360496006","0.407846411182754","0.473638309809259"
"nicht erwerbstätig","2009","Bremen","Staedtischer Raum","61","0.637659627240267","0.551657282502036","0.723661971978499"
"nicht erwerbstätig","2009","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","Staedtischer Raum","1540","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","Laendlicher Raum","53","0.521515336545015","0.427737027957969","0.615293645132062"
"nicht erwerbstätig","2009","Hessen","Staedtischer Raum","371","0.379705642103283","0.349775426534909","0.409635857671656"
"nicht erwerbstätig","2009","Hessen","Laendlicher Raum","99","0.4013467785692","0.336867650436914","0.465825906701485"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","352","0.43816907742487","0.403657761313695","0.472680393536045"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","112","","",""
"nicht erwerbstätig","2009","Baden-Wuerttemberg","Staedtischer Raum","795","0.412630712107114","0.390757474784507","0.43450394942972"
"nicht erwerbstätig","2009","Baden-Wuerttemberg","Laendlicher Raum","71","0.364776600123046","0.296688031214937","0.432865169031155"
"nicht erwerbstätig","2009","Bayern","Staedtischer Raum","511","0.409021151235939","0.381398735708574","0.436643566763304"
"nicht erwerbstätig","2009","Bayern","Laendlicher Raum","554","0.390063518745414","0.364809240104986","0.415317797385843"
"nicht erwerbstätig","2009","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2009","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Berlin","Staedtischer Raum","290","","",""
"nicht erwerbstätig","2009","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Brandenburg","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2009","Brandenburg","Laendlicher Raum","374","0.510539916278722","0.474302026973918","0.546777805583527"
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","Staedtischer Raum","26","","",""
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","Laendlicher Raum","194","","",""
"nicht erwerbstätig","2009","Sachsen","Staedtischer Raum","323","0.497450487612805","0.460331505326541","0.534569469899069"
"nicht erwerbstätig","2009","Sachsen","Laendlicher Raum","277","","",""
"nicht erwerbstätig","2009","Sachsen-Anhalt","Staedtischer Raum","76","0.52296329417462","0.442494269814316","0.603432318534924"
"nicht erwerbstätig","2009","Sachsen-Anhalt","Laendlicher Raum","283","","",""
"nicht erwerbstätig","2009","Thueringen","Staedtischer Raum","122","","",""
"nicht erwerbstätig","2009","Thueringen","Laendlicher Raum","282","","",""
"Andere","2009","Schleswig-Holstein","Staedtischer Raum","16","","",""
"Andere","2009","Schleswig-Holstein","Laendlicher Raum","35","0.134121717448434","0.0966664840602838","0.171576950836585"
"Andere","2009","Hamburg","Staedtischer Raum","19","","",""
"Andere","2009","Hamburg","Laendlicher Raum","","","",""
"Andere","2009","Niedersachsen","Staedtischer Raum","46","0.058215097471952","0.04173002289079","0.0747001720531139"
"Andere","2009","Niedersachsen","Laendlicher Raum","69","0.0712563220549834","0.0542110592795663","0.0883015848304005"
"Andere","2009","Bremen","Staedtischer Raum","6","0.0582408921357462","0.0163382515394025","0.10014353273209"
"Andere","2009","Bremen","Laendlicher Raum","","","",""
"Andere","2009","Nordrhein-Westfalen","Staedtischer Raum","304","0.0888450973138723","0.0795224175842649","0.0981677770434798"
"Andere","2009","Nordrhein-Westfalen","Laendlicher Raum","11","","",""
"Andere","2009","Hessen","Staedtischer Raum","108","","",""
"Andere","2009","Hessen","Laendlicher Raum","16","","",""
"Andere","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","71","0.115086434313892","0.0928891250150158","0.137283743612767"
"Andere","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","21","","",""
"Andere","2009","Baden-Wuerttemberg","Staedtischer Raum","162","","",""
"Andere","2009","Baden-Wuerttemberg","Laendlicher Raum","23","","",""
"Andere","2009","Bayern","Staedtischer Raum","90","0.0684212850340606","0.0542369757060195","0.0826055943621016"
"Andere","2009","Bayern","Laendlicher Raum","119","","",""
"Andere","2009","Saarland","Staedtischer Raum","","","",""
"Andere","2009","Saarland","Laendlicher Raum","","","",""
"Andere","2009","Berlin","Staedtischer Raum","45","0.0750309001104237","0.0554310817595682","0.0946307184612791"
"Andere","2009","Berlin","Laendlicher Raum","","","",""
"Andere","2009","Brandenburg","Staedtischer Raum","4","0.0694698318178577","0.00766039801831674","0.131279265617399"
"Andere","2009","Brandenburg","Laendlicher Raum","42","0.0710253509395295","0.0524045641250016","0.0896461377540575"
"Andere","2009","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Andere","2009","Mecklenburg-Vorpommern","Laendlicher Raum","27","","",""
"Andere","2009","Sachsen","Staedtischer Raum","41","0.0646700546536828","0.0464115277661217","0.0829285815412439"
"Andere","2009","Sachsen","Laendlicher Raum","42","0.0617711129943345","0.0436501882196734","0.0798920377689956"
"Andere","2009","Sachsen-Anhalt","Staedtischer Raum","9","0.111755625822165","0.0609960290413946","0.162515222602936"
"Andere","2009","Sachsen-Anhalt","Laendlicher Raum","33","0.067733167623054","0.0480325930689062","0.0874337421772017"
"Andere","2009","Thueringen","Staedtischer Raum","20","","",""
"Andere","2009","Thueringen","Laendlicher Raum","39","0.0601356383065028","0.0408044487941765","0.079466827818829"
