"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","1997","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1997","66","AkademikerIn","","","",""
"Teilzeit","1997","17-29","(noch) kein Abschluss","2","","",""
"Teilzeit","1997","17-29","Hauptschule","35","0.0557654733162232","0.0401919204885053","0.0713390261439411"
"Teilzeit","1997","17-29","Realschule","36","0.0453544485730962","0.0322598181383417","0.0584490790078506"
"Teilzeit","1997","17-29","(Fach-)Abitur","27","","",""
"Teilzeit","1997","17-29","AkademikerIn","13","","",""
"Teilzeit","1997","30-45","(noch) kein Abschluss","15","","",""
"Teilzeit","1997","30-45","Hauptschule","168","0.115244373245255","0.0992494548943074","0.131239291596203"
"Teilzeit","1997","30-45","Realschule","182","0.143630147446358","0.125153059150712","0.162107235742003"
"Teilzeit","1997","30-45","(Fach-)Abitur","58","0.160099289330375","0.123612058460392","0.196586520200358"
"Teilzeit","1997","30-45","AkademikerIn","88","0.113805188130195","0.0922649507331849","0.135345425527206"
"Teilzeit","1997","46-65","(noch) kein Abschluss","17","","",""
"Teilzeit","1997","46-65","Hauptschule","198","0.0969515833945601","0.0847901201459962","0.109113046643124"
"Teilzeit","1997","46-65","Realschule","71","0.106634133601913","0.0807688510090685","0.132499416194758"
"Teilzeit","1997","46-65","(Fach-)Abitur","6","","",""
"Teilzeit","1997","46-65","AkademikerIn","45","0.078329685095969","0.0571800325729393","0.0994793376189987"
"Teilzeit","1997","66","(noch) kein Abschluss","","","",""
"Teilzeit","1997","66","Hauptschule","","","",""
"Teilzeit","1997","66","Realschule","","","",""
"Teilzeit","1997","66","(Fach-)Abitur","","","",""
"Teilzeit","1997","66","AkademikerIn","","","",""
"nicht erwerbstätig","1997","17-29","(noch) kein Abschluss","334","0.907889273190412","0.8786982738613","0.937080272519525"
"nicht erwerbstätig","1997","17-29","Hauptschule","267","0.313806734111216","0.282313343403634","0.345300124818798"
"nicht erwerbstätig","1997","17-29","Realschule","276","0.296988208522896","0.268233224414729","0.325743192631063"
"nicht erwerbstätig","1997","17-29","(Fach-)Abitur","217","0.420049463844635","0.375802870673797","0.464296057015473"
"nicht erwerbstätig","1997","17-29","AkademikerIn","23","","",""
"nicht erwerbstätig","1997","30-45","(noch) kein Abschluss","61","0.40586361763424","0.324521175320425","0.487206059948055"
"nicht erwerbstätig","1997","30-45","Hauptschule","387","0.245311648225047","0.223758862841014","0.266864433609081"
"nicht erwerbstätig","1997","30-45","Realschule","300","0.221029140216311","0.199168372031781","0.242889908400841"
"nicht erwerbstätig","1997","30-45","(Fach-)Abitur","97","0.230512883379636","0.188606468692827","0.272419298066445"
"nicht erwerbstätig","1997","30-45","AkademikerIn","96","0.115432539044165","0.0937587691941805","0.137106308894149"
"nicht erwerbstätig","1997","46-65","(noch) kein Abschluss","151","0.562509160220874","0.50289402211977","0.622124298321978"
"nicht erwerbstätig","1997","46-65","Hauptschule","1175","0.528343925795453","0.507826449695961","0.548861401894945"
"nicht erwerbstätig","1997","46-65","Realschule","180","0.364702016212032","0.324364212482798","0.405039819941265"
"nicht erwerbstätig","1997","46-65","(Fach-)Abitur","42","0.430037296658701","0.337095487404595","0.522979105912807"
"nicht erwerbstätig","1997","46-65","AkademikerIn","149","0.246326853583828","0.212411242477826","0.280242464689831"
"nicht erwerbstätig","1997","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1997","66","Hauptschule","","","",""
"nicht erwerbstätig","1997","66","Realschule","","","",""
"nicht erwerbstätig","1997","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1997","66","AkademikerIn","","","",""
"Andere","1997","17-29","(noch) kein Abschluss","15","","",""
"Andere","1997","17-29","Hauptschule","125","0.147723479124065","0.123642170057671","0.17180478819046"
"Andere","1997","17-29","Realschule","194","0.179299531232966","0.155159149035371","0.20343991343056"
"Andere","1997","17-29","(Fach-)Abitur","84","0.173453554313784","0.139509839038837","0.207397269588731"
"Andere","1997","17-29","AkademikerIn","4","","",""
"Andere","1997","30-45","(noch) kein Abschluss","2","","",""
"Andere","1997","30-45","Hauptschule","46","0.02799372211518","0.0197309580096585","0.0362564862207016"
"Andere","1997","30-45","Realschule","42","0.0344245558776219","0.0248193356843209","0.044029776070923"
"Andere","1997","30-45","(Fach-)Abitur","17","","",""
"Andere","1997","30-45","AkademikerIn","19","","",""
"Andere","1997","46-65","(noch) kein Abschluss","2","","",""
"Andere","1997","46-65","Hauptschule","40","0.0158635798317138","0.0107280990046409","0.0209990606587867"
"Andere","1997","46-65","Realschule","18","","",""
"Andere","1997","46-65","(Fach-)Abitur","3","","",""
"Andere","1997","46-65","AkademikerIn","6","","",""
"Andere","1997","66","(noch) kein Abschluss","","","",""
"Andere","1997","66","Hauptschule","","","",""
"Andere","1997","66","Realschule","","","",""
"Andere","1997","66","(Fach-)Abitur","","","",""
"Andere","1997","66","AkademikerIn","","","",""
"voll erwerbstätig","1998","17-29","(noch) kein Abschluss","24","","",""
"voll erwerbstätig","1998","17-29","Hauptschule","375","0.455464877327374","0.421543512529377","0.489386242125371"
"voll erwerbstätig","1998","17-29","Realschule","480","0.470007176830423","0.439257180104838","0.500757173556007"
"voll erwerbstätig","1998","17-29","(Fach-)Abitur","156","0.298586755466366","0.259403122615881","0.337770388316851"
"voll erwerbstätig","1998","17-29","AkademikerIn","101","0.622358102149754","0.545287889603563","0.699428314695945"
"voll erwerbstätig","1998","30-45","(noch) kein Abschluss","59","0.534339190865212","0.447585174704172","0.621093207026251"
"voll erwerbstätig","1998","30-45","Hauptschule","944","0.57883011124937","0.554652073580203","0.603008148918537"
"voll erwerbstätig","1998","30-45","Realschule","965","0.61612808167394","0.591870186432392","0.640385976915487"
"voll erwerbstätig","1998","30-45","(Fach-)Abitur","256","0.566534940399204","0.520284146260676","0.612785734537732"
"voll erwerbstätig","1998","30-45","AkademikerIn","698","0.736803865008548","0.708486298095139","0.765121431921956"
"voll erwerbstätig","1998","46-65","(noch) kein Abschluss","88","0.385854807802752","0.326339454573398","0.445370161032106"
"voll erwerbstätig","1998","46-65","Hauptschule","927","0.361322837831629","0.342458149827033","0.380187525836225"
"voll erwerbstätig","1998","46-65","Realschule","329","0.508183542824192","0.469237972971818","0.547129112676566"
"voll erwerbstätig","1998","46-65","(Fach-)Abitur","79","0.55937082936288","0.474677802355404","0.644063856370355"
"voll erwerbstätig","1998","46-65","AkademikerIn","443","0.631214764836511","0.595574813817592","0.66685471585543"
"voll erwerbstätig","1998","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1998","66","Hauptschule","","","",""
"voll erwerbstätig","1998","66","Realschule","","","",""
"voll erwerbstätig","1998","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1998","66","AkademikerIn","","","",""
"Teilzeit","1998","17-29","(noch) kein Abschluss","2","","",""
"Teilzeit","1998","17-29","Hauptschule","27","","",""
"Teilzeit","1998","17-29","Realschule","36","0.0415422846258849","0.0292483895540558","0.0538361796977139"
"Teilzeit","1998","17-29","(Fach-)Abitur","29","","",""
"Teilzeit","1998","17-29","AkademikerIn","15","","",""
"Teilzeit","1998","30-45","(noch) kein Abschluss","14","","",""
"Teilzeit","1998","30-45","Hauptschule","191","0.140109804762512","0.123112792114003","0.157106817411022"
"Teilzeit","1998","30-45","Realschule","193","0.137626134598066","0.120442196780186","0.154810072415945"
"Teilzeit","1998","30-45","(Fach-)Abitur","57","0.158675242465746","0.124574391545134","0.192776093386358"
"Teilzeit","1998","30-45","AkademikerIn","100","0.114132128745911","0.0936851724692395","0.134579085022582"
"Teilzeit","1998","46-65","(noch) kein Abschluss","16","","",""
"Teilzeit","1998","46-65","Hauptschule","217","0.0895744841666104","0.0783600957094546","0.100788872623766"
"Teilzeit","1998","46-65","Realschule","80","0.117758338104949","0.0926489660847415","0.142867710125156"
"Teilzeit","1998","46-65","(Fach-)Abitur","9","","",""
"Teilzeit","1998","46-65","AkademikerIn","66","0.0946667538784883","0.0730413245281508","0.116292183228826"
"Teilzeit","1998","66","(noch) kein Abschluss","","","",""
"Teilzeit","1998","66","Hauptschule","","","",""
"Teilzeit","1998","66","Realschule","","","",""
"Teilzeit","1998","66","(Fach-)Abitur","","","",""
"Teilzeit","1998","66","AkademikerIn","","","",""
"nicht erwerbstätig","1998","17-29","(noch) kein Abschluss","346","0.904275099810811","0.874962431366586","0.933587768255037"
"nicht erwerbstätig","1998","17-29","Hauptschule","268","0.319481264224516","0.287721617492411","0.351240910956621"
"nicht erwerbstätig","1998","17-29","Realschule","287","0.29496795239677","0.266871616861198","0.323064287932341"
"nicht erwerbstätig","1998","17-29","(Fach-)Abitur","252","0.463381878119834","0.420686129016218","0.50607762722345"
"nicht erwerbstätig","1998","17-29","AkademikerIn","35","0.224307050474679","0.157994965767709","0.290619135181649"
"nicht erwerbstätig","1998","30-45","(noch) kein Abschluss","49","0.314507654011042","0.233753821069345","0.39526148695274"
"nicht erwerbstätig","1998","30-45","Hauptschule","410","0.248507021525731","0.227345415202335","0.269668627849126"
"nicht erwerbstätig","1998","30-45","Realschule","335","0.21338625151474","0.192950602895753","0.233821900133727"
"nicht erwerbstätig","1998","30-45","(Fach-)Abitur","104","0.233499630938571","0.19401500030564","0.272984261571503"
"nicht erwerbstätig","1998","30-45","AkademikerIn","113","0.127197418134632","0.105771601038454","0.14862323523081"
"nicht erwerbstätig","1998","46-65","(noch) kein Abschluss","148","0.521863624567272","0.460792497494869","0.582934751639676"
"nicht erwerbstätig","1998","46-65","Hauptschule","1297","0.530689893889521","0.511091901300867","0.550287886478175"
"nicht erwerbstätig","1998","46-65","Realschule","205","0.347234958281593","0.310146703223603","0.384323213339583"
"nicht erwerbstätig","1998","46-65","(Fach-)Abitur","42","0.34340542183483","0.262400138503736","0.424410705165925"
"nicht erwerbstätig","1998","46-65","AkademikerIn","184","0.260767026977061","0.228334651127697","0.293199402826426"
"nicht erwerbstätig","1998","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1998","66","Hauptschule","","","",""
"nicht erwerbstätig","1998","66","Realschule","","","",""
"nicht erwerbstätig","1998","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1998","66","AkademikerIn","","","",""
"Andere","1998","17-29","(noch) kein Abschluss","15","","",""
"Andere","1998","17-29","Hauptschule","158","0.191287959167821","0.164497898681122","0.218078019654521"
"Andere","1998","17-29","Realschule","209","0.193482586146923","0.169144543317322","0.217820628976524"
"Andere","1998","17-29","(Fach-)Abitur","87","0.174943055304127","0.142413901708742","0.207472208899512"
"Andere","1998","17-29","AkademikerIn","1","","",""
"Andere","1998","30-45","(noch) kein Abschluss","5","","",""
"Andere","1998","30-45","Hauptschule","57","0.0325530624623871","0.0238629311682377","0.0412431937565365"
"Andere","1998","30-45","Realschule","51","0.0328595322132551","0.0239675228945929","0.0417515415319172"
"Andere","1998","30-45","(Fach-)Abitur","24","","",""
"Andere","1998","30-45","AkademikerIn","18","","",""
"Andere","1998","46-65","(noch) kein Abschluss","5","","",""
"Andere","1998","46-65","Hauptschule","50","0.0184127841122394","0.013133373943437","0.0236921942810419"
"Andere","1998","46-65","Realschule","19","","",""
"Andere","1998","46-65","(Fach-)Abitur","2","","",""
"Andere","1998","46-65","AkademikerIn","11","","",""
"Andere","1998","66","(noch) kein Abschluss","","","",""
"Andere","1998","66","Hauptschule","","","",""
"Andere","1998","66","Realschule","","","",""
"Andere","1998","66","(Fach-)Abitur","","","",""
"Andere","1998","66","AkademikerIn","","","",""
"voll erwerbstätig","1999","17-29","(noch) kein Abschluss","24","","",""
"voll erwerbstätig","1999","17-29","Hauptschule","371","0.470056933708762","0.435120393164949","0.504993474252575"
"voll erwerbstätig","1999","17-29","Realschule","461","0.476804857590907","0.445373407976417","0.508236307205396"
"voll erwerbstätig","1999","17-29","(Fach-)Abitur","156","0.288994208294748","0.249498130339151","0.328490286250344"
"voll erwerbstätig","1999","17-29","AkademikerIn","95","0.678445402134219","0.601076063062765","0.755814741205674"
"voll erwerbstätig","1999","30-45","(noch) kein Abschluss","59","0.536234938204048","0.448105276608262","0.624364599799834"
"voll erwerbstätig","1999","30-45","Hauptschule","954","0.619526257174689","0.595348579341656","0.643703935007723"
"voll erwerbstätig","1999","30-45","Realschule","986","0.622293396604436","0.598273794703972","0.6463129985049"
"voll erwerbstätig","1999","30-45","(Fach-)Abitur","249","0.546237471788158","0.500492069430495","0.591982874145822"
"voll erwerbstätig","1999","30-45","AkademikerIn","690","0.743766939323469","0.71535633546843","0.772177543178508"
"voll erwerbstätig","1999","46-65","(noch) kein Abschluss","83","0.414380838301118","0.351927362722936","0.476834313879299"
"voll erwerbstätig","1999","46-65","Hauptschule","885","0.374279773233869","0.354970865561868","0.393588680905871"
"voll erwerbstätig","1999","46-65","Realschule","328","0.481363760325034","0.443040749146855","0.519686771503213"
"voll erwerbstätig","1999","46-65","(Fach-)Abitur","72","0.549982365484246","0.461703381893113","0.63826134907538"
"voll erwerbstätig","1999","46-65","AkademikerIn","471","0.645981205842634","0.610953259116708","0.681009152568559"
"voll erwerbstätig","1999","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1999","66","Hauptschule","","","",""
"voll erwerbstätig","1999","66","Realschule","","","",""
"voll erwerbstätig","1999","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1999","66","AkademikerIn","","","",""
"Teilzeit","1999","17-29","(noch) kein Abschluss","7","","",""
"Teilzeit","1999","17-29","Hauptschule","36","0.0494177156739251","0.0342462949892976","0.0645891363585525"
"Teilzeit","1999","17-29","Realschule","38","0.0444081911052701","0.0314444611806619","0.0573719210298783"
"Teilzeit","1999","17-29","(Fach-)Abitur","32","0.0559937266660881","0.0359614661602591","0.0760259871719172"
"Teilzeit","1999","17-29","AkademikerIn","11","","",""
"Teilzeit","1999","30-45","(noch) kein Abschluss","17","","",""
"Teilzeit","1999","30-45","Hauptschule","159","0.102547306816159","0.0874398871258851","0.117654726506434"
"Teilzeit","1999","30-45","Realschule","217","0.148929177571398","0.131290595647927","0.166567759494869"
"Teilzeit","1999","30-45","(Fach-)Abitur","69","0.170656436618332","0.136088698076988","0.205224175159675"
"Teilzeit","1999","30-45","AkademikerIn","107","0.118076401713294","0.0970753287307251","0.139077474695863"
"Teilzeit","1999","46-65","(noch) kein Abschluss","15","","",""
"Teilzeit","1999","46-65","Hauptschule","216","0.0933799532825037","0.0817705762693031","0.104989330295704"
"Teilzeit","1999","46-65","Realschule","85","0.114479723458254","0.0900591959314933","0.138900250985015"
"Teilzeit","1999","46-65","(Fach-)Abitur","7","","",""
