"e11102","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2006","17-29","Schleswig-Holstein","72","0.689463829958688","0.605620793156674","0.773306866760702"
"erwerbstätig","2006","17-29","Hamburg","41","0.764480988613009","0.662877874460542","0.866084102765476"
"erwerbstätig","2006","17-29","Niedersachsen","222","0.651564880586453","0.601504025457649","0.701625735715257"
"erwerbstätig","2006","17-29","Bremen","12","","",""
"erwerbstätig","2006","17-29","Nordrhein-Westfalen","435","0.597488081858248","0.562273385330305","0.632702778386191"
"erwerbstätig","2006","17-29","Hessen","143","0.626789424198641","0.565213389393992","0.68836545900329"
"erwerbstätig","2006","17-29","Rheinland-Pfalz,Saarland","148","0.722115456424899","0.663842013426108","0.78038889942369"
"erwerbstätig","2006","17-29","Baden-Württemberg","334","0.67503488550853","0.635568174292223","0.714501596724836"
"erwerbstätig","2006","17-29","Bayern","379","0.740482508439507","0.704044769945399","0.776920246933616"
"erwerbstätig","2006","17-29","Saarland","","","",""
"erwerbstätig","2006","17-29","Berlin","91","0.604069389570537","0.528053832399998","0.680084946741075"
"erwerbstätig","2006","17-29","Brandenburg","106","0.666037536275071","0.595141523441372","0.73693354910877"
"erwerbstätig","2006","17-29","Mecklenburg-Vorpommern","64","0.666846202932972","0.575375244391508","0.758317161474436"
"erwerbstätig","2006","17-29","Sachsen","180","0.56400122589475","0.509669217400174","0.618333234389326"
"erwerbstätig","2006","17-29","Sachsen-Anhalt","122","0.698165407464092","0.633734469374508","0.762596345553675"
"erwerbstätig","2006","17-29","Thüringen","105","0.609492385071588","0.537620281952016","0.68136448819116"
"erwerbstätig","2006","30-45","Schleswig-Holstein","137","0.822773002631961","0.765030127241698","0.880515878022223"
"erwerbstätig","2006","30-45","Hamburg","53","0.8448482676998","0.755446626861021","0.934249908538578"
"erwerbstätig","2006","30-45","Niedersachsen","483","0.841926800024484","0.812263032123471","0.871590567925497"
"erwerbstätig","2006","30-45","Bremen","31","0.704482156959953","0.559410308162308","0.849554005757598"
"erwerbstätig","2006","30-45","Nordrhein-Westfalen","1129","0.835933617619198","0.816141938305849","0.855725296932546"
"erwerbstätig","2006","30-45","Hessen","415","0.89215782591997","0.864025553599027","0.920290098240913"
"erwerbstätig","2006","30-45","Rheinland-Pfalz,Saarland","327","0.854366425411962","0.818759845786501","0.889973005037423"
"erwerbstätig","2006","30-45","Baden-Württemberg","714","0.836675045606804","0.811925777470623","0.861424313742985"
"erwerbstätig","2006","30-45","Bayern","825","0.86511350234082","0.843425356496591","0.886801648185049"
"erwerbstätig","2006","30-45","Saarland","","","",""
"erwerbstätig","2006","30-45","Berlin","160","0.834984571198337","0.781924153086013","0.888044989310661"
"erwerbstätig","2006","30-45","Brandenburg","193","0.825012410895829","0.775584867374941","0.874439954416717"
"erwerbstätig","2006","30-45","Mecklenburg-Vorpommern","115","0.780312438120961","0.713832293410956","0.846792582830966"
"erwerbstätig","2006","30-45","Sachsen","346","0.846925766500635","0.811640628930908","0.882210904070363"
"erwerbstätig","2006","30-45","Sachsen-Anhalt","180","0.831777812906463","0.781305620878705","0.882250004934221"
"erwerbstätig","2006","30-45","Thüringen","217","0.816273910529375","0.768835352222786","0.863712468835963"
"erwerbstätig","2006","46-65","Schleswig-Holstein","182","0.688320225984896","0.630673874368587","0.745966577601206"
"erwerbstätig","2006","46-65","Hamburg","77","0.647691453095723","0.559223749876615","0.736159156314831"
"erwerbstätig","2006","46-65","Niedersachsen","460","0.69489057275522","0.658935196354873","0.730845949155567"
"erwerbstätig","2006","46-65","Bremen","42","0.707124416711683","0.587933385405961","0.826315448017406"
"erwerbstätig","2006","46-65","Nordrhein-Westfalen","1101","0.684041110132081","0.661088801471283","0.706993418792879"
"erwerbstätig","2006","46-65","Hessen","388","0.729117219725121","0.690956319953723","0.767278119496518"
"erwerbstätig","2006","46-65","Rheinland-Pfalz,Saarland","313","0.738610440082737","0.697080079387511","0.780140800777962"
"erwerbstätig","2006","46-65","Baden-Württemberg","618","0.722176005769962","0.692291292314339","0.752060719225586"
"erwerbstätig","2006","46-65","Bayern","784","0.701337870551189","0.674080272278463","0.728595468823915"
"erwerbstätig","2006","46-65","Saarland","","","",""
"erwerbstätig","2006","46-65","Berlin","225","0.694884145939071","0.643543959653187","0.746224332224955"
"erwerbstätig","2006","46-65","Brandenburg","225","0.700077620492876","0.651009070853898","0.749146170131853"
"erwerbstätig","2006","46-65","Mecklenburg-Vorpommern","134","0.637998947201954","0.57122816703979","0.704769727364118"
"erwerbstätig","2006","46-65","Sachsen","396","0.650872793295571","0.611566347708358","0.690179238882784"
"erwerbstätig","2006","46-65","Sachsen-Anhalt","217","0.597849832684728","0.544704589633079","0.650995075736377"
"erwerbstätig","2006","46-65","Thüringen","218","0.62936087574409","0.576689782691071","0.682031968797108"
"erwerbstätig","2006","66","Schleswig-Holstein","","","",""
"erwerbstätig","2006","66","Hamburg","","","",""
"erwerbstätig","2006","66","Niedersachsen","","","",""
"erwerbstätig","2006","66","Bremen","","","",""
"erwerbstätig","2006","66","Nordrhein-Westfalen","","","",""
"erwerbstätig","2006","66","Hessen","","","",""
"erwerbstätig","2006","66","Rheinland-Pfalz,Saarland","","","",""
"erwerbstätig","2006","66","Baden-Württemberg","","","",""
"erwerbstätig","2006","66","Bayern","","","",""
"erwerbstätig","2006","66","Saarland","","","",""
"erwerbstätig","2006","66","Berlin","","","",""
"erwerbstätig","2006","66","Brandenburg","","","",""
"erwerbstätig","2006","66","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","2006","66","Sachsen","","","",""
"erwerbstätig","2006","66","Sachsen-Anhalt","","","",""
"erwerbstätig","2006","66","Thüringen","","","",""
"nicht erwerbstätig","2007","17-29","Schleswig-Holstein","50","0.371452552714632","0.284270358648019","0.458634746781244"
"nicht erwerbstätig","2007","17-29","Hamburg","25","","",""
"nicht erwerbstätig","2007","17-29","Niedersachsen","116","0.358728079632848","0.306177573886964","0.411278585378731"
"nicht erwerbstätig","2007","17-29","Bremen","10","","",""
"nicht erwerbstätig","2007","17-29","Nordrhein-Westfalen","289","0.390510761567014","0.354498279361607","0.426523243772422"
"nicht erwerbstätig","2007","17-29","Hessen","83","0.324654046766453","0.263197348997623","0.386110744535283"
"nicht erwerbstätig","2007","17-29","Rheinland-Pfalz,Saarland","85","0.347136022671962","0.282439994625209","0.411832050718715"
"nicht erwerbstätig","2007","17-29","Baden-Württemberg","207","0.357409093212691","0.315652705708936","0.399165480716445"
"nicht erwerbstätig","2007","17-29","Bayern","186","0.304254654900907","0.264785610661446","0.343723699140368"
"nicht erwerbstätig","2007","17-29","Saarland","","","",""
"nicht erwerbstätig","2007","17-29","Berlin","63","0.366814871852891","0.293055877390816","0.440573866314967"
"nicht erwerbstätig","2007","17-29","Brandenburg","69","0.40698329840482","0.328883834439974","0.485082762369667"
"nicht erwerbstätig","2007","17-29","Mecklenburg-Vorpommern","28","","",""
"nicht erwerbstätig","2007","17-29","Sachsen","121","0.395244755895072","0.339072162337683","0.45141734945246"
"nicht erwerbstätig","2007","17-29","Sachsen-Anhalt","77","0.417418850308616","0.344356555369865","0.490481145247368"
"nicht erwerbstätig","2007","17-29","Thüringen","74","0.410258479231322","0.337998517794075","0.482518440668568"
"nicht erwerbstätig","2007","30-45","Schleswig-Holstein","21","","",""
"nicht erwerbstätig","2007","30-45","Hamburg","9","","",""
"nicht erwerbstätig","2007","30-45","Niedersachsen","71","0.122709991268227","0.0948030405959178","0.150616941940537"
"nicht erwerbstätig","2007","30-45","Bremen","10","","",""
"nicht erwerbstätig","2007","30-45","Nordrhein-Westfalen","174","0.132284132344349","0.11336568967061","0.151202575018088"
"nicht erwerbstätig","2007","30-45","Hessen","52","0.121516965961567","0.0905633525326573","0.152470579390477"
"nicht erwerbstätig","2007","30-45","Rheinland-Pfalz,Saarland","46","0.124214102976308","0.088410748495953","0.160017457456662"
"nicht erwerbstätig","2007","30-45","Baden-Württemberg","108","0.150854105806959","0.125170949093865","0.176537262520053"
"nicht erwerbstätig","2007","30-45","Bayern","103","0.123764899569796","0.101894934795461","0.14563486434413"
"nicht erwerbstätig","2007","30-45","Saarland","","","",""
"nicht erwerbstätig","2007","30-45","Berlin","23","","",""
"nicht erwerbstätig","2007","30-45","Brandenburg","28","","",""
"nicht erwerbstätig","2007","30-45","Mecklenburg-Vorpommern","25","","",""
"nicht erwerbstätig","2007","30-45","Sachsen","41","0.146470554730569","0.111288868949584","0.181652240511554"
"nicht erwerbstätig","2007","30-45","Sachsen-Anhalt","27","","",""
"nicht erwerbstätig","2007","30-45","Thüringen","32","0.133560071850226","0.0897865339009132","0.177333609799539"
"nicht erwerbstätig","2007","46-65","Schleswig-Holstein","71","0.396400172756959","0.331910017107942","0.460890328405976"
"nicht erwerbstätig","2007","46-65","Hamburg","29","","",""
"nicht erwerbstätig","2007","46-65","Niedersachsen","152","0.294541189988838","0.257602711112852","0.331479668864824"
"nicht erwerbstätig","2007","46-65","Bremen","19","","",""
"nicht erwerbstätig","2007","46-65","Nordrhein-Westfalen","394","0.287907812838844","0.264307474894761","0.311508150782927"
"nicht erwerbstätig","2007","46-65","Hessen","119","0.262903480255833","0.224201762213714","0.301605198297951"
"nicht erwerbstätig","2007","46-65","Rheinland-Pfalz,Saarland","105","0.280179722101947","0.236334128261214","0.32402531594268"
"nicht erwerbstätig","2007","46-65","Baden-Württemberg","221","0.279946511977713","0.249065609347624","0.310827414607802"
"nicht erwerbstätig","2007","46-65","Bayern","268","0.277447552450712","0.24997031021951","0.304924794681914"
"nicht erwerbstätig","2007","46-65","Saarland","","","",""
"nicht erwerbstätig","2007","46-65","Berlin","70","0.226180375255485","0.178996680082832","0.273364070428137"
"nicht erwerbstätig","2007","46-65","Brandenburg","88","0.308423035429969","0.255359612706893","0.361486458153044"
"nicht erwerbstätig","2007","46-65","Mecklenburg-Vorpommern","58","0.336421652813614","0.269589484767425","0.403253820859803"
"nicht erwerbstätig","2007","46-65","Sachsen","154","0.332307050007351","0.292541052469134","0.372073047545568"
"nicht erwerbstätig","2007","46-65","Sachsen-Anhalt","101","0.37369449864778","0.320771183568555","0.426617813727004"
"nicht erwerbstätig","2007","46-65","Thüringen","101","0.381649755129662","0.327130748522924","0.4361687617364"
"nicht erwerbstätig","2007","66","Schleswig-Holstein","","","",""
"nicht erwerbstätig","2007","66","Hamburg","","","",""
"nicht erwerbstätig","2007","66","Niedersachsen","","","",""
"nicht erwerbstätig","2007","66","Bremen","","","",""
"nicht erwerbstätig","2007","66","Nordrhein-Westfalen","","","",""
"nicht erwerbstätig","2007","66","Hessen","","","",""
"nicht erwerbstätig","2007","66","Rheinland-Pfalz,Saarland","","","",""
"nicht erwerbstätig","2007","66","Baden-Württemberg","","","",""
"nicht erwerbstätig","2007","66","Bayern","","","",""
"nicht erwerbstätig","2007","66","Saarland","","","",""
"nicht erwerbstätig","2007","66","Berlin","","","",""
"nicht erwerbstätig","2007","66","Brandenburg","","","",""
"nicht erwerbstätig","2007","66","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","2007","66","Sachsen","","","",""
"nicht erwerbstätig","2007","66","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","2007","66","Thüringen","","","",""
"erwerbstätig","2007","17-29","Schleswig-Holstein","68","0.628547447285368","0.541365253218756","0.715729641351981"
"erwerbstätig","2007","17-29","Hamburg","39","0.725922394587511","0.616642573096524","0.835202216078499"
"erwerbstätig","2007","17-29","Niedersachsen","204","0.641271920367152","0.588721414621269","0.693822426113036"
"erwerbstätig","2007","17-29","Bremen","13","","",""
"erwerbstätig","2007","17-29","Nordrhein-Westfalen","416","0.609489238432986","0.573476756227578","0.645501720638394"
"erwerbstätig","2007","17-29","Hessen","140","0.675345953233547","0.613889255464717","0.736802651002377"
"erwerbstätig","2007","17-29","Rheinland-Pfalz,Saarland","123","0.652863977328038","0.588167949281285","0.717560005374791"
"erwerbstätig","2007","17-29","Baden-Württemberg","299","0.642590906787309","0.600834519283554","0.684347294291064"
"erwerbstätig","2007","17-29","Bayern","336","0.695745345099093","0.656276300859632","0.735214389338554"
"erwerbstätig","2007","17-29","Saarland","","","",""
"erwerbstätig","2007","17-29","Berlin","101","0.633185128147109","0.559426133685033","0.706944122609184"
"erwerbstätig","2007","17-29","Brandenburg","83","0.593016701595179","0.514917237630333","0.671116165560026"
"erwerbstätig","2007","17-29","Mecklenburg-Vorpommern","62","0.730270608515197","0.638578304962159","0.821962912068235"
"erwerbstätig","2007","17-29","Sachsen","170","0.604755244104928","0.54858265054754","0.660927837662317"
"erwerbstätig","2007","17-29","Sachsen-Anhalt","98","0.582581149691384","0.509518854752632","0.655643444630135"
"erwerbstätig","2007","17-29","Thüringen","104","0.589741520768678","0.517481559331432","0.662001482205925"
"erwerbstätig","2007","30-45","Schleswig-Holstein","127","0.836008473471667","0.776355337810349","0.895661609132985"
"erwerbstätig","2007","30-45","Hamburg","54","0.852754449657669","0.765253875413375","0.940255023901962"
"erwerbstätig","2007","30-45","Niedersachsen","460","0.877290008731772","0.849383058059463","0.905196959404082"
"erwerbstätig","2007","30-45","Bremen","33","0.612606659049094","0.46700014805828","0.758213170039909"
"erwerbstätig","2007","30-45","Nordrhein-Westfalen","1058","0.867715867655651","0.848797424981912","0.88663431032939"
"erwerbstätig","2007","30-45","Hessen","376","0.878483034038433","0.847529420609523","0.909436647467343"
"erwerbstätig","2007","30-45","Rheinland-Pfalz,Saarland","280","0.875785897023692","0.839982542543338","0.911589251504047"
"erwerbstätig","2007","30-45","Baden-Württemberg","638","0.849145894193041","0.823462737479947","0.874829050906135"
"erwerbstätig","2007","30-45","Bayern","768","0.876235100430204","0.854365135655869","0.898105065204539"
"erwerbstätig","2007","30-45","Saarland","","","",""
"erwerbstätig","2007","30-45","Berlin","142","0.80248452594735","0.74173750077919","0.86323155111551"
"erwerbstätig","2007","30-45","Brandenburg","180","0.844271177401778","0.794994444589476","0.893547910214081"
"erwerbstätig","2007","30-45","Mecklenburg-Vorpommern","104","0.780939276931212","0.709564604632983","0.85231394922944"
"erwerbstätig","2007","30-45","Sachsen","347","0.853529445269431","0.818347759488446","0.888711131050416"
"erwerbstätig","2007","30-45","Sachsen-Anhalt","172","0.854001126872099","0.804941354755778","0.903060898988419"
"erwerbstätig","2007","30-45","Thüringen","200","0.866439928149774","0.822666390200461","0.910213466099087"
"erwerbstätig","2007","46-65","Schleswig-Holstein","150","0.603599827243041","0.539109671594024","0.668089982892058"
"erwerbstätig","2007","46-65","Hamburg","73","0.675524542666893","0.584667311488109","0.766381773845677"
"erwerbstätig","2007","46-65","Niedersachsen","433","0.705458810011162","0.668520331135176","0.742397288887148"
