"e11102","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Ostdeutschland","402","0.478493129890542","0.446336087786498","0.510650171994586"
"nicht erwerbstätig","2006","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2006","Thueringen","Ostdeutschland","419","0.468923112063942","0.437437368467075","0.500408855660809"
"erwerbstätig","2006","Schleswig-Holstein","Westdeutschland","403","0.591817060161659","0.554848344010973","0.628785776312345"
"erwerbstätig","2006","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2006","Hamburg","Westdeutschland","174","0.553647377058712","0.498039723186463","0.609255030930962"
"erwerbstätig","2006","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2006","Niedersachsen","Westdeutschland","1196","0.568229837874731","0.546456338571781","0.590003337177681"
"erwerbstätig","2006","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2006","Bremen","Westdeutschland","86","0.48910951696678","0.4077457489527","0.570473284980859"
"erwerbstätig","2006","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2006","Nordrhein-Westfalen","Westdeutschland","2735","0.573597949849726","0.559320252420331","0.587875647279122"
"erwerbstätig","2006","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2006","Hessen","Westdeutschland","972","0.638129003947565","0.613834964583535","0.662423043311594"
"erwerbstätig","2006","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","Westdeutschland","799","0.615295751314487","0.588959606921257","0.641631895707717"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2006","Baden-Wuerttemberg","Westdeutschland","1698","0.611642000565812","0.593426273023927","0.629857728107696"
"erwerbstätig","2006","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2006","Bayern","Westdeutschland","2044","0.624674220711988","0.607829042141814","0.641519399282162"
"erwerbstätig","2006","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2006","Saarland","Westdeutschland","","","",""
"erwerbstätig","2006","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2006","Berlin","Westdeutschland","279","0.606690991203316","0.560891770044747","0.652490212361885"
"erwerbstätig","2006","Berlin","Ostdeutschland","205","0.578872605283234","0.527439267905341","0.630305942661128"
"erwerbstätig","2006","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2006","Brandenburg","Ostdeutschland","535","0.548964232426242","0.517322241291918","0.580606223560567"
"erwerbstätig","2006","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2006","Mecklenburg-Vorpommern","Ostdeutschland","325","0.544203807308512","0.50302762598307","0.585379988633954"
"erwerbstätig","2006","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2006","Sachsen","Ostdeutschland","928","0.52908135110951","0.504684193015588","0.553478509203432"
"erwerbstätig","2006","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2006","Sachsen-Anhalt","Ostdeutschland","525","0.521506870109458","0.489349828005414","0.553663912213502"
"erwerbstätig","2006","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2006","Thueringen","Ostdeutschland","546","0.531076887936058","0.499591144339191","0.562562631532926"
"nicht erwerbstätig","2007","Schleswig-Holstein","Westdeutschland","269","0.439282837429311","0.400466700452138","0.478098974406485"
"nicht erwerbstätig","2007","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Hamburg","Westdeutschland","127","0.442830172678073","0.386243438163323","0.499416907192823"
"nicht erwerbstätig","2007","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Niedersachsen","Westdeutschland","733","0.42005940469925","0.397604758512174","0.442514050886326"
"nicht erwerbstätig","2007","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Bremen","Westdeutschland","65","0.521023479870341","0.4405406954327","0.601506264307981"
"nicht erwerbstätig","2007","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Westdeutschland","1714","0.412133340206508","0.397378370536057","0.426888309876958"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Hessen","Westdeutschland","493","0.354618672291664","0.32966584616148","0.379571498421847"
"nicht erwerbstätig","2007","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Westdeutschland","485","0.402307224038964","0.374481543928415","0.430132904149512"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Westdeutschland","978","0.401214476528351","0.382126739656262","0.420302213400441"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Bayern","Westdeutschland","1096","0.379706153505352","0.362357085195838","0.397055221814865"
"nicht erwerbstätig","2007","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2007","Berlin","Westdeutschland","142","0.377589092603917","0.330834811593718","0.424343373614115"
"nicht erwerbstätig","2007","Berlin","Ostdeutschland","140","0.392976083911356","0.341734642381591","0.444217525441121"
"nicht erwerbstätig","2007","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Brandenburg","Ostdeutschland","393","0.470382708001998","0.437311442286605","0.503453973717391"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Ostdeutschland","209","0.443104324542445","0.40028471167783","0.485923937407059"
"nicht erwerbstätig","2007","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Sachsen","Ostdeutschland","629","0.452811691257741","0.427918549989325","0.477704832526158"
"nicht erwerbstätig","2007","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","Ostdeutschland","388","0.485538078201942","0.452647269904691","0.518428886499193"
"nicht erwerbstätig","2007","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2007","Thueringen","Ostdeutschland","411","0.462627883540848","0.430513760715982","0.494742006365715"
"erwerbstätig","2007","Schleswig-Holstein","Westdeutschland","359","0.560717162570689","0.521901025593515","0.599533299547863"
"erwerbstätig","2007","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2007","Hamburg","Westdeutschland","169","0.557169827321927","0.500583092807177","0.613756561836677"
"erwerbstätig","2007","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2007","Niedersachsen","Westdeutschland","1123","0.57994059530075","0.557485949113674","0.602395241487826"
"erwerbstätig","2007","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2007","Bremen","Westdeutschland","83","0.478976520129659","0.398493735692019","0.5594593045673"
"erwerbstätig","2007","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","Westdeutschland","2561","0.587866659793492","0.573111690123042","0.602621629463943"
"erwerbstätig","2007","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2007","Hessen","Westdeutschland","919","0.645381327708336","0.620428501578153","0.67033415383852"
"erwerbstätig","2007","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","Westdeutschland","708","0.597692775961036","0.569867095850488","0.625518456071585"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2007","Baden-Wuerttemberg","Westdeutschland","1555","0.598785523471649","0.579697786599559","0.617873260343738"
"erwerbstätig","2007","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2007","Bayern","Westdeutschland","1910","0.620293846494648","0.602944778185135","0.637642914804162"
"erwerbstätig","2007","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2007","Saarland","Westdeutschland","","","",""
"erwerbstätig","2007","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2007","Berlin","Westdeutschland","271","0.622410907396083","0.575656626385885","0.669165188406282"
"erwerbstätig","2007","Berlin","Ostdeutschland","209","0.607023916088644","0.55578247455888","0.658265357618409"
"erwerbstätig","2007","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2007","Brandenburg","Ostdeutschland","482","0.529617291998002","0.496546026282609","0.562688557713395"
"erwerbstätig","2007","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","Ostdeutschland","308","0.556895675457555","0.514076062592941","0.599715288322169"
"erwerbstätig","2007","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2007","Sachsen","Ostdeutschland","907","0.547188308742259","0.522295167473842","0.572081450010675"
"erwerbstätig","2007","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2007","Sachsen-Anhalt","Ostdeutschland","499","0.514461921798058","0.481571113500807","0.547352730095309"
"erwerbstätig","2007","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2007","Thueringen","Ostdeutschland","515","0.537372116459152","0.505257993634285","0.569486239284018"
"nicht erwerbstätig","2008","Schleswig-Holstein","Westdeutschland","249","0.430309173233397","0.389447282848022","0.471171063618772"
"nicht erwerbstätig","2008","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Hamburg","Westdeutschland","118","0.433523634559743","0.375888646439816","0.491158622679671"
"nicht erwerbstätig","2008","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Niedersachsen","Westdeutschland","702","0.410164874541388","0.387237648673065","0.433092100409711"
"nicht erwerbstätig","2008","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Bremen","Westdeutschland","59","0.505907856378722","0.422792671173269","0.589023041584175"
"nicht erwerbstätig","2008","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Westdeutschland","1578","0.409590001659044","0.394312298060227","0.42486770525786"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Hessen","Westdeutschland","468","0.362242223739933","0.336459139049858","0.388025308430008"
"nicht erwerbstätig","2008","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Westdeutschland","457","0.420340259173314","0.39139292548456","0.449287592862069"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Westdeutschland","904","0.379802233206798","0.360344466294376","0.399260000119221"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Bayern","Westdeutschland","1003","0.355392177519225","0.337647876235037","0.373136478803413"
"nicht erwerbstätig","2008","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2008","Berlin","Westdeutschland","132","0.364048179333066","0.316355551599915","0.411740807066216"
"nicht erwerbstätig","2008","Berlin","Ostdeutschland","131","0.386931762479183","0.334854271629999","0.439009253328367"
"nicht erwerbstätig","2008","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Brandenburg","Ostdeutschland","383","0.465172150590116","0.431239099993255","0.499105201186977"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Ostdeutschland","205","0.439660240403077","0.3958910077473","0.483429473058853"
"nicht erwerbstätig","2008","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Sachsen","Ostdeutschland","569","0.416977495652018","0.391564087460677","0.442390903843358"
"nicht erwerbstätig","2008","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","Ostdeutschland","335","0.47353646916889","0.439403580507648","0.507669357830131"
"nicht erwerbstätig","2008","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2008","Thueringen","Ostdeutschland","383","0.445100594301776","0.412265144352898","0.477936044250655"
"erwerbstätig","2008","Schleswig-Holstein","Westdeutschland","315","0.569690826766603","0.528828936381228","0.610552717151978"
"erwerbstätig","2008","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2008","Hamburg","Westdeutschland","166","0.566476365440257","0.508841377320329","0.624111353560184"
"erwerbstätig","2008","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2008","Niedersachsen","Westdeutschland","1066","0.589835125458612","0.566907899590289","0.612762351326935"
"erwerbstätig","2008","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2008","Bremen","Westdeutschland","80","0.494092143621278","0.410976958415825","0.577207328826731"
"erwerbstätig","2008","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2008","Nordrhein-Westfalen","Westdeutschland","2402","0.590409998340956","0.57513229474214","0.605687701939773"
"erwerbstätig","2008","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2008","Hessen","Westdeutschland","867","0.637757776260067","0.611974691569992","0.663540860950142"
"erwerbstätig","2008","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","Westdeutschland","660","0.579659740826686","0.550712407137931","0.60860707451544"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2008","Baden-Wuerttemberg","Westdeutschland","1486","0.620197766793202","0.600739999880779","0.639655533705624"
"erwerbstätig","2008","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2008","Bayern","Westdeutschland","1792","0.644607822480775","0.626863521196587","0.662352123764963"
"erwerbstätig","2008","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2008","Saarland","Westdeutschland","","","",""
"erwerbstätig","2008","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2008","Berlin","Westdeutschland","259","0.635951820666934","0.588259192933784","0.683644448400085"
"erwerbstätig","2008","Berlin","Ostdeutschland","205","0.613068237520817","0.560990746671633","0.665145728370001"
"erwerbstätig","2008","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2008","Brandenburg","Ostdeutschland","447","0.534827849409884","0.500894798813023","0.568760900006745"
"erwerbstätig","2008","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","Ostdeutschland","289","0.560339759596923","0.516570526941147","0.6041089922527"
"erwerbstätig","2008","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2008","Sachsen","Ostdeutschland","877","0.583022504347982","0.557609096156642","0.608435912539323"
"erwerbstätig","2008","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2008","Sachsen-Anhalt","Ostdeutschland","487","0.52646353083111","0.492330642169868","0.560596419492352"
"erwerbstätig","2008","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2008","Thueringen","Ostdeutschland","497","0.554899405698224","0.522063955749345","0.587734855647102"
"nicht erwerbstätig","2009","Schleswig-Holstein","Westdeutschland","222","0.413615671592012","0.37124609907065","0.455985244113375"
