"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2007","Sachsen","Laendlicher Raum","301","0.409752570704425","0.374925928689227","0.444579212719624"
"nicht erwerbstätig","2007","Sachsen-Anhalt","Staedtischer Raum","73","0.476349698582137","0.400143597018818","0.552555800145456"
"nicht erwerbstätig","2007","Sachsen-Anhalt","Laendlicher Raum","315","0.487635629443306","0.45117562912533","0.524095629761281"
"nicht erwerbstätig","2007","Thueringen","Staedtischer Raum","118","","",""
"nicht erwerbstätig","2007","Thueringen","Laendlicher Raum","293","","",""
"erwerbstätig","2007","Schleswig-Holstein","Staedtischer Raum","155","","",""
"erwerbstätig","2007","Schleswig-Holstein","Laendlicher Raum","204","","",""
"erwerbstätig","2007","Hamburg","Staedtischer Raum","169","","",""
"erwerbstätig","2007","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2007","Niedersachsen","Staedtischer Raum","523","0.580605659008657","0.547928224477493","0.61328309353982"
"erwerbstätig","2007","Niedersachsen","Laendlicher Raum","600","0.579345666972942","0.548437971957661","0.610253361988223"
"erwerbstätig","2007","Bremen","Staedtischer Raum","83","0.478976520129659","0.398493735692019","0.5594593045673"
"erwerbstätig","2007","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","Staedtischer Raum","2506","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","Laendlicher Raum","55","0.514452449054081","0.420193039117322","0.60871185899084"
"erwerbstätig","2007","Hessen","Staedtischer Raum","757","0.635093629476001","0.607390508579818","0.662796750372183"
"erwerbstätig","2007","Hessen","Laendlicher Raum","162","","",""
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","530","0.595327479645853","0.56327840331777","0.627376555973936"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","178","","",""
"erwerbstätig","2007","Baden-Wuerttemberg","Staedtischer Raum","1412","","",""
"erwerbstätig","2007","Baden-Wuerttemberg","Laendlicher Raum","143","","",""
"erwerbstätig","2007","Bayern","Staedtischer Raum","867","0.60675960926884","0.581126671792968","0.632392546744713"
"erwerbstätig","2007","Bayern","Laendlicher Raum","1043","","",""
"erwerbstätig","2007","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2007","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2007","Berlin","Staedtischer Raum","480","0.615392326888604","0.580849679767413","0.649934974009796"
"erwerbstätig","2007","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2007","Brandenburg","Staedtischer Raum","46","0.543606088281682","0.431622759749924","0.65558941681344"
"erwerbstätig","2007","Brandenburg","Laendlicher Raum","436","0.528334363384484","0.493720804957246","0.562947921811722"
"erwerbstätig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","44","0.614205397502738","0.495866831948275","0.732543963057201"
"erwerbstätig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","264","","",""
"erwerbstätig","2007","Sachsen","Staedtischer Raum","442","0.497435063311638","0.462119428412762","0.532750698210515"
"erwerbstätig","2007","Sachsen","Laendlicher Raum","465","0.590247429295575","0.555420787280376","0.625074071310773"
"erwerbstätig","2007","Sachsen-Anhalt","Staedtischer Raum","92","0.523650301417863","0.447444199854544","0.599856402981182"
"erwerbstätig","2007","Sachsen-Anhalt","Laendlicher Raum","407","0.512364370556695","0.475904370238719","0.54882437087467"
"erwerbstätig","2007","Thueringen","Staedtischer Raum","152","","",""
"erwerbstätig","2007","Thueringen","Laendlicher Raum","363","0.530365288380729","0.492174043749125","0.568556533012332"
"nicht erwerbstätig","2008","Schleswig-Holstein","Staedtischer Raum","101","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","Laendlicher Raum","148","","",""
"nicht erwerbstätig","2008","Hamburg","Staedtischer Raum","118","","",""
"nicht erwerbstätig","2008","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Niedersachsen","Staedtischer Raum","338","0.404131154588567","0.370945915310466","0.437316393866669"
"nicht erwerbstätig","2008","Niedersachsen","Laendlicher Raum","364","0.415530715215016","0.383823615741404","0.447237814688629"
"nicht erwerbstätig","2008","Bremen","Staedtischer Raum","59","0.505907856378722","0.422792671173269","0.589023041584175"
"nicht erwerbstätig","2008","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Staedtischer Raum","1531","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Laendlicher Raum","47","0.45174677870133","0.357006799156023","0.546486758246638"
"nicht erwerbstätig","2008","Hessen","Staedtischer Raum","380","0.358471648852545","0.330234974545055","0.386708323160034"
"nicht erwerbstätig","2008","Hessen","Laendlicher Raum","88","0.378296271419948","0.315208827916051","0.441383714923846"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","346","0.417027398940287","0.383663755036294","0.45039104284428"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","111","","",""
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Staedtischer Raum","838","0.386288219283729","0.365825826250108","0.40675061231735"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Laendlicher Raum","66","0.32227514386161","0.259805508125253","0.384744779597968"
"nicht erwerbstätig","2008","Bayern","Staedtischer Raum","480","0.361979322422539","0.335795068058806","0.388163576786272"
"nicht erwerbstätig","2008","Bayern","Laendlicher Raum","523","0.349502135719642","0.325380564159783","0.3736237072795"
"nicht erwerbstätig","2008","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2008","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Berlin","Staedtischer Raum","263","","",""
"nicht erwerbstätig","2008","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Brandenburg","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2008","Brandenburg","Laendlicher Raum","361","0.475121468421613","0.439664439837401","0.510578497005825"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","22","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","183","","",""
"nicht erwerbstätig","2008","Sachsen","Staedtischer Raum","298","","",""
"nicht erwerbstätig","2008","Sachsen","Laendlicher Raum","271","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","Staedtischer Raum","71","0.515139225753906","0.438650574532225","0.591627876975587"
"nicht erwerbstätig","2008","Sachsen-Anhalt","Laendlicher Raum","264","","",""
"nicht erwerbstätig","2008","Thueringen","Staedtischer Raum","117","","",""
"nicht erwerbstätig","2008","Thueringen","Laendlicher Raum","266","","",""
"erwerbstätig","2008","Schleswig-Holstein","Staedtischer Raum","129","","",""
"erwerbstätig","2008","Schleswig-Holstein","Laendlicher Raum","186","","",""
"erwerbstätig","2008","Hamburg","Staedtischer Raum","166","","",""
"erwerbstätig","2008","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2008","Niedersachsen","Staedtischer Raum","502","0.595868845411433","0.562683606133331","0.629054084689534"
"erwerbstätig","2008","Niedersachsen","Laendlicher Raum","564","0.584469284784984","0.552762185311371","0.616176384258596"
"erwerbstätig","2008","Bremen","Staedtischer Raum","80","0.494092143621278","0.410976958415825","0.577207328826731"
"erwerbstätig","2008","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2008","Nordrhein-Westfalen","Staedtischer Raum","2343","","",""
"erwerbstätig","2008","Nordrhein-Westfalen","Laendlicher Raum","59","0.54825322129867","0.453513241753362","0.642993200843977"
"erwerbstätig","2008","Hessen","Staedtischer Raum","728","0.641528351147455","0.613291676839966","0.669765025454945"
"erwerbstätig","2008","Hessen","Laendlicher Raum","139","","",""
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","493","0.582972601059713","0.54960895715572","0.616336244963706"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","167","","",""
"erwerbstätig","2008","Baden-Wuerttemberg","Staedtischer Raum","1337","","",""
"erwerbstätig","2008","Baden-Wuerttemberg","Laendlicher Raum","149","","",""
"erwerbstätig","2008","Bayern","Staedtischer Raum","814","0.638020677577461","0.611836423213728","0.664204931941194"
"erwerbstätig","2008","Bayern","Laendlicher Raum","978","0.650497864280358","0.6263762927205","0.674619435840217"
"erwerbstätig","2008","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2008","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2008","Berlin","Staedtischer Raum","464","0.625761627727836","0.590584570321442","0.66093868513423"
"erwerbstätig","2008","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2008","Brandenburg","Staedtischer Raum","46","0.645474713859889","0.531775657678971","0.759173770040807"
"erwerbstätig","2008","Brandenburg","Laendlicher Raum","401","0.524878531578387","0.489421502994175","0.560335560162599"
"erwerbstätig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","41","0.624701728496043","0.505137173390607","0.74426628360148"
"erwerbstätig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","248","","",""
"erwerbstätig","2008","Sachsen","Staedtischer Raum","438","0.542066195109318","0.506071649270685","0.578060740947951"
"erwerbstätig","2008","Sachsen","Laendlicher Raum","439","0.621259773803935","0.58557965836013","0.65693988924774"
"erwerbstätig","2008","Sachsen-Anhalt","Staedtischer Raum","93","0.484860774246094","0.408372123024413","0.561349425467775"
"erwerbstätig","2008","Sachsen-Anhalt","Laendlicher Raum","394","0.536475161499918","0.498373276715722","0.574577046284114"
"erwerbstätig","2008","Thueringen","Staedtischer Raum","146","","",""
"erwerbstätig","2008","Thueringen","Laendlicher Raum","351","0.557974057755232","0.518787565291593","0.597160550218871"
"nicht erwerbstätig","2009","Schleswig-Holstein","Staedtischer Raum","94","0.464198783037935","0.395253603172528","0.533143962903343"
"nicht erwerbstätig","2009","Schleswig-Holstein","Laendlicher Raum","128","","",""
"nicht erwerbstätig","2009","Hamburg","Staedtischer Raum","105","","",""
"nicht erwerbstätig","2009","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Niedersachsen","Staedtischer Raum","312","0.404882561597152","0.37032340668801","0.439441716506294"
"nicht erwerbstätig","2009","Niedersachsen","Laendlicher Raum","336","0.394903493184908","0.362514169842848","0.427292816526967"
"nicht erwerbstätig","2009","Bremen","Staedtischer Raum","53","0.544206038551217","0.45509665694534","0.633315420157094"
"nicht erwerbstätig","2009","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","Staedtischer Raum","1402","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","Laendlicher Raum","46","0.470584753092905","0.376882077845108","0.564287428340702"
"nicht erwerbstätig","2009","Hessen","Staedtischer Raum","336","0.341275256743965","0.312034285506782","0.370516227981148"
"nicht erwerbstätig","2009","Hessen","Laendlicher Raum","90","0.366597981064148","0.303210081679767","0.429985880448528"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","320","0.395335241949176","0.361327489244483","0.429342994653869"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","102","","",""
"nicht erwerbstätig","2009","Baden-Wuerttemberg","Staedtischer Raum","705","0.366924102273836","0.345515854369199","0.388332350178474"
"nicht erwerbstätig","2009","Baden-Wuerttemberg","Laendlicher Raum","58","0.298007933046433","0.23331192390808","0.362703942184786"
"nicht erwerbstätig","2009","Bayern","Staedtischer Raum","457","0.360163310840393","0.333192928284414","0.387133693396372"
"nicht erwerbstätig","2009","Bayern","Laendlicher Raum","488","0.347254363053986","0.322604140753575","0.371904585354398"
"nicht erwerbstätig","2009","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2009","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Berlin","Staedtischer Raum","256","","",""
"nicht erwerbstätig","2009","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2009","Brandenburg","Staedtischer Raum","17","","",""
"nicht erwerbstätig","2009","Brandenburg","Laendlicher Raum","338","0.462068321597908","0.425926831004045","0.49820981219177"
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","Staedtischer Raum","21","","",""
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","Laendlicher Raum","172","","",""
"nicht erwerbstätig","2009","Sachsen","Staedtischer Raum","285","","",""
"nicht erwerbstätig","2009","Sachsen","Laendlicher Raum","246","","",""
"nicht erwerbstätig","2009","Sachsen-Anhalt","Staedtischer Raum","67","0.547113507365277","0.466917889858398","0.627309124872156"
"nicht erwerbstätig","2009","Sachsen-Anhalt","Laendlicher Raum","237","","",""
"nicht erwerbstätig","2009","Thueringen","Staedtischer Raum","115","","",""
"nicht erwerbstätig","2009","Thueringen","Laendlicher Raum","250","","",""
"erwerbstätig","2009","Schleswig-Holstein","Staedtischer Raum","107","","",""
"erwerbstätig","2009","Schleswig-Holstein","Laendlicher Raum","190","","",""
"erwerbstätig","2009","Hamburg","Staedtischer Raum","164","","",""
"erwerbstätig","2009","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","2009","Niedersachsen","Staedtischer Raum","463","0.595117438402848","0.560558283493706","0.62967659331199"
"erwerbstätig","2009","Niedersachsen","Laendlicher Raum","539","0.605096506815092","0.572707183473033","0.637485830157152"
"erwerbstätig","2009","Bremen","Staedtischer Raum","67","0.455793961448783","0.366684579842906","0.54490334305466"
"erwerbstätig","2009","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","2009","Nordrhein-Westfalen","Staedtischer Raum","2177","","",""
"erwerbstätig","2009","Nordrhein-Westfalen","Laendlicher Raum","63","0.529415246907095","0.435712571659298","0.623117922154892"
"erwerbstätig","2009","Hessen","Staedtischer Raum","674","0.658724743256035","0.629483772018852","0.687965714493219"
"erwerbstätig","2009","Hessen","Laendlicher Raum","132","","",""
"erwerbstätig","2009","Rheinland-Pfalz,Saarland","Staedtischer Raum","474","0.604664758050824","0.570657005346131","0.638672510755517"
"erwerbstätig","2009","Rheinland-Pfalz,Saarland","Laendlicher Raum","152","","",""
"erwerbstätig","2009","Baden-Wuerttemberg","Staedtischer Raum","1242","","",""
"erwerbstätig","2009","Baden-Wuerttemberg","Laendlicher Raum","134","","",""
"erwerbstätig","2009","Bayern","Staedtischer Raum","760","0.639836689159607","0.612866306603628","0.666807071715586"
"erwerbstätig","2009","Bayern","Laendlicher Raum","945","0.652745636946014","0.628095414645602","0.677395859246425"
"erwerbstätig","2009","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","2009","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","2009","Berlin","Staedtischer Raum","438","0.638161241187896","0.60241000113489","0.673912481240901"
"erwerbstätig","2009","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","2009","Brandenburg","Staedtischer Raum","48","0.697028892541914","0.585312369645274","0.808745415438554"
"erwerbstätig","2009","Brandenburg","Laendlicher Raum","393","0.537931678402092","0.50179018780823","0.574073168995954"
"erwerbstätig","2009","Mecklenburg-Vorpommern","Staedtischer Raum","37","0.627806118588828","0.503402938880889","0.752209298296767"
"erwerbstätig","2009","Mecklenburg-Vorpommern","Laendlicher Raum","243","","",""
"erwerbstätig","2009","Sachsen","Staedtischer Raum","412","0.570365763029064","0.533615718686948","0.60711580737118"
"erwerbstätig","2009","Sachsen","Laendlicher Raum","432","0.616585381757352","0.579986805614732","0.653183957899972"
"erwerbstätig","2009","Sachsen-Anhalt","Staedtischer Raum","81","0.452886492634723","0.372690875127844","0.533082110141602"
"erwerbstätig","2009","Sachsen-Anhalt","Laendlicher Raum","388","0.559902745089652","0.520985802780729","0.598819687398575"
"erwerbstätig","2009","Thueringen","Staedtischer Raum","132","","",""
"erwerbstätig","2009","Thueringen","Laendlicher Raum","331","0.582005138008799","0.541899178973755","0.622111097043844"
