"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1989","Brandenburg","weiblich","","","",""
"nicht erwerbstätig","1989","Mecklenburg-Vorpommern","maennlich","","","",""
"nicht erwerbstätig","1989","Mecklenburg-Vorpommern","weiblich","","","",""
"nicht erwerbstätig","1989","Sachsen","maennlich","","","",""
"nicht erwerbstätig","1989","Sachsen","weiblich","","","",""
"nicht erwerbstätig","1989","Sachsen-Anhalt","maennlich","","","",""
"nicht erwerbstätig","1989","Sachsen-Anhalt","weiblich","","","",""
"nicht erwerbstätig","1989","Thueringen","maennlich","","","",""
"nicht erwerbstätig","1989","Thueringen","weiblich","","","",""
"erwerbstätig","1989","Schleswig-Holstein","maennlich","116","","",""
"erwerbstätig","1989","Schleswig-Holstein","weiblich","78","0.461100879722889","0.382625404441988","0.53957635500379"
"erwerbstätig","1989","Hamburg","maennlich","71","0.712268381993728","0.622178119787341","0.802358644200116"
"erwerbstätig","1989","Hamburg","weiblich","54","0.472878454128035","0.374531561810925","0.571225346445145"
"erwerbstätig","1989","Niedersachsen","maennlich","368","0.714691052276804","0.674503265425932","0.754878839127675"
"erwerbstätig","1989","Niedersachsen","weiblich","246","","",""
"erwerbstätig","1989","Bremen","maennlich","36","0.65301835963117","0.521077584065138","0.784959135197202"
"erwerbstätig","1989","Bremen","weiblich","21","","",""
"erwerbstätig","1989","Nordrhein-Westfalen","maennlich","977","0.719342940952554","0.694880399852701","0.743805482052407"
"erwerbstätig","1989","Nordrhein-Westfalen","weiblich","619","0.435682017707502","0.408912709480223","0.462451325934781"
"erwerbstätig","1989","Hessen","maennlich","393","0.713469166759952","0.673638389840704","0.7532999436792"
"erwerbstätig","1989","Hessen","weiblich","250","","",""
"erwerbstätig","1989","Rheinland-Pfalz,Saarland","maennlich","254","","",""
"erwerbstätig","1989","Rheinland-Pfalz,Saarland","weiblich","167","","",""
"erwerbstätig","1989","Baden-Wuerttemberg","maennlich","747","0.779781663032624","0.752827961483691","0.806735364581556"
"erwerbstätig","1989","Baden-Wuerttemberg","weiblich","526","0.520727250195329","0.488179548833611","0.553274951557046"
"erwerbstätig","1989","Bayern","maennlich","614","0.723121255925892","0.691799908875254","0.754442602976529"
"erwerbstätig","1989","Bayern","weiblich","486","0.523847231298392","0.489870270566753","0.557824192030031"
"erwerbstätig","1989","Saarland","maennlich","","","",""
"erwerbstätig","1989","Saarland","weiblich","","","",""
"erwerbstätig","1989","Berlin","maennlich","127","","",""
"erwerbstätig","1989","Berlin","weiblich","97","0.505502184773527","0.43012351904654","0.580880850500515"
"erwerbstätig","1989","Brandenburg","maennlich","","","",""
"erwerbstätig","1989","Brandenburg","weiblich","","","",""
"erwerbstätig","1989","Mecklenburg-Vorpommern","maennlich","","","",""
"erwerbstätig","1989","Mecklenburg-Vorpommern","weiblich","","","",""
"erwerbstätig","1989","Sachsen","maennlich","","","",""
"erwerbstätig","1989","Sachsen","weiblich","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","maennlich","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","weiblich","","","",""
"erwerbstätig","1989","Thueringen","maennlich","","","",""
"erwerbstätig","1989","Thueringen","weiblich","","","",""
"nicht erwerbstätig","1990","Schleswig-Holstein","maennlich","29","","",""
"nicht erwerbstätig","1990","Schleswig-Holstein","weiblich","74","0.559480884719257","0.478952930013095","0.640008839425419"
"nicht erwerbstätig","1990","Hamburg","maennlich","22","","",""
"nicht erwerbstätig","1990","Hamburg","weiblich","40","0.528450474585487","0.422947508956216","0.633953440214758"
"nicht erwerbstätig","1990","Niedersachsen","maennlich","127","","",""
"nicht erwerbstätig","1990","Niedersachsen","weiblich","244","","",""
"nicht erwerbstätig","1990","Bremen","maennlich","18","","",""
"nicht erwerbstätig","1990","Bremen","weiblich","37","0.726897207531693","0.610201831401491","0.843592583661895"
"nicht erwerbstätig","1990","Nordrhein-Westfalen","maennlich","306","0.253498801900923","0.229498228166806","0.27749937563504"
"nicht erwerbstätig","1990","Nordrhein-Westfalen","weiblich","683","0.549436267907312","0.522327003724139","0.576545532090486"
"nicht erwerbstätig","1990","Hessen","maennlich","103","","",""
"nicht erwerbstätig","1990","Hessen","weiblich","233","","",""
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","maennlich","78","0.284331012822551","0.235060353924768","0.333601671720334"
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","weiblich","191","","",""
"nicht erwerbstätig","1990","Baden-Wuerttemberg","maennlich","174","","",""
"nicht erwerbstätig","1990","Baden-Wuerttemberg","weiblich","357","0.440888053342669","0.408324190782544","0.473451915902793"
"nicht erwerbstätig","1990","Bayern","maennlich","165","","",""
"nicht erwerbstätig","1990","Bayern","weiblich","328","0.459331310011689","0.425075719904645","0.493586900118733"
"nicht erwerbstätig","1990","Saarland","maennlich","","","",""
"nicht erwerbstätig","1990","Saarland","weiblich","","","",""
"nicht erwerbstätig","1990","Berlin","maennlich","30","0.225807676734063","0.159556109372279","0.292059244095846"
"nicht erwerbstätig","1990","Berlin","weiblich","73","0.475701446247318","0.401282827463466","0.550120065031171"
"nicht erwerbstätig","1990","Brandenburg","maennlich","","","",""
"nicht erwerbstätig","1990","Brandenburg","weiblich","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"nicht erwerbstätig","1990","Sachsen","maennlich","","","",""
"nicht erwerbstätig","1990","Sachsen","weiblich","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","maennlich","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","weiblich","","","",""
"nicht erwerbstätig","1990","Thueringen","maennlich","","","",""
"nicht erwerbstätig","1990","Thueringen","weiblich","","","",""
"erwerbstätig","1990","Schleswig-Holstein","maennlich","108","","",""
"erwerbstätig","1990","Schleswig-Holstein","weiblich","72","0.440519115280743","0.359991160574581","0.521047069986905"
"erwerbstätig","1990","Hamburg","maennlich","59","0.707559600958776","0.608497900270213","0.806621301647339"
"erwerbstätig","1990","Hamburg","weiblich","46","0.471549525414513","0.366046559785242","0.577052491043784"
"erwerbstätig","1990","Niedersachsen","maennlich","359","0.713753391605076","0.673567443074894","0.753939340135258"
"erwerbstätig","1990","Niedersachsen","weiblich","248","","",""
"erwerbstätig","1990","Bremen","maennlich","29","","",""
"erwerbstätig","1990","Bremen","weiblich","19","","",""
"erwerbstätig","1990","Nordrhein-Westfalen","maennlich","956","0.746501198099077","0.72250062436496","0.770501771833194"
"erwerbstätig","1990","Nordrhein-Westfalen","weiblich","611","0.450563732092688","0.423454467909514","0.477672996275861"
"erwerbstätig","1990","Hessen","maennlich","387","0.728534320116907","0.689158235958962","0.767910404274853"
"erwerbstätig","1990","Hessen","weiblich","262","","",""
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","maennlich","244","","",""
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","weiblich","160","","",""
"erwerbstätig","1990","Baden-Wuerttemberg","maennlich","724","0.765735710656671","0.738034265986455","0.793437155326887"
"erwerbstätig","1990","Baden-Wuerttemberg","weiblich","536","0.559111946657332","0.526548084097207","0.591675809217456"
"erwerbstätig","1990","Bayern","maennlich","621","0.73840068791066","0.707675031969342","0.769126343851978"
"erwerbstätig","1990","Bayern","weiblich","485","0.54066868998831","0.506413099881266","0.574924280095354"
"erwerbstätig","1990","Saarland","maennlich","","","",""
"erwerbstätig","1990","Saarland","weiblich","","","",""
"erwerbstätig","1990","Berlin","maennlich","123","","",""
"erwerbstätig","1990","Berlin","weiblich","100","","",""
"erwerbstätig","1990","Brandenburg","maennlich","","","",""
"erwerbstätig","1990","Brandenburg","weiblich","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"erwerbstätig","1990","Sachsen","maennlich","","","",""
"erwerbstätig","1990","Sachsen","weiblich","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","maennlich","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","weiblich","","","",""
"erwerbstätig","1990","Thueringen","maennlich","","","",""
"erwerbstätig","1990","Thueringen","weiblich","","","",""
"nicht erwerbstätig","1991","Schleswig-Holstein","maennlich","33","0.228682868078736","0.160558110921848","0.296807625235624"
"nicht erwerbstätig","1991","Schleswig-Holstein","weiblich","63","0.464551744368277","0.384737893884651","0.544365594851902"
"nicht erwerbstätig","1991","Hamburg","maennlich","23","","",""
"nicht erwerbstätig","1991","Hamburg","weiblich","38","0.521109668181335","0.414280204525009","0.627939131837661"
"nicht erwerbstätig","1991","Niedersachsen","maennlich","123","","",""
"nicht erwerbstätig","1991","Niedersachsen","weiblich","245","","",""
"nicht erwerbstätig","1991","Bremen","maennlich","19","","",""
"nicht erwerbstätig","1991","Bremen","weiblich","34","0.729188432012478","0.608407073469898","0.849969790555059"
"nicht erwerbstätig","1991","Nordrhein-Westfalen","maennlich","298","","",""
"nicht erwerbstätig","1991","Nordrhein-Westfalen","weiblich","644","0.531387829084823","0.504146128460125","0.558629529709521"
"nicht erwerbstätig","1991","Hessen","maennlich","103","","",""
"nicht erwerbstätig","1991","Hessen","weiblich","223","","",""
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","maennlich","75","0.284341718895304","0.234761587456262","0.333921850334346"
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","weiblich","188","","",""
"nicht erwerbstätig","1991","Baden-Wuerttemberg","maennlich","168","","",""
"nicht erwerbstätig","1991","Baden-Wuerttemberg","weiblich","360","0.438770096912351","0.406313809915234","0.471226383909468"
"nicht erwerbstätig","1991","Bayern","maennlich","163","","",""
"nicht erwerbstätig","1991","Bayern","weiblich","336","0.482304712086529","0.447765062665333","0.516844361507725"
"nicht erwerbstätig","1991","Saarland","maennlich","","","",""
"nicht erwerbstätig","1991","Saarland","weiblich","","","",""
"nicht erwerbstätig","1991","Berlin","maennlich","29","","",""
"nicht erwerbstätig","1991","Berlin","weiblich","75","0.49125607072328","0.417398445038","0.565113696408561"
"nicht erwerbstätig","1991","Brandenburg","maennlich","","","",""
"nicht erwerbstätig","1991","Brandenburg","weiblich","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"nicht erwerbstätig","1991","Sachsen","maennlich","","","",""
"nicht erwerbstätig","1991","Sachsen","weiblich","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","maennlich","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","weiblich","","","",""
"nicht erwerbstätig","1991","Thueringen","maennlich","","","",""
"nicht erwerbstätig","1991","Thueringen","weiblich","","","",""
"erwerbstätig","1991","Schleswig-Holstein","maennlich","113","","",""
"erwerbstätig","1991","Schleswig-Holstein","weiblich","87","0.535448255631723","0.455634405148098","0.615262106115348"
"erwerbstätig","1991","Hamburg","maennlich","54","0.714051801605106","0.613123893851237","0.814979709358976"
"erwerbstätig","1991","Hamburg","weiblich","46","0.478890331818665","0.372060868162339","0.585719795474991"
"erwerbstätig","1991","Niedersachsen","maennlich","355","0.706723044569401","0.66591011791501","0.747535971223792"
"erwerbstätig","1991","Niedersachsen","weiblich","249","","",""
"erwerbstätig","1991","Bremen","maennlich","26","","",""
"erwerbstätig","1991","Bremen","weiblich","18","","",""
"erwerbstätig","1991","Nordrhein-Westfalen","maennlich","952","0.744691144754113","0.720519059435285","0.76886323007294"
"erwerbstätig","1991","Nordrhein-Westfalen","weiblich","645","0.468612170915177","0.441370470290479","0.495853871539876"
"erwerbstätig","1991","Hessen","maennlich","379","0.70803037467718","0.667440346491962","0.748620402862399"
"erwerbstätig","1991","Hessen","weiblich","257","","",""
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","maennlich","243","","",""
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","weiblich","160","","",""
"erwerbstätig","1991","Baden-Wuerttemberg","maennlich","722","0.769984119873098","0.742335536641071","0.797632703105125"
"erwerbstätig","1991","Baden-Wuerttemberg","weiblich","538","0.561229903087649","0.528773616090532","0.593686190084766"
"erwerbstätig","1991","Bayern","maennlich","628","0.737292255503773","0.706622089741537","0.767962421266009"
"erwerbstätig","1991","Bayern","weiblich","468","0.517695287913471","0.483155638492275","0.552234937334667"
"erwerbstätig","1991","Saarland","maennlich","","","",""
"erwerbstätig","1991","Saarland","weiblich","","","",""
"erwerbstätig","1991","Berlin","maennlich","127","","",""
"erwerbstätig","1991","Berlin","weiblich","101","","",""
"erwerbstätig","1991","Brandenburg","maennlich","","","",""
"erwerbstätig","1991","Brandenburg","weiblich","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"erwerbstätig","1991","Sachsen","maennlich","","","",""
"erwerbstätig","1991","Sachsen","weiblich","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","maennlich","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","weiblich","","","",""
"erwerbstätig","1991","Thueringen","maennlich","","","",""
"erwerbstätig","1991","Thueringen","weiblich","","","",""
"nicht erwerbstätig","1992","Schleswig-Holstein","maennlich","33","0.271946715456571","0.195161655534233","0.34873177537891"
"nicht erwerbstätig","1992","Schleswig-Holstein","weiblich","64","0.495762945560392","0.413815676958244","0.57771021416254"
"nicht erwerbstätig","1992","Hamburg","maennlich","21","","",""
"nicht erwerbstätig","1992","Hamburg","weiblich","41","0.557513873760551","0.451298809351228","0.663728938169873"
"nicht erwerbstätig","1992","Niedersachsen","maennlich","116","","",""
"nicht erwerbstätig","1992","Niedersachsen","weiblich","248","","",""
"nicht erwerbstätig","1992","Bremen","maennlich","15","","",""
"nicht erwerbstätig","1992","Bremen","weiblich","32","0.740611374503171","0.61912327404421","0.862099474962132"
"nicht erwerbstätig","1992","Nordrhein-Westfalen","maennlich","291","","",""
"nicht erwerbstätig","1992","Nordrhein-Westfalen","weiblich","621","0.524079448168891","0.49678380066558","0.551375095672202"
"nicht erwerbstätig","1992","Hessen","maennlich","101","","",""
"nicht erwerbstätig","1992","Hessen","weiblich","218","","",""
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","maennlich","70","0.277485174787516","0.22780145909902","0.327168890476012"
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","weiblich","181","","",""
"nicht erwerbstätig","1992","Baden-Wuerttemberg","maennlich","171","","",""
"nicht erwerbstätig","1992","Baden-Wuerttemberg","weiblich","352","0.438020621817536","0.405314471613936","0.470726772021136"
"nicht erwerbstätig","1992","Bayern","maennlich","169","","",""
"nicht erwerbstätig","1992","Bayern","weiblich","345","0.483584667035304","0.449505113801532","0.517664220269075"
"nicht erwerbstätig","1992","Saarland","maennlich","","","",""
"nicht erwerbstätig","1992","Saarland","weiblich","","","",""
"nicht erwerbstätig","1992","Berlin","maennlich","58","0.240367776192142","0.190227606224181","0.290507946160104"
