,Unnamed: 0,year,bula_h,pgisced97,plh0185,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1962,1962,2020,Hesse,First Stage of Tertiary Education,Seldom,1.0,31,21922,0.73811,1.30186
1963,1963,2020,Hesse,Second Stage of Tertiary Education,Very seldom,0.34572,204,21922,0.29279,0.4095
1964,1964,2020,Hesse,Second Stage of Tertiary Education,Seldom,0.395,198,21922,0.31114,0.48977
1965,1965,2020,Hesse,Second Stage of Tertiary Education,Sometimes,0.17536,109,21922,0.12963,0.21643
1966,1966,2020,Hesse,Second Stage of Tertiary Education,Often,0.08392,49,21922,0.0571,0.11117
1967,1967,2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.42216,67,21922,0.30242,0.52861
1968,1968,2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.34636,60,21922,0.22999,0.46689
1969,1969,2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.23147,34,21922,0.14566,0.35438
1970,1970,2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.43923,238,21922,0.38829,0.49141
1971,1971,2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.26193,187,21922,0.22696,0.30294
1972,1972,2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.21526,109,21922,0.17202,0.25645
1973,1973,2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.08358,49,21922,0.0588,0.12156
1974,1974,2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very seldom,0.62679,50,21922,0.38269,0.91159
1975,1975,2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.37321,35,21922,0.2438,0.51769
1976,1976,2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.44768,110,21922,0.33938,0.57513
1977,1977,2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.30242,94,21922,0.23538,0.36939
1978,1978,2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.2499,59,21922,0.18198,0.31531
1979,1979,2020,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.35335,86,21922,0.2807,0.42471
1980,1980,2020,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.36349,91,21922,0.28656,0.44043
1981,1981,2020,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.28316,49,21922,0.21509,0.35737
1982,1982,2020,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.37557,381,21922,0.33538,0.42676
1983,1983,2020,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.29066,338,21922,0.25862,0.34026
1984,1984,2020,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.26837,273,21922,0.23388,0.30457
1985,1985,2020,Baden-Wuerttemberg,Upper Secondary Level,Often,0.0654,88,21922,0.04828,0.08555
1986,1986,2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.37575,91,21922,0.27196,0.46897
1987,1987,2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.37246,83,21922,0.28932,0.47751
1988,1988,2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.2518,56,21922,0.16851,0.35668
1989,1989,2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.33573,62,21922,0.21447,0.46251
1990,1990,2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.66427,66,21922,0.47396,0.86644
1991,1991,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.35445,318,21922,0.30689,0.41074
1992,1992,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.37742,302,21922,0.32513,0.43187
1993,1993,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.1972,179,21922,0.16311,0.23105
1994,1994,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.07092,64,21922,0.05142,0.09014
1995,1995,2020,Bavaria,Lower Secondary Level,Very seldom,0.39209,152,21922,0.31406,0.47518
1996,1996,2020,Bavaria,Lower Secondary Level,Seldom,0.29982,115,21922,0.23945,0.3651
1997,1997,2020,Bavaria,Lower Secondary Level,Sometimes,0.21518,87,21922,0.16524,0.27356
1998,1998,2020,Bavaria,Lower Secondary Level,Often,0.09291,33,21922,0.06125,0.13107
1999,1999,2020,Bavaria,Upper Secondary Level,Very seldom,0.31886,599,21922,0.28323,0.35853
2000,2000,2020,Bavaria,Upper Secondary Level,Seldom,0.33978,575,21922,0.31279,0.36976
2001,2001,2020,Bavaria,Upper Secondary Level,Sometimes,0.21855,367,21922,0.19662,0.24962
2002,2002,2020,Bavaria,Upper Secondary Level,Often,0.09169,163,21922,0.07449,0.11493
2003,2003,2020,Bavaria,Upper Secondary Level,Very often,0.03113,45,21922,0.02142,0.04194
2004,2004,2020,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.35725,121,21922,0.26041,0.48709
2005,2005,2020,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.35599,97,21922,0.26725,0.45716
2006,2006,2020,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.1506,59,21922,0.11358,0.19119
2007,2007,2020,Bavaria,Post-secondary Non-tertiary Level,Often,0.13617,33,21922,0.08392,0.2009
2008,2008,2020,Bavaria,First Stage of Tertiary Education,Very seldom,0.40618,87,21922,0.30135,0.51268
2009,2009,2020,Bavaria,First Stage of Tertiary Education,Seldom,0.40521,95,21922,0.31321,0.51196
2010,2010,2020,Bavaria,First Stage of Tertiary Education,Sometimes,0.18861,42,21922,0.13166,0.26206
2011,2011,2020,Bavaria,Second Stage of Tertiary Education,Very seldom,0.35825,427,21922,0.31282,0.40439
2012,2012,2020,Bavaria,Second Stage of Tertiary Education,Seldom,0.33924,375,21922,0.29774,0.38627
2013,2013,2020,Bavaria,Second Stage of Tertiary Education,Sometimes,0.2325,247,21922,0.18409,0.27521
2014,2014,2020,Bavaria,Second Stage of Tertiary Education,Often,0.07001,98,21922,0.05619,0.08699
2015,2015,2020,Berlin,Upper Secondary Level,Very seldom,0.38494,126,21922,0.29698,0.47895
2016,2016,2020,Berlin,Upper Secondary Level,Seldom,0.34339,113,21922,0.28083,0.39933
2017,2017,2020,Berlin,Upper Secondary Level,Sometimes,0.27167,69,21922,0.19647,0.34255
2018,2018,2020,Berlin,Post-secondary Non-tertiary Level,Very seldom,1.0,33,21922,0.64067,1.51986
2019,2019,2020,Berlin,Second Stage of Tertiary Education,Very seldom,0.33039,176,21922,0.25641,0.39934
2020,2020,2020,Berlin,Second Stage of Tertiary Education,Seldom,0.30566,169,21922,0.24393,0.36531
2021,2021,2020,Berlin,Second Stage of Tertiary Education,Sometimes,0.24172,127,21922,0.18741,0.29907
2022,2022,2020,Berlin,Second Stage of Tertiary Education,Often,0.12224,68,21922,0.07793,0.17274
2023,2023,2020,Brandenburg,Upper Secondary Level,Very seldom,0.31717,180,21922,0.27349,0.36398
2024,2024,2020,Brandenburg,Upper Secondary Level,Seldom,0.40093,189,21922,0.32583,0.46527
2025,2025,2020,Brandenburg,Upper Secondary Level,Sometimes,0.18605,81,21922,0.14307,0.23916
2026,2026,2020,Brandenburg,Upper Secondary Level,Often,0.09586,42,21922,0.06334,0.12479
2027,2027,2020,Brandenburg,First Stage of Tertiary Education,Seldom,1.0,32,21922,0.64295,1.46893
2028,2028,2020,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.37636,100,21922,0.27824,0.4974
2029,2029,2020,Brandenburg,Second Stage of Tertiary Education,Seldom,0.34737,99,21922,0.27309,0.44866
2030,2030,2020,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.27626,57,21922,0.19375,0.3743
2031,2031,2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.47884,98,21922,0.3909,0.58901
2032,2032,2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.29774,68,21922,0.2261,0.38428
2033,2033,2020,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.22343,45,21922,0.14606,0.32958
2034,2034,2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very seldom,0.49431,63,21922,0.37593,0.64991
2035,2035,2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.50569,55,21922,0.34605,0.69579
2036,2036,2020,Saxony,Lower Secondary Level,Very seldom,0.47773,40,21922,0.38159,0.58534
2037,2037,2020,Saxony,Lower Secondary Level,Seldom,0.52227,41,21922,0.32098,0.79612
2038,2038,2020,Saxony,Upper Secondary Level,Very seldom,0.36452,264,21922,0.31525,0.41762
2039,2039,2020,Saxony,Upper Secondary Level,Seldom,0.37564,265,21922,0.33187,0.43159
2040,2040,2020,Saxony,Upper Secondary Level,Sometimes,0.20367,132,21922,0.17322,0.24055
2041,2041,2020,Saxony,Upper Secondary Level,Often,0.05617,34,21922,0.03694,0.07722
2042,2042,2020,Saxony,Post-secondary Non-tertiary Level,Seldom,1.0,32,21922,0.70678,1.3547
2043,2043,2020,Saxony,First Stage of Tertiary Education,Very seldom,0.51566,53,21922,0.34413,0.72847
2044,2044,2020,Saxony,First Stage of Tertiary Education,Seldom,0.48434,41,21922,0.26454,0.74293
2045,2045,2020,Saxony,Second Stage of Tertiary Education,Very seldom,0.33267,159,21922,0.27623,0.40031
2046,2046,2020,Saxony,Second Stage of Tertiary Education,Seldom,0.39091,177,21922,0.32455,0.47074
2047,2047,2020,Saxony,Second Stage of Tertiary Education,Sometimes,0.20357,88,21922,0.15742,0.24187
2048,2048,2020,Saxony,Second Stage of Tertiary Education,Often,0.07285,34,21922,0.04538,0.09995
2049,2049,2020,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.28237,118,21922,0.21942,0.35639
2050,2050,2020,Saxony-Anhalt,Upper Secondary Level,Seldom,0.4033,167,21922,0.34309,0.46756
2051,2051,2020,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.20899,83,21922,0.1629,0.26255
2052,2052,2020,Saxony-Anhalt,Upper Secondary Level,Often,0.10533,41,21922,0.06744,0.14686
2053,2053,2020,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,1.0,34,21922,0.61086,1.65726
2054,2054,2020,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.36816,94,21922,0.29615,0.45013
2055,2055,2020,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.4239,79,21922,0.32527,0.53532
2056,2056,2020,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.20794,38,21922,0.14578,0.27615
2057,2057,2020,Thuringa,Upper Secondary Level,Very seldom,0.43921,170,21922,0.37742,0.52542
2058,2058,2020,Thuringa,Upper Secondary Level,Seldom,0.30246,155,21922,0.25624,0.36681
2059,2059,2020,Thuringa,Upper Secondary Level,Sometimes,0.25832,109,21922,0.19558,0.32886
2060,2060,2020,Thuringa,Second Stage of Tertiary Education,Very seldom,0.34556,78,21922,0.23384,0.47909
2061,2061,2020,Thuringa,Second Stage of Tertiary Education,Seldom,0.44271,90,21922,0.31338,0.56969
2062,2062,2020,Thuringa,Second Stage of Tertiary Education,Sometimes,0.21173,49,21922,0.13289,0.29835
2063,2063,2021,Schleswig-Holstein,Lower Secondary Level,Very seldom,1.0,32,13772,0.67119,1.37399
2064,2064,2021,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.39342,110,13772,0.30605,0.48981
2065,2065,2021,Schleswig-Holstein,Upper Secondary Level,Seldom,0.46087,113,13772,0.36682,0.57272
2066,2066,2021,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.14571,45,13772,0.09907,0.19175
2067,2067,2021,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.44415,79,13772,0.32524,0.59261
2068,2068,2021,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.43018,66,13772,0.30067,0.59342
2069,2069,2021,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.12567,31,13772,0.08578,0.17693
2070,2070,2021,Hamburg,Upper Secondary Level,Very seldom,0.50939,53,13772,0.34526,0.67052
2071,2071,2021,Hamburg,Upper Secondary Level,Seldom,0.49061,45,13772,0.37249,0.63791
2072,2072,2021,Hamburg,Second Stage of Tertiary Education,Very seldom,0.48218,65,13772,0.33868,0.65512
2073,2073,2021,Hamburg,Second Stage of Tertiary Education,Seldom,0.32362,51,13772,0.22978,0.42718
2074,2074,2021,Hamburg,Second Stage of Tertiary Education,Sometimes,0.19421,34,13772,0.09425,0.34629
2075,2075,2021,Lower Saxony,Lower Secondary Level,Very seldom,0.54637,70,13772,0.38878,0.73676
2076,2076,2021,Lower Saxony,Lower Secondary Level,Seldom,0.45363,59,13772,0.35545,0.58203
2077,2077,2021,Lower Saxony,Upper Secondary Level,Very seldom,0.43444,296,13772,0.36185,0.49188
2078,2078,2021,Lower Saxony,Upper Secondary Level,Seldom,0.34643,246,13772,0.30668,0.39821
2079,2079,2021,Lower Saxony,Upper Secondary Level,Sometimes,0.14493,93,13772,0.11605,0.18233
2080,2080,2021,Lower Saxony,Upper Secondary Level,Often,0.07421,40,13772,0.04282,0.10704
2081,2081,2021,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.41031,62,13772,0.28724,0.52891
2082,2082,2021,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.58969,63,13772,0.43111,0.75617
2083,2083,2021,Lower Saxony,First Stage of Tertiary Education,Very seldom,1.0,41,13772,0.56528,1.54417
2084,2084,2021,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.49532,213,13772,0.38797,0.58929
2085,2085,2021,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.35942,164,13772,0.28915,0.43239
2086,2086,2021,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.14526,54,13772,0.10098,0.19118
2087,2087,2021,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.33585,122,13772,0.27079,0.40204
2088,2088,2021,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.34321,104,13772,0.25821,0.44422
2089,2089,2021,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.13085,41,13772,0.09219,0.16573
2090,2090,2021,North Rhine-Westphalia,Lower Secondary Level,Often,0.19009,35,13772,0.1265,0.25588
2091,2091,2021,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.37189,552,13772,0.33009,0.41071
2092,2092,2021,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.39381,491,13772,0.34851,0.44196
2093,2093,2021,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.16543,225,13772,0.14308,0.19241
2094,2094,2021,North Rhine-Westphalia,Upper Secondary Level,Often,0.06887,102,13772,0.05071,0.08303
2095,2095,2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.40411,160,13772,0.32989,0.47385
2096,2096,2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.42621,177,13772,0.34453,0.52889
2097,2097,2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.16968,68,13772,0.11339,0.26056
2098,2098,2021,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.54817,83,13772,0.42005,0.68505
2099,2099,2021,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.45183,65,13772,0.3056,0.59806
2100,2100,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.42519,433,13772,0.37941,0.48312
2101,2101,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.39713,374,13772,0.35066,0.45534
2102,2102,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.12423,132,13772,0.094,0.16116
2103,2103,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.05344,42,13772,0.03685,0.07835
2104,2104,2021,Hesse,Lower Secondary Level,Very seldom,1.0,31,13772,0.51902,1.48023
2105,2105,2021,Hesse,Upper Secondary Level,Very seldom,0.45679,155,13772,0.37678,0.55602
2106,2106,2021,Hesse,Upper Secondary Level,Seldom,0.39721,136,13772,0.32391,0.47787
2107,2107,2021,Hesse,Upper Secondary Level,Sometimes,0.14601,56,13772,0.10532,0.19706
2108,2108,2021,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.53894,42,13772,0.3721,0.75609
2109,2109,2021,Hesse,Post-secondary Non-tertiary Level,Seldom,0.46106,31,13772,0.25884,0.7006
2110,2110,2021,Hesse,Second Stage of Tertiary Education,Very seldom,0.38091,151,13772,0.30348,0.45931
2111,2111,2021,Hesse,Second Stage of Tertiary Education,Seldom,0.44282,157,13772,0.37039,0.53964
2112,2112,2021,Hesse,Second Stage of Tertiary Education,Sometimes,0.17627,61,13772,0.12561,0.23144
2113,2113,2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.56171,36,13772,0.3355,0.84747
2114,2114,2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.43829,35,13772,0.29254,0.62836
2115,2115,2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.50059,163,13772,0.41599,0.58667
2116,2116,2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.31556,111,13772,0.24702,0.3777
2117,2117,2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.18385,55,13772,0.13642,0.23123
2118,2118,2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very seldom,1.0,32,13772,0.59417,1.69558
2119,2119,2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.51481,95,13772,0.4089,0.64455
2120,2120,2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.48519,86,13772,0.36624,0.63377
2121,2121,2021,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.5181,41,13772,0.35892,0.67819
2122,2122,2021,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.4819,44,13772,0.35652,0.63467
2123,2123,2021,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.33302,255,13772,0.28148,0.37589
2124,2124,2021,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.37556,294,13772,0.32536,0.44802
2125,2125,2021,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.23691,150,13772,0.19654,0.28004
2126,2126,2021,Baden-Wuerttemberg,Upper Secondary Level,Often,0.05451,55,13772,0.03692,0.07259
2127,2127,2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.47656,70,13772,0.36486,0.60897
2128,2128,2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.52344,59,13772,0.39627,0.67429
2129,2129,2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.42208,46,13772,0.27505,0.57056
2130,2130,2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.57792,36,13772,0.37973,0.79317
2131,2131,2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.46118,311,13772,0.40375,0.5312
2132,2132,2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.3862,248,13772,0.32839,0.45291
2133,2133,2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.11181,78,13772,0.08012,0.14697
2134,2134,2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.04082,39,13772,0.02864,0.05649
2135,2135,2021,Bavaria,Lower Secondary Level,Very seldom,0.43207,94,13772,0.33509,0.54891
2136,2136,2021,Bavaria,Lower Secondary Level,Seldom,0.30015,66,13772,0.22365,0.38999
2137,2137,2021,Bavaria,Lower Secondary Level,Sometimes,0.26777,41,13772,0.19102,0.37395
2138,2138,2021,Bavaria,Upper Secondary Level,Very seldom,0.44806,473,13772,0.39781,0.51214
2139,2139,2021,Bavaria,Upper Secondary Level,Seldom,0.35545,409,13772,0.31377,0.39635
2140,2140,2021,Bavaria,Upper Secondary Level,Sometimes,0.13931,168,13772,0.1161,0.16662
2141,2141,2021,Bavaria,Upper Secondary Level,Often,0.05718,73,13772,0.04354,0.07214
2142,2142,2021,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.55122,85,13772,0.41721,0.71743
2143,2143,2021,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.44878,67,13772,0.30048,0.63755
2144,2144,2021,Bavaria,First Stage of Tertiary Education,Very seldom,0.49299,77,13772,0.36831,0.6372
2145,2145,2021,Bavaria,First Stage of Tertiary Education,Seldom,0.50701,63,13772,0.36734,0.65721
2146,2146,2021,Bavaria,Second Stage of Tertiary Education,Very seldom,0.40865,379,13772,0.35038,0.47658
2147,2147,2021,Bavaria,Second Stage of Tertiary Education,Seldom,0.32059,257,13772,0.26208,0.3659
2148,2148,2021,Bavaria,Second Stage of Tertiary Education,Sometimes,0.22787,141,13772,0.18109,0.29185
2149,2149,2021,Bavaria,Second Stage of Tertiary Education,Often,0.04289,40,13772,0.0273,0.06313
2150,2150,2021,Berlin,Upper Secondary Level,Very seldom,0.47417,96,13772,0.35288,0.57769
2151,2151,2021,Berlin,Upper Secondary Level,Seldom,0.3664,71,13772,0.27914,0.43944
2152,2152,2021,Berlin,Upper Secondary Level,Sometimes,0.15943,32,13772,0.10818,0.22896
2153,2153,2021,Berlin,Second Stage of Tertiary Education,Very seldom,0.42042,160,13772,0.34929,0.49989
2154,2154,2021,Berlin,Second Stage of Tertiary Education,Seldom,0.38127,130,13772,0.31134,0.46617
2155,2155,2021,Berlin,Second Stage of Tertiary Education,Sometimes,0.19831,68,13772,0.13726,0.26049
2156,2156,2021,Brandenburg,Upper Secondary Level,Very seldom,0.36005,102,13772,0.29599,0.43499
2157,2157,2021,Brandenburg,Upper Secondary Level,Seldom,0.40989,102,13772,0.32389,0.49598
2158,2158,2021,Brandenburg,Upper Secondary Level,Sometimes,0.23006,53,13772,0.15076,0.31463
