year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.18730,211,951,0.16249,0.21211
1989,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02805,37,951,0.01755,0.03855
1989,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.03210,34,951,0.02089,0.04331
1989,Lower Saxony,West,(3b) Higher Tertiary Education,0.04882,56,951,0.03511,0.06252
1989,Bremen,West,(1c) Basic Vocational Qualification,0.31881,40,40,0.17255,0.46507
1989,North Rhine-Westphalia,West,(0) No qualification (yet),0.02012,76,2557,0.01467,0.02556
1989,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02230,207,2557,0.01658,0.02803
1989,North Rhine-Westphalia,West,(1b) General Elementary School,0.15655,540,2557,0.14247,0.17064
1989,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.31491,851,2557,0.29691,0.33292
1989,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.15463,435,2557,0.14061,0.16864
1989,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03580,124,2557,0.02860,0.04300
1989,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.04130,123,2557,0.03358,0.04901
1989,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.02201,61,2557,0.01633,0.02770
1989,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.04992,140,2557,0.04148,0.05837
1989,Hesse,West,(1a) Inadequately completed,0.02258,94,936,0.01306,0.03210
1989,Hesse,West,(1b) General Elementary School,0.17918,241,936,0.15459,0.20376
1989,Hesse,West,(1c) Basic Vocational Qualification,0.29102,300,936,0.26190,0.32014
1989,Hesse,West,(2) Intermediate General/Vocational Qualification,0.16938,166,936,0.14534,0.19342
1989,Hesse,West,(2c_gen) General Maturity Certificate,0.03606,43,936,0.02411,0.04802
1989,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.03586,41,936,0.02394,0.04778
1989,Hesse,West,(3b) Higher Tertiary Education,0.05608,51,936,0.04133,0.07082
1989,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01703,41,605,0.00671,0.02735
1989,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.25310,200,605,0.21843,0.28778
1989,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.34991,271,605,0.31188,0.38795
1989,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.14259,93,605,0.11470,0.17047
1989,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.02316,202,1756,0.01613,0.03020
1989,Baden-Wuerttemberg,West,(1b) General Elementary School,0.20219,469,1756,0.18340,0.22098
1989,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.29909,595,1756,0.27767,0.32051
1989,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.15708,267,1756,0.14006,0.17410
1989,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.02049,51,1756,0.01386,0.02712
1989,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.03523,71,1756,0.02660,0.04385
1989,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.02579,38,1756,0.01837,0.03321
1989,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.03606,63,1756,0.02733,0.04478
1989,Bavaria,West,(0) No qualification (yet),0.01665,36,1591,0.01036,0.02294
1989,Bavaria,West,(1a) Inadequately completed,0.01080,66,1591,0.00572,0.01588
1989,Bavaria,West,(1b) General Elementary School,0.16437,356,1591,0.14615,0.18258
1989,Bavaria,West,(1c) Basic Vocational Qualification,0.34430,608,1591,0.32095,0.36766
1989,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.15781,282,1591,0.13989,0.17572
1989,Bavaria,West,(2c_gen) General Maturity Certificate,0.02517,47,1591,0.01747,0.03287
1989,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.03169,62,1591,0.02308,0.04031
1989,Bavaria,West,(3a) Lower Tertiary Education,0.02692,46,1591,0.01896,0.03488
1989,Bavaria,West,(3b) Higher Tertiary Education,0.04660,88,1591,0.03624,0.05696
1989,Berlin,West,(1a) Inadequately completed,0.02725,31,253,0.00715,0.04735
1989,Berlin,West,(1b) General Elementary School,0.15933,68,253,0.11414,0.20452
1989,Berlin,West,(1c) Basic Vocational Qualification,0.28656,94,253,0.23073,0.34239
1989,Berlin,West,(2) Intermediate General/Vocational Qualification,0.19189,60,253,0.14327,0.24051
1990,Schleswig-Holstein,West,(1b) General Elementary School,0.13099,54,230,0.08729,0.17468
1990,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.35286,111,230,0.29097,0.41475
1990,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.18697,65,230,0.13647,0.23746
1990,Hamburg,West,(1c) Basic Vocational Qualification,0.38469,59,93,0.28527,0.48410
1990,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.22016,34,93,0.13549,0.30483
1990,Lower Saxony,West,(1a) Inadequately completed,0.01647,44,932,0.00830,0.02465
1990,Lower Saxony,West,(1b) General Elementary School,0.18487,205,932,0.15993,0.20981
1990,Lower Saxony,West,(1c) Basic Vocational Qualification,0.31676,344,932,0.28688,0.34665
1990,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.19105,209,932,0.16580,0.21631
1990,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.02801,35,932,0.01741,0.03861
1990,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.03260,38,932,0.02119,0.04400
1990,Lower Saxony,West,(3b) Higher Tertiary Education,0.05329,57,932,0.03886,0.06772
1990,Bremen,West,(1c) Basic Vocational Qualification,0.29688,36,36,0.14552,0.44825
1990,North Rhine-Westphalia,West,(0) No qualification (yet),0.01499,59,2492,0.01022,0.01977
1990,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02484,207,2492,0.01873,0.03095
1990,North Rhine-Westphalia,West,(1b) General Elementary School,0.15091,527,2492,0.13685,0.16496
1990,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.30401,825,2492,0.28594,0.32207
1990,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16123,434,2492,0.14679,0.17567
1990,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03406,117,2492,0.02694,0.04119
1990,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.04252,125,2492,0.03460,0.05045
1990,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.02323,61,2492,0.01732,0.02915
1990,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.05165,137,2492,0.04296,0.06034
1990,Hesse,West,(1a) Inadequately completed,0.02353,88,915,0.01370,0.03335
1990,Hesse,West,(1b) General Elementary School,0.17953,237,915,0.15465,0.20441
1990,Hesse,West,(1c) Basic Vocational Qualification,0.28247,289,915,0.25328,0.31166
1990,Hesse,West,(2) Intermediate General/Vocational Qualification,0.16984,166,915,0.14550,0.19419
1990,Hesse,West,(2c_gen) General Maturity Certificate,0.03795,38,915,0.02556,0.05034
1990,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.03704,43,915,0.02480,0.04929
1990,Hesse,West,(3b) Higher Tertiary Education,0.06000,54,915,0.04460,0.07540
1990,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01951,38,575,0.00820,0.03083
1990,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.24611,194,575,0.21087,0.28134
1990,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.34272,255,575,0.30389,0.38155
1990,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.13215,88,575,0.10445,0.15986
1990,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.02385,191,1734,0.01667,0.03103
1990,Baden-Wuerttemberg,West,(1b) General Elementary School,0.18831,457,1734,0.16990,0.20671
1990,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.30272,601,1734,0.28109,0.32435
1990,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.15286,259,1734,0.13591,0.16980
1990,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.02537,56,1734,0.01796,0.03277
1990,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.03810,72,1734,0.02909,0.04712
1990,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.02385,37,1734,0.01667,0.03104
1990,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.03744,61,1734,0.02851,0.04638
1990,Bavaria,West,(1a) Inadequately completed,0.01143,67,1543,0.00613,0.01674
1990,Bavaria,West,(1b) General Elementary School,0.16456,349,1543,0.14606,0.18307
1990,Bavaria,West,(1c) Basic Vocational Qualification,0.34066,598,1543,0.31700,0.36431
1990,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.16239,285,1543,0.14398,0.18080
1990,Bavaria,West,(2c_gen) General Maturity Certificate,0.02277,42,1543,0.01533,0.03022
1990,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.03464,67,1543,0.02552,0.04377
1990,Bavaria,West,(3a) Lower Tertiary Education,0.02827,48,1543,0.02000,0.03654
1990,Bavaria,West,(3b) Higher Tertiary Education,0.04612,87,1543,0.03565,0.05658
1990,Berlin,West,(1b) General Elementary School,0.14716,62,214,0.09958,0.19473
1990,Berlin,West,(1c) Basic Vocational Qualification,0.28515,91,214,0.22451,0.34578
1990,Berlin,West,(2) Intermediate General/Vocational Qualification,0.18704,61,214,0.13467,0.23941
1990,Berlin,East,(1c) Basic Vocational Qualification,0.14026,49,270,0.09876,0.18176
1990,Berlin,East,(2) Intermediate General/Vocational Qualification,0.25103,108,270,0.19921,0.30284
1990,Berlin,East,(3a) Lower Tertiary Education,0.15530,62,270,0.11202,0.19858
1990,Berlin,East,(3b) Higher Tertiary Education,0.11379,51,270,0.07584,0.15173
1990,Brandenburg,East,(1b) General Elementary School,0.07124,55,693,0.05207,0.09040
1990,Brandenburg,East,(1c) Basic Vocational Qualification,0.24213,213,693,0.21021,0.27404
1990,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.25351,253,693,0.22110,0.28593
1990,Brandenburg,East,(3a) Lower Tertiary Education,0.12310,125,693,0.09862,0.14758
1990,Brandenburg,East,(3b) Higher Tertiary Education,0.04938,47,693,0.03323,0.06552
1990,Mecklenburg-Western Pomerania,East,(1b) General Elementary School,0.07185,39,489,0.04894,0.09476
1990,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.25223,146,489,0.21370,0.29076
1990,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.28162,193,489,0.24172,0.32153
1990,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.10736,74,489,0.07989,0.13483
1990,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.04943,37,489,0.03020,0.06867
1990,Saxony,East,(1b) General Elementary School,0.08942,111,1278,0.07377,0.10507
1990,Saxony,East,(1c) Basic Vocational Qualification,0.26662,420,1278,0.24237,0.29087
1990,Saxony,East,(2) Intermediate General/Vocational Qualification,0.24497,459,1278,0.22138,0.26856
1990,Saxony,East,(3a) Lower Tertiary Education,0.09465,176,1278,0.07859,0.11070
1990,Saxony,East,(3b) Higher Tertiary Education,0.05980,112,1278,0.04679,0.07280
1990,Saxony-Anhalt,East,(1b) General Elementary School,0.09091,73,779,0.07071,0.11111
1990,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.26790,246,779,0.23678,0.29902
1990,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.25395,285,779,0.22337,0.28454
1990,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.11179,125,779,0.08965,0.13393
1990,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.04455,50,779,0.03006,0.05905
1990,Thuringa,East,(1b) General Elementary School,0.06100,44,721,0.04352,0.07848
1990,Thuringa,East,(1c) Basic Vocational Qualification,0.30859,267,721,0.27485,0.34233
1990,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.26155,277,721,0.22944,0.29365
1990,Thuringa,East,(3a) Lower Tertiary Education,0.08063,91,721,0.06074,0.10052
1990,Thuringa,East,(3b) Higher Tertiary Education,0.03725,42,721,0.02342,0.05108
1991,Schleswig-Holstein,West,(1b) General Elementary School,0.11707,55,238,0.07614,0.15801
1991,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.32499,113,238,0.26536,0.38462
1991,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.18395,70,238,0.13462,0.23328
1991,Hamburg,West,(1c) Basic Vocational Qualification,0.37931,58,90,0.27850,0.48012
1991,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.21451,32,90,0.12923,0.29979
1991,Lower Saxony,West,(1a) Inadequately completed,0.01793,45,926,0.00938,0.02648
1991,Lower Saxony,West,(1b) General Elementary School,0.18343,203,926,0.15849,0.20837
1991,Lower Saxony,West,(1c) Basic Vocational Qualification,0.30472,336,926,0.27506,0.33439
1991,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.18536,207,926,0.16032,0.21041
1991,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.03107,41,926,0.01989,0.04225
1991,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.03411,39,926,0.02241,0.04580
1991,Lower Saxony,West,(3b) Higher Tertiary Education,0.05375,55,926,0.03921,0.06828
1991,Bremen,West,(1c) Basic Vocational Qualification,0.31974,36,36,0.16523,0.47425
1991,North Rhine-Westphalia,West,(0) No qualification (yet),0.01479,56,2481,0.01004,0.01954
1991,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02403,192,2481,0.01800,0.03005
1991,North Rhine-Westphalia,West,(1b) General Elementary School,0.14877,511,2481,0.13476,0.16277
1991,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.29759,815,2481,0.27960,0.31558
1991,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16316,448,2481,0.14862,0.17771
1991,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.03201,118,2481,0.02508,0.03894
1991,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.04516,131,2481,0.03698,0.05333
1991,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.02686,69,2481,0.02050,0.03323
1991,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.05418,141,2481,0.04527,0.06309
1991,Hesse,West,(1a) Inadequately completed,0.02566,88,929,0.01548,0.03583
1991,Hesse,West,(1b) General Elementary School,0.18132,223,929,0.15653,0.20611
1991,Hesse,West,(1c) Basic Vocational Qualification,0.28062,289,929,0.25171,0.30953
1991,Hesse,West,(2) Intermediate General/Vocational Qualification,0.16681,162,929,0.14283,0.19080
1991,Hesse,West,(2c_gen) General Maturity Certificate,0.03041,35,929,0.01936,0.04146
1991,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.04151,46,929,0.02868,0.05435
1991,Hesse,West,(3a) Lower Tertiary Education,0.03743,33,929,0.02522,0.04964
1991,Hesse,West,(3b) Higher Tertiary Education,0.05949,53,929,0.04427,0.07471
1991,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01932,37,572,0.00803,0.03060
1991,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.23479,189,572,0.20002,0.26956
1991,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.34198,257,572,0.30307,0.38089
1991,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.13338,89,572,0.10549,0.16127
1991,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.02588,193,1736,0.01841,0.03335
1991,Baden-Wuerttemberg,West,(1b) General Elementary School,0.18074,442,1736,0.16263,0.19884
1991,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.29783,603,1736,0.27631,0.31935
1991,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.15358,267,1736,0.13662,0.17055
1991,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.02802,57,1736,0.02026,0.03579
1991,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.03937,75,1736,0.03022,0.04852
1991,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.02674,38,1736,0.01915,0.03434
1991,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.03935,61,1736,0.03020,0.04850
1991,Bavaria,West,(1a) Inadequately completed,0.01350,71,1542,0.00774,0.01927
1991,Bavaria,West,(1b) General Elementary School,0.14858,323,1542,0.13082,0.16634
1991,Bavaria,West,(1c) Basic Vocational Qualification,0.33711,603,1542,0.31351,0.36071
1991,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.16285,290,1542,0.14442,0.18129
1991,Bavaria,West,(2c_gen) General Maturity Certificate,0.02266,42,1542,0.01523,0.03009
1991,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.03543,70,1542,0.02620,0.04466
1991,Bavaria,West,(3a) Lower Tertiary Education,0.02814,49,1542,0.01988,0.03639
1991,Bavaria,West,(3b) Higher Tertiary Education,0.05090,94,1542,0.03993,0.06187
1991,Berlin,West,(1b) General Elementary School,0.14757,63,220,0.10059,0.19454
1991,Berlin,West,(1c) Basic Vocational Qualification,0.25744,88,220,0.19953,0.31535
1991,Berlin,West,(2) Intermediate General/Vocational Qualification,0.22076,69,220,0.16582,0.27569
1991,Berlin,East,(1c) Basic Vocational Qualification,0.14246,44,250,0.09905,0.18588
1991,Berlin,East,(2) Intermediate General/Vocational Qualification,0.28374,97,250,0.22774,0.33973
1991,Berlin,East,(3a) Lower Tertiary Education,0.17529,62,250,0.12806,0.22252
1991,Berlin,East,(3b) Higher Tertiary Education,0.12771,47,250,0.08625,0.16917
1991,Brandenburg,East,(1b) General Elementary School,0.06892,49,643,0.04933,0.08852
1991,Brandenburg,East,(1c) Basic Vocational Qualification,0.25646,195,643,0.22268,0.29023
1991,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.26672,237,643,0.23251,0.30093
1991,Brandenburg,East,(3a) Lower Tertiary Education,0.12668,117,643,0.10095,0.15241
1991,Brandenburg,East,(3b) Higher Tertiary Education,0.05374,45,643,0.03630,0.07118
1991,Mecklenburg-Western Pomerania,East,(1b) General Elementary School,0.06519,32,458,0.04256,0.08782
1991,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.25796,135,458,0.21784,0.29807
1991,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.28611,185,458,0.24467,0.32754
1991,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.10794,72,458,0.07949,0.13639
1991,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.04900,34,458,0.02921,0.06880
1991,Saxony,East,(1b) General Elementary School,0.08501,92,1161,0.06896,0.10106
1991,Saxony,East,(1c) Basic Vocational Qualification,0.27052,364,1161,0.24496,0.29609
1991,Saxony,East,(2) Intermediate General/Vocational Qualification,0.25136,426,1161,0.22639,0.27632
1991,Saxony,East,(3a) Lower Tertiary Education,0.10545,175,1161,0.08777,0.12312
1991,Saxony,East,(3b) Higher Tertiary Education,0.06142,104,1161,0.04760,0.07524
1991,Saxony-Anhalt,East,(1b) General Elementary School,0.09559,68,758,0.07465,0.11654
1991,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.27149,233,758,0.23981,0.30317
1991,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.25938,284,758,0.22816,0.29061
