"pgcasmin","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"(3a) lower tertiary education","2007","AkademikerInnen","Nordrhein-Westfalen","275","0.341155776427681","0.309170905420826","0.373140647434535"
"(3a) lower tertiary education","2007","AkademikerInnen","Hessen","102","0.293037048552719","0.244077360451563","0.341996736653875"
"(3a) lower tertiary education","2007","AkademikerInnen","Rheinland-Pfalz,Saarland","42","0.244657801675749","0.173951954967935","0.315363648383562"
"(3a) lower tertiary education","2007","AkademikerInnen","Baden-Wuerttemberg","175","0.423795770397908","0.379997174161641","0.467594366634175"
"(3a) lower tertiary education","2007","AkademikerInnen","Bayern","217","0.390194905650981","0.350496742174828","0.429893069127135"
"(3a) lower tertiary education","2007","AkademikerInnen","Saarland","","","",""
"(3a) lower tertiary education","2007","AkademikerInnen","Berlin","98","0.454402366656282","0.394566194376752","0.514238538935812"
"(3a) lower tertiary education","2007","AkademikerInnen","Brandenburg","135","0.552317975826984","0.490555053759083","0.614080897894885"
"(3a) lower tertiary education","2007","AkademikerInnen","Mecklenburg-Vorpommern","70","0.59337921553873","0.510519744070842","0.676238687006618"
"(3a) lower tertiary education","2007","AkademikerInnen","Sachsen","184","0.484138154532853","0.43389144211688","0.534384866948826"
"(3a) lower tertiary education","2007","AkademikerInnen","Sachsen-Anhalt","117","0.51256590307215","0.447399060308389","0.577732745835911"
"(3a) lower tertiary education","2007","AkademikerInnen","Thueringen","96","0.576478900355502","0.505083799163625","0.647874001547379"
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Hamburg","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Bremen","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Hessen","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Bayern","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Saarland","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Berlin","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Sachsen","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2007","(noch) kein Abschluss","Thueringen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Hamburg","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Bremen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Hessen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Bayern","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Saarland","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Berlin","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Sachsen","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2007","Hauptschulabschluss","Thueringen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Hamburg","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Niedersachsen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Bremen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Hessen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Bayern","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Saarland","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Berlin","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Brandenburg","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Sachsen","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2007","Realschulabschluss","Thueringen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Schleswig-Holstein","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Hamburg","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Niedersachsen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Bremen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Hessen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Bayern","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Saarland","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Berlin","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Brandenburg","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Sachsen","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"(3b) higher tertiary education","2007","(Fach-)Abitur","Thueringen","","","",""
"(3b) higher tertiary education","2007","AkademikerInnen","Schleswig-Holstein","64","0.565871207584315","0.472394306400568","0.659348108768062"
"(3b) higher tertiary education","2007","AkademikerInnen","Hamburg","53","0.741535629053901","0.644380184508971","0.838691073598831"
"(3b) higher tertiary education","2007","AkademikerInnen","Niedersachsen","203","0.635909437661955","0.582603170900367","0.689215704423543"
"(3b) higher tertiary education","2007","AkademikerInnen","Bremen","","","",""
"(3b) higher tertiary education","2007","AkademikerInnen","Nordrhein-Westfalen","569","0.658844223572319","0.626859352565464","0.690829094579174"
"(3b) higher tertiary education","2007","AkademikerInnen","Hessen","230","0.706962951447281","0.658003263346125","0.755922639548437"
"(3b) higher tertiary education","2007","AkademikerInnen","Rheinland-Pfalz,Saarland","100","0.755342198324251","0.684636351616438","0.826048045032065"
"(3b) higher tertiary education","2007","AkademikerInnen","Baden-Wuerttemberg","314","0.576204229602092","0.532405633365825","0.620002825838359"
"(3b) higher tertiary education","2007","AkademikerInnen","Bayern","363","0.609805094349019","0.570106930872866","0.649503257825172"
"(3b) higher tertiary education","2007","AkademikerInnen","Saarland","30","0.833958063381727","0.721418701850553","0.9464974249129"
"(3b) higher tertiary education","2007","AkademikerInnen","Berlin","168","0.545597633343718","0.485761461064188","0.605433805623248"
"(3b) higher tertiary education","2007","AkademikerInnen","Brandenburg","114","0.447682024173016","0.385919102105115","0.509444946240917"
"(3b) higher tertiary education","2007","AkademikerInnen","Mecklenburg-Vorpommern","65","0.406620784461271","0.323761312993382","0.489480255929159"
"(3b) higher tertiary education","2007","AkademikerInnen","Sachsen","196","0.515861845467147","0.465615133051174","0.56610855788312"
"(3b) higher tertiary education","2007","AkademikerInnen","Sachsen-Anhalt","109","0.48743409692785","0.422267254164089","0.552600939691611"
"(3b) higher tertiary education","2007","AkademikerInnen","Thueringen","88","0.423521099644498","0.352125998452621","0.494916200836375"
"(0) in school","2008","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"(0) in school","2008","(noch) kein Abschluss","Hamburg","","","",""
"(0) in school","2008","(noch) kein Abschluss","Niedersachsen","64","0.753695060327618","0.659280822220358","0.848109298434878"
"(0) in school","2008","(noch) kein Abschluss","Bremen","","","",""
"(0) in school","2008","(noch) kein Abschluss","Nordrhein-Westfalen","115","0.58451574077576","0.510217226098741","0.658814255452779"
"(0) in school","2008","(noch) kein Abschluss","Hessen","39","0.688850071730416","0.565369560834013","0.812330582626819"
"(0) in school","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"(0) in school","2008","(noch) kein Abschluss","Baden-Wuerttemberg","76","0.506822735141581","0.415842162833014","0.597803307450149"
"(0) in school","2008","(noch) kein Abschluss","Bayern","69","0.579635998723311","0.478770042306003","0.680501955140619"
"(0) in school","2008","(noch) kein Abschluss","Saarland","","","",""
"(0) in school","2008","(noch) kein Abschluss","Berlin","","","",""
"(0) in school","2008","(noch) kein Abschluss","Brandenburg","","","",""
"(0) in school","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"(0) in school","2008","(noch) kein Abschluss","Sachsen","33","0.839146944654368","0.720766246994025","0.957527642314711"
"(0) in school","2008","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"(0) in school","2008","(noch) kein Abschluss","Thueringen","","","",""
"(0) in school","2008","Hauptschulabschluss","Schleswig-Holstein","","","",""
"(0) in school","2008","Hauptschulabschluss","Hamburg","","","",""
"(0) in school","2008","Hauptschulabschluss","Niedersachsen","","","",""
"(0) in school","2008","Hauptschulabschluss","Bremen","","","",""
"(0) in school","2008","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"(0) in school","2008","Hauptschulabschluss","Hessen","","","",""
"(0) in school","2008","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(0) in school","2008","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"(0) in school","2008","Hauptschulabschluss","Bayern","","","",""
"(0) in school","2008","Hauptschulabschluss","Saarland","","","",""
"(0) in school","2008","Hauptschulabschluss","Berlin","","","",""
"(0) in school","2008","Hauptschulabschluss","Brandenburg","","","",""
"(0) in school","2008","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"(0) in school","2008","Hauptschulabschluss","Sachsen","","","",""
"(0) in school","2008","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"(0) in school","2008","Hauptschulabschluss","Thueringen","","","",""
"(0) in school","2008","Realschulabschluss","Schleswig-Holstein","","","",""
"(0) in school","2008","Realschulabschluss","Hamburg","","","",""
"(0) in school","2008","Realschulabschluss","Niedersachsen","","","",""
"(0) in school","2008","Realschulabschluss","Bremen","","","",""
"(0) in school","2008","Realschulabschluss","Nordrhein-Westfalen","","","",""
"(0) in school","2008","Realschulabschluss","Hessen","","","",""
"(0) in school","2008","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"(0) in school","2008","Realschulabschluss","Baden-Wuerttemberg","","","",""
"(0) in school","2008","Realschulabschluss","Bayern","","","",""
"(0) in school","2008","Realschulabschluss","Saarland","","","",""
"(0) in school","2008","Realschulabschluss","Berlin","","","",""
"(0) in school","2008","Realschulabschluss","Brandenburg","","","",""
"(0) in school","2008","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"(0) in school","2008","Realschulabschluss","Sachsen","","","",""
"(0) in school","2008","Realschulabschluss","Sachsen-Anhalt","","","",""
"(0) in school","2008","Realschulabschluss","Thueringen","","","",""
"(0) in school","2008","(Fach-)Abitur","Schleswig-Holstein","","","",""
"(0) in school","2008","(Fach-)Abitur","Hamburg","","","",""
"(0) in school","2008","(Fach-)Abitur","Niedersachsen","","","",""
"(0) in school","2008","(Fach-)Abitur","Bremen","","","",""
"(0) in school","2008","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"(0) in school","2008","(Fach-)Abitur","Hessen","","","",""
"(0) in school","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"(0) in school","2008","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"(0) in school","2008","(Fach-)Abitur","Bayern","","","",""
"(0) in school","2008","(Fach-)Abitur","Saarland","","","",""
"(0) in school","2008","(Fach-)Abitur","Berlin","","","",""
"(0) in school","2008","(Fach-)Abitur","Brandenburg","","","",""
"(0) in school","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"(0) in school","2008","(Fach-)Abitur","Sachsen","","","",""
"(0) in school","2008","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"(0) in school","2008","(Fach-)Abitur","Thueringen","","","",""
"(0) in school","2008","AkademikerInnen","Schleswig-Holstein","","","",""
"(0) in school","2008","AkademikerInnen","Hamburg","","","",""
"(0) in school","2008","AkademikerInnen","Niedersachsen","","","",""
"(0) in school","2008","AkademikerInnen","Bremen","","","",""
"(0) in school","2008","AkademikerInnen","Nordrhein-Westfalen","","","",""
"(0) in school","2008","AkademikerInnen","Hessen","","","",""
"(0) in school","2008","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
