"pli0091_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2019","(Fach-)Abitur","männlich","62","0.033288523640242","0.025627009419885","0.040950037860599"
"Min 1x pro Woche","2019","(Fach-)Abitur","weiblich","74","0.0303156162842323","0.0236622526026135","0.0369689799658512"
"Min 1x pro Woche","2019","AkademikerIn","männlich","85","0.0212460954600955","0.0167900522578048","0.0257021386623863"
"Min 1x pro Woche","2019","AkademikerIn","weiblich","83","0.0260644313091033","0.0208196279325245","0.0313092346856821"
"Min 1x pro Monat","2019","(noch) kein Abschluss","männlich","146","0.229807217743238","0.203886955604314","0.255727479882161"
"Min 1x pro Monat","2019","(noch) kein Abschluss","weiblich","112","0.213326640278122","0.186955555653562","0.239697724902683"
"Min 1x pro Monat","2019","Hauptschule","männlich","430","0.114536591579197","0.104111954416968","0.124961228741427"
"Min 1x pro Monat","2019","Hauptschule","weiblich","353","0.10969947645276","0.0990011903441576","0.120397762561362"
"Min 1x pro Monat","2019","Realschule","männlich","588","0.226149780637942","0.210774967880199","0.241524593395685"
"Min 1x pro Monat","2019","Realschule","weiblich","809","0.194308982929867","0.181933893660806","0.206684072198928"
"Min 1x pro Monat","2019","(Fach-)Abitur","männlich","535","0.297226487115757","0.277706912259681","0.316746061971833"
"Min 1x pro Monat","2019","(Fach-)Abitur","weiblich","659","0.269287396825808","0.252073699008216","0.286501094643401"
"Min 1x pro Monat","2019","AkademikerIn","männlich","957","0.257471012972289","0.243959812067353","0.270982213877226"
"Min 1x pro Monat","2019","AkademikerIn","weiblich","870","0.253933506430394","0.239605401807405","0.268261611053383"
"Seltener","2019","(noch) kein Abschluss","männlich","254","0.332927021053464","0.303892208157414","0.361961833949513"
"Seltener","2019","(noch) kein Abschluss","weiblich","192","0.248066100273199","0.220263733648586","0.275868466897813"
"Seltener","2019","Hauptschule","männlich","1312","0.410902329601789","0.394797116881749","0.427007542321829"
"Seltener","2019","Hauptschule","weiblich","1144","0.315151766855729","0.299247975871512","0.331055557839946"
"Seltener","2019","Realschule","männlich","1520","0.50281035729598","0.484434549527285","0.521186165064675"
"Seltener","2019","Realschule","weiblich","2089","0.517312678909765","0.501683824434255","0.532941533385276"
"Seltener","2019","(Fach-)Abitur","männlich","963","0.468449539870253","0.447137620463582","0.489761459276924"
"Seltener","2019","(Fach-)Abitur","weiblich","1217","0.485413046813031","0.466018574414072","0.504807519211989"
"Seltener","2019","AkademikerIn","männlich","2094","0.511382638193017","0.495936123152023","0.526829153234012"
"Seltener","2019","AkademikerIn","weiblich","1870","0.516015381069829","0.49956457909022","0.532466183049437"
"Nie","2019","(noch) kein Abschluss","männlich","588","0.407428364915003","0.377155474080217","0.437701255749788"
"Nie","2019","(noch) kein Abschluss","weiblich","601","0.50810178288221","0.475919176939887","0.540284388824533"
"Nie","2019","Hauptschule","männlich","1808","0.46541792250008","0.449089950015046","0.481745894985114"
"Nie","2019","Hauptschule","weiblich","1745","0.562009978917239","0.545025675575283","0.578994282259194"
"Nie","2019","Realschule","männlich","677","0.250854712801282","0.23492245030506","0.266786975297504"
"Nie","2019","Realschule","weiblich","960","0.27148767646832","0.257578188215911","0.285397164720729"
"Nie","2019","(Fach-)Abitur","männlich","546","0.201035449373748","0.183918790899724","0.218152107847773"
"Nie","2019","(Fach-)Abitur","weiblich","599","0.214923207886407","0.198983124521078","0.230863291251736"
"Nie","2019","AkademikerIn","männlich","886","0.209870606271584","0.197287206551845","0.222454005991324"
"Nie","2019","AkademikerIn","weiblich","720","0.202783203298399","0.189547586616377","0.216018819980421"
