"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Rechte","1998","(noch) kein Abschluss","Westdeutschland","4","0.0119188612889504","0.00382747836336385","0.0200102442145369"
"Rechte","1998","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Rechte","1998","Hauptschule","Westdeutschland","34","0.00859163203900037","0.00602937202737245","0.0111538920506283"
"Rechte","1998","Hauptschule","Ostdeutschland","6","0.00405565630898135","0.000421720391097819","0.00768959222686488"
"Rechte","1998","Realschule","Westdeutschland","13","","",""
"Rechte","1998","Realschule","Ostdeutschland","20","","",""
"Rechte","1998","(Fach-)Abitur","Westdeutschland","4","0.00585109150876094","0.00103656325965636","0.0106656197578655"
"Rechte","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","1998","AkademikerIn","Westdeutschland","1","","",""
"Rechte","1998","AkademikerIn","Ostdeutschland","2","","",""
"AfD","1998","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","1998","Hauptschule","Westdeutschland","","","",""
"AfD","1998","Hauptschule","Ostdeutschland","","","",""
"AfD","1998","Realschule","Westdeutschland","","","",""
"AfD","1998","Realschule","Ostdeutschland","","","",""
"AfD","1998","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","1998","AkademikerIn","Westdeutschland","","","",""
"AfD","1998","AkademikerIn","Ostdeutschland","","","",""
"Andere","1998","(noch) kein Abschluss","Westdeutschland","2","","",""
"Andere","1998","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Andere","1998","Hauptschule","Westdeutschland","33","0.00836477293279579","0.00583627777954313","0.0108932680860485"
"Andere","1998","Hauptschule","Ostdeutschland","3","","",""
"Andere","1998","Realschule","Westdeutschland","8","0.00490856322112092","0.00182549449555665","0.00799163194668519"
"Andere","1998","Realschule","Ostdeutschland","15","","",""
"Andere","1998","(Fach-)Abitur","Westdeutschland","6","0.00751095021732357","0.00206065686872257","0.0129612435659246"
"Andere","1998","(Fach-)Abitur","Ostdeutschland","1","","",""
"Andere","1998","AkademikerIn","Westdeutschland","4","0.00438853609606478","0.000462638810273614","0.00831443338185595"
"Andere","1998","AkademikerIn","Ostdeutschland","3","","",""
"keine Parteineigung","1999","(noch) kein Abschluss","Westdeutschland","506","0.743739746414488","0.710508820034998","0.776970672793979"
"keine Parteineigung","1999","(noch) kein Abschluss","Ostdeutschland","106","","",""
"keine Parteineigung","1999","Hauptschule","Westdeutschland","2575","","",""
"keine Parteineigung","1999","Hauptschule","Ostdeutschland","704","0.601335777239508","0.572988070239759","0.629683484239257"
"keine Parteineigung","1999","Realschule","Westdeutschland","953","0.444681305369421","0.42265917908292","0.466703431655922"
"keine Parteineigung","1999","Realschule","Ostdeutschland","943","0.663964942336909","0.639079525782415","0.688850358891403"
"keine Parteineigung","1999","(Fach-)Abitur","Westdeutschland","439","0.447578940745402","0.415586745755694","0.479571135735109"
"keine Parteineigung","1999","(Fach-)Abitur","Ostdeutschland","104","","",""
"keine Parteineigung","1999","AkademikerIn","Westdeutschland","371","0.327079764963599","0.299151620492999","0.355007909434199"
"keine Parteineigung","1999","AkademikerIn","Ostdeutschland","429","0.490311853123623","0.456505609949873","0.524118096297374"
"SPD","1999","(noch) kein Abschluss","Westdeutschland","90","0.13218598305864","0.106405125479498","0.157966840637783"
"SPD","1999","(noch) kein Abschluss","Ostdeutschland","5","0.0343434039154799","0.0024187565342208","0.0662680512967389"
"SPD","1999","Hauptschule","Westdeutschland","1161","","",""
"SPD","1999","Hauptschule","Ostdeutschland","193","","",""
"SPD","1999","Realschule","Westdeutschland","438","0.230034561934879","0.211383832257724","0.248685291612033"
"SPD","1999","Realschule","Ostdeutschland","166","","",""
"SPD","1999","(Fach-)Abitur","Westdeutschland","203","","",""
"SPD","1999","(Fach-)Abitur","Ostdeutschland","22","","",""
"SPD","1999","AkademikerIn","Westdeutschland","262","","",""
"SPD","1999","AkademikerIn","Ostdeutschland","149","","",""
"CDU/CSU","1999","(noch) kein Abschluss","Westdeutschland","47","0.0852843517911246","0.0640240679871705","0.106544635595079"
"CDU/CSU","1999","(noch) kein Abschluss","Ostdeutschland","2","","",""
"CDU/CSU","1999","Hauptschule","Westdeutschland","968","0.232255756574906","0.220358089618077","0.244153423531735"
"CDU/CSU","1999","Hauptschule","Ostdeutschland","164","","",""
"CDU/CSU","1999","Realschule","Westdeutschland","437","0.261331547809923","0.24186072243932","0.280802373180526"
"CDU/CSU","1999","Realschule","Ostdeutschland","157","","",""
"CDU/CSU","1999","(Fach-)Abitur","Westdeutschland","173","","",""
"CDU/CSU","1999","(Fach-)Abitur","Ostdeutschland","26","","",""
"CDU/CSU","1999","AkademikerIn","Westdeutschland","266","","",""
"CDU/CSU","1999","AkademikerIn","Ostdeutschland","106","","",""
"FDP","1999","(noch) kein Abschluss","Westdeutschland","3","","",""
"FDP","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","1999","Hauptschule","Westdeutschland","28","","",""
"FDP","1999","Hauptschule","Ostdeutschland","2","","",""
"FDP","1999","Realschule","Westdeutschland","20","","",""
"FDP","1999","Realschule","Ostdeutschland","6","0.00446846203742081","0.000954584727110513","0.00798233934773111"
"FDP","1999","(Fach-)Abitur","Westdeutschland","13","","",""
"FDP","1999","(Fach-)Abitur","Ostdeutschland","4","0.0327160222166826","0.00728719032801735","0.0581448541053478"
"FDP","1999","AkademikerIn","Westdeutschland","46","0.0531017315537507","0.0397530168076315","0.06645044629987"
"FDP","1999","AkademikerIn","Ostdeutschland","10","","",""
"Grüne","1999","(noch) kein Abschluss","Westdeutschland","11","","",""
"Grüne","1999","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Grüne","1999","Hauptschule","Westdeutschland","53","0.00982693417586903","0.00704763782106669","0.0126062305306714"
"Grüne","1999","Hauptschule","Ostdeutschland","4","0.00227941298414463","-0.000481621036294462","0.00504044700458372"
"Grüne","1999","Realschule","Westdeutschland","74","0.0372008743319977","0.0288138465230732","0.0455879021409222"
"Grüne","1999","Realschule","Ostdeutschland","20","","",""
"Grüne","1999","(Fach-)Abitur","Westdeutschland","83","0.102901101347595","0.0833530137642061","0.122449188930984"
"Grüne","1999","(Fach-)Abitur","Ostdeutschland","14","","",""
"Grüne","1999","AkademikerIn","Westdeutschland","120","","",""
"Grüne","1999","AkademikerIn","Ostdeutschland","30","0.03798134223272","0.0250547112948746","0.0509079731705654"
"Linke","1999","(noch) kein Abschluss","Westdeutschland","2","","",""
"Linke","1999","(noch) kein Abschluss","Ostdeutschland","6","0.0467076203009654","0.00971628439177891","0.0836989562101519"
"Linke","1999","Hauptschule","Westdeutschland","10","","",""
"Linke","1999","Hauptschule","Ostdeutschland","67","0.0608252347002498","0.0469873124422794","0.0746631569582203"
"Linke","1999","Realschule","Westdeutschland","8","0.00241637785164131","0.000240568974965832","0.00459218672831679"
"Linke","1999","Realschule","Ostdeutschland","60","0.0490507298525316","0.0376723230252142","0.060429136679849"
"Linke","1999","(Fach-)Abitur","Westdeutschland","7","0.00881234260365372","0.00279925221486107","0.0148254329924464"
"Linke","1999","(Fach-)Abitur","Ostdeutschland","15","","",""
"Linke","1999","AkademikerIn","Westdeutschland","12","","",""
"Linke","1999","AkademikerIn","Ostdeutschland","113","","",""
"Rechte","1999","(noch) kein Abschluss","Westdeutschland","2","","",""
"Rechte","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","1999","Hauptschule","Westdeutschland","22","","",""
"Rechte","1999","Hauptschule","Ostdeutschland","5","0.00356681329642724","0.00011521645870851","0.00701841013414597"
"Rechte","1999","Realschule","Westdeutschland","18","","",""
"Rechte","1999","Realschule","Ostdeutschland","21","","",""
"Rechte","1999","(Fach-)Abitur","Westdeutschland","5","0.00513218311942832","0.00053482996841175","0.00972953627044489"
"Rechte","1999","(Fach-)Abitur","Ostdeutschland","1","","",""
"Rechte","1999","AkademikerIn","Westdeutschland","1","","",""
"Rechte","1999","AkademikerIn","Ostdeutschland","","","",""
"AfD","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","1999","Hauptschule","Westdeutschland","","","",""
"AfD","1999","Hauptschule","Ostdeutschland","","","",""
"AfD","1999","Realschule","Westdeutschland","","","",""
"AfD","1999","Realschule","Ostdeutschland","","","",""
"AfD","1999","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","1999","AkademikerIn","Westdeutschland","","","",""
"AfD","1999","AkademikerIn","Ostdeutschland","","","",""
"Andere","1999","(noch) kein Abschluss","Westdeutschland","2","","",""
"Andere","1999","(noch) kein Abschluss","Ostdeutschland","4","0.0356752842605638","0.00315993265656416","0.0681906358645634"
"Andere","1999","Hauptschule","Westdeutschland","22","","",""
"Andere","1999","Hauptschule","Ostdeutschland","7","0.005059027706968","0.000951429372903544","0.00916662604103245"
"Andere","1999","Realschule","Westdeutschland","8","0.00427291706650232","0.00138226342560305","0.00716357070740159"
"Andere","1999","Realschule","Ostdeutschland","11","","",""
"Andere","1999","(Fach-)Abitur","Westdeutschland","5","0.00512406753820646","0.000530332013019617","0.0097178030633933"
"Andere","1999","(Fach-)Abitur","Ostdeutschland","2","","",""
"Andere","1999","AkademikerIn","Westdeutschland","6","0.00418854751862305","0.000343924767172847","0.00803317027007324"
"Andere","1999","AkademikerIn","Ostdeutschland","3","","",""
"keine Parteineigung","2000","(noch) kein Abschluss","Westdeutschland","578","0.759825592150293","0.729333814723584","0.790317369577002"
"keine Parteineigung","2000","(noch) kein Abschluss","Ostdeutschland","133","","",""
"keine Parteineigung","2000","Hauptschule","Westdeutschland","4970","0.543683857668869","0.533273019636057","0.55409469570168"
"keine Parteineigung","2000","Hauptschule","Ostdeutschland","1143","","",""
"keine Parteineigung","2000","Realschule","Westdeutschland","2116","","",""
"keine Parteineigung","2000","Realschule","Ostdeutschland","1566","","",""
"keine Parteineigung","2000","(Fach-)Abitur","Westdeutschland","953","0.460966956751199","0.438853798379411","0.483080115122987"
"keine Parteineigung","2000","(Fach-)Abitur","Ostdeutschland","219","","",""
"keine Parteineigung","2000","AkademikerIn","Westdeutschland","953","0.370249005305066","0.351244628535596","0.389253382074536"
"keine Parteineigung","2000","AkademikerIn","Ostdeutschland","627","0.486851282627841","0.459361834973273","0.51434073028241"
"SPD","2000","(noch) kein Abschluss","Westdeutschland","82","0.105902802945189","0.0839389507652212","0.127866655125156"
"SPD","2000","(noch) kein Abschluss","Ostdeutschland","7","0.0423438504375011","0.0113346507188437","0.0733530501561585"
"SPD","2000","Hauptschule","Westdeutschland","2026","","",""
"SPD","2000","Hauptschule","Ostdeutschland","266","","",""
"SPD","2000","Realschule","Westdeutschland","801","0.207607351688677","0.194979553346434","0.220235150030921"
"SPD","2000","Realschule","Ostdeutschland","217","","",""
"SPD","2000","(Fach-)Abitur","Westdeutschland","410","0.217103397610536","0.198814240167815","0.235392555053257"
"SPD","2000","(Fach-)Abitur","Ostdeutschland","28","","",""
"SPD","2000","AkademikerIn","Westdeutschland","538","0.216150702885579","0.199950633923676","0.232350771847481"
"SPD","2000","AkademikerIn","Ostdeutschland","190","","",""
"CDU/CSU","2000","(noch) kein Abschluss","Westdeutschland","60","0.0887119308964527","0.0684172944272016","0.109006567365704"
"CDU/CSU","2000","(noch) kein Abschluss","Ostdeutschland","8","0.0586736575245598","0.0224841835372463","0.0948631315118733"
"CDU/CSU","2000","Hauptschule","Westdeutschland","1587","","",""
"CDU/CSU","2000","Hauptschule","Ostdeutschland","254","","",""
"CDU/CSU","2000","Realschule","Westdeutschland","800","0.219847255026328","0.206953292638104","0.232741217414551"
"CDU/CSU","2000","Realschule","Ostdeutschland","246","","",""
"CDU/CSU","2000","(Fach-)Abitur","Westdeutschland","388","0.207576399212244","0.189584547118613","0.225568251305875"
"CDU/CSU","2000","(Fach-)Abitur","Ostdeutschland","47","0.16065468725983","0.122455779089672","0.198853595429988"
"CDU/CSU","2000","AkademikerIn","Westdeutschland","588","0.247147421665442","0.230170643894421","0.264124199436462"
"CDU/CSU","2000","AkademikerIn","Ostdeutschland","176","","",""
"FDP","2000","(noch) kein Abschluss","Westdeutschland","1","","",""
"FDP","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","2000","Hauptschule","Westdeutschland","56","0.00797246221118574","0.00611364085660686","0.00983128356576462"
"FDP","2000","Hauptschule","Ostdeutschland","4","0.00238359914786088","0.00011121068589065","0.00465598760983111"
"FDP","2000","Realschule","Westdeutschland","51","0.014742220966708","0.0109899650653658","0.0184944768680501"
"FDP","2000","Realschule","Ostdeutschland","11","","",""
"FDP","2000","(Fach-)Abitur","Westdeutschland","31","0.0180585775407431","0.0121512269815462","0.02396592809994"
"FDP","2000","(Fach-)Abitur","Ostdeutschland","5","0.0115480553347556","0.000434164601384648","0.0226619460681265"
"FDP","2000","AkademikerIn","Westdeutschland","98","0.0456143913745028","0.0374026524423695","0.0538261303066361"
"FDP","2000","AkademikerIn","Ostdeutschland","17","","",""
"Grüne","2000","(noch) kein Abschluss","Westdeutschland","19","","",""
"Grüne","2000","(noch) kein Abschluss","Ostdeutschland","4","0.0298046370499052","0.00361906295828469","0.0559902111415257"
"Grüne","2000","Hauptschule","Westdeutschland","70","0.0074463998736606","0.00564947584550962","0.00924332390181158"
"Grüne","2000","Hauptschule","Ostdeutschland","3","","",""
"Grüne","2000","Realschule","Westdeutschland","139","","",""
"Grüne","2000","Realschule","Ostdeutschland","22","","",""
"Grüne","2000","(Fach-)Abitur","Westdeutschland","145","","",""
"Grüne","2000","(Fach-)Abitur","Ostdeutschland","15","","",""
"Grüne","2000","AkademikerIn","Westdeutschland","272","","",""
"Grüne","2000","AkademikerIn","Ostdeutschland","51","0.037752420034853","0.0272699883081543","0.0482348517615517"
"Linke","2000","(noch) kein Abschluss","Westdeutschland","3","","",""
"Linke","2000","(noch) kein Abschluss","Ostdeutschland","9","0.0526185512792755","0.0182372377136257","0.0869998648449253"
"Linke","2000","Hauptschule","Westdeutschland","12","","",""
"Linke","2000","Hauptschule","Ostdeutschland","85","0.0519883161677182","0.0416429969664095","0.0623336353690269"
"Linke","2000","Realschule","Westdeutschland","14","","",""
"Linke","2000","Realschule","Ostdeutschland","132","","",""
"Linke","2000","(Fach-)Abitur","Westdeutschland","13","","",""
"Linke","2000","(Fach-)Abitur","Ostdeutschland","36","0.106497697841558","0.0744090171061875","0.138586378576929"
"Linke","2000","AkademikerIn","Westdeutschland","17","","",""
"Linke","2000","AkademikerIn","Ostdeutschland","204","","",""
"Rechte","2000","(noch) kein Abschluss","Westdeutschland","5","0.00537914419715967","0.000158215138920539","0.0106000732553988"
"Rechte","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2000","Hauptschule","Westdeutschland","33","0.00364817698033845","0.00238802228005673","0.00490833168062018"
"Rechte","2000","Hauptschule","Ostdeutschland","8","0.00300907339606276","0.000456688488047459","0.00556145830407806"
"Rechte","2000","Realschule","Westdeutschland","22","","",""
"Rechte","2000","Realschule","Ostdeutschland","34","0.0165598561962879","0.0112797955437781","0.0218399168487977"
"Rechte","2000","(Fach-)Abitur","Westdeutschland","7","0.00374605052388868","0.00103598352547157","0.00645611752230579"
"Rechte","2000","(Fach-)Abitur","Ostdeutschland","2","","",""
"Rechte","2000","AkademikerIn","Westdeutschland","5","0.00212096754180024","0.000310343801405006","0.00393159128219547"
