"party","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"AfD","2018","35-65 J.","West","333","0.0310480676377914","0.0280196623924096","0.0340764728831732"
"AfD","2018","35-65 J.","Ost","153","0.0601199637565935","0.05206561018867","0.068174317324517"
"AfD","2018","66 und älter","West","55","0.0141934307188941","0.0103927813875237","0.0179940800502644"
"AfD","2018","66 und älter","Ost","51","0.0414563603411376","0.0303115244003518","0.0526011962819234"
"Sonstige","2018","16-34 J.","West","59","0.0119452448754557","0.00923797738578717","0.0146525123651241"
"Sonstige","2018","16-34 J.","Ost","","","",""
"Sonstige","2018","35-65 J.","West","70","0.00751415627755284","0.00600634197936128","0.0090219705757444"
"Sonstige","2018","35-65 J.","Ost","","","",""
"Sonstige","2018","66 und älter","West","","","",""
"Sonstige","2018","66 und älter","Ost","","","",""
"keine PN","2019","16-34 J.","West","2974","0.659092223056845","0.645095789315378","0.673088656798312"
"keine PN","2019","16-34 J.","Ost","690","0.733359871066258","0.705166077658769","0.761553664473747"
"keine PN","2019","35-65 J.","West","6261","0.566536898645322","0.557518141215955","0.57555565607469"
"keine PN","2019","35-65 J.","Ost","2025","0.643851562649776","0.627365498928716","0.660337626370836"
"keine PN","2019","66 und älter","West","1406","0.421359479710741","0.40574598154412","0.436972977877361"
"keine PN","2019","66 und älter","Ost","700","0.568209117225114","0.541283402025254","0.595134832424974"
"CDU/CSU","2019","16-34 J.","West","267","0.0683030252754227","0.0608542794128835","0.0757517711379619"
"CDU/CSU","2019","16-34 J.","Ost","38","0.038126306277602","0.0259166461025856","0.0503359664526185"
"CDU/CSU","2019","35-65 J.","West","1752","0.133151808408921","0.12696877494259","0.139334841875251"
"CDU/CSU","2019","35-65 J.","Ost","368","0.0881059227286205","0.0783474169205227","0.0978644285367183"
"CDU/CSU","2019","66 und älter","West","1170","0.26929531300988","0.255268637356971","0.283321988662789"
"CDU/CSU","2019","66 und älter","Ost","201","0.14756496962736","0.128285339604496","0.166844599650224"
"SPD","2019","16-34 J.","West","197","0.0413751183724504","0.0354945430399406","0.0472556937049602"
"SPD","2019","16-34 J.","Ost","","","",""
"SPD","2019","35-65 J.","West","1004","0.0960035896484314","0.0906421227653508","0.101365056531512"
"SPD","2019","35-65 J.","Ost","126","0.0388520550300903","0.0321991596508182","0.0455049504093624"
"SPD","2019","66 und älter","West","651","0.169037330508731","0.157186426498453","0.18088823451901"
"SPD","2019","66 und älter","Ost","115","0.0870246631613683","0.0717022519590095","0.102347074363727"
"FDP","2019","16-34 J.","West","112","0.0252385241579513","0.0206071805763158","0.0298698677395868"
"FDP","2019","16-34 J.","Ost","","","",""
"FDP","2019","35-65 J.","West","315","0.0197424183433733","0.0172106333636731","0.0222742033230734"
"FDP","2019","35-65 J.","Ost","75","0.0159351631485971","0.0116239579978949","0.0202463682992992"
"FDP","2019","66 und älter","West","153","0.032488472545901","0.0268823558784985","0.0380945892133035"
"FDP","2019","66 und älter","Ost","","","",""
"Grüne","2019","16-34 J.","West","547","0.124160993381361","0.114423872188115","0.133898114574606"
"Grüne","2019","16-34 J.","Ost","68","0.0527088909097191","0.0384621391735952","0.066955642645843"
"Grüne","2019","35-65 J.","West","1565","0.119148512178094","0.113252583833469","0.12504444052272"
"Grüne","2019","35-65 J.","Ost","202","0.0591111205116801","0.0509919373419671","0.067230303681393"
"Grüne","2019","66 und älter","West","310","0.0680732936095844","0.0601089741582088","0.0760376130609601"
"Grüne","2019","66 und älter","Ost","39","0.0208001859596406","0.0130422590277262","0.0285581128915549"
"PDS/Linke","2019","16-34 J.","West","137","0.0406538198024607","0.0348225357277806","0.0464851038771408"
"PDS/Linke","2019","16-34 J.","Ost","62","0.0627405569173591","0.0472796030673588","0.0782015107673593"
"PDS/Linke","2019","35-65 J.","West","266","0.0218682413728","0.0192065227187295","0.0245299600268706"
"PDS/Linke","2019","35-65 J.","Ost","216","0.0738499745266887","0.0648462039161319","0.0828537451372455"
"PDS/Linke","2019","66 und älter","West","62","0.0153987578108958","0.0115052374989264","0.0192922781228652"
"PDS/Linke","2019","66 und älter","Ost","165","0.124058761652678","0.106139190079257","0.1419783332261"
"Rechtsextrem","2019","16-34 J.","West","","","",""
"Rechtsextrem","2019","16-34 J.","Ost","","","",""
"Rechtsextrem","2019","35-65 J.","West","","","",""
"Rechtsextrem","2019","35-65 J.","Ost","","","",""
"Rechtsextrem","2019","66 und älter","West","","","",""
"Rechtsextrem","2019","66 und älter","Ost","","","",""
"AfD","2019","16-34 J.","West","83","0.0259212543212945","0.0212293312291938","0.0306131774133951"
"AfD","2019","16-34 J.","Ost","34","0.0557752685193541","0.0411437059988746","0.0704068310398336"
"AfD","2019","35-65 J.","West","313","0.0328956442283801","0.0296495404026738","0.0361417480540863"
"AfD","2019","35-65 J.","Ost","189","0.0677620882134189","0.0591091152574084","0.0764150611694293"
"AfD","2019","66 und älter","West","69","0.0186367575671991","0.0143604445982325","0.0229130705361657"
"AfD","2019","66 und älter","Ost","59","0.0421739241825872","0.0312484134149129","0.0530994349502616"
"Sonstige","2019","16-34 J.","West","84","0.0148214598189879","0.0112534272768669","0.0183894923611089"
"Sonstige","2019","16-34 J.","Ost","","","",""
"Sonstige","2019","35-65 J.","West","114","0.00970767511966666","0.00792326013244249","0.0114920901068908"
"Sonstige","2019","35-65 J.","Ost","","","",""
"Sonstige","2019","66 und älter","West","","","",""
"Sonstige","2019","66 und älter","Ost","","","",""
"keine PN","2020","16-34 J.","West","4627","0.651823734784102","0.639994170896984","0.66365329867122"
"keine PN","2020","16-34 J.","Ost","896","0.708228142199544","0.682593756519205","0.733862527879882"
"keine PN","2020","35-65 J.","West","7453","0.562847188247984","0.554190519852504","0.571503856643463"
"keine PN","2020","35-65 J.","Ost","2034","0.6199827792501","0.603282174704159","0.636683383796041"
"keine PN","2020","66 und älter","West","1362","0.409328636372232","0.393411648579562","0.425245624164903"
"keine PN","2020","66 und älter","Ost","681","0.554294148003945","0.526706849177953","0.581881446829937"
"CDU/CSU","2020","16-34 J.","West","393","0.0844678949766525","0.077562529129599","0.0913732608237059"
"CDU/CSU","2020","16-34 J.","Ost","53","0.0394847381869388","0.0285027394321377","0.05046673694174"
"CDU/CSU","2020","35-65 J.","West","1802","0.139510089458464","0.133463442771349","0.145556736145578"
"CDU/CSU","2020","35-65 J.","Ost","374","0.105577288706939","0.0950043089173929","0.116150268496485"
"CDU/CSU","2020","66 und älter","West","1110","0.279845569096109","0.265313619035161","0.294377519157057"
"CDU/CSU","2020","66 und älter","Ost","181","0.154100928666459","0.134061895395527","0.174139961937392"
"SPD","2020","16-34 J.","West","209","0.0425112348498658","0.0375014073623154","0.0475210623374162"
"SPD","2020","16-34 J.","Ost","","","",""
"SPD","2020","35-65 J.","West","944","0.0887286315315834","0.0837661986312641","0.0936910644319027"
"SPD","2020","35-65 J.","Ost","121","0.0360481882948015","0.0296344664106385","0.0424619101789644"
"SPD","2020","66 und älter","West","628","0.172238619762728","0.160015847805173","0.184461391720284"
"SPD","2020","66 und älter","Ost","103","0.0829275249869695","0.0676213721505935","0.0982336778233455"
"FDP","2020","16-34 J.","West","81","0.0148069748864687","0.0118078268569955","0.0178061229159418"
"FDP","2020","16-34 J.","Ost","","","",""
"FDP","2020","35-65 J.","West","228","0.0151456327282862","0.013014214815526","0.0172770506410465"
"FDP","2020","35-65 J.","Ost","54","0.0121427548549177","0.00837444636482089","0.0159110633450146"
"FDP","2020","66 und älter","West","108","0.0227244029075763","0.0179004103588041","0.0275483954563484"
"FDP","2020","66 und älter","Ost","","","",""
"Grüne","2020","16-34 J.","West","637","0.133390219101078","0.124947587212091","0.141832850990065"
"Grüne","2020","16-34 J.","Ost","81","0.0563517084553373","0.043347819670451","0.0693555972402237"
"Grüne","2020","35-65 J.","West","1597","0.132462828792784","0.126546804456955","0.138378853128613"
"Grüne","2020","35-65 J.","Ost","214","0.0574987675320734","0.049489164879464","0.0655083701846828"
"Grüne","2020","66 und älter","West","337","0.0809726185111018","0.0721421208855995","0.0898031161366042"
"Grüne","2020","66 und älter","Ost","40","0.0250152917843699","0.0163473386829279","0.033683244885812"
"PDS/Linke","2020","16-34 J.","West","155","0.0367110132640567","0.0320414039017053","0.0413806226264082"
"PDS/Linke","2020","16-34 J.","Ost","75","0.0782723921124326","0.0631256153356511","0.0934191688892142"
"PDS/Linke","2020","35-65 J.","West","230","0.0211206917909992","0.0186113631888043","0.023630020393194"
"PDS/Linke","2020","35-65 J.","Ost","224","0.07895950338852","0.0696809064917772","0.0882381002852628"
"PDS/Linke","2020","66 und älter","West","54","0.0167815279969884","0.0126234500511847","0.0209396059427921"
"PDS/Linke","2020","66 und älter","Ost","179","0.144962408707512","0.125421931440318","0.164502885974706"
"Rechtsextrem","2020","16-34 J.","West","","","",""
"Rechtsextrem","2020","16-34 J.","Ost","","","",""
"Rechtsextrem","2020","35-65 J.","West","","","",""
"Rechtsextrem","2020","35-65 J.","Ost","","","",""
"Rechtsextrem","2020","66 und älter","West","","","",""
"Rechtsextrem","2020","66 und älter","Ost","","","",""
"AfD","2020","16-34 J.","West","46","0.0186989444779555","0.0153352716518134","0.0220626173040977"
"AfD","2020","16-34 J.","Ost","43","0.0553960457732241","0.04249636728036","0.0682957242660882"
"AfD","2020","35-65 J.","West","256","0.0287662853026839","0.0258492434533793","0.0316833271519884"
"AfD","2020","35-65 J.","Ost","196","0.0768522884867596","0.0676878736168716","0.0860167033566477"
"AfD","2020","66 und älter","West","53","0.0140036886606236","0.0101999494878854","0.0178074278333618"
"AfD","2020","66 und älter","Ost","46","0.0299888980614421","0.0205225281593229","0.0394552679635614"
"Sonstige","2020","16-34 J.","West","79","0.0173711668191919","0.0141269242775821","0.0206154093608016"
"Sonstige","2020","16-34 J.","Ost","","","",""
"Sonstige","2020","35-65 J.","West","99","0.0112197239438633","0.0093815784827099","0.0130578694050167"
"Sonstige","2020","35-65 J.","Ost","","","",""
"Sonstige","2020","66 und älter","West","","","",""
"Sonstige","2020","66 und älter","Ost","","","",""
