"party","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","2006","Hauptschule","weiblich","43","0.0100336762957993","0.00700471388130258","0.013062638710296"
"Grüne","2006","Realschule","maennlich","58","0.0255596923624895","0.0192497319162887","0.0318696528086903"
"Grüne","2006","Realschule","weiblich","111","","",""
"Grüne","2006","(Fach-)Abitur","maennlich","64","0.0728941708325714","0.0571551211723872","0.0886332204927555"
"Grüne","2006","(Fach-)Abitur","weiblich","111","","",""
"Grüne","2006","AkademikerIn","maennlich","208","","",""
"Grüne","2006","AkademikerIn","weiblich","247","","",""
"Linke","2006","(noch) kein Abschluss","maennlich","5","0.00859334247635572","-0.00181667827442524","0.0190033632271367"
"Linke","2006","(noch) kein Abschluss","weiblich","4","0.0110378665132257","-1.90347491088542e-05","0.0220947677755603"
"Linke","2006","Hauptschule","maennlich","82","0.0212778438321067","0.0167359423771997","0.0258197452870137"
"Linke","2006","Hauptschule","weiblich","73","0.0172674125976312","0.0133084176930708","0.0212264075021916"
"Linke","2006","Realschule","maennlich","86","0.0367505778919597","0.0292278964660659","0.0442732593178536"
"Linke","2006","Realschule","weiblich","80","0.0201450578231454","0.0153442392391154","0.0249458764071755"
"Linke","2006","(Fach-)Abitur","maennlich","27","","",""
"Linke","2006","(Fach-)Abitur","weiblich","24","","",""
"Linke","2006","AkademikerIn","maennlich","135","","",""
"Linke","2006","AkademikerIn","weiblich","96","0.0487962625969472","0.0393234442037398","0.0582690809901546"
"Rechte","2006","(noch) kein Abschluss","maennlich","3","","",""
"Rechte","2006","(noch) kein Abschluss","weiblich","","","",""
"Rechte","2006","Hauptschule","maennlich","43","0.0127377314202127","0.0092082857421822","0.0162671770982432"
"Rechte","2006","Hauptschule","weiblich","10","","",""
"Rechte","2006","Realschule","maennlich","46","0.02477590695522","0.0185609489658393","0.0309908649446007"
"Rechte","2006","Realschule","weiblich","11","","",""
"Rechte","2006","(Fach-)Abitur","maennlich","6","0.00397294671136212","0.000164399119410994","0.00778149430331324"
"Rechte","2006","(Fach-)Abitur","weiblich","1","","",""
"Rechte","2006","AkademikerIn","maennlich","3","","",""
"Rechte","2006","AkademikerIn","weiblich","2","","",""
"AfD","2006","(noch) kein Abschluss","maennlich","","","",""
"AfD","2006","(noch) kein Abschluss","weiblich","","","",""
"AfD","2006","Hauptschule","maennlich","","","",""
"AfD","2006","Hauptschule","weiblich","","","",""
"AfD","2006","Realschule","maennlich","","","",""
"AfD","2006","Realschule","weiblich","","","",""
"AfD","2006","(Fach-)Abitur","maennlich","","","",""
"AfD","2006","(Fach-)Abitur","weiblich","","","",""
"AfD","2006","AkademikerIn","maennlich","","","",""
"AfD","2006","AkademikerIn","weiblich","","","",""
"Andere","2006","(noch) kein Abschluss","maennlich","","","",""
"Andere","2006","(noch) kein Abschluss","weiblich","","","",""
"Andere","2006","Hauptschule","maennlich","24","","",""
"Andere","2006","Hauptschule","weiblich","10","","",""
"Andere","2006","Realschule","maennlich","15","","",""
"Andere","2006","Realschule","weiblich","13","","",""
"Andere","2006","(Fach-)Abitur","maennlich","4","0.00681412798389821","0.00183345693573508","0.0117947990320613"
"Andere","2006","(Fach-)Abitur","weiblich","3","","",""
"Andere","2006","AkademikerIn","maennlich","9","0.00235094688346334","0.000463832884837625","0.00423806088208905"
"Andere","2006","AkademikerIn","weiblich","9","0.00454623119421621","0.0015883177328466","0.00750414465558582"
"keine Parteineigung","2007","(noch) kein Abschluss","maennlich","158","","",""
"keine Parteineigung","2007","(noch) kein Abschluss","weiblich","248","","",""
"keine Parteineigung","2007","Hauptschule","maennlich","2115","","",""
"keine Parteineigung","2007","Hauptschule","weiblich","2411","","",""
"keine Parteineigung","2007","Realschule","maennlich","1352","","",""
"keine Parteineigung","2007","Realschule","weiblich","1996","","",""
"keine Parteineigung","2007","(Fach-)Abitur","maennlich","509","0.499339113232742","0.469009458483357","0.529668767982128"
"keine Parteineigung","2007","(Fach-)Abitur","weiblich","746","0.589092733863849","0.562234009899775","0.615951457827924"
"keine Parteineigung","2007","AkademikerIn","maennlich","854","0.381979969934662","0.36250486199171","0.401455077877614"
"keine Parteineigung","2007","AkademikerIn","weiblich","900","0.487862164993561","0.465659397285479","0.510064932701642"
"SPD","2007","(noch) kein Abschluss","maennlich","31","0.154413955809518","0.108793276528687","0.200034635090349"
"SPD","2007","(noch) kein Abschluss","weiblich","25","","",""
"SPD","2007","Hauptschule","maennlich","639","0.181240051492832","0.168555710801742","0.193924392183923"
"SPD","2007","Hauptschule","weiblich","584","0.160056730461817","0.148340156369872","0.171773304553762"
"SPD","2007","Realschule","maennlich","288","","",""
"SPD","2007","Realschule","weiblich","394","0.126994312618824","0.115273224891365","0.138715400346283"
"SPD","2007","(Fach-)Abitur","maennlich","179","","",""
"SPD","2007","(Fach-)Abitur","weiblich","209","","",""
"SPD","2007","AkademikerIn","maennlich","431","0.177012234521228","0.161713460323404","0.192311008719053"
"SPD","2007","AkademikerIn","weiblich","304","0.148632495915104","0.132831642817608","0.1644333490126"
"CDU/CSU","2007","(noch) kein Abschluss","maennlich","24","","",""
"CDU/CSU","2007","(noch) kein Abschluss","weiblich","19","","",""
"CDU/CSU","2007","Hauptschule","maennlich","617","0.165131522377464","0.152905461920274","0.177357582834654"
"CDU/CSU","2007","Hauptschule","weiblich","623","0.165863958513911","0.153978028964353","0.177749888063469"
"CDU/CSU","2007","Realschule","maennlich","410","0.18530807642371","0.169292532631718","0.201323620215702"
"CDU/CSU","2007","Realschule","weiblich","466","0.1532265344648","0.140546575327632","0.165906493601969"
"CDU/CSU","2007","(Fach-)Abitur","maennlich","192","","",""
"CDU/CSU","2007","(Fach-)Abitur","weiblich","178","","",""
"CDU/CSU","2007","AkademikerIn","maennlich","621","0.239803241459907","0.222689347594902","0.256917135324912"
"CDU/CSU","2007","AkademikerIn","weiblich","354","0.166506926879483","0.14995943161801","0.183054422140956"
"FDP","2007","(noch) kein Abschluss","maennlich","5","0.0179803546748672","0.00120395419768344","0.0347567551520509"
"FDP","2007","(noch) kein Abschluss","weiblich","2","","",""
"FDP","2007","Hauptschule","maennlich","40","0.00966220835590053","0.00644119600479792","0.0128832207070031"
"FDP","2007","Hauptschule","weiblich","24","","",""
"FDP","2007","Realschule","maennlich","45","0.0183928309550288","0.0128543462553035","0.0239313156547541"
"FDP","2007","Realschule","weiblich","49","0.0107030629119853","0.00708076124744022","0.0143253645765304"
"FDP","2007","(Fach-)Abitur","maennlich","55","0.0452853384049909","0.0326724821433496","0.0578981946666322"
"FDP","2007","(Fach-)Abitur","weiblich","23","","",""
"FDP","2007","AkademikerIn","maennlich","150","","",""
"FDP","2007","AkademikerIn","weiblich","49","0.018449791317997","0.0124723254589632","0.0244272571770307"
"Grüne","2007","(noch) kein Abschluss","maennlich","17","","",""
"Grüne","2007","(noch) kein Abschluss","weiblich","16","","",""
"Grüne","2007","Hauptschule","maennlich","21","","",""
"Grüne","2007","Hauptschule","weiblich","39","0.0117279446500847","0.00828771125842729","0.0151681780417421"
"Grüne","2007","Realschule","maennlich","50","0.0281904894577266","0.0213680499988405","0.0350129289166127"
"Grüne","2007","Realschule","weiblich","99","0.0344477738547057","0.0280277637807329","0.0408677839286784"
"Grüne","2007","(Fach-)Abitur","maennlich","63","0.080049613284314","0.0635884825558358","0.0965107440127921"
"Grüne","2007","(Fach-)Abitur","weiblich","109","","",""
"Grüne","2007","AkademikerIn","maennlich","195","","",""
"Grüne","2007","AkademikerIn","weiblich","237","","",""
"Linke","2007","(noch) kein Abschluss","maennlich","4","0.0120074151965212","-0.00174380309652727","0.0257586334895696"
"Linke","2007","(noch) kein Abschluss","weiblich","1","","",""
"Linke","2007","Hauptschule","maennlich","65","0.0183174394933547","0.013901933937006","0.0227329450497034"
"Linke","2007","Hauptschule","weiblich","62","0.0164697182798328","0.012402704455941","0.0205367321037246"
"Linke","2007","Realschule","maennlich","65","0.0303316797617052","0.0232626852502182","0.0374006742731922"
"Linke","2007","Realschule","weiblich","74","0.0235724871514561","0.0182318883743382","0.0289130859285739"
"Linke","2007","(Fach-)Abitur","maennlich","32","0.0308252880686151","0.0203406739633272","0.041309902173903"
"Linke","2007","(Fach-)Abitur","weiblich","18","","",""
"Linke","2007","AkademikerIn","maennlich","125","","",""
"Linke","2007","AkademikerIn","weiblich","93","0.0421778606739307","0.0332499502381291","0.0511057711097324"
"Rechte","2007","(noch) kein Abschluss","maennlich","2","","",""
"Rechte","2007","(noch) kein Abschluss","weiblich","","","",""
"Rechte","2007","Hauptschule","maennlich","28","","",""
"Rechte","2007","Hauptschule","weiblich","13","","",""
"Rechte","2007","Realschule","maennlich","40","0.019735259325837","0.0140021408128802","0.0254683778387939"
"Rechte","2007","Realschule","weiblich","11","","",""
"Rechte","2007","(Fach-)Abitur","maennlich","8","0.00700367076878603","0.00194502202532809","0.012062319512244"
"Rechte","2007","(Fach-)Abitur","weiblich","2","","",""
"Rechte","2007","AkademikerIn","maennlich","3","","",""
"Rechte","2007","AkademikerIn","weiblich","1","","",""
"AfD","2007","(noch) kein Abschluss","maennlich","","","",""
"AfD","2007","(noch) kein Abschluss","weiblich","","","",""
"AfD","2007","Hauptschule","maennlich","","","",""
"AfD","2007","Hauptschule","weiblich","","","",""
"AfD","2007","Realschule","maennlich","","","",""
"AfD","2007","Realschule","weiblich","","","",""
"AfD","2007","(Fach-)Abitur","maennlich","","","",""
"AfD","2007","(Fach-)Abitur","weiblich","","","",""
"AfD","2007","AkademikerIn","maennlich","","","",""
"AfD","2007","AkademikerIn","weiblich","","","",""
"Andere","2007","(noch) kein Abschluss","maennlich","","","",""
"Andere","2007","(noch) kein Abschluss","weiblich","","","",""
"Andere","2007","Hauptschule","maennlich","18","","",""
"Andere","2007","Hauptschule","weiblich","6","0.00103702190643759","8.51465629176881e-06","0.00206552915658341"
"Andere","2007","Realschule","maennlich","11","","",""
"Andere","2007","Realschule","weiblich","11","","",""
"Andere","2007","(Fach-)Abitur","maennlich","6","0.00778238487266204","0.00245201113511263","0.0131127586102114"
"Andere","2007","(Fach-)Abitur","weiblich","4","0.00335030172481503","0.000195770267351543","0.00650483318227852"
"Andere","2007","AkademikerIn","maennlich","12","","",""
"Andere","2007","AkademikerIn","weiblich","9","0.00464863499362667","0.00162718057427761","0.00767008941297574"
"keine Parteineigung","2008","(noch) kein Abschluss","maennlich","163","","",""
"keine Parteineigung","2008","(noch) kein Abschluss","weiblich","230","","",""
"keine Parteineigung","2008","Hauptschule","maennlich","1939","","",""
"keine Parteineigung","2008","Hauptschule","weiblich","2250","","",""
"keine Parteineigung","2008","Realschule","maennlich","1267","","",""
"keine Parteineigung","2008","Realschule","weiblich","1885","","",""
"keine Parteineigung","2008","(Fach-)Abitur","maennlich","467","0.475684262182477","0.444026881162455","0.507341643202499"
"keine Parteineigung","2008","(Fach-)Abitur","weiblich","675","0.586494505069526","0.558490993962475","0.614498016176578"
"keine Parteineigung","2008","AkademikerIn","maennlich","797","0.360117760727884","0.340322452245415","0.379913069210353"
"keine Parteineigung","2008","AkademikerIn","weiblich","844","0.453843588495989","0.431266326357389","0.476420850634588"
"SPD","2008","(noch) kein Abschluss","maennlich","35","0.159258790332696","0.113990498787545","0.204527081877846"
"SPD","2008","(noch) kein Abschluss","weiblich","27","","",""
"SPD","2008","Hauptschule","maennlich","550","0.170499480329428","0.157588007911365","0.183410952747492"
"SPD","2008","Hauptschule","weiblich","503","0.145423580269378","0.133746213942641","0.157100946596114"
"SPD","2008","Realschule","maennlich","238","","",""
"SPD","2008","Realschule","weiblich","344","0.121725855886027","0.10984812570344","0.133603586068613"
"SPD","2008","(Fach-)Abitur","maennlich","161","","",""
"SPD","2008","(Fach-)Abitur","weiblich","189","","",""
"SPD","2008","AkademikerIn","maennlich","396","0.173512064622097","0.157895946927959","0.189128182316234"
"SPD","2008","AkademikerIn","weiblich","284","","",""
"CDU/CSU","2008","(noch) kein Abschluss","maennlich","27","","",""
"CDU/CSU","2008","(noch) kein Abschluss","weiblich","19","","",""
"CDU/CSU","2008","Hauptschule","maennlich","591","0.168494632533024","0.155643793768075","0.181345471297973"
"CDU/CSU","2008","Hauptschule","weiblich","608","0.171369821711755","0.158887379012314","0.183852264411196"
"CDU/CSU","2008","Realschule","maennlich","406","0.18837345726111","0.171826337211223","0.204920577310997"
"CDU/CSU","2008","Realschule","weiblich","470","0.16630035743835","0.152774077001824","0.179826637874875"
"CDU/CSU","2008","(Fach-)Abitur","maennlich","191","","",""
"CDU/CSU","2008","(Fach-)Abitur","weiblich","180","","",""
"CDU/CSU","2008","AkademikerIn","maennlich","606","0.26200188931187","0.243868883026344","0.280134895597397"
"CDU/CSU","2008","AkademikerIn","weiblich","343","0.173859818403952","0.156673369991658","0.191046266816246"
"FDP","2008","(noch) kein Abschluss","maennlich","5","0.0111717422418785","-0.00183091511116842","0.0241743995949254"
"FDP","2008","(noch) kein Abschluss","weiblich","1","","",""
"FDP","2008","Hauptschule","maennlich","38","0.00968811504159532","0.00632523365086605","0.0130509964323246"
"FDP","2008","Hauptschule","weiblich","28","","",""
"FDP","2008","Realschule","maennlich","47","0.0199856987076176","0.0140631271394524","0.0259082702757828"
"FDP","2008","Realschule","weiblich","42","0.010258507443785","0.00659809548146798","0.0139189194061021"
"FDP","2008","(Fach-)Abitur","maennlich","42","0.0403500284717847","0.0278762652775888","0.0528237916659806"
"FDP","2008","(Fach-)Abitur","weiblich","24","","",""
"FDP","2008","AkademikerIn","maennlich","144","","",""
"FDP","2008","AkademikerIn","weiblich","61","0.0272718915957693","0.0198858284057331","0.0346579547858054"
"Grüne","2008","(noch) kein Abschluss","maennlich","12","","",""
"Grüne","2008","(noch) kein Abschluss","weiblich","12","","",""
"Grüne","2008","Hauptschule","maennlich","18","","",""
"Grüne","2008","Hauptschule","weiblich","30","0.00747711522179309","0.00462353992434928","0.0103306905192369"
"Grüne","2008","Realschule","maennlich","50","0.0274616648059834","0.0205457244641877","0.034377605147779"
"Grüne","2008","Realschule","weiblich","91","0.0366317498202498","0.0298075460696736","0.0434559535708261"
"Grüne","2008","(Fach-)Abitur","maennlich","62","0.0933992581715093","0.0749533987989126","0.111845117544106"
"Grüne","2008","(Fach-)Abitur","weiblich","93","0.0767671829806452","0.06162866749248","0.0919056984688103"
"Grüne","2008","AkademikerIn","maennlich","181","","",""
"Grüne","2008","AkademikerIn","weiblich","227","","",""
"Linke","2008","(noch) kein Abschluss","maennlich","6","0.0168231306367837","0.000912753827636958","0.0327335074459304"
"Linke","2008","(noch) kein Abschluss","weiblich","2","","",""
"Linke","2008","Hauptschule","maennlich","87","0.0259359459731552","0.0204789866611916","0.0313929052851188"
"Linke","2008","Hauptschule","weiblich","62","0.0164421341793826","0.0122297197900848","0.0206545485686804"
