"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"SPD","1985","Hessen","290","0.475586634038019","0.434297894051049","0.516875374024988"
"SPD","1985","Rheinland-Pfalz,Saarland","191","0.481149129860341","0.43051149451492","0.531786765205762"
"SPD","1985","Baden-Wuerttemberg","459","0.404072596667938","0.372769415735566","0.43537577760031"
"SPD","1985","Bayern","395","0.359955090938611","0.330265062162293","0.38964511971493"
"SPD","1985","Saarland","","","",""
"SPD","1985","Berlin","96","0.454471378054928","0.384763462784996","0.52417929332486"
"SPD","1985","Brandenburg","","","",""
"SPD","1985","Mecklenburg-Vorpommern","","","",""
"SPD","1985","Sachsen","","","",""
"SPD","1985","Sachsen-Anhalt","","","",""
"SPD","1985","Thueringen","","","",""
"CDU","1985","Schleswig-Holstein","70","0.322800242948653","0.262894910095623","0.382705575801684"
"CDU","1985","Hamburg","36","0.298445037171626","0.225219006564233","0.371671067779019"
"CDU","1985","Niedersachsen","212","0.374088464802912","0.335751650958043","0.412425278647781"
"CDU","1985","Bremen","","","",""
"CDU","1985","Nordrhein-Westfalen","500","0.355343989456187","0.332116107218604","0.378571871693769"
"CDU","1985","Hessen","148","0.32283777175811","0.284181633448162","0.361493910068058"
"CDU","1985","Rheinland-Pfalz,Saarland","125","0.366462025486476","0.317629059313982","0.415294991658971"
"CDU","1985","Baden-Wuerttemberg","298","0.392479339426328","0.361329843735927","0.423628835116729"
"CDU","1985","Bayern","35","0.0348324294689112","0.0234908254970514","0.0461740334407709"
"CDU","1985","Saarland","","","",""
"CDU","1985","Berlin","53","0.324678073392158","0.25912365617222","0.390232490612095"
"CDU","1985","Brandenburg","","","",""
"CDU","1985","Mecklenburg-Vorpommern","","","",""
"CDU","1985","Sachsen","","","",""
"CDU","1985","Sachsen-Anhalt","","","",""
"CDU","1985","Thueringen","","","",""
"CSU","1985","Schleswig-Holstein","","","",""
"CSU","1985","Hamburg","","","",""
"CSU","1985","Niedersachsen","","","",""
"CSU","1985","Bremen","","","",""
"CSU","1985","Nordrhein-Westfalen","","","",""
"CSU","1985","Hessen","","","",""
"CSU","1985","Rheinland-Pfalz,Saarland","","","",""
"CSU","1985","Baden-Wuerttemberg","","","",""
"CSU","1985","Bayern","265","0.304788496027855","0.27631511793618","0.333261874119531"
"CSU","1985","Saarland","","","",""
"CSU","1985","Berlin","","","",""
"CSU","1985","Brandenburg","","","",""
"CSU","1985","Mecklenburg-Vorpommern","","","",""
"CSU","1985","Sachsen","","","",""
"CSU","1985","Sachsen-Anhalt","","","",""
"CSU","1985","Thueringen","","","",""
"FDP","1985","Schleswig-Holstein","","","",""
"FDP","1985","Hamburg","","","",""
"FDP","1985","Niedersachsen","35","0.0623463822342295","0.0431906293593068","0.0815021351091523"
"FDP","1985","Bremen","","","",""
"FDP","1985","Nordrhein-Westfalen","52","0.0317907320964891","0.0232762939896465","0.0403051702033316"
"FDP","1985","Hessen","","","",""
"FDP","1985","Rheinland-Pfalz,Saarland","","","",""
"FDP","1985","Baden-Wuerttemberg","41","0.0588824057496854","0.0438656259322625","0.0738991855671082"
"FDP","1985","Bayern","","","",""
"FDP","1985","Saarland","","","",""
"FDP","1985","Berlin","","","",""
"FDP","1985","Brandenburg","","","",""
"FDP","1985","Mecklenburg-Vorpommern","","","",""
"FDP","1985","Sachsen","","","",""
"FDP","1985","Sachsen-Anhalt","","","",""
"FDP","1985","Thueringen","","","",""
"Buendnis90/Gruene","1985","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1985","Hamburg","","","",""
"Buendnis90/Gruene","1985","Niedersachsen","37","0.0564159043353723","0.0381364400771774","0.0746953685935673"
"Buendnis90/Gruene","1985","Bremen","","","",""
"Buendnis90/Gruene","1985","Nordrhein-Westfalen","121","0.0616243911344702","0.0499539899284539","0.0732947923404866"
"Buendnis90/Gruene","1985","Hessen","73","0.107042935439172","0.0814821480991701","0.132603722779173"
"Buendnis90/Gruene","1985","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1985","Baden-Wuerttemberg","55","0.0592373488501978","0.0441782170506402","0.0742964806497554"
"Buendnis90/Gruene","1985","Bayern","43","0.0348219882034923","0.0234820228839086","0.0461619535230761"
"Buendnis90/Gruene","1985","Saarland","","","",""
"Buendnis90/Gruene","1985","Berlin","30","0.129908287319494","0.0828408015454341","0.176975773093553"
"Buendnis90/Gruene","1985","Brandenburg","","","",""
"Buendnis90/Gruene","1985","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1985","Sachsen","","","",""
"Buendnis90/Gruene","1985","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1985","Thueringen","","","",""
"Die Linke","1985","Schleswig-Holstein","","","",""
"Die Linke","1985","Hamburg","","","",""
"Die Linke","1985","Niedersachsen","","","",""
"Die Linke","1985","Bremen","","","",""
"Die Linke","1985","Nordrhein-Westfalen","","","",""
"Die Linke","1985","Hessen","","","",""
"Die Linke","1985","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1985","Baden-Wuerttemberg","","","",""
"Die Linke","1985","Bayern","","","",""
"Die Linke","1985","Saarland","","","",""
"Die Linke","1985","Berlin","","","",""
"Die Linke","1985","Brandenburg","","","",""
"Die Linke","1985","Mecklenburg-Vorpommern","","","",""
"Die Linke","1985","Sachsen","","","",""
"Die Linke","1985","Sachsen-Anhalt","","","",""
"Die Linke","1985","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1985","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1985","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1985","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1985","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1985","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1985","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1985","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1985","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1985","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1985","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1985","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1985","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1985","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1985","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1985","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1985","Thueringen","","","",""
"Andere","1985","Schleswig-Holstein","","","",""
"Andere","1985","Hamburg","","","",""
"Andere","1985","Niedersachsen","","","",""
"Andere","1985","Bremen","","","",""
"Andere","1985","Nordrhein-Westfalen","","","",""
"Andere","1985","Hessen","","","",""
"Andere","1985","Rheinland-Pfalz,Saarland","","","",""
"Andere","1985","Baden-Wuerttemberg","","","",""
"Andere","1985","Bayern","","","",""
"Andere","1985","Saarland","","","",""
"Andere","1985","Berlin","","","",""
"Andere","1985","Brandenburg","","","",""
"Andere","1985","Mecklenburg-Vorpommern","","","",""
"Andere","1985","Sachsen","","","",""
"Andere","1985","Sachsen-Anhalt","","","",""
"Andere","1985","Thueringen","","","",""
"SPD/Buendnis90/Gruene","1985","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","1985","Hamburg","","","",""
"SPD/Buendnis90/Gruene","1985","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","1985","Bremen","","","",""
"SPD/Buendnis90/Gruene","1985","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","1985","Hessen","","","",""
"SPD/Buendnis90/Gruene","1985","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","1985","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","1985","Bayern","","","",""
"SPD/Buendnis90/Gruene","1985","Saarland","","","",""
"SPD/Buendnis90/Gruene","1985","Berlin","","","",""
"SPD/Buendnis90/Gruene","1985","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","1985","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","1985","Sachsen","","","",""
"SPD/Buendnis90/Gruene","1985","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","1985","Thueringen","","","",""
"SPD/CDU","1985","Schleswig-Holstein","","","",""
"SPD/CDU","1985","Hamburg","","","",""
"SPD/CDU","1985","Niedersachsen","","","",""
"SPD/CDU","1985","Bremen","","","",""
"SPD/CDU","1985","Nordrhein-Westfalen","","","",""
"SPD/CDU","1985","Hessen","","","",""
"SPD/CDU","1985","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","1985","Baden-Wuerttemberg","","","",""
"SPD/CDU","1985","Bayern","","","",""
"SPD/CDU","1985","Saarland","","","",""
"SPD/CDU","1985","Berlin","","","",""
"SPD/CDU","1985","Brandenburg","","","",""
"SPD/CDU","1985","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","1985","Sachsen","","","",""
"SPD/CDU","1985","Sachsen-Anhalt","","","",""
"SPD/CDU","1985","Thueringen","","","",""
"SPD/FDP","1985","Schleswig-Holstein","","","",""
"SPD/FDP","1985","Hamburg","","","",""
"SPD/FDP","1985","Niedersachsen","","","",""
"SPD/FDP","1985","Bremen","","","",""
"SPD/FDP","1985","Nordrhein-Westfalen","","","",""
"SPD/FDP","1985","Hessen","","","",""
"SPD/FDP","1985","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","1985","Baden-Wuerttemberg","","","",""
"SPD/FDP","1985","Bayern","","","",""
"SPD/FDP","1985","Saarland","","","",""
"SPD/FDP","1985","Berlin","","","",""
"SPD/FDP","1985","Brandenburg","","","",""
"SPD/FDP","1985","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","1985","Sachsen","","","",""
"SPD/FDP","1985","Sachsen-Anhalt","","","",""
"SPD/FDP","1985","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","1985","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","1985","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","1985","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","1985","Bremen","","","",""
"SPD/DVU(Rep/NPD)","1985","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","1985","Hessen","","","",""
"SPD/DVU(Rep/NPD)","1985","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","1985","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","1985","Bayern","","","",""
"SPD/DVU(Rep/NPD)","1985","Saarland","","","",""
"SPD/DVU(Rep/NPD)","1985","Berlin","","","",""
"SPD/DVU(Rep/NPD)","1985","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","1985","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","1985","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","1985","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","1985","Thueringen","","","",""
"CDU/CSU","1985","Schleswig-Holstein","","","",""
"CDU/CSU","1985","Hamburg","","","",""
"CDU/CSU","1985","Niedersachsen","","","",""
"CDU/CSU","1985","Bremen","","","",""
"CDU/CSU","1985","Nordrhein-Westfalen","116","0.0645177039583765","0.0525949014942439","0.0764405064225092"
"CDU/CSU","1985","Hessen","30","0.0524170731673076","0.0339913335126673","0.0708428128219479"
"CDU/CSU","1985","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","1985","Baden-Wuerttemberg","80","0.0730339049259803","0.0564358850785044","0.0896319247734562"
"CDU/CSU","1985","Bayern","231","0.223595355422496","0.197822847250361","0.249367863594632"
"CDU/CSU","1985","Saarland","","","",""
"CDU/CSU","1985","Berlin","","","",""
"CDU/CSU","1985","Brandenburg","","","",""
"CDU/CSU","1985","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","1985","Sachsen","","","",""
"CDU/CSU","1985","Sachsen-Anhalt","","","",""
"CDU/CSU","1985","Thueringen","","","",""
"CDU/FDP","1985","Schleswig-Holstein","","","",""
"CDU/FDP","1985","Hamburg","","","",""
"CDU/FDP","1985","Niedersachsen","","","",""
"CDU/FDP","1985","Bremen","","","",""
"CDU/FDP","1985","Nordrhein-Westfalen","","","",""
"CDU/FDP","1985","Hessen","","","",""
"CDU/FDP","1985","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","1985","Baden-Wuerttemberg","","","",""
"CDU/FDP","1985","Bayern","","","",""
"CDU/FDP","1985","Saarland","","","",""
"CDU/FDP","1985","Berlin","","","",""
"CDU/FDP","1985","Brandenburg","","","",""
"CDU/FDP","1985","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","1985","Sachsen","","","",""
"CDU/FDP","1985","Sachsen-Anhalt","","","",""
"CDU/FDP","1985","Thueringen","","","",""
"CDU/Buendnis90/Gruene","1985","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","1985","Hamburg","","","",""
"CDU/Buendnis90/Gruene","1985","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","1985","Bremen","","","",""
"CDU/Buendnis90/Gruene","1985","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","1985","Hessen","","","",""
"CDU/Buendnis90/Gruene","1985","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","1985","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","1985","Bayern","","","",""
"CDU/Buendnis90/Gruene","1985","Saarland","","","",""
"CDU/Buendnis90/Gruene","1985","Berlin","","","",""
"CDU/Buendnis90/Gruene","1985","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","1985","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","1985","Sachsen","","","",""
"CDU/Buendnis90/Gruene","1985","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","1985","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","1985","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","1985","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1985","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","1985","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","1985","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1985","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","1985","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","1985","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","1985","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","1985","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","1985","Thueringen","","","",""
"SPD/Die Linke","1985","Schleswig-Holstein","","","",""
"SPD/Die Linke","1985","Hamburg","","","",""
"SPD/Die Linke","1985","Niedersachsen","","","",""
"SPD/Die Linke","1985","Bremen","","","",""
"SPD/Die Linke","1985","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","1985","Hessen","","","",""
"SPD/Die Linke","1985","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","1985","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","1985","Bayern","","","",""
"SPD/Die Linke","1985","Saarland","","","",""
"SPD/Die Linke","1985","Berlin","","","",""
"SPD/Die Linke","1985","Brandenburg","","","",""
"SPD/Die Linke","1985","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","1985","Sachsen","","","",""
"SPD/Die Linke","1985","Sachsen-Anhalt","","","",""
"SPD/Die Linke","1985","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","1985","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","1985","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1985","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","1985","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","1985","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1985","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","1985","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","1985","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","1985","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","1985","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","1985","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","1985","Thueringen","","","",""
"CDU/Die Linke","1985","Schleswig-Holstein","","","",""
"CDU/Die Linke","1985","Hamburg","","","",""
"CDU/Die Linke","1985","Niedersachsen","","","",""
"CDU/Die Linke","1985","Bremen","","","",""
"CDU/Die Linke","1985","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","1985","Hessen","","","",""
"CDU/Die Linke","1985","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","1985","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","1985","Bayern","","","",""
"CDU/Die Linke","1985","Saarland","","","",""
"CDU/Die Linke","1985","Berlin","","","",""
"CDU/Die Linke","1985","Brandenburg","","","",""
"CDU/Die Linke","1985","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","1985","Sachsen","","","",""
"CDU/Die Linke","1985","Sachsen-Anhalt","","","",""
"CDU/Die Linke","1985","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","1985","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","1985","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","1985","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","1985","Bremen","","","",""
"CDU/DVU(Rep/NPD)","1985","Nordrhein-Westfalen","","","",""
"CDU/DVU(Rep/NPD)","1985","Hessen","","","",""
"CDU/DVU(Rep/NPD)","1985","Rheinland-Pfalz,Saarland","","","",""
"CDU/DVU(Rep/NPD)","1985","Baden-Wuerttemberg","","","",""
"CDU/DVU(Rep/NPD)","1985","Bayern","","","",""
"CDU/DVU(Rep/NPD)","1985","Saarland","","","",""
"CDU/DVU(Rep/NPD)","1985","Berlin","","","",""
"CDU/DVU(Rep/NPD)","1985","Brandenburg","","","",""
"CDU/DVU(Rep/NPD)","1985","Mecklenburg-Vorpommern","","","",""
"CDU/DVU(Rep/NPD)","1985","Sachsen","","","",""
"CDU/DVU(Rep/NPD)","1985","Sachsen-Anhalt","","","",""
"CDU/DVU(Rep/NPD)","1985","Thueringen","","","",""
"CSU/FDP","1985","Schleswig-Holstein","","","",""
"CSU/FDP","1985","Hamburg","","","",""
"CSU/FDP","1985","Niedersachsen","","","",""
"CSU/FDP","1985","Bremen","","","",""
"CSU/FDP","1985","Nordrhein-Westfalen","","","",""
"CSU/FDP","1985","Hessen","","","",""
"CSU/FDP","1985","Rheinland-Pfalz,Saarland","","","",""
"CSU/FDP","1985","Baden-Wuerttemberg","","","",""
"CSU/FDP","1985","Bayern","","","",""
"CSU/FDP","1985","Saarland","","","",""
"CSU/FDP","1985","Berlin","","","",""
"CSU/FDP","1985","Brandenburg","","","",""
"CSU/FDP","1985","Mecklenburg-Vorpommern","","","",""
"CSU/FDP","1985","Sachsen","","","",""
"CSU/FDP","1985","Sachsen-Anhalt","","","",""
"CSU/FDP","1985","Thueringen","","","",""
"Gruene/FDP","1985","Schleswig-Holstein","","","",""
"Gruene/FDP","1985","Hamburg","","","",""
"Gruene/FDP","1985","Niedersachsen","","","",""
"Gruene/FDP","1985","Bremen","","","",""
"Gruene/FDP","1985","Nordrhein-Westfalen","","","",""
"Gruene/FDP","1985","Hessen","","","",""
"Gruene/FDP","1985","Rheinland-Pfalz,Saarland","","","",""
"Gruene/FDP","1985","Baden-Wuerttemberg","","","",""
"Gruene/FDP","1985","Bayern","","","",""
"Gruene/FDP","1985","Saarland","","","",""
"Gruene/FDP","1985","Berlin","","","",""
"Gruene/FDP","1985","Brandenburg","","","",""
"Gruene/FDP","1985","Mecklenburg-Vorpommern","","","",""
"Gruene/FDP","1985","Sachsen","","","",""
"Gruene/FDP","1985","Sachsen-Anhalt","","","",""
"Gruene/FDP","1985","Thueringen","","","",""
"FDP/Die Linke","1985","Schleswig-Holstein","","","",""
"FDP/Die Linke","1985","Hamburg","","","",""
"FDP/Die Linke","1985","Niedersachsen","","","",""
"FDP/Die Linke","1985","Bremen","","","",""
"FDP/Die Linke","1985","Nordrhein-Westfalen","","","",""
"FDP/Die Linke","1985","Hessen","","","",""
"FDP/Die Linke","1985","Rheinland-Pfalz,Saarland","","","",""
"FDP/Die Linke","1985","Baden-Wuerttemberg","","","",""
"FDP/Die Linke","1985","Bayern","","","",""
