"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"SPD","2007","35-65 Jahre alt","1777","0.373625738711434","0.36019651666264","0.387054960760228"
"SPD","2007","66 und älter","849","0.388936473085404","0.369141603377404","0.408731342793403"
"CDU","2007","16-34 Jahre alt","402","0.254837739694701","0.233016671514083","0.27665880787532"
"CDU","2007","35-65 Jahre alt","1581","0.292033368477374","0.279411078797447","0.304655658157302"
"CDU","2007","66 und älter","922","0.386680604317469","0.366906825391079","0.406454383243858"
"CSU","2007","16-34 Jahre alt","84","0.0520013916185586","0.0408833053051018","0.0631194779320154"
"CSU","2007","35-65 Jahre alt","320","0.070014236131821","0.0629307534344796","0.0770977188291624"
"CSU","2007","66 und älter","221","0.101165321816351","0.0889212498360676","0.113409393796634"
"FDP","2007","16-34 Jahre alt","100","0.0598486424776463","0.0479706034179567","0.071726681537336"
"FDP","2007","35-65 Jahre alt","268","0.04308623101447","0.037449579773408","0.0487228822555319"
"FDP","2007","66 und älter","84","0.0308874845495428","0.0238624493895341","0.0379125197095515"
"Buendnis90/Gruene","2007","16-34 Jahre alt","233","0.164857547766973","0.146277218484484","0.183437877049462"
"Buendnis90/Gruene","2007","35-65 Jahre alt","578","0.123094540109886","0.113974194586917","0.132214885632855"
"Buendnis90/Gruene","2007","66 und älter","59","0.0241943197657912","0.0179554127994428","0.0304332267321396"
"Die Linke","2007","16-34 Jahre alt","82","0.0537513694731636","0.0424581931957654","0.0650445457505618"
"Die Linke","2007","35-65 Jahre alt","300","0.0612851384791136","0.0546268908614894","0.0679433860967378"
"Die Linke","2007","66 und älter","168","0.0560010380865052","0.0466651867450219","0.0653368894279885"
"NPD/Republikaner/Die Rechte","2007","16-34 Jahre alt","57","0.0440480554485963","0.0337726229831551","0.0543234879140375"
"NPD/Republikaner/Die Rechte","2007","35-65 Jahre alt","52","0.0141325643844629","0.0108558751307433","0.0174092536381825"
"NPD/Republikaner/Die Rechte","2007","66 und älter","","","",""
"Andere","2007","16-34 Jahre alt","","","",""
"Andere","2007","35-65 Jahre alt","49","0.00904963686273996","0.00642083994717907","0.0116784337783009"
"Andere","2007","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2007","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2007","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2007","66 und älter","","","",""
"SPD/CDU","2007","16-34 Jahre alt","","","",""
"SPD/CDU","2007","35-65 Jahre alt","","","",""
"SPD/CDU","2007","66 und älter","","","",""
"SPD/FDP","2007","16-34 Jahre alt","","","",""
"SPD/FDP","2007","35-65 Jahre alt","","","",""
"SPD/FDP","2007","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2007","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2007","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2007","66 und älter","","","",""
"CDU/CSU","2007","16-34 Jahre alt","","","",""
"CDU/CSU","2007","35-65 Jahre alt","","","",""
"CDU/CSU","2007","66 und älter","","","",""
"CDU/FDP","2007","16-34 Jahre alt","","","",""
"CDU/FDP","2007","35-65 Jahre alt","","","",""
"CDU/FDP","2007","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2007","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2007","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2007","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2007","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2007","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2007","66 und älter","","","",""
"SPD/Die Linke","2007","16-34 Jahre alt","","","",""
"SPD/Die Linke","2007","35-65 Jahre alt","","","",""
"SPD/Die Linke","2007","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2007","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2007","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2007","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2007","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2007","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2007","66 und älter","","","",""
"CDU/Die Linke","2007","16-34 Jahre alt","","","",""
"CDU/Die Linke","2007","35-65 Jahre alt","","","",""
"CDU/Die Linke","2007","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2007","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2007","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2007","66 und älter","","","",""
"CSU/FDP","2007","16-34 Jahre alt","","","",""
"CSU/FDP","2007","35-65 Jahre alt","","","",""
"CSU/FDP","2007","66 und älter","","","",""
"Gruene/FDP","2007","16-34 Jahre alt","","","",""
"Gruene/FDP","2007","35-65 Jahre alt","","","",""
"Gruene/FDP","2007","66 und älter","","","",""
"FDP/Die Linke","2007","16-34 Jahre alt","","","",""
"FDP/Die Linke","2007","35-65 Jahre alt","","","",""
"FDP/Die Linke","2007","66 und älter","","","",""
"FDP/NPD","2007","16-34 Jahre alt","","","",""
"FDP/NPD","2007","35-65 Jahre alt","","","",""
"FDP/NPD","2007","66 und älter","","","",""
"Piratenpartei","2007","16-34 Jahre alt","","","",""
"Piratenpartei","2007","35-65 Jahre alt","","","",""
"Piratenpartei","2007","66 und älter","","","",""
"AfD","2007","16-34 Jahre alt","","","",""
"AfD","2007","35-65 Jahre alt","","","",""
"AfD","2007","66 und älter","","","",""
"CDU+/oder CSU/AfD","2007","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2007","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2007","66 und älter","","","",""
"SPD/AfD","2007","16-34 Jahre alt","","","",""
"SPD/AfD","2007","35-65 Jahre alt","","","",""
"SPD/AfD","2007","66 und älter","","","",""
"SPD","2008","16-34 Jahre alt","451","0.347321571762766","0.3220265803229","0.372616563202632"
"SPD","2008","35-65 Jahre alt","1543","0.341526507380847","0.327884543989059","0.355168470772635"
"SPD","2008","66 und älter","803","0.361076101993909","0.341767206183128","0.38038499780469"
"CDU","2008","16-34 Jahre alt","389","0.275723852130961","0.251982344793412","0.299465359468511"
"CDU","2008","35-65 Jahre alt","1527","0.319140226872244","0.30573064810795","0.332549805636538"
"CDU","2008","66 und älter","983","0.402580357146","0.382865231940686","0.422295482351314"
"CSU","2008","16-34 Jahre alt","73","0.0479658703999606","0.0366128491136321","0.0593188916862892"
"CSU","2008","35-65 Jahre alt","292","0.0600475164239723","0.0532131855982259","0.0668818472497187"
"CSU","2008","66 und älter","209","0.0960314415127032","0.0841869372981802","0.107875945727226"
"FDP","2008","16-34 Jahre alt","86","0.0659800380800622","0.0527912956007495","0.0791687805593749"
"FDP","2008","35-65 Jahre alt","251","0.0431386136291572","0.037294036026132","0.0489831912321824"
"FDP","2008","66 und älter","102","0.0381879290045058","0.0304834785787444","0.0458923794302673"
"Buendnis90/Gruene","2008","16-34 Jahre alt","185","0.141002376699503","0.122512746462076","0.15949200693693"
"Buendnis90/Gruene","2008","35-65 Jahre alt","547","0.126895365057868","0.117320083578398","0.136470646537339"
"Buendnis90/Gruene","2008","66 und älter","64","0.0252121948883908","0.0189099703605711","0.0315144194162105"
"Die Linke","2008","16-34 Jahre alt","83","0.0530752876743771","0.0411649813285597","0.0649855940201946"
"Die Linke","2008","35-65 Jahre alt","330","0.0706483117351256","0.0632771411285604","0.0780194823416907"
"Die Linke","2008","66 und älter","185","0.058353079152655","0.0489296399209044","0.0677765183844056"
"NPD/Republikaner/Die Rechte","2008","16-34 Jahre alt","50","0.0338707111938661","0.0242601486271049","0.0434812737606273"
"NPD/Republikaner/Die Rechte","2008","35-65 Jahre alt","49","0.0133767375432004","0.0100719290239301","0.0166815460624708"
"NPD/Republikaner/Die Rechte","2008","66 und älter","","","",""
"Andere","2008","16-34 Jahre alt","","","",""
"Andere","2008","35-65 Jahre alt","33","0.00788124356586457","0.00533749180172427","0.0104249953300049"
"Andere","2008","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2008","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2008","35-65 Jahre alt","30","0.00508830345577761","0.00304150871123735","0.00713509820031787"
"SPD/Buendnis90/Gruene","2008","66 und älter","","","",""
"SPD/CDU","2008","16-34 Jahre alt","","","",""
"SPD/CDU","2008","35-65 Jahre alt","","","",""
"SPD/CDU","2008","66 und älter","","","",""
"SPD/FDP","2008","16-34 Jahre alt","","","",""
"SPD/FDP","2008","35-65 Jahre alt","","","",""
"SPD/FDP","2008","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2008","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2008","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2008","66 und älter","","","",""
"CDU/CSU","2008","16-34 Jahre alt","","","",""
"CDU/CSU","2008","35-65 Jahre alt","","","",""
"CDU/CSU","2008","66 und älter","","","",""
"CDU/FDP","2008","16-34 Jahre alt","","","",""
"CDU/FDP","2008","35-65 Jahre alt","","","",""
"CDU/FDP","2008","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2008","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2008","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2008","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2008","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2008","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2008","66 und älter","","","",""
"SPD/Die Linke","2008","16-34 Jahre alt","","","",""
"SPD/Die Linke","2008","35-65 Jahre alt","","","",""
"SPD/Die Linke","2008","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2008","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2008","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2008","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2008","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2008","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2008","66 und älter","","","",""
"CDU/Die Linke","2008","16-34 Jahre alt","","","",""
"CDU/Die Linke","2008","35-65 Jahre alt","","","",""
"CDU/Die Linke","2008","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2008","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2008","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2008","66 und älter","","","",""
"CSU/FDP","2008","16-34 Jahre alt","","","",""
"CSU/FDP","2008","35-65 Jahre alt","","","",""
"CSU/FDP","2008","66 und älter","","","",""
"Gruene/FDP","2008","16-34 Jahre alt","","","",""
"Gruene/FDP","2008","35-65 Jahre alt","","","",""
"Gruene/FDP","2008","66 und älter","","","",""
"FDP/Die Linke","2008","16-34 Jahre alt","","","",""
"FDP/Die Linke","2008","35-65 Jahre alt","","","",""
"FDP/Die Linke","2008","66 und älter","","","",""
"FDP/NPD","2008","16-34 Jahre alt","","","",""
"FDP/NPD","2008","35-65 Jahre alt","","","",""
"FDP/NPD","2008","66 und älter","","","",""
"Piratenpartei","2008","16-34 Jahre alt","","","",""
"Piratenpartei","2008","35-65 Jahre alt","","","",""
"Piratenpartei","2008","66 und älter","","","",""
"AfD","2008","16-34 Jahre alt","","","",""
"AfD","2008","35-65 Jahre alt","","","",""
"AfD","2008","66 und älter","","","",""
"CDU+/oder CSU/AfD","2008","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2008","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2008","66 und älter","","","",""
"SPD/AfD","2008","16-34 Jahre alt","","","",""
"SPD/AfD","2008","35-65 Jahre alt","","","",""
"SPD/AfD","2008","66 und älter","","","",""
"SPD","2009","16-34 Jahre alt","354","0.300517490099248","0.274652175664896","0.3263828045336"
"SPD","2009","35-65 Jahre alt","1288","0.311588367039304","0.29749067043185","0.325686063646759"
"SPD","2009","66 und älter","744","0.338695866265454","0.319429627329627","0.357962105201282"
"CDU","2009","16-34 Jahre alt","313","0.260602543976436","0.235838432094815","0.285366655858057"
"CDU","2009","35-65 Jahre alt","1273","0.292373625357688","0.278528256053603","0.306218994661773"
"CDU","2009","66 und älter","942","0.40985847688094","0.38983744658915","0.42987950717273"
"CSU","2009","16-34 Jahre alt","54","0.0299067928482864","0.020297617708859","0.0395159679877138"
"CSU","2009","35-65 Jahre alt","254","0.0577655489352103","0.0506640932026734","0.0648670046677473"
"CSU","2009","66 und älter","195","0.0839425143278728","0.0726538196768819","0.0952312089788638"
"FDP","2009","16-34 Jahre alt","122","0.103987733647724","0.0867673631892083","0.121208104106241"
"FDP","2009","35-65 Jahre alt","339","0.0752677401427484","0.0672371791520685","0.0832983011334283"
"FDP","2009","66 und älter","150","0.0560116835366729","0.046650861300387","0.0653725057729589"
"Buendnis90/Gruene","2009","16-34 Jahre alt","201","0.178108951428803","0.156524329074051","0.199693573783555"
"Buendnis90/Gruene","2009","35-65 Jahre alt","561","0.141350436167757","0.130745941075839","0.151954931259676"
"Buendnis90/Gruene","2009","66 und älter","69","0.0290357771731585","0.0222004435535334","0.0358711107927835"
"Die Linke","2009","16-34 Jahre alt","64","0.0426055432706577","0.0312116285657165","0.0539994579755989"
"Die Linke","2009","35-65 Jahre alt","296","0.0728061815373016","0.0648975228525249","0.0807148402220783"
"Die Linke","2009","66 und älter","176","0.0583714231662405","0.0488274033737319","0.067915442958749"
"NPD/Republikaner/Die Rechte","2009","16-34 Jahre alt","46","0.0400281578812156","0.0289693960409114","0.0510869197215197"
"NPD/Republikaner/Die Rechte","2009","35-65 Jahre alt","46","0.0199959315684963","0.0157348661444953","0.0242569969924972"
"NPD/Republikaner/Die Rechte","2009","66 und älter","","","",""
"Andere","2009","16-34 Jahre alt","","","",""
"Andere","2009","35-65 Jahre alt","38","0.0108724825456033","0.0077158506260717","0.0140291144651349"
"Andere","2009","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2009","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2009","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2009","66 und älter","","","",""
"SPD/CDU","2009","16-34 Jahre alt","","","",""
"SPD/CDU","2009","35-65 Jahre alt","","","",""
"SPD/CDU","2009","66 und älter","","","",""
"SPD/FDP","2009","16-34 Jahre alt","","","",""
"SPD/FDP","2009","35-65 Jahre alt","","","",""
"SPD/FDP","2009","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2009","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2009","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2009","66 und älter","","","",""
"CDU/CSU","2009","16-34 Jahre alt","","","",""
"CDU/CSU","2009","35-65 Jahre alt","","","",""
"CDU/CSU","2009","66 und älter","","","",""
"CDU/FDP","2009","16-34 Jahre alt","","","",""
"CDU/FDP","2009","35-65 Jahre alt","","","",""
"CDU/FDP","2009","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2009","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2009","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2009","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2009","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2009","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2009","66 und älter","","","",""
"SPD/Die Linke","2009","16-34 Jahre alt","","","",""
"SPD/Die Linke","2009","35-65 Jahre alt","","","",""
"SPD/Die Linke","2009","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2009","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2009","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2009","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2009","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2009","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2009","66 und älter","","","",""
"CDU/Die Linke","2009","16-34 Jahre alt","","","",""
"CDU/Die Linke","2009","35-65 Jahre alt","","","",""
"CDU/Die Linke","2009","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2009","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2009","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2009","66 und älter","","","",""
"CSU/FDP","2009","16-34 Jahre alt","","","",""
"CSU/FDP","2009","35-65 Jahre alt","","","",""
"CSU/FDP","2009","66 und älter","","","",""
"Gruene/FDP","2009","16-34 Jahre alt","","","",""
"Gruene/FDP","2009","35-65 Jahre alt","","","",""
"Gruene/FDP","2009","66 und älter","","","",""
"FDP/Die Linke","2009","16-34 Jahre alt","","","",""
"FDP/Die Linke","2009","35-65 Jahre alt","","","",""
"FDP/Die Linke","2009","66 und älter","","","",""
"FDP/NPD","2009","16-34 Jahre alt","","","",""
"FDP/NPD","2009","35-65 Jahre alt","","","",""
"FDP/NPD","2009","66 und älter","","","",""
"Piratenpartei","2009","16-34 Jahre alt","","","",""
"Piratenpartei","2009","35-65 Jahre alt","","","",""
"Piratenpartei","2009","66 und älter","","","",""
"AfD","2009","16-34 Jahre alt","","","",""
"AfD","2009","35-65 Jahre alt","","","",""
"AfD","2009","66 und älter","","","",""
"CDU+/oder CSU/AfD","2009","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2009","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2009","66 und älter","","","",""
"SPD/AfD","2009","16-34 Jahre alt","","","",""
"SPD/AfD","2009","35-65 Jahre alt","","","",""
"SPD/AfD","2009","66 und älter","","","",""
"SPD","2010","16-34 Jahre alt","619","0.265436506337158","0.24728371690707","0.283589295767246"
"SPD","2010","35-65 Jahre alt","1800","0.31229199808193","0.300836635817926","0.323747360345934"
"SPD","2010","66 und älter","823","0.356643863032399","0.337741912687985","0.375545813376813"
"CDU","2010","16-34 Jahre alt","585","0.260408286149887","0.242366821520873","0.2784497507789"
"CDU","2010","35-65 Jahre alt","1909","0.296618733139248","0.285328028476171","0.307909437802324"
"CDU","2010","66 und älter","1002","0.404715655318502","0.385346942985359","0.424084367651644"
"CSU","2010","16-34 Jahre alt","111","0.0352629067320162","0.0276804155150372","0.0428453979489952"
"CSU","2010","35-65 Jahre alt","371","0.0512565662738357","0.0458055747472165","0.056707557800455"
"CSU","2010","66 und älter","176","0.0713753041213601","0.0612161484143573","0.0815344598283628"
"FDP","2010","16-34 Jahre alt","204","0.0867172348745009","0.07514802459576","0.0982864451532419"
"FDP","2010","35-65 Jahre alt","389","0.052735555336599","0.0472107912112283","0.0582603194619697"
"FDP","2010","66 und älter","117","0.0426124975798256","0.0346421751970847","0.0505828199625664"
"Buendnis90/Gruene","2010","16-34 Jahre alt","397","0.183275399633639","0.167370230955267","0.199180568312011"
"Buendnis90/Gruene","2010","35-65 Jahre alt","1118","0.151962164738549","0.143088526671016","0.160835802806083"
"Buendnis90/Gruene","2010","66 und älter","102","0.0380100161691745","0.0304643459853597","0.0455556863529893"
"Die Linke","2010","16-34 Jahre alt","184","0.0789051110105297","0.0678222183516754","0.0899880036693839"
"Die Linke","2010","35-65 Jahre alt","495","0.0904258563384792","0.08333674611263","0.0975149665643283"
"Die Linke","2010","66 und älter","202","0.0633435159418593","0.0537317149346965","0.0729553169490222"
"NPD/Republikaner/Die Rechte","2010","16-34 Jahre alt","88","0.0389229366303443","0.0309717805426764","0.0468740927180122"
"NPD/Republikaner/Die Rechte","2010","35-65 Jahre alt","68","0.0153608066667293","0.0123208182292756","0.018400795104183"
"NPD/Republikaner/Die Rechte","2010","66 und älter","","","",""
