"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD/AfD","2005","AkademikerInnen","","","",""
"SPD","2006","(noch) kein Abschluss","83","0.48622455657967","0.418463516446241","0.553985596713098"
"SPD","2006","Hauptschulabschluss","1495","0.443022460284081","0.426461216975045","0.459583703593118"
"SPD","2006","Realschulabschluss","859","0.338053995788226","0.319606571474296","0.356501420102156"
"SPD","2006","(Fach-)Abitur","495","0.387129172074027","0.360589632928064","0.413668711219989"
"SPD","2006","AkademikerInnen","822","0.29315300768617","0.276516447537883","0.309789567834456"
"CDU","2006","(noch) kein Abschluss","51","0.222746598122817","0.166335857228757","0.279157339016877"
"CDU","2006","Hauptschulabschluss","1213","0.339937043135725","0.324144460769341","0.355729625502108"
"CDU","2006","Realschulabschluss","931","0.367695603000005","0.34889210115293","0.38649910484708"
"CDU","2006","(Fach-)Abitur","392","0.290760042530311","0.266017466568843","0.315502618491779"
"CDU","2006","AkademikerInnen","939","0.297040345543767","0.280339957174221","0.313740733913313"
"CSU","2006","(noch) kein Abschluss","","","",""
"CSU","2006","Hauptschulabschluss","323","0.0871596059101153","0.0777555267115198","0.0965636851087107"
"CSU","2006","Realschulabschluss","168","0.0696257218270691","0.0597003880436878","0.0795510556104504"
"CSU","2006","(Fach-)Abitur","51","0.0375651948103575","0.0272052024367867","0.0479251871839283"
"CSU","2006","AkademikerInnen","159","0.0595799327766292","0.0509289669094924","0.068230898643766"
"FDP","2006","(noch) kein Abschluss","","","",""
"FDP","2006","Hauptschulabschluss","74","0.0248930245762226","0.0196987346147435","0.0300873145377016"
"FDP","2006","Realschulabschluss","112","0.0363469443747655","0.02904857696597","0.0436453117835611"
"FDP","2006","(Fach-)Abitur","83","0.0611632315314533","0.0481068987965246","0.0742195642663819"
"FDP","2006","AkademikerInnen","211","0.0796743214692853","0.0697777763999327","0.0895708665386379"
"Buendnis90/Gruene","2006","(noch) kein Abschluss","37","0.139425998067782","0.0924646084047221","0.186387387730842"
"Buendnis90/Gruene","2006","Hauptschulabschluss","80","0.0234451781986262","0.0184004670135235","0.0284898893837288"
"Buendnis90/Gruene","2006","Realschulabschluss","170","0.0683405321934002","0.0585004393291369","0.0781806250576634"
"Buendnis90/Gruene","2006","(Fach-)Abitur","180","0.14199469041652","0.12297681521559","0.16101256561745"
"Buendnis90/Gruene","2006","AkademikerInnen","455","0.170668578670608","0.156918838352128","0.184418318989088"
"Die Linke","2006","(noch) kein Abschluss","","","",""
"Die Linke","2006","Hauptschulabschluss","155","0.0453775519170022","0.0384385409065052","0.0523165629274991"
"Die Linke","2006","Realschulabschluss","166","0.0595583593320099","0.0503290605448091","0.0687876581192108"
"Die Linke","2006","(Fach-)Abitur","51","0.0445109373489268","0.0332745375586764","0.0557473371391771"
"Die Linke","2006","AkademikerInnen","231","0.0736398112106387","0.064094283897085","0.0831853385241925"
"NPD/Republikaner/Die Rechte","2006","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2006","Hauptschulabschluss","53","0.0189281996382672","0.0143849534134811","0.0234714458630534"
"NPD/Republikaner/Die Rechte","2006","Realschulabschluss","57","0.0297651558413402","0.0231380496148292","0.0363922620678512"
"NPD/Republikaner/Die Rechte","2006","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2006","AkademikerInnen","","","",""
"Andere","2006","(noch) kein Abschluss","","","",""
"Andere","2006","Hauptschulabschluss","36","0.0103634244997881","0.0069870490255958","0.0137397999739804"
"Andere","2006","Realschulabschluss","","","",""
"Andere","2006","(Fach-)Abitur","","","",""
"Andere","2006","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2006","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2006","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2006","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2006","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2006","AkademikerInnen","","","",""
"SPD/CDU","2006","(noch) kein Abschluss","","","",""
"SPD/CDU","2006","Hauptschulabschluss","","","",""
"SPD/CDU","2006","Realschulabschluss","","","",""
"SPD/CDU","2006","(Fach-)Abitur","","","",""
"SPD/CDU","2006","AkademikerInnen","","","",""
"SPD/FDP","2006","(noch) kein Abschluss","","","",""
"SPD/FDP","2006","Hauptschulabschluss","","","",""
"SPD/FDP","2006","Realschulabschluss","","","",""
"SPD/FDP","2006","(Fach-)Abitur","","","",""
"SPD/FDP","2006","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2006","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2006","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2006","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2006","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2006","AkademikerInnen","","","",""
"CDU/CSU","2006","(noch) kein Abschluss","","","",""
"CDU/CSU","2006","Hauptschulabschluss","","","",""
"CDU/CSU","2006","Realschulabschluss","","","",""
"CDU/CSU","2006","(Fach-)Abitur","","","",""
"CDU/CSU","2006","AkademikerInnen","","","",""
"CDU/FDP","2006","(noch) kein Abschluss","","","",""
"CDU/FDP","2006","Hauptschulabschluss","","","",""
"CDU/FDP","2006","Realschulabschluss","","","",""
"CDU/FDP","2006","(Fach-)Abitur","","","",""
"CDU/FDP","2006","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2006","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2006","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2006","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2006","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2006","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2006","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2006","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2006","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2006","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2006","AkademikerInnen","","","",""
"SPD/Die Linke","2006","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2006","Hauptschulabschluss","","","",""
"SPD/Die Linke","2006","Realschulabschluss","","","",""
"SPD/Die Linke","2006","(Fach-)Abitur","","","",""
"SPD/Die Linke","2006","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2006","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2006","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2006","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2006","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2006","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2006","AkademikerInnen","","","",""
"CDU/Die Linke","2006","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2006","Hauptschulabschluss","","","",""
"CDU/Die Linke","2006","Realschulabschluss","","","",""
"CDU/Die Linke","2006","(Fach-)Abitur","","","",""
"CDU/Die Linke","2006","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2006","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2006","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2006","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2006","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2006","AkademikerInnen","","","",""
"CSU/FDP","2006","(noch) kein Abschluss","","","",""
"CSU/FDP","2006","Hauptschulabschluss","","","",""
"CSU/FDP","2006","Realschulabschluss","","","",""
"CSU/FDP","2006","(Fach-)Abitur","","","",""
"CSU/FDP","2006","AkademikerInnen","","","",""
"Gruene/FDP","2006","(noch) kein Abschluss","","","",""
"Gruene/FDP","2006","Hauptschulabschluss","","","",""
"Gruene/FDP","2006","Realschulabschluss","","","",""
"Gruene/FDP","2006","(Fach-)Abitur","","","",""
"Gruene/FDP","2006","AkademikerInnen","","","",""
"FDP/Die Linke","2006","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2006","Hauptschulabschluss","","","",""
"FDP/Die Linke","2006","Realschulabschluss","","","",""
"FDP/Die Linke","2006","(Fach-)Abitur","","","",""
"FDP/Die Linke","2006","AkademikerInnen","","","",""
"FDP/NPD","2006","(noch) kein Abschluss","","","",""
"FDP/NPD","2006","Hauptschulabschluss","","","",""
"FDP/NPD","2006","Realschulabschluss","","","",""
"FDP/NPD","2006","(Fach-)Abitur","","","",""
"FDP/NPD","2006","AkademikerInnen","","","",""
"Piratenpartei","2006","(noch) kein Abschluss","","","",""
"Piratenpartei","2006","Hauptschulabschluss","","","",""
"Piratenpartei","2006","Realschulabschluss","","","",""
"Piratenpartei","2006","(Fach-)Abitur","","","",""
"Piratenpartei","2006","AkademikerInnen","","","",""
"AfD","2006","(noch) kein Abschluss","","","",""
"AfD","2006","Hauptschulabschluss","","","",""
"AfD","2006","Realschulabschluss","","","",""
"AfD","2006","(Fach-)Abitur","","","",""
"AfD","2006","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2006","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2006","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2006","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2006","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2006","AkademikerInnen","","","",""
"SPD/AfD","2006","(noch) kein Abschluss","","","",""
"SPD/AfD","2006","Hauptschulabschluss","","","",""
"SPD/AfD","2006","Realschulabschluss","","","",""
"SPD/AfD","2006","(Fach-)Abitur","","","",""
"SPD/AfD","2006","AkademikerInnen","","","",""
"SPD","2007","(noch) kein Abschluss","57","0.50016125957718","0.419878010792511","0.580444508361849"
"SPD","2007","Hauptschulabschluss","1236","0.450110229496693","0.431715551366688","0.468504907626698"
"SPD","2007","Realschulabschluss","683","0.32962711408212","0.309228404656409","0.350025823507832"
"SPD","2007","(Fach-)Abitur","392","0.356227217624621","0.327978846555769","0.384475588693473"
"SPD","2007","AkademikerInnen","736","0.285786749804357","0.268490594479577","0.303082905129136"
"CDU","2007","(noch) kein Abschluss","36","0.212196092713183","0.146546397614477","0.277845787811889"
"CDU","2007","Hauptschulabschluss","958","0.323265026412106","0.30597149836993","0.340558554454283"
"CDU","2007","Realschulabschluss","729","0.35083147969429","0.330122389921726","0.371540569466854"
"CDU","2007","(Fach-)Abitur","319","0.264804405978126","0.238777196611956","0.290831615344296"
"CDU","2007","AkademikerInnen","825","0.296308672373826","0.278827205916176","0.313790138831475"
"CSU","2007","(noch) kein Abschluss","","","",""
"CSU","2007","Hauptschulabschluss","276","0.1032878180923","0.0920353959266275","0.114540240257973"
"CSU","2007","Realschulabschluss","147","0.075869646227677","0.0643792857302516","0.0873600067251024"
"CSU","2007","(Fach-)Abitur","47","0.0399927643694124","0.0284345293837248","0.0515509993551001"
"CSU","2007","AkademikerInnen","143","0.0579464318375806","0.0490017328649729","0.0668911308101884"
"FDP","2007","(noch) kein Abschluss","","","",""
"FDP","2007","Hauptschulabschluss","64","0.0218238772737834","0.0164216927404424","0.0272260618071245"
"FDP","2007","Realschulabschluss","94","0.0349342206669816","0.0269664468909416","0.0429019944430216"
"FDP","2007","(Fach-)Abitur","78","0.0578767088354192","0.0441024151621197","0.0716510025087187"
"FDP","2007","AkademikerInnen","200","0.0730296542021384","0.0630687876175755","0.0829905207867014"
"Buendnis90/Gruene","2007","(noch) kein Abschluss","33","0.144295229760466","0.0878739516045711","0.20071650791636"
"Buendnis90/Gruene","2007","Hauptschulabschluss","61","0.0267334515504925","0.0207694417770947","0.0326974613238903"
"Buendnis90/Gruene","2007","Realschulabschluss","151","0.0844352417378798","0.0723699058539326","0.0965005776218269"
"Buendnis90/Gruene","2007","(Fach-)Abitur","177","0.184121923656627","0.161259148896908","0.206984698416347"
"Buendnis90/Gruene","2007","AkademikerInnen","432","0.184622275470299","0.169768527473277","0.199476023467321"
"Die Linke","2007","(noch) kein Abschluss","","","",""
"Die Linke","2007","Hauptschulabschluss","128","0.0463059109659033","0.0385359704729188","0.0540758514588877"
"Die Linke","2007","Realschulabschluss","140","0.06748150954973","0.056595865533562","0.078367153565898"
"Die Linke","2007","(Fach-)Abitur","51","0.0519267076979181","0.0388385082487472","0.0650149071470889"
"Die Linke","2007","AkademikerInnen","220","0.0748904642393202","0.0648136228979691","0.0849673055806713"
"NPD/Republikaner/Die Rechte","2007","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","2007","Hauptschulabschluss","41","0.0156187914899508","0.0110342036101956","0.0202033793697059"
"NPD/Republikaner/Die Rechte","2007","Realschulabschluss","51","0.0303763157268757","0.0229289588801205","0.0378236725736309"
"NPD/Republikaner/Die Rechte","2007","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","2007","AkademikerInnen","","","",""
"Andere","2007","(noch) kein Abschluss","","","",""
"Andere","2007","Hauptschulabschluss","","","",""
"Andere","2007","Realschulabschluss","","","",""
"Andere","2007","(Fach-)Abitur","","","",""
"Andere","2007","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","2007","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","2007","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2007","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","2007","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","2007","AkademikerInnen","","","",""
"SPD/CDU","2007","(noch) kein Abschluss","","","",""
"SPD/CDU","2007","Hauptschulabschluss","","","",""
"SPD/CDU","2007","Realschulabschluss","","","",""
"SPD/CDU","2007","(Fach-)Abitur","","","",""
"SPD/CDU","2007","AkademikerInnen","","","",""
"SPD/FDP","2007","(noch) kein Abschluss","","","",""
"SPD/FDP","2007","Hauptschulabschluss","","","",""
"SPD/FDP","2007","Realschulabschluss","","","",""
"SPD/FDP","2007","(Fach-)Abitur","","","",""
"SPD/FDP","2007","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","2007","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","2007","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2007","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","2007","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","2007","AkademikerInnen","","","",""
"CDU/CSU","2007","(noch) kein Abschluss","","","",""
"CDU/CSU","2007","Hauptschulabschluss","","","",""
"CDU/CSU","2007","Realschulabschluss","","","",""
"CDU/CSU","2007","(Fach-)Abitur","","","",""
"CDU/CSU","2007","AkademikerInnen","","","",""
"CDU/FDP","2007","(noch) kein Abschluss","","","",""
"CDU/FDP","2007","Hauptschulabschluss","","","",""
"CDU/FDP","2007","Realschulabschluss","","","",""
"CDU/FDP","2007","(Fach-)Abitur","","","",""
"CDU/FDP","2007","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","2007","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","2007","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2007","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","2007","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","2007","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","2007","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","2007","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2007","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","2007","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","2007","AkademikerInnen","","","",""
"SPD/Die Linke","2007","(noch) kein Abschluss","","","",""
"SPD/Die Linke","2007","Hauptschulabschluss","","","",""
"SPD/Die Linke","2007","Realschulabschluss","","","",""
"SPD/Die Linke","2007","(Fach-)Abitur","","","",""
"SPD/Die Linke","2007","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","2007","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","2007","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2007","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","2007","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","2007","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","2007","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2007","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2007","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","2007","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","2007","AkademikerInnen","","","",""
"CDU/Die Linke","2007","(noch) kein Abschluss","","","",""
"CDU/Die Linke","2007","Hauptschulabschluss","","","",""
"CDU/Die Linke","2007","Realschulabschluss","","","",""
"CDU/Die Linke","2007","(Fach-)Abitur","","","",""
"CDU/Die Linke","2007","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","2007","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","2007","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2007","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","2007","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","2007","AkademikerInnen","","","",""
"CSU/FDP","2007","(noch) kein Abschluss","","","",""
"CSU/FDP","2007","Hauptschulabschluss","","","",""
"CSU/FDP","2007","Realschulabschluss","","","",""
"CSU/FDP","2007","(Fach-)Abitur","","","",""
"CSU/FDP","2007","AkademikerInnen","","","",""
"Gruene/FDP","2007","(noch) kein Abschluss","","","",""
"Gruene/FDP","2007","Hauptschulabschluss","","","",""
"Gruene/FDP","2007","Realschulabschluss","","","",""
"Gruene/FDP","2007","(Fach-)Abitur","","","",""
"Gruene/FDP","2007","AkademikerInnen","","","",""
"FDP/Die Linke","2007","(noch) kein Abschluss","","","",""
"FDP/Die Linke","2007","Hauptschulabschluss","","","",""
"FDP/Die Linke","2007","Realschulabschluss","","","",""
"FDP/Die Linke","2007","(Fach-)Abitur","","","",""
"FDP/Die Linke","2007","AkademikerInnen","","","",""
"FDP/NPD","2007","(noch) kein Abschluss","","","",""
"FDP/NPD","2007","Hauptschulabschluss","","","",""
"FDP/NPD","2007","Realschulabschluss","","","",""
"FDP/NPD","2007","(Fach-)Abitur","","","",""
"FDP/NPD","2007","AkademikerInnen","","","",""
"Piratenpartei","2007","(noch) kein Abschluss","","","",""
"Piratenpartei","2007","Hauptschulabschluss","","","",""
"Piratenpartei","2007","Realschulabschluss","","","",""
"Piratenpartei","2007","(Fach-)Abitur","","","",""
"Piratenpartei","2007","AkademikerInnen","","","",""
"AfD","2007","(noch) kein Abschluss","","","",""
"AfD","2007","Hauptschulabschluss","","","",""
"AfD","2007","Realschulabschluss","","","",""
"AfD","2007","(Fach-)Abitur","","","",""
"AfD","2007","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","2007","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","2007","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","2007","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","2007","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","2007","AkademikerInnen","","","",""
"SPD/AfD","2007","(noch) kein Abschluss","","","",""
"SPD/AfD","2007","Hauptschulabschluss","","","",""
