"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD/FDP","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1998","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1998","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1998","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
