year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Schleswig-Holstein,Good,0.44648,118,263,0.38629,0.50668
2017,17-29 y.,Schleswig-Holstein,Satisfactory,0.17841,40,263,0.13205,0.22477
2017,17-29 y.,Hamburg,Very good,0.27146,54,87,0.17747,0.36545
2017,17-29 y.,Hamburg,Good,0.47031,33,87,0.36482,0.57580
2017,17-29 y.,Lower Saxony,Very good,0.26876,274,793,0.23789,0.29964
2017,17-29 y.,Lower Saxony,Good,0.47607,332,793,0.44129,0.51086
2017,17-29 y.,Lower Saxony,Satisfactory,0.18342,140,793,0.15647,0.21038
2017,17-29 y.,Lower Saxony,Poor,0.06398,47,793,0.04694,0.08102
2017,17-29 y.,Bremen,Good,0.34441,33,33,0.17977,0.50905
2017,17-29 y.,North Rhine-Westphalia,Very good,0.28237,490,1494,0.25953,0.30520
2017,17-29 y.,North Rhine-Westphalia,Good,0.41934,633,1494,0.39431,0.44437
2017,17-29 y.,North Rhine-Westphalia,Satisfactory,0.20355,261,1494,0.18312,0.22397
2017,17-29 y.,North Rhine-Westphalia,Poor,0.08999,110,1494,0.07548,0.10451
2017,17-29 y.,Hesse,Very good,0.23538,174,483,0.19750,0.27325
2017,17-29 y.,Hesse,Good,0.48435,199,483,0.43974,0.52897
2017,17-29 y.,Hesse,Satisfactory,0.19742,78,483,0.16189,0.23296
2017,17-29 y.,Hesse,Poor,0.06248,32,483,0.04087,0.08409
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.26857,130,364,0.22297,0.31416
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.47039,187,364,0.41905,0.52174
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.18579,47,364,0.14578,0.22580
2017,17-29 y.,Baden-Wuerttemberg,Very good,0.35373,249,697,0.31821,0.38926
2017,17-29 y.,Baden-Wuerttemberg,Good,0.41600,316,697,0.37938,0.45262
2017,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.13992,89,697,0.11415,0.16570
2017,17-29 y.,Baden-Wuerttemberg,Poor,0.07164,43,697,0.05248,0.09080
2017,17-29 y.,Bavaria,Very good,0.24991,299,892,0.22148,0.27834
2017,17-29 y.,Bavaria,Good,0.46898,377,892,0.43621,0.50175
2017,17-29 y.,Bavaria,Satisfactory,0.17725,153,892,0.15217,0.20232
2017,17-29 y.,Bavaria,Poor,0.09426,63,892,0.07508,0.11345
2017,17-29 y.,Berlin,Very good,0.19835,66,186,0.14089,0.25581
2017,17-29 y.,Berlin,Good,0.47133,87,186,0.39940,0.54326
2017,17-29 y.,Berlin,Satisfactory,0.19717,33,186,0.13983,0.25450
2017,17-29 y.,Brandenburg,Very good,0.16132,46,144,0.10103,0.22160
2017,17-29 y.,Brandenburg,Good,0.67130,98,144,0.59431,0.74829
2017,17-29 y.,Mecklenburg-Western Pomerania,Very good,0.21198,33,84,0.12405,0.29991
2017,17-29 y.,Mecklenburg-Western Pomerania,Good,0.64043,51,84,0.53719,0.74367
2017,17-29 y.,Saxony,Very good,0.14966,79,293,0.10875,0.19058
2017,17-29 y.,Saxony,Good,0.54420,153,293,0.48708,0.60133
2017,17-29 y.,Saxony,Satisfactory,0.21719,61,293,0.16990,0.26449
2017,17-29 y.,Saxony-Anhalt,Very good,0.25807,50,167,0.19150,0.32463
2017,17-29 y.,Saxony-Anhalt,Good,0.45624,79,167,0.38047,0.53202
2017,17-29 y.,Saxony-Anhalt,Satisfactory,0.20926,38,167,0.14738,0.27114
2017,17-29 y.,Thuringa,Very good,0.13371,52,146,0.07831,0.18910
2017,17-29 y.,Thuringa,Good,0.57221,94,146,0.49168,0.65274
2017,30-45 y.,Schleswig-Holstein,Very good,0.16241,89,388,0.12566,0.19916
2017,30-45 y.,Schleswig-Holstein,Good,0.44270,165,388,0.39321,0.49219
2017,30-45 y.,Schleswig-Holstein,Satisfactory,0.25314,97,388,0.20982,0.29646
2017,30-45 y.,Schleswig-Holstein,Poor,0.11607,37,388,0.08416,0.14798
2017,30-45 y.,Hamburg,Very good,0.20425,43,161,0.14178,0.26672
2017,30-45 y.,Hamburg,Good,0.48822,80,161,0.41076,0.56567
2017,30-45 y.,Hamburg,Satisfactory,0.25542,38,161,0.18785,0.32300
2017,30-45 y.,Lower Saxony,Very good,0.10983,172,851,0.08881,0.13085
2017,30-45 y.,Lower Saxony,Good,0.46273,368,851,0.42921,0.49625
2017,30-45 y.,Lower Saxony,Satisfactory,0.30460,237,851,0.27366,0.33554
2017,30-45 y.,Lower Saxony,Poor,0.08942,74,851,0.07023,0.10860
2017,30-45 y.,Bremen,Good,0.24733,42,42,0.11526,0.37940
2017,30-45 y.,North Rhine-Westphalia,Very good,0.10016,288,1985,0.08695,0.11337
2017,30-45 y.,North Rhine-Westphalia,Good,0.47689,898,1985,0.45491,0.49887
2017,30-45 y.,North Rhine-Westphalia,Satisfactory,0.29098,515,1985,0.27099,0.31097
2017,30-45 y.,North Rhine-Westphalia,Poor,0.11120,238,1985,0.09736,0.12503
2017,30-45 y.,North Rhine-Westphalia,Bad,0.02069,46,1985,0.01443,0.02696
2017,30-45 y.,Hesse,Very good,0.13974,148,673,0.11352,0.16595
2017,30-45 y.,Hesse,Good,0.51075,301,673,0.47296,0.54855
2017,30-45 y.,Hesse,Satisfactory,0.23200,154,673,0.20008,0.26391
2017,30-45 y.,Hesse,Poor,0.10947,70,673,0.08586,0.13307
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.10914,73,482,0.08128,0.13701
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.49232,236,482,0.44765,0.53700
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.25762,125,482,0.21854,0.29671
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.13349,48,482,0.10309,0.16388
2017,30-45 y.,Baden-Wuerttemberg,Very good,0.21197,230,1123,0.18805,0.23588
2017,30-45 y.,Baden-Wuerttemberg,Good,0.44545,519,1123,0.41636,0.47453
2017,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.24438,276,1123,0.21924,0.26953
2017,30-45 y.,Baden-Wuerttemberg,Poor,0.08601,98,1123,0.06961,0.10242
2017,30-45 y.,Bavaria,Very good,0.15188,248,1353,0.13275,0.17101
2017,30-45 y.,Bavaria,Good,0.51517,663,1353,0.48853,0.54181
2017,30-45 y.,Bavaria,Satisfactory,0.25546,337,1353,0.23222,0.27871
2017,30-45 y.,Bavaria,Poor,0.05982,105,1353,0.04718,0.07246
2017,30-45 y.,Berlin,Very good,0.13893,56,331,0.10162,0.17625
2017,30-45 y.,Berlin,Good,0.52493,159,331,0.47105,0.57881
2017,30-45 y.,Berlin,Satisfactory,0.21993,85,331,0.17524,0.26462
2017,30-45 y.,Berlin,Poor,0.10302,31,331,0.07022,0.13582
2017,30-45 y.,Brandenburg,Very good,0.11528,44,301,0.07914,0.15142
2017,30-45 y.,Brandenburg,Good,0.48754,138,301,0.43098,0.54411
2017,30-45 y.,Brandenburg,Satisfactory,0.27765,84,301,0.22697,0.32833
2017,30-45 y.,Brandenburg,Poor,0.05364,35,301,0.02815,0.07914
2017,30-45 y.,Mecklenburg-Western Pomerania,Good,0.59094,92,140,0.50920,0.67268
2017,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.25533,48,140,0.18284,0.32782
2017,30-45 y.,Saxony,Very good,0.09603,70,518,0.07063,0.12143
2017,30-45 y.,Saxony,Good,0.52703,256,518,0.48399,0.57007
2017,30-45 y.,Saxony,Satisfactory,0.23894,135,518,0.20218,0.27570
2017,30-45 y.,Saxony,Poor,0.13097,57,518,0.10189,0.16005
2017,30-45 y.,Saxony-Anhalt,Very good,0.09301,46,258,0.05750,0.12852
2017,30-45 y.,Saxony-Anhalt,Good,0.52510,128,258,0.46405,0.58615
2017,30-45 y.,Saxony-Anhalt,Satisfactory,0.26173,84,258,0.20799,0.31547
2017,30-45 y.,Thuringa,Very good,0.16661,44,289,0.12357,0.20964
2017,30-45 y.,Thuringa,Good,0.46020,137,289,0.40264,0.51777
2017,30-45 y.,Thuringa,Satisfactory,0.21991,76,289,0.17207,0.26774
2017,30-45 y.,Thuringa,Poor,0.14692,32,289,0.10603,0.18781
2017,46-65 y.,Schleswig-Holstein,Good,0.39674,124,309,0.34210,0.45137
2017,46-65 y.,Schleswig-Holstein,Satisfactory,0.36341,125,309,0.30969,0.41712
2017,46-65 y.,Schleswig-Holstein,Poor,0.18109,60,309,0.13808,0.22410
2017,46-65 y.,Hamburg,Good,0.43473,76,131,0.34952,0.51995
2017,46-65 y.,Hamburg,Satisfactory,0.35461,55,131,0.27237,0.43685
2017,46-65 y.,Lower Saxony,Very good,0.06681,91,1103,0.05207,0.08155
2017,46-65 y.,Lower Saxony,Good,0.32748,375,1103,0.29977,0.35519
2017,46-65 y.,Lower Saxony,Satisfactory,0.34616,397,1103,0.31807,0.37425
2017,46-65 y.,Lower Saxony,Poor,0.20878,199,1103,0.18478,0.23277
2017,46-65 y.,Lower Saxony,Bad,0.04401,41,1103,0.03190,0.05612
2017,46-65 y.,Bremen,Satisfactory,0.30640,35,35,0.15144,0.46136
2017,46-65 y.,North Rhine-Westphalia,Very good,0.03782,127,2229,0.02990,0.04574
2017,46-65 y.,North Rhine-Westphalia,Good,0.30959,782,2229,0.29039,0.32878
2017,46-65 y.,North Rhine-Westphalia,Satisfactory,0.43550,834,2229,0.41491,0.45608
2017,46-65 y.,North Rhine-Westphalia,Poor,0.16779,369,2229,0.15227,0.18330
2017,46-65 y.,North Rhine-Westphalia,Bad,0.04930,117,2229,0.04031,0.05829
2017,46-65 y.,Hesse,Very good,0.06101,54,756,0.04394,0.07809
2017,46-65 y.,Hesse,Good,0.36386,294,756,0.32955,0.39818
2017,46-65 y.,Hesse,Satisfactory,0.35458,254,756,0.32046,0.38871
2017,46-65 y.,Hesse,Poor,0.18422,119,756,0.15657,0.21188
2017,46-65 y.,Hesse,Bad,0.03629,35,756,0.02295,0.04963
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.05521,45,614,0.03713,0.07329
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.34909,229,614,0.31135,0.38683
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.41418,229,614,0.37519,0.45318
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.16637,111,614,0.13689,0.19586
2017,46-65 y.,Baden-Wuerttemberg,Very good,0.07841,105,1154,0.06289,0.09393
2017,46-65 y.,Baden-Wuerttemberg,Good,0.38311,446,1154,0.35505,0.41117
2017,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.33356,386,1154,0.30635,0.36078
2017,46-65 y.,Baden-Wuerttemberg,Poor,0.16235,170,1154,0.14107,0.18364
2017,46-65 y.,Baden-Wuerttemberg,Bad,0.04256,47,1154,0.03091,0.05421
2017,46-65 y.,Bavaria,Very good,0.08518,146,1653,0.07172,0.09864
2017,46-65 y.,Bavaria,Good,0.34604,626,1653,0.32310,0.36898
2017,46-65 y.,Bavaria,Satisfactory,0.38488,585,1653,0.36142,0.40835
2017,46-65 y.,Bavaria,Poor,0.14573,246,1653,0.12872,0.16275
2017,46-65 y.,Bavaria,Bad,0.03578,50,1653,0.02682,0.04473
2017,46-65 y.,Berlin,Good,0.28271,103,301,0.23175,0.33367
2017,46-65 y.,Berlin,Satisfactory,0.29601,112,301,0.24435,0.34767
2017,46-65 y.,Berlin,Poor,0.27741,86,301,0.22675,0.32808
2017,46-65 y.,Brandenburg,Good,0.34797,178,404,0.30147,0.39448
2017,46-65 y.,Brandenburg,Satisfactory,0.38641,146,404,0.33887,0.43395
2017,46-65 y.,Brandenburg,Poor,0.16762,80,404,0.13115,0.20409
2017,46-65 y.,Mecklenburg-Western Pomerania,Good,0.42133,99,211,0.35455,0.48811
2017,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.31223,79,211,0.24955,0.37490
2017,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.16368,33,211,0.11364,0.21372
2017,46-65 y.,Saxony,Very good,0.04832,39,613,0.03133,0.06531
2017,46-65 y.,Saxony,Good,0.38087,250,613,0.34240,0.41934
2017,46-65 y.,Saxony,Satisfactory,0.37728,228,613,0.33888,0.41568
2017,46-65 y.,Saxony,Poor,0.15506,96,613,0.12638,0.18373
2017,46-65 y.,Saxony-Anhalt,Good,0.32991,143,350,0.28058,0.37924
2017,46-65 y.,Saxony-Anhalt,Satisfactory,0.44628,147,350,0.39412,0.49843
2017,46-65 y.,Saxony-Anhalt,Poor,0.14804,60,350,0.11078,0.18530
2017,46-65 y.,Thuringa,Good,0.40705,159,363,0.35644,0.45766
2017,46-65 y.,Thuringa,Satisfactory,0.35186,145,363,0.30267,0.40106
2017,46-65 y.,Thuringa,Poor,0.15099,59,363,0.11411,0.18787
2017,66 and older,Schleswig-Holstein,Good,0.25574,53,158,0.18750,0.32399
2017,66 and older,Schleswig-Holstein,Satisfactory,0.44842,73,158,0.37062,0.52621
2017,66 and older,Schleswig-Holstein,Poor,0.21556,32,158,0.15123,0.27988
2017,66 and older,Hamburg,Satisfactory,0.37553,34,34,0.21030,0.54075
2017,66 and older,Lower Saxony,Good,0.21996,129,461,0.18211,0.25782
2017,66 and older,Lower Saxony,Satisfactory,0.45342,226,461,0.40793,0.49891
2017,66 and older,Lower Saxony,Poor,0.25014,106,461,0.21056,0.28972
2017,66 and older,North Rhine-Westphalia,Very good,0.03420,34,920,0.02245,0.04594
2017,66 and older,North Rhine-Westphalia,Good,0.27131,255,920,0.24256,0.30006
2017,66 and older,North Rhine-Westphalia,Satisfactory,0.39377,385,920,0.36218,0.42536
2017,66 and older,North Rhine-Westphalia,Poor,0.21590,178,920,0.18929,0.24250
2017,66 and older,North Rhine-Westphalia,Bad,0.08372,68,920,0.06581,0.10162
2017,66 and older,Hesse,Good,0.28979,91,253,0.23378,0.34581
2017,66 and older,Hesse,Satisfactory,0.39914,112,253,0.33867,0.45960
2017,66 and older,Hesse,Poor,0.24415,50,253,0.19111,0.29719
2017,66 and older,"Rhineland-Palatinate, Saarland",Good,0.23626,79,281,0.18651,0.28602
2017,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.46007,136,281,0.40170,0.51845
2017,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.20764,66,281,0.16013,0.25515
2017,66 and older,Baden-Wuerttemberg,Good,0.23230,142,500,0.19525,0.26935
2017,66 and older,Baden-Wuerttemberg,Satisfactory,0.43885,243,500,0.39531,0.48239
2017,66 and older,Baden-Wuerttemberg,Poor,0.23752,115,500,0.20018,0.27486
2017,66 and older,Bavaria,Good,0.25541,218,728,0.22371,0.28711
2017,66 and older,Bavaria,Satisfactory,0.42710,334,728,0.39115,0.46306
2017,66 and older,Bavaria,Poor,0.24205,176,728,0.21091,0.27319
2017,66 and older,Berlin,Good,0.17082,44,188,0.11688,0.22476
2017,66 and older,Berlin,Satisfactory,0.42127,97,188,0.35050,0.49204
2017,66 and older,Berlin,Poor,0.24791,47,188,0.18602,0.30980
2017,66 and older,Brandenburg,Good,0.22654,66,215,0.17045,0.28262
2017,66 and older,Brandenburg,Satisfactory,0.38033,100,215,0.31528,0.44537
2017,66 and older,Brandenburg,Poor,0.23896,49,215,0.18183,0.29610
2017,66 and older,Mecklenburg-Western Pomerania,Good,0.20120,34,94,0.11972,0.28267
2017,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.51128,60,94,0.40969,0.61288
2017,66 and older,Saxony,Good,0.31267,106,335,0.26296,0.36239
2017,66 and older,Saxony,Satisfactory,0.42840,156,335,0.37533,0.48147
2017,66 and older,Saxony,Poor,0.20053,73,335,0.15759,0.24347
2017,66 and older,Saxony-Anhalt,Good,0.22256,39,172,0.16021,0.28491
2017,66 and older,Saxony-Anhalt,Satisfactory,0.46506,92,172,0.39030,0.53982
2017,66 and older,Saxony-Anhalt,Poor,0.18811,41,172,0.12954,0.24669
2017,66 and older,Thuringa,Good,0.20439,47,197,0.14793,0.26084
2017,66 and older,Thuringa,Satisfactory,0.50921,108,197,0.43922,0.57920
2017,66 and older,Thuringa,Poor,0.23319,42,197,0.17398,0.29239
2018,17-29 y.,Schleswig-Holstein,Very good,0.20555,77,238,0.15410,0.25700
2018,17-29 y.,Schleswig-Holstein,Good,0.49853,116,238,0.43487,0.56218
2018,17-29 y.,Schleswig-Holstein,Satisfactory,0.22469,45,238,0.17156,0.27783
2018,17-29 y.,Hamburg,Very good,0.24732,38,81,0.15277,0.34186
2018,17-29 y.,Hamburg,Good,0.52523,43,81,0.41580,0.63466
2018,17-29 y.,Lower Saxony,Very good,0.31591,281,734,0.28225,0.34956
2018,17-29 y.,Lower Saxony,Good,0.43215,281,734,0.39629,0.46801
2018,17-29 y.,Lower Saxony,Satisfactory,0.18090,131,734,0.15304,0.20877
2018,17-29 y.,Lower Saxony,Poor,0.05997,41,734,0.04278,0.07715
2018,17-29 y.,North Rhine-Westphalia,Very good,0.28274,487,1437,0.25945,0.30604
2018,17-29 y.,North Rhine-Westphalia,Good,0.40650,588,1437,0.38109,0.43190
2018,17-29 y.,North Rhine-Westphalia,Satisfactory,0.19622,262,1437,0.17568,0.21676
2018,17-29 y.,North Rhine-Westphalia,Poor,0.08802,100,1437,0.07337,0.10268
2018,17-29 y.,Hesse,Very good,0.25881,207,462,0.21883,0.29879
2018,17-29 y.,Hesse,Good,0.43607,188,462,0.39080,0.48134
2018,17-29 y.,Hesse,Satisfactory,0.17254,67,462,0.13805,0.20704
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.29378,140,338,0.24515,0.34241
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.49018,151,338,0.43681,0.54356
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.09063,47,338,0.05998,0.12128
2018,17-29 y.,Baden-Wuerttemberg,Very good,0.34795,244,595,0.30964,0.38626
2018,17-29 y.,Baden-Wuerttemberg,Good,0.46477,265,595,0.42466,0.50488
2018,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.14347,86,595,0.11528,0.17166
2018,17-29 y.,Bavaria,Very good,0.24977,248,796,0.21968,0.27986
2018,17-29 y.,Bavaria,Good,0.50442,362,796,0.46966,0.53917
2018,17-29 y.,Bavaria,Satisfactory,0.15999,140,796,0.13451,0.18548
2018,17-29 y.,Bavaria,Poor,0.06854,46,796,0.05098,0.08611
2018,17-29 y.,Berlin,Very good,0.18988,55,178,0.13210,0.24766
2018,17-29 y.,Berlin,Good,0.51306,92,178,0.43942,0.58670
2018,17-29 y.,Berlin,Satisfactory,0.16897,31,178,0.11377,0.22418
2018,17-29 y.,Brandenburg,Very good,0.20072,61,133,0.13239,0.26905
2018,17-29 y.,Brandenburg,Good,0.52011,72,133,0.43488,0.60534
2018,17-29 y.,Mecklenburg-Western Pomerania,Very good,0.35013,37,78,0.24359,0.45668
2018,17-29 y.,Mecklenburg-Western Pomerania,Good,0.43350,41,78,0.32281,0.54419
2018,17-29 y.,Saxony,Very good,0.15395,72,267,0.11058,0.19732
2018,17-29 y.,Saxony,Good,0.53445,130,267,0.47450,0.59439
2018,17-29 y.,Saxony,Satisfactory,0.24352,65,267,0.19194,0.29510
2018,17-29 y.,Saxony-Anhalt,Very good,0.25961,51,174,0.19428,0.32495
2018,17-29 y.,Saxony-Anhalt,Good,0.47738,80,174,0.40295,0.55181
2018,17-29 y.,Saxony-Anhalt,Satisfactory,0.22720,43,174,0.16475,0.28964
2018,17-29 y.,Thuringa,Very good,0.23553,61,184,0.17405,0.29700
2018,17-29 y.,Thuringa,Good,0.52518,86,184,0.45283,0.59753
2018,17-29 y.,Thuringa,Satisfactory,0.19363,37,184,0.13638,0.25088
2018,30-45 y.,Schleswig-Holstein,Very good,0.13429,70,345,0.09826,0.17033
2018,30-45 y.,Schleswig-Holstein,Good,0.43807,149,345,0.38563,0.49050
2018,30-45 y.,Schleswig-Holstein,Satisfactory,0.31536,93,345,0.26626,0.36446
2018,30-45 y.,Schleswig-Holstein,Poor,0.09709,33,345,0.06581,0.12838
2018,30-45 y.,Hamburg,Very good,0.17325,33,156,0.11367,0.23283
2018,30-45 y.,Hamburg,Good,0.55811,86,156,0.47993,0.63629
2018,30-45 y.,Hamburg,Satisfactory,0.20436,37,156,0.14088,0.26784
2018,30-45 y.,Lower Saxony,Very good,0.11494,187,788,0.09265,0.13722
2018,30-45 y.,Lower Saxony,Good,0.46811,311,788,0.43324,0.50297
2018,30-45 y.,Lower Saxony,Satisfactory,0.29284,201,788,0.26105,0.32463
2018,30-45 y.,Lower Saxony,Poor,0.11156,89,788,0.08956,0.13356
2018,30-45 y.,Bremen,Good,0.41278,36,36,0.24967,0.57589
2018,30-45 y.,North Rhine-Westphalia,Very good,0.12655,284,1804,0.11121,0.14190
2018,30-45 y.,North Rhine-Westphalia,Good,0.41696,753,1804,0.39420,0.43972
2018,30-45 y.,North Rhine-Westphalia,Satisfactory,0.33275,517,1804,0.31100,0.35450
2018,30-45 y.,North Rhine-Westphalia,Poor,0.10538,202,1804,0.09120,0.11955
2018,30-45 y.,North Rhine-Westphalia,Bad,0.01836,48,1804,0.01217,0.02456
2018,30-45 y.,Hesse,Very good,0.12527,146,602,0.09881,0.15174
2018,30-45 y.,Hesse,Good,0.44851,269,602,0.40875,0.48827
2018,30-45 y.,Hesse,Satisfactory,0.31157,136,602,0.27454,0.34860
2018,30-45 y.,Hesse,Poor,0.10254,51,602,0.07829,0.12679
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.08736,71,455,0.06139,0.11334
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.55182,216,455,0.50607,0.59757
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.20359,122,455,0.16655,0.24063
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.13091,46,455,0.09988,0.16194
2018,30-45 y.,Baden-Wuerttemberg,Very good,0.24183,217,978,0.21498,0.26868
2018,30-45 y.,Baden-Wuerttemberg,Good,0.44029,462,978,0.40916,0.47142
2018,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.22437,222,978,0.19821,0.25053
2018,30-45 y.,Baden-Wuerttemberg,Poor,0.07948,77,978,0.06252,0.09645
2018,30-45 y.,Bavaria,Very good,0.15468,223,1217,0.13435,0.17500
2018,30-45 y.,Bavaria,Good,0.46706,579,1217,0.43902,0.49511
2018,30-45 y.,Bavaria,Satisfactory,0.27379,310,1217,0.24873,0.29885
2018,30-45 y.,Bavaria,Poor,0.09816,105,1217,0.08144,0.11488
2018,30-45 y.,Berlin,Very good,0.18655,83,390,0.14784,0.22526
2018,30-45 y.,Berlin,Good,0.51268,192,390,0.46301,0.56236
2018,30-45 y.,Berlin,Satisfactory,0.22926,82,390,0.18749,0.27104
2018,30-45 y.,Berlin,Poor,0.04552,33,390,0.02481,0.06624
2018,30-45 y.,Brandenburg,Very good,0.19380,65,261,0.14576,0.24185
2018,30-45 y.,Brandenburg,Good,0.53402,132,261,0.47338,0.59465
2018,30-45 y.,Brandenburg,Satisfactory,0.19582,64,261,0.14758,0.24405
2018,30-45 y.,Mecklenburg-Western Pomerania,Very good,0.13335,35,160,0.08051,0.18620
2018,30-45 y.,Mecklenburg-Western Pomerania,Good,0.60817,88,160,0.53229,0.68405
2018,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.17959,37,160,0.11993,0.23925
2018,30-45 y.,Saxony,Very good,0.07840,67,490,0.05458,0.10223
2018,30-45 y.,Saxony,Good,0.54093,245,490,0.49676,0.58510
2018,30-45 y.,Saxony,Satisfactory,0.25683,142,490,0.21811,0.29556
2018,30-45 y.,Saxony,Poor,0.10260,36,490,0.07571,0.12950
2018,30-45 y.,Saxony-Anhalt,Very good,0.13097,34,229,0.08718,0.17476
2018,30-45 y.,Saxony-Anhalt,Good,0.44184,118,229,0.37738,0.50630
2018,30-45 y.,Saxony-Anhalt,Satisfactory,0.25438,77,229,0.19784,0.31091
2018,30-45 y.,Thuringa,Very good,0.20217,42,250,0.15228,0.25205
2018,30-45 y.,Thuringa,Good,0.48647,143,250,0.42439,0.54855
2018,30-45 y.,Thuringa,Satisfactory,0.20274,65,250,0.15280,0.25268
2018,46-65 y.,Schleswig-Holstein,Good,0.47749,131,299,0.42077,0.53420
2018,46-65 y.,Schleswig-Holstein,Satisfactory,0.33660,127,299,0.28294,0.39025
2018,46-65 y.,Schleswig-Holstein,Poor,0.13287,41,299,0.09433,0.17141
2018,46-65 y.,Hamburg,Good,0.31132,62,151,0.23722,0.38542
2018,46-65 y.,Hamburg,Satisfactory,0.25612,53,151,0.18627,0.32598
2018,46-65 y.,Hamburg,Poor,0.27085,36,151,0.19973,0.34197
2018,46-65 y.,Lower Saxony,Very good,0.06508,81,1095,0.05046,0.07970
2018,46-65 y.,Lower Saxony,Good,0.35236,393,1095,0.32405,0.38066
2018,46-65 y.,Lower Saxony,Satisfactory,0.36128,395,1095,0.33282,0.38975
2018,46-65 y.,Lower Saxony,Poor,0.17304,176,1095,0.15062,0.19546
2018,46-65 y.,Lower Saxony,Bad,0.04824,50,1095,0.03554,0.06094
2018,46-65 y.,Bremen,Good,0.37937,38,73,0.26729,0.49145
2018,46-65 y.,Bremen,Satisfactory,0.31407,35,73,0.20686,0.42128
2018,46-65 y.,North Rhine-Westphalia,Very good,0.04572,139,2163,0.03692,0.05453
2018,46-65 y.,North Rhine-Westphalia,Good,0.32970,773,2163,0.30988,0.34952
2018,46-65 y.,North Rhine-Westphalia,Satisfactory,0.39520,771,2163,0.37459,0.41580
2018,46-65 y.,North Rhine-Westphalia,Poor,0.17862,371,2163,0.16247,0.19476
2018,46-65 y.,North Rhine-Westphalia,Bad,0.04992,109,2163,0.04074,0.05910
2018,46-65 y.,Hesse,Very good,0.04717,61,728,0.03176,0.06258
2018,46-65 y.,Hesse,Good,0.34842,267,728,0.31378,0.38305
2018,46-65 y.,Hesse,Satisfactory,0.39003,276,728,0.35457,0.42548
2018,46-65 y.,Hesse,Poor,0.17044,124,728,0.14311,0.19777
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.04315,43,597,0.02684,0.05946
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.40798,231,597,0.36853,0.44744
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.38122,226,597,0.34222,0.42021
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.13520,97,597,0.10774,0.16265
2018,46-65 y.,Baden-Wuerttemberg,Very good,0.07926,109,1074,0.06309,0.09542
2018,46-65 y.,Baden-Wuerttemberg,Good,0.39653,440,1074,0.36726,0.42580
2018,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.30685,335,1074,0.27926,0.33445
2018,46-65 y.,Baden-Wuerttemberg,Poor,0.18094,156,1074,0.15790,0.20397
2018,46-65 y.,Baden-Wuerttemberg,Bad,0.03642,34,1074,0.02521,0.04763
2018,46-65 y.,Bavaria,Very good,0.06606,142,1553,0.05370,0.07841
2018,46-65 y.,Bavaria,Good,0.36354,590,1553,0.33961,0.38748
2018,46-65 y.,Bavaria,Satisfactory,0.41081,551,1553,0.38633,0.43529
