"pgoeffd","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"ja","2001","Realschulabschluss","Bremen","","","",""
"ja","2001","Realschulabschluss","Nordrhein-Westfalen","166","0.260516908679262","0.226188762470002","0.294845054888521"
"ja","2001","Realschulabschluss","Hessen","62","0.319939058680188","0.258717665696332","0.381160451664044"
"ja","2001","Realschulabschluss","Rheinland-Pfalz,Saarland","36","0.249650521888006","0.174376648869677","0.324924394906334"
"ja","2001","Realschulabschluss","Baden-Wuerttemberg","97","0.245224151599404","0.201328093118501","0.289120210080307"
"ja","2001","Realschulabschluss","Bayern","109","0.228297513085483","0.189856848072501","0.266738178098464"
"ja","2001","Realschulabschluss","Saarland","","","",""
"ja","2001","Realschulabschluss","Berlin","48","0.338415811433679","0.261925345699584","0.414906277167775"
"ja","2001","Realschulabschluss","Brandenburg","65","0.258158765771352","0.203360858698998","0.312956672843706"
"ja","2001","Realschulabschluss","Mecklenburg-Vorpommern","37","0.235785545682261","0.168079752503149","0.303491338861373"
"ja","2001","Realschulabschluss","Sachsen","96","0.202670126361654","0.16621122833329","0.239129024390018"
"ja","2001","Realschulabschluss","Sachsen-Anhalt","42","0.191725234059515","0.140173505689785","0.243276962429245"
"ja","2001","Realschulabschluss","Thueringen","54","0.219443501375218","0.170792786403486","0.26809421634695"
"ja","2001","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","2001","(Fach-)Abitur","Hamburg","","","",""
"ja","2001","(Fach-)Abitur","Niedersachsen","30","0.251601486218677","0.169381147525378","0.333821824911976"
"ja","2001","(Fach-)Abitur","Bremen","","","",""
"ja","2001","(Fach-)Abitur","Nordrhein-Westfalen","104","0.262021287909617","0.217982139776115","0.306060436043119"
"ja","2001","(Fach-)Abitur","Hessen","","","",""
"ja","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","2001","(Fach-)Abitur","Baden-Wuerttemberg","31","0.228098910454422","0.161826897366719","0.294370923542125"
"ja","2001","(Fach-)Abitur","Bayern","","","",""
"ja","2001","(Fach-)Abitur","Saarland","","","",""
"ja","2001","(Fach-)Abitur","Berlin","","","",""
"ja","2001","(Fach-)Abitur","Brandenburg","","","",""
"ja","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","2001","(Fach-)Abitur","Sachsen","","","",""
"ja","2001","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","2001","(Fach-)Abitur","Thueringen","","","",""
"ja","2001","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","2001","AkademikerInnen","Hamburg","","","",""
"ja","2001","AkademikerInnen","Niedersachsen","77","0.461474943793412","0.386537193588124","0.5364126939987"
"ja","2001","AkademikerInnen","Bremen","","","",""
"ja","2001","AkademikerInnen","Nordrhein-Westfalen","193","0.404658491536956","0.360425640628409","0.448891342445502"
"ja","2001","AkademikerInnen","Hessen","49","0.263001742595073","0.19662479421577","0.329378690974376"
"ja","2001","AkademikerInnen","Rheinland-Pfalz,Saarland","38","0.385957274961342","0.280588950100242","0.491325599822442"
"ja","2001","AkademikerInnen","Baden-Wuerttemberg","80","0.290527873483083","0.234023271239003","0.347032475727164"
"ja","2001","AkademikerInnen","Bayern","105","0.328505052117356","0.276222154936936","0.380787949297776"
"ja","2001","AkademikerInnen","Saarland","","","",""
"ja","2001","AkademikerInnen","Berlin","42","0.305758724938136","0.230245204624839","0.381272245251433"
"ja","2001","AkademikerInnen","Brandenburg","72","0.431457048553149","0.352978167981511","0.509935929124786"
"ja","2001","AkademikerInnen","Mecklenburg-Vorpommern","36","0.376602281527056","0.272362588816187","0.480841974237926"
"ja","2001","AkademikerInnen","Sachsen","91","0.347967908019185","0.287955025122061","0.407980790916309"
"ja","2001","AkademikerInnen","Sachsen-Anhalt","72","0.414332145614768","0.337031023172097","0.491633268057438"
"ja","2001","AkademikerInnen","Thueringen","46","0.478782387976089","0.385850400343123","0.571714375609056"
"nein","2001","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","2001","(noch) kein Abschluss","Hamburg","","","",""
"nein","2001","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","2001","(noch) kein Abschluss","Bremen","","","",""
"nein","2001","(noch) kein Abschluss","Nordrhein-Westfalen","42","0.885562289139726","0.7964281264705","0.974696451808952"
"nein","2001","(noch) kein Abschluss","Hessen","","","",""
"nein","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","2001","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"nein","2001","(noch) kein Abschluss","Bayern","","","",""
"nein","2001","(noch) kein Abschluss","Saarland","","","",""
"nein","2001","(noch) kein Abschluss","Berlin","","","",""
"nein","2001","(noch) kein Abschluss","Brandenburg","","","",""
"nein","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","2001","(noch) kein Abschluss","Sachsen","","","",""
"nein","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","2001","(noch) kein Abschluss","Thueringen","","","",""
"nein","2001","Hauptschulabschluss","Schleswig-Holstein","112","0.821444167628864","0.756356558919055","0.886531776338672"
"nein","2001","Hauptschulabschluss","Hamburg","","","",""
"nein","2001","Hauptschulabschluss","Niedersachsen","309","0.804683500230224","0.764718096399109","0.844648904061339"
"nein","2001","Hauptschulabschluss","Bremen","","","",""
"nein","2001","Hauptschulabschluss","Nordrhein-Westfalen","810","0.849899592502009","0.827364508541272","0.872434676462747"
"nein","2001","Hauptschulabschluss","Hessen","244","0.826279413384305","0.783045336265639","0.869513490502972"
"nein","2001","Hauptschulabschluss","Rheinland-Pfalz,Saarland","218","0.852161363806041","0.809017770768533","0.895304956843548"
"nein","2001","Hauptschulabschluss","Baden-Wuerttemberg","584","0.852195859451823","0.825221553539506","0.87917016536414"
"nein","2001","Hauptschulabschluss","Bayern","690","0.835266329737026","0.810045971336841","0.86048668813721"
"nein","2001","Hauptschulabschluss","Saarland","58","0.866551530505322","0.785726173766907","0.947376887243737"
"nein","2001","Hauptschulabschluss","Berlin","53","0.768204479952581","0.670050061691903","0.86635889821326"
"nein","2001","Hauptschulabschluss","Brandenburg","49","0.814988861613218","0.716735540258358","0.913242182968079"
"nein","2001","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"nein","2001","Hauptschulabschluss","Sachsen","82","0.837642774394005","0.763873126852038","0.911412421935972"
"nein","2001","Hauptschulabschluss","Sachsen-Anhalt","66","0.85406812997001","0.776218621049924","0.931917638890096"
"nein","2001","Hauptschulabschluss","Thueringen","60","0.808335030439314","0.718654265609868","0.898015795268759"
"nein","2001","Realschulabschluss","Schleswig-Holstein","89","0.789114891243418","0.71487929981581","0.863350482671027"
"nein","2001","Realschulabschluss","Hamburg","","","",""
"nein","2001","Realschulabschluss","Niedersachsen","232","0.737661556121928","0.688849136254626","0.786473975989229"
"nein","2001","Realschulabschluss","Bremen","","","",""
"nein","2001","Realschulabschluss","Nordrhein-Westfalen","462","0.739483091320738","0.705154945111479","0.773811237529998"
"nein","2001","Realschulabschluss","Hessen","161","0.680060941319812","0.618839548335956","0.741282334303668"
"nein","2001","Realschulabschluss","Rheinland-Pfalz,Saarland","91","0.750349478111994","0.675075605093666","0.825623351130323"
"nein","2001","Realschulabschluss","Baden-Wuerttemberg","272","0.754775848400596","0.710879789919693","0.798671906881499"
"nein","2001","Realschulabschluss","Bayern","349","0.771702486914517","0.733261821901536","0.810143151927499"
"nein","2001","Realschulabschluss","Saarland","","","",""
"nein","2001","Realschulabschluss","Berlin","99","0.661584188566321","0.585093722832225","0.738074654300416"
"nein","2001","Realschulabschluss","Brandenburg","180","0.741841234228648","0.687043327156294","0.796639141301002"
"nein","2001","Realschulabschluss","Mecklenburg-Vorpommern","114","0.764214454317739","0.696508661138627","0.831920247496851"
"nein","2001","Realschulabschluss","Sachsen","371","0.797329873638346","0.760870975609982","0.83378877166671"
"nein","2001","Realschulabschluss","Sachsen-Anhalt","182","0.808274765940485","0.756723037570755","0.859826494310215"
"nein","2001","Realschulabschluss","Thueringen","224","0.780556498624782","0.73190578365305","0.829207213596515"
"nein","2001","(Fach-)Abitur","Schleswig-Holstein","","","",""
"nein","2001","(Fach-)Abitur","Hamburg","","","",""
"nein","2001","(Fach-)Abitur","Niedersachsen","77","0.748398513781323","0.666178175088024","0.830618852474622"
"nein","2001","(Fach-)Abitur","Bremen","","","",""
"nein","2001","(Fach-)Abitur","Nordrhein-Westfalen","279","0.737978712090383","0.693939563956881","0.782017860223885"
"nein","2001","(Fach-)Abitur","Hessen","97","0.847279907264651","0.780361107201265","0.914198707328038"
"nein","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.797253252045629","0.696360894177963","0.898145609913295"
"nein","2001","(Fach-)Abitur","Baden-Wuerttemberg","123","0.771901089545578","0.705629076457875","0.838173102633281"
"nein","2001","(Fach-)Abitur","Bayern","119","0.813322304411665","0.749680219042186","0.876964389781144"
"nein","2001","(Fach-)Abitur","Saarland","","","",""
"nein","2001","(Fach-)Abitur","Berlin","39","0.750094201853318","0.630086488891116","0.870101914815519"
"nein","2001","(Fach-)Abitur","Brandenburg","","","",""
"nein","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","2001","(Fach-)Abitur","Sachsen","36","0.775100407646472","0.658198023667485","0.892002791625459"
"nein","2001","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nein","2001","(Fach-)Abitur","Thueringen","","","",""
"nein","2001","AkademikerInnen","Schleswig-Holstein","39","0.668998428557417","0.551865278504086","0.786131578610749"
"nein","2001","AkademikerInnen","Hamburg","34","0.698263830238802","0.571034702838687","0.825492957638916"
"nein","2001","AkademikerInnen","Niedersachsen","93","0.538525056206588","0.4635873060013","0.613462806411876"
"nein","2001","AkademikerInnen","Bremen","","","",""
"nein","2001","AkademikerInnen","Nordrhein-Westfalen","280","0.595341508463044","0.551108657554498","0.639574359371591"
"nein","2001","AkademikerInnen","Hessen","120","0.736998257404927","0.670621309025624","0.80337520578423"
"nein","2001","AkademikerInnen","Rheinland-Pfalz,Saarland","44","0.614042725038658","0.508674400177558","0.719411049899758"
"nein","2001","AkademikerInnen","Baden-Wuerttemberg","168","0.709472126516917","0.652967524272836","0.765976728760997"
"nein","2001","AkademikerInnen","Bayern","205","0.671494947882644","0.619212050702224","0.723777845063064"
"nein","2001","AkademikerInnen","Saarland","","","",""
"nein","2001","AkademikerInnen","Berlin","101","0.694241275061864","0.618727754748567","0.769754795375161"
"nein","2001","AkademikerInnen","Brandenburg","81","0.568542951446851","0.490064070875214","0.647021832018489"
"nein","2001","AkademikerInnen","Mecklenburg-Vorpommern","47","0.623397718472944","0.519158025762074","0.727637411183814"
"nein","2001","AkademikerInnen","Sachsen","151","0.652032091980815","0.592019209083691","0.712044974877939"
"nein","2001","AkademikerInnen","Sachsen-Anhalt","84","0.585667854385232","0.508366731942562","0.662968976827903"
"nein","2001","AkademikerInnen","Thueringen","65","0.521217612023911","0.428285624390944","0.614149599656877"
"ja","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","2002","(noch) kein Abschluss","Hamburg","","","",""
"ja","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","2002","(noch) kein Abschluss","Bremen","","","",""
"ja","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","2002","(noch) kein Abschluss","Hessen","","","",""
"ja","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","2002","(noch) kein Abschluss","Bayern","","","",""
"ja","2002","(noch) kein Abschluss","Saarland","","","",""
"ja","2002","(noch) kein Abschluss","Berlin","","","",""
"ja","2002","(noch) kein Abschluss","Brandenburg","","","",""
"ja","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","2002","(noch) kein Abschluss","Sachsen","","","",""
"ja","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","2002","(noch) kein Abschluss","Thueringen","","","",""
"ja","2002","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","2002","Hauptschulabschluss","Hamburg","","","",""
"ja","2002","Hauptschulabschluss","Niedersachsen","68","0.168480141686686","0.131189205985175","0.205771077388197"
"ja","2002","Hauptschulabschluss","Bremen","","","",""
"ja","2002","Hauptschulabschluss","Nordrhein-Westfalen","146","0.143992047611462","0.121318137041685","0.166665958181238"
"ja","2002","Hauptschulabschluss","Hessen","42","0.135503512637487","0.0964469537917633","0.174560071483211"
"ja","2002","Hauptschulabschluss","Rheinland-Pfalz,Saarland","38","0.121313650853698","0.0820042042266437","0.160623097480752"
"ja","2002","Hauptschulabschluss","Baden-Wuerttemberg","83","0.16475031723863","0.136492384585357","0.193008249891904"
"ja","2002","Hauptschulabschluss","Bayern","131","0.171441026356109","0.145372924453836","0.197509128258383"
"ja","2002","Hauptschulabschluss","Saarland","","","",""
"ja","2002","Hauptschulabschluss","Berlin","","","",""
"ja","2002","Hauptschulabschluss","Brandenburg","","","",""
"ja","2002","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2002","Hauptschulabschluss","Sachsen","","","",""
"ja","2002","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","2002","Hauptschulabschluss","Thueringen","","","",""
"ja","2002","Realschulabschluss","Schleswig-Holstein","39","0.28004014615848","0.203729249175555","0.356351043141405"
"ja","2002","Realschulabschluss","Hamburg","","","",""
"ja","2002","Realschulabschluss","Niedersachsen","93","0.291909812263877","0.244549441357083","0.33927018317067"
"ja","2002","Realschulabschluss","Bremen","","","",""
"ja","2002","Realschulabschluss","Nordrhein-Westfalen","180","0.261443133937737","0.22826906573962","0.294617202135855"
"ja","2002","Realschulabschluss","Hessen","70","0.258257141594401","0.20643376977672","0.310080513412081"
"ja","2002","Realschulabschluss","Rheinland-Pfalz,Saarland","38","0.228223761329641","0.161060992402772","0.29538653025651"
"ja","2002","Realschulabschluss","Baden-Wuerttemberg","104","0.217833391165461","0.17835719413447","0.257309588196452"
"ja","2002","Realschulabschluss","Bayern","133","0.233669064368333","0.197121935451144","0.270216193285523"
"ja","2002","Realschulabschluss","Saarland","","","",""
"ja","2002","Realschulabschluss","Berlin","51","0.351599175015602","0.277383570051796","0.425814779979407"
"ja","2002","Realschulabschluss","Brandenburg","61","0.27064364527841","0.214316473796667","0.326970816760152"
"ja","2002","Realschulabschluss","Mecklenburg-Vorpommern","30","0.175322696359069","0.114873937430153","0.235771455287986"
"ja","2002","Realschulabschluss","Sachsen","109","0.210918796698337","0.174075699736326","0.247761893660348"
"ja","2002","Realschulabschluss","Sachsen-Anhalt","39","0.15065753771851","0.104123363283481","0.19719171215354"
"ja","2002","Realschulabschluss","Thueringen","53","0.22366986570754","0.17423951086621","0.27310022054887"
"ja","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","2002","(Fach-)Abitur","Hamburg","","","",""
"ja","2002","(Fach-)Abitur","Niedersachsen","32","0.310383706359581","0.228287821137196","0.392479591581966"
"ja","2002","(Fach-)Abitur","Bremen","","","",""
"ja","2002","(Fach-)Abitur","Nordrhein-Westfalen","111","0.219585465099442","0.181464537523573","0.257706392675311"
"ja","2002","(Fach-)Abitur","Hessen","34","0.273009807152657","0.198409398300453","0.347610216004861"
"ja","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","2002","(Fach-)Abitur","Baden-Wuerttemberg","47","0.244200928560497","0.185247395158722","0.303154461962272"
"ja","2002","(Fach-)Abitur","Bayern","36","0.251646113715224","0.187351041309421","0.315941186121027"
