"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nein","1998","Berlin","weiblich","87","0.548333304936004","0.467884282707968","0.62878232716404"
"nein","1998","Brandenburg","maennlich","151","0.810368969389939","0.754333208890654","0.866404729889224"
"nein","1998","Brandenburg","weiblich","83","0.485999934666004","0.406016112459373","0.565983756872634"
"nein","1998","Mecklenburg-Vorpommern","maennlich","94","0.751377570182266","0.675909701513279","0.826845438851252"
"nein","1998","Mecklenburg-Vorpommern","weiblich","51","0.52840102638219","0.431046610361497","0.625755442402883"
"nein","1998","Sachsen","maennlich","295","0.800473938237769","0.760078941051803","0.840868935423736"
"nein","1998","Sachsen","weiblich","161","0.494090719892192","0.438254963444771","0.549926476339613"
"nein","1998","Sachsen-Anhalt","maennlich","158","0.814616312585758","0.759066643542707","0.870165981628808"
"nein","1998","Sachsen-Anhalt","weiblich","100","0.562951706826494","0.491085813154815","0.634817600498174"
"nein","1998","Thueringen","maennlich","189","0.834366753626012","0.784790527066941","0.883942980185084"
"nein","1998","Thueringen","weiblich","127","0.702361569669121","0.63611743684584","0.768605702492402"
"ja","1999","Schleswig-Holstein","maennlich","","","",""
"ja","1999","Schleswig-Holstein","weiblich","","","",""
"ja","1999","Hamburg","maennlich","","","",""
"ja","1999","Hamburg","weiblich","","","",""
"ja","1999","Niedersachsen","maennlich","82","0.25808384966245","0.214087755857901","0.302079943467"
"ja","1999","Niedersachsen","weiblich","87","0.340464371911845","0.284861022177416","0.396067721646273"
"ja","1999","Bremen","maennlich","","","",""
"ja","1999","Bremen","weiblich","","","",""
"ja","1999","Nordrhein-Westfalen","maennlich","172","0.210832332984364","0.183743377313419","0.23792128865531"
"ja","1999","Nordrhein-Westfalen","weiblich","193","0.322247978230599","0.285222311178922","0.359273645282277"
"ja","1999","Hessen","maennlich","54","0.2108560283938","0.162818645458097","0.258893411329502"
"ja","1999","Hessen","weiblich","52","0.299675890677713","0.23800849585837","0.361343285497057"
"ja","1999","Rheinland-Pfalz,Saarland","maennlich","47","0.227542689238678","0.174279361100447","0.280806017376909"
"ja","1999","Rheinland-Pfalz,Saarland","weiblich","57","0.351958451701172","0.277957854527303","0.425959048875042"
"ja","1999","Baden-Wuerttemberg","maennlich","66","0.15539510305477","0.125575488635777","0.185214717473764"
"ja","1999","Baden-Wuerttemberg","weiblich","97","0.292949324249672","0.248124146625647","0.337774501873698"
"ja","1999","Bayern","maennlich","100","0.188376259349847","0.156048888257849","0.220703630441845"
"ja","1999","Bayern","weiblich","128","0.292355698170773","0.249856078731906","0.33485531760964"
"ja","1999","Saarland","maennlich","","","",""
"ja","1999","Saarland","weiblich","","","",""
"ja","1999","Berlin","maennlich","39","0.271422396744427","0.199041353427409","0.343803440061445"
"ja","1999","Berlin","weiblich","52","0.422677087282687","0.338406722193584","0.50694745237179"
"ja","1999","Brandenburg","maennlich","38","0.201520443605645","0.142088419351108","0.260952467860181"
"ja","1999","Brandenburg","weiblich","62","0.495265655360127","0.412739983332815","0.577791327387439"
"ja","1999","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","1999","Mecklenburg-Vorpommern","weiblich","45","0.40733196013366","0.31509290624469","0.499571014022629"
"ja","1999","Sachsen","maennlich","75","0.21958832838996","0.175125971680518","0.264050685099403"
"ja","1999","Sachsen","weiblich","127","0.463784394786762","0.405057640793075","0.522511148780449"
"ja","1999","Sachsen-Anhalt","maennlich","31","0.198622701706766","0.140500539282255","0.256744864131277"
"ja","1999","Sachsen-Anhalt","weiblich","81","0.420733237911701","0.348412259711339","0.493054216112064"
"ja","1999","Thueringen","maennlich","31","0.200843217701041","0.147040666510274","0.254645768891808"
"ja","1999","Thueringen","weiblich","61","0.316242913317905","0.248870226470646","0.383615600165164"
"nein","1999","Schleswig-Holstein","maennlich","75","0.751981521345219","0.668171951991965","0.835791090698472"
"nein","1999","Schleswig-Holstein","weiblich","58","0.679766158889179","0.579391882550965","0.780140435227394"
"nein","1999","Hamburg","maennlich","35","0.857164382290071","0.745912694174566","0.968416070405575"
"nein","1999","Hamburg","weiblich","32","0.801781447119454","0.678238417491687","0.925324476747221"
"nein","1999","Niedersachsen","maennlich","298","0.74191615033755","0.697920056533","0.785912244142099"
"nein","1999","Niedersachsen","weiblich","192","0.659535628088155","0.603932278353727","0.715138977822584"
"nein","1999","Bremen","maennlich","","","",""
"nein","1999","Bremen","weiblich","","","",""
"nein","1999","Nordrhein-Westfalen","maennlich","699","0.789167667015636","0.76207871134469","0.816256622686581"
"nein","1999","Nordrhein-Westfalen","weiblich","419","0.677752021769401","0.640726354717723","0.714777688821078"
"nein","1999","Hessen","maennlich","223","0.7891439716062","0.741106588670498","0.837181354541903"
"nein","1999","Hessen","weiblich","160","0.700324109322287","0.638656714502943","0.76199150414163"
"nein","1999","Rheinland-Pfalz,Saarland","maennlich","191","0.772457310761322","0.719193982623091","0.825720638899553"
"nein","1999","Rheinland-Pfalz,Saarland","weiblich","103","0.648041548298828","0.574040951124958","0.722042145472698"
"nein","1999","Baden-Wuerttemberg","maennlich","501","0.84460489694523","0.814785282526236","0.874424511364223"
"nein","1999","Baden-Wuerttemberg","weiblich","299","0.707050675750328","0.662225498126302","0.751875853374353"
"nein","1999","Bayern","maennlich","462","0.811623740650153","0.779296369558155","0.843951111742151"
"nein","1999","Bayern","weiblich","312","0.707644301829227","0.66514468239036","0.750143921268094"
"nein","1999","Saarland","maennlich","","","",""
"nein","1999","Saarland","weiblich","","","",""
"nein","1999","Berlin","maennlich","106","0.728577603255573","0.656196559938556","0.800958646572591"
"nein","1999","Berlin","weiblich","80","0.577322912717313","0.49305254762821","0.661593277806416"
"nein","1999","Brandenburg","maennlich","137","0.798479556394355","0.739047532139819","0.857911580648892"
"nein","1999","Brandenburg","weiblich","79","0.504734344639873","0.422208672612561","0.587260016667185"
"nein","1999","Mecklenburg-Vorpommern","maennlich","95","0.79863087509063","0.727470592337668","0.869791157843593"
"nein","1999","Mecklenburg-Vorpommern","weiblich","64","0.59266803986634","0.500428985977371","0.68490709375531"
"nein","1999","Sachsen","maennlich","258","0.78041167161004","0.735949314900597","0.824874028319482"
"nein","1999","Sachsen","weiblich","150","0.536215605213238","0.477488851219551","0.594942359206925"
"nein","1999","Sachsen-Anhalt","maennlich","150","0.801377298293234","0.743255135868723","0.859499460717745"
"nein","1999","Sachsen-Anhalt","weiblich","98","0.579266762088299","0.506945783887936","0.651587740288661"
"nein","1999","Thueringen","maennlich","182","0.799156782298959","0.745354231108192","0.852959333489726"
"nein","1999","Thueringen","weiblich","122","0.683757086682095","0.616384399834836","0.751129773529354"
"ja","2000","Schleswig-Holstein","maennlich","57","0.228500401608746","0.174472831621773","0.282527971595718"
"ja","2000","Schleswig-Holstein","weiblich","42","0.226103788575056","0.167240773183255","0.284966803966857"
"ja","2000","Hamburg","maennlich","","","",""
"ja","2000","Hamburg","weiblich","32","0.386237176972332","0.28149143649379","0.490982917450874"
"ja","2000","Niedersachsen","maennlich","151","0.229898936504311","0.198133086164375","0.261664786844248"
"ja","2000","Niedersachsen","weiblich","148","0.311292493740896","0.270666915951297","0.351918071530494"
"ja","2000","Bremen","maennlich","","","",""
"ja","2000","Bremen","weiblich","","","",""
"ja","2000","Nordrhein-Westfalen","maennlich","340","0.201893976511235","0.182601235172338","0.221186717850132"
"ja","2000","Nordrhein-Westfalen","weiblich","384","0.291043968372967","0.266071339196859","0.316016597549075"
"ja","2000","Hessen","maennlich","102","0.18855826075546","0.155927289126938","0.221189232383982"
"ja","2000","Hessen","weiblich","107","0.268535324145939","0.22619984949497","0.310870798796908"
"ja","2000","Rheinland-Pfalz,Saarland","maennlich","70","0.178920487451885","0.139049539739362","0.218791435164408"
"ja","2000","Rheinland-Pfalz,Saarland","weiblich","85","0.297529154951185","0.241744191286099","0.35331411861627"
"ja","2000","Baden-Wuerttemberg","maennlich","150","0.161110058419434","0.138392433657734","0.183827683181135"
"ja","2000","Baden-Wuerttemberg","weiblich","179","0.250509276089026","0.219204959942636","0.281813592235416"
"ja","2000","Bayern","maennlich","213","0.188163649799073","0.165294302315998","0.211032997282148"
"ja","2000","Bayern","weiblich","242","0.242562854920857","0.215044302650097","0.270081407191617"
"ja","2000","Saarland","maennlich","","","",""
"ja","2000","Saarland","weiblich","","","",""
"ja","2000","Berlin","maennlich","65","0.253965722412492","0.199237430058656","0.308694014766328"
"ja","2000","Berlin","weiblich","77","0.359630575526767","0.295183697014865","0.424077454038668"
"ja","2000","Brandenburg","maennlich","66","0.19764187170964","0.1520447017847","0.24323904163458"
"ja","2000","Brandenburg","weiblich","102","0.415727636835901","0.355354988295607","0.476100285376195"
"ja","2000","Mecklenburg-Vorpommern","maennlich","36","0.207945272948888","0.145832876133351","0.270057669764424"
"ja","2000","Mecklenburg-Vorpommern","weiblich","64","0.34434876958386","0.272498374886853","0.416199164280867"
"ja","2000","Sachsen","maennlich","99","0.193947742183733","0.160412501626101","0.227482982741365"
"ja","2000","Sachsen","weiblich","160","0.341432835007291","0.297424661863932","0.38544100815065"
"ja","2000","Sachsen-Anhalt","maennlich","44","0.157973817868127","0.115704968141163","0.200242667595091"
"ja","2000","Sachsen-Anhalt","weiblich","108","0.365228679850975","0.308112670964313","0.422344688737638"
"ja","2000","Thueringen","maennlich","52","0.183317207773067","0.140723369340787","0.225911046205347"
"ja","2000","Thueringen","weiblich","79","0.296407148914976","0.240574713089789","0.352239584740162"
"nein","2000","Schleswig-Holstein","maennlich","175","0.771499598391254","0.717472028404282","0.825527168378227"
"nein","2000","Schleswig-Holstein","weiblich","152","0.773896211424944","0.715033196033143","0.832759226816746"
"nein","2000","Hamburg","maennlich","75","0.827429028599242","0.749360483698013","0.905497573500472"
"nein","2000","Hamburg","weiblich","51","0.613762823027668","0.509017082549126","0.71850856350621"
"nein","2000","Niedersachsen","maennlich","523","0.770101063495689","0.738335213155752","0.801866913835625"
"nein","2000","Niedersachsen","weiblich","351","0.688707506259104","0.648081928469506","0.729333084048703"
"nein","2000","Bremen","maennlich","40","0.756281915757405","0.64069840228468","0.87186542923013"
"nein","2000","Bremen","weiblich","38","0.728812254491679","0.603044202028939","0.854580306954419"
"nein","2000","Nordrhein-Westfalen","maennlich","1323","0.798106023488765","0.778813282149868","0.817398764827662"
"nein","2000","Nordrhein-Westfalen","weiblich","887","0.708956031627033","0.683983402450925","0.733928660803141"
"nein","2000","Hessen","maennlich","450","0.81144173924454","0.778810767616018","0.844072710873062"
"nein","2000","Hessen","weiblich","314","0.731464675854061","0.689129201203092","0.77380015050503"
"nein","2000","Rheinland-Pfalz,Saarland","maennlich","285","0.821079512548115","0.781208564835592","0.860950460260637"
"nein","2000","Rheinland-Pfalz,Saarland","weiblich","173","0.702470845048815","0.64668588138373","0.758255808713901"
"nein","2000","Baden-Wuerttemberg","maennlich","856","0.838889941580566","0.816172316818865","0.861607566342266"
"nein","2000","Baden-Wuerttemberg","weiblich","557","0.749490723910974","0.718186407764584","0.780795040057364"
"nein","2000","Bayern","maennlich","909","0.811836350200927","0.788967002717852","0.834705697684002"
"nein","2000","Bayern","weiblich","690","0.757437145079143","0.729918592808383","0.784955697349903"
"nein","2000","Saarland","maennlich","88","0.81655915293831","0.743226389447602","0.889891916429019"
"nein","2000","Saarland","weiblich","47","0.730622709389361","0.622773122376227","0.838472296402495"
"nein","2000","Berlin","maennlich","178","0.746034277587508","0.691305985233672","0.800762569941344"
"nein","2000","Berlin","weiblich","136","0.640369424473233","0.575922545961332","0.704816302985135"
"nein","2000","Brandenburg","maennlich","227","0.80235812829036","0.75676095836542","0.847955298215299"
"nein","2000","Brandenburg","weiblich","154","0.584272363164099","0.523899714623805","0.644645011704393"
"nein","2000","Mecklenburg-Vorpommern","maennlich","128","0.792054727051112","0.729942330235576","0.854167123866649"
"nein","2000","Mecklenburg-Vorpommern","weiblich","104","0.65565123041614","0.583800835719133","0.727501625113147"
"nein","2000","Sachsen","maennlich","435","0.806052257816267","0.772517017258635","0.8395874983739"
"nein","2000","Sachsen","weiblich","286","0.658567164992709","0.61455899184935","0.702575338136068"
"nein","2000","Sachsen-Anhalt","maennlich","242","0.842026182131873","0.799757332404909","0.884295031858837"
"nein","2000","Sachsen-Anhalt","weiblich","165","0.634771320149024","0.577655311262362","0.691887329035687"
"nein","2000","Thueringen","maennlich","265","0.816682792226933","0.774088953794653","0.859276630659213"
"nein","2000","Thueringen","weiblich","178","0.703592851085024","0.647760415259838","0.759425286910211"
"ja","2001","Schleswig-Holstein","maennlich","44","0.231903166024801","0.172513818706168","0.291292513343433"
"ja","2001","Schleswig-Holstein","weiblich","38","0.218528020136571","0.155663686279706","0.281392353993436"
"ja","2001","Hamburg","maennlich","","","",""
"ja","2001","Hamburg","weiblich","","","",""
"ja","2001","Niedersachsen","maennlich","130","0.233854518843827","0.19882814604239","0.268880891645263"
"ja","2001","Niedersachsen","weiblich","126","0.310468817051688","0.266166440038849","0.354771194064527"
"ja","2001","Bremen","maennlich","","","",""
"ja","2001","Bremen","weiblich","","","",""
"ja","2001","Nordrhein-Westfalen","maennlich","298","0.210407880816324","0.189125265358028","0.23169049627462"
"ja","2001","Nordrhein-Westfalen","weiblich","329","0.284803207402384","0.258083725611983","0.311522689192785"
"ja","2001","Hessen","maennlich","85","0.187194617720418","0.151431946080225","0.222957289360611"
"ja","2001","Hessen","weiblich","92","0.283130703043339","0.236265836105325","0.329995569981354"
"ja","2001","Rheinland-Pfalz,Saarland","maennlich","59","0.163789168859735","0.122855209806823","0.204723127912648"
