"pgstib","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","Realschulabschluss","417","0.0640197258384394","0.0579727187623704","0.0700667329145083"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","(Fach-)Abitur","69","0.0290512945943904","0.0223165534975827","0.0357860356911981"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","AkademikerInnen","57","0.011839266443123","0.00841331186058758","0.0152652210256584"
"Angestellte, qualifizierte Tätigkeit","2000","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeit","2000","Hauptschulabschluss","637","0.0608576809034854","0.0563314690203743","0.0653838927865966"
"Angestellte, qualifizierte Tätigkeit","2000","Realschulabschluss","1370","0.219413451192834","0.209190121192453","0.229636781193215"
"Angestellte, qualifizierte Tätigkeit","2000","(Fach-)Abitur","469","0.207818902561242","0.191548631910458","0.224089173212025"
"Angestellte, qualifizierte Tätigkeit","2000","AkademikerInnen","518","0.119324055305749","0.109056253498575","0.129591857112923"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","(noch) kein Abschluss","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","Hauptschulabschluss","132","0.0141443004664662","0.0119086243455279","0.0163799765874044"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","Realschulabschluss","244","0.042976545951417","0.0379666665859015","0.0479864253169326"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","(Fach-)Abitur","126","0.0535340558207241","0.0445078010874639","0.0625603105539843"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","AkademikerInnen","1033","0.263539321227939","0.24958518683735","0.277493455618529"
"Angestellte, umfassende Führungsaufgaben","2000","(noch) kein Abschluss","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","Hauptschulabschluss","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","Realschulabschluss","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","(Fach-)Abitur","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","AkademikerInnen","131","0.0330522223012812","0.0273897348812195","0.0387147097213429"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","(noch) kein Abschluss","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","Hauptschulabschluss","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","Realschulabschluss","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","(Fach-)Abitur","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","AkademikerInnen","","","",""
"Beamte, einfacher Dienst","2000","(noch) kein Abschluss","","","",""
"Beamte, einfacher Dienst","2000","Hauptschulabschluss","","","",""
"Beamte, einfacher Dienst","2000","Realschulabschluss","","","",""
"Beamte, einfacher Dienst","2000","(Fach-)Abitur","","","",""
"Beamte, einfacher Dienst","2000","AkademikerInnen","","","",""
"Beamte, mittlerer Dienst","2000","(noch) kein Abschluss","","","",""
"Beamte, mittlerer Dienst","2000","Hauptschulabschluss","59","0.00429053146859809","0.00305306528434874","0.00552799765284743"
"Beamte, mittlerer Dienst","2000","Realschulabschluss","155","0.0241294627029963","0.0203387562663675","0.0279201691396251"
"Beamte, mittlerer Dienst","2000","(Fach-)Abitur","","","",""
"Beamte, mittlerer Dienst","2000","AkademikerInnen","34","0.00756630359069345","0.00482158363360352","0.0103110235477834"
"Beamte, gehobener Dienst","2000","(noch) kein Abschluss","","","",""
"Beamte, gehobener Dienst","2000","Hauptschulabschluss","","","",""
"Beamte, gehobener Dienst","2000","Realschulabschluss","48","0.00882738635815112","0.0065167003298819","0.0111380723864203"
"Beamte, gehobener Dienst","2000","(Fach-)Abitur","52","0.023874203135854","0.0177527101849819","0.029995696086726"
"Beamte, gehobener Dienst","2000","AkademikerInnen","252","0.0626572741431986","0.0549811787497684","0.0703333695366289"
"Beamte, höherer Dienst","2000","(noch) kein Abschluss","","","",""
"Beamte, höherer Dienst","2000","Hauptschulabschluss","","","",""
"Beamte, höherer Dienst","2000","Realschulabschluss","","","",""
"Beamte, höherer Dienst","2000","(Fach-)Abitur","","","",""
"Beamte, höherer Dienst","2000","AkademikerInnen","177","0.041920816252979","0.035573049283139","0.0482685832228191"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","(noch) kein Abschluss","73","0.0945168461004327","0.0737454635887476","0.115288228612118"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","Hauptschulabschluss","972","0.0911370082232894","0.0853241678153849","0.096949848631194"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","Realschulabschluss","505","0.0802805548175868","0.0732675202064676","0.087293589428706"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","(Fach-)Abitur","211","0.0874200868734487","0.0757493601090598","0.0990908136378375"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","AkademikerInnen","178","0.052121274775086","0.0448260055451541","0.059416544005018"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","(noch) kein Abschluss","388","0.461499982984097","0.426104380364826","0.496895585603368"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","Hauptschulabschluss","116","0.0104316903574162","0.00837962098277834","0.012483759732054"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","Realschulabschluss","228","0.0357443009107915","0.0309527884019301","0.040535813419653"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","(Fach-)Abitur","329","0.128894916362048","0.115049373111848","0.142740459612247"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","AkademikerInnen","54","0.0190133805991756","0.0145308977730692","0.023495863425282"
"NE: arbeitslos gemeldet","2001","(noch) kein Abschluss","39","0.0506539740570791","0.0350839373829801","0.0662240107311782"
"NE: arbeitslos gemeldet","2001","Hauptschulabschluss","617","0.0590857551447083","0.0543235486522876","0.063847961637129"
"NE: arbeitslos gemeldet","2001","Realschulabschluss","411","0.063214038640851","0.0569334540259858","0.0694946232557161"
"NE: arbeitslos gemeldet","2001","(Fach-)Abitur","98","0.0422894036698403","0.0339738770375229","0.0506049303021577"
"NE: arbeitslos gemeldet","2001","AkademikerInnen","144","0.0372685361541243","0.0310515317966861","0.0434855405115624"
"NE: Rentner/Rentnerin","2001","(noch) kein Abschluss","104","0.172810273158294","0.145965610564612","0.199654935751976"
"NE: Rentner/Rentnerin","2001","Hauptschulabschluss","3452","0.407513781241611","0.397589431003206","0.417438131480016"
"NE: Rentner/Rentnerin","2001","Realschulabschluss","602","0.148954501471985","0.139765330734117","0.158143672209854"
"NE: Rentner/Rentnerin","2001","(Fach-)Abitur","201","0.125195167657727","0.111520833083937","0.138869502231517"
"NE: Rentner/Rentnerin","2001","AkademikerInnen","604","0.190453407426134","0.177565787497935","0.203341027354333"
"NE: Wehr- und Zivildienst","2001","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","2001","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","2001","Realschulabschluss","35","0.00726122525862153","0.00506995692515668","0.00945249359208638"
"NE: Wehr- und Zivildienst","2001","(Fach-)Abitur","44","0.0174262374973385","0.0120194260102776","0.0228330489843994"
"NE: Wehr- und Zivildienst","2001","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","Hauptschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","Realschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","(Fach-)Abitur","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2001","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2001","Hauptschulabschluss","96","0.00766328511336261","0.00590200339338981","0.0094245668333354"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","Realschulabschluss","146","0.0209268075966649","0.0172325073770553","0.0246211078162745"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","(Fach-)Abitur","52","0.0171619518204472","0.0117955751664182","0.0225283284744763"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","Hauptschulabschluss","38","0.00334270780406885","0.00217693495111249","0.00450848065702521"
"Auszubildende, kaufmännisch (ab 2000)","2001","Realschulabschluss","90","0.0147674608548914","0.0116543441428495","0.0178805775669333"
"Auszubildende, kaufmännisch (ab 2000)","2001","(Fach-)Abitur","76","0.0323558803819516","0.0250446364583349","0.0396671243055683"
"Auszubildende, kaufmännisch (ab 2000)","2001","AkademikerInnen","","","",""
"Volontäre, Praktikanten","2001","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","2001","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","2001","Realschulabschluss","","","",""
"Volontäre, Praktikanten","2001","(Fach-)Abitur","38","0.015929625037525","0.0107562651970448","0.0211029848780051"
"Volontäre, Praktikanten","2001","AkademikerInnen","","","",""
"Aspiranten (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"Aspiranten (1990 Ost)","2001","Hauptschulabschluss","","","",""
"Aspiranten (1990 Ost)","2001","Realschulabschluss","","","",""
"Aspiranten (1990 Ost)","2001","(Fach-)Abitur","","","",""
"Aspiranten (1990 Ost)","2001","AkademikerInnen","","","",""
"ungelernter Arbeiter","2001","(noch) kein Abschluss","55","0.0697046991545715","0.0516241320771901","0.0877852662319529"
"ungelernter Arbeiter","2001","Hauptschulabschluss","305","0.0297407712077605","0.0263098415824267","0.0331717008330944"
"ungelernter Arbeiter","2001","Realschulabschluss","70","0.00967401140458901","0.00714782437536153","0.0122001984338165"
"ungelernter Arbeiter","2001","(Fach-)Abitur","55","0.0201167127994453","0.0143154503286407","0.0259179752702499"
"ungelernter Arbeiter","2001","AkademikerInnen","","","",""
"angelernter Arbeiter","2001","(noch) kein Abschluss","50","0.0694005408201699","0.0513565153831877","0.0874445662571521"
"angelernter Arbeiter","2001","Hauptschulabschluss","949","0.0928208497957605","0.0869599930532916","0.0986817065382295"
"angelernter Arbeiter","2001","Realschulabschluss","266","0.0444388441404935","0.0391204106072128","0.0497572776737743"
"angelernter Arbeiter","2001","(Fach-)Abitur","117","0.0495960209886039","0.0406251549286533","0.0585668870485545"
"angelernter Arbeiter","2001","AkademikerInnen","38","0.0120987669722395","0.00851050005219184","0.0156870338922873"
"gelernte und Facharbeiter","2001","(noch) kein Abschluss","","","",""
"gelernte und Facharbeiter","2001","Hauptschulabschluss","910","0.0892685099591028","0.0835096552033023","0.0950273647149034"
"gelernte und Facharbeiter","2001","Realschulabschluss","687","0.103856593774341","0.0959828929399557","0.111730294608726"
"gelernte und Facharbeiter","2001","(Fach-)Abitur","86","0.0358765185951753","0.0281917939860113","0.0435612432043392"
"gelernte und Facharbeiter","2001","AkademikerInnen","40","0.0114340944096757","0.00794461112303711","0.0149235776963142"
"Vorarbeiter, Kolonnenführer","2001","(noch) kein Abschluss","","","",""
"Vorarbeiter, Kolonnenführer","2001","Hauptschulabschluss","127","0.0126352002396293","0.0103792906499623","0.0148911098292964"
"Vorarbeiter, Kolonnenführer","2001","Realschulabschluss","67","0.0122757721359366","0.00943382903968526","0.015117715232188"
"Vorarbeiter, Kolonnenführer","2001","(Fach-)Abitur","","","",""
"Vorarbeiter, Kolonnenführer","2001","AkademikerInnen","","","",""
"Meister, Polier","2001","(noch) kein Abschluss","","","",""
"Meister, Polier","2001","Hauptschulabschluss","46","0.00463252446937786","0.00326103527691425","0.00600401366184148"
"Meister, Polier","2001","Realschulabschluss","46","0.00779117015057702","0.00552195328048843","0.0100603870206656"
"Meister, Polier","2001","(Fach-)Abitur","","","",""
"Meister, Polier","2001","AkademikerInnen","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","Hauptschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","Realschulabschluss","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","(Fach-)Abitur","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","AkademikerInnen","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","Hauptschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","Realschulabschluss","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","(Fach-)Abitur","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","AkademikerInnen","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","Hauptschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","Realschulabschluss","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","(Fach-)Abitur","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","AkademikerInnen","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","(noch) kein Abschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","Hauptschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","Realschulabschluss","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","(Fach-)Abitur","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","AkademikerInnen","","","",""
"selbständiger Landwirt","2001","(noch) kein Abschluss","","","",""
"selbständiger Landwirt","2001","Hauptschulabschluss","","","",""
"selbständiger Landwirt","2001","Realschulabschluss","","","",""
"selbständiger Landwirt","2001","(Fach-)Abitur","","","",""
"selbständiger Landwirt","2001","AkademikerInnen","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","(noch) kein Abschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","Hauptschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","Realschulabschluss","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","(Fach-)Abitur","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","AkademikerInnen","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","Hauptschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","Realschulabschluss","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","(Fach-)Abitur","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","AkademikerInnen","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","(noch) kein Abschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","Hauptschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","Realschulabschluss","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","(Fach-)Abitur","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","AkademikerInnen","","","",""
"Freiberufler, Akademiker","2001","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker","2001","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker","2001","Realschulabschluss","","","",""
"Freiberufler, Akademiker","2001","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker","2001","AkademikerInnen","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","(noch) kein Abschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","Hauptschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","Realschulabschluss","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","(Fach-)Abitur","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","AkademikerInnen","107","0.0353230250079392","0.029264354670649","0.0413816953452295"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2001","(noch) kein Abschluss","","","",""
