"ple0044_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2007","AkademikerIn","Saarland","","","",""
"Ja","2007","AkademikerIn","Berlin","170","0.648198678253874","0.589929211729567","0.70646814477818"
"Ja","2007","AkademikerIn","Brandenburg","168","0.77125673636482","0.718006347658957","0.824507125070684"
"Ja","2007","AkademikerIn","Mecklenburg-Vorpommern","87","0.702672067256408","0.624697077578556","0.780647056934261"
"Ja","2007","AkademikerIn","Sachsen","215","0.672490050408028","0.624145337396085","0.720834763419971"
"Ja","2007","AkademikerIn","Sachsen-Anhalt","135","0.624988571700461","0.561015818767031","0.688961324633892"
"Ja","2007","AkademikerIn","Thueringen","122","0.717688894712656","0.65099882660777","0.784378962817542"
"keinen Tag","2008","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"keinen Tag","2008","(noch) kein Abschluss","Hamburg","1","","",""
"keinen Tag","2008","(noch) kein Abschluss","Niedersachsen","4","","",""
"keinen Tag","2008","(noch) kein Abschluss","Bremen","","","",""
"keinen Tag","2008","(noch) kein Abschluss","Nordrhein-Westfalen","17","","",""
"keinen Tag","2008","(noch) kein Abschluss","Hessen","4","","",""
"keinen Tag","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"keinen Tag","2008","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"keinen Tag","2008","(noch) kein Abschluss","Bayern","3","","",""
"keinen Tag","2008","(noch) kein Abschluss","Saarland","","","",""
"keinen Tag","2008","(noch) kein Abschluss","Berlin","1","","",""
"keinen Tag","2008","(noch) kein Abschluss","Brandenburg","1","","",""
"keinen Tag","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"keinen Tag","2008","(noch) kein Abschluss","Sachsen","2","","",""
"keinen Tag","2008","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"keinen Tag","2008","(noch) kein Abschluss","Thueringen","1","","",""
"keinen Tag","2008","Hauptschule","Schleswig-Holstein","53","0.284634493141493","0.223163436216101","0.346105550066884"
"keinen Tag","2008","Hauptschule","Hamburg","9","","",""
"keinen Tag","2008","Hauptschule","Niedersachsen","149","0.223982226861427","0.191657097241586","0.256307356481268"
"keinen Tag","2008","Hauptschule","Bremen","5","","",""
"keinen Tag","2008","Hauptschule","Nordrhein-Westfalen","335","0.211493533212508","0.190723555035482","0.232263511389534"
"keinen Tag","2008","Hauptschule","Hessen","84","0.209903969138278","0.170956995976988","0.248850942299568"
"keinen Tag","2008","Hauptschule","Rheinland-Pfalz,Saarland","146","0.26536441714415","0.227667997169618","0.303060837118682"
"keinen Tag","2008","Hauptschule","Baden-Wuerttemberg","199","0.233304151545618","0.205611351144601","0.260996951946636"
"keinen Tag","2008","Hauptschule","Bayern","325","0.294725116987662","0.268634348682664","0.32081588529266"
"keinen Tag","2008","Hauptschule","Saarland","","","",""
"keinen Tag","2008","Hauptschule","Berlin","27","","",""
"keinen Tag","2008","Hauptschule","Brandenburg","16","","",""
"keinen Tag","2008","Hauptschule","Mecklenburg-Vorpommern","13","","",""
"keinen Tag","2008","Hauptschule","Sachsen","32","0.0746349718881936","0.0460193417468267","0.103250602029561"
"keinen Tag","2008","Hauptschule","Sachsen-Anhalt","33","0.133785994527066","0.0889042343712485","0.178667754682883"
"keinen Tag","2008","Hauptschule","Thueringen","29","","",""
"keinen Tag","2008","Realschule","Schleswig-Holstein","41","0.223253526007959","0.155238377042122","0.291268674973795"
"keinen Tag","2008","Realschule","Hamburg","17","","",""
"keinen Tag","2008","Realschule","Niedersachsen","174","0.30062580610039","0.260791511528204","0.340460100672577"
"keinen Tag","2008","Realschule","Bremen","7","","",""
"keinen Tag","2008","Realschule","Nordrhein-Westfalen","257","0.325044149497167","0.292627377477269","0.357460921517066"
"keinen Tag","2008","Realschule","Hessen","84","0.257098105477181","0.209064000578762","0.3051322103756"
"keinen Tag","2008","Realschule","Rheinland-Pfalz,Saarland","68","0.316861897931705","0.254233770790452","0.379490025072957"
"keinen Tag","2008","Realschule","Baden-Wuerttemberg","153","0.296017006333882","0.25674312467604","0.335290887991723"
"keinen Tag","2008","Realschule","Bayern","195","0.307810068671911","0.270845237281012","0.34477490006281"
"keinen Tag","2008","Realschule","Saarland","","","",""
"keinen Tag","2008","Realschule","Berlin","49","0.257965436407039","0.196557625858401","0.319373246955678"
"keinen Tag","2008","Realschule","Brandenburg","102","0.484483810674805","0.424538771372229","0.544428849977381"
"keinen Tag","2008","Realschule","Mecklenburg-Vorpommern","62","0.339409429755375","0.269254659989514","0.409564199521236"
"keinen Tag","2008","Realschule","Sachsen","243","0.432082542671978","0.390378859061213","0.473786226282744"
"keinen Tag","2008","Realschule","Sachsen-Anhalt","121","0.383073736426788","0.325928042395842","0.440219430457734"
"keinen Tag","2008","Realschule","Thueringen","132","0.398757058878413","0.34527608063637","0.452238037120455"
"keinen Tag","2008","(Fach-)Abitur","Schleswig-Holstein","29","","",""
"keinen Tag","2008","(Fach-)Abitur","Hamburg","17","","",""
"keinen Tag","2008","(Fach-)Abitur","Niedersachsen","58","0.326626307111568","0.257142641785858","0.396109972437278"
"keinen Tag","2008","(Fach-)Abitur","Bremen","10","","",""
"keinen Tag","2008","(Fach-)Abitur","Nordrhein-Westfalen","210","0.35428823254114","0.315228023453326","0.393348441628955"
"keinen Tag","2008","(Fach-)Abitur","Hessen","47","0.278714794985825","0.210508011335012","0.346921578636639"
"keinen Tag","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34","0.337973944088566","0.251142941296142","0.42480494688099"
"keinen Tag","2008","(Fach-)Abitur","Baden-Wuerttemberg","84","0.271934551626091","0.218958345621162","0.324910757631019"
"keinen Tag","2008","(Fach-)Abitur","Bayern","80","0.298082824275278","0.2428010939829","0.353364554567656"
"keinen Tag","2008","(Fach-)Abitur","Saarland","","","",""
"keinen Tag","2008","(Fach-)Abitur","Berlin","26","","",""
"keinen Tag","2008","(Fach-)Abitur","Brandenburg","23","","",""
"keinen Tag","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"keinen Tag","2008","(Fach-)Abitur","Sachsen","40","0.327859229865391","0.239325239273235","0.416393220457548"
"keinen Tag","2008","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"keinen Tag","2008","(Fach-)Abitur","Thueringen","14","","",""
"keinen Tag","2008","AkademikerIn","Schleswig-Holstein","30","0.33100998330441","0.232127621880559","0.429892344728261"
"keinen Tag","2008","AkademikerIn","Hamburg","31","0.3476366000684","0.243282230635818","0.451990969500982"
"keinen Tag","2008","AkademikerIn","Niedersachsen","109","0.342517930545915","0.28917278410933","0.395863076982501"
"keinen Tag","2008","AkademikerIn","Bremen","6","","",""
"keinen Tag","2008","AkademikerIn","Nordrhein-Westfalen","254","0.325594748293698","0.29247522413025","0.358714272457145"
"keinen Tag","2008","AkademikerIn","Hessen","116","0.387431484197238","0.33413845998884","0.440724508405636"
"keinen Tag","2008","AkademikerIn","Rheinland-Pfalz,Saarland","56","0.289686251755516","0.222859475615863","0.356513027895169"
"keinen Tag","2008","AkademikerIn","Baden-Wuerttemberg","163","0.347995318637329","0.304131034323367","0.391859602951292"
"keinen Tag","2008","AkademikerIn","Bayern","199","0.349963446122456","0.310066270667186","0.389860621577725"
"keinen Tag","2008","AkademikerIn","Saarland","","","",""
"keinen Tag","2008","AkademikerIn","Berlin","90","0.37427463095183","0.314166185747182","0.434383076156479"
"keinen Tag","2008","AkademikerIn","Brandenburg","74","0.312842397485519","0.25318077232698","0.372504022644057"
"keinen Tag","2008","AkademikerIn","Mecklenburg-Vorpommern","45","0.298674574409145","0.222036122018573","0.375313026799717"
"keinen Tag","2008","AkademikerIn","Sachsen","123","0.33995036124314","0.290395006984758","0.389505715501521"
"keinen Tag","2008","AkademikerIn","Sachsen-Anhalt","72","0.310736095138225","0.246110642498665","0.375361547777786"
"keinen Tag","2008","AkademikerIn","Thueringen","55","0.273665643035726","0.208534264362091","0.338797021709361"
"Ja","2008","(noch) kein Abschluss","Schleswig-Holstein","16","","",""
"Ja","2008","(noch) kein Abschluss","Hamburg","8","","",""
"Ja","2008","(noch) kein Abschluss","Niedersachsen","52","0.906951365183102","0.830866008696347","0.983036721669858"
"Ja","2008","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2008","(noch) kein Abschluss","Nordrhein-Westfalen","106","0.813583022156309","0.744759133803064","0.882406910509554"
"Ja","2008","(noch) kein Abschluss","Hessen","33","0.915432315853376","0.825779782195491","1.00508484951126"
"Ja","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Ja","2008","(noch) kein Abschluss","Baden-Wuerttemberg","81","0.847472443941922","0.774005643536504","0.92093924434734"
"Ja","2008","(noch) kein Abschluss","Bayern","57","0.899152999414213","0.822959002247042","0.975346996581384"
"Ja","2008","(noch) kein Abschluss","Saarland","","","",""
"Ja","2008","(noch) kein Abschluss","Berlin","19","","",""
"Ja","2008","(noch) kein Abschluss","Brandenburg","16","","",""
"Ja","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","18","","",""
"Ja","2008","(noch) kein Abschluss","Sachsen","28","","",""
"Ja","2008","(noch) kein Abschluss","Sachsen-Anhalt","13","","",""
"Ja","2008","(noch) kein Abschluss","Thueringen","12","","",""
"Ja","2008","Hauptschule","Schleswig-Holstein","154","0.715365506858507","0.653894449933116","0.776836563783899"
"Ja","2008","Hauptschule","Hamburg","58","0.901039608450479","0.82953840799851","0.972540808902448"
"Ja","2008","Hauptschule","Niedersachsen","490","0.776017773138573","0.743692643518732","0.808342902758414"
"Ja","2008","Hauptschule","Bremen","30","0.936784452793337","0.856163884183207","1.01740502140347"
"Ja","2008","Hauptschule","Nordrhein-Westfalen","1150","0.788506466787492","0.767736488610466","0.809276444964518"
"Ja","2008","Hauptschule","Hessen","336","0.790096030861722","0.751149057700432","0.829043004023012"
"Ja","2008","Hauptschule","Rheinland-Pfalz,Saarland","381","0.73463558285585","0.696939162881318","0.772332002830382"
"Ja","2008","Hauptschule","Baden-Wuerttemberg","697","0.766695848454382","0.739003048053364","0.794388648855399"
"Ja","2008","Hauptschule","Bayern","848","0.705274883012338","0.67918411470734","0.731365651317336"
"Ja","2008","Hauptschule","Saarland","","","",""
"Ja","2008","Hauptschule","Berlin","90","0.747856336071068","0.669172001103992","0.826540671038144"
"Ja","2008","Hauptschule","Brandenburg","183","0.909516542697429","0.869658914900326","0.949374170494533"
"Ja","2008","Hauptschule","Mecklenburg-Vorpommern","100","0.906379679134355","0.85267043852218","0.960088919746531"
"Ja","2008","Hauptschule","Sachsen","292","0.925365028111806","0.89674939797044","0.953980658253173"
"Ja","2008","Hauptschule","Sachsen-Anhalt","188","0.866214005472934","0.821332245317117","0.911095765628752"
"Ja","2008","Hauptschule","Thueringen","243","0.898368936898276","0.86245986036031","0.934278013436242"
"Ja","2008","Realschule","Schleswig-Holstein","103","0.776746473992041","0.708731325026205","0.844761622957878"
"Ja","2008","Realschule","Hamburg","53","0.738947562733543","0.636058370497386","0.8418367549697"
"Ja","2008","Realschule","Niedersachsen","335","0.69937419389961","0.659539899327423","0.739208488471796"
"Ja","2008","Realschule","Bremen","34","0.770189374649638","0.641411878611141","0.898966870688136"
"Ja","2008","Realschule","Nordrhein-Westfalen","545","0.674955850502833","0.642539078482934","0.707372622522731"
"Ja","2008","Realschule","Hessen","234","0.742901894522819","0.6948677896244","0.790935999421238"
"Ja","2008","Realschule","Rheinland-Pfalz,Saarland","144","0.683138102068295","0.620509974927043","0.745766229209548"
"Ja","2008","Realschule","Baden-Wuerttemberg","366","0.703982993666118","0.664709112008277","0.74325687532396"
"Ja","2008","Realschule","Bayern","404","0.692189931328089","0.65522509993719","0.729154762718988"
"Ja","2008","Realschule","Saarland","","","",""
"Ja","2008","Realschule","Berlin","146","0.742034563592961","0.680626753044322","0.803442374141599"
"Ja","2008","Realschule","Brandenburg","165","0.515516189325195","0.455571150022619","0.575461228627771"
"Ja","2008","Realschule","Mecklenburg-Vorpommern","113","0.660590570244625","0.590435800478764","0.730745340010486"
"Ja","2008","Realschule","Sachsen","299","0.567917457328022","0.526213773717256","0.609621140938787"
"Ja","2008","Realschule","Sachsen-Anhalt","157","0.616926263573212","0.559780569542266","0.674071957604158"
"Ja","2008","Realschule","Thueringen","190","0.601242941121587","0.547761962879545","0.65472391936363"
"Ja","2008","(Fach-)Abitur","Schleswig-Holstein","45","0.693239551445456","0.588170798054685","0.798308304836227"
"Ja","2008","(Fach-)Abitur","Hamburg","28","","",""
"Ja","2008","(Fach-)Abitur","Niedersachsen","117","0.673373692888432","0.603890027562722","0.742857358214142"
"Ja","2008","(Fach-)Abitur","Bremen","12","","",""
"Ja","2008","(Fach-)Abitur","Nordrhein-Westfalen","366","0.64571176745886","0.606651558371045","0.684771976546675"
"Ja","2008","(Fach-)Abitur","Hessen","119","0.721285205014175","0.653078421363361","0.789491988664988"
"Ja","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","80","0.662026055911434","0.57519505311901","0.748857058703858"
"Ja","2008","(Fach-)Abitur","Baden-Wuerttemberg","187","0.728065448373909","0.675089242368981","0.781041654378837"
"Ja","2008","(Fach-)Abitur","Bayern","183","0.701917175724722","0.646635445432344","0.7571989060171"
"Ja","2008","(Fach-)Abitur","Saarland","","","",""
"Ja","2008","(Fach-)Abitur","Berlin","73","0.668925282321011","0.576224732991045","0.761625831650977"
"Ja","2008","(Fach-)Abitur","Brandenburg","39","0.586269093082611","0.463677771002991","0.70886041516223"
"Ja","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Ja","2008","(Fach-)Abitur","Sachsen","68","0.672140770134609","0.583606779542452","0.760674760726765"
"Ja","2008","(Fach-)Abitur","Sachsen-Anhalt","56","0.741052725653017","0.643209005921533","0.838896445384501"
"Ja","2008","(Fach-)Abitur","Thueringen","36","0.749119906933747","0.628956603545284","0.869283210322209"
"Ja","2008","AkademikerIn","Schleswig-Holstein","57","0.66899001669559","0.570107655271739","0.767872378119441"
"Ja","2008","AkademikerIn","Hamburg","49","0.6523633999316","0.548009030499018","0.756717769364182"
"Ja","2008","AkademikerIn","Niedersachsen","195","0.657482069454085","0.6041369230175","0.71082721589067"
"Ja","2008","AkademikerIn","Bremen","25","","",""
"Ja","2008","AkademikerIn","Nordrhein-Westfalen","515","0.674405251706302","0.641285727542855","0.70752477586975"
"Ja","2008","AkademikerIn","Hessen","205","0.612568515802762","0.559275491594364","0.665861540011159"
"Ja","2008","AkademikerIn","Rheinland-Pfalz,Saarland","121","0.710313748244484","0.643486972104831","0.777140524384137"
"Ja","2008","AkademikerIn","Baden-Wuerttemberg","290","0.652004681362671","0.608140397048708","0.695868965676633"
"Ja","2008","AkademikerIn","Bayern","350","0.650036553877544","0.610139378422274","0.689933729332814"
"Ja","2008","AkademikerIn","Saarland","","","",""
"Ja","2008","AkademikerIn","Berlin","159","0.62572536904817","0.565616923843521","0.685833814252818"
"Ja","2008","AkademikerIn","Brandenburg","158","0.687157602514481","0.627495977355943","0.746819227673019"
"Ja","2008","AkademikerIn","Mecklenburg-Vorpommern","92","0.701325425590855","0.624686973200283","0.777963877981427"
"Ja","2008","AkademikerIn","Sachsen","228","0.66004963875686","0.610494284498479","0.709604993015242"
"Ja","2008","AkademikerIn","Sachsen-Anhalt","125","0.689263904861775","0.624638452222214","0.753889357501335"
"Ja","2008","AkademikerIn","Thueringen","125","0.726334356964274","0.661202978290639","0.791465735637909"
"keinen Tag","2009","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"keinen Tag","2009","(noch) kein Abschluss","Hamburg","4","","",""
"keinen Tag","2009","(noch) kein Abschluss","Niedersachsen","3","","",""
"keinen Tag","2009","(noch) kein Abschluss","Bremen","","","",""
"keinen Tag","2009","(noch) kein Abschluss","Nordrhein-Westfalen","17","","",""
"keinen Tag","2009","(noch) kein Abschluss","Hessen","4","","",""
"keinen Tag","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"keinen Tag","2009","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"keinen Tag","2009","(noch) kein Abschluss","Bayern","7","","",""
