"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"konfessionslos","1995","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1995","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1995","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1996","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1996","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1996","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1996","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
