year,bula_h,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.91027,783,869,0.89126,0.92929
2019,Bavaria,Primary Level,No,0.67051,37,37,0.51697,0.82406
2019,Bavaria,Lower Secondary Level,Yes,0.14742,54,358,0.11064,0.18420
2019,Bavaria,Lower Secondary Level,No,0.79731,304,358,0.75561,0.83901
2019,Bavaria,Upper Secondary Level,Yes,0.16065,263,1798,0.14368,0.17763
2019,Bavaria,Upper Secondary Level,No,0.83595,1535,1798,0.81883,0.85307
2019,Bavaria,Post-secondary Non-tertiary Level,Yes,0.14372,31,288,0.10314,0.18431
2019,Bavaria,Post-secondary Non-tertiary Level,No,0.85365,257,288,0.81276,0.89454
2019,Bavaria,First Stage of Tertiary Education,Yes,0.07021,37,290,0.04075,0.09967
2019,Bavaria,First Stage of Tertiary Education,No,0.92979,253,290,0.90033,0.95925
2019,Bavaria,Second Stage of Tertiary Education,Yes,0.12357,133,1072,0.10386,0.14328
2019,Bavaria,Second Stage of Tertiary Education,No,0.86550,939,1072,0.84507,0.88593
2019,Berlin,Lower Secondary Level,No,0.70238,45,45,0.56728,0.83748
2019,Berlin,Upper Secondary Level,Yes,0.12588,47,339,0.09052,0.16124
2019,Berlin,Upper Secondary Level,No,0.86284,292,339,0.82616,0.89951
2019,Berlin,Post-secondary Non-tertiary Level,No,0.84511,68,68,0.75848,0.93175
2019,Berlin,First Stage of Tertiary Education,No,0.85011,31,31,0.72237,0.97785
2019,Berlin,Second Stage of Tertiary Education,Yes,0.17250,62,466,0.13816,0.20684
2019,Berlin,Second Stage of Tertiary Education,No,0.82205,404,466,0.78728,0.85681
2019,Brandenburg,Lower Secondary Level,No,0.66775,75,75,0.56043,0.77507
2019,Brandenburg,Upper Secondary Level,Yes,0.14107,78,526,0.11129,0.17084
2019,Brandenburg,Upper Secondary Level,No,0.85730,448,526,0.82738,0.88722
2019,Brandenburg,Post-secondary Non-tertiary Level,No,0.87815,65,65,0.79800,0.95829
2019,Brandenburg,First Stage of Tertiary Education,No,0.89299,72,72,0.82108,0.96489
2019,Brandenburg,Second Stage of Tertiary Education,Yes,0.11118,41,286,0.07468,0.14768
2019,Brandenburg,Second Stage of Tertiary Education,No,0.88384,245,286,0.84664,0.92104
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.67724,32,32,0.51266,0.84182
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.20813,43,286,0.16100,0.25526
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.79071,243,286,0.74349,0.83794
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,No,0.61686,32,32,0.44573,0.78800
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.81100,47,47,0.69786,0.92414
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.85002,143,143,0.79129,0.90875
2019,Saxony,Lower Secondary Level,No,0.79726,88,88,0.71278,0.88174
2019,Saxony,Upper Secondary Level,Yes,0.13561,83,755,0.11117,0.16005
2019,Saxony,Upper Secondary Level,No,0.86107,672,755,0.83638,0.88576
2019,Saxony,Post-secondary Non-tertiary Level,No,0.76354,77,77,0.66801,0.85907
2019,Saxony,First Stage of Tertiary Education,No,0.89522,118,118,0.83972,0.95071
2019,Saxony,Second Stage of Tertiary Education,Yes,0.13176,74,490,0.10178,0.16174
2019,Saxony,Second Stage of Tertiary Education,No,0.86555,416,490,0.83531,0.89578
2019,Saxony-Anhalt,Lower Secondary Level,No,0.73461,54,54,0.61574,0.85349
2019,Saxony-Anhalt,Upper Secondary Level,Yes,0.11628,58,433,0.08605,0.14651
2019,Saxony-Anhalt,Upper Secondary Level,No,0.88162,375,433,0.85116,0.91208
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.90580,49,49,0.82317,0.98844
2019,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95705,61,61,0.90574,1.00835
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.14547,31,232,0.10001,0.19094
2019,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.84967,201,232,0.80358,0.89576
2019,Thuringa,Lower Secondary Level,No,0.81786,50,50,0.70980,0.92593
2019,Thuringa,Upper Secondary Level,Yes,0.18669,80,486,0.15201,0.22137
2019,Thuringa,Upper Secondary Level,No,0.80986,406,486,0.77493,0.84478
2019,Thuringa,Post-secondary Non-tertiary Level,No,0.93967,41,41,0.86589,1.01346
2019,Thuringa,First Stage of Tertiary Education,No,0.85943,68,68,0.77620,0.94266
2019,Thuringa,Second Stage of Tertiary Education,No,0.92326,206,206,0.88682,0.95970
2020,Schleswig-Holstein,Primary Level,No,0.87043,63,63,0.78683,0.95402
2020,Schleswig-Holstein,Lower Secondary Level,No,0.80327,100,100,0.72497,0.88158
2020,Schleswig-Holstein,Upper Secondary Level,Yes,0.16682,54,399,0.13020,0.20345
2020,Schleswig-Holstein,Upper Secondary Level,No,0.82932,345,399,0.79235,0.86628
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.82421,93,93,0.74643,0.90199
2020,Schleswig-Holstein,First Stage of Tertiary Education,No,0.90370,55,55,0.82502,0.98238
2020,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.86230,214,214,0.81603,0.90858
2020,Hamburg,Lower Secondary Level,No,0.89687,45,45,0.80701,0.98673
2020,Hamburg,Upper Secondary Level,No,0.82527,152,152,0.76470,0.88584
2020,Hamburg,Post-secondary Non-tertiary Level,No,0.92043,52,52,0.84616,0.99471
2020,Hamburg,Second Stage of Tertiary Education,No,0.83025,187,187,0.77630,0.88421
2020,Lower Saxony,Pre-primary Level,No,0.30625,32,32,0.14399,0.46851
2020,Lower Saxony,Primary Level,No,0.82954,184,184,0.77506,0.88403
2020,Lower Saxony,Lower Secondary Level,Yes,0.20860,69,384,0.16791,0.24929
2020,Lower Saxony,Lower Secondary Level,No,0.77812,315,384,0.73650,0.81973
2020,Lower Saxony,Upper Secondary Level,Yes,0.14460,149,1131,0.12409,0.16510
2020,Lower Saxony,Upper Secondary Level,No,0.85247,982,1131,0.83179,0.87315
2020,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91708,213,213,0.87996,0.95420
2020,Lower Saxony,First Stage of Tertiary Education,No,0.92190,107,107,0.87081,0.97298
2020,Lower Saxony,Second Stage of Tertiary Education,Yes,0.10805,54,605,0.08329,0.13281
2020,Lower Saxony,Second Stage of Tertiary Education,No,0.89071,551,605,0.86583,0.91559
2020,Bremen,Primary Level,No,0.78869,33,33,0.64724,0.93014
2020,Bremen,Upper Secondary Level,No,0.91077,86,86,0.85017,0.97138
2020,Bremen,Second Stage of Tertiary Education,No,0.87745,61,61,0.79447,0.96042
2020,North Rhine-Westphalia,Pre-primary Level,No,0.48570,82,82,0.37685,0.59454
2020,North Rhine-Westphalia,Primary Level,Yes,0.22832,63,388,0.18650,0.27014
2020,North Rhine-Westphalia,Primary Level,No,0.73789,325,388,0.69408,0.78171
2020,North Rhine-Westphalia,Lower Secondary Level,Yes,0.13258,89,721,0.10781,0.15735
2020,North Rhine-Westphalia,Lower Secondary Level,No,0.83547,632,721,0.80838,0.86255
2020,North Rhine-Westphalia,Upper Secondary Level,Yes,0.17896,374,2315,0.16334,0.19457
2020,North Rhine-Westphalia,Upper Secondary Level,No,0.81500,1941,2315,0.79918,0.83083
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.16589,91,645,0.13716,0.19462
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.83385,554,645,0.80511,0.86260
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.17651,43,261,0.13017,0.22285
2020,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.82338,218,261,0.77703,0.86974
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.13132,168,1485,0.11414,0.14851
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.86702,1317,1485,0.84974,0.88430
2020,Hesse,Primary Level,No,0.72783,122,122,0.64853,0.80713
2020,Hesse,Lower Secondary Level,Yes,0.13389,33,213,0.08805,0.17973
2020,Hesse,Lower Secondary Level,No,0.83608,180,213,0.78625,0.88592
2020,Hesse,Upper Secondary Level,Yes,0.16032,107,718,0.13346,0.18717
2020,Hesse,Upper Secondary Level,No,0.83847,611,718,0.81153,0.86540
2020,Hesse,Post-secondary Non-tertiary Level,No,0.90421,165,165,0.85916,0.94925
2020,Hesse,First Stage of Tertiary Education,No,0.96842,80,80,0.92985,1.00698
2020,Hesse,Second Stage of Tertiary Education,Yes,0.06361,53,603,0.04411,0.08310
2020,Hesse,Second Stage of Tertiary Education,No,0.93032,550,603,0.90998,0.95066
2020,"Rhineland-Palatinate, Saarland",Primary Level,No,0.88509,69,69,0.80928,0.96089
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.13403,33,215,0.08839,0.17968
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.80336,182,215,0.75011,0.85661
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.16233,91,627,0.13344,0.19121
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.83576,536,627,0.80673,0.86478
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.79437,122,122,0.72235,0.86638
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.76377,63,63,0.65803,0.86950
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.10693,39,311,0.07253,0.14133
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.88633,272,311,0.85100,0.92167
2020,Baden-Wuerttemberg,Pre-primary Level,No,0.36827,39,39,0.21491,0.52163
2020,Baden-Wuerttemberg,Primary Level,No,0.57893,131,131,0.49406,0.66381
2020,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.14137,47,334,0.10395,0.17879
2020,Baden-Wuerttemberg,Lower Secondary Level,No,0.83718,287,334,0.79752,0.87683
2020,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.12829,143,1140,0.10887,0.14771
2020,Baden-Wuerttemberg,Upper Secondary Level,No,0.87040,997,1140,0.85089,0.88990
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.89652,234,234,0.85741,0.93563
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.82789,137,137,0.76445,0.89133
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.10310,86,940,0.08365,0.12254
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.89583,854,940,0.87629,0.91537
2020,Bavaria,Pre-primary Level,No,0.38789,33,33,0.21906,0.55672
2020,Bavaria,Primary Level,Yes,0.11436,31,153,0.06376,0.16495
2020,Bavaria,Primary Level,No,0.85266,122,153,0.79631,0.90901
2020,Bavaria,Lower Secondary Level,Yes,0.17359,74,454,0.13871,0.20847
2020,Bavaria,Lower Secondary Level,No,0.79146,380,454,0.75405,0.82888
2020,Bavaria,Upper Secondary Level,Yes,0.15564,265,1812,0.13894,0.17234
2020,Bavaria,Upper Secondary Level,No,0.84185,1547,1812,0.82504,0.85865
2020,Bavaria,Post-secondary Non-tertiary Level,Yes,0.09087,32,326,0.05962,0.12212
2020,Bavaria,Post-secondary Non-tertiary Level,No,0.90913,294,326,0.87788,0.94038
2020,Bavaria,First Stage of Tertiary Education,No,0.88605,219,219,0.84386,0.92823
2020,Bavaria,Second Stage of Tertiary Education,Yes,0.12021,136,1211,0.10188,0.13853
2020,Bavaria,Second Stage of Tertiary Education,No,0.87806,1075,1211,0.85962,0.89650
2020,Berlin,Primary Level,No,0.82188,33,33,0.68931,0.95445
2020,Berlin,Lower Secondary Level,No,0.80616,73,73,0.71484,0.89747
2020,Berlin,Upper Secondary Level,Yes,0.14534,51,364,0.10908,0.18159
2020,Berlin,Upper Secondary Level,No,0.84710,313,364,0.81007,0.88412
2020,Berlin,Post-secondary Non-tertiary Level,No,0.80755,77,77,0.71892,0.89619
2020,Berlin,First Stage of Tertiary Education,No,0.91839,37,37,0.82895,1.00782
2020,Berlin,Second Stage of Tertiary Education,Yes,0.15623,66,573,0.12648,0.18599
2020,Berlin,Second Stage of Tertiary Education,No,0.84290,507,573,0.81308,0.87272
2020,Brandenburg,Primary Level,No,0.34036,37,37,0.18558,0.49514
2020,Brandenburg,Lower Secondary Level,No,0.80505,81,81,0.71824,0.89186
2020,Brandenburg,Upper Secondary Level,Yes,0.12712,80,515,0.09832,0.15591
2020,Brandenburg,Upper Secondary Level,No,0.87025,435,515,0.84120,0.89930
2020,Brandenburg,Post-secondary Non-tertiary Level,No,0.89588,69,69,0.82328,0.96847
2020,Brandenburg,First Stage of Tertiary Education,No,0.81862,61,61,0.72112,0.91612
2020,Brandenburg,Second Stage of Tertiary Education,Yes,0.12316,36,294,0.08553,0.16079
2020,Brandenburg,Second Stage of Tertiary Education,No,0.87395,258,294,0.83595,0.91195
2020,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.76054,33,33,0.61267,0.90840
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.87216,208,208,0.82667,0.91765
2020,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.87057,37,37,0.76092,0.98023
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.79506,130,130,0.72540,0.86472
2020,Saxony,Primary Level,No,0.82793,42,42,0.71239,0.94346
2020,Saxony,Lower Secondary Level,No,0.83132,124,124,0.76515,0.89750
2020,Saxony,Upper Secondary Level,Yes,0.14000,89,720,0.11464,0.16537
2020,Saxony,Upper Secondary Level,No,0.85202,631,720,0.82607,0.87798
2020,Saxony,Post-secondary Non-tertiary Level,No,0.96594,79,79,0.92569,1.00619
2020,Saxony,First Stage of Tertiary Education,No,0.87175,105,105,0.80749,0.93601
2020,Saxony,Second Stage of Tertiary Education,Yes,0.13485,65,480,0.10426,0.16544
2020,Saxony,Second Stage of Tertiary Education,No,0.86213,415,480,0.83126,0.89301
2020,Saxony-Anhalt,Primary Level,No,0.52176,33,33,0.34869,0.69484
2020,Saxony-Anhalt,Lower Secondary Level,No,0.85255,76,76,0.77230,0.93279
2020,Saxony-Anhalt,Upper Secondary Level,Yes,0.16378,65,429,0.12872,0.19884
2020,Saxony-Anhalt,Upper Secondary Level,No,0.83130,364,429,0.79582,0.86678
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.94161,52,52,0.87725,1.00596
2020,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95299,60,60,0.89898,1.00700
2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.88495,215,215,0.84220,0.92770
2020,Thuringa,Primary Level,No,0.85408,31,31,0.72775,0.98041
2020,Thuringa,Lower Secondary Level,No,0.89054,56,56,0.80803,0.97305
2020,Thuringa,Upper Secondary Level,Yes,0.15157,66,488,0.11972,0.18342
2020,Thuringa,Upper Secondary Level,No,0.84843,422,488,0.81658,0.88028
2020,Thuringa,Post-secondary Non-tertiary Level,No,0.94944,38,38,0.87883,1.02004
2020,Thuringa,First Stage of Tertiary Education,No,0.68906,59,59,0.56993,0.80818
2020,Thuringa,Second Stage of Tertiary Education,No,0.90012,226,226,0.86094,0.93930
2021,Schleswig-Holstein,Lower Secondary Level,No,0.75128,59,59,0.64003,0.86253
2021,Schleswig-Holstein,Upper Secondary Level,No,0.89200,256,256,0.85391,0.93010
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.93313,64,64,0.87145,0.99481
2021,Schleswig-Holstein,First Stage of Tertiary Education,No,0.93551,38,38,0.85636,1.01465
2021,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.83680,157,157,0.77881,0.89479
2021,Hamburg,Upper Secondary Level,No,0.87977,115,115,0.82007,0.93947
2021,Hamburg,Post-secondary Non-tertiary Level,No,0.98776,36,36,0.95134,1.02419
2021,Hamburg,Second Stage of Tertiary Education,No,0.86815,142,142,0.81230,0.92399
2021,Lower Saxony,Lower Secondary Level,No,0.82657,144,144,0.76451,0.88862
2021,Lower Saxony,Upper Secondary Level,Yes,0.13409,72,693,0.10870,0.15948
2021,Lower Saxony,Upper Secondary Level,No,0.85657,621,693,0.83046,0.88269
2021,Lower Saxony,Post-secondary Non-tertiary Level,No,0.92536,141,141,0.88183,0.96890
2021,Lower Saxony,First Stage of Tertiary Education,No,0.87436,76,76,0.79935,0.94937
2021,Lower Saxony,Second Stage of Tertiary Education,Yes,0.07327,33,452,0.04922,0.09732
2021,Lower Saxony,Second Stage of Tertiary Education,No,0.92088,419,452,0.89597,0.94579
2021,Bremen,Upper Secondary Level,No,0.88810,38,38,0.78652,0.98968
2021,Bremen,Second Stage of Tertiary Education,No,0.93531,41,41,0.85908,1.01154
2021,North Rhine-Westphalia,Pre-primary Level,No,0.30890,33,33,0.14881,0.46899
2021,North Rhine-Westphalia,Primary Level,No,0.76107,63,63,0.65492,0.86721
2021,North Rhine-Westphalia,Lower Secondary Level,Yes,0.16502,48,312,0.12376,0.20627
2021,North Rhine-Westphalia,Lower Secondary Level,No,0.78459,264,312,0.73889,0.83028
2021,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14013,199,1392,0.12189,0.15837
2021,North Rhine-Westphalia,Upper Secondary Level,No,0.84350,1193,1392,0.82440,0.86259
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.16398,68,437,0.12923,0.19874
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.83203,369,437,0.79694,0.86712
2021,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.81450,154,154,0.75291,0.87609
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10415,97,990,0.08511,0.12318
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.88837,893,990,0.86875,0.90800
2021,Hesse,Lower Secondary Level,No,0.84072,76,76,0.75790,0.92354
2021,Hesse,Upper Secondary Level,Yes,0.16626,54,377,0.12863,0.20389
2021,Hesse,Upper Secondary Level,No,0.82285,323,377,0.78426,0.86145
2021,Hesse,Post-secondary Non-tertiary Level,No,0.90409,89,89,0.84256,0.96561
2021,Hesse,First Stage of Tertiary Education,No,0.93109,49,49,0.85943,1.00275
2021,Hesse,Second Stage of Tertiary Education,Yes,0.09507,37,390,0.06592,0.12422
2021,Hesse,Second Stage of Tertiary Education,No,0.89505,353,390,0.86460,0.92551
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.72244,76,76,0.62109,0.82378
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.14606,50,360,0.10953,0.18260
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.84545,310,360,0.80806,0.88284
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.79812,74,74,0.70604,0.89020
2021,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.95928,48,48,0.90277,1.01578
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.89292,201,201,0.85006,0.93577
2021,Baden-Wuerttemberg,Lower Secondary Level,No,0.80060,108,108,0.72490,0.87631
2021,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11996,82,761,0.09686,0.14306
2021,Baden-Wuerttemberg,Upper Secondary Level,No,0.87330,679,761,0.84965,0.89695
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.84015,153,153,0.78189,0.89841
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.83580,92,92,0.75969,0.91192
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.07506,66,680,0.05524,0.09487
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.91580,614,680,0.89491,0.93669
2021,Bavaria,Lower Secondary Level,Yes,0.13284,32,217,0.08758,0.17811
2021,Bavaria,Lower Secondary Level,No,0.83815,185,217,0.78903,0.88727
2021,Bavaria,Upper Secondary Level,Yes,0.14156,177,1145,0.12136,0.16176
2021,Bavaria,Upper Secondary Level,No,0.84271,968,1145,0.82161,0.86381
2021,Bavaria,Post-secondary Non-tertiary Level,No,0.89819,179,179,0.85377,0.94262
2021,Bavaria,First Stage of Tertiary Education,No,0.87075,148,148,0.81652,0.92499
2021,Bavaria,Second Stage of Tertiary Education,Yes,0.12144,87,826,0.09915,0.14373
2021,Bavaria,Second Stage of Tertiary Education,No,0.87342,739,826,0.85073,0.89611
2021,Berlin,Lower Secondary Level,No,0.83485,34,34,0.70816,0.96154
2021,Berlin,Upper Secondary Level,Yes,0.16551,33,223,0.11662,0.21439
2021,Berlin,Upper Secondary Level,No,0.81472,190,223,0.76361,0.86583
2021,Berlin,Post-secondary Non-tertiary Level,No,0.97205,61,61,0.93034,1.01376
2021,Berlin,Second Stage of Tertiary Education,Yes,0.08923,41,384,0.06068,0.11779
2021,Berlin,Second Stage of Tertiary Education,No,0.90525,343,384,0.87592,0.93458
2021,Brandenburg,Lower Secondary Level,No,0.81497,34,34,0.68248,0.94746
2021,Brandenburg,Upper Secondary Level,Yes,0.14769,45,290,0.10679,0.18860
2021,Brandenburg,Upper Secondary Level,No,0.83815,245,290,0.79569,0.88062
2021,Brandenburg,Post-secondary Non-tertiary Level,No,0.90679,37,37,0.81181,1.00176
2021,Brandenburg,First Stage of Tertiary Education,No,0.69146,39,39,0.54460,0.83832
2021,Brandenburg,Second Stage of Tertiary Education,No,0.93927,181,181,0.90438,0.97416
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.91295,160,160,0.86912,0.95677
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.84787,99,99,0.77677,0.91898
2021,Saxony,Lower Secondary Level,No,0.92168,62,62,0.85425,0.98910
2021,Saxony,Upper Secondary Level,Yes,0.12647,58,511,0.09762,0.15531
2021,Saxony,Upper Secondary Level,No,0.87208,453,511,0.84309,0.90107
2021,Saxony,Post-secondary Non-tertiary Level,No,0.97308,57,57,0.93070,1.01547
2021,Saxony,First Stage of Tertiary Education,No,0.86565,69,69,0.78459,0.94670
2021,Saxony,Second Stage of Tertiary Education,Yes,0.11036,44,353,0.07763,0.14310
