"hlf0094","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Viel zu hoch","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"Viel zu hoch","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Viel zu hoch","1999","Hessen","Westdeutschland","","","",""
"Viel zu hoch","1999","Hessen","Ostdeutschland","","","",""
"Viel zu hoch","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Viel zu hoch","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Viel zu hoch","1999","Baden-Wuerttemberg","Westdeutschland","45","0.0418487843170843","0.0296020211331755","0.0540955475009931"
"Viel zu hoch","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Viel zu hoch","1999","Bayern","Westdeutschland","","","",""
"Viel zu hoch","1999","Bayern","Ostdeutschland","","","",""
"Viel zu hoch","1999","Berlin","Westdeutschland","","","",""
"Viel zu hoch","1999","Berlin","Ostdeutschland","","","",""
"Viel zu hoch","1999","Brandenburg","Westdeutschland","","","",""
"Viel zu hoch","1999","Brandenburg","Ostdeutschland","","","",""
"Viel zu hoch","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Viel zu hoch","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Viel zu hoch","1999","Sachsen","Westdeutschland","","","",""
"Viel zu hoch","1999","Sachsen","Ostdeutschland","","","",""
"Viel zu hoch","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"Viel zu hoch","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"Viel zu hoch","1999","Thueringen","Westdeutschland","","","",""
"Viel zu hoch","1999","Thueringen","Ostdeutschland","","","",""
"Sehr guenstig","2000","Schleswig-Holstein","Westdeutschland","88","0.168172114162524","0.137249680758346","0.199094547566701"
"Sehr guenstig","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr guenstig","2000","Hamburg","Westdeutschland","32","0.29629771449363","0.200893977499287","0.391701451487974"
"Sehr guenstig","2000","Hamburg","Ostdeutschland","","","",""
"Sehr guenstig","2000","Niedersachsen","Westdeutschland","266","0.194738135980246","0.174777872683371","0.214698399277121"
"Sehr guenstig","2000","Niedersachsen","Ostdeutschland","","","",""
"Sehr guenstig","2000","Bremen","Westdeutschland","","","",""
"Sehr guenstig","2000","Bremen","Ostdeutschland","","","",""
"Sehr guenstig","2000","Nordrhein-Westfalen","Westdeutschland","480","0.150356306156724","0.137667526590258","0.163045085723191"
"Sehr guenstig","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr guenstig","2000","Hessen","Westdeutschland","153","0.144553237195201","0.123323814214454","0.165782660175948"
"Sehr guenstig","2000","Hessen","Ostdeutschland","","","",""
"Sehr guenstig","2000","Rheinland-Pfalz,Saarland","Westdeutschland","175","0.160588423710005","0.139532647098614","0.181644200321396"
"Sehr guenstig","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr guenstig","2000","Baden-Wuerttemberg","Westdeutschland","237","0.127451309183811","0.113085506257893","0.14181711210973"
"Sehr guenstig","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr guenstig","2000","Bayern","Westdeutschland","246","0.108163068218233","0.0961692520715327","0.120156884364933"
"Sehr guenstig","2000","Bayern","Ostdeutschland","","","",""
"Sehr guenstig","2000","Berlin","Westdeutschland","","","",""
"Sehr guenstig","2000","Berlin","Ostdeutschland","","","",""
"Sehr guenstig","2000","Brandenburg","Westdeutschland","","","",""
"Sehr guenstig","2000","Brandenburg","Ostdeutschland","39","0.0776235564675867","0.0554617607430572","0.0997853521921162"
"Sehr guenstig","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr guenstig","2000","Mecklenburg-Vorpommern","Ostdeutschland","46","0.135425006401469","0.0973956772877675","0.173454335515171"
"Sehr guenstig","2000","Sachsen","Westdeutschland","","","",""
"Sehr guenstig","2000","Sachsen","Ostdeutschland","93","0.108000514665442","0.0879114999161361","0.128089529414747"
"Sehr guenstig","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr guenstig","2000","Sachsen-Anhalt","Ostdeutschland","46","0.0686591517651339","0.0493377475298411","0.0879805560004266"
"Sehr guenstig","2000","Thueringen","Westdeutschland","","","",""
"Sehr guenstig","2000","Thueringen","Ostdeutschland","33","0.041029186315223","0.0265805135642181","0.0554778590662278"
"Guenstig","2000","Schleswig-Holstein","Westdeutschland","231","0.443058417569137","0.401989311349634","0.484127523788641"
"Guenstig","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Guenstig","2000","Hamburg","Westdeutschland","","","",""
"Guenstig","2000","Hamburg","Ostdeutschland","","","",""
"Guenstig","2000","Niedersachsen","Westdeutschland","490","0.310763195245991","0.287435533211216","0.334090857280767"
"Guenstig","2000","Niedersachsen","Ostdeutschland","","","",""
"Guenstig","2000","Bremen","Westdeutschland","34","0.339474017379811","0.245239405378303","0.43370862938132"
"Guenstig","2000","Bremen","Ostdeutschland","","","",""
"Guenstig","2000","Nordrhein-Westfalen","Westdeutschland","940","0.323968857952104","0.307354804879605","0.340582911024603"
"Guenstig","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Guenstig","2000","Hessen","Westdeutschland","325","0.295789287744906","0.268236197163617","0.323342378326195"
"Guenstig","2000","Hessen","Ostdeutschland","","","",""
"Guenstig","2000","Rheinland-Pfalz,Saarland","Westdeutschland","371","0.332668699312403","0.3056475767393","0.359689821885506"
"Guenstig","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Guenstig","2000","Baden-Wuerttemberg","Westdeutschland","698","0.327229418860649","0.307016800082218","0.347442037639079"
"Guenstig","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Guenstig","2000","Bayern","Westdeutschland","854","0.34532688822135","0.326965622681063","0.363688153761636"
"Guenstig","2000","Bayern","Ostdeutschland","","","",""
"Guenstig","2000","Berlin","Westdeutschland","","","",""
"Guenstig","2000","Berlin","Ostdeutschland","","","",""
"Guenstig","2000","Brandenburg","Westdeutschland","","","",""
"Guenstig","2000","Brandenburg","Ostdeutschland","204","0.37398888939998","0.333913804762514","0.414063974037446"
"Guenstig","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Guenstig","2000","Mecklenburg-Vorpommern","Ostdeutschland","136","0.460003971708191","0.404612364058828","0.515395579357555"
"Guenstig","2000","Sachsen","Westdeutschland","","","",""
"Guenstig","2000","Sachsen","Ostdeutschland","311","0.359086191367044","0.328036120919541","0.390136261814546"
"Guenstig","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Guenstig","2000","Sachsen-Anhalt","Ostdeutschland","174","0.274189583704302","0.24010388360272","0.308275283805883"
"Guenstig","2000","Thueringen","Westdeutschland","","","",""
"Guenstig","2000","Thueringen","Ostdeutschland","190","0.27468502572244","0.242171832714988","0.307198218729891"
"Angemessen","2000","Schleswig-Holstein","Westdeutschland","205","0.329209303885365","0.290357651119065","0.368060956651665"
"Angemessen","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Angemessen","2000","Hamburg","Westdeutschland","","","",""
"Angemessen","2000","Hamburg","Ostdeutschland","","","",""
"Angemessen","2000","Niedersachsen","Westdeutschland","619","0.382849073617649","0.358348193329738","0.407349953905559"
"Angemessen","2000","Niedersachsen","Ostdeutschland","","","",""
"Angemessen","2000","Bremen","Westdeutschland","33","0.387480082586556","0.290530258957393","0.484429906215719"
"Angemessen","2000","Bremen","Ostdeutschland","","","",""
"Angemessen","2000","Nordrhein-Westfalen","Westdeutschland","1282","0.416196875419556","0.398697472736075","0.433696278103038"
"Angemessen","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Angemessen","2000","Hessen","Westdeutschland","433","0.424697049963199","0.394855889482224","0.454538210444174"
"Angemessen","2000","Hessen","Ostdeutschland","","","",""
"Angemessen","2000","Rheinland-Pfalz,Saarland","Westdeutschland","521","0.431593022989789","0.40318810253728","0.459997943442299"
"Angemessen","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Angemessen","2000","Baden-Wuerttemberg","Westdeutschland","887","0.417536672163656","0.396292269488284","0.438781074839029"
"Angemessen","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Angemessen","2000","Bayern","Westdeutschland","1200","0.446768836932381","0.42757022121705","0.465967452647713"
"Angemessen","2000","Bayern","Ostdeutschland","","","",""
"Angemessen","2000","Berlin","Westdeutschland","40","0.370550414646659","0.275416663502901","0.465684165790418"
"Angemessen","2000","Berlin","Ostdeutschland","","","",""
"Angemessen","2000","Brandenburg","Westdeutschland","","","",""
"Angemessen","2000","Brandenburg","Ostdeutschland","268","0.466871488799474","0.425550690015023","0.508192287583924"
"Angemessen","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Angemessen","2000","Mecklenburg-Vorpommern","Ostdeutschland","93","0.295158118687503","0.244465921667936","0.34585031570707"
"Angemessen","2000","Sachsen","Westdeutschland","","","",""
"Angemessen","2000","Sachsen","Ostdeutschland","399","0.432568457088454","0.40050225066502","0.464634663511888"
"Angemessen","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Angemessen","2000","Sachsen-Anhalt","Ostdeutschland","313","0.478553244808256","0.4403847299771","0.516721759639412"
"Angemessen","2000","Thueringen","Westdeutschland","","","",""
"Angemessen","2000","Thueringen","Ostdeutschland","392","0.553983799138919","0.517775955836686","0.590191642441152"
"Etwas zu hoch","2000","Schleswig-Holstein","Westdeutschland","34","0.0545305822554947","0.0357580117749046","0.0733031527360849"
"Etwas zu hoch","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Hamburg","Westdeutschland","","","",""
"Etwas zu hoch","2000","Hamburg","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Niedersachsen","Westdeutschland","120","0.0992649052645739","0.0841929844494438","0.114336826079704"
"Etwas zu hoch","2000","Niedersachsen","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Bremen","Westdeutschland","","","",""
"Etwas zu hoch","2000","Bremen","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Nordrhein-Westfalen","Westdeutschland","281","0.0868202266406374","0.0768241584752835","0.0968162948059914"
"Etwas zu hoch","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Hessen","Westdeutschland","118","0.116072437737522","0.0967349221671432","0.135409953307901"
"Etwas zu hoch","2000","Hessen","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Rheinland-Pfalz,Saarland","Westdeutschland","80","0.0584962740582396","0.0450376149419541","0.071954933174525"
"Etwas zu hoch","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Baden-Wuerttemberg","Westdeutschland","207","0.114700918898695","0.100973421389089","0.128428416408301"
"Etwas zu hoch","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Bayern","Westdeutschland","227","0.0833219468226147","0.0726495176106885","0.0939943760345409"
"Etwas zu hoch","2000","Bayern","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Berlin","Westdeutschland","","","",""
"Etwas zu hoch","2000","Berlin","Ostdeutschland","","","",""
"Etwas zu hoch","2000","Brandenburg","Westdeutschland","","","",""
"Etwas zu hoch","2000","Brandenburg","Ostdeutschland","47","0.0772070655189288","0.0550998150914858","0.0993143159463717"
"Etwas zu hoch","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Etwas zu hoch","2000","Mecklenburg-Vorpommern","Ostdeutschland","36","0.109412903202837","0.0747200221772484","0.144105784228425"
"Etwas zu hoch","2000","Sachsen","Westdeutschland","","","",""
"Etwas zu hoch","2000","Sachsen","Ostdeutschland","102","0.0871333357919461","0.0688792844569945","0.105387387126898"
"Etwas zu hoch","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Etwas zu hoch","2000","Sachsen-Anhalt","Ostdeutschland","98","0.128811650487625","0.103215848240485","0.154407452734765"
"Etwas zu hoch","2000","Thueringen","Westdeutschland","","","",""
"Etwas zu hoch","2000","Thueringen","Ostdeutschland","99","0.116988267068719","0.0935765536669167","0.140399980470521"
"Viel zu hoch","2000","Schleswig-Holstein","Westdeutschland","","","",""
"Viel zu hoch","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Viel zu hoch","2000","Hamburg","Westdeutschland","","","",""
"Viel zu hoch","2000","Hamburg","Ostdeutschland","","","",""
"Viel zu hoch","2000","Niedersachsen","Westdeutschland","","","",""
"Viel zu hoch","2000","Niedersachsen","Ostdeutschland","","","",""
"Viel zu hoch","2000","Bremen","Westdeutschland","","","",""
"Viel zu hoch","2000","Bremen","Ostdeutschland","","","",""
"Viel zu hoch","2000","Nordrhein-Westfalen","Westdeutschland","65","0.0226577338309779","0.017374836320309","0.0279406313416468"
"Viel zu hoch","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Viel zu hoch","2000","Hessen","Westdeutschland","","","",""
"Viel zu hoch","2000","Hessen","Ostdeutschland","","","",""
"Viel zu hoch","2000","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Viel zu hoch","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Viel zu hoch","2000","Baden-Wuerttemberg","Westdeutschland","41","0.0130816808931887","0.00818687697523242","0.0179764848111449"
"Viel zu hoch","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Viel zu hoch","2000","Bayern","Westdeutschland","49","0.0164192598054214","0.01151179767277","0.0213267219380729"
"Viel zu hoch","2000","Bayern","Ostdeutschland","","","",""
"Viel zu hoch","2000","Berlin","Westdeutschland","","","",""
"Viel zu hoch","2000","Berlin","Ostdeutschland","","","",""
"Viel zu hoch","2000","Brandenburg","Westdeutschland","","","",""
"Viel zu hoch","2000","Brandenburg","Ostdeutschland","","","",""
"Viel zu hoch","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Viel zu hoch","2000","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Viel zu hoch","2000","Sachsen","Westdeutschland","","","",""
"Viel zu hoch","2000","Sachsen","Ostdeutschland","","","",""
"Viel zu hoch","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Viel zu hoch","2000","Sachsen-Anhalt","Ostdeutschland","","","",""
"Viel zu hoch","2000","Thueringen","Westdeutschland","","","",""
"Viel zu hoch","2000","Thueringen","Ostdeutschland","","","",""
"Sehr guenstig","2001","Schleswig-Holstein","Westdeutschland","83","0.177360068014703","0.144654984362324","0.210065151667082"
"Sehr guenstig","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr guenstig","2001","Hamburg","Westdeutschland","","","",""
"Sehr guenstig","2001","Hamburg","Ostdeutschland","","","",""
"Sehr guenstig","2001","Niedersachsen","Westdeutschland","277","0.200772961890922","0.179901274186145","0.221644649595698"
"Sehr guenstig","2001","Niedersachsen","Ostdeutschland","","","",""
"Sehr guenstig","2001","Bremen","Westdeutschland","","","",""
"Sehr guenstig","2001","Bremen","Ostdeutschland","","","",""
"Sehr guenstig","2001","Nordrhein-Westfalen","Westdeutschland","360","0.134330381214889","0.121672386270021","0.146988376159758"
"Sehr guenstig","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr guenstig","2001","Hessen","Westdeutschland","126","0.138204290117685","0.116361821842088","0.160046758393283"
"Sehr guenstig","2001","Hessen","Ostdeutschland","","","",""
"Sehr guenstig","2001","Rheinland-Pfalz,Saarland","Westdeutschland","98","0.0965675707495382","0.0791365096210487","0.113998631878028"
"Sehr guenstig","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr guenstig","2001","Baden-Wuerttemberg","Westdeutschland","166","0.0924230237204789","0.0789419170641341","0.105904130376824"
"Sehr guenstig","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr guenstig","2001","Bayern","Westdeutschland","200","0.0934598014958833","0.0814592879382526","0.105460315053514"
"Sehr guenstig","2001","Bayern","Ostdeutschland","","","",""
"Sehr guenstig","2001","Berlin","Westdeutschland","","","",""
"Sehr guenstig","2001","Berlin","Ostdeutschland","","","",""
"Sehr guenstig","2001","Brandenburg","Westdeutschland","","","",""
"Sehr guenstig","2001","Brandenburg","Ostdeutschland","","","",""
"Sehr guenstig","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr guenstig","2001","Mecklenburg-Vorpommern","Ostdeutschland","42","0.155577454189786","0.11258225077847","0.198572657601102"
"Sehr guenstig","2001","Sachsen","Westdeutschland","","","",""
"Sehr guenstig","2001","Sachsen","Ostdeutschland","85","0.108793123112296","0.0880784437648216","0.12950780245977"
"Sehr guenstig","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr guenstig","2001","Sachsen-Anhalt","Ostdeutschland","45","0.0767303393850411","0.0560933897735547","0.0973672889965275"
"Sehr guenstig","2001","Thueringen","Westdeutschland","","","",""
"Sehr guenstig","2001","Thueringen","Ostdeutschland","38","0.0588619136786502","0.040781787378128","0.0769420399791723"
"Guenstig","2001","Schleswig-Holstein","Westdeutschland","153","0.27592875920186","0.237657603191523","0.314199915212198"
"Guenstig","2001","Schleswig-Holstein","Ostdeutschland","","","",""
