"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","2014","Sachsen-Anhalt","Ost","","","",""
"Seltener","2014","Thüringen","West","","","",""
"Seltener","2014","Thüringen","Ost","","","",""
"Nie","2014","Schleswig-Holstein","West","","","",""
"Nie","2014","Schleswig-Holstein","Ost","","","",""
"Nie","2014","Hamburg","West","","","",""
"Nie","2014","Hamburg","Ost","","","",""
"Nie","2014","Niedersachsen","West","","","",""
"Nie","2014","Niedersachsen","Ost","","","",""
"Nie","2014","Bremen","West","","","",""
"Nie","2014","Bremen","Ost","","","",""
"Nie","2014","Nordrhein-Westfalen","West","","","",""
"Nie","2014","Nordrhein-Westfalen","Ost","","","",""
"Nie","2014","Hessen","West","","","",""
"Nie","2014","Hessen","Ost","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","West","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","Ost","","","",""
"Nie","2014","Baden-Württemberg","West","","","",""
"Nie","2014","Baden-Württemberg","Ost","","","",""
"Nie","2014","Bayern","West","","","",""
"Nie","2014","Bayern","Ost","","","",""
"Nie","2014","Saarland","West","","","",""
"Nie","2014","Saarland","Ost","","","",""
"Nie","2014","Berlin","West","","","",""
"Nie","2014","Berlin","Ost","","","",""
"Nie","2014","Brandenburg","West","","","",""
"Nie","2014","Brandenburg","Ost","","","",""
"Nie","2014","Mecklenburg-Vorpommern","West","","","",""
"Nie","2014","Mecklenburg-Vorpommern","Ost","","","",""
"Nie","2014","Sachsen","West","","","",""
"Nie","2014","Sachsen","Ost","","","",""
"Nie","2014","Sachsen-Anhalt","West","","","",""
"Nie","2014","Sachsen-Anhalt","Ost","","","",""
"Nie","2014","Thüringen","West","","","",""
"Nie","2014","Thüringen","Ost","","","",""
"Taeglich","2015","Schleswig-Holstein","West","","","",""
"Taeglich","2015","Schleswig-Holstein","Ost","","","",""
"Taeglich","2015","Hamburg","West","","","",""
"Taeglich","2015","Hamburg","Ost","","","",""
"Taeglich","2015","Niedersachsen","West","","","",""
"Taeglich","2015","Niedersachsen","Ost","","","",""
"Taeglich","2015","Bremen","West","","","",""
"Taeglich","2015","Bremen","Ost","","","",""
"Taeglich","2015","Nordrhein-Westfalen","West","","","",""
"Taeglich","2015","Nordrhein-Westfalen","Ost","","","",""
"Taeglich","2015","Hessen","West","","","",""
"Taeglich","2015","Hessen","Ost","","","",""
"Taeglich","2015","Rheinland-Pfalz,Saarland","West","","","",""
"Taeglich","2015","Rheinland-Pfalz,Saarland","Ost","","","",""
"Taeglich","2015","Baden-Württemberg","West","","","",""
"Taeglich","2015","Baden-Württemberg","Ost","","","",""
"Taeglich","2015","Bayern","West","","","",""
"Taeglich","2015","Bayern","Ost","","","",""
"Taeglich","2015","Saarland","West","","","",""
"Taeglich","2015","Saarland","Ost","","","",""
"Taeglich","2015","Berlin","West","","","",""
"Taeglich","2015","Berlin","Ost","","","",""
"Taeglich","2015","Brandenburg","West","","","",""
"Taeglich","2015","Brandenburg","Ost","","","",""
"Taeglich","2015","Mecklenburg-Vorpommern","West","","","",""
"Taeglich","2015","Mecklenburg-Vorpommern","Ost","","","",""
"Taeglich","2015","Sachsen","West","","","",""
"Taeglich","2015","Sachsen","Ost","","","",""
"Taeglich","2015","Sachsen-Anhalt","West","","","",""
"Taeglich","2015","Sachsen-Anhalt","Ost","","","",""
"Taeglich","2015","Thüringen","West","","","",""
"Taeglich","2015","Thüringen","Ost","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","West","32","0.0194250884794814","0.0103983301742611","0.0284518467847017"
"Min 1x pro Woche","2015","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Woche","2015","Hamburg","West","","","",""
"Min 1x pro Woche","2015","Hamburg","Ost","","","",""
"Min 1x pro Woche","2015","Niedersachsen","West","187","0.0674868377226373","0.0578497007530617","0.077123974692213"
"Min 1x pro Woche","2015","Niedersachsen","Ost","","","",""
"Min 1x pro Woche","2015","Bremen","West","","","",""
"Min 1x pro Woche","2015","Bremen","Ost","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","West","543","0.0970140893668135","0.0892398775285844","0.104788301205043"
"Min 1x pro Woche","2015","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Woche","2015","Hessen","West","179","0.0827639881540563","0.0703060561949334","0.0952219201131793"
"Min 1x pro Woche","2015","Hessen","Ost","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","West","103","0.0974115655698843","0.0815943020359559","0.113228829103813"
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","West","297","0.100441180210893","0.0900314300044603","0.110850930417326"
"Min 1x pro Woche","2015","Baden-Württemberg","Ost","","","",""
"Min 1x pro Woche","2015","Bayern","West","457","0.113885826823642","0.104458578619391","0.123313075027892"
"Min 1x pro Woche","2015","Bayern","Ost","","","",""
"Min 1x pro Woche","2015","Saarland","West","","","",""
"Min 1x pro Woche","2015","Saarland","Ost","","","",""
"Min 1x pro Woche","2015","Berlin","West","48","0.0625459202884898","0.0423641145932416","0.082727725983738"
"Min 1x pro Woche","2015","Berlin","Ost","","","",""
"Min 1x pro Woche","2015","Brandenburg","West","","","",""
"Min 1x pro Woche","2015","Brandenburg","Ost","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","West","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","Ost","","","",""
"Min 1x pro Woche","2015","Sachsen","West","","","",""
"Min 1x pro Woche","2015","Sachsen","Ost","90","0.0407829835824373","0.0308561417155562","0.0507098254493183"
"Min 1x pro Woche","2015","Sachsen-Anhalt","West","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","Ost","","","",""
"Min 1x pro Woche","2015","Thüringen","West","","","",""
"Min 1x pro Woche","2015","Thüringen","Ost","54","0.0424162820403752","0.0297203354142651","0.0551122286664853"
"Min 1x pro Monat","2015","Schleswig-Holstein","West","49","0.0674510813744035","0.0510474427761927","0.0838547199726144"
"Min 1x pro Monat","2015","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Monat","2015","Hamburg","West","42","0.072366377527782","0.0487407278073154","0.0959920272482485"
"Min 1x pro Monat","2015","Hamburg","Ost","","","",""
"Min 1x pro Monat","2015","Niedersachsen","West","212","0.0720817073450881","0.0621464663155641","0.0820169483746121"
"Min 1x pro Monat","2015","Niedersachsen","Ost","","","",""
"Min 1x pro Monat","2015","Bremen","West","","","",""
"Min 1x pro Monat","2015","Bremen","Ost","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","West","511","0.069694117812908","0.0630059151600166","0.0763823204657995"
"Min 1x pro Monat","2015","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Monat","2015","Hessen","West","201","0.0996840070040133","0.0861385105494796","0.113229503458547"
"Min 1x pro Monat","2015","Hessen","Ost","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","West","135","0.0888328043964676","0.0736564684734261","0.104009140319509"
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","West","377","0.10130923559186","0.0908596448839888","0.111758826299732"
"Min 1x pro Monat","2015","Baden-Württemberg","Ost","","","",""
"Min 1x pro Monat","2015","Bayern","West","603","0.110862553142543","0.101545423272024","0.120179683013062"
"Min 1x pro Monat","2015","Bayern","Ost","","","",""
"Min 1x pro Monat","2015","Saarland","West","","","",""
"Min 1x pro Monat","2015","Saarland","Ost","","","",""
"Min 1x pro Monat","2015","Berlin","West","","","",""
"Min 1x pro Monat","2015","Berlin","Ost","","","",""
"Min 1x pro Monat","2015","Brandenburg","West","","","",""
"Min 1x pro Monat","2015","Brandenburg","Ost","43","0.0243910716468293","0.0148491782856515","0.0339329650080071"
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","West","","","",""
"Min 1x pro Monat","2015","Mecklenburg-Vorpommern","Ost","","","",""
"Min 1x pro Monat","2015","Sachsen","West","","","",""
"Min 1x pro Monat","2015","Sachsen","Ost","80","0.0518387307331085","0.0407116444831581","0.0629658169830589"
"Min 1x pro Monat","2015","Sachsen-Anhalt","West","","","",""
"Min 1x pro Monat","2015","Sachsen-Anhalt","Ost","41","0.0388205501397167","0.0261582555585478","0.0514828447208855"
"Min 1x pro Monat","2015","Thüringen","West","","","",""
"Min 1x pro Monat","2015","Thüringen","Ost","57","0.0472110149960784","0.0338502770800171","0.0605717529121397"
"Seltener","2015","Schleswig-Holstein","West","199","0.228903420864506","0.201425083425675","0.256381758303337"
"Seltener","2015","Schleswig-Holstein","Ost","","","",""
"Seltener","2015","Hamburg","West","103","0.242146106076603","0.203083735906837","0.281208476246369"
"Seltener","2015","Hamburg","Ost","","","",""
"Seltener","2015","Niedersachsen","West","867","0.317953352270704","0.300063788507455","0.335842916033954"
"Seltener","2015","Niedersachsen","Ost","","","",""
"Seltener","2015","Bremen","West","35","0.196343734953262","0.139256986087489","0.253430483819035"
"Seltener","2015","Bremen","Ost","","","",""
"Seltener","2015","Nordrhein-Westfalen","West","1489","0.263235990991302","0.251668602732257","0.274803379250347"
"Seltener","2015","Nordrhein-Westfalen","Ost","","","",""
"Seltener","2015","Hessen","West","541","0.291921522481505","0.271364583081373","0.312478461881637"
"Seltener","2015","Hessen","Ost","","","",""
"Seltener","2015","Rheinland-Pfalz,Saarland","West","435","0.311482794021708","0.286779456255908","0.336186131787509"
"Seltener","2015","Rheinland-Pfalz,Saarland","Ost","","","",""
"Seltener","2015","Baden-Württemberg","West","934","0.294474497859493","0.278689307452269","0.310259688266716"
"Seltener","2015","Baden-Württemberg","Ost","","","",""
"Seltener","2015","Bayern","West","1330","0.30313409463713","0.289494631959227","0.316773557315033"
"Seltener","2015","Bayern","Ost","","","",""
"Seltener","2015","Saarland","West","65","0.247117751481106","0.193756411004819","0.300479091957393"
"Seltener","2015","Saarland","Ost","","","",""
"Seltener","2015","Berlin","West","103","0.157679328469127","0.127304653758782","0.188054003179472"
"Seltener","2015","Berlin","Ost","60","0.10552512641779","0.0766870120623706","0.13436324077321"
"Seltener","2015","Brandenburg","West","","","",""
"Seltener","2015","Brandenburg","Ost","148","0.152362752338675","0.130133459064558","0.174592045612792"
"Seltener","2015","Mecklenburg-Vorpommern","West","","","",""
"Seltener","2015","Mecklenburg-Vorpommern","Ost","61","0.132006823287124","0.103845183118299","0.16016846345595"
"Seltener","2015","Sachsen","West","","","",""
"Seltener","2015","Sachsen","Ost","214","0.143307226238518","0.125721521948183","0.160892930528854"
"Seltener","2015","Sachsen-Anhalt","West","","","",""
"Seltener","2015","Sachsen-Anhalt","Ost","108","0.119989494024057","0.0986887452069088","0.141290242841205"
"Seltener","2015","Thüringen","West","","","",""
"Seltener","2015","Thüringen","Ost","178","0.189696593329579","0.164998466835274","0.214394719823884"
"Nie","2015","Schleswig-Holstein","West","618","0.684220409281609","0.653818562660297","0.71462225590292"
"Nie","2015","Schleswig-Holstein","Ost","","","",""
"Nie","2015","Hamburg","West","299","0.66770533492665","0.624753550547821","0.71065711930548"
"Nie","2015","Hamburg","Ost","","","",""
"Nie","2015","Niedersachsen","West","1337","0.54247810266157","0.523339595656541","0.5616166096666"
"Nie","2015","Niedersachsen","Ost","","","",""
"Nie","2015","Bremen","West","126","0.689199749795364","0.622687007447833","0.755712492142894"
"Nie","2015","Bremen","Ost","","","",""
"Nie","2015","Nordrhein-Westfalen","West","3025","0.570055801828976","0.557052213585444","0.583059390072509"
"Nie","2015","Nordrhein-Westfalen","Ost","","","",""
"Nie","2015","Hessen","West","958","0.525630482360425","0.503052592015883","0.548208372704968"
"Nie","2015","Hessen","Ost","","","",""
"Nie","2015","Rheinland-Pfalz,Saarland","West","677","0.50227283601194","0.475601380038839","0.52894429198504"
"Nie","2015","Rheinland-Pfalz,Saarland","Ost","","","",""
"Nie","2015","Baden-Württemberg","West","1595","0.503775086337754","0.486459896906531","0.521090275768977"
"Nie","2015","Baden-Württemberg","Ost","","","",""
"Nie","2015","Bayern","West","1972","0.472117525396685","0.457302617924271","0.4869324328691"
"Nie","2015","Bayern","Ost","","","",""
"Nie","2015","Saarland","West","143","0.595949285712999","0.535242977645481","0.656655593780516"
"Nie","2015","Saarland","Ost","","","",""
"Nie","2015","Berlin","West","375","0.729111653308859","0.692071079451492","0.766152227166226"
"Nie","2015","Berlin","Ost","346","0.83951213034354","0.805058146925743","0.873966113761336"
"Nie","2015","Brandenburg","West","","","",""
"Nie","2015","Brandenburg","Ost","790","0.809595613752046","0.78530973724612","0.833881490257972"
"Nie","2015","Mecklenburg-Vorpommern","West","","","",""
"Nie","2015","Mecklenburg-Vorpommern","Ost","460","0.838933519293445","0.808351373272363","0.869515665314527"
"Nie","2015","Sachsen","West","","","",""
"Nie","2015","Sachsen","Ost","1141","0.764071059445936","0.742761687342851","0.785380431549021"
"Nie","2015","Sachsen-Anhalt","West","","","",""
"Nie","2015","Sachsen-Anhalt","Ost","716","0.827395425134263","0.802623369854849","0.852167480413677"
"Nie","2015","Thüringen","West","","","",""
"Nie","2015","Thüringen","Ost","679","0.720676109633967","0.692412051597981","0.748940167669954"
"Taeglich","2016","Schleswig-Holstein","West","","","",""
"Taeglich","2016","Schleswig-Holstein","Ost","","","",""
"Taeglich","2016","Hamburg","West","","","",""
"Taeglich","2016","Hamburg","Ost","","","",""
"Taeglich","2016","Niedersachsen","West","","","",""
"Taeglich","2016","Niedersachsen","Ost","","","",""
"Taeglich","2016","Bremen","West","","","",""
"Taeglich","2016","Bremen","Ost","","","",""
"Taeglich","2016","Nordrhein-Westfalen","West","","","",""
"Taeglich","2016","Nordrhein-Westfalen","Ost","","","",""
"Taeglich","2016","Hessen","West","","","",""
"Taeglich","2016","Hessen","Ost","","","",""
"Taeglich","2016","Rheinland-Pfalz,Saarland","West","","","",""
"Taeglich","2016","Rheinland-Pfalz,Saarland","Ost","","","",""
"Taeglich","2016","Baden-Württemberg","West","","","",""
"Taeglich","2016","Baden-Württemberg","Ost","","","",""
"Taeglich","2016","Bayern","West","","","",""
"Taeglich","2016","Bayern","Ost","","","",""
"Taeglich","2016","Saarland","West","","","",""
"Taeglich","2016","Saarland","Ost","","","",""
"Taeglich","2016","Berlin","West","","","",""
"Taeglich","2016","Berlin","Ost","","","",""
"Taeglich","2016","Brandenburg","West","","","",""
"Taeglich","2016","Brandenburg","Ost","","","",""
"Taeglich","2016","Mecklenburg-Vorpommern","West","","","",""
"Taeglich","2016","Mecklenburg-Vorpommern","Ost","","","",""
"Taeglich","2016","Sachsen","West","","","",""
"Taeglich","2016","Sachsen","Ost","","","",""
"Taeglich","2016","Sachsen-Anhalt","West","","","",""
"Taeglich","2016","Sachsen-Anhalt","Ost","","","",""
"Taeglich","2016","Thüringen","West","","","",""
"Taeglich","2016","Thüringen","Ost","","","",""
"Min 1x pro Woche","2016","Schleswig-Holstein","West","","","",""
"Min 1x pro Woche","2016","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Woche","2016","Hamburg","West","","","",""
"Min 1x pro Woche","2016","Hamburg","Ost","","","",""
"Min 1x pro Woche","2016","Niedersachsen","West","","","",""
"Min 1x pro Woche","2016","Niedersachsen","Ost","","","",""
"Min 1x pro Woche","2016","Bremen","West","","","",""
"Min 1x pro Woche","2016","Bremen","Ost","","","",""
"Min 1x pro Woche","2016","Nordrhein-Westfalen","West","","","",""
"Min 1x pro Woche","2016","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Woche","2016","Hessen","West","","","",""
"Min 1x pro Woche","2016","Hessen","Ost","","","",""
"Min 1x pro Woche","2016","Rheinland-Pfalz,Saarland","West","","","",""
"Min 1x pro Woche","2016","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Woche","2016","Baden-Württemberg","West","","","",""
"Min 1x pro Woche","2016","Baden-Württemberg","Ost","","","",""
"Min 1x pro Woche","2016","Bayern","West","","","",""
"Min 1x pro Woche","2016","Bayern","Ost","","","",""
"Min 1x pro Woche","2016","Saarland","West","","","",""
"Min 1x pro Woche","2016","Saarland","Ost","","","",""
"Min 1x pro Woche","2016","Berlin","West","","","",""
"Min 1x pro Woche","2016","Berlin","Ost","","","",""
"Min 1x pro Woche","2016","Brandenburg","West","","","",""
"Min 1x pro Woche","2016","Brandenburg","Ost","","","",""
"Min 1x pro Woche","2016","Mecklenburg-Vorpommern","West","","","",""
"Min 1x pro Woche","2016","Mecklenburg-Vorpommern","Ost","","","",""
"Min 1x pro Woche","2016","Sachsen","West","","","",""
"Min 1x pro Woche","2016","Sachsen","Ost","","","",""
"Min 1x pro Woche","2016","Sachsen-Anhalt","West","","","",""
"Min 1x pro Woche","2016","Sachsen-Anhalt","Ost","","","",""
"Min 1x pro Woche","2016","Thüringen","West","","","",""
"Min 1x pro Woche","2016","Thüringen","Ost","","","",""
"Min 1x pro Monat","2016","Schleswig-Holstein","West","","","",""
"Min 1x pro Monat","2016","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Monat","2016","Hamburg","West","","","",""
"Min 1x pro Monat","2016","Hamburg","Ost","","","",""
"Min 1x pro Monat","2016","Niedersachsen","West","","","",""
"Min 1x pro Monat","2016","Niedersachsen","Ost","","","",""
"Min 1x pro Monat","2016","Bremen","West","","","",""
"Min 1x pro Monat","2016","Bremen","Ost","","","",""
"Min 1x pro Monat","2016","Nordrhein-Westfalen","West","","","",""
"Min 1x pro Monat","2016","Nordrhein-Westfalen","Ost","","","",""
