year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
2007,Bremen,general elemantary,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Bayern,inadequately,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Hessen,inadequately,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Thüringen,inadequately,Nein,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Hamburg,vocational + Abi,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Hamburg,general elemantary,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Berlin,inadequately,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,"Rheinland-Pfalz,Saarland",-1,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Berlin,vocational + Abi,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Sachsen,-1,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Bremen,higher vocational,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Brandenburg,vocational + Abi,Ja,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Bremen,in school,Nein,9.797677950325773e-05,25385,-2.3784104112997413e-05,0.00021973766311951287
2007,Brandenburg,inadequately,Nein,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Bremen,in school,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Hamburg,inadequately,Nein,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Baden-Württemberg,in school,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Sachsen,vocational + Abi,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Bremen,vocational + Abi,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Bremen,higher education,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Sachsen-Anhalt,-1,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2007,Baden-Württemberg,-1,Ja,4.8988389751628865e-05,25385,-3.711166581738197e-05,0.0001350884453206397
2008,Nordrhein-Westfalen,middle vocational,Nein,0.08310796754732681,23673,0.07959147377606514,0.08662446131858849
2008,Bayern,middle vocational,Nein,0.06474932390264199,23673,0.061614515106532666,0.0678841326987513
2008,Baden-Württemberg,middle vocational,Nein,0.051227376742250884,23673,0.04841896000151019,0.054035793482991576
2008,Niedersachsen,middle vocational,Nein,0.04098190139380071,23673,0.038456450804284406,0.04350735198331701
2008,Nordrhein-Westfalen,higher education,Nein,0.036665279800291245,23673,0.03427116191695382,0.03905939768362867
2008,Sachsen,middle vocational,Nein,0.0358331599750364,23673,0.03346534331455956,0.038200976635513244
2008,Bayern,higher education,Nein,0.02636779696276264,23673,0.024326699183686414,0.028408894741838865
2008,Hessen,middle vocational,Nein,0.02589972956105679,23673,0.023876342963896888,0.027923116158216695
2008,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.025327647181194093,23673,0.02332614452962959,0.027329149832758595
2008,Thüringen,middle vocational,Nein,0.023559392552527564,23673,0.02162727127730647,0.025491513827748658
2008,Baden-Württemberg,higher education,Nein,0.02184314541293946,23673,0.019981095740615445,0.02370519508526348
2008,Nordrhein-Westfalen,general elemantary,Nein,0.020282920740586644,23673,0.018487174323290015,0.022078667157883272
2008,Sachsen-Anhalt,middle vocational,Nein,0.01955481589348866,23673,0.017790940316812373,0.02131869147016495
2008,Brandenburg,middle vocational,Nein,0.01768254628666528,23673,0.01600363497798709,0.019361457595343468
2008,Sachsen,higher education,Nein,0.016850426461410443,23673,0.015210800945268704,0.018490051977552182
2008,Hessen,higher education,Nein,0.015342209278136051,23673,0.013776482301555128,0.016907936254716975
2008,Nordrhein-Westfalen,middle vocational,Ja,0.015290201789057625,23673,0.013727089561330844,0.016853314016784405
2008,Niedersachsen,higher education,Nein,0.01497815685458706,23673,0.013430831863106377,0.016525481846067745
2008,Nordrhein-Westfalen,vocational + Abi,Nein,0.014146037029332224,23673,0.012641672409855975,0.015650401648808474
2008,Baden-Württemberg,general elemantary,Nein,0.013001872269606824,23673,0.011558791848943628,0.01444495269027002
2008,Bayern,general elemantary,Nein,0.012897857291449969,23673,0.011460485050641142,0.014335229532258796
2008,Schleswig-Holstein,middle vocational,Nein,0.012741834824214687,23673,0.011313069916335254,0.014170599732094119
2008,Berlin,higher education,Nein,0.012221759933430413,23673,0.010822088741269638,0.013621431125591188
2008,Berlin,middle vocational,Nein,0.012221759933430413,23673,0.010822088741269638,0.013621431125591188
2008,Nordrhein-Westfalen,higher vocational,Nein,0.011701685042646142,23673,0.010331757327297192,0.013071612757995092
2008,Mecklenburg-Vorpommern,middle vocational,Nein,0.011025587684626586,23673,0.009695369674123449,0.012355805695129724
2008,Brandenburg,higher education,Nein,0.01097358019554816,23673,0.009646468306843084,0.012300692084253235
2008,Bayern,middle vocational,Ja,0.01040149781568546,23673,0.009109068268889173,0.011693927362481746
2008,Sachsen-Anhalt,higher education,Nein,0.009673392968587477,23673,0.008426560619961145,0.01092022531721381
2008,Bayern,higher vocational,Nein,0.009309340545038486,23673,0.00808597029460896,0.010532710795468012
2008,Niedersachsen,general elemantary,Nein,0.008945288121489495,23673,0.007745856748291661,0.01014471949468733
2008,Thüringen,higher education,Nein,0.008373205741626795,23673,0.0072124270420501286,0.009533984441203461
2008,"Rheinland-Pfalz,Saarland",higher education,Nein,0.008165175785313086,23673,0.007018787160341034,0.009311564410285137
2008,Baden-Württemberg,higher vocational,Nein,0.008009153318077803,23673,0.0068736809804183785,0.009144625655737228
2008,Baden-Württemberg,middle vocational,Ja,0.007853130850842521,23673,0.006728684285167322,0.008977577416517722
2008,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.007385063449136676,23673,0.0062943844755000726,0.00847574242277328
2008,Niedersachsen,middle vocational,Ja,0.007073018514666112,23673,0.006005462981416494,0.008140574047915732
2008,Baden-Württemberg,vocational + Abi,Nein,0.006500936134803412,23673,0.005477169189590056,0.007524703080016768
2008,Bayern,vocational + Abi,Nein,0.006448928645724984,23673,0.005429238303128676,0.007468618988321293
2008,Hessen,middle vocational,Ja,0.006396921156646557,23673,0.005381324212181745,0.007412518101111368
2008,Mecklenburg-Vorpommern,higher education,Nein,0.006240898689411275,23673,0.005237684772557607,0.007244112606264944
2008,Sachsen,higher vocational,Nein,0.005720823798627002,23673,0.004760068297009549,0.006681579300244455
2008,Hessen,general elemantary,Nein,0.005512793842313293,23673,0.004569569721311843,0.006456017963314744
2008,Niedersachsen,vocational + Abi,Nein,0.005460786353234865,23673,0.0045219973993426005,0.00639957530712713
2008,Niedersachsen,higher vocational,Nein,0.005096733929685875,23673,0.004189611654184178,0.006003856205187572
2008,Hamburg,middle vocational,Nein,0.0050447264406074475,23673,0.004142220619342177,0.005947232261872718
2008,Hessen,vocational + Abi,Nein,0.0046286665279800295,23673,0.0037639974395730987,0.00549333561638696
2008,Schleswig-Holstein,higher education,Nein,0.004160599126274184,23673,0.003340621482504265,0.004980576770044103
2008,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.004108591637195756,23673,0.003293733692718388,0.0049234495816731245
2008,Sachsen,middle vocational,Ja,0.004004576659038902,23673,0.0032000574840549308,0.004809095834022873
2008,Nordrhein-Westfalen,higher education,Ja,0.003952569169960474,23673,0.0031532703505190315,0.004751867989401916
2008,Nordrhein-Westfalen,general elemantary,Ja,0.0039005616808820472,23673,0.0031065180896646177,0.004694605272099477
2008,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.0038485541918036196,23673,0.0030598013985306863,0.004637306985076552
2008,Hamburg,higher education,Nein,0.0038485541918036196,23673,0.0030598013985306863,0.004637306985076552
2008,Nordrhein-Westfalen,-1,Nein,0.0037965467027251923,23673,0.0030131209977680277,0.004579972407682357
2008,Nordrhein-Westfalen,in school,Nein,0.0036405242354899106,23673,0.002873305122746151,0.00440774334823367
2008,Hessen,higher vocational,Nein,0.003536509257333056,23673,0.002780290374411307,0.004292728140254805
2008,Sachsen,general elemantary,Nein,0.003380486790097774,23673,0.002641079484953974,0.004119894095241574
2008,Thüringen,middle vocational,Ja,0.0032764718119409194,23673,0.002548490894387409,0.00400445272949443
2008,Brandenburg,middle vocational,Ja,0.003224464322862492,23673,0.002502265301638315,0.003946663344086669
2008,Sachsen-Anhalt,higher vocational,Nein,0.0030684418556272105,23673,0.0023638768912989756,0.0037730068199554453
2008,Bremen,middle vocational,Nein,0.0029644268774703555,23673,0.0022718705200714742,0.003656983234869237
2008,Baden-Württemberg,-1,Nein,0.0029644268774703555,23673,0.0022718705200714742,0.003656983234869237
2008,Thüringen,general elemantary,Nein,0.0029124193883919283,23673,0.0022259470648383285,0.003598891711945528
2008,Baden-Württemberg,general elemantary,Ja,0.002860411899313501,23673,0.0021800786603886763,0.003540745138238326
2008,Sachsen,vocational + Abi,Nein,0.002808404410235074,23673,0.0021342668106931095,0.003482542009777038
2008,Brandenburg,general elemantary,Nein,0.002808404410235074,23673,0.0021342668106931095,0.003482542009777038
2008,Baden-Württemberg,in school,Nein,0.0027563969211566466,23673,0.0020885130896441187,0.0034242807526691744
2008,Sachsen-Anhalt,general elemantary,Nein,0.0027043894320782193,23673,0.002042819145695207,0.0033659597184612314
2008,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.002652381942999792,23673,0.0019971867069034505,0.0033075771790961337
2008,Thüringen,higher vocational,Nein,0.002652381942999792,23673,0.0019971867069034505,0.0033075771790961337
2008,Schleswig-Holstein,general elemantary,Nein,0.002600374453921365,23673,0.0019516175864192358,0.003249131321423494
2008,Bayern,general elemantary,Ja,0.002600374453921365,23673,0.0019516175864192358,0.003249131321423494
2008,Brandenburg,higher vocational,Nein,0.002600374453921365,23673,0.0019516175864192358,0.003249131321423494
2008,Nordrhein-Westfalen,inadequately,Nein,0.0025483669648429376,23673,0.0019061136884726236,0.0031906202412132515
2008,Berlin,middle vocational,Ja,0.00249635947576451,23673,0.0018606770149123763,0.0031320419366166435
2008,Bayern,higher education,Ja,0.00249635947576451,23673,0.0018606770149123763,0.0031320419366166435
2008,Schleswig-Holstein,middle vocational,Ja,0.00249635947576451,23673,0.0018606770149123763,0.0031320419366166435
2008,Nordrhein-Westfalen,higher vocational,Ja,0.0024443519866860827,23673,0.0018153096723613309,0.0030733943010108344
2008,Sachsen-Anhalt,middle vocational,Ja,0.002288329519450801,23673,0.001679646438828833,0.002897012600072769
2008,Schleswig-Holstein,higher vocational,Nein,0.0022363220303723737,23673,0.001634579873457105,0.0028380641872876424
2008,Berlin,general elemantary,Nein,0.0021843145412939464,23673,0.0015895950474718384,0.0027790340351160547
2008,Niedersachsen,in school,Nein,0.0020282920740586643,23673,0.0014551612268716182,0.0026014229212457103
2008,Berlin,higher vocational,Nein,0.001976284584980237,23673,0.0014105345434266363,0.0025420346265338377
2008,Baden-Württemberg,higher education,Ja,0.001976284584980237,23673,0.0014105345434266363,0.0025420346265338377
2008,Bayern,-1,Nein,0.001976284584980237,23673,0.0014105345434266363,0.0025420346265338377
2008,Bayern,in school,Nein,0.0019242770959018098,23673,0.0013660062179331888,0.002482547973870431
2008,Sachsen,higher education,Ja,0.0018202621177449553,23673,0.0012772609511016932,0.0023632632843882174
2008,Berlin,vocational + Abi,Nein,0.0018202621177449553,23673,0.0012772609511016932,0.0023632632843882174
2008,Schleswig-Holstein,vocational + Abi,Nein,0.0016642396505096733,23673,0.0011449906507238956,0.002183488650295451
2008,Bayern,higher vocational,Ja,0.001612232161431246,23673,0.0011011475105710904,0.0021233168122914018
2008,Bremen,higher education,Nein,0.001612232161431246,23673,0.0011011475105710904,0.0021233168122914018
2008,Niedersachsen,general elemantary,Ja,0.0015602246723528188,23673,0.0010574377999500505,0.002063011544755587
2008,Hessen,higher education,Ja,0.0015602246723528188,23673,0.0010574377999500505,0.002063011544755587
2008,Mecklenburg-Vorpommern,higher vocational,Nein,0.0015602246723528188,23673,0.0010574377999500505,0.002063011544755587
2008,Brandenburg,vocational + Abi,Nein,0.0015082171832743916,23673,0.0010138682377655922,0.002002566128783191
2008,Mecklenburg-Vorpommern,middle vocational,Ja,0.0015082171832743916,23673,0.0010138682377655922,0.002002566128783191
2008,Baden-Württemberg,inadequately,Nein,0.0014562096941959641,23673,0.000970446127282841,0.0019419732611090873
2008,Hessen,general elemantary,Ja,0.0014562096941959641,23673,0.000970446127282841,0.0019419732611090873
2008,Sachsen,in school,Nein,0.0013521947160391097,23673,0.00088407685116175,0.0018203125809164692
2008,Sachsen-Anhalt,vocational + Abi,Nein,0.0013521947160391097,23673,0.00088407685116175,0.0018203125809164692
2008,Brandenburg,higher education,Ja,0.0013521947160391097,23673,0.00088407685116175,0.0018203125809164692
2008,Nordrhein-Westfalen,vocational + Abi,Ja,0.0013001872269606824,23673,0.0008411479422801471,0.0017592265116412177
2008,Thüringen,vocational + Abi,Nein,0.001248179737882255,23673,0.0007984032194955223,0.0016979562562689876
2008,Hamburg,vocational + Abi,Nein,0.001248179737882255,23673,0.0007984032194955223,0.0016979562562689876
2008,Hessen,in school,Nein,0.0011961722488038277,23673,0.000755854306569403,0.0016364901910382525
2008,Mecklenburg-Vorpommern,general elemantary,Nein,0.0011961722488038277,23673,0.000755854306569403,0.0016364901910382525
2008,Hessen,-1,Nein,0.0011961722488038277,23673,0.000755854306569403,0.0016364901910382525
2008,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.0011961722488038277,23673,0.000755854306569403,0.0016364901910382525
2008,Berlin,higher education,Ja,0.0011441647597254005,23673,0.0007135141052914158,0.001574815414159385
2008,Hamburg,general elemantary,Nein,0.0011441647597254005,23673,0.0007135141052914158,0.001574815414159385
2008,"Rheinland-Pfalz,Saarland",higher education,Ja,0.0010921572706469732,23673,0.0006713970013430926,0.001512917539950854
2008,Niedersachsen,higher education,Ja,0.0010921572706469732,23673,0.0006713970013430926,0.001512917539950854
2008,Hamburg,higher vocational,Nein,0.001040149781568546,23673,0.0006295191148687452,0.0014507804482683467
2008,Niedersachsen,-1,Nein,0.001040149781568546,23673,0.0006295191148687452,0.0014507804482683467
2008,Mecklenburg-Vorpommern,higher education,Ja,0.0009881422924901185,23673,0.0005878986082259376,0.0013883859767542994
2008,Thüringen,higher education,Ja,0.0009881422924901185,23673,0.0005878986082259376,0.0013883859767542994
2008,Hamburg,middle vocational,Ja,0.0009361348034116913,23673,0.0005465560677217133,0.0013257135391016692
2008,Baden-Württemberg,higher vocational,Ja,0.000884127314333264,23673,0.0005055149823106107,0.0012627396463559173
2008,"Rheinland-Pfalz,Saarland",in school,Nein,0.0008321198252548367,23673,0.0004648023511716454,0.001199437299338028
2008,Mecklenburg-Vorpommern,in school,Nein,0.0008321198252548367,23673,0.0004648023511716454,0.001199437299338028
2008,Brandenburg,-1,Nein,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Sachsen-Anhalt,higher education,Ja,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Bayern,inadequately,Nein,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Sachsen-Anhalt,higher vocational,Ja,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Thüringen,-1,Nein,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Sachsen,-1,Nein,0.0007801123361764094,23673,0.00042444946529518614,0.0011357752070576327
2008,Berlin,-1,Nein,0.0007281048470979821,23673,0.00038449292816983234,0.0010717167660261318
2008,Sachsen-Anhalt,-1,Nein,0.0007281048470979821,23673,0.00038449292816983234,0.0010717167660261318
2008,"Rheinland-Pfalz,Saarland",-1,Nein,0.0007281048470979821,23673,0.00038449292816983234,0.0010717167660261318
2008,Brandenburg,in school,Nein,0.0007281048470979821,23673,0.00038449292816983234,0.0010717167660261318
2008,Berlin,higher vocational,Ja,0.0006760973580195548,23673,0.00034497601155440943,0.0010072187044847002
2008,Niedersachsen,inadequately,Nein,0.0006760973580195548,23673,0.00034497601155440943,0.0010072187044847002
