year,bula_h,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Brandenburg,2nd Quintile,At least once per month,0.32577,90,221,0.26384,0.38770
2015,Brandenburg,2nd Quintile,Seldom,0.36259,67,221,0.29906,0.42612
2015,Brandenburg,3rd Quintile,At least once per week,0.26665,65,211,0.20684,0.32646
2015,Brandenburg,3rd Quintile,At least once per month,0.30012,87,211,0.23813,0.36211
2015,Brandenburg,3rd Quintile,Seldom,0.41298,59,211,0.34639,0.47957
2015,Brandenburg,4th Quintile,At least once per month,0.59168,84,118,0.50262,0.68075
2015,Brandenburg,4th Quintile,Seldom,0.19117,34,118,0.11992,0.26242
2015,Brandenburg,5th Quintile,At least once per week,0.26764,33,96,0.17861,0.35667
2015,Brandenburg,5th Quintile,At least once per month,0.55144,63,96,0.45143,0.65146
2015,Mecklenburg-Western Pomerania,1st Quintile,At least once per week,0.37746,49,129,0.29348,0.46144
2015,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.28185,45,129,0.20390,0.35979
2015,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.28970,35,129,0.21111,0.36828
2015,Mecklenburg-Western Pomerania,2nd Quintile,At least once per week,0.34208,62,166,0.26969,0.41447
2015,Mecklenburg-Western Pomerania,2nd Quintile,At least once per month,0.39858,61,166,0.32387,0.47329
2015,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.20655,43,166,0.14478,0.26832
2015,Mecklenburg-Western Pomerania,3rd Quintile,At least once per week,0.20829,31,85,0.12145,0.29513
2015,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.50700,54,85,0.40008,0.61392
2015,Mecklenburg-Western Pomerania,4th Quintile,At least once per month,0.54567,31,31,0.36749,0.72384
2015,Mecklenburg-Western Pomerania,5th Quintile,At least once per month,0.40365,34,34,0.23625,0.57105
2015,Saxony,1st Quintile,At least once per week,0.33085,102,301,0.27760,0.38409
2015,Saxony,1st Quintile,At least once per month,0.33429,115,301,0.28091,0.38768
2015,Saxony,1st Quintile,Seldom,0.24434,84,301,0.19572,0.29297
2015,Saxony,2nd Quintile,At least once per week,0.32423,132,470,0.28187,0.36660
2015,Saxony,2nd Quintile,At least once per month,0.36045,192,470,0.31699,0.40390
2015,Saxony,2nd Quintile,Seldom,0.24159,114,470,0.20285,0.28033
2015,Saxony,2nd Quintile,Never,0.07374,32,470,0.05008,0.09739
2015,Saxony,3rd Quintile,At least once per week,0.32363,84,293,0.26997,0.37729
2015,Saxony,3rd Quintile,At least once per month,0.43378,141,293,0.37693,0.49062
2015,Saxony,3rd Quintile,Seldom,0.21519,68,293,0.16805,0.26232
2015,Saxony,4th Quintile,At least once per week,0.31741,86,259,0.26062,0.37421
2015,Saxony,4th Quintile,At least once per month,0.43558,106,259,0.37507,0.49608
2015,Saxony,4th Quintile,Seldom,0.24398,67,259,0.19157,0.29639
2015,Saxony,5th Quintile,At least once per week,0.33180,49,131,0.25086,0.41274
2015,Saxony,5th Quintile,At least once per month,0.55008,82,131,0.46456,0.63560
2015,Saxony-Anhalt,1st Quintile,At least once per week,0.33809,109,229,0.27669,0.39950
2015,Saxony-Anhalt,1st Quintile,At least once per month,0.21900,62,229,0.16531,0.27268
2015,Saxony-Anhalt,1st Quintile,Seldom,0.36125,58,229,0.29890,0.42360
2015,Saxony-Anhalt,2nd Quintile,At least once per week,0.24666,59,226,0.19034,0.30299
2015,Saxony-Anhalt,2nd Quintile,At least once per month,0.37098,103,226,0.30786,0.43410
2015,Saxony-Anhalt,2nd Quintile,Seldom,0.31419,64,226,0.25353,0.37484
2015,Saxony-Anhalt,3rd Quintile,At least once per week,0.37164,54,164,0.29745,0.44582
2015,Saxony-Anhalt,3rd Quintile,At least once per month,0.38910,66,164,0.31425,0.46395
2015,Saxony-Anhalt,3rd Quintile,Seldom,0.22332,44,164,0.15939,0.28726
2015,Saxony-Anhalt,4th Quintile,At least once per week,0.29957,39,103,0.21068,0.38847
2015,Saxony-Anhalt,4th Quintile,At least once per month,0.55814,64,103,0.46176,0.65451
2015,Saxony-Anhalt,5th Quintile,At least once per month,0.49545,41,41,0.34050,0.65039
2015,Thuringa,1st Quintile,At least once per week,0.37574,81,211,0.31024,0.44125
2015,Thuringa,1st Quintile,At least once per month,0.25973,61,211,0.20042,0.31904
2015,Thuringa,1st Quintile,Seldom,0.31945,69,211,0.25639,0.38251
2015,Thuringa,2nd Quintile,At least once per week,0.33078,82,249,0.27222,0.38934
2015,Thuringa,2nd Quintile,At least once per month,0.32112,94,249,0.26301,0.37923
2015,Thuringa,2nd Quintile,Seldom,0.32143,73,249,0.26331,0.37956
2015,Thuringa,3rd Quintile,At least once per week,0.22118,53,182,0.16072,0.28165
2015,Thuringa,3rd Quintile,At least once per month,0.42529,78,182,0.35327,0.49732
2015,Thuringa,3rd Quintile,Seldom,0.33487,51,182,0.26611,0.40362
2015,Thuringa,4th Quintile,At least once per week,0.29805,39,140,0.22201,0.37409
2015,Thuringa,4th Quintile,At least once per month,0.38737,63,140,0.30638,0.46836
2015,Thuringa,4th Quintile,Seldom,0.29138,38,140,0.21584,0.36692
2015,Thuringa,5th Quintile,At least once per week,0.21365,32,79,0.12268,0.30461
2015,Thuringa,5th Quintile,At least once per month,0.48373,47,79,0.37283,0.59464
2017,Schleswig-Holstein,1st Quintile,At least once per week,0.55216,102,178,0.47890,0.62542
2017,Schleswig-Holstein,1st Quintile,At least once per month,0.15091,44,178,0.09817,0.20364
2017,Schleswig-Holstein,1st Quintile,Seldom,0.18185,32,178,0.12502,0.23867
2017,Schleswig-Holstein,2nd Quintile,At least once per week,0.32123,70,159,0.24842,0.39404
2017,Schleswig-Holstein,2nd Quintile,At least once per month,0.37734,49,159,0.30176,0.45292
2017,Schleswig-Holstein,2nd Quintile,Seldom,0.29656,40,159,0.22534,0.36778
2017,Schleswig-Holstein,3rd Quintile,At least once per week,0.32843,58,177,0.25905,0.39782
2017,Schleswig-Holstein,3rd Quintile,At least once per month,0.50025,87,177,0.42638,0.57412
2017,Schleswig-Holstein,3rd Quintile,Seldom,0.14739,32,177,0.09502,0.19976
2017,Schleswig-Holstein,4th Quintile,At least once per week,0.42836,63,119,0.33907,0.51764
2017,Schleswig-Holstein,4th Quintile,At least once per month,0.37563,56,119,0.28825,0.46302
2017,Schleswig-Holstein,5th Quintile,At least once per week,0.40839,57,117,0.31894,0.49784
2017,Schleswig-Holstein,5th Quintile,At least once per month,0.49787,60,117,0.40688,0.58886
2017,Hamburg,1st Quintile,At least once per week,0.40466,36,36,0.24205,0.56727
2017,Hamburg,3rd Quintile,At least once per week,0.47700,38,38,0.31606,0.63794
2017,Hamburg,4th Quintile,At least once per week,0.44935,45,45,0.30237,0.59633
2017,Hamburg,5th Quintile,At least once per week,0.50051,53,102,0.40300,0.59802
2017,Hamburg,5th Quintile,At least once per month,0.44681,49,102,0.34985,0.54377
2017,Lower Saxony,1st Quintile,At least once per week,0.46678,230,484,0.42229,0.51128
2017,Lower Saxony,1st Quintile,At least once per month,0.26030,155,484,0.22116,0.29943
2017,Lower Saxony,1st Quintile,Seldom,0.22490,99,484,0.18766,0.26213
2017,Lower Saxony,2nd Quintile,At least once per week,0.30720,178,444,0.26424,0.35016
2017,Lower Saxony,2nd Quintile,At least once per month,0.43131,178,444,0.38519,0.47743
2017,Lower Saxony,2nd Quintile,Seldom,0.21645,88,444,0.17810,0.25480
2017,Lower Saxony,3rd Quintile,At least once per week,0.36635,176,400,0.31908,0.41363
2017,Lower Saxony,3rd Quintile,At least once per month,0.43648,161,400,0.38782,0.48515
2017,Lower Saxony,3rd Quintile,Seldom,0.18587,63,400,0.14770,0.22404
2017,Lower Saxony,4th Quintile,At least once per week,0.49784,196,430,0.45053,0.54516
2017,Lower Saxony,4th Quintile,At least once per month,0.31845,160,430,0.27436,0.36254
2017,Lower Saxony,4th Quintile,Seldom,0.16996,74,430,0.13442,0.20550
2017,Lower Saxony,5th Quintile,At least once per week,0.43635,184,422,0.38897,0.48372
2017,Lower Saxony,5th Quintile,At least once per month,0.39941,173,422,0.35263,0.44620
2017,Lower Saxony,5th Quintile,Seldom,0.15812,65,422,0.12326,0.19297
2017,North Rhine-Westphalia,1st Quintile,At least once per week,0.44145,550,1092,0.41199,0.47092
2017,North Rhine-Westphalia,1st Quintile,At least once per month,0.30969,301,1092,0.28225,0.33712
2017,North Rhine-Westphalia,1st Quintile,Seldom,0.21424,198,1092,0.18989,0.23858
2017,North Rhine-Westphalia,1st Quintile,Never,0.03462,43,1092,0.02377,0.04547
2017,North Rhine-Westphalia,2nd Quintile,At least once per week,0.45878,421,896,0.42613,0.49143
2017,North Rhine-Westphalia,2nd Quintile,At least once per month,0.32200,302,896,0.29138,0.35261
2017,North Rhine-Westphalia,2nd Quintile,Seldom,0.17849,173,896,0.15340,0.20358
2017,North Rhine-Westphalia,3rd Quintile,At least once per week,0.41469,378,825,0.38105,0.44833
2017,North Rhine-Westphalia,3rd Quintile,At least once per month,0.37666,310,825,0.34358,0.40975
2017,North Rhine-Westphalia,3rd Quintile,Seldom,0.18459,137,825,0.15810,0.21108
2017,North Rhine-Westphalia,4th Quintile,At least once per week,0.45355,416,875,0.42055,0.48656
2017,North Rhine-Westphalia,4th Quintile,At least once per month,0.38126,340,875,0.34906,0.41346
2017,North Rhine-Westphalia,4th Quintile,Seldom,0.15526,119,875,0.13125,0.17928
2017,North Rhine-Westphalia,5th Quintile,At least once per week,0.47496,469,978,0.44364,0.50627
2017,North Rhine-Westphalia,5th Quintile,At least once per month,0.37640,370,978,0.34602,0.40678
2017,North Rhine-Westphalia,5th Quintile,Seldom,0.13543,139,978,0.11397,0.15689
2017,Hesse,1st Quintile,At least once per week,0.53712,166,303,0.48089,0.59336
2017,Hesse,1st Quintile,At least once per month,0.24552,92,303,0.19697,0.29406
2017,Hesse,1st Quintile,Seldom,0.15474,45,303,0.11395,0.19553
2017,Hesse,2nd Quintile,At least once per week,0.53569,138,252,0.47399,0.59739
2017,Hesse,2nd Quintile,At least once per month,0.28448,75,252,0.22867,0.34030
2017,Hesse,2nd Quintile,Seldom,0.17167,39,252,0.12502,0.21832
2017,Hesse,3rd Quintile,At least once per week,0.45978,120,279,0.40120,0.51837
2017,Hesse,3rd Quintile,At least once per month,0.36038,118,279,0.30394,0.41682
2017,Hesse,3rd Quintile,Seldom,0.16876,41,279,0.12473,0.21279
2017,Hesse,4th Quintile,At least once per week,0.43008,146,297,0.37368,0.48648
2017,Hesse,4th Quintile,At least once per month,0.39517,103,297,0.33947,0.45087
2017,Hesse,4th Quintile,Seldom,0.14298,48,297,0.10310,0.18286
2017,Hesse,5th Quintile,At least once per week,0.52774,200,387,0.47793,0.57754
2017,Hesse,5th Quintile,At least once per month,0.34664,135,387,0.29916,0.39411
2017,Hesse,5th Quintile,Seldom,0.11485,52,387,0.08304,0.14666
2017,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per week,0.51544,119,261,0.45469,0.57619
2017,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per month,0.19730,79,261,0.14893,0.24568
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.21324,63,261,0.16345,0.26303
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per week,0.44439,156,318,0.38969,0.49909
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per month,0.30752,99,318,0.25672,0.35832
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.19225,63,318,0.14887,0.23564
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per week,0.45193,110,252,0.39035,0.51350
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.33804,95,252,0.27952,0.39657
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.18295,47,252,0.13512,0.23079
2017,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.50129,124,260,0.44040,0.56218
2017,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.35437,103,260,0.29612,0.41263
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.12123,33,260,0.08148,0.16098
2017,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.44725,112,241,0.38435,0.51016
2017,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.41764,92,241,0.35525,0.48004
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.12437,37,241,0.08262,0.16612
2017,Baden-Wuerttemberg,1st Quintile,At least once per week,0.50772,155,302,0.45124,0.56420
2017,Baden-Wuerttemberg,1st Quintile,At least once per month,0.31558,104,302,0.26307,0.36808
2017,Baden-Wuerttemberg,1st Quintile,Seldom,0.10281,43,302,0.06850,0.13712
2017,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.39851,179,425,0.35191,0.44511
2017,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.31281,167,425,0.26867,0.35694
2017,Baden-Wuerttemberg,2nd Quintile,Seldom,0.24664,79,425,0.20561,0.28767
2017,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.45392,248,514,0.41084,0.49701
2017,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.36327,192,514,0.32165,0.40489
2017,Baden-Wuerttemberg,3rd Quintile,Seldom,0.14579,74,514,0.11525,0.17633
2017,Baden-Wuerttemberg,4th Quintile,At least once per week,0.43942,302,630,0.40063,0.47821
2017,Baden-Wuerttemberg,4th Quintile,At least once per month,0.41109,245,630,0.37263,0.44954
2017,Baden-Wuerttemberg,4th Quintile,Seldom,0.14067,83,630,0.11350,0.16784
2017,Baden-Wuerttemberg,5th Quintile,At least once per week,0.49384,316,701,0.45680,0.53087
2017,Baden-Wuerttemberg,5th Quintile,At least once per month,0.39449,308,701,0.35828,0.43069
2017,Baden-Wuerttemberg,5th Quintile,Seldom,0.08864,77,701,0.06759,0.10970
2017,Bavaria,1st Quintile,At least once per week,0.55769,255,496,0.51394,0.60144
2017,Bavaria,1st Quintile,At least once per month,0.23482,135,496,0.19748,0.27217
2017,Bavaria,1st Quintile,Seldom,0.15613,106,496,0.12415,0.18810
2017,Bavaria,2nd Quintile,At least once per week,0.40229,298,733,0.36677,0.43781
2017,Bavaria,2nd Quintile,At least once per month,0.33647,272,733,0.30224,0.37070
2017,Bavaria,2nd Quintile,Seldom,0.23031,163,733,0.19981,0.26081
2017,Bavaria,3rd Quintile,At least once per week,0.49719,343,724,0.46074,0.53363
2017,Bavaria,3rd Quintile,At least once per month,0.33999,263,724,0.30546,0.37452
2017,Bavaria,3rd Quintile,Seldom,0.13654,118,724,0.11152,0.16157
2017,Bavaria,4th Quintile,At least once per week,0.53280,397,775,0.49765,0.56795
2017,Bavaria,4th Quintile,At least once per month,0.36577,297,775,0.33183,0.39970
2017,Bavaria,4th Quintile,Seldom,0.09298,81,775,0.07252,0.11343
2017,Bavaria,5th Quintile,At least once per week,0.44770,387,818,0.41360,0.48179
2017,Bavaria,5th Quintile,At least once per month,0.33179,320,818,0.29950,0.36407
2017,Bavaria,5th Quintile,Seldom,0.19662,111,818,0.16937,0.22388
2017,Berlin,1st Quintile,At least once per week,0.44224,98,200,0.37324,0.51125
2017,Berlin,1st Quintile,At least once per month,0.31778,69,200,0.25309,0.38248
2017,Berlin,1st Quintile,Seldom,0.19126,33,200,0.13661,0.24590
2017,Berlin,2nd Quintile,At least once per week,0.44982,83,178,0.37653,0.52311
2017,Berlin,2nd Quintile,At least once per month,0.24073,50,178,0.17774,0.30371
2017,Berlin,2nd Quintile,Seldom,0.25554,45,178,0.19128,0.31979
2017,Berlin,3rd Quintile,At least once per week,0.51485,58,111,0.42145,0.60824
2017,Berlin,3rd Quintile,At least once per month,0.28898,53,111,0.20427,0.37370
2017,Berlin,4th Quintile,At least once per week,0.42890,74,131,0.34382,0.51397
2017,Berlin,4th Quintile,At least once per month,0.33271,57,131,0.25171,0.41370
2017,Berlin,5th Quintile,At least once per week,0.49535,74,170,0.41997,0.57073
2017,Berlin,5th Quintile,At least once per month,0.32287,62,170,0.25238,0.39337
2017,Berlin,5th Quintile,Seldom,0.17073,34,170,0.11400,0.22746
2017,Brandenburg,1st Quintile,At least once per week,0.36165,81,223,0.29845,0.42486
2017,Brandenburg,1st Quintile,At least once per month,0.37891,84,223,0.31509,0.44272
2017,Brandenburg,1st Quintile,Seldom,0.22728,58,223,0.17216,0.28241
2017,Brandenburg,2nd Quintile,At least once per week,0.27706,67,215,0.21710,0.33702
2017,Brandenburg,2nd Quintile,At least once per month,0.43104,84,215,0.36468,0.49739
2017,Brandenburg,2nd Quintile,Seldom,0.27243,64,215,0.21278,0.33208
2017,Brandenburg,3rd Quintile,At least once per week,0.22756,45,205,0.17003,0.28510
2017,Brandenburg,3rd Quintile,At least once per month,0.36457,102,205,0.29852,0.43062
2017,Brandenburg,3rd Quintile,Seldom,0.37417,58,205,0.30776,0.44057
2017,Brandenburg,4th Quintile,At least once per week,0.26233,33,90,0.17094,0.35373
2017,Brandenburg,4th Quintile,At least once per month,0.47530,57,90,0.37155,0.57906
2017,Brandenburg,5th Quintile,At least once per month,0.55940,50,50,0.42039,0.69841
2017,Mecklenburg-Western Pomerania,1st Quintile,At least once per week,0.38473,51,102,0.28984,0.47961
2017,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.38876,51,102,0.29369,0.48383
2017,Mecklenburg-Western Pomerania,2nd Quintile,At least once per week,0.37391,45,123,0.28805,0.45977
2017,Mecklenburg-Western Pomerania,2nd Quintile,At least once per month,0.31457,39,123,0.23217,0.39696
2017,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.28695,39,123,0.20668,0.36722
2017,Mecklenburg-Western Pomerania,3rd Quintile,At least once per week,0.23147,31,80,0.13846,0.32447
2017,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.48336,49,80,0.37316,0.59356
2017,Saxony,1st Quintile,At least once per week,0.33709,114,307,0.28412,0.39006
2017,Saxony,1st Quintile,At least once per month,0.31919,108,307,0.26696,0.37142
2017,Saxony,1st Quintile,Seldom,0.29301,85,307,0.24201,0.34401
2017,Saxony,2nd Quintile,At least once per week,0.26425,98,361,0.21871,0.30980
2017,Saxony,2nd Quintile,At least once per month,0.41361,156,361,0.36274,0.46449
2017,Saxony,2nd Quintile,Seldom,0.28764,107,361,0.24088,0.33440
2017,Saxony,3rd Quintile,At least once per week,0.29860,82,304,0.24707,0.35013
2017,Saxony,3rd Quintile,At least once per month,0.43940,146,304,0.38352,0.49529
2017,Saxony,3rd Quintile,Seldom,0.22953,76,304,0.18218,0.27689
2017,Saxony,4th Quintile,At least once per week,0.31159,63,225,0.25094,0.37224
2017,Saxony,4th Quintile,At least once per month,0.54832,118,225,0.48315,0.61349
2017,Saxony,4th Quintile,Seldom,0.11793,44,225,0.07569,0.16016
2017,Saxony,5th Quintile,At least once per week,0.36593,60,148,0.28806,0.44379
2017,Saxony,5th Quintile,At least once per month,0.42352,56,148,0.34365,0.50340
2017,Saxony,5th Quintile,Seldom,0.21055,32,148,0.14464,0.27646
2017,Saxony-Anhalt,1st Quintile,At least once per week,0.38885,112,220,0.32428,0.45341
2017,Saxony-Anhalt,1st Quintile,At least once per month,0.11770,44,220,0.07502,0.16037
2017,Saxony-Anhalt,1st Quintile,Seldom,0.33620,64,220,0.27364,0.39877
2017,Saxony-Anhalt,2nd Quintile,At least once per week,0.31970,55,176,0.25060,0.38879
2017,Saxony-Anhalt,2nd Quintile,At least once per month,0.35135,71,176,0.28062,0.42208
2017,Saxony-Anhalt,2nd Quintile,Seldom,0.28813,50,176,0.22103,0.35524
2017,Saxony-Anhalt,3rd Quintile,At least once per week,0.41464,49,135,0.33122,0.49805
2017,Saxony-Anhalt,3rd Quintile,At least once per month,0.27105,48,135,0.19579,0.34631
2017,Saxony-Anhalt,3rd Quintile,Seldom,0.27302,38,135,0.19759,0.34845
2017,Saxony-Anhalt,4th Quintile,At least once per week,0.48491,39,89,0.38049,0.58933
2017,Saxony-Anhalt,4th Quintile,At least once per month,0.34921,50,89,0.24961,0.44882
2017,Saxony-Anhalt,5th Quintile,At least once per month,0.48656,46,46,0.34052,0.63259
