syear,bula_h,regtyp,plh0038,proportion,n,lower_confidence,upper_confidence
1995,Niedersachsen,Rural regions,1.0,0.016263869889040886,13284,0.014112857584845234,0.01841488219323654
1995,Niedersachsen,Urban regions,1.0,0.015503875968992248,13284,0.013402911122081848,0.017604840815902648
1995,Thueringen,Rural regions,2.0,0.014439884480924153,13284,0.012411197429480209,0.016468571532368095
1995,Mecklenburg-Vorpommern,Rural regions,2.0,0.014211886304909561,13284,0.012199046145316668,0.016224726464502452
1995,Baden-Wuerttemberg,Urban regions,3.0,0.01269189846481228,13284,0.01078827397717892,0.014595522952445641
1995,Mecklenburg-Vorpommern,Rural regions,1.0,0.010867913056695546,13284,0.00910475250397853,0.012631073609412562
1995,Bayern,Urban regions,3.0,0.008663930688554491,13284,0.007087918483101998,0.010239942894006985
1995,Thueringen,Urban regions,1.0,0.008511931904544764,13284,0.0069496857862175005,0.010074178022872029
1995,Baden-Wuerttemberg,Rural regions,1.0,0.008207934336525308,13284,0.006673603938214118,0.009742264734836498
1995,Hessen,Rural regions,1.0,0.006307949536403709,13284,0.004961588140099414,0.007654310932708004
1995,Baden-Wuerttemberg,Rural regions,2.0,0.0060039519683842526,13284,0.004690232695193128,0.007317671241575377
1995,Sachsen-Anhalt,Urban regions,1.0,0.005851953184374525,13284,0.004554870710364212,0.007149035658384839
1995,Niedersachsen,Rural regions,3.0,0.005699954400364797,13284,0.004419730124178098,0.006980178676551496
1995,Thueringen,Urban regions,2.0,0.005547955616355069,13284,0.004284819801166161,0.006811091431543977
1995,Bayern,Rural regions,3.0,0.005547955616355069,13284,0.004284819801166161,0.006811091431543977
1995,Hamburg,Urban regions,2.0,0.0053959568323453415,13284,0.004150149216695847,0.006641764447994836
1995,Schleswig-Holstein,Urban regions,2.0,0.005243958048335613,13284,0.0040157285176168,0.006472187579054427
1995,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.005243958048335613,13284,0.0040157285176168,0.006472187579054427
1995,Schleswig-Holstein,Rural regions,2.0,0.004939960480316158,13284,0.003747681141429861,0.006132239819202454
1995,Sachsen,Rural regions,3.0,0.004863961088311293,13284,0.00368084349875697,0.006047078677865617
1995,Berlin,Urban regions,3.0,0.004407964736282109,13284,0.003281412327683106,0.005534517144881113
1995,Schleswig-Holstein,Rural regions,1.0,0.004255965952272382,13284,0.0031489227567133137,0.00536300914783145
1995,Niedersachsen,Urban regions,3.0,0.004103967168262654,13284,0.0030167893623499345,0.005191144974175373
1995,Hessen,Urban regions,3.0,0.004103967168262654,13284,0.0030167893623499345,0.005191144974175373
1995,Schleswig-Holstein,Urban regions,1.0,0.003875968992248062,13284,0.002819301142873644,0.00493263684162248
1995,Bremen,Urban regions,1.0,0.003875968992248062,13284,0.002819301142873644,0.00493263684162248
1995,Hessen,Rural regions,2.0,0.003723970208238334,13284,0.0026881495277909506,0.004759790888685718
1995,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.00364797081623347,13284,0.002622735116450856,0.004673206516016084
1995,Hamburg,Urban regions,1.0,0.003343973248214014,13284,0.002362235062301308,0.00432571143412672
1995,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.003343973248214014,13284,0.002362235062301308,0.00432571143412672
1995,Sachsen-Anhalt,Urban regions,2.0,0.0031919744642042863,13284,0.0022327348515695706,0.004151214076839002
1995,Nordrhein-Westfalen,Rural regions,2.0,0.0030399756801945585,13284,0.0021037823024471123,0.003976169057942005
1995,Sachsen,Urban regions,3.0,0.0028119775041799667,13284,0.001911472593225532,0.0037124824151344013
1995,Sachsen-Anhalt,Rural regions,3.0,0.0026599787201702385,13284,0.0017840831247657469,0.00353587431557473
1995,Bremen,Urban regions,2.0,0.002583979328165375,13284,0.0017206543124599566,0.003447304343870793
1995,Brandenburg,Rural regions,3.0,0.0025079799361605107,13284,0.0016574132246280947,0.0033585466476929266
1995,Baden-Wuerttemberg,Rural regions,3.0,0.0024319805441556466,13284,0.001594368439347035,0.003269592648964258
1995,Mecklenburg-Vorpommern,Rural regions,3.0,0.002127982976136191,13284,0.0013443492218563938,0.0029116167304159882
1995,Mecklenburg-Vorpommern,Urban regions,2.0,0.002127982976136191,13284,0.0013443492218563938,0.0029116167304159882
1995,Nordrhein-Westfalen,Rural regions,1.0,0.002051983584131327,13284,0.0012824412104739864,0.0028215259577886675
1995,Mecklenburg-Vorpommern,Urban regions,1.0,0.001975984192126463,13284,0.0012207983023004977,0.002731170081952428
1995,Thueringen,Rural regions,3.0,0.001823985408116735,13284,0.0010983710250867646,0.0025495997911467055
1995,Schleswig-Holstein,Rural regions,3.0,0.0015199878400972793,13284,0.0008574947049163491,0.0021824809752782094
1995,Schleswig-Holstein,Urban regions,3.0,0.0013679890560875513,13284,0.0007394450474485205,0.001996533064726582
1995,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0012919896640826874,13284,0.0006811314414901548,0.0019028478866752198
1995,Hamburg,Urban regions,3.0,0.0012159902720778233,13284,0.0006233482007123742,0.0018086323434432724
1995,Brandenburg,Urban regions,2.0,0.0008359933120535035,13284,0.00034450699695665044,0.0013274796271503567
1995,Hessen,Rural regions,3.0,0.0006839945280437756,13284,0.00023939461518807423,0.001128594440899477
1995,Sachsen-Anhalt,Urban regions,3.0,0.0006839945280437756,13284,0.00023939461518807423,0.001128594440899477
1995,Brandenburg,Urban regions,1.0,0.0006079951360389116,13284,0.0001888063792729309,0.0010271838928048924
1995,Bremen,Urban regions,3.0,0.00045599635202918376,13284,9.294063403807488e-05,0.0008190520700202926
1995,Thueringen,Urban regions,3.0,0.0003039975680194558,13284,7.541277387573375e-06,0.0006004538586513383
1995,Nordrhein-Westfalen,Rural regions,3.0,0.00022799817601459188,13284,-2.875026155729906e-05,0.0004847466135864828
1995,Mecklenburg-Vorpommern,Urban regions,3.0,0.0001519987840097279,13284,-5.764340512818224e-05,0.0003616409731476381
1996,Nordrhein-Westfalen,Urban regions,2.0,0.0879636755425581,13048,0.08310361309984232,0.09282373798527388
1996,Nordrhein-Westfalen,Urban regions,1.0,0.07942127135601047,13048,0.07478164525897078,0.08406089745305016
1996,Baden-Wuerttemberg,Urban regions,2.0,0.05979682930583346,13048,0.0557283320139688,0.06386532659769811
1996,Baden-Wuerttemberg,Urban regions,1.0,0.037017084808373096,13048,0.03377746164603674,0.04025670797070945
1996,Bayern,Rural regions,2.0,0.03501616130521779,13048,0.03186204005472634,0.03817028255570924
1996,Hessen,Urban regions,2.0,0.029167307988302294,13048,0.026279924508517377,0.03205469146808721
1996,Bayern,Urban regions,2.0,0.028474680621825458,13048,0.025620768540963672,0.031328592702687244
1996,Nordrhein-Westfalen,Urban regions,3.0,0.023857164845313222,13048,0.021238679193436385,0.02647565049719006
1996,Bayern,Rural regions,1.0,0.02324149607511159,13048,0.020656203266663165,0.025826788883560017
1996,Sachsen-Anhalt,Rural regions,1.0,0.02247191011235955,13048,0.019928779211856526,0.025015041012862574
1996,Bayern,Urban regions,1.0,0.02224103432353394,13048,0.019710702421861563,0.024771366225206315
1996,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.021702324149607512,13048,0.019202135776668898,0.024202512522546127
1996,Hessen,Urban regions,1.0,0.021702324149607512,13048,0.019202135776668898,0.024202512522546127
1996,Brandenburg,Rural regions,1.0,0.021240572571956287,13048,0.018766541291898826,0.02371460385201375
1996,Niedersachsen,Rural regions,2.0,0.02070186239802986,13048,0.018258734120382807,0.023144990675676914
1996,Sachsen,Urban regions,2.0,0.02047098660920425,13048,0.01804123355590102,0.02290073966250748
1996,Berlin,Urban regions,1.0,0.020009235031553024,13048,0.017606475373178644,0.022411994689927404
1996,Niedersachsen,Urban regions,2.0,0.01993227643527782,13048,0.017534047759284552,0.022330505111271087
1996,Sachsen,Urban regions,1.0,0.019778359242727413,13048,0.01738922049983518,0.022167497985619646
1996,Brandenburg,Rural regions,2.0,0.018931814683700168,13048,0.0165933553821682,0.021270273985232135
1996,Sachsen,Rural regions,1.0,0.01877789749114976,13048,0.016448780838699915,0.021107014143599608
1996,Thueringen,Rural regions,1.0,0.01854702170232415,13048,0.016231995365914274,0.020862048038734027
1996,Berlin,Urban regions,2.0,0.017315684161920888,13048,0.015077422080002604,0.01955394624383917
1996,Baden-Wuerttemberg,Urban regions,3.0,0.017084808373095273,13048,0.014861256952910278,0.01930835979328027
1996,Sachsen,Rural regions,2.0,0.016853932584269662,13048,0.014645196904817099,0.019062668263722226
1996,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.01662305679544405,13048,0.014429244064650154,0.01881686952623795
1996,Sachsen-Anhalt,Rural regions,2.0,0.015160843466215176,13048,0.013064181423370184,0.01725750550906017
1996,Thueringen,Rural regions,2.0,0.014776050484839157,13048,0.012705762504580994,0.01684633846509732
1996,Niedersachsen,Rural regions,1.0,0.013544712944435893,13048,0.011561324847943989,0.015528101040927797
1996,Niedersachsen,Urban regions,1.0,0.013159919963059874,13048,0.011204526714995305,0.015115313211124443
1996,Mecklenburg-Vorpommern,Rural regions,2.0,0.013006002770509466,13048,0.011061926612669139,0.014950078928349793
1996,Bayern,Urban regions,3.0,0.011235955056179775,13048,0.00942738462246635,0.0130445254898932
1996,Mecklenburg-Vorpommern,Rural regions,1.0,0.010466369093427736,13048,0.008720155358711077,0.012212582828144395
1996,Hessen,Urban regions,3.0,0.007926735416346005,13048,0.006405126125182996,0.009448344707509016
1996,Baden-Wuerttemberg,Rural regions,2.0,0.007464983838694783,13048,0.005988014594066233,0.008941953083323333
1996,Thueringen,Urban regions,2.0,0.007080190857318762,13048,0.005641512642462227,0.008518869072175297
1996,Thueringen,Urban regions,1.0,0.007080190857318762,13048,0.005641512642462227,0.008518869072175297
1996,Baden-Wuerttemberg,Rural regions,1.0,0.00684931506849315,13048,0.005434123466671689,0.00826450667031461
1996,Bayern,Rural regions,3.0,0.006772356472217946,13048,0.005365083323104676,0.008179629621331216
1996,Niedersachsen,Rural regions,3.0,0.006310604894566723,13048,0.004951838116526594,0.007669371672606852
1996,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.006310604894566723,13048,0.004951838116526594,0.007669371672606852
1996,Niedersachsen,Urban regions,3.0,0.006156687702016315,13048,0.00481448960280934,0.00749888580122329
1996,Sachsen,Rural regions,3.0,0.005771894720640295,13048,0.0044720654404907766,0.007071724000789814
1996,Schleswig-Holstein,Urban regions,2.0,0.0056179775280898875,13048,0.004335497152746813,0.006900457903432962
1996,Hamburg,Urban regions,2.0,0.00546406033553948,13048,0.0041991723093480525,0.006728948361730907
1996,Sachsen-Anhalt,Urban regions,1.0,0.005387101739264276,13048,0.004131104370475352,0.0066430991080532
1996,Hessen,Rural regions,1.0,0.00507926735416346,13048,0.0038594947516041485,0.0062990399567227715
1996,Sachsen-Anhalt,Urban regions,2.0,0.005002308757888256,13048,0.0037917653112797224,0.00621285220449679
1996,Schleswig-Holstein,Rural regions,2.0,0.004771432969062644,13048,0.0035890179768839764,0.005953847961241312
1996,Berlin,Urban regions,3.0,0.004232722795136217,13048,0.003118754229096021,0.005346691361176412
1996,Hessen,Rural regions,2.0,0.004232722795136217,13048,0.003118754229096021,0.005346691361176412
1996,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.004155764198861013,13048,0.003051926421851703,0.005259601975870323
1996,Schleswig-Holstein,Rural regions,1.0,0.004078805602585809,13048,0.0029851940525854816,0.005172417152586137
1996,Sachsen,Urban regions,3.0,0.0036170540249345854,13048,0.002586965052497278,0.004647142997371893
1996,Brandenburg,Rural regions,3.0,0.0032322610435585653,13048,0.0022583163449355187,0.004206205742181612
1996,Bremen,Urban regions,2.0,0.0031553024472833614,13048,0.0021929850305824512,0.004117619863984272
1996,Mecklenburg-Vorpommern,Rural regions,3.0,0.0030013852547329536,13048,0.0020627599743105463,0.003940010535155361
1996,Schleswig-Holstein,Urban regions,1.0,0.0029244266584577496,13048,0.001997877421179883,0.0038509758957356163
1996,Bremen,Urban regions,1.0,0.0028474680621825457,13048,0.0019331562588755942,0.003761779865489497
1996,Nordrhein-Westfalen,Rural regions,2.0,0.0028474680621825457,13048,0.0019331562588755942,0.003761779865489497
1996,Sachsen-Anhalt,Rural regions,3.0,0.0027705094659073418,13048,0.0018686030568234049,0.0036724158749912787
1996,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.002693550869632138,13048,0.0018042248437333038,0.003582876895530972
1996,Thueringen,Rural regions,3.0,0.002693550869632138,13048,0.0018042248437333038,0.003582876895530972
1996,Mecklenburg-Vorpommern,Urban regions,1.0,0.00253963367708173,13048,0.001676024079478823,0.0034032432746846373
1996,Baden-Wuerttemberg,Rural regions,3.0,0.00253963367708173,13048,0.001676024079478823,0.0034032432746846373
1996,Hamburg,Urban regions,3.0,0.0022317992919809143,13048,0.0014220949010441664,0.003041503682917662
1996,Schleswig-Holstein,Rural regions,3.0,0.0020778820994305064,13048,0.0012965370363490255,0.002859227162511987
1996,Hamburg,Urban regions,1.0,0.0020778820994305064,13048,0.0012965370363490255,0.002859227162511987
1996,Schleswig-Holstein,Urban regions,3.0,0.0020009235031553025,13048,0.0012341547441264353,0.0027676922621841698
1996,Nordrhein-Westfalen,Rural regions,1.0,0.0013852547329536709,13048,0.000747067802583164,0.0020234416633241777
1996,Hessen,Rural regions,3.0,0.001308296136678467,13048,0.0006880660237823502,0.0019285262495745837
1996,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.001231337540403263,13048,0.0006296027646884231,0.0018330723161181029
1996,Brandenburg,Urban regions,2.0,0.001231337540403263,13048,0.0006296027646884231,0.0018330723161181029
1996,Bremen,Urban regions,3.0,0.001231337540403263,13048,0.0006296027646884231,0.0018330723161181029
1996,Mecklenburg-Vorpommern,Urban regions,2.0,0.0011543789441280591,13048,0.0005717293065411925,0.0017370285817149256
1996,Sachsen-Anhalt,Urban regions,3.0,0.0010004617515776513,13048,0.0004580026678917742,0.0015429208352635282
1996,Brandenburg,Urban regions,1.0,0.0009235031553024473,13048,0.0004023052515355406,0.001444701059069354
1996,Nordrhein-Westfalen,Rural regions,3.0,0.0006156687702016315,13048,0.00019004690786089608,0.0010412906325423668
1996,Mecklenburg-Vorpommern,Urban regions,3.0,0.00046175157765122367,13048,9.312384918734237e-05,0.000830379306115105
1996,Thueringen,Urban regions,3.0,0.00046175157765122367,13048,9.312384918734237e-05,0.000830379306115105
1996,Brandenburg,Urban regions,3.0,0.00030783438510081576,13048,6.827932115629142e-06,0.0006088408380860023
1997,Nordrhein-Westfalen,Urban regions,2.0,0.08827218563813108,12828,0.08336286793838973,0.09318150333787242
1997,Nordrhein-Westfalen,Urban regions,1.0,0.06538099717779869,12828,0.06110320512590871,0.06965878922968867
1997,Baden-Wuerttemberg,Urban regions,2.0,0.06091251175917215,12828,0.05677363135810826,0.06505139216023603
1997,Nordrhein-Westfalen,Urban regions,3.0,0.036375039197240513,12828,0.033135133636608305,0.03961494475787272
1997,Bayern,Rural regions,2.0,0.03339604891815616,12828,0.030286850607918706,0.036505247228393614
1997,Baden-Wuerttemberg,Urban regions,1.0,0.032220131702728125,12828,0.02916430625486898,0.03527595715058727
1997,Bayern,Urban regions,2.0,0.029633113828786452,12828,0.026698619839718284,0.03256760781785462
1997,Hessen,Urban regions,2.0,0.027594857322044527,12828,0.024760110378675853,0.0304296042654132
1997,Baden-Wuerttemberg,Urban regions,3.0,0.023910316713703354,12828,0.021266604841179676,0.026554028586227033
1997,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.021793665725932894,12828,0.01926694656499087,0.024320384886874918
1997,Brandenburg,Rural regions,2.0,0.02116650987770461,12828,0.018675613663759718,0.023657406091649503
1997,Sachsen,Urban regions,2.0,0.020774537472561933,12828,0.018306318840969928,0.02324275610415394
1997,Bayern,Rural regions,1.0,0.019833803700219504,12828,0.017420958492446355,0.022246648907992654
1997,Niedersachsen,Rural regions,2.0,0.019285042333019756,12828,0.01690514460965285,0.021664940056386663
1997,Sachsen-Anhalt,Rural regions,1.0,0.01889306992787708,12828,0.01653701162422022,0.021249128231533937
1997,Sachsen,Rural regions,2.0,0.01881467544684854,12828,0.016463416380128038,0.021165934513569042
1997,Sachsen-Anhalt,Rural regions,2.0,0.017873941674506115,12828,0.015581119459026332,0.020166763889985898
1997,Berlin,Urban regions,2.0,0.017717152712449044,12828,0.015434226681086247,0.020000078743811843
1997,Niedersachsen,Urban regions,2.0,0.017717152712449044,12828,0.015434226681086247,0.020000078743811843
1997,Hessen,Urban regions,1.0,0.017168391345249296,12828,0.014920470805872603,0.01941631188462599
1997,Brandenburg,Rural regions,1.0,0.016933207902163686,12828,0.014700470081688451,0.01916594572263892
1997,Bayern,Urban regions,1.0,0.016384446534963938,12828,0.014187572392330587,0.01858132067759729
1997,Sachsen,Urban regions,1.0,0.016384446534963938,12828,0.014187572392330587,0.01858132067759729
1997,Thueringen,Rural regions,2.0,0.016149263091878332,12828,0.013967952248563571,0.018330573935193092
1997,Thueringen,Rural regions,1.0,0.016070868610849796,12828,0.013894771960371258,0.018246965261328334
1997,Bayern,Urban regions,3.0,0.016070868610849796,12828,0.013894771960371258,0.018246965261328334
1997,Berlin,Urban regions,1.0,0.015914079648792726,12828,0.013748451595861457,0.018079707701723995
