year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.4943407632539293,94,17208,0.4925662800668994,0.49611524644095917
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.2759347472834103,58,17208,0.2743483142140725,0.27752118035274803
2012,Thuringa,Upper Secondary Level,Very seldom,0.28647709135411387,143,17208,0.2855894894817309,0.2873646932264968
2012,Thuringa,Upper Secondary Level,Seldom,0.32533934651813495,168,17208,0.3244195743030023,0.32625911873326763
2012,Thuringa,Upper Secondary Level,Sometimes,0.27040710545986874,143,17208,0.2695351011181075,0.27127910980162995
2012,Thuringa,Upper Secondary Level,Often,0.11777645666788249,62,17208,0.11714362549573717,0.1184092878400278
2012,Thuringa,Second Stage of Tertiary Education,Very seldom,0.2343977136615881,38,17208,0.23271333729347957,0.23608209002969663
2012,Thuringa,Second Stage of Tertiary Education,Seldom,0.4193586062702284,64,17208,0.41739656734161507,0.42132064519884177
2012,Thuringa,Second Stage of Tertiary Education,Sometimes,0.3462436800681835,63,17208,0.3443519475868898,0.3481354125494772
2013,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.2582551592007872,115,21935,0.257488981226597,0.25902133717497733
2013,Schleswig-Holstein,Upper Secondary Level,Seldom,0.38328862103362116,166,21935,0.382437518591652,0.38413972347559033
2013,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.28408731124905817,142,21935,0.28329784450408485,0.2848767779940315
2013,Schleswig-Holstein,Upper Secondary Level,Often,0.07436890851653363,41,21935,0.07390961262207855,0.07482820441098871
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.2139041705939714,36,21935,0.21242028320222392,0.2153880579857189
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.5165011224839471,65,21935,0.5146927539464854,0.5183094910214088
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.2695947069220815,35,21935,0.2679889078263343,0.2712005060178287
2013,Hamburg,Upper Secondary Level,Very seldom,0.2315657020254299,43,21935,0.2304278007837389,0.2327036032671209
2013,Hamburg,Upper Secondary Level,Seldom,0.3559669778691216,66,21935,0.3546753928259238,0.35725856291231944
2013,Hamburg,Upper Secondary Level,Sometimes,0.4124673201054485,51,21935,0.41113939106073477,0.41379524915016225
2013,Hamburg,Second Stage of Tertiary Education,Seldom,1.0,61,21935,1.0,1.0
2013,Lower Saxony,Lower Secondary Level,Very seldom,0.17295355879138238,47,21935,0.17208545983524434,0.17382165774752042
2013,Lower Saxony,Lower Secondary Level,Seldom,0.3125154257773752,103,21935,0.311451511241634,0.31357934031311635
2013,Lower Saxony,Lower Secondary Level,Sometimes,0.3569555981310935,103,21935,0.35585591613824924,0.3580552801239378
2013,Lower Saxony,Lower Secondary Level,Often,0.15757541730014896,42,21935,0.15673914197522273,0.15841169262507518
2013,Lower Saxony,Upper Secondary Level,Very seldom,0.19262725131955308,241,21935,0.1922019827709521,0.19305251986815405
2013,Lower Saxony,Upper Secondary Level,Seldom,0.3473415704570244,463,21935,0.34682813162063114,0.34785500929341767
2013,Lower Saxony,Upper Secondary Level,Sometimes,0.30025006934262344,355,21935,0.2997557810226964,0.3007443576625505
2013,Lower Saxony,Upper Secondary Level,Often,0.13218397070982116,150,21935,0.13181873722373566,0.13254920419590666
2013,Lower Saxony,Upper Secondary Level,Very often,0.027597138170977857,33,21935,0.027420484569437333,0.02777379177251838
2013,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.2641949773094445,36,21935,0.2626109910653894,0.26577896355349967
2013,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.32730134416436085,54,21935,0.3256155989803381,0.3289870893483836
2013,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.40850367852619474,50,21935,0.4067377148633981,0.41026964218899137
2013,Lower Saxony,First Stage of Tertiary Education,Very seldom,0.21186477915245613,33,21935,0.21036495527885934,0.21336460302605292
2013,Lower Saxony,First Stage of Tertiary Education,Seldom,0.39053606962927867,41,21935,0.3887454015515619,0.39232673770699544
2013,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.3975991512182651,43,21935,0.3958028629903131,0.39939543944621714
2013,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.2801675000303462,122,21935,0.2792906016994564,0.28104439836123596
2013,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.3930214930839908,196,21935,0.39206777625164857,0.39397520991633306
2013,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.32681100688566306,133,21935,0.325895120757554,0.3277268930137721
2013,North Rhine-Westphalia,Pre-primary Level,Seldom,0.42672869275931125,45,21935,0.42402923814065024,0.42942814737797225
2013,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.5732713072406886,39,21935,0.5705718526220277,0.5759707618593496
2013,North Rhine-Westphalia,Primary Level,Sometimes,1.0,32,21935,1.0,1.0
2013,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.19250996788488672,117,21935,0.191889137121221,0.19313079864855245
2013,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.3286493836834018,207,21935,0.32790974581141374,0.32938902155538985
2013,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.31660382975612467,188,21935,0.31587138919670027,0.31733627031554906
2013,North Rhine-Westphalia,Lower Secondary Level,Often,0.1249565655038092,85,21935,0.12443588372650809,0.1254772472811103
2013,North Rhine-Westphalia,Lower Secondary Level,Very often,0.03728025317177752,32,21935,0.03698194345496361,0.03757856288859143
2013,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.22038280184028305,482,21935,0.22006028294831753,0.22070532073224858
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.36487903884917006,826,21935,0.3645044729086489,0.3652536047896912
2013,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.28068224369576117,653,21935,0.2803326259536509,0.28103186143787146
2013,North Rhine-Westphalia,Upper Secondary Level,Often,0.1089977044921958,226,21935,0.10875522573868131,0.10924018324571029
2013,North Rhine-Westphalia,Upper Secondary Level,Very often,0.025058211122589925,59,21935,0.02493659532889722,0.02517982691628263
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.28695835323783275,108,21935,0.28614506450008664,0.28777164197557886
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.3191238530948233,200,21935,0.31828576134056513,0.3199619448490814
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.29210970639176986,132,21935,0.2912921196368383,0.2929272931467014
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.10180808727557424,57,21935,0.10126439447322752,0.10235178007792095
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.23585578206384517,61,21935,0.2348873793539969,0.23682418477369344
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.4302187076220272,116,21935,0.4290893179672847,0.43134809727676965
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.3339255103141276,85,21935,0.33284971099232497,0.3350013096359302
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.28505979029425255,303,21935,0.28450998643164194,0.28560959415686316
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.37180373695540775,414,21935,0.3712151515436087,0.3723923223672068
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.267841676660657,302,21935,0.26730235666330726,0.26838099665800674
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.07529479608968266,79,21935,0.07497343811927001,0.07561615406009531
2013,Hesse,Lower Secondary Level,Seldom,0.3905098615354099,47,21935,0.38862904796836434,0.39239067510245546
2013,Hesse,Lower Secondary Level,Sometimes,0.6094901384645901,61,21935,0.6076093248975446,0.6113709520316356
2013,Hesse,Upper Secondary Level,Very seldom,0.23102687933132016,155,21935,0.23043642301172504,0.23161733565091527
2013,Hesse,Upper Secondary Level,Seldom,0.3394872972803372,272,21935,0.3388239311542355,0.34015066340643896
2013,Hesse,Upper Secondary Level,Sometimes,0.3276852190088461,227,21935,0.3270276888228181,0.32834274919487416
2013,Hesse,Upper Secondary Level,Often,0.10180060437949646,72,21935,0.1013769979950366,0.10222421076395632
2013,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.26636373965900373,33,21935,0.2646534210448757,0.26807405827313174
2013,Hesse,Post-secondary Non-tertiary Level,Seldom,0.2580986579012872,39,21935,0.2564056264429981,0.25979168935957636
2013,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.47553760243970905,53,21935,0.47360541752870106,0.47746978735071705
2013,Hesse,First Stage of Tertiary Education,Seldom,1.0,37,21935,1.0,1.0
2013,Hesse,Second Stage of Tertiary Education,Very seldom,0.22431697857951738,103,21935,0.2235100963197964,0.22512386083923835
2013,Hesse,Second Stage of Tertiary Education,Seldom,0.42547963624605434,208,21935,0.42452325939826596,0.4264360130938427
2013,Hesse,Second Stage of Tertiary Education,Sometimes,0.30184379779387965,146,21935,0.3009558153499355,0.3027317802378238
2013,Hesse,Second Stage of Tertiary Education,Often,0.048359587380548595,34,21935,0.047944619308862256,0.048774555452234934
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.21775854358462213,37,21935,0.21654724160374816,0.2189698455654961
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.3954878173332632,66,21935,0.3940527790228466,0.39692285564367985
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.38675363908211463,64,21935,0.3853243202829045,0.3881829578813248
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.21247928738815672,157,21935,0.21189950570844995,0.21305906906786348
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.3396195391911424,239,21935,0.33894831339802256,0.34029076498426225
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.3034319340305516,197,21935,0.3027803242147226,0.30408354384638053
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.14446923939014933,86,21935,0.1439709510753263,0.14496752770497237
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,1.0,38,21935,1.0,1.0
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.3308936463083186,70,21935,0.3296117638423159,0.33217552877432127
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.31425858057560035,89,21935,0.31299390194734694,0.31552325920385377
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.35484777311608107,79,21935,0.3535442805503588,0.35615126568180333
2013,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.15289208660179202,53,21935,0.1521719393188588,0.15361223388472522
2013,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.34888694243500756,120,21935,0.34793320239969144,0.3498406824703237
2013,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.3607415907985869,119,21935,0.3597806518729664,0.36170252972420747
2013,Baden-Wuerttemberg,Lower Secondary Level,Often,0.13747938016461345,42,21935,0.13679031074121314,0.13816844958801375
2013,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.20128978764545374,290,21935,0.20088206392511962,0.20169751136578787
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3196038176117439,501,21935,0.31912963305908737,0.3200780021644004
2013,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.3511161191544196,437,21935,0.35063075313775355,0.35160148517108564
2013,Baden-Wuerttemberg,Upper Secondary Level,Often,0.10429935109732379,137,21935,0.10398854986188975,0.10461015233275782
2013,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.02369092449105897,37,21935,0.023536276188932687,0.023845572793185252
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.12593590317693312,37,21935,0.12494864470342996,0.1269231616504363
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.43936971463464036,81,21935,0.4378928598817235,0.44084656938755723
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.43469438218842643,65,21935,0.4332192935665901,0.43616947081026275
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.28984760163715684,53,21935,0.28863123421969494,0.29106396905461873
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.3613102898341297,85,21935,0.3600223687041551,0.36259821096410433
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.34884210852871333,64,21935,0.34756431186696146,0.3501199051904652
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.2424218988081849,185,21935,0.24174006685200716,0.24310373076436265
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.43177030352125434,303,21935,0.4309822312092273,0.4325583758332814
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.2847524545765036,173,21935,0.2840344294408217,0.28547047971218553
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.04105534309405712,39,21935,0.04073965417633266,0.04137103201178158
2013,Bavaria,Lower Secondary Level,Very seldom,0.1800234025815788,83,21935,0.17927572766711028,0.18077107749604734
2013,Bavaria,Lower Secondary Level,Seldom,0.32718502629093726,133,21935,0.3262719813971647,0.32809807118470985
2013,Bavaria,Lower Secondary Level,Sometimes,0.37435286045791777,136,21935,0.37341107298897985,0.3752946479268557
2013,Bavaria,Lower Secondary Level,Often,0.1184387106695662,46,21935,0.11780989886048392,0.11906752247864848
2013,Bavaria,Upper Secondary Level,Very seldom,0.21604636371605335,446,21935,0.21568366362382954,0.21640906380827715
2013,Bavaria,Upper Secondary Level,Seldom,0.36610743204867163,770,21935,0.3656828700700474,0.36653199402729586
2013,Bavaria,Upper Secondary Level,Sometimes,0.28552526574380976,659,21935,0.2851272092566716,0.2859233222309479
2013,Bavaria,Upper Secondary Level,Often,0.1059325562858219,190,21935,0.10566133181987841,0.1062037807517654
2013,Bavaria,Upper Secondary Level,Very often,0.02638838220564331,60,21935,0.02624711926173925,0.02652964514954737
2013,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.36080424610849837,59,21935,0.3592282032760928,0.36238028894090396
2013,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.41405638899551966,80,21935,0.41243989940480724,0.4156728785862321
2013,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.225139364895982,58,21935,0.2237686321970799,0.22651009759488408
2013,Bavaria,First Stage of Tertiary Education,Very seldom,0.32159264176415703,85,21935,0.3203909115749263,0.3227943719533878
2013,Bavaria,First Stage of Tertiary Education,Seldom,0.3726340964562299,108,21935,0.3713901250547514,0.37387806785770844
2013,Bavaria,First Stage of Tertiary Education,Sometimes,0.30577326177961306,71,21935,0.30458787776529433,0.3069586457939318
2013,Bavaria,Second Stage of Tertiary Education,Very seldom,0.30752802036431076,238,21935,0.306841314244207,0.3082147264844145
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.32309372568783523,274,21935,0.32239781100227843,0.32378964037339203
2013,Bavaria,Second Stage of Tertiary Education,Sometimes,0.2888127808083129,225,21935,0.28813836514997504,0.2894871964666508
2013,Bavaria,Second Stage of Tertiary Education,Often,0.08056547313954109,55,21935,0.08016046630269516,0.08097047997638701
2013,Berlin,Upper Secondary Level,Very seldom,0.2332286195815517,83,21935,0.2324497603248796,0.2340074788382238
2013,Berlin,Upper Secondary Level,Seldom,0.35690333726430795,136,21935,0.35602097170147334,0.35778570282714256
2013,Berlin,Upper Secondary Level,Sometimes,0.3044760042837252,114,21935,0.30362844963091196,0.3053235589365384
2013,Berlin,Upper Secondary Level,Often,0.10539203887041527,43,21935,0.10482650919342332,0.10595756854740723
2013,Berlin,Second Stage of Tertiary Education,Very seldom,0.2721882040536896,77,21935,0.2712025226802962,0.273173885427083
2013,Berlin,Second Stage of Tertiary Education,Seldom,0.38875605252785095,141,21935,0.38767651381173784,0.38983559124396405
2013,Berlin,Second Stage of Tertiary Education,Sometimes,0.33905574341845945,113,21935,0.33800738370398575,0.34010410313293316
2013,Brandenburg,Upper Secondary Level,Very seldom,0.1867604756375901,93,21935,0.18599669166478222,0.18752425961039798
2013,Brandenburg,Upper Secondary Level,Seldom,0.37276766052480714,187,21935,0.37182000139389104,0.37371531965572324
2013,Brandenburg,Upper Secondary Level,Sometimes,0.33988567241632683,162,21935,0.338957358577366,0.3408139862552877
