"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr oft","2019","AkademikerIn","Hamburg","","","",""
"Sehr oft","2019","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2019","AkademikerIn","Bremen","","","",""
"Sehr oft","2019","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2019","AkademikerIn","Hessen","","","",""
"Sehr oft","2019","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2019","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2019","AkademikerIn","Bayern","","","",""
"Sehr oft","2019","AkademikerIn","Berlin","","","",""
"Sehr oft","2019","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2019","AkademikerIn","Sachsen","","","",""
"Sehr oft","2019","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2019","AkademikerIn","Thueringen","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Niedersachsen","30","0.121204839363934","0.060215271398457","0.182194407329411"
"Sehr selten","2020","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Nordrhein-Westfalen","51","0.150817262846914","0.108287814962617","0.193346710731211"
"Sehr selten","2020","(noch) kein Abschluss","Hessen","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Bayern","30","0.192808224712245","0.120390177890577","0.265226271533913"
"Sehr selten","2020","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Sachsen","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2020","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2020","Hauptschule","Schleswig-Holstein","46","0.217042896512952","0.162446018893419","0.271639774132485"
"Sehr selten","2020","Hauptschule","Hamburg","","","",""
"Sehr selten","2020","Hauptschule","Niedersachsen","130","0.181673410296104","0.1512495355277","0.212097285064508"
"Sehr selten","2020","Hauptschule","Bremen","","","",""
"Sehr selten","2020","Hauptschule","Nordrhein-Westfalen","274","0.193840433768261","0.1729003189154","0.214780548621122"
"Sehr selten","2020","Hauptschule","Hessen","80","0.206462066498017","0.163310782605989","0.249613350390044"
"Sehr selten","2020","Hauptschule","Rheinland-Pfalz,Saarland","110","0.232529435589816","0.194337735211607","0.270721135968025"
"Sehr selten","2020","Hauptschule","Baden-Wuerttemberg","149","0.194806622713101","0.164383096271892","0.225230149154311"
"Sehr selten","2020","Hauptschule","Bayern","264","0.212622811259183","0.188964463080931","0.236281159437434"
"Sehr selten","2020","Hauptschule","Berlin","31","0.227396703415369","0.155344581447403","0.299448825383336"
"Sehr selten","2020","Hauptschule","Brandenburg","41","0.214076622886862","0.156357203728908","0.271796042044816"
"Sehr selten","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2020","Hauptschule","Sachsen","37","0.127346249958308","0.0837879529475231","0.170904546969093"
"Sehr selten","2020","Hauptschule","Sachsen-Anhalt","33","0.158082556726872","0.104638636760669","0.211526476693075"
"Sehr selten","2020","Hauptschule","Thueringen","44","0.213731416439544","0.15401022722639","0.273452605652698"
"Sehr selten","2020","Realschule","Schleswig-Holstein","57","0.222613194568367","0.171950038293999","0.273276350842735"
"Sehr selten","2020","Realschule","Hamburg","","","",""
"Sehr selten","2020","Realschule","Niedersachsen","145","0.230891434190508","0.19876628922566","0.263016579155356"
"Sehr selten","2020","Realschule","Bremen","","","",""
"Sehr selten","2020","Realschule","Nordrhein-Westfalen","218","0.225121726550267","0.199065293579326","0.251178159521207"
"Sehr selten","2020","Realschule","Hessen","76","0.214483057844816","0.172431525801496","0.256534589888136"
"Sehr selten","2020","Realschule","Rheinland-Pfalz,Saarland","52","0.221359957853438","0.169480140777428","0.273239774929447"
"Sehr selten","2020","Realschule","Baden-Wuerttemberg","138","0.224415669813872","0.190865403590016","0.257965936037728"
"Sehr selten","2020","Realschule","Bayern","206","0.22611022469816","0.198534837855176","0.253685611541143"
"Sehr selten","2020","Realschule","Berlin","47","0.222813071258479","0.166260871865335","0.279365270651623"
"Sehr selten","2020","Realschule","Brandenburg","69","0.13601210210662","0.101270095707194","0.170754108506046"
"Sehr selten","2020","Realschule","Mecklenburg-Vorpommern","50","0.26507739515422","0.202968418155177","0.327186372153263"
"Sehr selten","2020","Realschule","Sachsen","129","0.189862047826044","0.158941126710972","0.220782968941116"
"Sehr selten","2020","Realschule","Sachsen-Anhalt","73","0.222521946309298","0.177914706397363","0.267129186221233"
"Sehr selten","2020","Realschule","Thueringen","89","0.227603447923827","0.184411440670972","0.270795455176682"
"Sehr selten","2020","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr selten","2020","(Fach-)Abitur","Hamburg","","","",""
"Sehr selten","2020","(Fach-)Abitur","Niedersachsen","100","0.239351122166582","0.198544251246837","0.280157993086326"
"Sehr selten","2020","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2020","(Fach-)Abitur","Nordrhein-Westfalen","283","0.253159443560396","0.228889008248308","0.277429878872485"
"Sehr selten","2020","(Fach-)Abitur","Hessen","84","0.230838770116348","0.18749188976913","0.274185650463566"
"Sehr selten","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","52","0.188076598103773","0.139636725014224","0.236516471193323"
"Sehr selten","2020","(Fach-)Abitur","Baden-Wuerttemberg","109","0.18616848392442","0.152084562048578","0.220252405800263"
"Sehr selten","2020","(Fach-)Abitur","Bayern","160","0.214030047912072","0.181482106960378","0.246577988863766"
"Sehr selten","2020","(Fach-)Abitur","Berlin","49","0.238654409410317","0.180016872152529","0.297291946668105"
"Sehr selten","2020","(Fach-)Abitur","Brandenburg","35","0.169143053501649","0.109935387475506","0.228350719527792"
"Sehr selten","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2020","(Fach-)Abitur","Sachsen","37","0.150412265693792","0.0966757659986433","0.204148765388941"
"Sehr selten","2020","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr selten","2020","(Fach-)Abitur","Thueringen","","","",""
"Sehr selten","2020","AkademikerIn","Schleswig-Holstein","54","0.214198276720987","0.15910193494773","0.269294618494244"
"Sehr selten","2020","AkademikerIn","Hamburg","50","0.221884872430381","0.164725711037873","0.279044033822888"
"Sehr selten","2020","AkademikerIn","Niedersachsen","151","0.246171288395205","0.210524394201663","0.281818182588748"
"Sehr selten","2020","AkademikerIn","Bremen","","","",""
"Sehr selten","2020","AkademikerIn","Nordrhein-Westfalen","338","0.250882165341617","0.227687837248893","0.274076493434341"
"Sehr selten","2020","AkademikerIn","Hessen","139","0.236614197381283","0.201538930979371","0.271689463783194"
"Sehr selten","2020","AkademikerIn","Rheinland-Pfalz,Saarland","66","0.23642476825666","0.187096250778963","0.285753285734357"
"Sehr selten","2020","AkademikerIn","Baden-Wuerttemberg","218","0.255340377723064","0.226611735104487","0.284069020341641"
"Sehr selten","2020","AkademikerIn","Bayern","302","0.244099064642673","0.219454102123831","0.268744027161515"
"Sehr selten","2020","AkademikerIn","Berlin","127","0.176689010434634","0.144871567227584","0.208506453641684"
"Sehr selten","2020","AkademikerIn","Brandenburg","70","0.213615375770939","0.165947842055994","0.261282909485885"
"Sehr selten","2020","AkademikerIn","Mecklenburg-Vorpommern","34","0.299074726839318","0.223232724527268","0.374916729151369"
"Sehr selten","2020","AkademikerIn","Sachsen","111","0.202134125094131","0.165827663339208","0.238440586849054"
"Sehr selten","2020","AkademikerIn","Sachsen-Anhalt","66","0.212249508670749","0.159519263666868","0.26497975367463"
"Sehr selten","2020","AkademikerIn","Thueringen","54","0.271135956724158","0.215010952023103","0.327260961425213"
"Selten","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2020","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2020","(noch) kein Abschluss","Niedersachsen","37","0.405007118910433","0.313271295876308","0.496742941944559"
"Selten","2020","(noch) kein Abschluss","Bremen","","","",""
"Selten","2020","(noch) kein Abschluss","Nordrhein-Westfalen","81","0.263650788764561","0.211288322996314","0.316013254532808"
"Selten","2020","(noch) kein Abschluss","Hessen","","","",""
"Selten","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2020","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2020","(noch) kein Abschluss","Bayern","","","",""
"Selten","2020","(noch) kein Abschluss","Berlin","","","",""
"Selten","2020","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2020","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2020","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2020","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2020","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2020","Hauptschule","Schleswig-Holstein","80","0.406979602912742","0.341914642318028","0.472044563507456"
"Selten","2020","Hauptschule","Hamburg","44","0.417372263214848","0.317150050503997","0.517594475925699"
"Selten","2020","Hauptschule","Niedersachsen","220","0.359230249454792","0.321373531483561","0.397086967426024"
"Selten","2020","Hauptschule","Bremen","","","",""
"Selten","2020","Hauptschule","Nordrhein-Westfalen","471","0.359096732865491","0.333684177570647","0.384509288160336"
"Selten","2020","Hauptschule","Hessen","106","0.293272491822712","0.244737897556976","0.341807086088449"
"Selten","2020","Hauptschule","Rheinland-Pfalz,Saarland","143","0.262286460806368","0.222518714869487","0.302054206743248"
"Selten","2020","Hauptschule","Baden-Wuerttemberg","230","0.348806574437109","0.312196135873229","0.385417013000989"
"Selten","2020","Hauptschule","Bayern","385","0.312416020331622","0.285617081386359","0.339214959276884"
"Selten","2020","Hauptschule","Berlin","38","0.304123829689364","0.225043654531909","0.383204004846818"
"Selten","2020","Hauptschule","Brandenburg","66","0.33145756279754","0.265216745458611","0.397698380136469"
"Selten","2020","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Selten","2020","Hauptschule","Sachsen","92","0.371857033762006","0.308706927914786","0.435007139609225"
"Selten","2020","Hauptschule","Sachsen-Anhalt","65","0.403265211486261","0.331401832573842","0.475128590398679"
"Selten","2020","Hauptschule","Thueringen","59","0.30873061557677","0.24142949204324","0.3760317391103"
"Selten","2020","Realschule","Schleswig-Holstein","107","0.383253814609474","0.324043865462398","0.442463763756549"
"Selten","2020","Realschule","Hamburg","33","0.408393577190879","0.305106888003468","0.511680266378289"
"Selten","2020","Realschule","Niedersachsen","238","0.362649851703308","0.325999330170995","0.39930037323562"
"Selten","2020","Realschule","Bremen","","","",""
"Selten","2020","Realschule","Nordrhein-Westfalen","350","0.349918498982198","0.320163710322613","0.379673287641782"
"Selten","2020","Realschule","Hessen","126","0.34442882646119","0.295746960230621","0.39311069269176"
"Selten","2020","Realschule","Rheinland-Pfalz,Saarland","99","0.417540209323144","0.355914395910741","0.479166022735546"
"Selten","2020","Realschule","Baden-Wuerttemberg","208","0.325285147602658","0.287610680268485","0.36295961493683"
"Selten","2020","Realschule","Bayern","330","0.37140931897586","0.339557640303296","0.403260997648424"
"Selten","2020","Realschule","Berlin","80","0.355752036400785","0.290691648520757","0.420812424280813"
"Selten","2020","Realschule","Brandenburg","154","0.393580492498115","0.344067901450769","0.443093083545461"
"Selten","2020","Realschule","Mecklenburg-Vorpommern","65","0.336953748820582","0.270441093778048","0.403466403863117"
"Selten","2020","Realschule","Sachsen","263","0.394832047247922","0.356293262833423","0.433370831662422"
"Selten","2020","Realschule","Sachsen-Anhalt","119","0.302586316047838","0.253320607669703","0.351852024425973"
"Selten","2020","Realschule","Thueringen","131","0.358781872693566","0.309372203337917","0.408191542049215"
"Selten","2020","(Fach-)Abitur","Schleswig-Holstein","64","0.415785243696065","0.337690253842878","0.493880233549252"
"Selten","2020","(Fach-)Abitur","Hamburg","42","0.365096629955261","0.275530392636007","0.454662867274516"
"Selten","2020","(Fach-)Abitur","Niedersachsen","154","0.367677187950584","0.321563886798884","0.413790489102284"
"Selten","2020","(Fach-)Abitur","Bremen","","","",""
"Selten","2020","(Fach-)Abitur","Nordrhein-Westfalen","414","0.360246928773354","0.333450748804178","0.387043108742529"
"Selten","2020","(Fach-)Abitur","Hessen","135","0.408144170762793","0.357583882393838","0.458704459131749"
"Selten","2020","(Fach-)Abitur","Rheinland-Pfalz,Saarland","92","0.377476629382562","0.317386802748845","0.437566456016279"
"Selten","2020","(Fach-)Abitur","Baden-Wuerttemberg","180","0.37516027717974","0.332764561823499","0.417555992535981"
"Selten","2020","(Fach-)Abitur","Bayern","219","0.441583212262175","0.402176637834968","0.480989786689382"
"Selten","2020","(Fach-)Abitur","Berlin","67","0.275278129497236","0.213835242982167","0.336721016012305"
"Selten","2020","(Fach-)Abitur","Brandenburg","59","0.418992657667856","0.341066771950242","0.496918543385469"
"Selten","2020","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2020","(Fach-)Abitur","Sachsen","69","0.477867598560013","0.402780081279994","0.552955115840031"
"Selten","2020","(Fach-)Abitur","Sachsen-Anhalt","31","0.378505217712045","0.278854123079445","0.478156312344645"
"Selten","2020","(Fach-)Abitur","Thueringen","31","0.320144778645347","0.220377097499866","0.419912459790828"
"Selten","2020","AkademikerIn","Schleswig-Holstein","102","0.573705790821024","0.50729209898643","0.640119482655618"
"Selten","2020","AkademikerIn","Hamburg","84","0.339214985281536","0.27408699460114","0.404342975961933"
"Selten","2020","AkademikerIn","Niedersachsen","209","0.356736155208813","0.317096050304382","0.396376260113244"
"Selten","2020","AkademikerIn","Bremen","","","",""
"Selten","2020","AkademikerIn","Nordrhein-Westfalen","498","0.385009028299839","0.358974982769764","0.411043073829913"
"Selten","2020","AkademikerIn","Hessen","225","0.432758171346042","0.391868341651753","0.473648001040331"
"Selten","2020","AkademikerIn","Rheinland-Pfalz,Saarland","116","0.398251585518497","0.341417104961254","0.45508606607574"
"Selten","2020","AkademikerIn","Baden-Wuerttemberg","346","0.372794456424896","0.340936631402467","0.404652281447325"
"Selten","2020","AkademikerIn","Bayern","449","0.410090364702346","0.381871132666383","0.438309596738309"
"Selten","2020","AkademikerIn","Berlin","211","0.432587259049619","0.391257301815876","0.473917216283361"
"Selten","2020","AkademikerIn","Brandenburg","105","0.36258231307339","0.306670408839886","0.418494217306895"
"Selten","2020","AkademikerIn","Mecklenburg-Vorpommern","69","0.374295339425884","0.294131967290661","0.454458711561108"
"Selten","2020","AkademikerIn","Sachsen","177","0.394675570369815","0.350486650561438","0.438864490178192"
"Selten","2020","AkademikerIn","Sachsen-Anhalt","74","0.279617977124839","0.22174096815816","0.337494986091519"
"Selten","2020","AkademikerIn","Thueringen","93","0.379789395391064","0.318514781881954","0.441064008900173"
"Manchmal","2020","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2020","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2020","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Nordrhein-Westfalen","85","0.338997424076654","0.28274212809168","0.395252720061628"
"Manchmal","2020","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2020","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2020","(noch) kein Abschluss","Baden-Wuerttemberg","35","0.467597833125244","0.363350991231109","0.571844675019379"
"Manchmal","2020","(noch) kein Abschluss","Bayern","33","0.346503401628726","0.259151757790233","0.433855045467218"
"Manchmal","2020","(noch) kein Abschluss","Berlin","","","",""
