year,bula_h,pgisced97,pli0079,proportion,n,lower_confidence,upper_confidence
1998,Hessen,-1,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Nordrhein-Westfalen,in school,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,"Rheinland-Pfalz,Saarland",higher vocational,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Baden-Württemberg,in school,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,"Rheinland-Pfalz,Saarland",higher education,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bayern,in school,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,"Rheinland-Pfalz,Saarland",in school,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,"Rheinland-Pfalz,Saarland",in school,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,higher education,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,"Rheinland-Pfalz,Saarland",general elemantary,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Hessen,inadequately,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,inadequately,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,higher education,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,higher vocational,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Schleswig-Holstein,in school,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Schleswig-Holstein,inadequately,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Schleswig-Holstein,inadequately,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Schleswig-Holstein,higher vocational,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Hamburg,in school,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Hamburg,vocational + Abi,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Hamburg,higher education,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Niedersachsen,-1,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Niedersachsen,in school,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Niedersachsen,in school,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,-1,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,inadequately,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,general elemantary,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,vocational + Abi,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,vocational + Abi,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,vocational + Abi,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bremen,higher vocational,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Baden-Württemberg,higher vocational,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Hessen,in school,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,-1,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen,inadequately,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,vocational + Abi,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Mecklenburg-Vorpommern,in school,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Mecklenburg-Vorpommern,inadequately,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Mecklenburg-Vorpommern,inadequately,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Mecklenburg-Vorpommern,general elemantary,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,general elemantary,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,inadequately,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen,inadequately,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,in school,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Brandenburg,middle vocational,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,higher education,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen,general elemantary,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen,vocational + Abi,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,higher vocational,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,-1,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,-1,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,in school,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,inadequately,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,vocational + Abi,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Mecklenburg-Vorpommern,-1,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Sachsen-Anhalt,vocational + Abi,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Berlin,higher vocational,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bayern,in school,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Brandenburg,general elemantary,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Bayern,vocational + Abi,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Thüringen,higher vocational,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Berlin,in school,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Brandenburg,inadequately,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Berlin,in school,Nie,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Brandenburg,inadequately,Taeglich,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Brandenburg,in school,Seltener,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Berlin,inadequately,Min 1x pro Woche,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
1998,Berlin,inadequately,Min 1x pro Monat,7.163323782234957e-05,18147,-5.150569545445462e-05,0.00019477217109915374
2003,Nordrhein-Westfalen,middle vocational,Min 1x pro Monat,0.03568312284730195,27727,0.033499659321397444,0.03786658637320645
2003,Nordrhein-Westfalen,middle vocational,Seltener,0.03398392652123995,27727,0.031851207783990684,0.03611664525848922
2003,Bayern,middle vocational,Seltener,0.024293915040183696,27727,0.022481686811399552,0.02610614326896784
2003,Bayern,middle vocational,Min 1x pro Monat,0.02401836969001148,27727,0.022216193637189834,0.025820545742833125
2003,Nordrhein-Westfalen,middle vocational,Min 1x pro Woche,0.022640642939150402,27727,0.02088968325916679,0.024391602619134013
2003,Bayern,middle vocational,Min 1x pro Woche,0.01983926521239954,27727,0.018197859002814662,0.02148067142198442
2003,Sachsen,middle vocational,Seltener,0.01951779563719862,27727,0.01788947520977376,0.021146116064623483
2003,Baden-Württemberg,middle vocational,Seltener,0.01933409873708381,27727,0.017713307299969193,0.02095489017419843
2003,Niedersachsen,middle vocational,Seltener,0.01928817451205511,27727,0.017669271244826017,0.0209070777792842
2003,Baden-Württemberg,middle vocational,Min 1x pro Monat,0.01777267508610792,27727,0.016217472260321872,0.01932787791189397
2003,Niedersachsen,middle vocational,Min 1x pro Monat,0.015752009184845005,27727,0.014286377393551087,0.017217640976138922
2003,Baden-Württemberg,middle vocational,Min 1x pro Woche,0.014006888633754305,27727,0.01262360127428264,0.01539017599322597
2003,Nordrhein-Westfalen,higher education,Min 1x pro Monat,0.013639494833524684,27727,0.012274215204922383,0.015004774462126984
2003,Thüringen,middle vocational,Seltener,0.013088404133180253,27727,0.01175061672393851,0.014426191542421996
2003,Nordrhein-Westfalen,higher education,Min 1x pro Woche,0.012123995407577496,27727,0.010835808947518063,0.01341218186763693
2003,"Rheinland-Pfalz,Saarland",middle vocational,Seltener,0.012032146957520092,27727,0.010748789611910524,0.013315504303129659
2003,Nordrhein-Westfalen,higher education,Seltener,0.011067738231917337,27727,0.009836286646747813,0.01229918981708686
2003,Brandenburg,middle vocational,Seltener,0.010884041331802525,27727,0.009662738607711434,0.012105344055893617
2003,Hessen,middle vocational,Min 1x pro Monat,0.010654420206659012,27727,0.009445928847129746,0.011862911566188279
2003,Sachsen-Anhalt,middle vocational,Seltener,0.010287026406429391,27727,0.009099333427641501,0.011474719385217281
2003,Hessen,middle vocational,Seltener,0.009873708381171067,27727,0.00870987696920313,0.011037539793139005
2003,Nordrhein-Westfalen,middle vocational,Nie,0.009690011481056257,27727,0.008536950288682343,0.010843072673430171
2003,Bayern,higher education,Min 1x pro Woche,0.009506314580941446,27727,0.008364129254227639,0.010648499907655254
2003,Sachsen,middle vocational,Min 1x pro Monat,0.009092996555683124,27727,0.007975684223180507,0.01021030888818574
2003,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Monat,0.009001148105625717,27727,0.007889441567931357,0.010112854643320077
2003,Nordrhein-Westfalen,general elemantary,Seltener,0.008955223880597015,27727,0.007846331262657083,0.010064116498536948
2003,Bayern,higher education,Min 1x pro Monat,0.008909299655568312,27727,0.007803228380345123,0.0100153709307915
2003,Baden-Württemberg,general elemantary,Seltener,0.008771526980482204,27727,0.007673964844369781,0.009869089116594627
2003,Hessen,middle vocational,Min 1x pro Woche,0.00785304247990815,27727,0.006814051909667405,0.008892033050148896
2003,Baden-Württemberg,higher education,Min 1x pro Woche,0.00785304247990815,27727,0.006814051909667405,0.008892033050148896
2003,Sachsen,higher education,Seltener,0.007761194029850746,27727,0.006728249489173593,0.0087941385705279
2003,Baden-Württemberg,higher education,Min 1x pro Monat,0.0077152698048220435,27727,0.00668536201427872,0.008745177595365368
2003,Nordrhein-Westfalen,general elemantary,Min 1x pro Monat,0.007210103329506314,27727,0.006214230120975199,0.00820597653803743
2003,Brandenburg,higher education,Seltener,0.007210103329506314,27727,0.006214230120975199,0.00820597653803743
2003,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Woche,0.007026406429391504,27727,0.006043210405918035,0.008009602452864972
2003,Schleswig-Holstein,middle vocational,Seltener,0.007026406429391504,27727,0.006043210405918035,0.008009602452864972
2003,Bayern,higher education,Seltener,0.006888633754305396,27727,0.005915057093727357,0.007862210414883435
2003,Niedersachsen,middle vocational,Min 1x pro Woche,0.006842709529276693,27727,0.00587236111607444,0.007813057942478947
2003,Mecklenburg-Vorpommern,middle vocational,Seltener,0.006567164179104477,27727,0.005616421866942181,0.007517906491266773
2003,Sachsen,middle vocational,Nie,0.006383467278989667,27727,0.005446029713132048,0.0073209048448472855
2003,Bayern,general elemantary,Seltener,0.006291618828932262,27727,0.005360906840049008,0.007222330817815516
2003,Sachsen,higher education,Min 1x pro Monat,0.005970149253731343,27727,0.0050633796829987,0.006876918824463987
2003,Nordrhein-Westfalen,higher vocational,Seltener,0.0057405281285878304,27727,0.00485126471798732,0.006629791539188341
2003,Schleswig-Holstein,middle vocational,Min 1x pro Monat,0.0057405281285878304,27727,0.00485126471798732,0.006629791539188341
2003,Sachsen-Anhalt,higher education,Seltener,0.00555683122847302,27727,0.004681830896389842,0.006431831560556198
2003,Berlin,middle vocational,Seltener,0.005510907003444317,27727,0.0046395097564719155,0.006382304250416718
2003,Baden-Württemberg,middle vocational,Nie,0.005373134328358209,27727,0.004512638890726728,0.006233629765989689
2003,Nordrhein-Westfalen,general elemantary,Min 1x pro Woche,0.005281285878300804,27727,0.004428137415135485,0.006134434341466122
2003,Nordrhein-Westfalen,vocational + Abi,Min 1x pro Monat,0.005281285878300804,27727,0.004428137415135485,0.006134434341466122
2003,Hessen,higher education,Min 1x pro Woche,0.005235361653272101,27727,0.00438591102222634,0.006084812284317863
2003,Thüringen,middle vocational,Min 1x pro Monat,0.005235361653272101,27727,0.00438591102222634,0.006084812284317863
2003,Niedersachsen,higher education,Min 1x pro Monat,0.005143513203214696,27727,0.004301507995334078,0.005985518411095314
2003,Sachsen,middle vocational,Min 1x pro Woche,0.005097588978185993,27727,0.004259331803310988,0.005935846153060999
2003,Niedersachsen,general elemantary,Seltener,0.005097588978185993,27727,0.004259331803310988,0.005935846153060999
2003,Hessen,higher education,Min 1x pro Monat,0.0048679678530424795,27727,0.004048713356180021,0.005687222349904938
2003,Nordrhein-Westfalen,higher vocational,Min 1x pro Monat,0.0048679678530424795,27727,0.004048713356180021,0.005687222349904938
2003,Nordrhein-Westfalen,general elemantary,Nie,0.004776119402985075,27727,0.003964593078415437,0.005587645727554712
2003,Berlin,middle vocational,Min 1x pro Monat,0.004776119402985075,27727,0.003964593078415437,0.005587645727554712
2003,Nordrhein-Westfalen,vocational + Abi,Seltener,0.004776119402985075,27727,0.003964593078415437,0.005587645727554712
2003,Baden-Württemberg,higher education,Seltener,0.004730195177956372,27727,0.003922561213054017,0.005537829142858728
2003,Brandenburg,middle vocational,Min 1x pro Monat,0.004684270952927669,27727,0.0038805485614011076,0.005487993344454231
2003,Bayern,middle vocational,Nie,0.004638346727898967,27727,0.0038385554053645614,0.005438138050433371
2003,Baden-Württemberg,general elemantary,Min 1x pro Monat,0.004592422502870264,27727,0.003796582033841218,0.005388262971899311
2003,Sachsen-Anhalt,middle vocational,Min 1x pro Monat,0.004592422502870264,27727,0.003796582033841218,0.005388262971899311
2003,Nordrhein-Westfalen,vocational + Abi,Min 1x pro Woche,0.004316877152698048,27727,0.003545174402513031,0.0050885799028830645
2003,Bayern,general elemantary,Min 1x pro Monat,0.0041331802525832375,27727,0.0033780055478736274,0.0048883549572928476
2003,Thüringen,middle vocational,Min 1x pro Woche,0.004041331802525833,27727,0.0032945606340106038,0.004788102971041062
2003,Niedersachsen,higher education,Min 1x pro Woche,0.003949483352468427,27727,0.003211212952174957,0.0046877537527618965
2003,"Rheinland-Pfalz,Saarland",general elemantary,Seltener,0.003949483352468427,27727,0.003211212952174957,0.0046877537527618965
2003,Berlin,middle vocational,Min 1x pro Woche,0.0039035591274397246,27727,0.0031695766274877557,0.0046375416273916935
2003,Bayern,general elemantary,Min 1x pro Woche,0.0039035591274397246,27727,0.0031695766274877557,0.0046375416273916935
2003,Hessen,higher education,Seltener,0.0039035591274397246,27727,0.0031695766274877557,0.0046375416273916935
2003,Berlin,higher education,Min 1x pro Monat,0.0039035591274397246,27727,0.0031695766274877557,0.0046375416273916935
2003,Niedersachsen,higher education,Seltener,0.0039035591274397246,27727,0.0031695766274877557,0.0046375416273916935
2003,Bayern,higher vocational,Seltener,0.0038576349024110218,27727,0.003127965900667844,0.0045873039041541995
2003,"Rheinland-Pfalz,Saarland",higher education,Min 1x pro Monat,0.0038117106773823193,27727,0.0030863812284028153,0.004537040126361823
2003,Bayern,higher vocational,Min 1x pro Monat,0.0038117106773823193,27727,0.0030863812284028153,0.004537040126361823
2003,Thüringen,higher education,Seltener,0.0038117106773823193,27727,0.0030863812284028153,0.004537040126361823
2003,Nordrhein-Westfalen,higher vocational,Min 1x pro Woche,0.0036739380022962113,27727,0.002961788316197653,0.0043860876883947695
