year,pgisced97,quintil_oecd,pli0092_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.0035301573661877792,47,18370,0.0035156932843503474,0.003544621448025211
2008,Post-secondary Non-tertiary Level,1st Quintile,Never,0.004307884722564654,60,18370,0.004291912831908827,0.0043238566132204805
2008,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.0035856307740196503,57,18370,0.00357105389558616,0.0036002076524531404
2008,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.002169653778751869,35,18370,0.002158306667050847,0.0021810008904528913
2008,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.003775201634261996,58,18370,0.003760245804676034,0.003790157463847958
2008,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.005108981623259311,84,18370,0.0050915949423775975,0.005126368304141024
2008,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.0036719845471095856,54,18370,0.003657233822624941,0.00368673527159423
2008,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.0027520569070907963,43,18370,0.0027392809913964443,0.0027648328227851482
2008,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.008227021645524274,141,18370,0.00820499292802962,0.008249050363018928
2008,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.0025590637195742915,50,18370,0.0025467427211587797,0.0025713847179898034
2008,Post-secondary Non-tertiary Level,4th Quintile,Never,0.0026199619790307814,44,18370,0.002607495621215674,0.002632428336845889
2008,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.007544820970647775,169,18370,0.007523718093124703,0.0075659238481708465
2008,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.0015152957008454785,34,18370,0.0015058097436324131,0.0015247816580585439
2008,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.002976931799447797,62,18370,0.002963645660082192,0.002990217938813402
2008,Post-secondary Non-tertiary Level,5th Quintile,Never,0.002561959058608098,60,18370,0.002549631110032247,0.002574287007183949
2008,First Stage of Tertiary Education,1st Quintile,At least once per week,0.002749503398266948,35,18370,0.0027367333946954364,0.0027622734018384596
2008,First Stage of Tertiary Education,1st Quintile,Never,0.0041252811298807205,60,18370,0.004109649981467492,0.004140912278293949
2008,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.004807220168409922,73,18370,0.004790352215788238,0.004824088121031606
2008,First Stage of Tertiary Education,2nd Quintile,Seldom,0.002224358997497774,39,18370,0.002212870039366201,0.0022358479556293474
2008,First Stage of Tertiary Education,2nd Quintile,Never,0.004316913034319253,78,18370,0.0043009244882503215,0.004332901580388184
2008,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.0065944131606122,117,18370,0.006574674706626816,0.006614151614597584
2008,First Stage of Tertiary Education,3rd Quintile,Seldom,0.003820172742373229,84,18370,0.0038051284373574884,0.0038352170473889696
2008,First Stage of Tertiary Education,3rd Quintile,Never,0.0033338053253038555,81,18370,0.003319747869082782,0.003347862781524929
2008,First Stage of Tertiary Education,4th Quintile,At least once per week,0.00820763748847776,142,18370,0.008185634522828994,0.008229640454126526
2008,First Stage of Tertiary Education,4th Quintile,At least once per month,0.0022766184582468825,33,18370,0.002264995626283895,0.00228824129020987
2008,First Stage of Tertiary Education,4th Quintile,Seldom,0.0046325385837304245,82,18370,0.004615978482011502,0.004649098685449347
2008,First Stage of Tertiary Education,4th Quintile,Never,0.004775009792584037,97,18370,0.004758198174038734,0.00479182141112934
2008,First Stage of Tertiary Education,5th Quintile,At least once per week,0.010576454273295717,232,18370,0.010551507009096841,0.010601401537494592
2008,First Stage of Tertiary Education,5th Quintile,Seldom,0.003893194518017153,87,18370,0.0038780076659377743,0.003908381370096532
2008,First Stage of Tertiary Education,5th Quintile,Never,0.0033693226916709225,67,18370,0.00335519080367661,0.003383454579665235
2008,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.005358722650803511,90,18370,0.00534091832073563,0.0053765269808713914
2008,Second Stage of Tertiary Education,1st Quintile,Seldom,0.003934080228750398,54,18370,0.003918814153302874,0.003949346304197922
2008,Second Stage of Tertiary Education,1st Quintile,Never,0.003910923863870619,52,18370,0.003895702606579983,0.003926145121161255
2008,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.009359776520771903,143,18370,0.009336293580345127,0.00938325946119868
2008,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.0015191299892558245,33,18370,0.001509632056278419,0.0015286279222332302
2008,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.0038978979345066236,70,18370,0.003882701947360625,0.003913093921652623
2008,Second Stage of Tertiary Education,2nd Quintile,Never,0.005624545644099651,90,18370,0.005606307498512322,0.00564278378968698
2008,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.013870655131896045,277,18370,0.013842133315099503,0.013899176948692587
2008,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.002919467478345968,52,18370,0.0029063098172179575,0.0029326251394739787
2008,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.0052271523887677486,135,18370,0.005209566824837517,0.00524473795269798
2008,Second Stage of Tertiary Education,3rd Quintile,Never,0.006124207438714211,134,18370,0.006105181207925866,0.006143233669502556
2008,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.020515200912938326,428,18370,0.020480630983332734,0.02054977084254392
2008,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.00309296488762874,81,18370,0.003079423081778543,0.0031065066934789372
