"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Beeinträchtigt","1992","Hauptschule","Niedersachsen","76","0.1720141693211","0.139356666570091","0.204671672072109"
"Beeinträchtigt","1992","Hauptschule","Bremen","","","",""
"Beeinträchtigt","1992","Hauptschule","Nordrhein-Westfalen","201","0.196929049504645","0.175336310581219","0.218521788428072"
"Beeinträchtigt","1992","Hauptschule","Hessen","70","0.190836937063269","0.156114133514694","0.225559740611844"
"Beeinträchtigt","1992","Hauptschule","Rheinland-Pfalz,Saarland","59","0.164595154105309","0.129668164065708","0.19952214414491"
"Beeinträchtigt","1992","Hauptschule","Baden-Wuerttemberg","102","0.12986093344678","0.109099040390944","0.150622826502617"
"Beeinträchtigt","1992","Hauptschule","Bayern","86","0.122717653710051","0.101515626184797","0.143919681235305"
"Beeinträchtigt","1992","Hauptschule","Berlin","30","0.209540163467141","0.151518425656138","0.267561901278143"
"Beeinträchtigt","1992","Hauptschule","Brandenburg","","","",""
"Beeinträchtigt","1992","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1992","Hauptschule","Sachsen","38","0.0875618196198159","0.0605616708566474","0.114561968382984"
"Beeinträchtigt","1992","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1992","Hauptschule","Thueringen","","","",""
"Beeinträchtigt","1992","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1992","Realschule","Hamburg","","","",""
"Beeinträchtigt","1992","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","1992","Realschule","Bremen","","","",""
"Beeinträchtigt","1992","Realschule","Nordrhein-Westfalen","35","0.0994832351011613","0.0718289341235029","0.12713753607882"
"Beeinträchtigt","1992","Realschule","Hessen","","","",""
"Beeinträchtigt","1992","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1992","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1992","Realschule","Bayern","","","",""
"Beeinträchtigt","1992","Realschule","Berlin","","","",""
"Beeinträchtigt","1992","Realschule","Brandenburg","","","",""
"Beeinträchtigt","1992","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1992","Realschule","Sachsen","","","",""
"Beeinträchtigt","1992","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1992","Realschule","Thueringen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1992","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","1992","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","1992","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1992","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1992","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","1992","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","1992","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","1992","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1992","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","1992","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1992","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Hessen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Bayern","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Berlin","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1993","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Hamburg","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Niedersachsen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Bremen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Nordrhein-Westfalen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Hessen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Baden-Wuerttemberg","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Bayern","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Berlin","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Sachsen","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1993","Hauptschule","Thueringen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1993","Realschule","Hamburg","","","",""
"Nicht beeinträchtigt","1993","Realschule","Niedersachsen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Bremen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Nordrhein-Westfalen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Hessen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1993","Realschule","Baden-Wuerttemberg","","","",""
"Nicht beeinträchtigt","1993","Realschule","Bayern","","","",""
"Nicht beeinträchtigt","1993","Realschule","Berlin","","","",""
"Nicht beeinträchtigt","1993","Realschule","Brandenburg","","","",""
"Nicht beeinträchtigt","1993","Realschule","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1993","Realschule","Sachsen","","","",""
"Nicht beeinträchtigt","1993","Realschule","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1993","Realschule","Thueringen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Hamburg","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Niedersachsen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Hessen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Bayern","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Berlin","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Brandenburg","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Sachsen","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1993","(Fach-)Abitur","Thueringen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Hamburg","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Niedersachsen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Hessen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Bayern","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Berlin","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Brandenburg","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Sachsen","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1993","AkademikerIn","Thueringen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1993","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","1993","Hauptschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1993","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","1993","Hauptschule","Niedersachsen","","","",""
"Beeinträchtigt","1993","Hauptschule","Bremen","","","",""
"Beeinträchtigt","1993","Hauptschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1993","Hauptschule","Hessen","","","",""
"Beeinträchtigt","1993","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1993","Hauptschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1993","Hauptschule","Bayern","","","",""
"Beeinträchtigt","1993","Hauptschule","Berlin","","","",""
"Beeinträchtigt","1993","Hauptschule","Brandenburg","","","",""
"Beeinträchtigt","1993","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1993","Hauptschule","Sachsen","","","",""
"Beeinträchtigt","1993","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1993","Hauptschule","Thueringen","","","",""
"Beeinträchtigt","1993","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1993","Realschule","Hamburg","","","",""
"Beeinträchtigt","1993","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","1993","Realschule","Bremen","","","",""
"Beeinträchtigt","1993","Realschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1993","Realschule","Hessen","","","",""
"Beeinträchtigt","1993","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1993","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1993","Realschule","Bayern","","","",""
"Beeinträchtigt","1993","Realschule","Berlin","","","",""
"Beeinträchtigt","1993","Realschule","Brandenburg","","","",""
"Beeinträchtigt","1993","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1993","Realschule","Sachsen","","","",""
"Beeinträchtigt","1993","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1993","Realschule","Thueringen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1993","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","1993","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","1993","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1993","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1993","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","1993","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","1993","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","1993","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1993","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","1993","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1993","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Niedersachsen","45","0.904204635532683","0.823431188932183","0.984978082133184"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Nordrhein-Westfalen","194","0.892346953645452","0.851108890552343","0.933585016738561"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Hessen","87","0.917204361834635","0.861789905978612","0.972618817690658"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Baden-Wuerttemberg","201","0.903650324964058","0.864390934206925","0.94290971572119"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Bayern","82","0.927859370913538","0.873494356635766","0.98222438519131"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Berlin","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Sachsen","30","1","1","1"
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1994","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1994","Hauptschule","Schleswig-Holstein","128","0.897328543311044","0.847924249815757","0.94673283680633"
"Nicht beeinträchtigt","1994","Hauptschule","Hamburg","67","0.823832889672039","0.738741678207127","0.90892410113695"
"Nicht beeinträchtigt","1994","Hauptschule","Niedersachsen","424","0.846840336430884","0.815114106936473","0.878566565925295"
"Nicht beeinträchtigt","1994","Hauptschule","Bremen","44","0.788549439740318","0.678616196652646","0.898482682827989"
"Nicht beeinträchtigt","1994","Hauptschule","Nordrhein-Westfalen","1031","0.797302306461114","0.774836011885928","0.819768601036301"
"Nicht beeinträchtigt","1994","Hauptschule","Hessen","403","0.829697579987088","0.795677761583825","0.863717398390351"
"Nicht beeinträchtigt","1994","Hauptschule","Rheinland-Pfalz,Saarland","350","0.849876631311136","0.815046147827911","0.88470711479436"
