year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,North Rhine-Westphalia,Lower Secondary Level,No,0.89520,590,639,0.87144,0.91897
2018,North Rhine-Westphalia,Upper Secondary Level,Yes,0.20341,388,2092,0.18615,0.22066
2018,North Rhine-Westphalia,Upper Secondary Level,No,0.79659,1704,2092,0.77934,0.81385
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.26409,147,574,0.22799,0.30018
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.73591,427,574,0.69982,0.77201
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.19823,56,199,0.14270,0.25376
2018,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.80177,143,199,0.74624,0.85730
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.29216,267,794,0.26051,0.32382
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.70784,527,794,0.67618,0.73949
2018,Hesse,No answer / don't know,No,0.93153,37,37,0.84903,1.01403
2018,Hesse,Lower Secondary Level,No,0.92883,165,165,0.88948,0.96818
2018,Hesse,Upper Secondary Level,Yes,0.20656,149,646,0.17532,0.23780
2018,Hesse,Upper Secondary Level,No,0.79344,497,646,0.76220,0.82468
2018,Hesse,Post-secondary Non-tertiary Level,Yes,0.29661,44,143,0.22148,0.37173
2018,Hesse,Post-secondary Non-tertiary Level,No,0.70339,99,143,0.62827,0.77852
2018,Hesse,First Stage of Tertiary Education,No,0.70088,36,36,0.54919,0.85257
2018,Hesse,Second Stage of Tertiary Education,Yes,0.21467,84,326,0.17003,0.25931
2018,Hesse,Second Stage of Tertiary Education,No,0.78533,242,326,0.74069,0.82997
2018,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.97349,40,40,0.92308,1.02391
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.91421,204,204,0.87568,0.95273
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.19536,112,616,0.16403,0.22670
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.80464,504,616,0.77330,0.83597
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.27695,31,114,0.19444,0.35946
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.72305,83,114,0.64054,0.80556
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.76391,51,51,0.64620,0.88163
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.28704,50,180,0.22077,0.35331
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.71296,130,180,0.64669,0.77923
2018,Baden-Wuerttemberg,No answer / don't know,No,0.88679,60,60,0.80594,0.96764
2018,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.18025,41,266,0.13397,0.22653
2018,Baden-Wuerttemberg,Lower Secondary Level,No,0.81975,225,266,0.77347,0.86603
2018,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.28692,272,1057,0.25964,0.31421
2018,Baden-Wuerttemberg,Upper Secondary Level,No,0.71308,785,1057,0.68579,0.74036
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.24106,52,219,0.18428,0.29784
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.75894,167,219,0.70216,0.81572
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.37034,48,133,0.28796,0.45273
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.62966,85,133,0.54727,0.71204
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.38134,199,571,0.34146,0.42121
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.61866,372,571,0.57879,0.65854
2018,Bavaria,No answer / don't know,No,0.71386,69,69,0.60644,0.82129
2018,Bavaria,Lower Secondary Level,Yes,0.12628,52,365,0.09216,0.16041
2018,Bavaria,Lower Secondary Level,No,0.87372,313,365,0.83959,0.90784
2018,Bavaria,Upper Secondary Level,Yes,0.28300,494,1744,0.26185,0.30415
2018,Bavaria,Upper Secondary Level,No,0.71700,1250,1744,0.69585,0.73815
2018,Bavaria,Post-secondary Non-tertiary Level,Yes,0.31808,78,263,0.26168,0.37447
2018,Bavaria,Post-secondary Non-tertiary Level,No,0.68192,185,263,0.62553,0.73832
2018,Bavaria,First Stage of Tertiary Education,Yes,0.34558,88,214,0.28171,0.40944
2018,Bavaria,First Stage of Tertiary Education,No,0.65442,126,214,0.59056,0.71829
2018,Bavaria,Second Stage of Tertiary Education,Yes,0.37088,232,707,0.33524,0.40651
2018,Bavaria,Second Stage of Tertiary Education,No,0.62912,475,707,0.59349,0.66476
2018,Berlin,Lower Secondary Level,No,0.88578,61,61,0.80530,0.96627
2018,Berlin,Upper Secondary Level,Yes,0.13259,50,319,0.09531,0.16986
2018,Berlin,Upper Secondary Level,No,0.86741,269,319,0.83014,0.90469
2018,Berlin,Post-secondary Non-tertiary Level,No,0.80682,44,44,0.68882,0.92482
2018,Berlin,First Stage of Tertiary Education,No,0.86862,37,37,0.75827,0.97897
2018,Berlin,Second Stage of Tertiary Education,Yes,0.33344,103,339,0.28318,0.38370
2018,Berlin,Second Stage of Tertiary Education,No,0.66656,236,339,0.61630,0.71682
2018,Brandenburg,Lower Secondary Level,No,0.97768,88,88,0.94664,1.00872
2018,Brandenburg,Upper Secondary Level,Yes,0.17913,91,482,0.14486,0.21340
2018,Brandenburg,Upper Secondary Level,No,0.82087,391,482,0.78660,0.85514
2018,Brandenburg,Post-secondary Non-tertiary Level,No,0.75347,56,56,0.63956,0.86737
2018,Brandenburg,First Stage of Tertiary Education,No,0.72727,50,50,0.60257,0.85198
2018,Brandenburg,Second Stage of Tertiary Education,Yes,0.23497,52,194,0.17515,0.29478
2018,Brandenburg,Second Stage of Tertiary Education,No,0.76503,142,194,0.70522,0.82485
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.98654,37,37,0.94889,1.02418
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.09972,32,297,0.06559,0.13386
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.90028,265,297,0.86614,0.93441
2018,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.85029,33,33,0.72668,0.97391
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.75697,90,90,0.66786,0.84608
2018,Saxony,Lower Secondary Level,No,0.87962,94,94,0.81348,0.94576
2018,Saxony,Upper Secondary Level,Yes,0.16571,144,802,0.13996,0.19146
2018,Saxony,Upper Secondary Level,No,0.83429,658,802,0.80854,0.86004
2018,Saxony,Post-secondary Non-tertiary Level,No,0.75426,57,57,0.64149,0.86702
2018,Saxony,First Stage of Tertiary Education,No,0.70762,84,84,0.60976,0.80547
2018,Saxony,Second Stage of Tertiary Education,Yes,0.19455,85,367,0.15400,0.23511
2018,Saxony,Second Stage of Tertiary Education,No,0.80545,282,367,0.76489,0.84600
2018,Saxony-Anhalt,Lower Secondary Level,No,0.98080,72,72,0.94888,1.01272
2018,Saxony-Anhalt,Upper Secondary Level,Yes,0.12327,52,455,0.09303,0.15351
2018,Saxony-Anhalt,Upper Secondary Level,No,0.87673,403,455,0.84649,0.90697
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.74281,43,43,0.61063,0.87500
2018,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95705,54,54,0.90247,1.01164
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.21609,44,184,0.15646,0.27573
2018,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.78391,140,184,0.72427,0.84354
2018,Thuringa,Lower Secondary Level,No,0.98304,56,56,0.94891,1.01717
2018,Thuringa,Upper Secondary Level,Yes,0.10600,69,504,0.07910,0.13291
2018,Thuringa,Upper Secondary Level,No,0.89400,435,504,0.86709,0.92090
2018,Thuringa,Post-secondary Non-tertiary Level,No,0.75601,36,36,0.61372,0.89830
2018,Thuringa,First Stage of Tertiary Education,No,0.64358,45,45,0.50207,0.78510
2018,Thuringa,Second Stage of Tertiary Education,Yes,0.21980,37,172,0.15773,0.28186
2018,Thuringa,Second Stage of Tertiary Education,No,0.78020,135,172,0.71814,0.84227
2020,Schleswig-Holstein,Lower Secondary Level,No,0.91752,95,95,0.86191,0.97314
2020,Schleswig-Holstein,Upper Secondary Level,Yes,0.24911,77,331,0.20245,0.29577
2020,Schleswig-Holstein,Upper Secondary Level,No,0.75089,254,331,0.70423,0.79755
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.61464,61,61,0.49149,0.73779
2020,Schleswig-Holstein,First Stage of Tertiary Education,No,0.65668,31,31,0.48677,0.82659
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.27923,49,147,0.20646,0.35200
2020,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.72077,98,147,0.64800,0.79354
2020,Hamburg,Lower Secondary Level,No,0.92786,37,37,0.84334,1.01237
2020,Hamburg,Upper Secondary Level,Yes,0.26955,39,155,0.19947,0.33964
2020,Hamburg,Upper Secondary Level,No,0.73045,116,155,0.66036,0.80053
2020,Hamburg,Post-secondary Non-tertiary Level,No,0.68809,32,32,0.52500,0.85117
2020,Hamburg,Second Stage of Tertiary Education,Yes,0.20170,34,146,0.13638,0.26701
2020,Hamburg,Second Stage of Tertiary Education,No,0.79830,112,146,0.73299,0.86362
2020,Lower Saxony,No answer / don't know,No,0.98687,58,58,0.95731,1.01642
2020,Lower Saxony,Primary Level,No,0.84924,65,65,0.76158,0.93691
2020,Lower Saxony,Lower Secondary Level,No,0.93540,285,285,0.90681,0.96399
2020,Lower Saxony,Upper Secondary Level,Yes,0.24456,234,981,0.21765,0.27147
2020,Lower Saxony,Upper Secondary Level,No,0.75544,747,981,0.72853,0.78235
2020,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.28549,55,210,0.22425,0.34672
2020,Lower Saxony,Post-secondary Non-tertiary Level,No,0.71451,155,210,0.65328,0.77575
2020,Lower Saxony,First Stage of Tertiary Education,Yes,0.32029,35,98,0.22744,0.41314
2020,Lower Saxony,First Stage of Tertiary Education,No,0.67971,63,98,0.58686,0.77256
2020,Lower Saxony,Second Stage of Tertiary Education,Yes,0.39376,116,361,0.34329,0.44423
2020,Lower Saxony,Second Stage of Tertiary Education,No,0.60624,245,361,0.55577,0.65671
2020,Bremen,Upper Secondary Level,No,0.69837,67,67,0.58763,0.80910
2020,Bremen,Second Stage of Tertiary Education,No,0.83366,39,39,0.71526,0.95206
2020,North Rhine-Westphalia,No answer / don't know,No,0.94258,169,169,0.90740,0.97776
2020,North Rhine-Westphalia,Pre-primary Level,No,0.92302,71,71,0.86057,0.98546
2020,North Rhine-Westphalia,Primary Level,No,0.95120,159,159,0.91760,0.98479
2020,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10229,46,568,0.07734,0.12723
2020,North Rhine-Westphalia,Lower Secondary Level,No,0.89771,522,568,0.87277,0.92266
2020,North Rhine-Westphalia,Upper Secondary Level,Yes,0.20050,380,1979,0.18285,0.21814
2020,North Rhine-Westphalia,Upper Secondary Level,No,0.79950,1599,1979,0.78186,0.81715
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.28457,171,580,0.24782,0.32132
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.71543,409,580,0.67868,0.75218
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.26983,67,192,0.20688,0.33279
2020,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.73017,125,192,0.66721,0.79312
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.34560,321,922,0.31488,0.37631
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.65440,601,922,0.62369,0.68512
2020,Hesse,No answer / don't know,No,0.78983,36,36,0.65485,0.92481
2020,Hesse,Primary Level,No,0.97866,38,38,0.93209,1.02523
2020,Hesse,Lower Secondary Level,No,0.92839,141,141,0.88568,0.97110
2020,Hesse,Upper Secondary Level,Yes,0.18689,140,595,0.15554,0.21824
2020,Hesse,Upper Secondary Level,No,0.81311,455,595,0.78176,0.84446
2020,Hesse,Post-secondary Non-tertiary Level,Yes,0.24234,47,161,0.17595,0.30874
2020,Hesse,Post-secondary Non-tertiary Level,No,0.75766,114,161,0.69126,0.82405
2020,Hesse,First Stage of Tertiary Education,No,0.83937,47,47,0.73325,0.94548
2020,Hesse,Second Stage of Tertiary Education,Yes,0.23609,100,383,0.19350,0.27867
2020,Hesse,Second Stage of Tertiary Education,No,0.76391,283,383,0.72133,0.80650
2020,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.99626,34,34,0.97543,1.01709
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.93179,166,166,0.89332,0.97026
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.20100,98,547,0.16739,0.23462
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.79900,449,547,0.76538,0.83261
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.32692,33,118,0.24192,0.41192
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.67308,85,118,0.58808,0.75808
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.74409,46,46,0.61659,0.87159
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.29336,52,185,0.22757,0.35914
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.70664,133,185,0.64086,0.77243
2020,Baden-Wuerttemberg,No answer / don't know,No,0.85261,85,85,0.77680,0.92842
2020,Baden-Wuerttemberg,Pre-primary Level,No,0.81410,34,34,0.68136,0.94683
2020,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.21397,40,245,0.16251,0.26543
2020,Baden-Wuerttemberg,Lower Secondary Level,No,0.78603,205,245,0.73457,0.83749
2020,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.27180,261,975,0.24386,0.29974
2020,Baden-Wuerttemberg,Upper Secondary Level,No,0.72820,714,975,0.70026,0.75614
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.25947,61,237,0.20355,0.31540
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.74053,176,237,0.68460,0.79645
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.35244,46,119,0.26624,0.43864
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.64756,73,119,0.56136,0.73376
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.35587,193,615,0.31799,0.39374
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.64413,422,615,0.60626,0.68201
2020,Bavaria,No answer / don't know,No,0.88748,75,75,0.81547,0.95948
2020,Bavaria,Primary Level,No,0.99926,52,52,0.99180,1.00672
2020,Bavaria,Lower Secondary Level,Yes,0.13874,57,371,0.10351,0.17396
2020,Bavaria,Lower Secondary Level,No,0.86126,314,371,0.82604,0.89649
2020,Bavaria,Upper Secondary Level,Yes,0.27844,447,1596,0.25644,0.30044
2020,Bavaria,Upper Secondary Level,No,0.72156,1149,1596,0.69956,0.74356
2020,Bavaria,Post-secondary Non-tertiary Level,Yes,0.32670,80,285,0.27215,0.38124
2020,Bavaria,Post-secondary Non-tertiary Level,No,0.67330,205,285,0.61876,0.72785
2020,Bavaria,First Stage of Tertiary Education,Yes,0.33982,71,193,0.27283,0.40682
2020,Bavaria,First Stage of Tertiary Education,No,0.66018,122,193,0.59318,0.72717
2020,Bavaria,Second Stage of Tertiary Education,Yes,0.34622,248,818,0.31359,0.37884
2020,Bavaria,Second Stage of Tertiary Education,No,0.65378,570,818,0.62116,0.68641
2020,Berlin,No answer / don't know,No,0.99742,46,46,0.98260,1.01224
2020,Berlin,Lower Secondary Level,No,0.91789,59,59,0.84724,0.98855
2020,Berlin,Upper Secondary Level,Yes,0.14852,50,321,0.10956,0.18749
2020,Berlin,Upper Secondary Level,No,0.85148,271,321,0.81251,0.89044
2020,Berlin,Post-secondary Non-tertiary Level,No,0.63132,57,57,0.50496,0.75768
2020,Berlin,Second Stage of Tertiary Education,Yes,0.33370,112,443,0.28974,0.37766
2020,Berlin,Second Stage of Tertiary Education,No,0.66630,331,443,0.62234,0.71026
2020,Brandenburg,Lower Secondary Level,No,0.81495,75,75,0.72647,0.90343
2020,Brandenburg,Upper Secondary Level,Yes,0.19073,86,476,0.15540,0.22607
2020,Brandenburg,Upper Secondary Level,No,0.80927,390,476,0.77393,0.84460
2020,Brandenburg,Post-secondary Non-tertiary Level,No,0.76679,57,57,0.65603,0.87754
2020,Brandenburg,First Stage of Tertiary Education,No,0.78378,51,51,0.66968,0.89789
2020,Brandenburg,Second Stage of Tertiary Education,Yes,0.20470,43,213,0.15039,0.25902
2020,Brandenburg,Second Stage of Tertiary Education,No,0.79530,170,213,0.74098,0.84961
2020,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.92096,32,32,0.82598,1.01594
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88282,203,203,0.83847,0.92718
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.68075,79,79,0.57729,0.78421
2020,Saxony,Lower Secondary Level,No,0.87838,93,93,0.81159,0.94517
2020,Saxony,Upper Secondary Level,Yes,0.17254,123,679,0.14409,0.20098
2020,Saxony,Upper Secondary Level,No,0.82746,556,679,0.79902,0.85591
2020,Saxony,Post-secondary Non-tertiary Level,No,0.73858,53,53,0.61914,0.85801
2020,Saxony,First Stage of Tertiary Education,No,0.75079,77,77,0.65354,0.84804
2020,Saxony,Second Stage of Tertiary Education,Yes,0.28066,116,389,0.23595,0.32537
2020,Saxony,Second Stage of Tertiary Education,No,0.71934,273,389,0.67463,0.76405
2020,Saxony-Anhalt,Lower Secondary Level,No,0.96957,68,68,0.92844,1.01070
2020,Saxony-Anhalt,Upper Secondary Level,Yes,0.15763,52,405,0.12210,0.19317
2020,Saxony-Anhalt,Upper Secondary Level,No,0.84237,353,405,0.80683,0.87790
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.78937,43,43,0.66606,0.91269
2020,Saxony-Anhalt,First Stage of Tertiary Education,No,0.91836,43,43,0.83555,1.00117
2020,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.23690,40,183,0.17512,0.29867
2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.76310,143,183,0.70133,0.82488
2020,Thuringa,Lower Secondary Level,No,0.93895,42,42,0.86566,1.01224
2020,Thuringa,Upper Secondary Level,Yes,0.09847,63,457,0.07112,0.12582
2020,Thuringa,Upper Secondary Level,No,0.90153,394,457,0.87418,0.92888
2020,Thuringa,First Stage of Tertiary Education,No,0.81230,42,42,0.69278,0.93183
2020,Thuringa,Second Stage of Tertiary Education,Yes,0.26357,45,186,0.20008,0.32705
2020,Thuringa,Second Stage of Tertiary Education,No,0.73643,141,186,0.67295,0.79992
2022,Schleswig-Holstein,No answer / don't know,No,0.80039,80,80,0.71225,0.88853
2022,Schleswig-Holstein,Lower Secondary Level,No,0.94090,65,65,0.88313,0.99867
2022,Schleswig-Holstein,Upper Secondary Level,Yes,0.26194,77,322,0.21384,0.31004
2022,Schleswig-Holstein,Upper Secondary Level,No,0.73806,245,322,0.68996,0.78616
2022,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.57160,55,55,0.43962,0.70359
2022,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.30354,57,172,0.23462,0.37245
2022,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.69646,115,172,0.62755,0.76538
2022,Hamburg,No answer / don't know,No,0.81878,64,64,0.72366,0.91390
2022,Hamburg,Upper Secondary Level,Yes,0.29055,31,132,0.21281,0.36830
2022,Hamburg,Upper Secondary Level,No,0.70945,101,132,0.63170,0.78719
2022,Hamburg,Post-secondary Non-tertiary Level,No,0.59279,33,33,0.42256,0.76302
2022,Hamburg,Second Stage of Tertiary Education,Yes,0.30747,51,186,0.24098,0.37397
2022,Hamburg,Second Stage of Tertiary Education,No,0.69253,135,186,0.62603,0.75902
2022,Lower Saxony,No answer / don't know,Yes,0.17755,39,231,0.12816,0.22693
2022,Lower Saxony,No answer / don't know,No,0.82245,192,231,0.77307,0.87184
2022,Lower Saxony,Lower Secondary Level,No,0.90005,158,158,0.85313,0.94697
2022,Lower Saxony,Upper Secondary Level,Yes,0.24018,164,698,0.20847,0.27190
2022,Lower Saxony,Upper Secondary Level,No,0.75982,534,698,0.72810,0.79153
2022,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.27498,63,183,0.21011,0.33985
2022,Lower Saxony,Post-secondary Non-tertiary Level,No,0.72502,120,183,0.66015,0.78989
2022,Lower Saxony,First Stage of Tertiary Education,Yes,0.32637,35,98,0.23306,0.41968
2022,Lower Saxony,First Stage of Tertiary Education,No,0.67363,63,98,0.58032,0.76694
2022,Lower Saxony,Second Stage of Tertiary Education,Yes,0.39256,119,421,0.34585,0.43926
2022,Lower Saxony,Second Stage of Tertiary Education,No,0.60744,302,421,0.56074,0.65415
2022,Bremen,Upper Secondary Level,No,0.69615,39,39,0.54992,0.84239
2022,Bremen,Second Stage of Tertiary Education,No,0.83932,43,43,0.72826,0.95039
2022,North Rhine-Westphalia,No answer / don't know,Yes,0.27399,145,644,0.23952,0.30847
2022,North Rhine-Westphalia,No answer / don't know,No,0.72601,499,644,0.69153,0.76048
2022,North Rhine-Westphalia,Pre-primary Level,No,0.93886,65,65,0.88016,0.99756
2022,North Rhine-Westphalia,Primary Level,No,0.92849,75,75,0.86978,0.98720
2022,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10254,32,329,0.06971,0.13537
2022,North Rhine-Westphalia,Lower Secondary Level,No,0.89746,297,329,0.86463,0.93029
2022,North Rhine-Westphalia,Upper Secondary Level,Yes,0.26352,353,1544,0.24154,0.28550
2022,North Rhine-Westphalia,Upper Secondary Level,No,0.73648,1191,1544,0.71450,0.75846
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.34596,198,549,0.30613,0.38579
2022,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.65404,351,549,0.61421,0.69387
2022,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.20266,49,193,0.14580,0.25952
2022,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.79734,144,193,0.74048,0.85420
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.35161,383,1174,0.32428,0.37893
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.64839,791,1174,0.62107,0.67572
2022,Hesse,No answer / don't know,Yes,0.32499,40,194,0.25891,0.39107
2022,Hesse,No answer / don't know,No,0.67501,154,194,0.60893,0.74109
2022,Hesse,Lower Secondary Level,No,0.88417,56,56,0.79959,0.96874
2022,Hesse,Upper Secondary Level,Yes,0.27966,124,449,0.23810,0.32123
2022,Hesse,Upper Secondary Level,No,0.72034,325,449,0.67877,0.76190
2022,Hesse,Post-secondary Non-tertiary Level,Yes,0.36873,39,125,0.28381,0.45365
2022,Hesse,Post-secondary Non-tertiary Level,No,0.63127,86,125,0.54635,0.71619
2022,Hesse,First Stage of Tertiary Education,No,0.87157,40,40,0.76657,0.97658
2022,Hesse,Second Stage of Tertiary Education,Yes,0.26434,134,483,0.22497,0.30371
2022,Hesse,Second Stage of Tertiary Education,No,0.73566,349,483,0.69629,0.77503
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,Yes,0.44418,34,117,0.35376,0.53461
2022,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.55582,83,117,0.46539,0.64624
2022,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.84628,76,76,0.76465,0.92791
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.28169,117,406,0.23788,0.32550
2022,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.71831,289,406,0.67450,0.76212
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.24726,38,127,0.17193,0.32260
2022,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.75274,89,127,0.67740,0.82807
2022,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.70012,31,31,0.53616,0.86409
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.33660,75,226,0.27486,0.39835
2022,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.66340,151,226,0.60165,0.72514
2022,Baden-Wuerttemberg,No answer / don't know,Yes,0.21388,77,313,0.16838,0.25938
2022,Baden-Wuerttemberg,No answer / don't know,No,0.78612,236,313,0.74062,0.83162
2022,Baden-Wuerttemberg,Lower Secondary Level,No,0.86620,137,137,0.80898,0.92341
2022,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.28500,255,908,0.25562,0.31438
2022,Baden-Wuerttemberg,Upper Secondary Level,No,0.71500,653,908,0.68562,0.74438
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.35933,63,222,0.29607,0.42259
2022,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.64067,159,222,0.57741,0.70393
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.44051,55,124,0.35277,0.52824
2022,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.55949,69,124,0.47176,0.64723
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.36509,247,868,0.33304,0.39714
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.63491,621,868,0.60286,0.66696
2022,Bavaria,No answer / don't know,Yes,0.31267,97,431,0.26885,0.35649
2022,Bavaria,No answer / don't know,No,0.68733,334,431,0.64351,0.73115
2022,Bavaria,Primary Level,No,0.84514,31,31,0.71569,0.97460
2022,Bavaria,Lower Secondary Level,Yes,0.19269,49,237,0.14237,0.24302
2022,Bavaria,Lower Secondary Level,No,0.80731,188,237,0.75698,0.85763
2022,Bavaria,Upper Secondary Level,Yes,0.30378,428,1402,0.27970,0.32786
2022,Bavaria,Upper Secondary Level,No,0.69622,974,1402,0.67214,0.72030
2022,Bavaria,Post-secondary Non-tertiary Level,Yes,0.31319,81,249,0.25547,0.37092
2022,Bavaria,Post-secondary Non-tertiary Level,No,0.68681,168,249,0.62908,0.74453
2022,Bavaria,First Stage of Tertiary Education,Yes,0.28346,71,194,0.21988,0.34705
2022,Bavaria,First Stage of Tertiary Education,No,0.71654,123,194,0.65295,0.78012
2022,Bavaria,Second Stage of Tertiary Education,Yes,0.36008,331,1061,0.33118,0.38898
2022,Bavaria,Second Stage of Tertiary Education,No,0.63992,730,1061,0.61102,0.66882
2022,Berlin,No answer / don't know,No,0.74044,130,130,0.66478,0.81609
2022,Berlin,Lower Secondary Level,No,0.87447,45,45,0.77657,0.97237
2022,Berlin,Upper Secondary Level,Yes,0.13956,49,307,0.10073,0.17838
2022,Berlin,Upper Secondary Level,No,0.86044,258,307,0.82162,0.89927
2022,Berlin,Post-secondary Non-tertiary Level,No,0.76052,69,69,0.65909,0.86196
2022,Berlin,Second Stage of Tertiary Education,Yes,0.25115,128,633,0.21734,0.28497
2022,Berlin,Second Stage of Tertiary Education,No,0.74885,505,633,0.71503,0.78266
2022,Brandenburg,No answer / don't know,No,0.77156,89,89,0.68385,0.85928
2022,Brandenburg,Lower Secondary Level,No,0.87037,44,44,0.76998,0.97077
2022,Brandenburg,Upper Secondary Level,Yes,0.18437,70,338,0.14296,0.22577
