"plb0037_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2020","Realschule","kein Migrationshintergrund","2941","0.901240630188843","0.891041625879745","0.911439634497941"
"Unbefristet","2020","Realschule","direkter Migrationshintergrund","147","0.941305618697807","0.907525963755299","0.975085273640316"
"Unbefristet","2020","Realschule","indirekter Migrationshintergrund","193","0.716169285024662","0.661886428280479","0.770452141768845"
"Unbefristet","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2020","(Fach-)Abitur","kein Migrationshintergrund","1333","0.827353950366179","0.80921659078812","0.845491309944239"
"Unbefristet","2020","(Fach-)Abitur","direkter Migrationshintergrund","795","0.813558144301111","0.791467319334658","0.835648969267563"
"Unbefristet","2020","(Fach-)Abitur","indirekter Migrationshintergrund","166","0.7288982651912","0.672184080105878","0.785612450276521"
"Unbefristet","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2020","AkademikerIn","kein Migrationshintergrund","2484","0.877251718264278","0.865088476700418","0.889414959828138"
"Unbefristet","2020","AkademikerIn","direkter Migrationshintergrund","1007","0.765977452307192","0.743759817110897","0.788195087503486"
"Unbefristet","2020","AkademikerIn","indirekter Migrationshintergrund","185","0.826896527492239","0.777679697644304","0.876113357340174"
"Unbefristet","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2020","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Befristet","2020","(noch) kein Abschluss","direkter Migrationshintergrund","308","0.359446853179345","0.320496738461343","0.398396967897347"
"Befristet","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Befristet","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2020","Hauptschule","kein Migrationshintergrund","181","0.103667157855355","0.088472231588532","0.118862084122178"
"Befristet","2020","Hauptschule","direkter Migrationshintergrund","343","0.171441176195274","0.14968649719227","0.193195855198277"
"Befristet","2020","Hauptschule","indirekter Migrationshintergrund","37","0.217504446546224","0.160185716194384","0.274823176898064"
"Befristet","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2020","Realschule","kein Migrationshintergrund","346","0.0987593698111572","0.088560365502059","0.108958374120255"
"Befristet","2020","Realschule","direkter Migrationshintergrund","39","0.0586943813021926","0.0249147263596839","0.0924740362447012"
"Befristet","2020","Realschule","indirekter Migrationshintergrund","72","0.283830714975338","0.229547858231155","0.338113571719521"
"Befristet","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2020","(Fach-)Abitur","kein Migrationshintergrund","335","0.172646049633821","0.154508690055761","0.19078340921188"
"Befristet","2020","(Fach-)Abitur","direkter Migrationshintergrund","399","0.186441855698889","0.164351030732437","0.208532680665342"
"Befristet","2020","(Fach-)Abitur","indirekter Migrationshintergrund","70","0.2711017348088","0.214387549723479","0.327815919894122"
"Befristet","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2020","AkademikerIn","kein Migrationshintergrund","312","0.122748281735722","0.110585040171862","0.134911523299582"
"Befristet","2020","AkademikerIn","direkter Migrationshintergrund","388","0.234022547692808","0.211804912496514","0.256240182889103"
"Befristet","2020","AkademikerIn","indirekter Migrationshintergrund","42","0.173103472507761","0.123886642659826","0.222320302355696"
"Befristet","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
