year,age_gr,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,North Rhine-Westphalia,Some of both,0.08385,69,235,0.04833,0.11936
2014,17-29 y.,North Rhine-Westphalia,Paid,0.05806,49,235,0.02810,0.08802
2014,17-29 y.,Hesse,Comp. time,0.19883,54,54,0.09138,0.30629
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20948,47,47,0.09188,0.32708
2014,17-29 y.,Baden-Wuerttemberg,Comp. time,0.21430,99,140,0.14609,0.28252
2014,17-29 y.,Baden-Wuerttemberg,Some of both,0.05565,41,140,0.01754,0.09376
2014,17-29 y.,Bavaria,Comp. time,0.24838,178,305,0.19981,0.29695
2014,17-29 y.,Bavaria,Some of both,0.11492,53,305,0.07906,0.15077
2014,17-29 y.,Bavaria,Paid,0.05293,40,305,0.02776,0.07810
2014,17-29 y.,Bavaria,Not compensated,0.03884,34,305,0.01712,0.06056
2014,17-29 y.,Saxony,Comp. time,0.26404,42,42,0.12911,0.39898
2014,30-45 y.,Schleswig-Holstein,Comp. time,0.28142,79,114,0.19850,0.36433
2014,30-45 y.,Schleswig-Holstein,Some of both,0.14356,35,114,0.07891,0.20822
2014,30-45 y.,Lower Saxony,Comp. time,0.31897,215,412,0.27391,0.36403
2014,30-45 y.,Lower Saxony,Some of both,0.12540,96,412,0.09338,0.15742
2014,30-45 y.,Lower Saxony,Paid,0.04806,51,412,0.02738,0.06874
2014,30-45 y.,Lower Saxony,Not compensated,0.09935,50,412,0.07043,0.12827
2014,30-45 y.,North Rhine-Westphalia,Comp. time,0.22897,343,822,0.20023,0.25771
2014,30-45 y.,North Rhine-Westphalia,Some of both,0.12325,193,822,0.10076,0.14573
2014,30-45 y.,North Rhine-Westphalia,Paid,0.05520,132,822,0.03958,0.07083
2014,30-45 y.,North Rhine-Westphalia,Not compensated,0.09824,154,822,0.07788,0.11860
2014,30-45 y.,Hesse,Comp. time,0.23673,142,302,0.18871,0.28475
2014,30-45 y.,Hesse,Some of both,0.11740,62,302,0.08103,0.15376
2014,30-45 y.,Hesse,Paid,0.06608,40,302,0.03801,0.09414
2014,30-45 y.,Hesse,Not compensated,0.14782,58,302,0.10773,0.18792
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.30670,116,195,0.24181,0.37159
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.09406,48,195,0.05298,0.13514
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.05411,31,195,0.02227,0.08594
2014,30-45 y.,Baden-Wuerttemberg,Comp. time,0.23569,285,597,0.20162,0.26977
2014,30-45 y.,Baden-Wuerttemberg,Some of both,0.14599,160,597,0.11764,0.17434
2014,30-45 y.,Baden-Wuerttemberg,Paid,0.06130,52,597,0.04204,0.08056
2014,30-45 y.,Baden-Wuerttemberg,Not compensated,0.10602,100,597,0.08130,0.13074
2014,30-45 y.,Bavaria,Comp. time,0.34874,436,800,0.31569,0.38178
2014,30-45 y.,Bavaria,Some of both,0.11298,162,800,0.09103,0.13493
2014,30-45 y.,Bavaria,Paid,0.05533,85,800,0.03948,0.07118
2014,30-45 y.,Bavaria,Not compensated,0.09596,117,800,0.07553,0.11638
2014,30-45 y.,Berlin,Comp. time,0.25166,75,107,0.16904,0.33427
2014,30-45 y.,Berlin,Not compensated,0.10190,32,107,0.04431,0.15949
2014,30-45 y.,Brandenburg,Comp. time,0.27070,77,112,0.18804,0.35336
2014,30-45 y.,Brandenburg,Some of both,0.10017,35,112,0.04432,0.15603
2014,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.26291,39,39,0.12294,0.40287
2014,30-45 y.,Saxony,Comp. time,0.36005,150,258,0.30136,0.41874
2014,30-45 y.,Saxony,Some of both,0.15703,64,258,0.11255,0.20151
2014,30-45 y.,Saxony,Not compensated,0.07971,44,258,0.04660,0.11283
2014,30-45 y.,Saxony-Anhalt,Comp. time,0.22299,73,113,0.14590,0.30008
2014,30-45 y.,Saxony-Anhalt,Some of both,0.18995,40,113,0.11730,0.26260
2014,30-45 y.,Thuringa,Comp. time,0.28927,71,109,0.20375,0.37478
2014,30-45 y.,Thuringa,Some of both,0.11695,38,109,0.05634,0.17755
2014,46-65 y.,Schleswig-Holstein,Comp. time,0.21935,68,68,0.12026,0.31844
2014,46-65 y.,Lower Saxony,Comp. time,0.23677,196,397,0.19490,0.27864
2014,46-65 y.,Lower Saxony,Some of both,0.10717,93,397,0.07670,0.13763
2014,46-65 y.,Lower Saxony,Paid,0.06522,44,397,0.04090,0.08954
2014,46-65 y.,Lower Saxony,Not compensated,0.07258,64,397,0.04702,0.09813
2014,46-65 y.,North Rhine-Westphalia,Comp. time,0.22357,423,852,0.19558,0.25157
2014,46-65 y.,North Rhine-Westphalia,Some of both,0.09484,172,852,0.07516,0.11453
2014,46-65 y.,North Rhine-Westphalia,Paid,0.07404,130,852,0.05645,0.09163
2014,46-65 y.,North Rhine-Westphalia,Not compensated,0.06253,127,852,0.04626,0.07880
2014,46-65 y.,Hesse,Comp. time,0.24242,185,358,0.19797,0.28688
2014,46-65 y.,Hesse,Some of both,0.09300,63,358,0.06287,0.12313
2014,46-65 y.,Hesse,Paid,0.04063,34,358,0.02015,0.06111
2014,46-65 y.,Hesse,Not compensated,0.09933,76,358,0.06831,0.13036
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.19546,122,203,0.14077,0.25015
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.10223,49,203,0.06046,0.14401
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Paid,0.05016,32,203,0.02006,0.08026
2014,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21964,240,491,0.18298,0.25629
2014,46-65 y.,Baden-Wuerttemberg,Some of both,0.09341,96,491,0.06765,0.11918
2014,46-65 y.,Baden-Wuerttemberg,Paid,0.06068,59,491,0.03954,0.08182
2014,46-65 y.,Baden-Wuerttemberg,Not compensated,0.09272,96,491,0.06704,0.11840
2014,46-65 y.,Bavaria,Comp. time,0.25112,393,711,0.21922,0.28302
2014,46-65 y.,Bavaria,Some of both,0.09120,130,711,0.07002,0.11238
2014,46-65 y.,Bavaria,Paid,0.03622,58,711,0.02248,0.04996
2014,46-65 y.,Bavaria,Not compensated,0.08322,130,711,0.06290,0.10354
2014,46-65 y.,Berlin,Comp. time,0.30984,94,130,0.23004,0.38964
2014,46-65 y.,Berlin,Not compensated,0.08326,36,130,0.03558,0.13093
2014,46-65 y.,Brandenburg,Comp. time,0.19864,70,108,0.12304,0.27424
2014,46-65 y.,Brandenburg,Some of both,0.07469,38,108,0.02488,0.12451
2014,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.29835,59,59,0.18059,0.41610
2014,46-65 y.,Saxony,Comp. time,0.25326,150,248,0.19903,0.30750
2014,46-65 y.,Saxony,Some of both,0.13150,62,248,0.08936,0.17365
2014,46-65 y.,Saxony,Not compensated,0.06619,36,248,0.03518,0.09719
2014,46-65 y.,Saxony-Anhalt,Comp. time,0.22209,78,140,0.15299,0.29119
2014,46-65 y.,Saxony-Anhalt,Some of both,0.08488,31,140,0.03855,0.13122
2014,46-65 y.,Saxony-Anhalt,Not compensated,0.06953,31,140,0.02724,0.11181
2014,46-65 y.,Thuringa,Comp. time,0.25824,95,95,0.16976,0.34672
2018,17-29 y.,Schleswig-Holstein,Comp. time,0.37097,40,40,0.21936,0.52259
2018,17-29 y.,Lower Saxony,Comp. time,0.21477,87,142,0.14699,0.28256
2018,17-29 y.,Lower Saxony,Some of both,0.11555,55,142,0.06278,0.16832
2018,17-29 y.,North Rhine-Westphalia,Comp. time,0.13971,151,299,0.10035,0.17908
2018,17-29 y.,North Rhine-Westphalia,Some of both,0.08824,58,299,0.05603,0.12044
2018,17-29 y.,North Rhine-Westphalia,Paid,0.05750,55,299,0.03107,0.08393
2018,17-29 y.,North Rhine-Westphalia,Not compensated,0.03030,35,299,0.01084,0.04976
2018,17-29 y.,Hesse,Comp. time,0.26748,64,64,0.15817,0.37678
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.13710,32,32,0.01602,0.25818
2018,17-29 y.,Baden-Wuerttemberg,Comp. time,0.24517,91,139,0.17339,0.31694
2018,17-29 y.,Baden-Wuerttemberg,Some of both,0.11181,48,139,0.05923,0.16439
2018,17-29 y.,Bavaria,Comp. time,0.29026,151,211,0.22887,0.35165
2018,17-29 y.,Bavaria,Some of both,0.10297,60,211,0.06187,0.14408
2018,17-29 y.,Saxony,Comp. time,0.25845,47,79,0.16130,0.35561
2018,17-29 y.,Saxony,Some of both,0.12470,32,79,0.05138,0.19802
2018,30-45 y.,Schleswig-Holstein,Comp. time,0.34783,88,88,0.24774,0.44791
2018,30-45 y.,Lower Saxony,Comp. time,0.32932,161,317,0.27750,0.38114
2018,30-45 y.,Lower Saxony,Some of both,0.17600,81,317,0.13401,0.21799
2018,30-45 y.,Lower Saxony,Paid,0.05983,44,317,0.03368,0.08598
2018,30-45 y.,Lower Saxony,Not compensated,0.05154,31,317,0.02716,0.07592
2018,30-45 y.,North Rhine-Westphalia,Comp. time,0.24081,291,645,0.20778,0.27383
2018,30-45 y.,North Rhine-Westphalia,Some of both,0.15550,165,645,0.12751,0.18349
2018,30-45 y.,North Rhine-Westphalia,Paid,0.06846,106,645,0.04896,0.08797
2018,30-45 y.,North Rhine-Westphalia,Not compensated,0.05823,83,645,0.04014,0.07632
2018,30-45 y.,Hesse,Comp. time,0.27714,117,165,0.20864,0.34564
2018,30-45 y.,Hesse,Some of both,0.13167,48,165,0.07992,0.18342
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.31761,97,178,0.24903,0.38620
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.15685,50,178,0.10327,0.21042
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.07247,31,178,0.03427,0.11066
2018,30-45 y.,Baden-Wuerttemberg,Comp. time,0.32120,271,508,0.28056,0.36185
2018,30-45 y.,Baden-Wuerttemberg,Some of both,0.12461,105,508,0.09586,0.15336
2018,30-45 y.,Baden-Wuerttemberg,Paid,0.09908,59,508,0.07308,0.12509
2018,30-45 y.,Baden-Wuerttemberg,Not compensated,0.08857,73,508,0.06384,0.11330
2018,30-45 y.,Bavaria,Comp. time,0.36966,348,633,0.33203,0.40730
2018,30-45 y.,Bavaria,Some of both,0.14012,140,633,0.11306,0.16718
2018,30-45 y.,Bavaria,Paid,0.04713,61,633,0.03061,0.06365
2018,30-45 y.,Bavaria,Not compensated,0.09764,84,633,0.07450,0.12078
2018,30-45 y.,Berlin,Comp. time,0.26165,75,75,0.16151,0.36180
2018,30-45 y.,Brandenburg,Comp. time,0.34051,71,107,0.25030,0.43072
2018,30-45 y.,Brandenburg,Some of both,0.12253,36,107,0.06011,0.18495
2018,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.36663,44,44,0.22260,0.51067
2018,30-45 y.,Saxony,Comp. time,0.31970,133,220,0.25794,0.38147
2018,30-45 y.,Saxony,Some of both,0.12924,54,220,0.08481,0.17367
2018,30-45 y.,Saxony,Not compensated,0.08523,33,220,0.04825,0.12221
2018,30-45 y.,Saxony-Anhalt,Comp. time,0.25211,66,66,0.14654,0.35767
2018,30-45 y.,Thuringa,Comp. time,0.39545,80,80,0.28763,0.50327
2018,46-65 y.,Schleswig-Holstein,Comp. time,0.27193,83,83,0.17562,0.36824
2018,46-65 y.,Hamburg,Comp. time,0.23704,33,33,0.08969,0.38438
2018,46-65 y.,Lower Saxony,Comp. time,0.25130,253,488,0.21277,0.28982
2018,46-65 y.,Lower Saxony,Some of both,0.12310,120,488,0.09392,0.15228
2018,46-65 y.,Lower Saxony,Paid,0.04622,48,488,0.02757,0.06486
2018,46-65 y.,Lower Saxony,Not compensated,0.09023,67,488,0.06478,0.11567
2018,46-65 y.,North Rhine-Westphalia,Comp. time,0.22940,455,899,0.20190,0.25690
2018,46-65 y.,North Rhine-Westphalia,Some of both,0.09426,175,899,0.07515,0.11337
2018,46-65 y.,North Rhine-Westphalia,Paid,0.06519,136,899,0.04905,0.08134
2018,46-65 y.,North Rhine-Westphalia,Not compensated,0.06052,133,899,0.04493,0.07612
2018,46-65 y.,Hesse,Comp. time,0.25009,176,351,0.20472,0.29546
2018,46-65 y.,Hesse,Some of both,0.07698,65,351,0.04906,0.10491
2018,46-65 y.,Hesse,Paid,0.03879,37,351,0.01856,0.05902
2018,46-65 y.,Hesse,Not compensated,0.13961,73,351,0.10330,0.17592
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.25514,144,278,0.20380,0.30648
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.13163,68,278,0.09182,0.17145
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Paid,0.05514,31,278,0.02826,0.08202
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.07031,35,278,0.04020,0.10042
2018,46-65 y.,Baden-Wuerttemberg,Comp. time,0.30832,336,595,0.27118,0.34546
2018,46-65 y.,Baden-Wuerttemberg,Some of both,0.10894,107,595,0.08388,0.13399
2018,46-65 y.,Baden-Wuerttemberg,Paid,0.05602,54,595,0.03753,0.07451
2018,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08596,98,595,0.06342,0.10851
2018,46-65 y.,Bavaria,Comp. time,0.29599,464,772,0.26377,0.32821
2018,46-65 y.,Bavaria,Some of both,0.11248,140,772,0.09018,0.13478
2018,46-65 y.,Bavaria,Paid,0.04551,68,772,0.03080,0.06022
2018,46-65 y.,Bavaria,Not compensated,0.06589,100,772,0.04837,0.08340
2018,46-65 y.,Berlin,Comp. time,0.28666,96,96,0.19573,0.37760
2018,46-65 y.,Brandenburg,Comp. time,0.22552,83,124,0.15166,0.29938
2018,46-65 y.,Brandenburg,Some of both,0.10629,41,124,0.05182,0.16076
2018,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.24510,53,53,0.12819,0.36202
2018,46-65 y.,Saxony,Comp. time,0.33231,188,300,0.27892,0.38571
2018,46-65 y.,Saxony,Some of both,0.12935,71,300,0.09131,0.16739
2018,46-65 y.,Saxony,Paid,0.07086,41,300,0.04178,0.09995
2018,46-65 y.,Saxony-Anhalt,Comp. time,0.20624,90,90,0.12218,0.29031
2018,46-65 y.,Thuringa,Comp. time,0.27420,109,149,0.20232,0.34607
2018,46-65 y.,Thuringa,Some of both,0.08359,40,149,0.03900,0.12818
2020,17-29 y.,Lower Saxony,Comp. time,0.18692,88,167,0.12761,0.24622
2020,17-29 y.,Lower Saxony,Some of both,0.10723,48,167,0.06016,0.15430
2020,17-29 y.,Lower Saxony,Paid,0.06702,31,167,0.02898,0.10506
2020,17-29 y.,North Rhine-Westphalia,Comp. time,0.18302,180,355,0.14274,0.22331
2020,17-29 y.,North Rhine-Westphalia,Some of both,0.08215,85,355,0.05354,0.11075
2020,17-29 y.,North Rhine-Westphalia,Paid,0.05060,55,355,0.02777,0.07343
2020,17-29 y.,North Rhine-Westphalia,Not compensated,0.03252,35,355,0.01405,0.05100
2020,17-29 y.,Hesse,Comp. time,0.25377,74,74,0.15394,0.35359
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.27182,46,46,0.14183,0.40181
2020,17-29 y.,Baden-Wuerttemberg,Comp. time,0.24120,105,145,0.17132,0.31107
2020,17-29 y.,Baden-Wuerttemberg,Some of both,0.10667,40,145,0.05625,0.15709
2020,17-29 y.,Bavaria,Comp. time,0.29350,179,283,0.24035,0.34664
2020,17-29 y.,Bavaria,Some of both,0.08905,64,283,0.05581,0.12229
2020,17-29 y.,Bavaria,Paid,0.03792,40,283,0.01562,0.06021
2020,17-29 y.,Berlin,Comp. time,0.15719,37,37,0.03829,0.27609
2020,30-45 y.,Schleswig-Holstein,Comp. time,0.33278,70,70,0.22160,0.44397
2020,30-45 y.,Hamburg,Comp. time,0.34270,37,37,0.18766,0.49774
2020,30-45 y.,Lower Saxony,Comp. time,0.29478,146,272,0.24049,0.34906
2020,30-45 y.,Lower Saxony,Some of both,0.15327,85,272,0.11038,0.19617
2020,30-45 y.,Lower Saxony,Paid,0.05228,41,272,0.02578,0.07878
2020,30-45 y.,North Rhine-Westphalia,Comp. time,0.24572,293,647,0.21253,0.27892
2020,30-45 y.,North Rhine-Westphalia,Some of both,0.16481,162,647,0.13620,0.19342
2020,30-45 y.,North Rhine-Westphalia,Paid,0.05774,108,647,0.03976,0.07573
2020,30-45 y.,North Rhine-Westphalia,Not compensated,0.06385,84,647,0.04500,0.08270
2020,30-45 y.,Hesse,Comp. time,0.29663,119,210,0.23470,0.35856
2020,30-45 y.,Hesse,Some of both,0.20159,57,210,0.14720,0.25598
2020,30-45 y.,Hesse,Not compensated,0.06307,34,210,0.03011,0.09602
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.28983,75,112,0.20543,0.37423
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.16827,37,112,0.09867,0.23787
2020,30-45 y.,Baden-Wuerttemberg,Comp. time,0.39104,238,452,0.34601,0.43608
2020,30-45 y.,Baden-Wuerttemberg,Some of both,0.16615,111,452,0.13180,0.20050
2020,30-45 y.,Baden-Wuerttemberg,Paid,0.06278,46,452,0.04039,0.08516
2020,30-45 y.,Baden-Wuerttemberg,Not compensated,0.04332,57,452,0.02453,0.06211
2020,30-45 y.,Bavaria,Comp. time,0.46295,355,643,0.42438,0.50152
2020,30-45 y.,Bavaria,Some of both,0.12714,161,643,0.10137,0.15291
2020,30-45 y.,Bavaria,Paid,0.02306,51,643,0.01145,0.03468
2020,30-45 y.,Bavaria,Not compensated,0.06754,76,643,0.04813,0.08695
2020,30-45 y.,Berlin,Comp. time,0.32049,118,189,0.25378,0.38719
2020,30-45 y.,Berlin,Some of both,0.09477,34,189,0.05290,0.13664
2020,30-45 y.,Berlin,Not compensated,0.07194,37,189,0.03501,0.10888
2020,30-45 y.,Brandenburg,Comp. time,0.43968,66,99,0.34141,0.53796
2020,30-45 y.,Brandenburg,Some of both,0.09828,33,99,0.03934,0.15723
2020,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.32095,31,31,0.15390,0.48801
2020,30-45 y.,Saxony,Comp. time,0.39642,139,204,0.32913,0.46371
2020,30-45 y.,Saxony,Some of both,0.17702,65,204,0.12451,0.22952
2020,30-45 y.,Saxony-Anhalt,Comp. time,0.31013,64,96,0.21712,0.40315
2020,30-45 y.,Saxony-Anhalt,Some of both,0.18197,32,96,0.10439,0.25956
2020,30-45 y.,Thuringa,Comp. time,0.27162,70,104,0.18572,0.35752
2020,30-45 y.,Thuringa,Some of both,0.14016,34,104,0.07312,0.20720
2020,46-65 y.,Schleswig-Holstein,Comp. time,0.32993,92,92,0.23332,0.42653
2020,46-65 y.,Hamburg,Comp. time,0.20030,31,31,0.05708,0.34352
2020,46-65 y.,Lower Saxony,Comp. time,0.29324,273,490,0.25289,0.33359
2020,46-65 y.,Lower Saxony,Some of both,0.12481,105,490,0.09552,0.15411
2020,46-65 y.,Lower Saxony,Paid,0.05012,50,490,0.03078,0.06946
2020,46-65 y.,Lower Saxony,Not compensated,0.07107,62,490,0.04829,0.09384
2020,46-65 y.,North Rhine-Westphalia,Comp. time,0.23751,435,889,0.20952,0.26550
2020,46-65 y.,North Rhine-Westphalia,Some of both,0.10713,215,889,0.08678,0.12747
2020,46-65 y.,North Rhine-Westphalia,Paid,0.06141,101,889,0.04562,0.07720
2020,46-65 y.,North Rhine-Westphalia,Not compensated,0.05557,138,889,0.04050,0.07064
2020,46-65 y.,Hesse,Comp. time,0.27714,189,346,0.22991,0.32437
2020,46-65 y.,Hesse,Some of both,0.08308,56,346,0.05396,0.11221
2020,46-65 y.,Hesse,Paid,0.03912,33,346,0.01866,0.05958
2020,46-65 y.,Hesse,Not compensated,0.09385,68,346,0.06307,0.12462
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.27520,142,267,0.22153,0.32887
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Some of both,0.11100,57,267,0.07325,0.14875
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Paid,0.09008,33,267,0.05567,0.12448
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.05069,35,267,0.02433,0.07706
2020,46-65 y.,Baden-Wuerttemberg,Comp. time,0.26191,308,583,0.22619,0.29763
2020,46-65 y.,Baden-Wuerttemberg,Some of both,0.13554,112,583,0.10773,0.16335
2020,46-65 y.,Baden-Wuerttemberg,Paid,0.05306,46,583,0.03485,0.07127
2020,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08401,117,583,0.06148,0.10655
2020,46-65 y.,Bavaria,Comp. time,0.32336,471,771,0.29032,0.35640
2020,46-65 y.,Bavaria,Some of both,0.09476,132,771,0.07407,0.11545
2020,46-65 y.,Bavaria,Paid,0.04142,56,771,0.02735,0.05550
2020,46-65 y.,Bavaria,Not compensated,0.07182,112,771,0.05358,0.09005
2020,46-65 y.,Berlin,Comp. time,0.30784,101,137,0.23026,0.38542
2020,46-65 y.,Berlin,Some of both,0.06917,36,137,0.02652,0.11182
2020,46-65 y.,Brandenburg,Comp. time,0.27427,103,148,0.20215,0.34640
2020,46-65 y.,Brandenburg,Some of both,0.11806,45,148,0.06590,0.17023
2020,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.25701,51,51,0.13588,0.37813
2020,46-65 y.,Saxony,Comp. time,0.32560,167,281,0.27071,0.38049
2020,46-65 y.,Saxony,Some of both,0.15806,78,281,0.11533,0.20079
2020,46-65 y.,Saxony,Not compensated,0.03616,36,281,0.01429,0.05803
2020,46-65 y.,Saxony-Anhalt,Comp. time,0.26845,97,97,0.17980,0.35710
2020,46-65 y.,Thuringa,Comp. time,0.24003,96,129,0.16604,0.31402
2020,46-65 y.,Thuringa,Some of both,0.10120,33,129,0.04895,0.15345
